actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
625,PT06M36.00S,2021-10-26T02:09:56.7Z,4,REGULAR,substitution,in,[],202066,,,1610612750,82,92,2021-10-26T02:10:08Z,6140000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M36.00S,2021-10-26T02:10:25.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,83,92,2021-10-26T02:10:25Z,6150000,,,0,,K. Towns Free Throw 2 of 2 (25 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,25.0,,,,,,,,,
627,PT06M17.00S,2021-10-26T02:10:52.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612740,83,92,2021-10-26T02:11:05Z,6160000,,,0,,K. Towns shooting personal FOUL (3 PF) (Valanciunas 2 FT),"[1626157, 202685]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,2530.0,,,,,,,,3.0,1.0,Valanciunas,202685.0
629,PT06M17.00S,2021-10-26T02:11:22.4Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,83,93,2021-10-26T02:11:22Z,6180000,,,0,,J. Valanciunas Free Throw 1 of 2 (19 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
630,PT06M17.00S,2021-10-26T02:11:40.3Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,83,94,2021-10-26T02:11:40Z,6190000,,,0,,J. Valanciunas Free Throw 2 of 2 (20 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
631,PT05M59.00S,2021-10-26T02:11:58.4Z,4,REGULAR,3pt,Jump Shot,[],1626156,31.750985545335087,60.29411764705882,1610612750,86,94,2021-10-26T02:12:03Z,6200000,-51.0,246.0,1,left,D. Russell 25' 3PT pullup (7 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,25.13,Made,,,,,,,,,7.0,,,,,,,,,
632,PT05M40.00S,2021-10-26T02:12:16.6Z,4,REGULAR,3pt,Jump Shot,[],1628984,68.01905387647832,39.705882352941174,1610612740,86,94,2021-10-26T02:12:28Z,6210000,-51.0,248.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
633,PT05M40.00S,2021-10-26T02:12:16.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,86,94,2021-10-26T02:12:28Z,6220000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,
634,PT05M40.00S,2021-10-26T02:12:25.9Z,4,REGULAR,foul,personal,[],202685,,,1610612750,86,94,2021-10-26T02:12:45Z,6230000,,,0,,J. Valanciunas loose ball personal FOUL (5 PF),"[202685, 1626157]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,1627524.0,,,,,,,,5.0,1.0,Towns,1626157.0
636,PT05M24.00S,2021-10-26T02:12:56.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,14.799605781865965,56.86274509803921,1610612750,86,94,2021-10-26T02:13:40Z,6250000,-34.0,87.0,1,left,MISS K. Towns 9' floating Shot,[1626157],1610612750.0,MIN,floating,,,Towns,K. Towns,,,,,9.31,Missed,,,,,,,,,,,,,,,,,,
637,PT05M21.00S,2021-10-26T02:12:59.9Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,86,94,2021-10-26T02:13:02Z,6260000,,,0,,G. Temple REBOUND (Off:1 Def:3),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,636.0,4.0,3.0,1.0,,,,,,,,,,,,
638,PT05M12.00S,2021-10-26T02:13:09.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,93.11760840998686,48.28431372549019,1610612740,86,96,2021-10-26T02:13:16Z,6270000,-9.0,12.0,1,right,D. Graham driving reverse Layup (21 PTS),[1628984],1610612740.0,NOP,driving reverse,,,Graham,D. Graham,,,,,1.49,Made,,,,,,,,,21.0,,,,,,,,,
639,PT04M59.00S,2021-10-26T02:13:22.3Z,4,REGULAR,2pt,Jump Shot,[],1630162,20.71287779237845,81.37254901960785,1610612750,86,96,2021-10-26T02:13:28Z,6280000,-157.0,142.0,1,left,MISS A. Edwards 21' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,21.18,Missed,,,,,,,,,,,,,,,,,,
640,PT04M57.00S,2021-10-26T02:13:24.3Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,86,96,2021-10-26T02:13:28Z,6290000,,,0,,J. Valanciunas REBOUND (Off:8 Def:13),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,639.0,21.0,13.0,8.0,,,,,,,,,,,,
641,PT04M50.00S,2021-10-26T02:13:37.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,86,96,2021-10-26T02:13:37Z,6300000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M40.00S,2021-10-26T02:16:40.3Z,4,REGULAR,turnover,bad pass,[],1627742,,,1610612740,86,96,2021-10-26T02:16:44Z,6310000,,,0,,B. Ingram bad pass TURNOVER (4 TO),"[1627742, 1630183]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,4.0,,,,,McDaniels,1630183.0,,,,
643,PT04M40.00S,2021-10-26T02:16:40.3Z,4,REGULAR,steal,,[],1630183,,,1610612750,86,96,2021-10-26T02:16:42Z,6320000,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M28.00S,2021-10-26T02:16:55.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,86,96,2021-10-26T02:16:55Z,6330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M23.00S,2021-10-26T02:17:13.1Z,4,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,86,96,2021-10-26T02:17:23Z,6340000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (3 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,,,,,,,,,1627524.0,3.0,,,,,,,,,,
646,PT04M12.00S,2021-10-26T02:17:33.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628984,93.38042049934296,54.65686274509803,1610612740,86,96,2021-10-26T02:17:38Z,6350000,23.0,10.0,1,right,MISS D. Graham driving finger roll Layup,[1628984],1610612740.0,NOP,driving finger roll,,,Graham,D. Graham,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,
647,PT04M07.00S,2021-10-26T02:17:38.1Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,86,96,2021-10-26T02:17:38Z,6360000,,,0,,J. Valanciunas REBOUND (Off:9 Def:13),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,646.0,22.0,13.0,9.0,,,,,,,,,,,,
648,PT04M07.00S,2021-10-26T02:17:37.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",202685,94.40999984741211,50.0,1610612740,86,98,2021-10-26T02:17:37Z,6370000,0.0,0.0,1,right,J. Valanciunas tip DUNK (22 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,,,,,,,,,22.0,,,,,,,,,
649,PT03M56.00S,2021-10-26T02:17:47.8Z,4,REGULAR,2pt,Jump Shot,[],1626156,9.149145860709593,80.63725490196079,1610612750,88,98,2021-10-26T02:17:52Z,6380000,-153.0,34.0,1,left,D. Russell 15' pullup Jump Shot (9 PTS) (A. Edwards 3 AST),"[1626156, 1630162]",1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,15.68,Made,,,,,,,,,9.0,A. Edwards,1630162.0,3.0,,,,,,
651,PT03M42.00S,2021-10-26T02:18:02.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,91.40932982917214,47.549019607843135,1610612740,88,98,2021-10-26T02:18:08Z,6400000,-12.0,28.0,1,right,MISS D. Graham driving Layup - blocked,"[1628984, 1626157]",1610612740.0,NOP,driving,,,Graham,D. Graham,,,,,3.09,Missed,Towns,1626157.0,,,,,,,,,,,,,,,,
652,PT03M42.00S,2021-10-26T02:18:02.2Z,4,REGULAR,block,,[],1626157,,,1610612740,88,98,2021-10-26T02:18:04Z,6410000,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M39.00S,2021-10-26T02:18:05.2Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,88,98,2021-10-26T02:18:08Z,6420000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,651.0,2.0,1.0,1.0,,,,,,,,,,,,
654,PT03M34.00S,2021-10-26T02:18:10.0Z,4,REGULAR,3pt,Jump Shot,[],1626156,33.459264126149804,33.088235294117645,1610612750,88,98,2021-10-26T02:18:21Z,6430000,85.0,262.0,1,left,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,27.53,Missed,,,,,,,,,,,,,,,,,,
655,PT03M32.00S,2021-10-26T02:18:12.0Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,88,98,2021-10-26T02:18:21Z,6440000,,,0,,J. Valanciunas REBOUND (Off:9 Def:14),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,654.0,23.0,14.0,9.0,,,,,,,,,,,,
656,PT03M21.00S,2021-10-26T02:18:24.5Z,4,REGULAR,2pt,Jump Shot,[],1627742,87.99277266754271,73.77450980392157,1610612740,88,100,2021-10-26T02:18:30Z,6450000,119.0,60.0,1,right,B. Ingram 13' Jump Shot (21 PTS) (D. Graham 6 AST),"[1627742, 1628984]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,13.34,Made,,,,,,,,,21.0,D. Graham,1628984.0,6.0,,,,,,
658,PT03M19.00S,2021-10-26T02:18:30.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,88,100,2021-10-26T02:18:30Z,6470000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M19.00S,2021-10-26T02:19:58.4Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,88,100,2021-10-26T02:20:06Z,6480000,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,
660,PT03M07.00S,2021-10-26T02:20:21.3Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,88,100,2021-10-26T02:20:25Z,6490000,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 1630529]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,3.0,,,,,Jones,1630529.0,,,,
661,PT03M07.00S,2021-10-26T02:20:21.3Z,4,REGULAR,steal,,[],1630529,,,1610612740,88,100,2021-10-26T02:20:23Z,6500000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M49.00S,2021-10-26T02:20:38.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,87.33574244415243,47.794117647058826,1610612740,88,102,2021-10-26T02:20:44Z,6510000,-11.0,67.0,1,right,B. Ingram 6' turnaround fadeaway Jump Shot (23 PTS),[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,6.74,Made,,,,,,,,,23.0,,,,,,,,,
663,PT02M40.00S,2021-10-26T02:20:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.915243101182654,52.20588235294118,1610612750,88,102,2021-10-26T02:20:53Z,6520000,-11.0,13.0,1,left,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,
664,PT02M37.00S,2021-10-26T02:20:50.9Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,88,102,2021-10-26T02:20:53Z,6530000,,,0,,B. Ingram REBOUND (Off:1 Def:7),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,663.0,8.0,7.0,1.0,,,,,,,,,,,,
665,PT02M15.00S,2021-10-26T02:21:11.7Z,4,REGULAR,2pt,Jump Shot,[],1627742,91.67214191852825,76.22549019607843,1610612740,88,104,2021-10-26T02:21:16Z,6540000,131.0,26.0,1,right,B. Ingram 13' turnaround fadeaway Jump Shot (25 PTS) (D. Graham 7 AST),"[1627742, 1628984]",1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,13.36,Made,,,,,,,,,25.0,D. Graham,1628984.0,7.0,,,,,,
667,PT02M04.00S,2021-10-26T02:21:23.4Z,4,REGULAR,3pt,Jump Shot,[],1626157,30.962549277266753,65.19607843137256,1610612750,91,104,2021-10-26T02:21:28Z,6560000,-76.0,239.0,1,left,K. Towns 25' 3PT step back (28 PTS),[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,25.03,Made,,,,,,,,,28.0,,,,,,,,,
668,PT01M39.00S,2021-10-26T02:21:48.5Z,4,REGULAR,2pt,Jump Shot,[],1627742,85.49605781865965,76.7156862745098,1610612740,91,106,2021-10-26T02:21:53Z,6570000,134.0,84.0,1,right,B. Ingram 15' pullup Jump Shot (27 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,15.77,Made,,,,,,,,,27.0,,,,,,,,,
669,PT01M29.00S,2021-10-26T02:22:00.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.521024967148489,50.245098039215684,1610612750,93,106,2021-10-26T02:22:38Z,6580000,-1.0,9.0,1,left,K. Towns driving finger roll Layup (30 PTS) (D. Russell 3 AST),"[1626157, 1626156]",1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,0.89,Made,,,,,,,,,30.0,D. Russell,1626156.0,3.0,,,,,,
671,PT01M17.00S,2021-10-26T02:22:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202066,93.9060446780552,48.03921568627451,1610612740,93,106,2021-10-26T02:22:19Z,6600000,-10.0,5.0,1,right,MISS G. Temple reverse Layup,[202066],1610612740.0,NOP,reverse,,,Temple,G. Temple,,,,,1.09,Missed,,,,,,,,,,,,,,,,,,
672,PT01M13.00S,2021-10-26T02:22:16.2Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,93,106,2021-10-26T02:22:16Z,6610000,,,0,,D. Russell REBOUND (Off:0 Def:6),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,671.0,6.0,6.0,0.0,,,,,,,,,,,,
673,PT01M10.00S,2021-10-26T02:22:19.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630183,25.706307490144546,15.686274509803921,1610612750,93,106,2021-10-26T02:22:28Z,6620000,172.0,189.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,
674,PT01M07.00S,2021-10-26T02:22:22.2Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,93,106,2021-10-26T02:22:28Z,6630000,,,0,,B. Ingram REBOUND (Off:1 Def:8),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,673.0,9.0,8.0,1.0,,,,,,,,,,,,
675,PT01M00.00S,2021-10-26T02:22:29.6Z,4,REGULAR,turnover,bad pass,[],202066,,,1610612740,93,106,2021-10-26T02:22:34Z,6640000,,,0,,G. Temple bad pass TURNOVER (1 TO),"[202066, 1626156]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,1.0,,,,,Russell,1626156.0,,,,
676,PT01M00.00S,2021-10-26T02:22:29.6Z,4,REGULAR,steal,,[],1626156,,,1610612750,93,106,2021-10-26T02:22:31Z,6650000,,,0,,D. Russell STEAL (2 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M58.90S,2021-10-26T02:22:32.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626157,5.601182654402102,50.98039215686274,1610612750,95,106,2021-10-26T02:23:22Z,6660000,-5.0,0.0,1,left,K. Towns running DUNK (32 PTS) (D. Russell 4 AST),"[1626157, 1626156]",1610612750.0,MIN,running,,,Towns,K. Towns,,,,,0.49,Made,,,,,,,,,32.0,D. Russell,1626156.0,4.0,,,,,,
679,PT00M37.70S,2021-10-26T02:22:59.9Z,4,REGULAR,3pt,Jump Shot,[],1627742,65.52233902759527,61.274509803921575,1610612740,95,106,2021-10-26T02:23:06Z,6680000,56.0,272.0,1,right,MISS B. Ingram 27' step back 3PT,[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,
680,PT00M34.40S,2021-10-26T02:23:03.2Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,95,106,2021-10-26T02:23:06Z,6690000,,,0,,M. Beasley REBOUND (Off:1 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,679.0,2.0,1.0,1.0,,,,,,,,,,,,
681,PT00M26.90S,2021-10-26T02:23:15.5Z,4,REGULAR,violation,kicked ball,[],1630529,,,1610612750,95,106,2021-10-26T02:23:21Z,6700000,,,0,,H. Jones kicked ball VIOLATION,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,200833.0,,,,,,,,,,,
682,PT00M25.00S,2021-10-26T02:23:25.3Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.09395532194481,26.96078431372549,1610612750,98,106,2021-10-26T02:23:30Z,6710000,115.0,240.0,1,left,A. Edwards 26' 3PT  (28 PTS) (K. Towns 7 AST),"[1630162, 1626157]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.6,Made,,,,,,,,,28.0,K. Towns,1626157.0,7.0,,,,,,
684,PT00M15.30S,2021-10-26T02:23:41.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612740,98,106,2021-10-26T02:23:53Z,6730000,,,0,,A. Edwards personal FOUL (5 PF) (Temple 2 FT),"[1630162, 202066]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,1627524.0,,,,,,,,5.0,0.0,Temple,202066.0
686,PT00M15.30S,2021-10-26T02:24:06.0Z,4,REGULAR,freethrow,1 of 2,[],202066,,,1610612740,98,106,2021-10-26T02:24:06Z,6750000,,,0,,MISS G. Temple Free Throw 1 of 2,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,Missed,,,,,,,,,,,,,,,,,,
687,PT00M15.30S,2021-10-26T02:24:06.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,98,106,2021-10-26T02:24:06Z,6760000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,686.0,,,,,,,,,,,,,,,
688,PT00M15.30S,2021-10-26T02:24:06.7Z,4,REGULAR,substitution,out,[],202685,,,1610612740,98,106,2021-10-26T02:24:18Z,6770000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M15.30S,2021-10-26T02:24:06.7Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,98,106,2021-10-26T02:24:18Z,6780000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M15.30S,2021-10-26T02:24:26.3Z,4,REGULAR,freethrow,2 of 2,[],202066,,,1610612740,98,107,2021-10-26T02:24:26Z,6790000,,,0,,G. Temple Free Throw 2 of 2 (7 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
691,PT00M03.50S,2021-10-26T02:24:41.2Z,4,REGULAR,3pt,Jump Shot,[],1627736,8.360709592641262,4.166666666666666,1610612750,98,107,2021-10-26T02:24:57Z,6800000,229.0,26.0,1,left,MISS M. Beasley step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,
692,PT00M00.50S,2021-10-26T02:24:44.2Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,98,107,2021-10-26T02:24:57Z,6810000,,,0,,G. Temple REBOUND (Off:1 Def:4),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,691.0,5.0,4.0,1.0,,,,,,,,,,,,
693,PT00M00.00S,2021-10-26T02:24:58.6Z,4,REGULAR,period,end,[],0,,,1610612740,98,107,2021-10-26T02:24:58Z,6820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M00.00S,2021-10-26T02:25:01.1Z,4,REGULAR,game,end,[],0,,,0,98,107,2021-10-26T02:25:01Z,6830000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
