actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
636,PT03M47.00S,2022-03-02T03:20:39.5Z,4,REGULAR,foul,personal,['2freethrow'],1629162,,,1610612744,120,100,2022-03-02T03:20:48Z,6260000,,,0,,J. McLaughlin shooting personal FOUL (4 PF) (Toscano-Anderson 2 FT),"[1629162, 1629308]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,202007.0,,4.0,0.0,Toscano-Anderson,1629308.0,,,,,
638,PT03M47.00S,2022-03-02T03:21:06.9Z,4,REGULAR,freethrow,1 of 2,[],1629308,,,1610612744,120,101,2022-03-02T03:21:06Z,6280000,,,0,,J. Toscano-Anderson Free Throw 1 of 2 (3 PTS),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
639,PT03M47.00S,2022-03-02T03:21:21.9Z,4,REGULAR,freethrow,2 of 2,[],1629308,,,1610612744,120,102,2022-03-02T03:21:21Z,6290000,,,0,,J. Toscano-Anderson Free Throw 2 of 2 (4 PTS),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
640,PT03M30.00S,2022-03-02T03:21:40.9Z,4,REGULAR,3pt,Jump Shot,[],1626157,72.35545335085413,19.11764705882353,1610612750,123,102,2022-03-02T03:21:45Z,6300000,-154.0,207.0,1,right,K. Towns 25' 3PT  (38 PTS) (D. Russell 7 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.86,Made,38.0,D. Russell,1626156.0,7.0,,,,,,,,,,,,,,,
642,PT03M19.00S,2022-03-02T03:21:53.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,16.770696452036795,53.18627450980392,1610612744,123,104,2022-03-02T03:22:03Z,6320000,-16.0,105.0,1,left,J. Poole 10' driving floating Jump Shot (9 PTS),[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,10.63,Made,9.0,,,,,,,,,,,,,,,,,,
643,PT03M19.00S,2022-03-02T03:22:04.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627736,,,1610612744,123,104,2022-03-02T03:22:10Z,6330000,,,0,,M. Beasley shooting personal FOUL (2 PF) (Poole 1 FT),"[1627736, 1629673]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,,2534.0,,2.0,0.0,Poole,1629673.0,,,,,
645,PT03M19.00S,2022-03-02T03:22:29.4Z,4,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,123,105,2022-03-02T03:22:29Z,6350000,,,0,,J. Poole Free Throw 1 of 1 (10 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
646,PT03M08.00S,2022-03-02T03:22:45.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627814,,,1610612750,123,105,2022-03-02T03:23:16Z,6360000,,,0,,D. Lee shooting personal FOUL (5 PF) (Towns 2 FT),"[1627814, 1626157]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,,2534.0,,5.0,0.0,Towns,1626157.0,,,,,
648,PT03M08.00S,2022-03-02T03:23:17.0Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,124,105,2022-03-02T03:23:42Z,6380000,,,0,,K. Towns Free Throw 1 of 2 (39 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,39.0,,,,,,,,,,,,,,,,,,
649,PT03M08.00S,2022-03-02T03:23:17.7Z,4,REGULAR,substitution,out,[],1629020,,,1610612750,124,105,2022-03-02T03:23:33Z,6390000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M08.00S,2022-03-02T03:23:17.7Z,4,REGULAR,substitution,out,[],1627814,,,1610612750,124,105,2022-03-02T03:23:33Z,6400000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M08.00S,2022-03-02T03:23:17.7Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,124,105,2022-03-02T03:23:33Z,6410000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M08.00S,2022-03-02T03:23:17.7Z,4,REGULAR,substitution,in,[],203490,,,1610612750,124,105,2022-03-02T03:23:33Z,6420000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M08.00S,2022-03-02T03:23:17.0Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,124,105,2022-03-02T03:23:42Z,6430000,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,,
654,PT03M06.00S,2022-03-02T03:23:19.0Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,124,105,2022-03-02T03:23:42Z,6440000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,653.0,2.0,2.0,0.0,,,,,,,,,,,
655,PT02M55.00S,2022-03-02T03:23:51.1Z,4,REGULAR,3pt,Jump Shot,[],1630228,27.414586070959263,20.34313725490196,1610612744,124,105,2022-03-02T03:23:56Z,6450000,148.0,205.0,1,left,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
656,PT02M51.00S,2022-03-02T03:23:55.1Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,124,105,2022-03-02T03:23:56Z,6460000,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,655.0,4.0,4.0,0.0,,,,,,,,,,,
657,PT02M42.00S,2022-03-02T03:24:03.4Z,4,REGULAR,turnover,lost ball,[],1626157,,,1610612750,124,105,2022-03-02T03:24:06Z,6470000,,,0,,K. Towns lost ball TURNOVER (2 TO),"[1626157, 203490]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,2.0,,,,,Porter Jr.,203490.0,,,
658,PT02M42.00S,2022-03-02T03:24:03.4Z,4,REGULAR,steal,,[],203490,,,1610612744,124,105,2022-03-02T03:24:04Z,6480000,,,0,,O. Porter Jr. STEAL (6 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M40.00S,2022-03-02T03:24:07.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630228,6.176084099868594,46.46905637254902,1610612744,124,107,2022-03-02T03:24:22Z,6490000,18.0,6.0,1,left,J. Kuminga running Layup (10 PTS) (O. Porter Jr. 1 AST),"[1630228, 203490]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,1.86,Made,10.0,O. Porter Jr.,203490.0,1.0,,,,,,,,,,,,,,,
660,PT02M40.00S,2022-03-02T03:24:12.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626156,,,1610612744,124,107,2022-03-02T03:25:05Z,6500000,,,0,,D. Russell shooting personal FOUL (1 PF) (Kuminga 1 FT),"[1626156, 1630228]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,2534.0,,1.0,0.0,Kuminga,1630228.0,,,,,
663,PT02M40.00S,2022-03-02T03:24:37.6Z,4,REGULAR,substitution,out,[],1626156,,,1610612744,124,107,2022-03-02T03:24:56Z,6520000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT02M40.00S,2022-03-02T03:24:37.6Z,4,REGULAR,substitution,out,[],1626157,,,1610612744,124,107,2022-03-02T03:24:56Z,6530000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M40.00S,2022-03-02T03:24:37.6Z,4,REGULAR,substitution,out,[],203490,,,1610612744,124,107,2022-03-02T03:24:56Z,6540000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M40.00S,2022-03-02T03:24:37.6Z,4,REGULAR,substitution,in,[],1629669,,,1610612744,124,107,2022-03-02T03:24:56Z,6550000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M40.00S,2022-03-02T03:24:37.6Z,4,REGULAR,substitution,in,[],1629675,,,1610612744,124,107,2022-03-02T03:24:56Z,6560000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M40.00S,2022-03-02T03:24:37.6Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,124,107,2022-03-02T03:24:56Z,6570000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M40.00S,2022-03-02T03:25:06.7Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630228,,,1610612744,124,108,2022-03-02T03:25:06Z,6580000,,,0,,J. Kuminga Free Throw 1 of 1 (11 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
670,PT02M30.00S,2022-03-02T03:25:16.9Z,4,REGULAR,3pt,Jump Shot,[],1627736,76.03482260183968,11.76470588235294,1610612750,124,108,2022-03-02T03:25:22Z,6590000,-191.0,173.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
671,PT02M27.00S,2022-03-02T03:25:19.9Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,124,108,2022-03-02T03:25:22Z,6600000,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,670.0,3.0,3.0,0.0,,,,,,,,,,,
672,PT02M21.00S,2022-03-02T03:25:25.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630228,8.015768725361367,46.73330269607843,1610612744,124,110,2022-03-02T03:26:18Z,6610000,16.0,23.0,1,left,J. Kuminga running finger roll Layup (13 PTS),[1630228],1610612744.0,GSW,running finger roll,,,Kuminga,J. Kuminga,,,,,2.8,Made,13.0,,,,,,,,,,,,,,,,,,
673,PT01M57.00S,2022-03-02T03:25:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,91.01511169513797,52.450980392156865,1610612750,124,110,2022-03-02T03:25:54Z,6620000,12.0,32.0,1,right,MISS J. McLaughlin driving Layup,[1629162],1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,3.43,Missed,,,,,,,,,,,,,,,,,,,
674,PT01M55.00S,2022-03-02T03:25:51.4Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,124,110,2022-03-02T03:25:54Z,6630000,,,0,,D. Lee REBOUND (Off:2 Def:3),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,673.0,5.0,3.0,2.0,,,,,,,,,,,
675,PT01M45.00S,2022-03-02T03:26:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,5.781865965834428,55.53768382352941,1610612744,124,112,2022-03-02T03:26:11Z,6640000,-28.0,2.0,1,left,J. Poole driving reverse Layup (12 PTS),[1629673],1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,2.78,Made,12.0,,,,,,,,,,,,,,,,,,
676,PT01M32.00S,2022-03-02T03:26:18.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,92.85479632063075,50.0,1610612750,126,112,2022-03-02T03:26:25Z,6650000,0.0,15.0,1,right,N. Reid bank Hook (9 PTS) (J. McDaniels 1 AST),"[1629675, 1630183]",1610612750.0,MIN,bank,,,Reid,N. Reid,,,,,1.47,Made,9.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,,
678,PT01M22.00S,2022-03-02T03:26:29.8Z,4,REGULAR,3pt,Jump Shot,[],1629673,31.488173455978973,39.950980392156865,1610612744,126,112,2022-03-02T03:26:35Z,6670000,50.0,243.0,1,left,MISS J. Poole 24' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
679,PT01M19.00S,2022-03-02T03:26:32.8Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,126,112,2022-03-02T03:26:35Z,6680000,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,678.0,3.0,3.0,0.0,,,,,,,,,,,
680,PT01M04.00S,2022-03-02T03:26:48.3Z,4,REGULAR,3pt,Jump Shot,[],1630183,67.7562417871222,38.48039215686275,1610612750,126,112,2022-03-02T03:26:54Z,6690000,-58.0,251.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
681,PT01M00.00S,2022-03-02T03:26:52.3Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,126,112,2022-03-02T03:26:54Z,6700000,,,0,,D. Lee REBOUND (Off:2 Def:4),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,680.0,6.0,4.0,2.0,,,,,,,,,,,
682,PT00M51.40S,2022-03-02T03:27:00.6Z,4,REGULAR,3pt,Jump Shot,[],1629308,16.90210249671485,4.901960784313726,1610612744,126,112,2022-03-02T03:27:06Z,6710000,225.0,106.0,1,left,MISS J. Toscano-Anderson 24' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
683,PT00M49.80S,2022-03-02T03:27:02.2Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,126,112,2022-03-02T03:27:06Z,6720000,,,0,,J. McLaughlin REBOUND (Off:1 Def:4),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,682.0,5.0,4.0,1.0,,,,,,,,,,,
684,PT00M30.50S,2022-03-02T03:27:22.6Z,4,REGULAR,3pt,Jump Shot,[],1627736,96.00854139290408,95.09803921568627,1610612750,129,112,2022-03-02T03:27:27Z,6730000,225.0,-15.0,1,right,M. Beasley 3PT  (20 PTS),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,22.6,Made,20.0,,,,,,,,,,,,,,,,,,
685,PT00M17.30S,2022-03-02T03:27:41.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,6.044678055190539,55.782781862745104,1610612744,129,114,2022-03-02T03:27:48Z,6740000,-29.0,4.0,1,left,D. Lee cutting Layup (15 PTS) (J. Toscano-Anderson 4 AST),"[1627814, 1629308]",1610612744.0,GSW,cutting,,,Lee,D. Lee,,,,,2.92,Made,15.0,J. Toscano-Anderson,1629308.0,4.0,,,,,,,,,,,,,,,
687,PT00M00.00S,2022-03-02T03:28:10.3Z,4,REGULAR,period,end,[],0,,,1610612750,129,114,2022-03-02T03:28:10Z,6760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M00.00S,2022-03-02T03:28:12.4Z,4,REGULAR,game,end,[],0,,,0,129,114,2022-03-02T03:28:12Z,6770000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
