actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
464,PT06M41.00S,2021-12-18T04:51:34.8Z,3,REGULAR,substitution,out,[],203076,,,1610612750,63,58,2021-12-18T04:51:59Z,4580000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M41.00S,2021-12-18T04:51:34.8Z,3,REGULAR,substitution,in,[],200765,,,1610612750,63,58,2021-12-18T04:51:59Z,4590000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M41.00S,2021-12-18T04:51:34.8Z,3,REGULAR,substitution,in,[],201599,,,1610612750,63,58,2021-12-18T04:51:59Z,4600000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M31.00S,2021-12-18T04:52:20.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,82.9993429697766,5.637254901960785,1610612750,66,58,2021-12-18T04:52:26Z,4610000,-222.0,107.0,1,right,M. Beasley 24' 3PT  (10 PTS) (P. Beverley 5 AST),"[1627736, 201976]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,24.64,Made,,10.0,P. Beverley,201976.0,5.0,,,,,,,,,,
469,PT06M13.00S,2021-12-18T04:52:38.2Z,3,REGULAR,3pt,Jump Shot,[],2544,27.677398160315374,14.950980392156863,1610612747,66,58,2021-12-18T04:52:43Z,4630000,175.0,208.0,1,left,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,,,,27.17,Missed,,,,,,,,,,,,,,,
470,PT06M09.00S,2021-12-18T04:52:42.2Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,66,58,2021-12-18T04:52:43Z,4640000,,,0,,J. Vanderbilt REBOUND (Off:5 Def:7),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,469.0,,,,,12.0,7.0,5.0,,,,,,,
471,PT05M56.00S,2021-12-18T04:52:55.1Z,3,REGULAR,3pt,Jump Shot,[],201976,69.20170827858082,23.284313725490197,1610612750,66,58,2021-12-18T04:53:02Z,4650000,-134.0,237.0,1,right,MISS P. Beverley 27' step back 3PT,[201976],1610612750.0,MIN,step back,,,Beverley,P. Beverley,,,,,,,,27.21,Missed,,,,,,,,,,,,,,,
472,PT05M54.00S,2021-12-18T04:52:58.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,66,58,2021-12-18T04:52:58Z,4660000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,471.0,,,,,,,,,,,,,,
473,PT05M54.00S,2021-12-18T04:52:59.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,66,58,2021-12-18T04:52:59Z,4670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M40.00S,2021-12-18T04:53:24.8Z,3,REGULAR,3pt,Jump Shot,[],201961,30.042706964520367,22.794117647058822,1610612747,66,58,2021-12-18T04:53:31Z,4680000,136.0,230.0,1,left,MISS W. Ellington 26' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,26.71,Missed,,,,,,,,,,,,,,,
475,PT05M36.00S,2021-12-18T04:53:28.8Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,66,58,2021-12-18T04:53:31Z,4690000,,,0,,J. Vanderbilt REBOUND (Off:5 Def:8),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,474.0,,,,,13.0,8.0,5.0,,,,,,,
476,PT05M28.00S,2021-12-18T04:53:36.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,74.45795006570303,14.460784313725492,1610612750,69,58,2021-12-18T04:53:40Z,4700000,-178.0,188.0,1,right,M. Beasley 25' 3PT  (13 PTS) (K. Towns 3 AST),"[1627736, 1626157]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.84,Made,,13.0,K. Towns,1626157.0,3.0,,,,,,,,,,
478,PT05M14.00S,2021-12-18T04:53:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203145,7.440867279894875,51.71568627450981,1610612747,69,58,2021-12-18T04:53:55Z,4720000,-9.0,17.0,1,left,MISS K. Bazemore driving Layup,[203145],1610612747.0,LAL,driving,,,Bazemore,K. Bazemore,,,,,,,,1.94,Missed,,,,,,,,,,,,,,,
479,PT05M12.00S,2021-12-18T04:53:53.4Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,69,58,2021-12-18T04:53:55Z,4730000,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,478.0,,,,,3.0,3.0,0.0,,,,,,,
480,PT05M06.00S,2021-12-18T04:54:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201976,91.80354796320631,52.69607843137255,1610612750,69,58,2021-12-18T04:54:18Z,4740000,13.0,25.0,1,right,MISS P. Beverley driving Layup,[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,,,,2.8,Missed,,,,,,,,,,,,,,,
481,PT05M05.00S,2021-12-18T04:54:01.6Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,69,58,2021-12-18T04:54:18Z,4750000,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,480.0,,,,,8.0,5.0,3.0,,,,,,,
482,PT05M05.00S,2021-12-18T04:54:04.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626157,94.40999984741211,50.0,1610612750,71,58,2021-12-18T04:54:04Z,4760000,0.0,0.0,1,right,K. Towns tip DUNK (25 PTS),[1626157],1610612750.0,MIN,tip,,,Towns,K. Towns,,,,,,,,0.0,Made,,25.0,,,,,,,,,,,,,
483,PT05M05.00S,2021-12-18T04:54:09.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,71,58,2021-12-18T04:54:09Z,4770000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT05M05.00S,2021-12-18T04:56:44.3Z,3,REGULAR,substitution,out,[],203145,,,1610612747,71,58,2021-12-18T04:57:15Z,4775000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
489,PT05M05.00S,2021-12-18T04:56:44.3Z,3,REGULAR,substitution,in,[],2546,,,1610612747,71,58,2021-12-18T04:57:15Z,4777500,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
484,PT05M05.00S,2021-12-18T04:56:44.3Z,3,REGULAR,foul,technical,['1freethrow'],2345,,,1610612747,71,58,2021-12-18T05:07:42Z,4780000,,,0,,TEAM foul technical,[2345],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,,,
485,PT05M05.00S,2021-12-18T04:56:45.3Z,3,REGULAR,freethrow,1 of 1,[],1626157,,,1610612747,72,58,2021-12-18T05:13:34Z,4790000,,,0,,K. Towns technical Free Throw 1 of 1 (26 PTS),[1626157],1610612750.0,MIN,technical,,,Towns,K. Towns,,,,,,,,,Made,,26.0,,,,,,,,,,,,,
486,PT04M45.00S,2021-12-18T04:56:46.2Z,3,REGULAR,3pt,Jump Shot,[],2546,18.873193166885677,90.68627450980392,1610612747,72,58,2021-12-18T05:13:57Z,4800000,-203.0,125.0,1,left,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,23.87,Missed,,,,,,,,,,,,,,,
487,PT04M42.00S,2021-12-18T04:56:49.2Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,72,58,2021-12-18T05:13:57Z,4810000,,,0,,K. Towns REBOUND (Off:3 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,486.0,,,,,9.0,6.0,3.0,,,,,,,
490,PT04M28.00S,2021-12-18T04:56:47.9Z,3,REGULAR,3pt,Jump Shot,[],1627736,68.9388961892247,60.5392156862745,1610612750,72,58,2021-12-18T04:56:53Z,4840000,53.0,239.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,24.52,Missed,,,,,,,,,,,,,,,
491,PT04M28.00S,2021-12-18T04:56:47.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,72,58,2021-12-18T04:56:53Z,4850000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,,,
492,PT04M28.00S,2021-12-18T04:56:52.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,72,58,2021-12-18T04:56:52Z,4860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M28.00S,2021-12-18T04:56:54.2Z,3,REGULAR,substitution,out,[],1629020,,,1610612747,72,58,2021-12-18T04:57:01Z,4870000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
494,PT04M28.00S,2021-12-18T04:56:54.2Z,3,REGULAR,substitution,in,[],1629006,,,1610612747,72,58,2021-12-18T04:57:01Z,4880000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M07.00S,2021-12-18T04:57:30.7Z,3,REGULAR,turnover,lost ball,[],200765,,,1610612747,72,58,2021-12-18T04:57:40Z,4890000,,,0,,R. Rondo lost ball TURNOVER (3 TO),"[200765, 1629006]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,3.0,Okogie,1629006.0,,,,,,,,,,,,,,,,,
496,PT04M07.00S,2021-12-18T04:57:30.7Z,3,REGULAR,steal,,[],1629006,,,1610612750,72,58,2021-12-18T04:57:32Z,4900000,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
497,PT04M00.00S,2021-12-18T04:57:38.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,96.00854139290408,2.696078431372549,1610612750,72,58,2021-12-18T04:57:46Z,4910000,-237.0,-15.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,23.7,Missed,,,,,,,,,,,,,,,
498,PT03M56.00S,2021-12-18T04:57:42.0Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,72,58,2021-12-18T04:57:46Z,4920000,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,497.0,,,,,2.0,2.0,0.0,,,,,,,
499,PT03M47.00S,2021-12-18T04:57:50.4Z,3,REGULAR,3pt,Jump Shot,[],201961,5.863994743758213,3.1862745098039214,1610612747,72,61,2021-12-18T04:57:55Z,4930000,234.0,3.0,1,left,W. Ellington 3PT  (5 PTS) (C. Anthony 2 AST),"[201961, 2546]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,23.41,Made,,5.0,C. Anthony,2546.0,2.0,,,,,,,,,,
501,PT03M23.00S,2021-12-18T04:58:14.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,93.38042049934296,49.50980392156863,1610612750,74,61,2021-12-18T04:58:19Z,4950000,-2.0,10.0,1,right,J. McDaniels Layup (5 PTS) (K. Towns 4 AST),"[1630183, 1626157]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,1.0,Made,,5.0,K. Towns,1626157.0,4.0,,,,,,,,,,
503,PT03M05.00S,2021-12-18T04:58:32.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,5.732588699080158,49.754901960784316,1610612747,74,63,2021-12-18T04:58:36Z,4970000,1.0,1.0,1,left,D. Jordan alley-oop DUNK (2 PTS) (R. Rondo 7 AST),"[201599, 200765]",1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,,,,0.18,Made,,2.0,R. Rondo,200765.0,7.0,,,,,,,,,,
505,PT02M41.00S,2021-12-18T04:58:56.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,94.1688567674113,48.28431372549019,1610612750,76,63,2021-12-18T04:58:59Z,4990000,-9.0,2.0,1,right,K. Towns Hook (28 PTS) (P. Beverley 6 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,0.89,Made,,28.0,P. Beverley,201976.0,6.0,,,,,,,,,,
507,PT02M26.00S,2021-12-18T04:59:10.5Z,3,REGULAR,turnover,bad pass,[],200765,,,1610612747,76,63,2021-12-18T04:59:16Z,5010000,,,0,,R. Rondo bad pass TURNOVER (4 TO),"[200765, 1627736]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,4.0,Beasley,1627736.0,,,,,,,,,,,,,,,,,
508,PT02M26.00S,2021-12-18T04:59:10.5Z,3,REGULAR,steal,,[],1627736,,,1610612750,76,63,2021-12-18T04:59:11Z,5020000,,,0,,M. Beasley STEAL (2 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M23.00S,2021-12-18T04:59:14.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627736,92.85479632063075,52.94117647058824,1610612750,76,63,2021-12-18T04:59:22Z,5030000,15.0,15.0,1,right,MISS M. Beasley running Layup,[1627736],1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,,,,2.08,Missed,,,,,,,,,,,,,,,
510,PT02M23.00S,2021-12-18T04:59:14.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,76,63,2021-12-18T04:59:22Z,5040000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,509.0,,,,,,,,,,,,,,
512,PT02M23.00S,2021-12-18T04:59:26.3Z,3,REGULAR,foul,personal,[],1626157,,,1610612747,76,63,2021-12-18T04:59:34Z,5060000,,,0,,K. Towns loose ball personal FOUL (4 PF),"[1626157, 201599]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,101284.0,4.0,0.0,Jordan,201599.0,,
514,PT02M23.00S,2021-12-18T04:59:33.8Z,3,REGULAR,substitution,out,[],1627736,,,1610612747,76,63,2021-12-18T04:59:46Z,5080000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M23.00S,2021-12-18T04:59:33.8Z,3,REGULAR,substitution,out,[],201976,,,1610612747,76,63,2021-12-18T04:59:46Z,5090000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M23.00S,2021-12-18T04:59:33.8Z,3,REGULAR,substitution,out,[],1626157,,,1610612747,76,63,2021-12-18T04:59:46Z,5100000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M23.00S,2021-12-18T04:59:33.8Z,3,REGULAR,substitution,out,[],201961,,,1610612747,76,63,2021-12-18T04:59:46Z,5110000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
518,PT02M23.00S,2021-12-18T04:59:33.8Z,3,REGULAR,substitution,out,[],2544,,,1610612747,76,63,2021-12-18T04:59:46Z,5120000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
519,PT02M23.00S,2021-12-18T04:59:33.8Z,3,REGULAR,substitution,in,[],1626156,,,1610612747,76,63,2021-12-18T04:59:46Z,5130000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M23.00S,2021-12-18T04:59:33.8Z,3,REGULAR,substitution,in,[],1629669,,,1610612747,76,63,2021-12-18T04:59:46Z,5140000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M23.00S,2021-12-18T04:59:33.8Z,3,REGULAR,substitution,in,[],1629675,,,1610612747,76,63,2021-12-18T04:59:46Z,5150000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M23.00S,2021-12-18T04:59:33.8Z,3,REGULAR,substitution,in,[],202738,,,1610612747,76,63,2021-12-18T04:59:46Z,5160000,,,0,,SUB in: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M23.00S,2021-12-18T04:59:33.8Z,3,REGULAR,substitution,in,[],201566,,,1610612747,76,63,2021-12-18T04:59:46Z,5170000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
525,PT02M02.00S,2021-12-18T05:00:09.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.5722733245729295,51.225490196078425,1610612747,76,63,2021-12-18T05:00:13Z,5190000,-6.0,19.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,1.97,Missed,,,,,,,,,,,,,,,
526,PT01M59.00S,2021-12-18T05:00:12.0Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,76,63,2021-12-18T05:00:13Z,5200000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,525.0,,,,,2.0,2.0,0.0,,,,,,,
527,PT01M54.00S,2021-12-18T05:00:17.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629669,69.46452036793693,29.166666666666668,1610612750,79,63,2021-12-18T05:00:24Z,5210000,-104.0,235.0,1,right,J. Nowell 25' 3PT  (5 PTS) (D. Russell 3 AST),"[1629669, 1626156]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,25.66,Made,,5.0,D. Russell,1626156.0,3.0,,,,,,,,,,
529,PT01M33.00S,2021-12-18T05:00:37.1Z,3,REGULAR,3pt,Jump Shot,[],2546,5.469776609724048,95.09803921568627,1610612747,79,63,2021-12-18T05:00:44Z,5230000,-225.0,-1.0,1,left,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,22.55,Missed,,,,,,,,,,,,,,,
530,PT01M32.00S,2021-12-18T05:00:38.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,79,63,2021-12-18T05:00:44Z,5240000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,529.0,,,,,,,,,,,,,,
531,PT01M32.00S,2021-12-18T05:00:46.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,79,63,2021-12-18T05:00:46Z,5250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT01M19.00S,2021-12-18T05:01:08.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200765,34.641918528252305,19.852941176470587,1610612747,79,63,2021-12-18T05:01:14Z,5260000,151.0,273.0,1,left,MISS R. Rondo 31' 3PT,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,31.19,Missed,,,,,,,,,,,,,,,
533,PT01M16.00S,2021-12-18T05:01:11.3Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,79,63,2021-12-18T05:01:35Z,5270000,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,532.0,,,,,3.0,3.0,0.0,,,,,,,
534,PT01M09.00S,2021-12-18T05:01:18.8Z,3,REGULAR,2pt,Jump Shot,[],1630183,79.188567674113,57.84313725490197,1610612750,81,63,2021-12-18T05:01:25Z,5280000,39.0,143.0,1,right,J. McDaniels 14' step back Jump Shot (7 PTS) (D. Russell 4 AST),"[1630183, 1626156]",1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,,,,14.84,Made,,7.0,D. Russell,1626156.0,4.0,,,,,,,,,,
536,PT01M02.00S,2021-12-18T05:01:27.4Z,3,REGULAR,foul,personal,[],1630183,,,1610612747,81,63,2021-12-18T05:01:46Z,5300000,,,0,,J. McDaniels take personal FOUL (4 PF),"[1630183, 2546]",1610612750.0,MIN,take,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,101284.0,4.0,0.0,Anthony,2546.0,,
538,PT00M58.00S,2021-12-18T05:01:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202738,16.770696452036795,50.73529411764706,1610612747,81,65,2021-12-18T05:05:09Z,5320000,-4.0,105.0,1,left,I. Thomas 10' driving floating Jump Shot (9 PTS) (C. Anthony 3 AST),"[202738, 2546]",1610612747.0,LAL,driving floating,,,Thomas,I. Thomas,,,,,,,,10.52,Made,,9.0,C. Anthony,2546.0,3.0,,,,,,,,,,
540,PT00M46.70S,2021-12-18T05:02:09.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,81,65,2021-12-18T05:02:09Z,5340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT00M35.80S,2021-12-18T05:02:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,93.24901445466492,50.49019607843137,1610612750,83,65,2021-12-18T05:02:41Z,5350000,2.0,11.0,1,right,J. Nowell driving Layup (7 PTS) (N. Reid 1 AST),"[1629669, 1629675]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,,,,1.13,Made,,7.0,N. Reid,1629675.0,1.0,,,,,,,,,,
543,PT00M28.10S,2021-12-18T05:02:50.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202738,19.004599211563733,46.568627450980394,1610612747,83,65,2021-12-18T05:03:03Z,5370000,17.0,126.0,1,left,MISS I. Thomas 12' floating Shot,[202738],1610612747.0,LAL,floating,,,Thomas,I. Thomas,,,,,,,,12.73,Missed,,,,,,,,,,,,,,,
544,PT00M25.30S,2021-12-18T05:02:52.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,83,65,2021-12-18T05:03:03Z,5380000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,543.0,,,,,,,,,,,,,,
545,PT00M25.30S,2021-12-18T05:02:57.0Z,3,REGULAR,foul,personal,[],202738,,,1610612750,83,65,2021-12-18T05:03:02Z,5390000,,,0,,I. Thomas loose ball personal FOUL (1 PF),"[202738, 1629006]",1610612747.0,LAL,loose ball,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Okogie,1629006.0,,
547,PT00M25.30S,2021-12-18T05:03:15.6Z,3,REGULAR,foul,technical,['1freethrow'],2546,,,1610612750,83,65,2021-12-18T05:03:29Z,5410000,,,0,,C. Anthony technical FOUL (1 Tech),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1627964.0,1.0,1.0,,,,
548,PT00M25.30S,2021-12-18T05:03:39.2Z,3,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,83,65,2021-12-18T05:03:39Z,5420000,,,0,,MISS D. Russell technical Free Throw 1 of 1,[1626156],1610612750.0,MIN,technical,,,Russell,D. Russell,,,,,,,,,Missed,,,,,,,,,,,,,,,
549,PT00M25.30S,2021-12-18T05:03:39.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,83,65,2021-12-18T05:03:39Z,5430000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,548.0,,,,,,,,,,,,,,
550,PT00M25.30S,2021-12-18T05:03:50.1Z,3,REGULAR,substitution,out,[],202738,,,1610612750,83,65,2021-12-18T05:03:55Z,5440000,,,0,,SUB out: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
551,PT00M25.30S,2021-12-18T05:03:50.1Z,3,REGULAR,substitution,in,[],203145,,,1610612750,83,65,2021-12-18T05:03:55Z,5450000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M25.30S,2021-12-18T05:04:04.3Z,3,REGULAR,substitution,out,[],1629006,,,1610612750,83,65,2021-12-18T05:04:06Z,5460000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
553,PT00M25.30S,2021-12-18T05:04:04.3Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,83,65,2021-12-18T05:04:06Z,5470000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
555,PT00M04.50S,2021-12-18T05:04:39.4Z,3,REGULAR,2pt,Jump Shot,[],1627736,84.70762155059133,30.392156862745097,1610612750,85,65,2021-12-18T05:04:44Z,5490000,-98.0,91.0,1,right,M. Beasley 13' floating Jump Shot (15 PTS) (D. Russell 5 AST),"[1627736, 1626156]",1610612750.0,MIN,floating,,,Beasley,M. Beasley,,,,,,,,13.39,Made,,15.0,D. Russell,1626156.0,5.0,,,,,,,,,,
557,PT00M00.00S,2021-12-18T05:04:51.4Z,3,REGULAR,period,end,[],0,,,1610612747,85,65,2021-12-18T05:04:51Z,5510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2021-12-18T05:06:09.9Z,4,REGULAR,substitution,out,['startperiod'],1627736,,,1610612747,85,65,2021-12-18T05:08:08Z,5520000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2021-12-18T05:06:09.9Z,4,REGULAR,substitution,out,['startperiod'],201599,,,1610612747,85,65,2021-12-18T05:08:08Z,5540000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
