actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
627,PT03M38.00S,2022-03-19T23:17:27.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,82.60512483574244,93.38235294117648,1610612749,129,108,2022-03-19T23:17:34Z,6140000,217.0,111.0,1,right,J. Nwora 24' 3PT  (8 PTS) (P. Connaughton 2 AST),"[1629670, 1626192]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,24.37,Made,,,,,,,8.0,,,,P. Connaughton,1626192.0,2.0,
629,PT03M36.00S,2022-03-19T23:17:33.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,129,108,2022-03-19T23:17:33Z,6160000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M36.00S,2022-03-19T23:18:42.3Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,129,108,2022-03-19T23:19:08Z,6170000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M36.00S,2022-03-19T23:18:42.3Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,129,108,2022-03-19T23:19:08Z,6180000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M36.00S,2022-03-19T23:18:42.3Z,4,REGULAR,substitution,out,[],1629020,,,1610612750,129,108,2022-03-19T23:19:08Z,6190000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M36.00S,2022-03-19T23:18:42.3Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,129,108,2022-03-19T23:19:08Z,6200000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M36.00S,2022-03-19T23:18:42.3Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,129,108,2022-03-19T23:19:08Z,6210000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M36.00S,2022-03-19T23:18:42.3Z,4,REGULAR,substitution,in,[],1629162,,,1610612750,129,108,2022-03-19T23:19:08Z,6220000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M36.00S,2022-03-19T23:18:42.3Z,4,REGULAR,substitution,in,[],1627774,,,1610612750,129,108,2022-03-19T23:19:08Z,6230000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M36.00S,2022-03-19T23:18:42.3Z,4,REGULAR,substitution,in,[],1629006,,,1610612750,129,108,2022-03-19T23:19:08Z,6240000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M36.00S,2022-03-19T23:18:42.3Z,4,REGULAR,substitution,in,[],1630233,,,1610612750,129,108,2022-03-19T23:19:08Z,6250000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M36.00S,2022-03-19T23:18:42.3Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,129,108,2022-03-19T23:19:08Z,6260000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M19.00S,2022-03-19T23:19:32.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,6.915243101182654,48.28431372549019,1610612750,131,108,2022-03-19T23:19:37Z,6270000,9.0,13.0,1,left,N. Knight reverse Layup (2 PTS) (J. Okogie 1 AST),"[1630233, 1629006]",1610612750.0,MIN,reverse,,,Knight,N. Knight,,,,,,,,,,1.52,Made,,,,,,,2.0,,,,J. Okogie,1629006.0,1.0,
642,PT03M11.00S,2022-03-19T23:19:41.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629162,,,1610612749,131,108,2022-03-19T23:19:49Z,6290000,,,0,,J. McLaughlin personal FOUL (1 PF) (Carter 2 FT),"[1629162, 1628975]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,201639.0,1.0,0.0,Carter,1628975.0,,,,,,,,,,,,,,,,
644,PT03M11.00S,2022-03-19T23:20:17.8Z,4,REGULAR,freethrow,1 of 2,[],1628975,,,1610612749,131,109,2022-03-19T23:20:17Z,6310000,,,0,,J. Carter Free Throw 1 of 2 (10 PTS),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,
645,PT03M11.00S,2022-03-19T23:20:34.8Z,4,REGULAR,freethrow,2 of 2,[],1628975,,,1610612749,131,110,2022-03-19T23:20:34Z,6320000,,,0,,J. Carter Free Throw 2 of 2 (11 PTS),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,Made,,,,,,,11.0,,,,,,,
646,PT02M53.00S,2022-03-19T23:20:54.4Z,4,REGULAR,3pt,Jump Shot,[],1629162,6.1268068331143235,95.58823529411765,1610612750,131,110,2022-03-19T23:21:00Z,6330000,-228.0,5.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,22.8,Missed,,,,,,,,,,,,,,
647,PT02M50.00S,2022-03-19T23:20:57.4Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,131,110,2022-03-19T23:21:00Z,6340000,,,0,,J. Nwora REBOUND (Off:1 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,646.0,4.0,3.0,1.0,,,,,,,,,,
648,PT02M41.00S,2022-03-19T23:21:06.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203648,93.64323258869908,49.01960784313725,1610612749,131,112,2022-03-19T23:26:32Z,6350000,-5.0,7.0,1,right,T. Antetokounmpo cutting Layup (6 PTS) (J. Carter 5 AST),"[203648, 1628975]",1610612749.0,MIL,cutting,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,0.88,Made,,,,,,,6.0,,,,J. Carter,1628975.0,5.0,
650,PT02M29.00S,2022-03-19T23:21:19.3Z,4,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612750,131,112,2022-03-19T23:21:30Z,6370000,,,0,,J. Nwora shooting personal FOUL (2 PF) (Knight 2 FT),"[1629670, 1630233]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,201639.0,2.0,0.0,Knight,1630233.0,,,,,,,,,,,,,,,,
653,PT02M29.00S,2022-03-19T23:21:52.0Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,131,112,2022-03-19T23:28:32Z,6385000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M29.00S,2022-03-19T23:21:52.0Z,4,REGULAR,substitution,in,[],1630195,,,1610612750,131,112,2022-03-19T23:28:32Z,6387500,,,0,,SUB in: L. Bolmaro,[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M29.00S,2022-03-19T23:21:55.7Z,4,REGULAR,freethrow,1 of 2,[],1630233,,,1610612750,132,112,2022-03-19T23:34:59Z,6390000,,,0,,N. Knight Free Throw 1 of 2 (3 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,
655,PT02M29.00S,2022-03-19T23:21:55.7Z,4,REGULAR,freethrow,2 of 2,[],1630233,,,1610612750,133,112,2022-03-19T23:34:59Z,6420000,,,0,,N. Knight Free Throw 2 of 2 (4 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,
656,PT02M10.00S,2022-03-19T23:22:36.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201586,94.30026281208936,34.80392156862745,1610612749,133,112,2022-03-19T23:29:22Z,6435000,-76.0,1.0,1,right,MISS S. Ibaka 7' Hook,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,7.6,Missed,,,,,,,,,,,,,,
657,PT02M09.00S,2022-03-19T23:22:37.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,133,112,2022-03-19T23:28:59Z,6442500,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,656.0,,,,,,,,,,,,,
658,PT02M09.00S,2022-03-19T23:22:40.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,133,112,2022-03-19T23:28:59Z,6450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M58.00S,2022-03-19T23:22:53.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630233,6.521024967148489,49.50980392156863,1610612750,135,112,2022-03-19T23:23:01Z,6460000,2.0,9.0,1,left,N. Knight alley-oop DUNK (6 PTS) (J. Nowell 2 AST),"[1630233, 1629669]",1610612750.0,MIN,alley-oop,,,Knight,N. Knight,,,,,,,,,,0.91,Made,,,,,,,6.0,,,,J. Nowell,1629669.0,2.0,
661,PT01M49.00S,2022-03-19T23:23:13.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630233,,,1610612749,135,112,2022-03-19T23:23:38Z,6480000,,,0,,N. Knight shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630233, 203648]",1610612750.0,MIN,shooting,,,Knight,N. Knight,,,,,201639.0,1.0,0.0,Antetokounmpo,203648.0,,,,,,,,,,,,,,,,
663,PT01M49.00S,2022-03-19T23:23:54.0Z,4,REGULAR,freethrow,1 of 2,[],203648,,,1610612749,135,112,2022-03-19T23:23:54Z,6500000,,,0,,MISS T. Antetokounmpo Free Throw 1 of 2,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Missed,,,,,,,,,,,,,,
664,PT01M49.00S,2022-03-19T23:23:54.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,135,112,2022-03-19T23:23:54Z,6510000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,663.0,,,,,,,,,,,,,
665,PT01M49.00S,2022-03-19T23:24:08.2Z,4,REGULAR,freethrow,2 of 2,[],203648,,,1610612749,135,113,2022-03-19T23:24:08Z,6520000,,,0,,T. Antetokounmpo Free Throw 2 of 2 (7 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,
666,PT01M36.00S,2022-03-19T23:24:22.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,11.514454664914586,45.588235294117645,1610612750,135,113,2022-03-19T23:24:28Z,6530000,22.0,56.0,1,left,MISS J. Okogie Jump Shot,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,5.99,Missed,,,,,,,,,,,,,,
667,PT01M33.00S,2022-03-19T23:24:24.9Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,135,113,2022-03-19T23:24:24Z,6540000,,,0,,S. Ibaka REBOUND (Off:2 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,666.0,5.0,3.0,2.0,,,,,,,,,,
668,PT01M29.00S,2022-03-19T23:24:31.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630195,,,1610612749,135,113,2022-03-19T23:24:44Z,6550000,,,0,,L. Bolmaro shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630195, 203648]",1610612750.0,MIN,shooting,,,Bolmaro,L. Bolmaro,,,,,203592.0,1.0,0.0,Antetokounmpo,203648.0,,,,,,,,,,,,,,,,
670,PT01M29.00S,2022-03-19T23:24:59.0Z,4,REGULAR,freethrow,1 of 2,[],203648,,,1610612749,135,113,2022-03-19T23:24:59Z,6570000,,,0,,MISS T. Antetokounmpo Free Throw 1 of 2,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Missed,,,,,,,,,,,,,,
671,PT01M29.00S,2022-03-19T23:24:59.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,135,113,2022-03-19T23:24:59Z,6580000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,670.0,,,,,,,,,,,,,
672,PT01M29.00S,2022-03-19T23:25:15.2Z,4,REGULAR,freethrow,2 of 2,[],203648,,,1610612749,135,114,2022-03-19T23:25:15Z,6590000,,,0,,T. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Made,,,,,,,8.0,,,,,,,
673,PT01M17.00S,2022-03-19T23:25:29.4Z,4,REGULAR,2pt,Jump Shot,[],1630195,22.864651773981606,50.080422794117645,1610612750,135,114,2022-03-19T23:32:30Z,6600000,0.0,162.0,1,left,MISS L. Bolmaro 16' pullup Shot,[1630195],1610612750.0,MIN,pullup,,,Bolmaro,L. Bolmaro,,,,,,,,,,16.24,Missed,,,,,,,,,,,,,,
674,PT01M14.00S,2022-03-19T23:25:32.4Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,135,114,2022-03-19T23:32:30Z,6610000,,,0,,J. Carter REBOUND (Off:0 Def:4),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,673.0,4.0,4.0,0.0,,,,,,,,,,
675,PT01M07.00S,2022-03-19T23:25:39.1Z,4,REGULAR,3pt,Jump Shot,[],1626192,71.17279894875165,78.43137254901961,1610612749,135,117,2022-03-19T23:25:45Z,6620000,142.0,218.0,1,right,P. Connaughton 26' 3PT  (15 PTS) (J. Carter 6 AST),"[1626192, 1628975]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,26.07,Made,,,,,,,15.0,,,,J. Carter,1628975.0,6.0,
677,PT00M53.00S,2022-03-19T23:25:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630233,32.802233902759525,48.77450980392157,1610612750,135,117,2022-03-19T23:32:36Z,6640000,6.0,256.0,1,left,MISS N. Knight 25' bank 3PT,[1630233],1610612750.0,MIN,bank,,,Knight,N. Knight,,,,,,,,,,25.59,Missed,,,,,,,,,,,,,,
678,PT00M50.10S,2022-03-19T23:26:00.7Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,135,117,2022-03-19T23:26:03Z,6650000,,,0,,J. Carter REBOUND (Off:0 Def:5),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,677.0,5.0,5.0,0.0,,,,,,,,,,
679,PT00M44.50S,2022-03-19T23:26:06.7Z,4,REGULAR,3pt,Jump Shot,[],1626192,70.77858081471747,16.176470588235293,1610612749,135,117,2022-03-19T23:26:13Z,6660000,-169.0,222.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,27.92,Missed,,,,,,,,,,,,,,
680,PT00M40.80S,2022-03-19T23:26:10.4Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,135,117,2022-03-19T23:26:13Z,6670000,,,0,,J. Nowell REBOUND (Off:1 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,679.0,3.0,2.0,1.0,,,,,,,,,,
681,PT00M32.80S,2022-03-19T23:26:18.1Z,4,REGULAR,3pt,Jump Shot,[],1629669,31.09395532194481,62.5,1610612750,138,117,2022-03-19T23:26:29Z,6680000,-62.0,240.0,1,left,J. Nowell 24' 3PT pullup (10 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,,,,,,24.78,Made,,,,,,,10.0,,,,,,,
682,PT00M24.00S,2022-03-19T23:26:33.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203648,94.03745072273325,49.754901960784316,1610612749,138,119,2022-03-19T23:26:41Z,6690000,-1.0,4.0,1,right,T. Antetokounmpo DUNK (10 PTS) (J. Carter 7 AST),"[203648, 1628975]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,0.37,Made,,,,,,,10.0,,,,J. Carter,1628975.0,7.0,
684,PT00M00.00S,2022-03-19T23:27:03.0Z,4,REGULAR,period,end,[],0,,,1610612750,138,119,2022-03-19T23:27:03Z,6710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M00.00S,2022-03-19T23:27:06.3Z,4,REGULAR,game,end,[],0,,,0,138,119,2022-03-19T23:27:06Z,6720000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
