actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
605,PT02M51.00S,2022-11-03T04:22:32.2Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,98,100,2022-11-03T04:22:32Z,5950000,,,0,,J. Morant Free Throw 2 of 2 (20 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
606,PT02M44.00S,2022-11-03T04:22:49.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612757,98,100,2022-11-03T04:22:54Z,5960000,,,0,,D. Brooks personal FOUL (3 PF) (Simons 2 FT),"[1628415, 1629014]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202007.0,3.0,0.0,Simons,1629014.0,,,
608,PT02M44.00S,2022-11-03T04:23:17.0Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,99,100,2022-11-03T04:23:17Z,5980000,,,0,,A. Simons Free Throw 1 of 2 (30 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
609,PT02M44.00S,2022-11-03T04:23:31.5Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,100,100,2022-11-03T04:23:31Z,5990000,,,0,,A. Simons Free Throw 2 of 2 (31 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
610,PT02M30.00S,2022-11-03T04:23:55.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.046649145860711,45.34313725490196,1610612763,100,100,2022-11-03T04:23:58Z,6000000,23.0,14.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
611,PT02M27.00S,2022-11-03T04:23:58.2Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,100,100,2022-11-03T04:23:58Z,6010000,,,0,,J. Grant REBOUND (Off:0 Def:5),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,610.0,5.0,5.0,0.0,,,,,,,,,,,,,
612,PT02M19.00S,2022-11-03T04:24:05.3Z,4,REGULAR,3pt,Jump Shot,[],1630553,92.9862023653088,95.83333333333334,1610612757,100,100,2022-11-03T04:24:09Z,6020000,229.0,13.0,1,right,MISS K. Johnson 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,22.96,Missed,,,,,,,,,,,,,,,,,,
613,PT02M17.00S,2022-11-03T04:24:07.3Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,100,100,2022-11-03T04:24:09Z,6030000,,,0,,D. Bane REBOUND (Off:1 Def:6),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,,,,612.0,7.0,6.0,1.0,,,,,,,,,,,,,
614,PT02M03.00S,2022-11-03T04:24:21.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,8.492115637319317,36.029411764705884,1610612763,100,102,2022-11-03T04:24:25Z,6040000,70.0,27.0,1,left,D. Bane 7' driving floating Jump Shot (20 PTS) (S. Adams 5 AST),"[1630217, 203500]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,7.5,Made,20.0,,,,,S. Adams,203500.0,5.0,,,,,,,,,,
616,PT01M44.00S,2022-11-03T04:24:40.3Z,4,REGULAR,2pt,Jump Shot,[],1629014,77.08607095926413,74.26470588235294,1610612757,100,102,2022-11-03T04:24:43Z,6060000,121.0,163.0,1,right,MISS A. Simons 20' step back Shot,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,20.31,Missed,,,,,,,,,,,,,,,,,,
617,PT01M41.00S,2022-11-03T04:24:43.3Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,100,102,2022-11-03T04:24:43Z,6070000,,,0,,J. Morant REBOUND (Off:0 Def:9),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Right Center,,,,616.0,9.0,9.0,0.0,,,,,,,,,,,,,
618,PT01M24.00S,2022-11-03T04:25:03.4Z,4,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612763,100,102,2022-11-03T04:25:12Z,6080000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Bane 2 FT),"[1630553, 1630217]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2534.0,1.0,0.0,Bane,1630217.0,,,
620,PT01M24.00S,2022-11-03T04:25:23.7Z,4,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,100,103,2022-11-03T04:25:44Z,6100000,,,0,,D. Bane Free Throw 1 of 2 (21 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
621,PT01M24.00S,2022-11-03T04:25:23.7Z,4,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,100,103,2022-11-03T04:25:44Z,6110000,,,0,,MISS D. Bane Free Throw 2 of 2,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
622,PT01M19.00S,2022-11-03T04:25:28.7Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,100,103,2022-11-03T04:25:44Z,6120000,,,0,,S. Adams REBOUND (Off:4 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,621.0,11.0,7.0,4.0,,,,,,,,,,,,,
623,PT01M19.00S,2022-11-03T04:25:43.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,100,103,2022-11-03T04:25:43Z,6130000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
624,PT01M18.00S,2022-11-03T04:25:44.0Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,100,103,2022-11-03T04:25:44Z,6140000,,,0,,J. Nurkic REBOUND (Off:6 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,623.0,13.0,7.0,6.0,,,,,,,,,,,,,
625,PT01M16.00S,2022-11-03T04:25:49.4Z,4,REGULAR,turnover,traveling,[],203924,,,1610612757,100,103,2022-11-03T04:25:58Z,6150000,,,0,,J. Grant traveling TURNOVER (4 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,,,,,4.0,,
627,PT00M51.60S,2022-11-03T04:26:26.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,10.726018396846255,47.794117647058826,1610612763,100,103,2022-11-03T04:26:34Z,6160000,11.0,48.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
628,PT00M50.00S,2022-11-03T04:26:28.3Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,100,103,2022-11-03T04:26:28Z,6170000,,,0,,S. Aldama REBOUND (Off:3 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,627.0,7.0,4.0,3.0,,,,,,,,,,,,,
629,PT00M45.50S,2022-11-03T04:26:36.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612763,100,103,2022-11-03T04:26:50Z,6180000,,,0,,J. Nurkic personal FOUL (5 PF) (Bane 2 FT),"[203994, 1630217]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2534.0,5.0,0.0,Bane,1630217.0,,,
631,PT00M45.50S,2022-11-03T04:27:06.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630217,,,1610612763,100,104,2022-11-03T04:27:06Z,6200000,,,0,,D. Bane Free Throw 1 of 2 (22 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
632,PT00M45.50S,2022-11-03T04:27:22.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630217,,,1610612763,100,105,2022-11-03T04:27:22Z,6210000,,,0,,D. Bane Free Throw 2 of 2 (23 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
633,PT00M45.50S,2022-11-03T04:27:25.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,100,105,2022-11-03T04:27:25Z,6220000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M39.10S,2022-11-03T04:29:17.5Z,4,REGULAR,turnover,bad pass,[],1628404,,,1610612757,100,105,2022-11-03T04:29:21Z,6230000,,,0,,J. Hart bad pass TURNOVER (3 TO),"[1628404, 1629630]",1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Morant,1629630.0
635,PT00M39.10S,2022-11-03T04:29:17.5Z,4,REGULAR,steal,,[],1629630,,,1610612763,100,105,2022-11-03T04:29:19Z,6240000,,,0,,J. Morant STEAL (2 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
636,PT00M31.60S,2022-11-03T04:29:27.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612763,100,105,2022-11-03T04:29:34Z,6250000,,,0,,J. Hart take personal FOUL (2 PF) (Bane 2 FT),"[1628404, 1630217]",1610612757.0,POR,take,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2534.0,2.0,1.0,Bane,1630217.0,,,
638,PT00M31.60S,2022-11-03T04:29:48.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630217,,,1610612763,100,106,2022-11-03T04:29:48Z,6270000,,,0,,D. Bane Free Throw 1 of 2 (24 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
639,PT00M31.60S,2022-11-03T04:30:03.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630217,,,1610612763,100,107,2022-11-03T04:30:03Z,6280000,,,0,,D. Bane Free Throw 2 of 2 (25 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
640,PT00M23.70S,2022-11-03T04:30:13.2Z,4,REGULAR,3pt,Jump Shot,[],203924,66.5735873850197,66.66666666666666,1610612757,103,107,2022-11-03T04:30:21Z,6290000,83.0,262.0,1,right,J. Grant 27' 3PT  (22 PTS) (A. Simons 8 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,27.46,Made,22.0,,,,,A. Simons,1629014.0,8.0,,,,,,,,,,
642,PT00M23.70S,2022-11-03T04:30:17.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630583,,,1610612757,103,107,2022-11-03T04:30:24Z,6310000,,,0,,S. Aldama shooting personal FOUL (3 PF) (Grant 1 FT),"[1630583, 203924]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627534.0,3.0,0.0,Grant,203924.0,,,
644,PT00M23.70S,2022-11-03T04:30:45.6Z,4,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,104,107,2022-11-03T04:30:45Z,6330000,,,0,,J. Grant Free Throw 1 of 1 (23 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
645,PT00M23.70S,2022-11-03T04:30:51.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,104,107,2022-11-03T04:30:51Z,6340000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M23.70S,2022-11-03T04:32:02.7Z,4,REGULAR,substitution,out,[],203994,,,1610612763,104,107,2022-11-03T04:32:22Z,6350000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M23.70S,2022-11-03T04:32:02.7Z,4,REGULAR,substitution,out,[],203500,,,1610612763,104,107,2022-11-03T04:32:22Z,6360000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M23.70S,2022-11-03T04:32:02.7Z,4,REGULAR,substitution,in,[],1629234,,,1610612763,104,107,2022-11-03T04:32:22Z,6370000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M23.70S,2022-11-03T04:32:02.7Z,4,REGULAR,substitution,in,[],1626145,,,1610612763,104,107,2022-11-03T04:32:22Z,6380000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M22.10S,2022-11-03T04:32:37.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612763,104,107,2022-11-03T04:32:45Z,6390000,,,0,,J. Hart take personal FOUL (3 PF) (Bane 2 FT),"[1628404, 1630217]",1610612757.0,POR,take,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2534.0,3.0,1.0,Bane,1630217.0,,,
652,PT00M22.10S,2022-11-03T04:33:03.4Z,4,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,104,108,2022-11-03T04:33:03Z,6410000,,,0,,D. Bane Free Throw 1 of 2 (26 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
653,PT00M22.10S,2022-11-03T04:33:04.3Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,104,108,2022-11-03T04:33:12Z,6420000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M22.10S,2022-11-03T04:33:04.3Z,4,REGULAR,substitution,in,[],1629723,,,1610612763,104,108,2022-11-03T04:33:12Z,6430000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M22.10S,2022-11-03T04:33:29.5Z,4,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,104,109,2022-11-03T04:33:29Z,6440000,,,0,,D. Bane Free Throw 2 of 2 (27 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
656,PT00M15.20S,2022-11-03T04:33:38.2Z,4,REGULAR,3pt,Jump Shot,[],203924,66.5735873850197,49.754901960784316,1610612757,104,109,2022-11-03T04:33:48Z,6450000,-1.0,262.0,1,right,MISS J. Grant 26' bank 3PT,[203924],1610612757.0,POR,bank,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
657,PT00M13.20S,2022-11-03T04:33:40.1Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612757,104,109,2022-11-03T04:33:40Z,6460000,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,656.0,6.0,4.0,2.0,,,,,,,,,,,,,
658,PT00M11.10S,2022-11-03T04:33:42.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630553,93.11760840998686,96.56862745098039,1610612757,104,109,2022-11-03T04:33:50Z,6470000,233.0,12.0,1,right,MISS K. Johnson 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
659,PT00M08.40S,2022-11-03T04:33:45.9Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,104,109,2022-11-03T04:33:45Z,6480000,,,0,,D. Bane REBOUND (Off:1 Def:7),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,,,,658.0,8.0,7.0,1.0,,,,,,,,,,,,,
660,PT00M08.40S,2022-11-03T04:33:46.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612763,104,109,2022-11-03T04:34:00Z,6490000,,,0,,J. Hart take personal FOUL (4 PF) (Bane 2 FT),"[1628404, 1630217]",1610612757.0,POR,take,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627534.0,4.0,1.0,Bane,1630217.0,,,
662,PT00M08.40S,2022-11-03T04:34:14.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630217,,,1610612763,104,110,2022-11-03T04:34:14Z,6510000,,,0,,D. Bane Free Throw 1 of 2 (28 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
663,PT00M08.40S,2022-11-03T04:34:26.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630217,,,1610612763,104,111,2022-11-03T04:34:26Z,6520000,,,0,,D. Bane Free Throw 2 of 2 (29 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
664,PT00M03.70S,2022-11-03T04:34:33.5Z,4,REGULAR,3pt,Jump Shot,[],1629014,70.38436268068331,77.69607843137256,1610612757,104,111,2022-11-03T04:34:38Z,6530000,138.0,226.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
665,PT00M02.30S,2022-11-03T04:34:37.3Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612757,104,111,2022-11-03T04:34:37Z,6540000,,,0,,D. Eubanks REBOUND (Off:3 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,664.0,3.0,0.0,3.0,,,,,,,,,,,,,
666,PT00M02.30S,2022-11-03T04:34:37.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,94.40999984741211,50.0,1610612757,106,111,2022-11-03T04:34:37Z,6550000,0.0,0.0,1,right,D. Eubanks tip DUNK (7 PTS),[1629234],1610612757.0,POR,tip,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
667,PT00M00.00S,2022-11-03T04:34:43.9Z,4,REGULAR,period,end,[],0,,,1610612763,106,111,2022-11-03T04:34:43Z,6560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M00.00S,2022-11-03T04:34:45.6Z,4,REGULAR,game,end,[],0,,,0,106,111,2022-11-03T04:34:45Z,6570000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
