actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
606,PT03M03.00S,2022-10-25T04:15:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630535,5.732588699080158,47.549019607843135,1610612757,128,104,2022-10-25T04:15:58Z,6000000,12.0,1.0,1,left,G. Brown III driving reverse Layup (4 PTS) (J. Walker 1 AST),"[1630535, 1631133]",1610612757.0,POR,driving reverse,,,Brown III,G. Brown III,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,,4.0,,,,J. Walker,1631133.0,1.0,,
607,PT02M46.00S,2022-10-25T04:16:09.0Z,4,REGULAR,3pt,Jump Shot,[],1630192,67.49342969776609,70.83333333333334,1610612743,128,104,2022-10-25T04:16:12Z,6010000,104.0,253.0,1,right,MISS Z. Nnaji 27' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Right Center,27.37,Missed,,,,,,,,,,,,,,,,,,
608,PT02M44.00S,2022-10-25T04:16:11.0Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,128,104,2022-10-25T04:16:12Z,6020000,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,607.0,2.0,2.0,0.0,,,,,,,,,,,,,,
609,PT02M40.00S,2022-10-25T04:16:15.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631133,6.652431011826544,47.794117647058826,1610612757,130,104,2022-10-25T04:16:45Z,6030000,11.0,10.0,1,left,J. Walker running Layup (2 PTS),[1631133],1610612757.0,POR,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,2.0,,,,,,,,
610,PT02M40.00S,2022-10-25T04:16:26.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,130,104,2022-10-25T04:16:26Z,6040000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M40.00S,2022-10-25T04:17:09.2Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,130,104,2022-10-25T04:17:35Z,6050000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M40.00S,2022-10-25T04:17:09.2Z,4,REGULAR,substitution,in,[],1631212,,,1610612743,130,104,2022-10-25T04:17:35Z,6060000,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M30.00S,2022-10-25T04:17:58.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630192,94.56307490144546,47.794117647058826,1610612743,130,106,2022-10-25T04:18:12Z,6070000,-11.0,-1.0,1,right,Z. Nnaji alley-oop DUNK (4 PTS) (I. Smith 1 AST),"[1630192, 202397]",1610612743.0,DEN,alley-oop,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,,4.0,,,,I. Smith,202397.0,1.0,,
615,PT02M10.00S,2022-10-25T04:18:17.9Z,4,REGULAR,3pt,Jump Shot,[],1630553,27.283180026281208,19.362745098039216,1610612757,130,106,2022-10-25T04:18:28Z,6090000,153.0,204.0,1,left,MISS K. Johnson 25' step back 3PT,[1630553],1610612757.0,POR,step back,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
616,PT02M08.00S,2022-10-25T04:18:19.9Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,130,106,2022-10-25T04:18:28Z,6100000,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,615.0,2.0,2.0,0.0,,,,,,,,,,,,,,
617,PT02M00.00S,2022-10-25T04:18:27.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628432,84.97043363994744,58.82352941176471,1610612743,130,106,2022-10-25T04:18:36Z,6110000,44.0,89.0,1,right,MISS D. Reed 9' driving floating Shot,[1628432],1610612743.0,DEN,driving floating,,,Reed,D. Reed,,,,,In The Paint (Non-RA),8-16 Center,9.91,Missed,,,,,,,,,,,,,,,,,,
618,PT01M58.00S,2022-10-25T04:18:29.7Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,130,106,2022-10-25T04:18:36Z,6120000,,,0,,N. Little REBOUND (Off:0 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,,,617.0,4.0,4.0,0.0,,,,,,,,,,,,,,
619,PT01M53.00S,2022-10-25T04:18:38.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612757,130,106,2022-10-25T04:18:48Z,6130000,,,0,,Z. Nnaji personal FOUL (2 PF) (Little 2 FT),"[1630192, 1629642]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,2.0,0.0,Little,1629642.0,,,,,,,,,
621,PT01M53.00S,2022-10-25T04:19:08.1Z,4,REGULAR,freethrow,1 of 2,[],1629642,,,1610612757,130,106,2022-10-25T04:19:28Z,6150000,,,0,,MISS N. Little Free Throw 1 of 2,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
622,PT01M53.00S,2022-10-25T04:19:08.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,130,106,2022-10-25T04:19:28Z,6160000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,621.0,,,,,,,,,,,,,,,,,
623,PT01M53.00S,2022-10-25T04:19:08.1Z,4,REGULAR,freethrow,2 of 2,[],1629642,,,1610612757,130,106,2022-10-25T04:19:28Z,6170000,,,0,,MISS N. Little Free Throw 2 of 2,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
624,PT01M51.00S,2022-10-25T04:19:10.1Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,130,106,2022-10-25T04:19:28Z,6180000,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,623.0,1.0,1.0,0.0,,,,,,,,,,,,,,
625,PT01M39.00S,2022-10-25T04:19:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,94.30026281208936,43.38235294117647,1610612743,130,106,2022-10-25T04:19:44Z,6190000,-33.0,1.0,1,right,MISS C. Braun driving Layup - blocked,"[1631128, 1630553]",1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,Johnson,1630553.0
626,PT01M39.00S,2022-10-25T04:19:34.7Z,4,REGULAR,block,,[],1630553,,,1610612743,130,106,2022-10-25T04:19:36Z,6200000,,,0,,K. Johnson BLOCK (2 BLK),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
627,PT01M36.00S,2022-10-25T04:19:37.7Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,130,106,2022-10-25T04:19:44Z,6210000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,625.0,2.0,2.0,0.0,,,,,,,,,,,,,,
630,PT01M26.00S,2022-10-25T04:19:47.5Z,4,REGULAR,turnover,bad pass,[],1630553,,,1610612757,130,106,2022-10-25T04:21:59Z,6240000,,,0,,K. Johnson bad pass TURNOVER (3 TO),"[1630553, 1630192]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,Nnaji,1630192.0,,,,,
631,PT01M26.00S,2022-10-25T04:19:47.5Z,4,REGULAR,steal,,[],1630192,,,1610612743,130,106,2022-10-25T04:19:49Z,6250000,,,0,,Z. Nnaji STEAL (1 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
632,PT01M23.00S,2022-10-25T04:19:50.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631212,92.06636005256242,43.627450980392155,1610612743,130,106,2022-10-25T04:22:37Z,6260000,-32.0,22.0,1,right,MISS P. Watson alley-oop Layup,[1631212],1610612743.0,DEN,alley-oop,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,,
633,PT01M23.00S,2022-10-25T04:19:50.8Z,4,REGULAR,rebound,offensive,[],1631128,,,1610612743,130,106,2022-10-25T04:22:37Z,6270000,,,0,,C. Braun REBOUND (Off:1 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,632.0,3.0,2.0,1.0,,,,,,,,,,,,,,
634,PT01M22.00S,2022-10-25T04:19:54.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'defensivegoaltending']",1631212,92.59198423127464,48.28431372549019,1610612743,130,108,2022-10-25T04:24:09Z,6280000,-9.0,17.0,1,right,P. Watson driving Layup (2 PTS),[1631212],1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,2.0,,,,,,,,
635,PT01M22.00S,2022-10-25T04:20:01.0Z,4,REGULAR,violation,defensive goaltending,[],1629234,,,1610612743,130,108,2022-10-25T04:20:17Z,6290000,,,0,,D. Eubanks defensive goaltending VIOLATION,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,
636,PT01M07.00S,2022-10-25T04:20:18.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,8.229303547963205,55.14705882352941,1610612757,130,108,2022-10-25T04:21:15Z,6300000,-26.0,25.0,1,left,MISS N. Little pullup Shot,[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
637,PT01M07.00S,2022-10-25T04:20:21.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,130,108,2022-10-25T04:20:21Z,6310000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,636.0,,,,,,,,,,,,,,,,,
639,PT01M07.00S,2022-10-25T04:20:24.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612757,130,108,2022-10-25T04:20:32Z,6330000,,,0,,Z. Nnaji loose ball personal FOUL (3 PF) (Eubanks 2 FT),"[1630192, 1629234]",1610612743.0,DEN,loose ball,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,3.0,0.0,Eubanks,1629234.0,,,,,,,,,
642,PT01M07.00S,2022-10-25T04:20:44.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629234,,,1610612757,131,108,2022-10-25T04:20:44Z,6350000,,,0,,D. Eubanks Free Throw 1 of 2 (3 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
644,PT01M07.00S,2022-10-25T04:21:02.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629234,,,1610612757,132,108,2022-10-25T04:21:02Z,6360000,,,0,,D. Eubanks Free Throw 2 of 2 (4 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
645,PT00M53.00S,2022-10-25T04:21:18.6Z,4,REGULAR,turnover,bad pass,[],202397,,,1610612743,132,108,2022-10-25T04:21:27Z,6370000,,,0,,I. Smith bad pass TURNOVER (1 TO),"[202397, 1629234]",1610612743.0,DEN,,,,Smith,I. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Eubanks,1629234.0,,,,,
646,PT00M53.00S,2022-10-25T04:21:18.6Z,4,REGULAR,steal,,[],1629234,,,1610612757,132,108,2022-10-25T04:21:20Z,6380000,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
647,PT00M50.10S,2022-10-25T04:21:22.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629642,5.863994743758213,50.49019607843137,1610612757,134,108,2022-10-25T04:21:34Z,6390000,-2.0,3.0,1,left,N. Little running Layup (10 PTS) (K. Johnson 1 AST),"[1629642, 1630553]",1610612757.0,POR,running,,,Little,N. Little,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,,,,,,10.0,,,,K. Johnson,1630553.0,1.0,,
649,PT00M50.10S,2022-10-25T04:21:24.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628432,,,1610612757,134,108,2022-10-25T04:21:33Z,6410000,,,0,,D. Reed shooting personal FOUL (1 PF) (Little 1 FT),"[1628432, 1629642]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,1.0,0.0,Little,1629642.0,,,,,,,,,
651,PT00M50.10S,2022-10-25T04:21:44.9Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629642,,,1610612757,135,108,2022-10-25T04:21:44Z,6430000,,,0,,N. Little Free Throw 1 of 1 (11 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
652,PT00M33.30S,2022-10-25T04:22:04.5Z,4,REGULAR,3pt,Jump Shot,[],1628432,91.40932982917214,4.901960784313726,1610612743,135,108,2022-10-25T04:22:15Z,6440000,-225.0,28.0,1,right,MISS D. Reed 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
653,PT00M30.50S,2022-10-25T04:22:07.3Z,4,REGULAR,rebound,offensive,[],1631212,,,1610612743,135,108,2022-10-25T04:22:07Z,6450000,,,0,,P. Watson REBOUND (Off:1 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,652.0,2.0,1.0,1.0,,,,,,,,,,,,,,
654,PT00M30.50S,2022-10-25T04:22:08.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631212,78.0059132720105,49.50980392156863,1610612743,135,110,2022-10-25T04:26:29Z,6460000,-2.0,154.0,1,right,P. Watson 15' pullup Jump Shot (4 PTS),[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,Mid-Range,8-16 Center,15.42,Made,,,,,,,,,,4.0,,,,,,,,
655,PT00M06.20S,2022-10-25T04:22:36.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,135,110,2022-10-25T04:22:50Z,6470000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,101284.0,,,,,,,,,,,,,
656,PT00M00.00S,2022-10-25T04:22:57.3Z,4,REGULAR,period,end,[],0,,,1610612743,135,110,2022-10-25T04:22:57Z,6480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2022-10-25T04:23:07.2Z,4,REGULAR,game,end,[],0,,,0,135,110,2022-10-25T04:23:07Z,6490000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
