actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
423,PT04M15.00S,2023-03-25T03:35:15.3Z,3,REGULAR,substitution,in,[],1631133,,,1610612741,62,80,2023-03-25T03:35:34Z,4180000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M15.00S,2023-03-25T03:35:15.3Z,3,REGULAR,substitution,in,[],1627884,,,1610612741,62,80,2023-03-25T03:35:34Z,4190000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M15.00S,2023-03-25T03:35:15.3Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,62,80,2023-03-25T03:35:44Z,4200000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M00.00S,2023-03-25T03:36:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,7.30946123521682,51.225490196078425,1610612741,62,82,2023-03-25T03:36:20Z,4220000,False,-6.0,16.0,1,left,D. Jones Jr. driving Layup (8 PTS) (Z. LaVine 6 AST),"[1627884, 203897]",1610612741.0,CHI,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.73,Made,8.0,Z. LaVine,203897.0,6.0,,,,,,,,,,,,,,
429,PT03M45.00S,2023-03-25T03:36:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631133,85.62746386333771,51.9607843137255,1610612757,62,82,2023-03-25T03:41:06Z,4240000,False,10.0,83.0,1,right,MISS J. Walker 8' floating Shot,[1631133],1610612757.0,POR,floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,,,,,,,,,,,,,
430,PT03M44.00S,2023-03-25T03:36:31.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,62,82,2023-03-25T03:36:41Z,4250000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,429.0,7.0,5.0,2.0,,,,,,
432,PT03M33.00S,2023-03-25T03:36:42.6Z,3,REGULAR,3pt,Jump Shot,[],203897,9.411957950065702,95.09803921568627,1610612741,62,85,2023-03-25T03:36:49Z,4260000,False,-225.0,36.0,1,left,Z. LaVine 3PT pullup (30 PTS) (P. Beverley 4 AST),"[203897, 201976]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.84,Made,30.0,P. Beverley,201976.0,4.0,,,,,,,,,,,,,,
434,PT03M16.00S,2023-03-25T03:37:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,91.67214191852825,44.85294117647059,1610612757,64,85,2023-03-25T03:37:24Z,4280000,False,-26.0,26.0,1,right,T. Watford driving Layup (14 PTS),[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,3.64,Made,14.0,,,,,,,,,,,,,,,,,
435,PT03M16.00S,2023-03-25T03:37:06.6Z,3,REGULAR,foul,personal,['1freethrow'],1627884,,,1610612757,64,85,2023-03-25T03:37:15Z,4290000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Watford 1 FT),"[1627884, 1630570]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,,,1.0,0.0,Watford,1630570.0
437,PT03M16.00S,2023-03-25T03:37:16.5Z,3,REGULAR,substitution,out,[],201976,,,1610612757,64,85,2023-03-25T03:37:38Z,4310000,False,,,0,,SUB out: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M16.00S,2023-03-25T03:37:16.5Z,3,REGULAR,substitution,in,[],1630245,,,1610612757,64,85,2023-03-25T03:37:38Z,4320000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M16.00S,2023-03-25T03:37:34.4Z,3,REGULAR,freethrow,1 of 1,[],1630570,,,1610612757,65,85,2023-03-25T03:37:34Z,4330000,False,,,0,,T. Watford Free Throw 1 of 1 (15 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
440,PT03M05.00S,2023-03-25T03:37:47.3Z,3,REGULAR,3pt,Jump Shot,[],203897,30.042706964520367,16.666666666666664,1610612741,65,88,2023-03-25T03:37:51Z,4340000,False,167.0,230.0,1,left,Z. LaVine 28' 3PT pullup (33 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,28.4,Made,33.0,,,,,,,,,,,,,,,,,
441,PT02M46.00S,2023-03-25T03:38:06.5Z,3,REGULAR,3pt,Jump Shot,[],1630553,77.21747700394218,91.66666666666666,1610612757,68,88,2023-03-25T03:38:11Z,4350000,False,208.0,162.0,1,right,K. Johnson 26' 3PT pullup (5 PTS),[1630553],1610612757.0,POR,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.37,Made,5.0,,,,,,,,,,,,,,,,,
442,PT02M30.00S,2023-03-25T03:38:21.7Z,3,REGULAR,3pt,Jump Shot,[],1629632,23.73521681997372,85.29411764705883,1610612741,68,91,2023-03-25T03:38:26Z,4360000,False,-176.0,171.0,1,left,C. White 24' 3PT  (8 PTS) (Z. LaVine 7 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.55,Made,8.0,Z. LaVine,203897.0,7.0,,,,,,,,,,,,,,
445,PT02M18.00S,2023-03-25T03:38:35.8Z,3,REGULAR,foul,offensive,[],1630570,,,1610612757,68,91,2023-03-25T03:43:03Z,4390000,False,,,0,,T. Watford offensive FOUL (2 PF),"[1630570, 1629632]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,,,,,,,,,,2.0,0.0,White,1629632.0
447,PT02M18.00S,2023-03-25T03:38:35.8Z,3,REGULAR,turnover,offensive foul,[],1630570,,,1610612757,68,91,2023-03-25T03:43:03Z,4410000,False,,,0,,T. Watford offensive foul TURNOVER (2 TO),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,,201245.0,2.0,,,,,,,,,,,,
448,PT02M18.00S,2023-03-25T03:38:48.3Z,3,REGULAR,substitution,out,[],1630570,,,1610612741,68,91,2023-03-25T03:38:51Z,4420000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M18.00S,2023-03-25T03:38:48.3Z,3,REGULAR,substitution,in,[],1629642,,,1610612741,68,91,2023-03-25T03:38:51Z,4430000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M03.00S,2023-03-25T03:39:12.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203897,30.17411300919842,75.0,1610612741,68,91,2023-03-25T03:39:20Z,4440000,False,-125.0,231.0,1,left,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
451,PT02M02.00S,2023-03-25T03:39:13.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,68,91,2023-03-25T03:39:20Z,4450000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,450.0,,,,,,,,,
453,PT01M45.00S,2023-03-25T03:39:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631133,82.47371879106439,56.61764705882353,1610612757,68,91,2023-03-25T03:39:43Z,4470000,False,33.0,112.0,1,right,MISS J. Walker 11' floating Shot,[1631133],1610612757.0,POR,floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,11.7,Missed,,,,,,,,,,,,,,,,,,
454,PT01M41.00S,2023-03-25T03:39:42.4Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,68,91,2023-03-25T03:39:43Z,4480000,False,,,0,,A. Drummond REBOUND (Off:2 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,453.0,8.0,6.0,2.0,,,,,,
455,PT01M34.00S,2023-03-25T03:39:48.7Z,3,REGULAR,3pt,Jump Shot,[],1629632,11.514454664914586,95.09803921568627,1610612741,68,94,2023-03-25T03:39:53Z,4490000,False,-225.0,56.0,1,left,C. White 3PT  (11 PTS) (Z. LaVine 8 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,23.23,Made,11.0,Z. LaVine,203897.0,8.0,,,,,,,,,,,,,,
457,PT01M09.00S,2023-03-25T03:40:15.0Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612757,68,94,2023-03-25T03:40:27Z,4510000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Walker 2 FT),"[203083, 1631133]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,,,,,,2.0,0.0,Walker,1631133.0
459,PT01M09.00S,2023-03-25T03:40:41.2Z,3,REGULAR,freethrow,1 of 2,[],1631133,,,1610612757,69,94,2023-03-25T03:40:41Z,4530000,False,,,0,,J. Walker Free Throw 1 of 2 (5 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
460,PT01M09.00S,2023-03-25T03:40:55.8Z,3,REGULAR,freethrow,2 of 2,[],1631133,,,1610612757,70,94,2023-03-25T03:40:55Z,4540000,False,,,0,,J. Walker Free Throw 2 of 2 (6 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
461,PT00M50.50S,2023-03-25T03:41:16.8Z,3,REGULAR,3pt,Jump Shot,[],1627884,14.011169513797633,94.6078431372549,1610612741,70,94,2023-03-25T03:41:21Z,4550000,False,-223.0,79.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
462,PT00M47.50S,2023-03-25T03:41:19.8Z,3,REGULAR,rebound,defensive,[],1629642,,,1610612757,70,94,2023-03-25T03:41:21Z,4560000,False,,,0,,N. Little REBOUND (Off:1 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Left Corner 3,24+ Left,,,,,,,,,,,461.0,2.0,1.0,1.0,,,,,,
463,PT00M43.10S,2023-03-25T03:41:25.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631133,86.94152431011827,48.03921568627451,1610612757,70,94,2023-03-25T03:41:35Z,4570000,False,-10.0,70.0,1,right,MISS J. Walker 7' running Layup - blocked,"[1631133, 1627884]",1610612757.0,POR,running,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,Jones Jr.,1627884.0,,,,
464,PT00M43.10S,2023-03-25T03:41:25.1Z,3,REGULAR,block,,[],1627884,,,1610612757,70,94,2023-03-25T03:41:27Z,4580000,False,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT00M43.10S,2023-03-25T03:41:25.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,70,94,2023-03-25T03:41:35Z,4590000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,463.0,,,,,,,,,
467,PT00M32.50S,2023-03-25T03:41:58.8Z,3,REGULAR,3pt,Jump Shot,[],203897,31.09395532194481,29.65686274509804,1610612741,70,94,2023-03-25T03:42:04Z,4610000,False,102.0,240.0,1,left,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
468,PT00M27.80S,2023-03-25T03:42:03.5Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612757,70,94,2023-03-25T03:42:04Z,4620000,False,,,0,,C. Reddish REBOUND (Off:2 Def:2),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,467.0,4.0,2.0,2.0,,,,,,
469,PT00M04.80S,2023-03-25T03:42:27.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,90.48948751642575,50.49019607843137,1610612757,72,94,2023-03-25T03:42:32Z,4630000,False,2.0,37.0,1,right,J. Walker cutting Layup (8 PTS) (K. Johnson 5 AST),"[1631133, 1630553]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.7,Made,8.0,K. Johnson,1630553.0,5.0,,,,,,,,,,,,,,
471,PT00M01.30S,2023-03-25T03:42:35.1Z,3,REGULAR,3pt,Jump Shot,[],203083,34.510512483574246,23.284313725490197,1610612741,72,94,2023-03-25T03:42:42Z,4650000,False,134.0,272.0,1,left,MISS A. Drummond 30' bank 3PT,[203083],1610612741.0,CHI,bank,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,30.29,Missed,,,,,,,,,,,,,,,,,,
472,PT00M01.30S,2023-03-25T03:42:35.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,72,94,2023-03-25T03:42:42Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,471.0,,,,,,,,,
473,PT00M00.00S,2023-03-25T03:42:43.2Z,3,REGULAR,period,end,[],0,,,1610612741,72,94,2023-03-25T03:42:43Z,4670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-03-25T03:44:46.8Z,4,REGULAR,substitution,out,['startperiod'],1631101,,,1610612741,72,94,2023-03-25T03:45:10Z,4680000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-03-25T03:44:46.8Z,4,REGULAR,substitution,out,['startperiod'],203083,,,1610612741,72,94,2023-03-25T03:45:10Z,4690000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-03-25T03:44:46.8Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612741,72,94,2023-03-25T03:45:10Z,4700000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-03-25T03:44:46.8Z,4,REGULAR,substitution,in,['startperiod'],1628995,,,1610612741,72,94,2023-03-25T03:45:10Z,4710000,False,,,0,,SUB in: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2023-03-25T03:44:46.8Z,4,REGULAR,substitution,in,['startperiod'],202696,,,1610612741,72,94,2023-03-25T03:45:10Z,4720000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2023-03-25T03:44:46.8Z,4,REGULAR,substitution,in,['startperiod'],1631207,,,1610612741,72,94,2023-03-25T03:45:10Z,4730000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-03-25T03:45:18.6Z,4,REGULAR,period,start,[],0,,,1610612757,72,94,2023-03-25T03:45:18Z,4740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M49.00S,2023-03-25T03:45:28.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628995,92.46057818659659,56.61764705882353,1610612757,74,94,2023-03-25T03:45:34Z,4750000,False,33.0,18.0,1,right,K. Knox II driving Layup (2 PTS),[1628995],1610612757.0,POR,driving,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,3.79,Made,2.0,,,,,,,,,,,,,,,,,
482,PT11M27.00S,2023-03-25T03:45:51.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631207,8.360709592641262,49.26470588235294,1610612741,74,96,2023-03-25T03:46:04Z,4760000,False,4.0,26.0,1,left,D. Terry driving Hook (2 PTS),[1631207],1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,2.64,Made,2.0,,,,,,,,,,,,,,,,,
483,PT11M13.00S,2023-03-25T03:46:07.1Z,4,REGULAR,foul,offensive,[],1631133,,,1610612757,74,96,2023-03-25T03:46:14Z,4770000,False,,,0,,J. Walker offensive FOUL (2 PF),"[1631133, 1629632]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,,,,,,,201245.0,,,,,,,,,,2.0,0.0,White,1629632.0
485,PT11M13.00S,2023-03-25T03:46:07.1Z,4,REGULAR,turnover,offensive foul,[],1631133,,,1610612757,74,96,2023-03-25T03:46:07Z,4790000,False,,,0,,J. Walker offensive foul TURNOVER (1 TO),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,,,,,,,201245.0,1.0,,,,,,,,,,,,
486,PT10M59.00S,2023-03-25T03:46:38.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629632,14.536793692509855,25.0,1610612741,74,98,2023-03-25T03:46:55Z,4800000,False,125.0,84.0,1,left,C. White 15' driving floating bank Jump Shot (13 PTS),[1629632],1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,Mid-Range,8-16 Right,15.07,Made,13.0,,,,,,,,,,,,,,,,,
487,PT10M59.00S,2023-03-25T03:46:43.2Z,4,REGULAR,foul,personal,['1freethrow'],1630553,,,1610612741,74,98,2023-03-25T03:46:50Z,4810000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (White 1 FT),"[1630553, 1629632]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,2003.0,,,,,,,,,,2.0,0.0,White,1629632.0
489,PT10M59.00S,2023-03-25T03:47:03.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629632,,,1610612741,74,99,2023-03-25T03:47:03Z,4830000,False,,,0,,C. White Free Throw 1 of 1 (14 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
491,PT10M43.00S,2023-03-25T03:47:20.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631133,86.67871222076215,46.32352941176471,1610612757,76,99,2023-03-25T03:47:27Z,4840000,False,-18.0,73.0,1,right,J. Walker 7' fadeaway Jump Shot (10 PTS) (C. Reddish 2 AST),"[1631133, 1629629]",1610612757.0,POR,fadeaway,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,7.5,Made,10.0,C. Reddish,1629629.0,2.0,,,,,,,,,,,,,,
493,PT10M21.00S,2023-03-25T03:47:43.8Z,4,REGULAR,3pt,Jump Shot,[],1630245,24.78646517739816,12.254901960784313,1610612741,76,99,2023-03-25T03:47:48Z,4860000,False,189.0,180.0,1,left,MISS A. Dosunmu 26' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
494,PT10M18.00S,2023-03-25T03:47:46.8Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,76,99,2023-03-25T03:47:48Z,4870000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,493.0,2.0,1.0,1.0,,,,,,
495,PT10M10.00S,2023-03-25T03:47:55.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,90.09526938239159,48.28431372549019,1610612757,78,99,2023-03-25T03:48:11Z,4880000,False,-9.0,41.0,1,right,K. Johnson driving floating bank Jump Shot (7 PTS),[1630553],1610612757.0,POR,driving floating bank,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,4.15,Made,7.0,,,,,,,,,,,,,,,,,
496,PT10M10.00S,2023-03-25T03:47:58.8Z,4,REGULAR,foul,personal,['1freethrow'],1631207,,,1610612757,78,99,2023-03-25T03:48:08Z,4890000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Johnson 1 FT),"[1631207, 1630553]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,,,,,,1.0,0.0,Johnson,1630553.0
498,PT10M10.00S,2023-03-25T03:48:27.7Z,4,REGULAR,freethrow,1 of 1,[],1630553,,,1610612757,79,99,2023-03-25T03:48:27Z,4910000,False,,,0,,K. Johnson Free Throw 1 of 1 (8 PTS),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
499,PT09M56.00S,2023-03-25T03:48:44.2Z,4,REGULAR,2pt,Hook,[],202696,9.280551905387648,25.98039215686275,1610612741,79,101,2023-03-25T03:48:48Z,4920000,False,120.0,35.0,1,left,N. Vucevic 12' turnaround Hook (21 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,12.5,Made,21.0,,,,,,,,,,,,,,,,,
500,PT09M45.00S,2023-03-25T03:48:54.5Z,4,REGULAR,3pt,Jump Shot,[],1628995,72.88107752956637,13.970588235294118,1610612757,79,101,2023-03-25T03:48:59Z,4930000,False,-180.0,202.0,1,right,MISS K. Knox II 27' 3PT,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,,,,,,,,,,,,,,,,,
501,PT09M43.00S,2023-03-25T03:48:56.5Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,79,101,2023-03-25T03:48:59Z,4940000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,500.0,12.0,10.0,2.0,,,,,,
502,PT09M34.00S,2023-03-25T03:49:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,10.463206307490145,52.94117647058824,1610612741,79,103,2023-03-25T03:49:18Z,4950000,False,-15.0,46.0,1,left,D. Terry driving reverse Layup (4 PTS),[1631207],1610612741.0,CHI,driving reverse,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,4.82,Made,4.0,,,,,,,,,,,,,,,,,
503,PT09M34.00S,2023-03-25T03:49:13.3Z,4,REGULAR,foul,personal,['1freethrow'],1631133,,,1610612741,79,103,2023-03-25T03:49:20Z,4960000,False,,,0,,J. Walker shooting personal FOUL (3 PF) (Terry 1 FT),"[1631133, 1631207]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,,,,,,3.0,0.0,Terry,1631207.0
505,PT09M34.00S,2023-03-25T03:49:38.5Z,4,REGULAR,freethrow,1 of 1,[],1631207,,,1610612741,79,103,2023-03-25T03:49:44Z,4980000,False,,,0,,MISS D. Terry Free Throw 1 of 1,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
506,PT09M29.00S,2023-03-25T03:49:43.5Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,79,103,2023-03-25T03:49:44Z,4990000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,505.0,2.0,2.0,0.0,,,,,,
507,PT09M19.00S,2023-03-25T03:49:52.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628995,93.11760840998686,54.90196078431373,1610612757,81,103,2023-03-25T03:49:56Z,5000000,False,25.0,12.0,1,right,K. Knox II alley-oop Layup (4 PTS) (J. Walker 1 AST),"[1628995, 1631133]",1610612757.0,POR,alley-oop,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,2.74,Made,4.0,J. Walker,1631133.0,1.0,,,,,,,,,,,,,,
509,PT09M00.00S,2023-03-25T03:50:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,8.229303547963205,53.431372549019606,1610612741,81,105,2023-03-25T03:55:36Z,5020000,False,-17.0,25.0,1,left,A. Dosunmu driving Layup (5 PTS) (D. Jones Jr. 1 AST),"[1630245, 1627884]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,3.03,Made,5.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,,,
511,PT08M40.00S,2023-03-25T03:50:31.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631133,82.21090670170827,55.88235294117647,1610612757,81,105,2023-03-25T03:50:35Z,5040000,False,29.0,115.0,1,right,MISS J. Walker 11' Jump Shot,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,11.84,Missed,,,,,,,,,,,,,,,,,,
512,PT08M37.00S,2023-03-25T03:50:34.0Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,81,105,2023-03-25T03:50:35Z,5050000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:11),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,511.0,13.0,11.0,2.0,,,,,,
