actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
590,PT04M02.00S,2023-03-02T05:17:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.046649145860711,49.26470588235294,1610612740,101,112,2023-03-02T05:19:15Z,5830000,False,4.0,14.0,1,left,H. Jones cutting Layup (7 PTS) (B. Ingram 3 AST),"[1630529, 1627742]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.42,Made,7.0,,,,,,,,,,,,,,,B. Ingram,1627742.0,3.0
592,PT03M36.00S,2023-03-02T05:17:54.4Z,4,REGULAR,3pt,Jump Shot,[],1629680,78.40013140604468,89.95098039215686,1610612757,101,112,2023-03-02T05:18:05Z,5850000,False,200.0,151.0,1,right,MISS M. Thybulle 25' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
593,PT03M36.00S,2023-03-02T05:17:54.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,101,112,2023-03-02T05:18:05Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,592.0,,,,,,,,,,,,,,,,
594,PT03M36.00S,2023-03-02T05:18:05.3Z,4,REGULAR,foul,personal,[],1630529,,,1610612757,101,112,2023-03-02T05:18:15Z,5870000,False,,,0,,H. Jones loose ball personal FOUL (4 PF),"[1630529, 203081]",1610612740.0,NOP,loose ball,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2715.0,4.0,0.0,Lillard,203081.0,,,,,,,,
596,PT03M24.00S,2023-03-02T05:18:36.9Z,4,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,101,112,2023-03-02T05:18:48Z,5890000,False,,,0,,J. Grant lost ball out-of-bounds TURNOVER (2 TO),[203924],1610612757.0,POR,lost ball,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right,,,,,,,,2715.0,,,,,2.0,,,,,,,
597,PT03M24.00S,2023-03-02T05:18:50.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,101,112,2023-03-02T05:18:57Z,5900000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M06.00S,2023-03-02T05:20:39.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,7.178055190538765,48.77450980392157,1610612740,101,112,2023-03-02T05:20:46Z,5910000,False,6.0,15.0,1,left,MISS H. Jones reverse Layup,[1630529],1610612740.0,NOP,reverse,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
599,PT03M02.00S,2023-03-02T05:20:42.3Z,4,REGULAR,rebound,offensive,[],203468,,,1610612740,101,112,2023-03-02T05:20:42Z,5920000,False,,,0,,C. McCollum REBOUND (Off:2 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,598.0,7.0,5.0,2.0,,,,,,,,,,,,,
600,PT02M55.00S,2023-03-02T05:20:49.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627742,6.258212877792378,52.450980392156865,1610612740,101,114,2023-03-02T05:20:54Z,5930000,False,-12.0,6.0,1,left,B. Ingram driving Layup (38 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.38,Made,38.0,,,,,,,,,,,,,,,,,
601,PT02M43.00S,2023-03-02T05:21:03.1Z,4,REGULAR,foul,personal,[],1630230,,,1610612757,101,114,2023-03-02T05:21:09Z,5940000,False,,,0,,N. Marshall personal FOUL (2 PF),"[1630230, 1630570]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,,,,,2715.0,2.0,0.0,Watford,1630570.0,,,,,,,,
603,PT02M41.00S,2023-03-02T05:21:30.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612757,101,114,2023-03-02T05:21:39Z,5960000,False,,,0,,H. Jones personal FOUL (5 PF) (Lillard 2 FT),"[1630529, 203081]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right,,,,,,,,201638.0,5.0,0.0,Lillard,203081.0,,,,,,,,
605,PT02M41.00S,2023-03-02T05:21:59.1Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,102,114,2023-03-02T05:21:59Z,5980000,False,,,0,,D. Lillard Free Throw 1 of 2 (40 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,40.0,,,,,,,,,,,,,,,,,
606,PT02M41.00S,2023-03-02T05:22:16.9Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,103,114,2023-03-02T05:22:16Z,5990000,False,,,0,,D. Lillard Free Throw 2 of 2 (41 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,41.0,,,,,,,,,,,,,,,,,
607,PT02M19.00S,2023-03-02T05:22:39.9Z,4,REGULAR,3pt,Jump Shot,[],1630530,13.748357424441524,4.166666666666666,1610612740,103,117,2023-03-02T05:22:46Z,6000000,False,229.0,77.0,1,left,T. Murphy III 24' 3PT  (9 PTS) (B. Ingram 4 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,24.17,Made,9.0,,,,,,,,,,,,,,,B. Ingram,1627742.0,4.0
609,PT02M04.00S,2023-03-02T05:22:53.9Z,4,REGULAR,3pt,Jump Shot,[],203081,74.06373193166885,11.76470588235294,1610612757,103,117,2023-03-02T05:23:02Z,6020000,False,-191.0,191.0,1,right,MISS D. Lillard 27' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,27.05,Missed,,,,,,,,,,,,,,,,,,
610,PT02M00.00S,2023-03-02T05:22:57.9Z,4,REGULAR,rebound,offensive,[],1629680,,,1610612757,103,117,2023-03-02T05:23:02Z,6030000,False,,,0,,M. Thybulle REBOUND (Off:2 Def:4),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,609.0,6.0,4.0,2.0,,,,,,,,,,,,,
611,PT02M00.00S,2023-03-02T05:22:58.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629680,94.40999984741211,50.0,1610612757,103,117,2023-03-02T05:22:58Z,6040000,False,0.0,0.0,1,right,MISS M. Thybulle tip Layup,[1629680],1610612757.0,POR,tip,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
612,PT01M58.00S,2023-03-02T05:22:59.7Z,4,REGULAR,rebound,offensive,[],1629680,,,1610612757,103,117,2023-03-02T05:22:59Z,6050000,False,,,0,,M. Thybulle REBOUND (Off:3 Def:4),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,,,,611.0,7.0,4.0,3.0,,,,,,,,,,,,,
613,PT01M58.00S,2023-03-02T05:22:59.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629680,94.40999984741211,50.0,1610612757,103,117,2023-03-02T05:22:59Z,6060000,False,0.0,0.0,1,right,MISS M. Thybulle tip Layup,[1629680],1610612757.0,POR,tip,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
614,PT01M58.00S,2023-03-02T05:23:00.5Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,103,117,2023-03-02T05:23:00Z,6070000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,613.0,5.0,4.0,1.0,,,,,,,,,,,,,
615,PT01M43.00S,2023-03-02T05:23:15.4Z,4,REGULAR,3pt,Jump Shot,[],1630530,30.699737187910642,74.01960784313727,1610612740,103,117,2023-03-02T05:23:21Z,6080000,False,-120.0,236.0,1,left,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
616,PT01M39.00S,2023-03-02T05:23:19.4Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,103,117,2023-03-02T05:23:21Z,6090000,False,,,0,,H. Jones REBOUND (Off:2 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,615.0,5.0,3.0,2.0,,,,,,,,,,,,,
617,PT01M28.00S,2023-03-02T05:23:30.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,12.697109067017081,74.75490196078431,1610612740,103,119,2023-03-02T05:23:39Z,6100000,False,-124.0,67.0,1,left,B. Ingram 14' driving floating bank Jump Shot (40 PTS),[1627742],1610612740.0,NOP,driving floating bank,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,14.07,Made,40.0,,,,,,,,,,,,,,,,,
618,PT01M13.00S,2023-03-02T05:23:48.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,91.27792378449409,51.9607843137255,1610612757,105,119,2023-03-02T05:23:52Z,6110000,False,10.0,29.0,1,right,T. Watford driving Layup (8 PTS),[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,3.11,Made,8.0,,,,,,,,,,,,,,,,,
619,PT00M54.60S,2023-03-02T05:24:09.3Z,4,REGULAR,3pt,Jump Shot,[],1630530,28.597240473061763,17.647058823529413,1610612740,105,119,2023-03-02T05:24:13Z,6120000,False,162.0,216.0,1,left,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
620,PT00M52.20S,2023-03-02T05:24:11.7Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,105,119,2023-03-02T05:24:13Z,6130000,False,,,0,,J. Grant REBOUND (Off:0 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,619.0,4.0,4.0,0.0,,,,,,,,,,,,,
621,PT00M44.30S,2023-03-02T05:24:20.3Z,4,REGULAR,3pt,Jump Shot,[],1630570,67.62483574244416,54.166666666666664,1610612757,105,119,2023-03-02T05:24:27Z,6140000,False,21.0,252.0,1,right,MISS T. Watford 25' 3PT,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
622,PT00M38.30S,2023-03-02T05:24:26.4Z,4,REGULAR,rebound,offensive,[],1629680,,,1610612757,105,119,2023-03-02T05:24:26Z,6150000,False,,,0,,M. Thybulle REBOUND (Off:4 Def:4),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,621.0,8.0,4.0,4.0,,,,,,,,,,,,,
623,PT00M35.30S,2023-03-02T05:24:30.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203924,91.67214191852825,46.568627450980394,1610612757,107,119,2023-03-02T05:24:39Z,6160000,False,-17.0,26.0,1,right,J. Grant driving DUNK (25 PTS) (M. Thybulle 3 AST),"[203924, 1629680]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.1,Made,25.0,,,,,,,,,,,,,,,M. Thybulle,1629680.0,3.0
625,PT00M19.90S,2023-03-02T05:24:46.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.559132720105126,39.21568627450981,1610612740,107,121,2023-03-02T05:24:52Z,6180000,False,54.0,113.0,1,left,C. McCollum 12' floating Jump Shot (24 PTS) (B. Ingram 5 AST),"[203468, 1627742]",1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,12.48,Made,24.0,,,,,,,,,,,,,,,B. Ingram,1627742.0,5.0
627,PT00M10.40S,2023-03-02T05:25:07.4Z,4,REGULAR,3pt,Jump Shot,[],203924,89.56964520367937,96.32352941176471,1610612757,110,121,2023-03-02T05:25:11Z,6200000,False,232.0,46.0,1,right,J. Grant 3PT  (28 PTS) (M. Thybulle 4 AST),"[203924, 1629680]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.6,Made,28.0,,,,,,,,,,,,,,,M. Thybulle,1629680.0,4.0
629,PT00M00.00S,2023-03-02T05:25:28.7Z,4,REGULAR,period,end,[],0,,,1610612740,110,121,2023-03-02T05:25:28Z,6220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M00.00S,2023-03-02T05:25:36.0Z,4,REGULAR,game,end,[],0,,,0,110,121,2023-03-02T05:25:36Z,6230000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
