actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
598,PT05M08.00S,2026-02-10T02:53:46.7Z,4,REGULAR,substitution,out,[],1626167,,,1610612749,106,88,2026-02-10T02:54:03Z,5880000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M08.00S,2026-02-10T02:53:46.7Z,4,REGULAR,substitution,out,[],1631157,,,1610612749,106,88,2026-02-10T02:54:03Z,5890000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M08.00S,2026-02-10T02:53:46.7Z,4,REGULAR,substitution,out,[],1628398,,,1610612749,106,88,2026-02-10T02:54:03Z,5900000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M08.00S,2026-02-10T02:53:46.7Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,106,88,2026-02-10T02:54:03Z,5910000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M08.00S,2026-02-10T02:53:46.7Z,4,REGULAR,substitution,in,[],1630560,,,1610612749,106,88,2026-02-10T02:54:03Z,5920000,False,,,0,,SUB in: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M08.00S,2026-02-10T02:53:46.7Z,4,REGULAR,substitution,in,[],1630579,,,1610612749,106,88,2026-02-10T02:54:03Z,5930000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M08.00S,2026-02-10T02:53:46.7Z,4,REGULAR,substitution,in,[],1631250,,,1610612749,106,88,2026-02-10T02:54:03Z,5940000,False,,,0,,SUB in: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M08.00S,2026-02-10T02:53:46.7Z,4,REGULAR,substitution,in,[],1631172,,,1610612749,106,88,2026-02-10T02:54:03Z,5950000,False,,,0,,SUB in: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M46.00S,2026-02-10T02:54:12.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629645,8.09789750328515,51.470588235294116,1610612749,106,88,2026-02-10T02:59:08Z,5960000,False,-7.0,24.0,1,left,MISS K. Porter Jr. driving DUNK,[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
607,PT04M43.00S,2026-02-10T02:54:15.0Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,106,88,2026-02-10T02:59:08Z,5970000,False,,,0,,P. Banchero REBOUND (Off:0 Def:9),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,606.0,9.0,9.0,0.0,,,,,,,,,,,,,,
608,PT04M27.00S,2026-02-10T02:54:30.6Z,4,REGULAR,3pt,Jump Shot,[],1630591,72.09264126149803,16.666666666666664,1610612753,109,88,2026-02-10T02:54:35Z,5980000,False,-167.0,210.0,1,right,J. Suggs 26' 3PT  (7 PTS) (F. Wagner 5 AST),"[1630591, 1630532]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,26.8,Made,,,,,,,,,,,,,,,7.0,F. Wagner,1630532.0,5.0
610,PT04M10.00S,2026-02-10T02:54:50.7Z,4,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612749,109,88,2026-02-10T02:55:06Z,6000000,False,,,0,,D. Bane shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[1630217, 1629645]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627963.0,3.0,0.0,Porter Jr.,1629645.0,,,,,,
612,PT04M10.00S,2026-02-10T02:55:17.1Z,4,REGULAR,freethrow,1 of 2,[],1629645,,,1610612749,109,89,2026-02-10T02:55:17Z,6020000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (27 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,,,,,,,27.0,,,
613,PT04M10.00S,2026-02-10T02:55:20.0Z,4,REGULAR,substitution,out,[],1630591,,,1610612749,109,89,2026-02-10T02:55:32Z,6030000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M10.00S,2026-02-10T02:55:20.0Z,4,REGULAR,substitution,out,[],1630579,,,1610612749,109,89,2026-02-10T02:55:32Z,6040000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M10.00S,2026-02-10T02:55:20.0Z,4,REGULAR,substitution,in,[],1628975,,,1610612749,109,89,2026-02-10T02:55:32Z,6050000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M10.00S,2026-02-10T02:55:20.0Z,4,REGULAR,substitution,in,[],1641748,,,1610612749,109,89,2026-02-10T02:55:32Z,6060000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M10.00S,2026-02-10T02:55:48.1Z,4,REGULAR,freethrow,2 of 2,[],1629645,,,1610612749,109,90,2026-02-10T02:55:48Z,6070000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (28 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,,,,,,,28.0,,,
618,PT03M55.00S,2026-02-10T02:56:04.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.9862023653088,55.63725490196079,1610612753,111,90,2026-02-10T02:56:12Z,6080000,False,28.0,13.0,1,right,F. Wagner driving finger roll Layup (14 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,,,,,,,,,,,14.0,,,
619,PT03M38.00S,2026-02-10T02:56:24.2Z,4,REGULAR,foul,personal,[],1641710,,,1610612749,111,90,2026-02-10T02:58:34Z,6090000,False,,,0,,A. Black personal FOUL (2 PF),"[1641710, 1629645]",1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,
621,PT03M38.00S,2026-02-10T02:56:35.7Z,4,REGULAR,substitution,out,[],1629645,,,1610612749,111,90,2026-02-10T02:56:40Z,6110000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M38.00S,2026-02-10T02:56:35.7Z,4,REGULAR,substitution,in,[],203648,,,1610612749,111,90,2026-02-10T02:56:40Z,6120000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M38.00S,2026-02-10T02:56:49.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,111,90,2026-02-10T02:56:49Z,6130000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M38.00S,2026-02-10T02:57:38.6Z,4,REGULAR,substitution,out,[],1641710,,,1610612749,111,90,2026-02-10T02:58:19Z,6140000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M38.00S,2026-02-10T02:57:38.6Z,4,REGULAR,substitution,out,[],1630217,,,1610612749,111,90,2026-02-10T02:58:19Z,6150000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M38.00S,2026-02-10T02:57:38.6Z,4,REGULAR,substitution,out,[],1631094,,,1610612749,111,90,2026-02-10T02:58:19Z,6160000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M38.00S,2026-02-10T02:57:38.6Z,4,REGULAR,substitution,out,[],1630532,,,1610612749,111,90,2026-02-10T02:58:19Z,6170000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M38.00S,2026-02-10T02:57:38.6Z,4,REGULAR,substitution,in,[],1642859,,,1610612749,111,90,2026-02-10T02:58:19Z,6180000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M38.00S,2026-02-10T02:57:38.6Z,4,REGULAR,substitution,in,[],1628371,,,1610612749,111,90,2026-02-10T02:58:19Z,6190000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M38.00S,2026-02-10T02:57:38.6Z,4,REGULAR,substitution,in,[],1641724,,,1610612749,111,90,2026-02-10T02:58:19Z,6200000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M38.00S,2026-02-10T02:57:38.6Z,4,REGULAR,substitution,in,[],1642869,,,1610612749,111,90,2026-02-10T02:58:19Z,6210000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M31.00S,2026-02-10T02:58:30.8Z,4,REGULAR,3pt,Jump Shot,[],1631172,33.065045992115635,58.08823529411765,1610612749,111,90,2026-02-10T02:58:36Z,6220000,False,-40.0,258.0,1,left,MISS O. Dieng 26' 3PT,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,26.14,Missed,,,,,,,,,,,,,,,,,,
633,PT03M27.00S,2026-02-10T02:58:34.8Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612753,111,90,2026-02-10T02:58:36Z,6230000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,632.0,1.0,1.0,0.0,,,,,,,,,,,,,,
634,PT03M18.00S,2026-02-10T02:58:43.5Z,4,REGULAR,3pt,Jump Shot,[],1628975,73.40670170827858,15.686274509803921,1610612753,111,90,2026-02-10T02:58:48Z,6240000,False,-172.0,197.0,1,right,MISS J. Carter 26' 3PT,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
635,PT03M16.00S,2026-02-10T02:58:46.4Z,4,REGULAR,rebound,offensive,[],1642859,,,1610612753,111,90,2026-02-10T02:58:46Z,6250000,False,,,0,,J. Richardson REBOUND (Off:2 Def:1),[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,634.0,3.0,1.0,2.0,,,,,,,,,,,,,,
636,PT03M12.00S,2026-02-10T02:58:50.4Z,4,REGULAR,turnover,lost ball,[],1642869,,,1610612753,111,90,2026-02-10T02:58:56Z,6260000,False,,,0,,N. Penda lost ball TURNOVER (2 TO),"[1642869, 1631172]",1610612753.0,ORL,,,,Penda,N. Penda,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Dieng,1631172.0,,,,,,,,,,,
637,PT03M12.00S,2026-02-10T02:58:50.4Z,4,REGULAR,steal,,[],1631172,,,1610612749,111,90,2026-02-10T02:58:54Z,6270000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
638,PT02M55.00S,2026-02-10T02:59:06.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631172,16.90210249671485,41.42156862745098,1610612749,111,92,2026-02-10T02:59:11Z,6280000,False,43.0,106.0,1,left,O. Dieng 11' pullup Jump Shot (2 PTS),[1631172],1610612749.0,MIL,pullup,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,11.47,Made,,,,,,,,,,,,,,,2.0,,,
639,PT02M39.00S,2026-02-10T02:59:23.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,80.6340341655716,58.08823529411765,1610612753,111,92,2026-02-10T02:59:29Z,6290000,False,40.0,130.0,1,right,MISS J. Carter 13' pullup Shot,[1628975],1610612753.0,ORL,pullup,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,13.57,Missed,,,,,,,,,,,,,,,,,,
640,PT02M38.00S,2026-02-10T02:59:24.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,111,92,2026-02-10T02:59:29Z,6300000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,639.0,,,,,,,,,,,,,,,,,
642,PT02M25.00S,2026-02-10T02:59:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631250,6.521024967148489,47.05882352941176,1610612749,111,94,2026-02-10T02:59:52Z,6320000,False,15.0,9.0,1,left,P. Nance alley-oop Layup (2 PTS) (C. Thomas 1 AST),"[1631250, 1630560]",1610612749.0,MIL,alley-oop,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,,,,,,,2.0,C. Thomas,1630560.0,1.0
644,PT02M11.00S,2026-02-10T03:00:02.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203648,,,1610612753,111,94,2026-02-10T03:00:13Z,6340000,False,,,0,,T. Antetokounmpo shooting personal FOUL (1 PF) (Isaac 2 FT),"[203648, 1628371]",1610612749.0,MIL,shooting,,,Antetokounmpo,T. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,1.0,0.0,Isaac,1628371.0,,,,,,
646,PT02M11.00S,2026-02-10T03:00:29.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,111,94,2026-02-10T03:01:54Z,6360000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M11.00S,2026-02-10T03:02:22.7Z,4,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,112,94,2026-02-10T03:02:22Z,6380000,False,,,0,,J. Isaac Free Throw 1 of 2 (1 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
649,PT02M11.00S,2026-02-10T03:02:36.7Z,4,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,113,94,2026-02-10T03:02:36Z,6390000,False,,,0,,J. Isaac Free Throw 2 of 2 (2 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
650,PT02M00.00S,2026-02-10T03:03:21.2Z,4,REGULAR,jumpball,recovered,[],1631172,,,1610612749,113,94,2026-02-10T03:04:54Z,6400000,False,,,0,,Jump Ball C. Thomas vs. J. Richardson: Tip to O. Dieng,"[1631172, 1630560, 1642859]",1610612749.0,MIL,heldball,O. Dieng,1631172.0,Dieng,O. Dieng,Thomas,1630560.0,Richardson,1642859.0,,,,,,,,,,,,,,,,,,,,,,
653,PT01M45.00S,2026-02-10T03:03:36.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,113,94,2026-02-10T03:03:47Z,6430000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627963.0,,,,,,,,,,
654,PT01M36.00S,2026-02-10T03:03:56.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631250,,,1610612753,113,94,2026-02-10T03:04:15Z,6440000,False,,,0,,P. Nance shooting personal FOUL (2 PF) (Howard 2 FT),"[1631250, 1641724]",1610612749.0,MIL,shooting,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627963.0,2.0,0.0,Howard,1641724.0,,,,,,
656,PT01M36.00S,2026-02-10T03:04:18.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641724,,,1610612753,114,94,2026-02-10T03:04:18Z,6460000,False,,,0,,J. Howard Free Throw 1 of 2 (1 PTS),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
657,PT01M36.00S,2026-02-10T03:04:41.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641724,,,1610612753,115,94,2026-02-10T03:04:41Z,6470000,False,,,0,,J. Howard Free Throw 2 of 2 (2 PTS),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
658,PT01M21.00S,2026-02-10T03:04:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630560,26.62614980289093,81.61764705882352,1610612749,115,94,2026-02-10T03:05:04Z,6480000,False,-158.0,198.0,1,left,MISS C. Thomas 25' step back 3PT,[1630560],1610612749.0,MIL,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
659,PT01M17.00S,2026-02-10T03:05:01.8Z,4,REGULAR,rebound,defensive,[],1642869,,,1610612753,115,94,2026-02-10T03:05:04Z,6490000,False,,,0,,N. Penda REBOUND (Off:3 Def:3),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Left Center,,,658.0,6.0,3.0,3.0,,,,,,,,,,,,,,
660,PT01M10.00S,2026-02-10T03:05:09.5Z,4,REGULAR,3pt,Jump Shot,[],1628975,90.3580814717477,95.34313725490196,1610612753,115,94,2026-02-10T03:05:15Z,6500000,False,227.0,38.0,1,right,MISS J. Carter 3PT,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,22.99,Missed,,,,,,,,,,,,,,,,,,
661,PT01M06.00S,2026-02-10T03:05:13.5Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612749,115,94,2026-02-10T03:05:15Z,6510000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,,,660.0,1.0,1.0,0.0,,,,,,,,,,,,,,
662,PT01M00.00S,2026-02-10T03:05:21.5Z,4,REGULAR,foul,personal,['2freethrow'],1641724,,,1610612749,115,94,2026-02-10T03:05:34Z,6520000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Thomas 2 FT),"[1641724, 1630560]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627963.0,1.0,0.0,Thomas,1630560.0,,,,,,
664,PT01M00.00S,2026-02-10T03:05:45.1Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612749,115,95,2026-02-10T03:05:45Z,6540000,False,,,0,,C. Thomas Free Throw 1 of 2 (3 PTS),[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
665,PT01M00.00S,2026-02-10T03:05:56.2Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612749,115,96,2026-02-10T03:05:56Z,6550000,False,,,0,,C. Thomas Free Throw 2 of 2 (4 PTS),[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
666,PT00M48.70S,2026-02-10T03:06:08.7Z,4,REGULAR,3pt,Jump Shot,[],1642869,72.48685939553219,17.401960784313726,1610612753,118,96,2026-02-10T03:07:16Z,6560000,False,-163.0,206.0,1,right,N. Penda 26' 3PT pullup (5 PTS) (J. Isaac 1 AST),"[1642869, 1628371]",1610612753.0,ORL,pullup,,,Penda,N. Penda,,,,,Above the Break 3,24+ Left Center,26.28,Made,,,,,,,,,,,,,,,5.0,J. Isaac,1628371.0,1.0
668,PT00M34.80S,2026-02-10T03:06:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,14.668199737187912,57.59803921568627,1610612749,118,96,2026-02-10T03:08:01Z,6580000,False,-38.0,85.0,1,left,MISS C. Thomas 9' driving floating Shot,[1630560],1610612749.0,MIL,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,9.35,Missed,,,,,,,,,,,,,,,,,,
669,PT00M31.30S,2026-02-10T03:06:29.3Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,118,96,2026-02-10T03:06:33Z,6590000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,668.0,1.0,1.0,0.0,,,,,,,,,,,,,,
670,PT00M25.60S,2026-02-10T03:06:35.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641724,71.82982917214193,18.38235294117647,1610612753,118,96,2026-02-10T03:06:44Z,6600000,False,-158.0,212.0,1,right,MISS J. Howard 26' running 3PT,[1641724],1610612753.0,ORL,running,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
671,PT00M22.60S,2026-02-10T03:06:38.0Z,4,REGULAR,rebound,defensive,[],1641748,,,1610612749,118,96,2026-02-10T03:06:38Z,6610000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,670.0,1.0,1.0,0.0,,,,,,,,,,,,,,
672,PT00M14.60S,2026-02-10T03:06:46.0Z,4,REGULAR,3pt,Jump Shot,[],1631172,7.835085413929041,5.147058823529411,1610612749,118,96,2026-02-10T03:06:55Z,6620000,False,224.0,21.0,1,left,MISS O. Dieng 3PT,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,22.53,Missed,,,,,,,,,,,,,,,,,,
673,PT00M10.30S,2026-02-10T03:06:50.3Z,4,REGULAR,rebound,offensive,[],203648,,,1610612749,118,96,2026-02-10T03:06:50Z,6630000,False,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:0),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,672.0,1.0,0.0,1.0,,,,,,,,,,,,,,
674,PT00M08.80S,2026-02-10T03:06:51.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631250,28.33442838370565,77.20588235294117,1610612749,118,99,2026-02-10T03:06:57Z,6640000,False,-136.0,214.0,1,left,P. Nance 25' 3PT  (5 PTS) (T. Antetokounmpo 1 AST),"[1631250, 203648]",1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Left Center,25.34,Made,,,,,,,,,,,,,,,5.0,T. Antetokounmpo,203648.0,1.0
676,PT00M00.00S,2026-02-10T03:07:09.6Z,4,REGULAR,period,end,[],0,,,1610612753,118,99,2026-02-10T03:07:09Z,6660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2026-02-10T03:07:16.8Z,4,REGULAR,game,end,[],0,,,0,118,99,2026-02-10T03:07:16Z,6670000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
