actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
534,PT09M32.00S,2026-01-11T21:59:55.5Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612753,96,104,2026-01-11T21:59:55Z,5190000,False,,,0,,G. Bitadze REBOUND (Off:4 Def:5),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,,,,533.0,9.0,5.0,4.0,,,,,,,,,
535,PT09M30.00S,2026-01-11T21:59:58.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641783,92.72339027595268,46.568627450980394,1610612753,96,104,2026-01-11T22:04:12Z,5192500,False,-17.0,16.0,1,right,MISS T. da Silva driving Layup,[1641783],1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
536,PT09M30.00S,2026-01-11T21:59:58.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,96,104,2026-01-11T22:04:12Z,5193750,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,535.0,,,,,,,,,,,,
538,PT09M30.00S,2026-01-11T22:00:02.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,96,104,2026-01-11T22:11:10Z,5195000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M30.00S,2026-01-11T22:00:20.9Z,4,REGULAR,substitution,out,[],1626145,,,1610612753,96,104,2026-01-11T22:03:57Z,5230000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M30.00S,2026-01-11T22:00:20.9Z,4,REGULAR,substitution,out,[],1641783,,,1610612753,96,104,2026-01-11T22:03:57Z,5235000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M30.00S,2026-01-11T22:00:20.9Z,4,REGULAR,substitution,out,[],1642877,,,1610612753,96,104,2026-01-11T22:03:57Z,5237500,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M30.00S,2026-01-11T22:00:20.9Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,96,104,2026-01-11T22:03:57Z,5238750,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M30.00S,2026-01-11T22:00:20.9Z,4,REGULAR,substitution,in,[],1641710,,,1610612753,96,104,2026-01-11T22:03:57Z,5239375,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M30.00S,2026-01-11T22:00:20.9Z,4,REGULAR,substitution,in,[],1631121,,,1610612753,96,104,2026-01-11T22:03:57Z,5239687,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M28.00S,2026-01-11T22:04:23.3Z,4,REGULAR,foul,personal,[],1642274,,,1610612753,96,104,2026-01-11T22:04:42Z,5250000,False,,,0,,Y. Missi loose ball personal FOUL (2 PF),"[1642274, 1629048]",1610612740.0,NOP,loose ball,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,,2002.0,,,,,,,,,,2.0,0.0,Bitadze,1629048.0
548,PT09M18.00S,2026-01-11T22:04:51.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629048,88.78120893561103,37.254901960784316,1610612753,98,104,2026-01-11T22:05:27Z,5270000,False,-64.0,53.0,1,right,G. Bitadze 8' floating Jump Shot (12 PTS) (A. Black 5 AST),"[1629048, 1641710]",1610612753.0,ORL,floating,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Left,8.29,Made,12.0,A. Black,1641710.0,5.0,,,,,,,,,,,,,,
550,PT09M04.00S,2026-01-11T22:05:05.2Z,4,REGULAR,3pt,Jump Shot,[],1629673,31.882391590013142,34.55882352941176,1610612740,98,107,2026-01-11T22:05:51Z,5290000,False,77.0,247.0,1,left,J. Poole 25' 3PT pullup (21 PTS),[1629673],1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.9,Made,21.0,,,,,,,,,,,,,,,,,
551,PT08M51.00S,2026-01-11T22:05:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.46057818659659,48.03921568627451,1610612753,100,107,2026-01-11T22:05:27Z,5300000,False,-10.0,18.0,1,right,D. Bane driving Layup (17 PTS),[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.08,Made,17.0,,,,,,,,,,,,,,,,,
552,PT08M37.00S,2026-01-11T22:05:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.178055190538765,55.63725490196079,1610612740,100,107,2026-01-11T22:07:08Z,5310000,False,-28.0,15.0,1,left,MISS J. Poole driving Layup - blocked,"[1629673, 1629048]",1610612740.0,NOP,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,Bitadze,1629048.0,,,,,,,
553,PT08M37.00S,2026-01-11T22:05:32.2Z,4,REGULAR,block,,[],1629048,,,1610612740,100,107,2026-01-11T22:05:34Z,5320000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
554,PT08M33.00S,2026-01-11T22:05:36.2Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,100,107,2026-01-11T22:09:49Z,5330000,False,,,0,,P. Banchero REBOUND (Off:2 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,552.0,6.0,4.0,2.0,,,,,,,,,
560,PT08M33.00S,2026-01-11T22:05:51.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641710,93.9060446780552,50.98039215686274,1610612753,102,107,2026-01-11T22:08:25Z,5365000,False,5.0,5.0,1,right,A. Black running Layup (21 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.69,Made,21.0,,,,,,,,,,,,,,,,,
563,PT08M33.00S,2026-01-11T22:05:56.7Z,4,REGULAR,foul,personal,['1freethrow'],1631121,,,1610612753,102,107,2026-01-11T22:09:03Z,5367500,False,,,0,,B. McGowens shooting personal FOUL (5 PF) (Black 1 FT),"[1631121, 1641710]",1610612740.0,NOP,shooting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,,,5.0,0.0,Black,1641710.0
558,PT08M33.00S,2026-01-11T22:06:02.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,102,107,2026-01-11T22:11:41Z,5370000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M33.00S,2026-01-11T22:06:37.3Z,4,REGULAR,substitution,out,[],1641722,,,1610612753,102,107,2026-01-11T22:08:54Z,5375000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M33.00S,2026-01-11T22:06:37.3Z,4,REGULAR,substitution,in,[],1630530,,,1610612753,102,107,2026-01-11T22:08:54Z,5377500,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M33.00S,2026-01-11T22:09:04.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1641710,,,1610612753,103,107,2026-01-11T22:09:04Z,5390000,False,,,0,,A. Black Free Throw 1 of 1 (22 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
566,PT08M18.00S,2026-01-11T22:09:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.30946123521682,57.59803921568627,1610612740,103,107,2026-01-11T22:09:20Z,5400000,False,-38.0,16.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
567,PT08M13.00S,2026-01-11T22:09:16.9Z,4,REGULAR,rebound,defensive,[],1641710,,,1610612753,103,107,2026-01-11T22:19:44Z,5410000,False,,,0,,A. Black REBOUND (Off:2 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,566.0,5.0,3.0,2.0,,,,,,,,,
570,PT08M08.00S,2026-01-11T22:09:23.2Z,4,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612753,103,107,2026-01-11T22:09:51Z,5440000,False,,,0,,Z. Williamson shooting personal FOUL (3 PF) (Black 2 FT),"[1629627, 1641710]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2002.0,,,,,,,,,,3.0,0.0,Black,1641710.0
572,PT08M08.00S,2026-01-11T22:09:51.9Z,4,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,104,107,2026-01-11T22:10:13Z,5460000,False,,,0,,A. Black Free Throw 1 of 2 (23 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
573,PT08M08.00S,2026-01-11T22:09:52.7Z,4,REGULAR,substitution,out,[],1629627,,,1610612753,104,107,2026-01-11T22:09:59Z,5470000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M08.00S,2026-01-11T22:09:52.7Z,4,REGULAR,substitution,in,[],1631255,,,1610612753,104,107,2026-01-11T22:09:59Z,5480000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M08.00S,2026-01-11T22:09:51.9Z,4,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,104,107,2026-01-11T22:10:13Z,5490000,False,,,0,,MISS A. Black Free Throw 2 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
576,PT08M05.00S,2026-01-11T22:09:54.9Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,104,107,2026-01-11T22:10:13Z,5500000,False,,,0,,Y. Missi REBOUND (Off:2 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,575.0,5.0,3.0,2.0,,,,,,,,,
577,PT07M51.00S,2026-01-11T22:10:26.5Z,4,REGULAR,3pt,Jump Shot,[],1631121,33.459264126149804,47.549019607843135,1610612740,104,110,2026-01-11T22:10:30Z,5510000,False,12.0,262.0,1,left,B. McGowens 26' 3PT step back (6 PTS),[1631121],1610612740.0,NOP,step back,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,26.23,Made,6.0,,,,,,,,,,,,,,,,,
578,PT07M22.00S,2026-01-11T22:10:55.5Z,4,REGULAR,3pt,Jump Shot,[],1641710,94.69448094612353,96.32352941176471,1610612753,107,110,2026-01-11T22:11:01Z,5520000,False,232.0,-3.0,1,right,A. Black 3PT  (26 PTS) (N. Penda 2 AST),"[1641710, 1642869]",1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,23.16,Made,26.0,N. Penda,1642869.0,2.0,,,,,,,,,,,,,,
580,PT06M58.00S,2026-01-11T22:11:23.4Z,4,REGULAR,foul,personal,[],1629048,,,1610612740,107,110,2026-01-11T22:11:40Z,5540000,False,,,0,,G. Bitadze personal FOUL (4 PF),"[1629048, 1630530]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,2002.0,,,,,,,,,,4.0,0.0,Murphy III,1630530.0
582,PT06M58.00S,2026-01-11T22:11:45.0Z,4,REGULAR,substitution,out,[],1642274,,,1610612740,107,110,2026-01-11T22:11:53Z,5560000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M58.00S,2026-01-11T22:11:45.0Z,4,REGULAR,substitution,in,[],1642852,,,1610612740,107,110,2026-01-11T22:11:53Z,5570000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M44.00S,2026-01-11T22:12:10.0Z,4,REGULAR,3pt,Jump Shot,[],1629673,37.27003942181341,57.35294117647059,1610612740,107,110,2026-01-11T22:13:51Z,5580000,False,-37.0,298.0,1,left,MISS J. Poole 30' pullup 3PT,[1629673],1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,30.01,Missed,,,,,,,,,,,,,,,,,,
585,PT06M40.00S,2026-01-11T22:12:14.0Z,4,REGULAR,rebound,offensive,[],1642852,,,1610612740,107,110,2026-01-11T22:13:51Z,5590000,False,,,0,,D. Queen REBOUND (Off:2 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,584.0,3.0,1.0,2.0,,,,,,,,,
586,PT06M40.00S,2026-01-11T22:12:14.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,6.1268068331143235,55.392156862745104,1610612740,107,112,2026-01-11T22:12:22Z,5600000,False,-27.0,5.0,1,left,D. Queen putback Layup (10 PTS),[1642852],1610612740.0,NOP,putback,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.75,Made,10.0,,,,,,,,,,,,,,,,,
587,PT06M40.00S,2026-01-11T22:12:17.7Z,4,REGULAR,foul,personal,['1freethrow'],1631094,,,1610612740,107,112,2026-01-11T22:12:33Z,5610000,False,,,0,,P. Banchero shooting personal FOUL (4 PF) (Queen 1 FT),"[1631094, 1642852]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,,,,,,,,,,4.0,0.0,Queen,1642852.0
589,PT06M40.00S,2026-01-11T22:12:42.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1642852,,,1610612740,107,112,2026-01-11T22:12:45Z,5630000,False,,,0,,MISS D. Queen Free Throw 1 of 1,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
590,PT06M37.00S,2026-01-11T22:12:45.4Z,4,REGULAR,rebound,defensive,[],1629048,,,1610612753,107,112,2026-01-11T22:12:45Z,5640000,False,,,0,,G. Bitadze REBOUND (Off:4 Def:6),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,589.0,10.0,6.0,4.0,,,,,,,,,
591,PT06M20.00S,2026-01-11T22:13:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.46057818659659,55.392156862745104,1610612753,109,112,2026-01-11T22:13:08Z,5650000,False,27.0,18.0,1,right,P. Banchero driving Layup (16 PTS) (A. Black 6 AST),"[1631094, 1641710]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.27,Made,16.0,A. Black,1641710.0,6.0,,,,,,,,,,,,,,
593,PT06M06.00S,2026-01-11T22:13:16.6Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612740,109,112,2026-01-11T22:13:22Z,5670000,False,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 1642869]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,4.0,Penda,1642869.0,,,,
594,PT06M06.00S,2026-01-11T22:13:16.6Z,4,REGULAR,steal,,[],1642869,,,1610612753,109,112,2026-01-11T22:13:19Z,5680000,False,,,0,,N. Penda STEAL (1 STL),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
595,PT05M49.00S,2026-01-11T22:13:34.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612753,109,112,2026-01-11T22:13:42Z,5690000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Banchero 2 FT),"[1629673, 1631094]",1610612740.0,NOP,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202041.0,,,,,,,,,,1.0,0.0,Banchero,1631094.0
597,PT05M49.00S,2026-01-11T22:14:03.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,110,112,2026-01-11T22:14:03Z,5710000,False,,,0,,P. Banchero Free Throw 1 of 2 (17 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
598,PT05M49.00S,2026-01-11T22:14:05.3Z,4,REGULAR,substitution,out,[],1629673,,,1610612753,110,112,2026-01-11T22:14:08Z,5720000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M49.00S,2026-01-11T22:14:05.3Z,4,REGULAR,substitution,in,[],1642847,,,1610612753,110,112,2026-01-11T22:14:08Z,5730000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M49.00S,2026-01-11T22:14:24.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,111,112,2026-01-11T22:14:24Z,5740000,False,,,0,,P. Banchero Free Throw 2 of 2 (18 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
601,PT05M24.00S,2026-01-11T22:14:51.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,14.4053876478318,58.08823529411765,1610612740,111,112,2026-01-11T22:14:56Z,5750000,False,-40.0,83.0,1,left,MISS T. Murphy III 9' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,9.22,Missed,,,,,,,,,,,,,,,,,,
602,PT05M21.00S,2026-01-11T22:14:53.7Z,4,REGULAR,rebound,defensive,[],1629048,,,1610612753,111,112,2026-01-11T22:14:53Z,5760000,False,,,0,,G. Bitadze REBOUND (Off:4 Def:7),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,601.0,11.0,7.0,4.0,,,,,,,,,
603,PT05M14.00S,2026-01-11T22:15:00.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.85479632063075,55.63725490196079,1610612753,113,112,2026-01-11T22:15:04Z,5770000,False,28.0,15.0,1,right,D. Bane driving Layup (19 PTS),[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.18,Made,19.0,,,,,,,,,,,,,,,,,
604,PT05M01.00S,2026-01-11T22:15:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,7.5722733245729295,55.14705882352941,1610612740,113,112,2026-01-11T22:15:19Z,5780000,False,-26.0,19.0,1,left,MISS J. Fears driving Layup - blocked,"[1642847, 1631094]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,Banchero,1631094.0,,,,,,,
605,PT05M01.00S,2026-01-11T22:15:14.4Z,4,REGULAR,block,,[],1631094,,,1610612740,113,112,2026-01-11T22:15:16Z,5790000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT04M58.00S,2026-01-11T22:15:17.4Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612753,113,112,2026-01-11T22:15:19Z,5800000,False,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,604.0,4.0,3.0,1.0,,,,,,,,,
607,PT04M57.00S,2026-01-11T22:15:18.9Z,4,REGULAR,turnover,lost ball,[],1630217,,,1610612753,113,112,2026-01-11T22:15:22Z,5810000,False,,,0,,D. Bane lost ball TURNOVER (3 TO),"[1630217, 1631121]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,McGowens,1631121.0,,,,
608,PT04M57.00S,2026-01-11T22:15:18.9Z,4,REGULAR,steal,,[],1631121,,,1610612740,113,112,2026-01-11T22:15:21Z,5820000,False,,,0,,B. McGowens STEAL (1 STL),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
609,PT04M52.00S,2026-01-11T22:15:23.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642847,6.258212877792378,4.411764705882353,1610612740,113,115,2026-01-11T22:15:27Z,5830000,False,228.0,6.0,1,left,J. Fears 3PT  (16 PTS) (B. McGowens 2 AST),"[1642847, 1631121]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Right Corner 3,24+ Right,22.8,Made,16.0,B. McGowens,1631121.0,2.0,,,,,,,,,,,,,,
611,PT04M28.00S,2026-01-11T22:15:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.14651773981603,49.754901960784316,1610612753,115,115,2026-01-11T22:15:55Z,5850000,False,-1.0,31.0,1,right,P. Banchero cutting Layup (20 PTS) (A. Black 7 AST),"[1631094, 1641710]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.07,Made,20.0,A. Black,1641710.0,7.0,,,,,,,,,,,,,,
613,PT04M28.00S,2026-01-11T22:15:53.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642852,,,1610612753,115,115,2026-01-11T22:16:03Z,5870000,False,,,0,,D. Queen shooting personal FOUL (4 PF) (Banchero 1 FT),"[1642852, 1631094]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,2002.0,,,,,,,,,,4.0,0.0,Banchero,1631094.0
615,PT04M28.00S,2026-01-11T22:16:04.8Z,4,REGULAR,substitution,out,[],1631255,,,1610612753,115,115,2026-01-11T22:16:08Z,5890000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M28.00S,2026-01-11T22:16:04.8Z,4,REGULAR,substitution,in,[],1629627,,,1610612753,115,115,2026-01-11T22:16:08Z,5900000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M28.00S,2026-01-11T22:16:24.5Z,4,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,116,115,2026-01-11T22:16:24Z,5910000,False,,,0,,P. Banchero Free Throw 1 of 1 (21 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
618,PT04M14.00S,2026-01-11T22:16:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,6.389618922470433,55.63725490196079,1610612740,116,115,2026-01-11T22:16:45Z,5920000,False,-28.0,8.0,1,left,MISS D. Queen driving Layup,[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
619,PT04M12.00S,2026-01-11T22:16:41.3Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612753,116,115,2026-01-11T22:16:41Z,5930000,False,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,618.0,5.0,4.0,1.0,,,,,,,,,
620,PT04M01.00S,2026-01-11T22:16:52.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.19776609724047,52.20588235294118,1610612753,116,115,2026-01-11T22:16:56Z,5940000,False,11.0,21.0,1,right,MISS D. Bane driving Layup,[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
621,PT03M58.00S,2026-01-11T22:16:55.4Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612753,116,115,2026-01-11T22:16:56Z,5950000,False,,,0,,G. Bitadze REBOUND (Off:5 Def:7),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,620.0,12.0,7.0,5.0,,,,,,,,,
622,PT03M58.00S,2026-01-11T22:16:55.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,94.40999984741211,50.0,1610612753,118,115,2026-01-11T22:17:07Z,5960000,False,0.0,0.0,1,right,G. Bitadze tip Layup (14 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Made,14.0,,,,,,,,,,,,,,,,,
623,PT03M36.00S,2026-01-11T22:17:20.3Z,4,REGULAR,turnover,out-of-bounds,[],1642847,,,1610612740,118,115,2026-01-11T22:17:27Z,5970000,False,,,0,,J. Fears step out-of-bounds TURNOVER (2 TO),[1642847],1610612740.0,NOP,step,,,Fears,J. Fears,,,,,Left Corner 3,24+ Left,,,,,,,203054.0,,,,,,,2.0,,,,,,
624,PT03M36.00S,2026-01-11T22:17:31.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,118,115,2026-01-11T22:17:31Z,5980000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
