actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
511,PT11M00.00S,2025-01-01T03:52:44.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,80,90,2025-01-01T03:52:44Z,5110000,False,,,0,,L. James Free Throw 2 of 2 (16 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
512,PT10M41.00S,2025-01-01T03:53:06.6Z,4,REGULAR,3pt,Jump Shot,[],1628378,35.39750328515112,69.6078431372549,1610612739,80,93,2025-01-01T03:53:13Z,5120000,False,-98.0,280.0,1,left,D. Mitchell 29' 3PT step back (24 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,29.68,Made,24.0,,,,,,,,,,,,,,,,,
513,PT10M21.00S,2025-01-01T03:53:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,90.06241787122208,43.872549019607845,1610612747,80,93,2025-01-01T03:53:28Z,5130000,False,-31.0,41.0,1,right,MISS R. Hachimura driving Layup - blocked,"[1629060, 1630596]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
514,PT10M21.00S,2025-01-01T03:53:25.0Z,4,REGULAR,block,,[],1630596,,,1610612747,80,93,2025-01-01T03:53:27Z,5140000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT10M19.00S,2025-01-01T03:53:27.0Z,4,REGULAR,rebound,defensive,[],1629660,,,1610612739,80,93,2025-01-01T03:53:28Z,5150000,False,,,0,,T. Jerome REBOUND (Off:1 Def:5),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,513.0,,,,,,,,,6.0,5.0,1.0,,,,,
516,PT10M10.00S,2025-01-01T03:53:37.5Z,4,REGULAR,3pt,Jump Shot,[],1628378,33.03219448094612,21.32352941176471,1610612739,80,93,2025-01-01T03:54:18Z,5160000,False,143.0,258.0,1,left,MISS D. Mitchell 29' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,29.52,Missed,,,,,,,,,,,,,,,,,,
517,PT10M07.00S,2025-01-01T03:53:40.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,80,93,2025-01-01T03:53:44Z,5170000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,516.0,,,,,,,,,,,,,,,,
519,PT09M44.00S,2025-01-01T03:54:08.4Z,4,REGULAR,3pt,Jump Shot,[],1629003,69.69448094612352,77.69607843137254,1610612747,80,93,2025-01-01T03:54:13Z,5190000,False,138.0,232.0,1,right,MISS S. Milton 27' 3PT,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,,,,,,,,
520,PT09M40.00S,2025-01-01T03:54:12.4Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,80,93,2025-01-01T03:54:13Z,5200000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,519.0,,,,,,,,,6.0,5.0,1.0,,,,,
521,PT09M32.00S,2025-01-01T03:54:20.4Z,4,REGULAR,3pt,Jump Shot,[],1627777,6.356767411300922,96.56862745098039,1610612739,80,96,2025-01-01T03:54:24Z,5210000,False,-233.0,7.0,1,left,G. Niang 3PT  (6 PTS) (D. Mitchell 3 AST),"[1627777, 1628378]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.29,Made,6.0,,,,,,,D. Mitchell,1628378.0,3.0,,,,,,,,
523,PT09M32.00S,2025-01-01T03:54:25.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,80,96,2025-01-01T03:54:26Z,5230000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M32.00S,2025-01-01T03:56:54.1Z,4,REGULAR,substitution,out,[],1642261,,,1610612747,80,96,2025-01-01T03:57:09Z,5240000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M32.00S,2025-01-01T03:56:54.1Z,4,REGULAR,substitution,out,[],1629003,,,1610612747,80,96,2025-01-01T03:57:09Z,5250000,False,,,0,,SUB out: S. Milton,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M32.00S,2025-01-01T03:56:54.1Z,4,REGULAR,substitution,out,[],1630596,,,1610612747,80,96,2025-01-01T03:57:09Z,5260000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M32.00S,2025-01-01T03:56:54.1Z,4,REGULAR,substitution,in,[],1629629,,,1610612747,80,96,2025-01-01T03:57:09Z,5270000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M32.00S,2025-01-01T03:56:54.1Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,80,96,2025-01-01T03:57:09Z,5280000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M32.00S,2025-01-01T03:56:54.1Z,4,REGULAR,substitution,in,[],1628386,,,1610612747,80,96,2025-01-01T03:57:09Z,5290000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M08.00S,2025-01-01T03:57:34.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.42772667542707,52.205882352941174,1610612747,82,96,2025-01-01T03:58:02Z,5300000,False,11.0,19.0,1,right,L. James driving Layup (18 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.17,Made,18.0,,,,,,,,,,,,,,,,,
531,PT08M49.00S,2025-01-01T03:57:53.8Z,4,REGULAR,3pt,Jump Shot,[],1629660,27.513140604467807,17.40196078431373,1610612739,82,96,2025-01-01T03:58:00Z,5310000,False,163.0,206.0,1,left,MISS T. Jerome 26' step back 3PT,[1629660],1610612739.0,CLE,step back,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
532,PT08M46.00S,2025-01-01T03:57:56.8Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,82,96,2025-01-01T03:58:00Z,5320000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,531.0,,,,,,,,,4.0,2.0,2.0,,,,,
533,PT08M36.00S,2025-01-01T03:58:07.5Z,4,REGULAR,3pt,Jump Shot,[],1630559,73.63666228646518,14.460784313725497,1610612747,85,96,2025-01-01T03:58:13Z,5330000,False,-178.0,195.0,1,right,A. Reaves 26' 3PT  (21 PTS) (D. Finney-Smith 2 AST),"[1630559, 1627827]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.4,Made,21.0,,,,,,,D. Finney-Smith,1627827.0,2.0,,,,,,,,
535,PT08M21.00S,2025-01-01T03:58:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,10.036136662286467,48.774509803921575,1610612739,85,98,2025-01-01T03:58:25Z,5350000,False,6.0,42.0,1,left,D. Mitchell driving Layup (26 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,4.22,Made,26.0,,,,,,,,,,,,,,,,,
536,PT08M12.00S,2025-01-01T03:58:33.8Z,4,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612747,85,98,2025-01-01T03:58:39Z,5360000,False,,,0,,T. Jerome shooting personal FOUL (1 PF) (Reaves 2 FT),"[1629660, 1630559]",1610612739.0,CLE,shooting,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,,1627529.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,
538,PT08M12.00S,2025-01-01T03:58:58.8Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,86,98,2025-01-01T03:58:58Z,5380000,False,,,0,,A. Reaves Free Throw 1 of 2 (22 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
539,PT08M12.00S,2025-01-01T03:58:59.9Z,4,REGULAR,substitution,out,[],2544,,,1610612747,86,98,2025-01-01T03:59:12Z,5390000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M12.00S,2025-01-01T03:58:59.9Z,4,REGULAR,substitution,out,[],1627747,,,1610612747,86,98,2025-01-01T03:59:12Z,5400000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M12.00S,2025-01-01T03:58:59.9Z,4,REGULAR,substitution,out,[],1628378,,,1610612747,86,98,2025-01-01T03:59:12Z,5410000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M12.00S,2025-01-01T03:58:59.9Z,4,REGULAR,substitution,in,[],203076,,,1610612747,86,98,2025-01-01T03:59:12Z,5420000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M12.00S,2025-01-01T03:58:59.9Z,4,REGULAR,substitution,in,[],1629636,,,1610612747,86,98,2025-01-01T03:59:12Z,5430000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M12.00S,2025-01-01T03:58:59.9Z,4,REGULAR,substitution,in,[],1629622,,,1610612747,86,98,2025-01-01T03:59:12Z,5440000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M12.00S,2025-01-01T03:59:22.4Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,87,98,2025-01-01T03:59:22Z,5450000,False,,,0,,A. Reaves Free Throw 2 of 2 (23 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
546,PT08M00.00S,2025-01-01T03:59:35.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,12.401445466491452,55.63725490196079,1610612739,87,100,2025-01-01T03:59:42Z,5460000,False,-28.0,64.0,1,left,T. Jerome 7' driving floating bank Jump Shot (5 PTS) (M. Strus 4 AST),"[1629660, 1629622]",1610612739.0,CLE,driving floating bank,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,7.0,Made,5.0,,,,,,,M. Strus,1629622.0,4.0,,,,,,,,
548,PT07M41.00S,2025-01-01T03:59:57.4Z,4,REGULAR,foul,personal,['3freethrow'],1629622,,,1610612747,87,100,2025-01-01T04:00:02Z,5480000,False,,,0,,M. Strus shooting personal FOUL (3 PF) (Reaves 3 FT),"[1629622, 1630559]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,1627529.0,3.0,0.0,Reaves,1630559.0,,,,,,,,,,,
550,PT07M41.00S,2025-01-01T04:00:20.4Z,4,REGULAR,freethrow,1 of 3,[],1630559,,,1610612747,88,100,2025-01-01T04:00:20Z,5500000,False,,,0,,A. Reaves Free Throw 1 of 3 (24 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
551,PT07M41.00S,2025-01-01T04:00:34.3Z,4,REGULAR,freethrow,2 of 3,[],1630559,,,1610612747,89,100,2025-01-01T04:00:34Z,5510000,False,,,0,,A. Reaves Free Throw 2 of 3 (25 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
552,PT07M41.00S,2025-01-01T04:00:50.1Z,4,REGULAR,freethrow,3 of 3,[],1630559,,,1610612747,90,100,2025-01-01T04:00:50Z,5520000,False,,,0,,A. Reaves Free Throw 3 of 3 (26 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
553,PT07M32.00S,2025-01-01T04:01:00.3Z,4,REGULAR,3pt,Jump Shot,[],1627777,25.147831800262807,85.5392156862745,1610612739,90,103,2025-01-01T04:01:05Z,5530000,False,-178.0,184.0,1,left,G. Niang 25' 3PT  (9 PTS) (D. Garland 10 AST),"[1627777, 1629636]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,25.57,Made,9.0,,,,,,,D. Garland,1629636.0,10.0,,,,,,,,
555,PT07M13.00S,2025-01-01T04:01:20.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,88.87976346911958,47.549019607843135,1610612747,92,103,2025-01-01T04:01:42Z,5550000,False,-12.0,52.0,1,right,A. Davis driving floating Jump Shot (24 PTS) (A. Reaves 10 AST),"[203076, 1630559]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,24.0,,,,,,,A. Reaves,1630559.0,10.0,,,,,,,,
557,PT06M55.00S,2025-01-01T04:01:37.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.962549277266746,50.49019607843137,1610612739,92,105,2025-01-01T04:01:42Z,5570000,False,-2.0,4.0,1,left,J. Allen DUNK (16 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.43,Made,16.0,,,,,,,,,,,,,,,,,
558,PT06M43.00S,2025-01-01T04:01:50.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,88.87976346911958,49.26470588235294,1610612747,94,105,2025-01-01T04:01:55Z,5580000,False,-4.0,52.0,1,right,A. Reaves driving floating Jump Shot (28 PTS) (A. Davis 3 AST),"[1630559, 203076]",1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,28.0,,,,,,,A. Davis,203076.0,3.0,,,,,,,,
559,PT06M21.00S,2025-01-01T04:02:14.6Z,4,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,94,105,2025-01-01T04:02:23Z,5590000,False,,,0,,D. Garland lost ball out-of-bounds TURNOVER (2 TO),[1629636],1610612739.0,CLE,lost ball,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,202056.0,,,,,,,,,,,2.0,,,,
561,PT06M21.00S,2025-01-01T04:02:25.9Z,4,REGULAR,substitution,out,[],1627827,,,1610612747,94,105,2025-01-01T04:02:31Z,5600000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M21.00S,2025-01-01T04:02:25.9Z,4,REGULAR,substitution,in,[],2544,,,1610612747,94,105,2025-01-01T04:02:31Z,5610000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M09.00S,2025-01-01T04:02:45.4Z,4,REGULAR,foul,offensive,[],203076,,,1610612747,94,105,2025-01-01T04:02:53Z,5620000,False,,,0,,A. Davis offensive FOUL (2 PF),"[203076, 1629622]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,204059.0,2.0,0.0,Strus,1629622.0,,,,,,,,,,,
565,PT06M09.00S,2025-01-01T04:02:45.4Z,4,REGULAR,turnover,offensive foul,[],203076,,,1610612747,94,105,2025-01-01T04:02:45Z,5640000,False,,,0,,A. Davis offensive foul TURNOVER (1 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,204059.0,,,,,,,,,,,1.0,,,,
566,PT06M09.00S,2025-01-01T04:02:50.5Z,4,REGULAR,substitution,out,[],1629660,,,1610612739,94,105,2025-01-01T04:02:57Z,5650000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M09.00S,2025-01-01T04:02:50.5Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,94,105,2025-01-01T04:02:57Z,5660000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M00.00S,2025-01-01T04:03:20.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,28.95860709592641,87.00980392156862,1610612739,94,105,2025-01-01T04:03:24Z,5670000,False,-185.0,220.0,1,left,MISS M. Strus 28' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,28.72,Missed,,,,,,,,,,,,,,,,,,
569,PT05M57.00S,2025-01-01T04:03:23.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,94,105,2025-01-01T04:03:24Z,5680000,False,,,0,,A. Davis REBOUND (Off:1 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,568.0,,,,,,,,,12.0,11.0,1.0,,,,,
570,PT05M49.00S,2025-01-01T04:03:34.1Z,4,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612747,94,105,2025-01-01T04:03:42Z,5690000,False,,,0,,M. Strus shooting personal FOUL (4 PF) (Reaves 2 FT),"[1629622, 1630559]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,,,204059.0,4.0,0.0,Reaves,1630559.0,,,,,,,,,,,
572,PT05M49.00S,2025-01-01T04:04:00.6Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,95,105,2025-01-01T04:04:00Z,5710000,False,,,0,,A. Reaves Free Throw 1 of 2 (29 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
573,PT05M49.00S,2025-01-01T04:04:02.5Z,4,REGULAR,substitution,out,[],1627777,,,1610612747,95,105,2025-01-01T04:04:07Z,5720000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M49.00S,2025-01-01T04:04:02.5Z,4,REGULAR,substitution,in,[],1628378,,,1610612747,95,105,2025-01-01T04:04:07Z,5730000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M49.00S,2025-01-01T04:04:19.2Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,96,105,2025-01-01T04:04:19Z,5740000,False,,,0,,A. Reaves Free Throw 2 of 2 (30 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
576,PT05M36.00S,2025-01-01T04:04:38.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,9.904730617608408,47.549019607843135,1610612739,96,107,2025-01-01T04:04:43Z,5750000,False,12.0,41.0,1,left,M. Strus driving finger roll Layup (15 PTS),[1629622],1610612739.0,CLE,driving finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,4.24,Made,15.0,,,,,,,,,,,,,,,,,
577,PT05M29.00S,2025-01-01T04:04:45.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,92.95335085413929,58.33333333333333,1610612747,98,107,2025-01-01T04:04:49Z,5760000,False,42.0,14.0,1,right,A. Reaves bank Jump Shot (32 PTS) (L. James 5 AST),"[1630559, 2544]",1610612747.0,LAL,bank,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,4.39,Made,32.0,,,,,,,L. James,2544.0,5.0,,,,,,,,
579,PT05M11.00S,2025-01-01T04:05:04.5Z,4,REGULAR,3pt,Jump Shot,[],1628378,31.84954007884363,17.64705882352942,1610612739,98,107,2025-01-01T04:06:14Z,5780000,False,162.0,247.0,1,left,MISS D. Mitchell 29' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,29.52,Missed,,,,,,,,,,,,,,,,,,
580,PT05M09.00S,2025-01-01T04:05:06.5Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,98,107,2025-01-01T04:06:14Z,5790000,False,,,0,,A. Reaves REBOUND (Off:1 Def:8),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,579.0,,,,,,,,,9.0,8.0,1.0,,,,,
581,PT05M00.00S,2025-01-01T04:05:14.3Z,4,REGULAR,3pt,Jump Shot,[],1629060,95.84428383705651,5.637254901960787,1610612747,98,107,2025-01-01T04:05:19Z,5800000,False,-222.0,-13.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,22.22,Missed,,,,,,,,,,,,,,,,,,
582,PT04M57.00S,2025-01-01T04:05:16.8Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612747,98,107,2025-01-01T04:05:16Z,5810000,False,,,0,,R. Hachimura REBOUND (Off:3 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,581.0,,,,,,,,,5.0,2.0,3.0,,,,,
584,PT04M52.00S,2025-01-01T04:05:21.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629629,94.79303547963207,4.901960784313729,1610612747,98,107,2025-01-01T04:05:28Z,5830000,False,-225.0,-4.0,1,right,MISS C. Reddish 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
585,PT04M47.00S,2025-01-01T04:05:26.7Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,98,107,2025-01-01T04:05:28Z,5840000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,584.0,,,,,,,,,4.0,3.0,1.0,,,,,
586,PT04M33.00S,2025-01-01T04:05:41.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,8.590670170827863,56.86274509803921,1610612739,98,107,2025-01-01T04:05:45Z,5850000,False,-34.0,28.0,1,left,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
587,PT04M33.00S,2025-01-01T04:05:43.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,98,107,2025-01-01T04:05:43Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,586.0,,,,,,,,,,,,,,,,
589,PT04M33.00S,2025-01-01T04:05:46.4Z,4,REGULAR,substitution,out,[],1629060,,,1610612739,98,107,2025-01-01T04:06:03Z,5880000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M33.00S,2025-01-01T04:05:46.4Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,98,107,2025-01-01T04:06:03Z,5890000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M33.00S,2025-01-01T04:05:46.4Z,4,REGULAR,substitution,in,[],1631108,,,1610612739,98,107,2025-01-01T04:06:03Z,5900000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M33.00S,2025-01-01T04:05:46.4Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,98,107,2025-01-01T04:06:03Z,5910000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M27.00S,2025-01-01T04:06:17.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628386,8.196452036793687,42.15686274509803,1610612739,98,109,2025-01-01T04:06:23Z,5920000,False,39.0,25.0,1,left,J. Allen floating Jump Shot (18 PTS) (D. Garland 11 AST),"[1628386, 1629636]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,18.0,,,,,,,D. Garland,1629636.0,11.0,,,,,,,,
595,PT04M11.00S,2025-01-01T04:06:33.1Z,4,REGULAR,2pt,Jump Shot,[],203076,80.20696452036793,66.17647058823529,1610612747,100,109,2025-01-01T04:07:51Z,5940000,False,81.0,134.0,1,right,A. Davis 15' pullup Jump Shot (26 PTS),[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,15.62,Made,26.0,,,,,,,,,,,,,,,,,
596,PT03M55.00S,2025-01-01T04:06:50.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,12.401445466491452,53.18627450980392,1610612739,100,111,2025-01-01T04:06:58Z,5950000,False,-16.0,64.0,1,left,J. Allen 6' cutting DUNK (20 PTS) (D. Garland 12 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.6,Made,20.0,,,,,,,D. Garland,1629636.0,12.0,,,,,,,,
