actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
509,PT00M00.00S,2025-01-22T05:19:45.0Z,3,REGULAR,period,end,[],0,,,1610612764,89,77,2025-01-22T05:19:45Z,5030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-01-22T05:22:02.2Z,4,REGULAR,substitution,out,['startperiod'],1641731,,,1610612764,89,77,2025-01-22T05:22:26Z,5040000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-01-22T05:22:02.2Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612764,89,77,2025-01-22T05:22:26Z,5050000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-01-22T05:22:02.2Z,4,REGULAR,substitution,in,['startperiod'],1642267,,,1610612764,89,77,2025-01-22T05:22:26Z,5060000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-01-22T05:22:02.2Z,4,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,89,77,2025-01-22T05:22:26Z,5070000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-01-22T05:22:19.9Z,4,REGULAR,period,start,[],0,,,1610612747,89,77,2025-01-22T05:22:27Z,5080000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M46.00S,2025-01-22T05:22:32.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,16.475032851511173,50.73529411764706,1610612747,89,77,2025-01-22T05:22:40Z,5090000,False,-4.0,102.0,1,left,MISS A. Reaves 10' fadeaway Shot,[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.25,Missed,,,,,,,,,,,,,,
516,PT11M44.00S,2025-01-22T05:22:34.1Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,89,77,2025-01-22T05:22:40Z,5100000,False,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,515.0,3.0,3.0,0.0,,,,,,,,
517,PT11M30.00S,2025-01-22T05:22:48.0Z,4,REGULAR,3pt,Jump Shot,[],1642273,79.5006570302234,91.15349264705883,1610612764,89,80,2025-01-22T05:22:53Z,5110000,False,206.0,140.0,1,right,K. George 24' 3PT  (8 PTS) (K. Kuzma 5 AST),"[1642273, 1628398]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,24.9,Made,,,,,,,8.0,K. Kuzma,1628398.0,5.0,,,,
519,PT11M16.00S,2025-01-22T05:23:02.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,15.900131406044679,56.20787377450981,1610612747,89,80,2025-01-22T05:23:48Z,5130000,False,-31.0,97.0,1,left,MISS A. Reaves 10' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.18,Missed,,,,,,,,,,,,,,
520,PT11M14.00S,2025-01-22T05:23:04.7Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,89,80,2025-01-22T05:23:06Z,5140000,False,,,0,,B. Carrington REBOUND (Off:0 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,519.0,4.0,4.0,0.0,,,,,,,,
522,PT10M54.00S,2025-01-22T05:23:42.3Z,4,REGULAR,3pt,Jump Shot,[],1642273,65.88370565045992,45.833333333333336,1610612764,89,80,2025-01-22T05:23:49Z,5160000,False,-21.0,268.0,1,right,MISS K. George 26' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,26.9,Missed,,,,,,,,,,,,,,
523,PT10M50.00S,2025-01-22T05:23:46.3Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,89,80,2025-01-22T05:23:49Z,5170000,False,,,0,,J. Hayes REBOUND (Off:0 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,522.0,3.0,3.0,0.0,,,,,,,,
524,PT10M30.00S,2025-01-22T05:24:05.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,18.00262812089356,52.424172794117645,1610612747,89,80,2025-01-22T05:24:09Z,5180000,False,-12.0,117.0,1,left,MISS L. James 11' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.73,Missed,,,,,,,,,,,,,,
525,PT10M28.00S,2025-01-22T05:24:07.4Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,89,80,2025-01-22T05:24:09Z,5190000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,524.0,8.0,6.0,2.0,,,,,,,,
526,PT10M21.00S,2025-01-22T05:24:25.6Z,4,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,89,80,2025-01-22T05:24:31Z,5200000,False,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,1.0,,,1628481.0,,,,,,,,,,,,,,,,
527,PT10M12.00S,2025-01-22T05:24:40.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,26.72470433639947,86.02941176470588,1610612747,89,80,2025-01-22T05:24:45Z,5210000,False,-180.0,199.0,1,left,MISS G. Vincent 26' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,26.82,Missed,,,,,,,,,,,,,,
528,PT10M07.00S,2025-01-22T05:24:45.0Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,89,80,2025-01-22T05:24:45Z,5220000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,,,527.0,9.0,7.0,2.0,,,,,,,,
529,PT09M52.00S,2025-01-22T05:24:59.5Z,4,REGULAR,turnover,lost ball,[],1628398,,,1610612764,89,80,2025-01-22T05:25:05Z,5230000,False,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 2544]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,2.0,James,2544.0,,,,,,,,,,,,,,,,,
530,PT09M52.00S,2025-01-22T05:24:59.5Z,4,REGULAR,steal,,[],2544,,,1610612747,89,80,2025-01-22T05:25:01Z,5240000,False,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
531,PT09M48.00S,2025-01-22T05:25:03.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627827,5.831143232588701,50.0,1610612747,91,80,2025-01-22T05:25:37Z,5250000,False,0.0,2.0,1,left,D. Finney-Smith running DUNK (13 PTS) (L. James 9 AST),"[1627827, 2544]",1610612747.0,LAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,0.23,Made,,,,,,,13.0,L. James,2544.0,9.0,,,,
533,PT09M28.00S,2025-01-22T05:25:24.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,89.61892247043365,50.14169730392157,1610612764,91,80,2025-01-22T05:27:03Z,5270000,False,1.0,45.0,1,right,MISS J. Valančiūnas driving Hook,[202685],1610612764.0,WAS,driving,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.51,Missed,,,,,,,,,,,,,,
534,PT09M28.00S,2025-01-22T05:25:24.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,91,80,2025-01-22T05:25:28Z,5280000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,533.0,,,,,,,,,,,
536,PT09M18.00S,2025-01-22T05:25:52.0Z,4,REGULAR,foul,personal,[],1642267,,,1610612747,91,80,2025-01-22T05:26:43Z,5300000,False,,,0,,B. Carrington personal FOUL (1 PF),"[1642267, 1630559]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,2882.0,,,,,,,,,,,,,1.0,0.0,Reaves,1630559.0
539,PT09M18.00S,2025-01-22T05:26:36.6Z,4,REGULAR,foul,technical,['1freethrow'],202685,,,1610612747,91,80,2025-01-22T05:26:42Z,5330000,False,,,0,,J. Valančiūnas technical FOUL (1 Tech),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,2882.0,,,,,,,,,,,,,2.0,1.0,,
540,PT09M18.00S,2025-01-22T05:26:42.7Z,4,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,92,80,2025-01-22T05:26:42Z,5340000,False,,,0,,A. Reaves technical Free Throw 1 of 1 (10 PTS),[1630559],1610612747.0,LAL,technical,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,
541,PT09M06.00S,2025-01-22T05:26:51.3Z,4,REGULAR,3pt,Jump Shot,[],1627827,29.09001314060447,21.07843137254902,1610612747,95,80,2025-01-22T05:26:56Z,5350000,False,145.0,221.0,1,left,D. Finney-Smith 26' 3PT  (16 PTS) (L. James 10 AST),"[1627827, 2544]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,26.4,Made,,,,,,,16.0,L. James,2544.0,10.0,,,,
545,PT08M41.00S,2025-01-22T05:27:24.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612764,95,80,2025-01-22T05:27:38Z,5390000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Right,,,,1626300.0,,,,,,,,,,,,,,,,
546,PT08M30.00S,2025-01-22T05:27:49.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630559,7.408015768725363,46.568627450980394,1610612747,97,80,2025-01-22T05:29:29Z,5400000,False,17.0,17.0,1,left,A. Reaves driving Layup (12 PTS) (L. James 11 AST),"[1630559, 2544]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,2.43,Made,,,,,,,12.0,L. James,2544.0,11.0,,,,
548,PT08M29.00S,2025-01-22T05:27:54.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,97,80,2025-01-22T05:27:54Z,5420000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M29.00S,2025-01-22T05:30:49.8Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,97,80,2025-01-22T05:30:56Z,5430000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M29.00S,2025-01-22T05:30:49.8Z,4,REGULAR,substitution,in,[],1629673,,,1610612764,97,80,2025-01-22T05:30:56Z,5440000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M14.00S,2025-01-22T05:31:01.0Z,4,REGULAR,3pt,Jump Shot,[],1630557,75.607752956636,90.93137254901961,1610612764,97,83,2025-01-22T05:32:12Z,5450000,False,205.0,177.0,1,right,C. Kispert 27' 3PT  (13 PTS) (K. George 5 AST),"[1630557, 1642273]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,27.05,Made,,,,,,,13.0,K. George,1642273.0,5.0,,,,
553,PT07M48.00S,2025-01-22T05:31:26.5Z,4,REGULAR,2pt,Jump Shot,[],2544,10.430354796320628,76.9607843137255,1610612747,97,83,2025-01-22T05:31:31Z,5470000,False,-135.0,46.0,1,left,MISS L. James 14' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,14.23,Missed,,,,,,,,,,,,,,
554,PT07M46.00S,2025-01-22T05:31:28.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612764,97,83,2025-01-22T05:31:31Z,5480000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:5),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,,,,,,,553.0,6.0,5.0,1.0,,,,,,,,
555,PT07M39.00S,2025-01-22T05:31:36.0Z,4,REGULAR,3pt,Jump Shot,[],1629673,67.06636005256242,28.186274509803923,1610612764,97,83,2025-01-22T05:31:41Z,5490000,False,-109.0,257.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,27.93,Missed,,,,,,,,,,,,,,
556,PT07M34.00S,2025-01-22T05:31:41.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,97,83,2025-01-22T05:31:41Z,5500000,False,,,0,,L. James REBOUND (Off:0 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,555.0,8.0,8.0,0.0,,,,,,,,
557,PT07M20.00S,2025-01-22T05:31:56.0Z,4,REGULAR,3pt,Jump Shot,[],1630559,32.381323915900126,45.56525735294118,1610612747,97,83,2025-01-22T05:32:38Z,5510000,False,22.0,252.0,1,left,MISS A. Reaves 25' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,25.29,Missed,,,,,,,,,,,,,,
558,PT07M18.00S,2025-01-22T05:31:58.0Z,4,REGULAR,rebound,defensive,[],202685,,,1610612764,97,83,2025-01-22T05:32:12Z,5520000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:6),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,,,,,557.0,7.0,6.0,1.0,,,,,,,,
559,PT07M08.00S,2025-01-22T05:32:07.1Z,4,REGULAR,3pt,Jump Shot,[],1630557,77.973061760841,10.049019607843135,1610612764,97,83,2025-01-22T05:32:15Z,5530000,False,-200.0,155.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,25.26,Missed,,,,,,,,,,,,,,
560,PT07M08.00S,2025-01-22T05:32:07.1Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612764,97,83,2025-01-22T05:32:15Z,5540000,False,,,0,,C. Kispert REBOUND (Off:1 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,559.0,4.0,3.0,1.0,,,,,,,,
561,PT07M00.00S,2025-01-22T05:32:14.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642273,64.83245729303547,73.77450980392157,1610612764,97,83,2025-01-22T05:32:24Z,5550000,False,119.0,278.0,1,right,MISS K. George 30' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,30.25,Missed,,,,,,,,,,,,,,
562,PT06M56.00S,2025-01-22T05:32:18.7Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,97,83,2025-01-22T05:32:24Z,5560000,False,,,0,,L. James REBOUND (Off:0 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,561.0,9.0,9.0,0.0,,,,,,,,
563,PT06M53.00S,2025-01-22T05:32:21.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629637,7.670827858081481,50.0,1610612747,99,83,2025-01-22T05:32:31Z,5570000,False,0.0,20.0,1,left,J. Hayes running DUNK (8 PTS) (L. James 12 AST),"[1629637, 2544]",1610612747.0,LAL,running,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,1.96,Made,,,,,,,8.0,L. James,2544.0,12.0,,,,
565,PT06M32.00S,2025-01-22T05:32:43.3Z,4,REGULAR,3pt,Jump Shot,[],1629673,72.32260183968462,84.80392156862746,1610612764,99,86,2025-01-22T05:33:26Z,5590000,False,174.0,208.0,1,right,J. Poole 27' 3PT pullup (15 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,27.1,Made,,,,,,,15.0,,,,,,,
566,PT06M10.00S,2025-01-22T05:33:07.5Z,4,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612747,99,86,2025-01-22T05:33:21Z,5600000,False,,,0,,B. Carrington shooting personal FOUL (2 PF) (Reaves 2 FT),"[1642267, 1630559]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,1628481.0,,,,,,,,,,,,,2.0,0.0,Reaves,1630559.0
568,PT06M10.00S,2025-01-22T05:33:37.6Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,100,86,2025-01-22T05:33:37Z,5620000,False,,,0,,A. Reaves Free Throw 1 of 2 (13 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,,,,,,13.0,,,,,,,
569,PT06M10.00S,2025-01-22T05:33:38.6Z,4,REGULAR,substitution,out,[],1629216,,,1610612747,100,86,2025-01-22T05:34:13Z,5630000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M10.00S,2025-01-22T05:33:38.6Z,4,REGULAR,substitution,out,[],1629637,,,1610612747,100,86,2025-01-22T05:34:13Z,5640000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M10.00S,2025-01-22T05:33:38.6Z,4,REGULAR,substitution,out,[],1627827,,,1610612747,100,86,2025-01-22T05:34:13Z,5650000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M10.00S,2025-01-22T05:33:38.6Z,4,REGULAR,substitution,out,[],202685,,,1610612747,100,86,2025-01-22T05:34:13Z,5660000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M10.00S,2025-01-22T05:33:38.6Z,4,REGULAR,substitution,out,[],1642267,,,1610612747,100,86,2025-01-22T05:34:13Z,5670000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M10.00S,2025-01-22T05:33:38.6Z,4,REGULAR,substitution,in,[],1629060,,,1610612747,100,86,2025-01-22T05:34:13Z,5680000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M10.00S,2025-01-22T05:33:38.6Z,4,REGULAR,substitution,in,[],203076,,,1610612747,100,86,2025-01-22T05:34:13Z,5690000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M10.00S,2025-01-22T05:33:38.6Z,4,REGULAR,substitution,in,[],1631108,,,1610612747,100,86,2025-01-22T05:34:13Z,5700000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M10.00S,2025-01-22T05:33:38.6Z,4,REGULAR,substitution,in,[],1641731,,,1610612747,100,86,2025-01-22T05:34:13Z,5710000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M10.00S,2025-01-22T05:33:38.6Z,4,REGULAR,substitution,in,[],1642259,,,1610612747,100,86,2025-01-22T05:34:13Z,5720000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M10.00S,2025-01-22T05:34:14.9Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,101,86,2025-01-22T05:34:14Z,5730000,False,,,0,,A. Reaves Free Throw 2 of 2 (14 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,
580,PT05M58.00S,2025-01-22T05:34:26.9Z,4,REGULAR,turnover,traveling,[],1629673,,,1610612764,101,86,2025-01-22T05:34:32Z,5740000,False,,,0,,J. Poole traveling TURNOVER (2 TO),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,2.0,,,1626300.0,,,,,,,,,,,,,,,,
581,PT05M47.00S,2025-01-22T05:34:54.5Z,4,REGULAR,foul,personal,[],1642273,,,1610612747,101,86,2025-01-22T05:34:59Z,5750000,False,,,0,,K. George personal FOUL (3 PF),"[1642273, 1630559]",1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,2882.0,,,,,,,,,,,,,3.0,0.0,Reaves,1630559.0
583,PT05M39.00S,2025-01-22T05:35:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631108,9.510512483574246,55.3921568627451,1610612747,101,86,2025-01-22T05:35:22Z,5770000,False,-27.0,37.0,1,left,MISS M. Christie driving Layup - blocked,"[1631108, 1642273]",1610612747.0,LAL,driving,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.57,Missed,George,1642273.0,,,,,,,,,,,,
584,PT05M39.00S,2025-01-22T05:35:18.4Z,4,REGULAR,block,,[],1642273,,,1610612747,101,86,2025-01-22T05:35:20Z,5780000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT05M36.00S,2025-01-22T05:35:21.4Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612764,101,86,2025-01-22T05:35:22Z,5790000,False,,,0,,J. Poole REBOUND (Off:1 Def:6),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,583.0,7.0,6.0,1.0,,,,,,,,
586,PT05M30.00S,2025-01-22T05:35:26.8Z,4,REGULAR,turnover,bad pass,[],1642273,,,1610612764,101,86,2025-01-22T05:35:31Z,5800000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1642273, 1630559]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,1.0,Reaves,1630559.0,,,,,,,,,,,,,,,,,
587,PT05M30.00S,2025-01-22T05:35:26.8Z,4,REGULAR,steal,,[],1630559,,,1610612747,101,86,2025-01-22T05:35:28Z,5810000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
588,PT05M24.00S,2025-01-22T05:35:32.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,9.904730617608408,45.833333333333336,1610612747,101,86,2025-01-22T05:36:13Z,5820000,False,21.0,41.0,1,left,MISS L. James running alley-oop Layup,[2544],1610612747.0,LAL,running alley-oop,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.56,Missed,,,,,,,,,,,,,,
589,PT05M21.00S,2025-01-22T05:35:35.3Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,101,86,2025-01-22T05:36:13Z,5830000,False,,,0,,A. Sarr REBOUND (Off:1 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,588.0,6.0,5.0,1.0,,,,,,,,
590,PT05M18.00S,2025-01-22T05:35:39.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630557,92.95335085413929,48.774509803921575,1610612764,101,88,2025-01-22T05:35:46Z,5840000,False,-6.0,14.0,1,right,C. Kispert running Layup (15 PTS) (J. Poole 3 AST),"[1630557, 1629673]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,1.5,Made,,,,,,,15.0,J. Poole,1629673.0,3.0,,,,
592,PT05M02.00S,2025-01-22T05:35:55.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,6.225361366622863,48.0392156862745,1610612747,103,88,2025-01-22T05:35:59Z,5860000,False,10.0,6.0,1,left,R. Hachimura cutting DUNK (9 PTS) (L. James 13 AST),"[1629060, 2544]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,1.15,Made,,,,,,,9.0,L. James,2544.0,13.0,,,,
595,PT04M47.00S,2025-01-22T05:36:27.0Z,4,REGULAR,3pt,Jump Shot,[],1629673,70.87713534822602,21.568627450980387,1610612764,103,88,2025-01-22T05:36:35Z,5890000,False,-142.0,221.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,26.3,Missed,,,,,,,,,,,,,,
596,PT04M46.00S,2025-01-22T05:36:28.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,103,88,2025-01-22T05:36:35Z,5900000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,595.0,,,,,,,,,,,
