actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
539,PT08M30.00S,2022-01-02T02:09:28.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.9862023653088,46.32352941176471,1610612764,100,90,2022-01-02T02:09:32Z,5300000,-18.0,13.0,1,right,K. Kuzma driving Layup (20 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,2.28,Made,,,,,20.0,,,,,,,,,,,,
540,PT08M14.00S,2022-01-02T02:09:45.0Z,4,REGULAR,2pt,Jump Shot,[],1630245,10.463206307490145,16.176470588235293,1610612741,100,92,2022-01-02T02:09:50Z,5310000,169.0,46.0,1,left,A. Dosunmu 17' pullup Jump Shot (4 PTS) (D. Jones Jr. 1 AST),"[1630245, 1627884]",1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,,,17.52,Made,,,,,4.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,
542,PT08M00.00S,2022-01-02T02:10:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,89.70105124835742,58.333333333333336,1610612764,102,92,2022-01-02T02:10:07Z,5330000,42.0,44.0,1,right,K. Kuzma 6' floating Jump Shot (22 PTS),[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,,,6.08,Made,,,,,22.0,,,,,,,,,,,,
543,PT08M00.00S,2022-01-02T02:10:05.6Z,4,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612764,102,92,2022-01-02T02:10:19Z,5340000,,,0,,A. Dosunmu shooting personal FOUL (5 PF) (Kuzma 1 FT),"[1630245, 1628398]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,2005.0,,,,,,,,,,,,5.0,0.0,Kuzma,1628398.0,,,,,
545,PT08M00.00S,2022-01-02T02:10:14.5Z,4,REGULAR,substitution,out,[],1630245,,,1610612764,102,92,2022-01-02T02:10:18Z,5360000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M00.00S,2022-01-02T02:10:14.5Z,4,REGULAR,substitution,in,[],202696,,,1610612764,102,92,2022-01-02T02:10:18Z,5370000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M00.00S,2022-01-02T02:10:37.3Z,4,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,102,92,2022-01-02T02:10:39Z,5380000,,,0,,MISS K. Kuzma Free Throw 1 of 1,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,
548,PT07M58.00S,2022-01-02T02:10:39.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,102,92,2022-01-02T02:10:39Z,5390000,,,0,,N. Vucevic REBOUND (Off:0 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,547.0,9.0,9.0,0.0,,,,,,,,,,,,,
549,PT07M42.00S,2022-01-02T02:10:53.8Z,4,REGULAR,3pt,Jump Shot,[],203897,34.773324572930356,52.450980392156865,1610612741,102,92,2022-01-02T02:11:00Z,5400000,-12.0,274.0,1,left,MISS Z. LaVine 27' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,,27.47,Missed,,,,,,,,,,,,,,,,,
550,PT07M37.00S,2022-01-02T02:10:58.8Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,102,92,2022-01-02T02:11:00Z,5410000,,,0,,K. Kuzma REBOUND (Off:0 Def:11),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,549.0,11.0,11.0,0.0,,,,,,,,,,,,,
551,PT07M34.00S,2022-01-02T02:11:01.1Z,4,REGULAR,3pt,Jump Shot,[],203484,78.26872536136662,91.91176470588235,1610612764,102,92,2022-01-02T02:11:06Z,5420000,210.0,152.0,1,right,MISS K. Caldwell-Pope 25' pullup 3PT,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,25.88,Missed,,,,,,,,,,,,,,,,,
552,PT07M32.00S,2022-01-02T02:11:03.1Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,102,92,2022-01-02T02:11:06Z,5430000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,551.0,2.0,2.0,0.0,,,,,,,,,,,,,
553,PT07M25.00S,2022-01-02T02:11:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,9.543363994743759,45.83333333333333,1610612741,102,94,2022-01-02T02:11:19Z,5440000,21.0,37.0,1,left,C. White driving Layup (20 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,,,4.26,Made,,,,,20.0,,,,,,,,,,,,
554,PT07M10.00S,2022-01-02T02:11:25.7Z,4,REGULAR,3pt,Jump Shot,[],203484,95.87713534822602,97.54901960784314,1610612764,102,94,2022-01-02T02:11:30Z,5450000,238.0,-14.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,23.81,Missed,,,,,,,,,,,,,,,,,
555,PT07M07.00S,2022-01-02T02:11:28.7Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,102,94,2022-01-02T02:11:30Z,5460000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:3),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,554.0,4.0,3.0,1.0,,,,,,,,,,,,,
556,PT06M54.00S,2022-01-02T02:11:42.5Z,4,REGULAR,3pt,Jump Shot,[],1627884,3.892904073587385,98.2843137254902,1610612741,102,97,2022-01-02T02:11:46Z,5470000,-241.0,-16.0,1,left,D. Jones Jr. 24' 3PT  (9 PTS) (T. Brown Jr. 1 AST),"[1627884, 1628972]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,24.19,Made,,,,,9.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,,
558,PT06M53.00S,2022-01-02T02:11:48.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,102,97,2022-01-02T02:11:48Z,5490000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M53.00S,2022-01-02T02:13:47.1Z,4,REGULAR,substitution,out,[],1630264,,,1610612764,102,97,2022-01-02T02:14:41Z,5500000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M53.00S,2022-01-02T02:13:47.1Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,102,97,2022-01-02T02:14:41Z,5510000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M53.00S,2022-01-02T02:13:47.1Z,4,REGULAR,substitution,out,[],1627884,,,1610612764,102,97,2022-01-02T02:14:41Z,5520000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M53.00S,2022-01-02T02:13:47.1Z,4,REGULAR,substitution,in,[],1629655,,,1610612764,102,97,2022-01-02T02:14:41Z,5530000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M53.00S,2022-01-02T02:13:47.1Z,4,REGULAR,substitution,in,[],1630166,,,1610612764,102,97,2022-01-02T02:14:41Z,5540000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M53.00S,2022-01-02T02:13:47.1Z,4,REGULAR,substitution,in,[],201942,,,1610612764,102,97,2022-01-02T02:14:41Z,5550000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M37.00S,2022-01-02T02:15:17.4Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612764,102,97,2022-01-02T02:15:25Z,5560000,,,0,,C. White shooting personal FOUL (3 PF) (Beal 2 FT),"[1629632, 203078]",1610612741.0,CHI,shooting,,,White,C. White,,,,,2005.0,,,,,,,,,,,,3.0,0.0,Beal,203078.0,,,,,
567,PT06M37.00S,2022-01-02T02:15:39.0Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,103,97,2022-01-02T02:15:38Z,5580000,,,0,,B. Beal Free Throw 1 of 2 (22 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,
568,PT06M37.00S,2022-01-02T02:15:39.0Z,4,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,103,97,2022-01-02T02:15:58Z,5590000,,,0,,MISS B. Beal Free Throw 2 of 2,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Missed,,,,,,,,,,,,,,,,,
569,PT06M34.00S,2022-01-02T02:15:42.0Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,103,97,2022-01-02T02:15:58Z,5600000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:6),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,568.0,6.0,6.0,0.0,,,,,,,,,,,,,
570,PT06M18.00S,2022-01-02T02:16:12.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,7.835085413929041,42.8921568627451,1610612741,103,99,2022-01-02T02:16:18Z,5610000,36.0,21.0,1,left,N. Vucevic turnaround Hook (17 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,,,4.13,Made,,,,,17.0,,,,,,,,,,,,
571,PT06M08.00S,2022-01-02T02:16:26.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,103,99,2022-01-02T02:16:26Z,5620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M00.00S,2022-01-02T02:16:45.2Z,4,REGULAR,3pt,Jump Shot,[],203078,72.7496714848883,15.686274509803921,1610612764,103,99,2022-01-02T02:16:49Z,5630000,-172.0,204.0,1,right,MISS B. Beal 26' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,26.63,Missed,,,,,,,,,,,,,,,,,
573,PT05M57.00S,2022-01-02T02:16:48.2Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,103,99,2022-01-02T02:16:49Z,5640000,,,0,,D. DeRozan REBOUND (Off:2 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,572.0,7.0,5.0,2.0,,,,,,,,,,,,,
574,PT05M48.00S,2022-01-02T02:16:57.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,17.296320630749015,40.44117647058824,1610612741,103,101,2022-01-02T02:17:01Z,5650000,48.0,110.0,1,left,Z. LaVine 12' turnaround fadeaway Jump Shot (30 PTS),[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,,,12.0,Made,,,,,30.0,,,,,,,,,,,,
575,PT05M27.00S,2022-01-02T02:17:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,90.09526938239159,36.029411764705884,1610612764,105,101,2022-01-02T02:17:21Z,5660000,-70.0,41.0,1,right,K. Kuzma 8' driving Layup (24 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,8.08,Made,,,,,24.0,,,,,,,,,,,,
576,PT05M16.00S,2022-01-02T02:17:33.1Z,4,REGULAR,foul,personal,[],1630166,,,1610612741,105,101,2022-01-02T02:17:41Z,5670000,,,0,,D. Avdija personal FOUL (3 PF),"[1630166, 201942]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,1626301.0,,,,,,,,,,,,3.0,0.0,DeRozan,201942.0,,,,,
578,PT05M16.00S,2022-01-02T02:17:36.7Z,4,REGULAR,substitution,out,[],1628972,,,1610612741,105,101,2022-01-02T02:17:41Z,5690000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M16.00S,2022-01-02T02:17:36.7Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,105,101,2022-01-02T02:17:41Z,5700000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M16.00S,2022-01-02T02:17:56.7Z,4,REGULAR,substitution,out,[],1629655,,,1610612741,105,101,2022-01-02T02:18:02Z,5720000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M16.00S,2022-01-02T02:17:56.7Z,4,REGULAR,substitution,in,[],1630264,,,1610612741,105,101,2022-01-02T02:18:02Z,5730000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M12.00S,2022-01-02T02:18:22.5Z,4,REGULAR,foul,personal,[],1630166,,,1610612741,105,101,2022-01-02T02:18:32Z,5740000,,,0,,D. Avdija personal FOUL (4 PF),"[1630166, 202696]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,2005.0,,,,,,,,,,,,4.0,0.0,Vucevic,202696.0,,,,,
585,PT05M03.00S,2022-01-02T02:18:51.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,14.273981603153747,50.0,1610612741,105,103,2022-01-02T02:18:54Z,5760000,0.0,82.0,1,left,N. Vucevic 8' Hook (19 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,8.17,Made,,,,,19.0,Z. LaVine,203897.0,3.0,,,,,,,,,
587,PT04M48.00S,2022-01-02T02:19:05.9Z,4,REGULAR,3pt,Jump Shot,[],1630166,93.51182654402102,3.6764705882352944,1610612764,105,103,2022-01-02T02:19:10Z,5780000,-232.0,8.0,1,right,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,23.18,Missed,,,,,,,,,,,,,,,,,
588,PT04M45.00S,2022-01-02T02:19:08.9Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,105,103,2022-01-02T02:19:10Z,5790000,,,0,,N. Vucevic REBOUND (Off:0 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,587.0,10.0,10.0,0.0,,,,,,,,,,,,,
589,PT04M37.00S,2022-01-02T02:19:16.9Z,4,REGULAR,2pt,Jump Shot,[],201942,8.754927726675426,28.431372549019606,1610612741,105,103,2022-01-02T02:19:22Z,5800000,108.0,30.0,1,left,MISS D. DeRozan 11' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,,,11.18,Missed,,,,,,,,,,,,,,,,,
590,PT04M34.00S,2022-01-02T02:19:19.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,105,103,2022-01-02T02:19:22Z,5810000,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,589.0,5.0,5.0,0.0,,,,,,,,,,,,,
591,PT04M26.00S,2022-01-02T02:19:27.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,92.72339027595268,35.294117647058826,1610612764,107,103,2022-01-02T02:19:32Z,5820000,-74.0,16.0,1,right,K. Kuzma 7' floating Jump Shot (26 PTS),[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,,,7.52,Made,,,,,26.0,,,,,,,,,,,,
592,PT04M12.00S,2022-01-02T02:19:45.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612741,107,103,2022-01-02T02:19:53Z,5830000,,,0,,K. Kuzma shooting personal FOUL (3 PF) (LaVine 2 FT),"[1628398, 203897]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,1363.0,,,,,,,,,,,,3.0,0.0,LaVine,203897.0,,,,,
594,PT04M12.00S,2022-01-02T02:20:23.1Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,107,104,2022-01-02T02:20:23Z,5850000,,,0,,Z. LaVine Free Throw 1 of 2 (31 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,31.0,,,,,,,,,,,,
595,PT04M12.00S,2022-01-02T02:20:40.5Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,107,105,2022-01-02T02:20:40Z,5860000,,,0,,Z. LaVine Free Throw 2 of 2 (32 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,32.0,,,,,,,,,,,,
596,PT04M00.00S,2022-01-02T02:20:57.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612764,107,105,2022-01-02T02:21:09Z,5870000,,,0,,Z. LaVine personal FOUL (2 PF) (Beal 2 FT),"[203897, 203078]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,1626301.0,,,,,,,,,,,,2.0,0.0,Beal,203078.0,,,,,
598,PT04M00.00S,2022-01-02T02:21:30.3Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,108,105,2022-01-02T02:21:51Z,5890000,,,0,,B. Beal Free Throw 1 of 2 (23 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,
599,PT04M00.00S,2022-01-02T02:21:30.3Z,4,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,108,105,2022-01-02T02:21:51Z,5900000,,,0,,MISS B. Beal Free Throw 2 of 2,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Missed,,,,,,,,,,,,,,,,,
600,PT03M58.00S,2022-01-02T02:21:32.3Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,108,105,2022-01-02T02:21:51Z,5910000,,,0,,D. DeRozan REBOUND (Off:2 Def:6),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,599.0,8.0,6.0,2.0,,,,,,,,,,,,,
601,PT03M48.00S,2022-01-02T02:21:59.1Z,4,REGULAR,3pt,Jump Shot,[],202696,33.065045992115635,51.71568627450981,1610612741,108,105,2022-01-02T02:22:03Z,5920000,-9.0,258.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,25.84,Missed,,,,,,,,,,,,,,,,,
602,PT03M46.00S,2022-01-02T02:22:01.1Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,108,105,2022-01-02T02:22:03Z,5930000,,,0,,D. Avdija REBOUND (Off:0 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,601.0,6.0,6.0,0.0,,,,,,,,,,,,,
603,PT03M41.00S,2022-01-02T02:22:15.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,108,105,2022-01-02T02:22:15Z,5940000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M41.00S,2022-01-02T02:23:16.8Z,4,REGULAR,substitution,out,[],1630245,,,1610612764,108,105,2022-01-02T02:23:36Z,5950000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M41.00S,2022-01-02T02:23:16.8Z,4,REGULAR,substitution,in,[],1627884,,,1610612764,108,105,2022-01-02T02:23:36Z,5960000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M32.00S,2022-01-02T02:23:57.6Z,4,REGULAR,3pt,Jump Shot,[],203484,89.56964520367937,97.05882352941177,1610612764,108,105,2022-01-02T02:24:06Z,5970000,235.0,46.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,23.97,Missed,,,,,,,,,,,,,,,,,
607,PT03M27.00S,2022-01-02T02:24:02.6Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,108,105,2022-01-02T02:24:06Z,5980000,,,0,,N. Vucevic REBOUND (Off:0 Def:11),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,606.0,11.0,11.0,0.0,,,,,,,,,,,,,
608,PT03M22.00S,2022-01-02T02:24:07.1Z,4,REGULAR,turnover,lost ball,[],203897,,,1610612741,108,105,2022-01-02T02:24:11Z,5990000,,,0,,Z. LaVine lost ball TURNOVER (4 TO),"[203897, 203078]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,4.0,,,,,,,,,,,,,,,,,Beal,203078.0,
609,PT03M22.00S,2022-01-02T02:24:07.1Z,4,REGULAR,steal,,[],203078,,,1610612764,108,105,2022-01-02T02:24:08Z,6000000,,,0,,B. Beal STEAL (4 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M16.00S,2022-01-02T02:24:13.9Z,4,REGULAR,turnover,bad pass,[],203078,,,1610612764,108,105,2022-01-02T02:24:25Z,6010000,,,0,,B. Beal bad pass TURNOVER (2 TO),"[203078, 1629632]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,2.0,,,,,,,,,,,,,,,,,White,1629632.0,
611,PT03M16.00S,2022-01-02T02:24:13.9Z,4,REGULAR,steal,,[],1629632,,,1610612741,108,105,2022-01-02T02:24:16Z,6020000,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M16.00S,2022-01-02T02:24:19.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,108,105,2022-01-02T02:24:19Z,6030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M00.00S,2022-01-02T02:24:48.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,6.521024967148489,46.32352941176471,1610612741,108,107,2022-01-02T02:24:52Z,6040000,18.0,9.0,1,left,D. DeRozan driving Layup (21 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,,,2.04,Made,,,,,21.0,,,,,,,,,,,,
614,PT02M46.00S,2022-01-02T02:25:05.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612764,108,107,2022-01-02T02:25:13Z,6050000,,,0,,D. DeRozan personal FOUL (3 PF) (Gill 2 FT),"[201942, 1630264]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,2005.0,,,,,,,,,,,,3.0,0.0,Gill,1630264.0,,,,,
616,PT02M46.00S,2022-01-02T02:25:32.0Z,4,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,109,107,2022-01-02T02:25:32Z,6070000,,,0,,A. Gill Free Throw 1 of 2 (8 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
617,PT02M46.00S,2022-01-02T02:25:46.2Z,4,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,110,107,2022-01-02T02:25:46Z,6080000,,,0,,A. Gill Free Throw 2 of 2 (9 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
618,PT02M40.00S,2022-01-02T02:26:00.5Z,4,REGULAR,2pt,Jump Shot,[],203897,22.28975032851511,62.99019607843137,1610612741,110,107,2022-01-02T02:26:06Z,6090000,-65.0,157.0,1,left,MISS Z. LaVine 16' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,,16.99,Missed,,,,,,,,,,,,,,,,,
619,PT02M36.00S,2022-01-02T02:26:04.5Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,110,107,2022-01-02T02:26:06Z,6100000,,,0,,A. Gill REBOUND (Off:0 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,618.0,2.0,2.0,0.0,,,,,,,,,,,,,
620,PT02M19.00S,2022-01-02T02:26:21.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,83.78777923784494,37.745098039215684,1610612764,112,107,2022-01-02T02:26:29Z,6110000,-61.0,100.0,1,right,K. Caldwell-Pope 11' turnaround Jump Shot (13 PTS) (B. Beal 16 AST),"[203484, 203078]",1610612764.0,WAS,turnaround,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,11.72,Made,,,,,13.0,B. Beal,203078.0,16.0,,,,,,,,,
622,PT02M08.00S,2022-01-02T02:26:33.7Z,4,REGULAR,2pt,Jump Shot,[],201942,6.915243101182654,70.09803921568627,1610612741,112,109,2022-01-02T02:26:46Z,6130000,-100.0,13.0,1,left,D. DeRozan 10' turnaround Jump Shot (23 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,,,10.13,Made,,,,,23.0,,,,,,,,,,,,
623,PT02M08.00S,2022-01-02T02:26:41.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630166,,,1610612741,112,109,2022-01-02T02:26:49Z,6140000,,,0,,D. Avdija shooting personal FOUL (5 PF) (DeRozan 1 FT),"[1630166, 201942]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,2005.0,,,,,,,,,,,,5.0,0.0,DeRozan,201942.0,,,,,
625,PT02M08.00S,2022-01-02T02:27:07.6Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,112,109,2022-01-02T02:27:12Z,6160000,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,
626,PT02M07.00S,2022-01-02T02:27:08.6Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,112,109,2022-01-02T02:27:12Z,6170000,,,0,,N. Vucevic REBOUND (Off:1 Def:11),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,625.0,12.0,11.0,1.0,,,,,,,,,,,,,
