actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
628,PT01M16.00S,2021-11-16T02:23:38.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,7.966491458607096,54.41176470588235,1610612740,101,94,2021-11-16T02:23:42Z,6110000,-22.0,22.0,1,left,B. Ingram driving finger roll Layup (25 PTS) (J. Hart 4 AST),"[1627742, 1628404]",1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,3.15,Made,25.0,J. Hart,1628404.0,4.0,,,,,,,,,,,,,,,
629,PT01M12.00S,2021-11-16T02:23:52.7Z,4,REGULAR,foul,personal,[],1628984,,,1610612764,101,94,2021-11-16T02:24:05Z,6120000,,,0,,D. Graham personal FOUL (2 PF),"[1628984, 203484]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,202901.0,,2.0,0.0,Caldwell-Pope,203484.0,,,,,
631,PT01M12.00S,2021-11-16T02:24:20.8Z,4,REGULAR,instantreplay,request,[],0,,,1610612764,101,94,2021-11-16T02:25:44Z,6140000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,Common Foul Upheld
632,PT01M12.00S,2021-11-16T02:25:47.3Z,4,REGULAR,foul,technical,['1freethrow'],203484,,,1610612764,101,94,2021-11-16T02:26:10Z,6150000,,,0,,K. Caldwell-Pope technical FOUL (1 Tech),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,2882.0,,1.0,1.0,,,,,,,
634,PT01M12.00S,2021-11-16T02:26:27.0Z,4,REGULAR,substitution,out,[],1628984,,,1610612764,101,94,2021-11-16T02:26:52Z,6155000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M12.00S,2021-11-16T02:26:27.0Z,4,REGULAR,substitution,in,[],203107,,,1610612764,101,94,2021-11-16T02:26:52Z,6157500,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M12.00S,2021-11-16T02:26:27.0Z,4,REGULAR,freethrow,1 of 1,[],1627742,,,1610612764,101,95,2021-11-16T02:26:27Z,6160000,,,0,,B. Ingram technical Free Throw 1 of 1 (26 PTS),[1627742],1610612740.0,NOP,technical,,,Ingram,B. Ingram,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
636,PT00M55.70S,2021-11-16T02:27:02.2Z,4,REGULAR,2pt,Jump Shot,[],203915,77.34888304862024,45.83333333333333,1610612764,103,95,2021-11-16T02:30:25Z,6190000,-21.0,160.0,1,right,S. Dinwiddie 16' driving floating Jump Shot (26 PTS),[203915],1610612764.0,WAS,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,16.17,Made,26.0,,,,,,,,,,,,,,,,,,
637,PT00M45.20S,2021-11-16T02:27:20.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,8.623521681997373,50.0,1610612740,103,97,2021-11-16T02:27:25Z,6200000,0.0,29.0,1,left,B. Ingram driving Layup (28 PTS) (J. Hart 5 AST),"[1627742, 1628404]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,2.86,Made,28.0,J. Hart,1628404.0,5.0,,,,,,,,,,,,,,,
638,PT00M22.70S,2021-11-16T02:27:46.1Z,4,REGULAR,3pt,Jump Shot,[],1628398,64.99671484888306,27.696078431372552,1610612764,103,97,2021-11-16T02:27:53Z,6210000,-112.0,277.0,1,right,MISS K. Kuzma 29' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,29.81,Missed,,,,,,,,,,,,,,,,,,,
639,PT00M17.80S,2021-11-16T02:27:51.0Z,4,REGULAR,rebound,offensive,[],203915,,,1610612764,103,97,2021-11-16T02:27:53Z,6220000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:4),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,638.0,5.0,4.0,1.0,,,,,,,,,,,
640,PT00M16.70S,2021-11-16T02:27:54.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612764,103,97,2021-11-16T02:31:43Z,6230000,,,0,,J. Hart take personal FOUL (3 PF) (Dinwiddie 2 FT),"[1628404, 203915]",1610612740.0,NOP,take,,,Hart,J. Hart,,,,,,,,,,,,,,,2882.0,,3.0,0.0,Dinwiddie,203915.0,,,,,
643,PT00M16.70S,2021-11-16T02:28:20.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203915,,,1610612764,103,97,2021-11-16T02:28:20Z,6250000,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
644,PT00M16.70S,2021-11-16T02:28:20.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,103,97,2021-11-16T02:28:20Z,6260000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,643.0,,,,,,,,,,,,,,
645,PT00M16.70S,2021-11-16T02:28:34.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203915,,,1610612764,104,97,2021-11-16T02:28:34Z,6270000,,,0,,S. Dinwiddie Free Throw 2 of 2 (27 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
646,PT00M13.70S,2021-11-16T02:28:45.3Z,4,REGULAR,3pt,Jump Shot,[],1627742,25.837713534822605,7.107843137254902,1610612740,104,100,2021-11-16T02:28:49Z,6280000,214.0,190.0,1,left,B. Ingram 28' 3PT  (31 PTS) (J. Valanciunas 3 AST),"[1627742, 202685]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,28.68,Made,31.0,J. Valanciunas,202685.0,3.0,,,,,,,,,,,,,,,
648,PT00M09.70S,2021-11-16T02:28:56.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612764,104,100,2021-11-16T02:32:45Z,6300000,,,0,,J. Valanciunas take personal FOUL (4 PF) (Harrell 2 FT),"[202685, 1626149]",1610612740.0,NOP,take,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,202901.0,,4.0,1.0,Harrell,1626149.0,,,,,
650,PT00M09.70S,2021-11-16T02:29:33.0Z,4,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,104,100,2021-11-16T02:29:33Z,6320000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
651,PT00M09.70S,2021-11-16T02:29:33.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,104,100,2021-11-16T02:29:33Z,6330000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,650.0,,,,,,,,,,,,,,
652,PT00M09.70S,2021-11-16T02:29:58.8Z,4,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,105,100,2021-11-16T02:29:58Z,6340000,,,0,,M. Harrell Free Throw 2 of 2 (15 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
653,PT00M09.70S,2021-11-16T02:30:01.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,105,100,2021-11-16T02:30:01Z,6350000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M09.70S,2021-11-16T02:30:46.2Z,4,REGULAR,substitution,out,[],1626149,,,1610612740,105,100,2021-11-16T02:31:12Z,6360000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M09.70S,2021-11-16T02:30:46.2Z,4,REGULAR,substitution,out,[],203107,,,1610612740,105,100,2021-11-16T02:31:12Z,6370000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M09.70S,2021-11-16T02:30:46.2Z,4,REGULAR,substitution,in,[],1630264,,,1610612740,105,100,2021-11-16T02:31:12Z,6380000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M09.70S,2021-11-16T02:30:46.2Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,105,100,2021-11-16T02:31:12Z,6390000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M07.50S,2021-11-16T02:31:33.3Z,4,REGULAR,3pt,Jump Shot,[],1627742,30.962549277266753,17.647058823529413,1610612740,105,100,2021-11-16T02:31:38Z,6400000,162.0,239.0,1,left,MISS B. Ingram 28' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,28.82,Missed,,,,,,,,,,,,,,,,,,,
660,PT00M04.20S,2021-11-16T02:31:36.7Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,105,100,2021-11-16T02:31:36Z,6410000,,,0,,D. Avdija REBOUND (Off:0 Def:10),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,659.0,10.0,10.0,0.0,,,,,,,,,,,
661,PT00M00.00S,2021-11-16T02:31:44.5Z,4,REGULAR,period,end,[],0,,,1610612764,105,100,2021-11-16T02:31:44Z,6420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2021-11-16T02:31:47.4Z,4,REGULAR,game,end,[],0,,,0,105,100,2021-11-16T02:31:47Z,6430000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
