actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
544,PT08M08.00S,2022-03-05T01:56:13.0Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,92,99,2022-03-05T01:56:35Z,5350000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M08.00S,2022-03-05T01:56:13.0Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,92,99,2022-03-05T01:56:35Z,5360000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M49.00S,2022-03-05T01:57:02.0Z,4,REGULAR,3pt,Jump Shot,[],203992,67.09921156373193,59.068627450980394,1610612737,92,99,2022-03-05T01:57:44Z,5370000,45.0,257.0,1,right,MISS B. Bogdanovic 26' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,26.08,,,,,,,,,
547,PT07M46.00S,2022-03-05T01:57:05.0Z,4,REGULAR,rebound,offensive,[],1626153,,,1610612737,92,99,2022-03-05T01:57:12Z,5380000,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,546.0,,,,,,,,,2.0,1.0,1.0,,,
548,PT07M44.00S,2022-03-05T01:57:06.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,89.56964520367937,96.32352941176471,1610612737,92,102,2022-03-05T01:57:15Z,5390000,232.0,46.0,1,right,D. Hunter 3PT  (23 PTS) (T. Young 7 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Made,,23.0,,,,23.6,T. Young,1629027.0,7.0,,,,,,
550,PT07M17.00S,2022-03-05T01:57:33.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,6.652431011826544,48.03921568627451,1610612764,94,102,2022-03-05T01:57:41Z,5410000,10.0,10.0,1,left,T. Bryant DUNK (12 PTS),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,Made,,12.0,,,,1.4,,,,,,,,,
551,PT06M51.00S,2022-03-05T01:57:59.1Z,4,REGULAR,3pt,Jump Shot,[],1629631,92.85479632063075,1.9607843137254901,1610612737,94,105,2022-03-05T01:58:04Z,5420000,-240.0,15.0,1,right,D. Hunter 24' 3PT  (26 PTS) (D. Wright 2 AST),"[1629631, 1626153]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Made,,26.0,,,,24.06,D. Wright,1626153.0,2.0,,,,,,
553,PT06M31.00S,2022-03-05T01:58:19.4Z,4,REGULAR,3pt,Jump Shot,[],1629060,29.25427069645204,22.30392156862745,1610612764,97,105,2022-03-05T01:58:25Z,5440000,138.0,222.0,1,left,R. Hachimura 26' 3PT  (19 PTS) (C. Kispert 1 AST),"[1629060, 1630557]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Made,,19.0,,,,26.21,C. Kispert,1630557.0,1.0,,,,,,
555,PT06M17.00S,2022-03-05T01:58:33.3Z,4,REGULAR,3pt,Jump Shot,[],1629027,63.41984231274639,63.23529411764706,1610612737,97,105,2022-03-05T01:58:38Z,5460000,66.0,291.0,1,right,MISS T. Young 29' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,29.88,,,,,,,,,
557,PT06M13.00S,2022-03-05T01:58:37.3Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612764,97,105,2022-03-05T01:58:38Z,5480000,,,0,,R. Hachimura REBOUND (Off:0 Def:5),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,555.0,,,,,,,,,5.0,5.0,0.0,,,
558,PT06M07.00S,2022-03-05T01:58:43.8Z,4,REGULAR,3pt,Jump Shot,[],1628398,23.99802890932983,8.333333333333332,1610612764,97,105,2022-03-05T01:58:58Z,5490000,208.0,173.0,1,left,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,27.08,,,,,,,,,
559,PT06M06.00S,2022-03-05T01:58:44.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,97,105,2022-03-05T01:58:58Z,5500000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,
561,PT06M06.00S,2022-03-05T01:59:00.3Z,4,REGULAR,foul,personal,[],203107,,,1610612737,97,105,2022-03-05T01:59:08Z,5520000,,,0,,T. Satoransky loose ball personal FOUL (3 PF),"[203107, 1629027]",1610612764.0,WAS,loose ball,,,Satoransky,T. Satoransky,,,,,1148.0,3.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
563,PT06M06.00S,2022-03-05T01:59:09.0Z,4,REGULAR,substitution,out,[],1628418,,,1610612737,97,105,2022-03-05T01:59:27Z,5540000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M06.00S,2022-03-05T01:59:09.0Z,4,REGULAR,substitution,out,[],1629631,,,1610612737,97,105,2022-03-05T01:59:27Z,5550000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M06.00S,2022-03-05T01:59:09.0Z,4,REGULAR,substitution,in,[],203484,,,1610612737,97,105,2022-03-05T01:59:27Z,5560000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M06.00S,2022-03-05T01:59:09.0Z,4,REGULAR,substitution,in,[],1628989,,,1610612737,97,105,2022-03-05T01:59:27Z,5570000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M52.00S,2022-03-05T01:59:29.7Z,4,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612737,97,105,2022-03-05T01:59:40Z,5580000,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Collins 2 FT),"[1628398, 1628381]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,1201.0,3.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,,
569,PT05M52.00S,2022-03-05T01:59:45.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,97,105,2022-03-05T01:59:45Z,5600000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M52.00S,2022-03-05T02:02:34.2Z,4,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,97,105,2022-03-05T02:02:34Z,5610000,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,,,,,,,,,,
571,PT05M52.00S,2022-03-05T02:02:34.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,97,105,2022-03-05T02:02:34Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,570.0,,,,,,,,,,,,,,
572,PT05M52.00S,2022-03-05T02:02:41.0Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,97,105,2022-03-05T02:02:45Z,5630000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M52.00S,2022-03-05T02:02:41.0Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,97,105,2022-03-05T02:02:45Z,5640000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M52.00S,2022-03-05T02:02:54.5Z,4,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,97,106,2022-03-05T02:02:54Z,5650000,,,0,,J. Collins Free Throw 2 of 2 (7 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
575,PT05M38.00S,2022-03-05T02:03:09.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,17.345597897503286,48.30729166666667,1610612764,97,106,2022-03-05T02:03:20Z,5660000,8.0,111.0,1,left,MISS K. Kuzma 11' floating Shot,[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,11.08,,,,,,,,,
576,PT05M35.00S,2022-03-05T02:03:12.8Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,97,106,2022-03-05T02:03:20Z,5670000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:5),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,575.0,,,,,,,,,6.0,5.0,1.0,,,
577,PT05M18.00S,2022-03-05T02:03:30.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,87.72996057818659,57.59803921568627,1610612737,97,108,2022-03-05T02:03:35Z,5680000,38.0,63.0,1,right,J. Collins 7' turnaround Hook (9 PTS) (T. Young 8 AST),"[1628381, 1629027]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,,,,,,Made,,9.0,,,,7.34,T. Young,1629027.0,8.0,,,,,,
579,PT05M05.00S,2022-03-05T02:03:43.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,13.354139290407357,49.754901960784316,1610612764,97,108,2022-03-05T02:03:50Z,5700000,1.0,73.0,1,left,MISS K. Kuzma 7' turnaround Hook,[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,7.3,,,,,,,,,
580,PT05M02.00S,2022-03-05T02:03:46.1Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,97,108,2022-03-05T02:03:50Z,5710000,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,579.0,,,,,,,,,6.0,6.0,0.0,,,
581,PT04M52.00S,2022-03-05T02:03:57.1Z,4,REGULAR,2pt,Jump Shot,[],1629027,95.0886990801577,9.803921568627452,1610612737,97,108,2022-03-05T02:04:41Z,5720000,-201.0,-6.0,1,right,MISS T. Young 20' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,Missed,,,,,,20.11,,,,,,,,,
582,PT04M51.00S,2022-03-05T02:03:58.1Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,97,108,2022-03-05T02:04:41Z,5730000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,581.0,,,,,,,,,4.0,3.0,1.0,,,
583,PT04M49.00S,2022-03-05T02:04:01.5Z,4,REGULAR,foul,personal,[],203992,,,1610612764,97,108,2022-03-05T02:04:59Z,5740000,,,0,,B. Bogdanovic take personal FOUL (1 PF),"[203992, 203484]",1610612737.0,ATL,take,,,Bogdanovic,B. Bogdanovic,,,,,202007.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
585,PT04M49.00S,2022-03-05T02:04:08.7Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,97,108,2022-03-05T02:04:20Z,5760000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M49.00S,2022-03-05T02:04:08.7Z,4,REGULAR,substitution,out,[],203107,,,1610612764,97,108,2022-03-05T02:04:20Z,5770000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M49.00S,2022-03-05T02:04:08.7Z,4,REGULAR,substitution,out,[],1628381,,,1610612764,97,108,2022-03-05T02:04:20Z,5780000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M49.00S,2022-03-05T02:04:08.7Z,4,REGULAR,substitution,in,[],1630166,,,1610612764,97,108,2022-03-05T02:04:20Z,5790000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M49.00S,2022-03-05T02:04:08.7Z,4,REGULAR,substitution,in,[],203526,,,1610612764,97,108,2022-03-05T02:04:20Z,5800000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M49.00S,2022-03-05T02:04:08.7Z,4,REGULAR,substitution,in,[],203991,,,1610612764,97,108,2022-03-05T02:04:20Z,5810000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M37.00S,2022-03-05T02:04:38.9Z,4,REGULAR,3pt,Jump Shot,[],203484,19.398817345597898,96.81372549019608,1610612764,100,108,2022-03-05T02:04:43Z,5820000,-234.0,130.0,1,left,K. Caldwell-Pope 26' 3PT  (22 PTS) (K. Kuzma 8 AST),"[203484, 1628398]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,22.0,,,,26.77,K. Kuzma,1628398.0,8.0,,,,,,
594,PT04M08.00S,2022-03-05T02:05:13.2Z,4,REGULAR,2pt,Jump Shot,[],203992,94.03745072273325,12.5,1610612737,100,110,2022-03-05T02:05:53Z,5850000,-188.0,4.0,1,right,B. Bogdanovic 18' Jump Shot (17 PTS) (K. Huerter 1 AST),"[203992, 1628989]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,,17.0,,,,18.75,K. Huerter,1628989.0,1.0,,,,,,
597,PT04M00.00S,2022-03-05T02:05:34.3Z,4,REGULAR,foul,personal,[],1629027,,,1610612764,100,110,2022-03-05T02:06:43Z,5880000,,,0,,T. Young take personal FOUL (2 PF),"[1629027, 203526]",1610612737.0,ATL,take,,,Young,T. Young,,,,,1148.0,2.0,0.0,Neto,203526.0,,,,,,,,,,,,,,,,
599,PT04M00.00S,2022-03-05T02:05:44.2Z,4,REGULAR,substitution,out,[],1628989,,,1610612764,100,110,2022-03-05T02:05:48Z,5900000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M00.00S,2022-03-05T02:05:44.2Z,4,REGULAR,substitution,in,[],1626153,,,1610612764,100,110,2022-03-05T02:05:48Z,5910000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M51.00S,2022-03-05T02:05:51.1Z,4,REGULAR,3pt,Jump Shot,[],203484,34.90473061760841,45.83333333333333,1610612764,103,110,2022-03-05T02:05:56Z,5920000,21.0,276.0,1,left,K. Caldwell-Pope 27' 3PT pullup (25 PTS) (R. Neto 6 AST),"[203484, 203526]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,25.0,,,,27.64,R. Neto,203526.0,6.0,,,,,,
603,PT03M39.00S,2022-03-05T02:06:12.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629060,,,1610612737,103,110,2022-03-05T02:07:50Z,5940000,,,0,,R. Hachimura take personal FOUL (3 PF) (Capela 2 FT),"[1629060, 203991]",1610612764.0,WAS,take,,,Hachimura,R. Hachimura,,,,,1148.0,3.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,,
605,PT03M39.00S,2022-03-05T02:06:38.1Z,4,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,103,110,2022-03-05T02:06:38Z,5960000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,,,,,,,,,,
606,PT03M39.00S,2022-03-05T02:06:38.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,103,110,2022-03-05T02:06:38Z,5970000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,605.0,,,,,,,,,,,,,,
607,PT03M39.00S,2022-03-05T02:06:50.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,103,110,2022-03-05T02:06:50Z,5980000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M39.00S,2022-03-05T02:07:49.8Z,4,REGULAR,substitution,out,[],203992,,,1610612737,103,110,2022-03-05T02:08:14Z,5990000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M39.00S,2022-03-05T02:07:49.8Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,103,110,2022-03-05T02:08:14Z,6000000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M39.00S,2022-03-05T02:08:24.8Z,4,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,103,111,2022-03-05T02:08:24Z,6010000,,,0,,C. Capela Free Throw 2 of 2 (12 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,Made,,12.0,,,,,,,,,,,,,
611,PT03M39.00S,2022-03-05T02:08:26.4Z,4,REGULAR,substitution,out,[],1628381,,,1610612764,103,111,2022-03-05T02:08:42Z,6020000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M39.00S,2022-03-05T02:08:26.4Z,4,REGULAR,substitution,in,[],203992,,,1610612764,103,111,2022-03-05T02:08:42Z,6030000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M28.00S,2022-03-05T02:08:47.1Z,4,REGULAR,foul,offensive,['inpenalty'],203484,,,1610612764,103,111,2022-03-05T02:10:28Z,6040000,,,0,,K. Caldwell-Pope offensive FOUL (3 PF),"[203484, 1626153]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1148.0,3.0,0.0,Wright,1626153.0,,,,,,,,,,,,,,,,
615,PT03M28.00S,2022-03-05T02:08:47.1Z,4,REGULAR,turnover,offensive foul,[],203484,,,1610612764,103,111,2022-03-05T02:10:28Z,6060000,,,0,,K. Caldwell-Pope offensive foul TURNOVER (1 TO),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1148.0,,,,,,,,1.0,,,,,,,,,,,,
616,PT03M28.00S,2022-03-05T02:09:53.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,103,111,2022-03-05T02:09:53Z,6070000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M28.00S,2022-03-05T02:10:00.3Z,4,REGULAR,substitution,out,[],203991,,,1610612737,103,111,2022-03-05T02:10:15Z,6080000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M28.00S,2022-03-05T02:10:00.3Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,103,111,2022-03-05T02:10:15Z,6090000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M07.00S,2022-03-05T02:10:42.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,63.02562417871223,25.245098039215684,1610612737,103,111,2022-03-05T02:10:47Z,6100000,-124.0,295.0,1,right,MISS T. Young 32' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,Missed,,,,,,32.0,,,,,,,,,
620,PT03M04.00S,2022-03-05T02:10:45.0Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,103,111,2022-03-05T02:10:47Z,6110000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:4),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,619.0,,,,,,,,,5.0,4.0,1.0,,,
621,PT03M01.00S,2022-03-05T02:10:50.8Z,4,REGULAR,foul,offensive,['inpenalty'],1628398,,,1610612764,103,111,2022-03-05T02:10:58Z,6120000,,,0,,K. Kuzma charge offensive FOUL (4 PF),"[1628398, 1629027]",1610612764.0,WAS,charge,,,Kuzma,K. Kuzma,,,,,1148.0,4.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
623,PT03M01.00S,2022-03-05T02:10:50.8Z,4,REGULAR,turnover,offensive foul,[],1628398,,,1610612764,103,111,2022-03-05T02:10:50Z,6140000,,,0,,K. Kuzma offensive foul TURNOVER (4 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,1148.0,,,,,,,,4.0,,,,,,,,,,,,
624,PT03M01.00S,2022-03-05T02:11:13.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203526,,,1610612737,103,111,2022-03-05T02:13:06Z,6150000,,,0,,R. Neto away-from-play personal FOUL (3 PF) (Young 1 FT),"[203526, 1629027]",1610612764.0,WAS,away-from-play,,,Neto,R. Neto,,,,,1201.0,3.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
626,PT03M01.00S,2022-03-05T02:11:29.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612737,103,111,2022-03-05T02:12:30Z,6170000,,,0,,,[],,,support,,,,,,,,,1148.0,,,,,,,,,,,,,,,,,,,,Off-Ball - Foul Occurred Before Inbounds
627,PT03M01.00S,2022-03-05T02:12:55.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629027,,,1610612737,103,111,2022-03-05T02:14:50Z,6180000,,,0,,MISS T. Young away-from-play Free Throw 1 of 1,[1629027],1610612737.0,ATL,away-from-play,,,Young,T. Young,,,,,,,,,,Missed,,,,,,,,,,,,,,,
628,PT03M01.00S,2022-03-05T02:12:55.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,103,111,2022-03-05T02:13:11Z,6190000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,627.0,,,,,,,,,,,,,,
629,PT02M38.00S,2022-03-05T02:13:35.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203992,78.40013140604468,7.107843137254902,1610612737,103,111,2022-03-05T02:13:46Z,6200000,-214.0,151.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,26.2,,,,,,,,,
630,PT02M34.00S,2022-03-05T02:13:39.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,103,111,2022-03-05T02:13:46Z,6210000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,629.0,,,,,,,,,,,,,,
631,PT02M34.00S,2022-03-05T02:13:42.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,103,111,2022-03-05T02:13:42Z,6220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M33.00S,2022-03-05T02:14:03.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,103,111,2022-03-05T02:14:03Z,6230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M23.00S,2022-03-05T02:14:26.2Z,4,REGULAR,foul,offensive,[],1629027,,,1610612737,103,111,2022-03-05T02:14:35Z,6240000,,,0,,T. Young offensive FOUL (3 PF),"[1629027, 203526]",1610612737.0,ATL,,,,Young,T. Young,,,,,1148.0,3.0,0.0,Neto,203526.0,,,,,,,,,,,,,,,,
635,PT02M23.00S,2022-03-05T02:14:26.2Z,4,REGULAR,turnover,offensive foul,[],1629027,,,1610612737,103,111,2022-03-05T02:14:26Z,6260000,,,0,,T. Young offensive foul TURNOVER (2 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,1148.0,,,,,,,,2.0,,,,,,,,,,,,
636,PT02M13.00S,2022-03-05T02:14:47.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628398,26.757555847568987,41.17647058823529,1610612764,105,111,2022-03-05T02:14:54Z,6270000,44.0,199.0,1,left,K. Kuzma 20' pullup Jump Shot (22 PTS) (R. Neto 7 AST),"[1628398, 203526]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,22.0,,,,20.38,R. Neto,203526.0,7.0,,,,,,
638,PT01M43.00S,2022-03-05T02:15:19.6Z,4,REGULAR,2pt,Jump Shot,[],1626153,88.38699080157687,68.13725490196079,1610612737,105,113,2022-03-05T02:16:14Z,6290000,91.0,57.0,1,right,D. Wright 10' driving floating Jump Shot (5 PTS) (B. Bogdanovic 2 AST),"[1626153, 203992]",1610612737.0,ATL,driving floating,,,Wright,D. Wright,,,,,,,,,,Made,,5.0,,,,10.7,B. Bogdanovic,203992.0,2.0,,,,,,
640,PT01M28.00S,2022-03-05T02:15:35.2Z,4,REGULAR,3pt,Jump Shot,[],1630166,25.312089356110377,11.519607843137255,1610612764,108,113,2022-03-05T02:15:40Z,6310000,192.0,185.0,1,left,D. Avdija 26' 3PT  (9 PTS) (K. Kuzma 9 AST),"[1630166, 1628398]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,Made,,9.0,,,,26.72,K. Kuzma,1628398.0,9.0,,,,,,
642,PT01M05.00S,2022-03-05T02:16:01.4Z,4,REGULAR,turnover,bad pass,[],203992,,,1610612737,108,113,2022-03-05T02:16:08Z,6330000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 1629060]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,1.0,Hachimura,1629060.0,,,,,,,,,,
643,PT01M05.00S,2022-03-05T02:16:01.4Z,4,REGULAR,steal,,[],1629060,,,1610612764,108,113,2022-03-05T02:16:03Z,6340000,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
