actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
356,PT09M30.00S,2021-11-21T01:30:15.3Z,3,REGULAR,turnover,traveling,[],203078,,,1610612764,45,52,2021-11-21T01:30:21Z,3520000,,,0,,B. Beal traveling TURNOVER (2 TO),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,2.0,,,1627962.0,,,,,,,
357,PT09M22.00S,2021-11-21T01:30:26.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,31.84954007884363,30.14705882352942,1610612748,45,52,2021-11-21T01:30:31Z,3530000,99.0,247.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
358,PT09M19.00S,2021-11-21T01:30:29.2Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,45,52,2021-11-21T01:30:31Z,3540000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,357.0,1.0,1.0,0.0,,,,,,,,,,,
359,PT09M12.00S,2021-11-21T01:30:40.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,45,52,2021-11-21T01:30:40Z,3550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT09M10.00S,2021-11-21T01:30:59.5Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612764,45,52,2021-11-21T01:31:07Z,3560000,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1629130]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,1.0,Robinson,1629130.0,,,,,,,,
361,PT09M10.00S,2021-11-21T01:30:59.5Z,3,REGULAR,steal,,[],1629130,,,1610612748,45,52,2021-11-21T01:40:35Z,3570000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT09M06.00S,2021-11-21T01:31:03.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,7.013797634691201,47.79411764705882,1610612748,45,52,2021-11-21T01:37:12Z,3580000,11.0,13.0,1,left,MISS J. Butler running DUNK - blocked,"[202710, 1628398]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,1.73,Missed,,,,,,,,,,,,,,,,,,Kuzma,1628398.0
363,PT09M06.00S,2021-11-21T01:31:03.7Z,3,REGULAR,block,,[],1628398,,,1610612748,45,52,2021-11-21T01:31:06Z,3590000,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT09M02.00S,2021-11-21T01:31:07.7Z,3,REGULAR,rebound,offensive,[],1629130,,,1610612748,45,52,2021-11-21T01:31:14Z,3600000,,,0,,D. Robinson REBOUND (Off:2 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,362.0,5.0,3.0,2.0,,,,,,,,,,,
365,PT09M01.00S,2021-11-21T01:31:10.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",200768,24.17871222076215,87.23192401960785,1610612748,45,55,2021-11-21T01:31:28Z,3610000,-186.0,175.0,1,left,K. Lowry 25' 3PT  (5 PTS) (D. Robinson 1 AST),"[200768, 1629130]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,25.54,Made,5.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,,,,,
367,PT09M01.00S,2021-11-21T01:31:15.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,45,55,2021-11-21T01:31:15Z,3630000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M47.00S,2021-11-21T01:34:35.4Z,3,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,45,55,2021-11-21T01:34:42Z,3640000,,,0,,B. Beal step out-of-bounds TURNOVER (3 TO),[203078],1610612764.0,WAS,step,,,Beal,B. Beal,,,,,,,,,,,,,,,3.0,,,1162.0,,,,,,,
370,PT08M32.00S,2021-11-21T01:35:04.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,5.699737187910642,45.833333333333336,1610612748,45,57,2021-11-21T01:35:09Z,3650000,21.0,1.0,1,left,J. Butler cutting Layup (16 PTS) (B. Adebayo 2 AST),"[202710, 1628389]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,2.08,Made,16.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,,,
372,PT08M08.00S,2021-11-21T01:35:27.5Z,3,REGULAR,2pt,Jump Shot,[],203078,74.29369250985545,34.06862745098039,1610612764,45,57,2021-11-21T01:35:34Z,3670000,-80.0,189.0,1,right,MISS B. Beal 20' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,20.52,Missed,,,,,,,,,,,,,,,,,,,
373,PT08M04.00S,2021-11-21T01:35:31.5Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612764,45,57,2021-11-21T01:35:34Z,3680000,,,0,,K. Kuzma REBOUND (Off:4 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,372.0,8.0,4.0,4.0,,,,,,,,,,,
374,PT08M03.00S,2021-11-21T01:35:32.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628398,91.50788436268068,47.79411764705882,1610612764,47,57,2021-11-21T01:35:37Z,3690000,-11.0,27.0,1,right,K. Kuzma Hook (2 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,2.94,Made,2.0,,,,,,,,,,,,,,,,,,
375,PT07M44.00S,2021-11-21T01:35:52.4Z,3,REGULAR,3pt,Jump Shot,[],200782,6.356767411300922,97.05882352941177,1610612748,47,60,2021-11-21T01:35:57Z,3700000,-235.0,7.0,1,left,P. Tucker 3PT  (5 PTS) (K. Lowry 3 AST),"[200782, 200768]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.54,Made,5.0,K. Lowry,200768.0,3.0,,,,,,,,,,,,,,,
377,PT07M24.00S,2021-11-21T01:36:10.8Z,3,REGULAR,3pt,Jump Shot,[],203915,91.77069645203679,94.6078431372549,1610612764,47,60,2021-11-21T01:36:15Z,3720000,223.0,25.0,1,right,MISS S. Dinwiddie 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,,
378,PT07M22.00S,2021-11-21T01:36:12.8Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,47,60,2021-11-21T01:36:15Z,3730000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,377.0,2.0,2.0,0.0,,,,,,,,,,,
379,PT07M15.00S,2021-11-21T01:36:20.3Z,3,REGULAR,3pt,Jump Shot,[],200782,7.145203679369246,95.83333333333333,1610612748,47,63,2021-11-21T01:36:25Z,3740000,-229.0,15.0,1,left,P. Tucker 3PT  (8 PTS) (K. Lowry 4 AST),"[200782, 200768]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,22.97,Made,8.0,K. Lowry,200768.0,4.0,,,,,,,,,,,,,,,
381,PT07M07.00S,2021-11-21T01:36:41.3Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612764,47,63,2021-11-21T01:36:41Z,3760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M58.00S,2021-11-21T01:37:01.6Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,47,63,2021-11-21T01:37:10Z,3770000,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,lost ball,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,1.0,,,1162.0,,,,,,,
383,PT06M58.00S,2021-11-21T01:37:06.3Z,3,REGULAR,substitution,out,[],203915,,,1610612748,47,63,2021-11-21T01:37:26Z,3780000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M58.00S,2021-11-21T01:37:06.3Z,3,REGULAR,substitution,out,[],1629655,,,1610612748,47,63,2021-11-21T01:37:26Z,3790000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M58.00S,2021-11-21T01:37:06.3Z,3,REGULAR,substitution,in,[],203526,,,1610612748,47,63,2021-11-21T01:37:26Z,3800000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M58.00S,2021-11-21T01:37:06.3Z,3,REGULAR,substitution,in,[],1626149,,,1610612748,47,63,2021-11-21T01:37:26Z,3810000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M45.00S,2021-11-21T01:37:37.4Z,3,REGULAR,foul,offensive,[],1628389,,,1610612748,47,63,2021-11-21T01:37:50Z,3820000,,,0,,B. Adebayo offensive FOUL (3 PF),"[1628389, 1628398]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Kuzma,1628398.0,,,
389,PT06M45.00S,2021-11-21T01:37:37.4Z,3,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,47,63,2021-11-21T01:37:37Z,3840000,,,0,,B. Adebayo offensive foul TURNOVER (2 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,2.0,,,1162.0,,,,,,,
390,PT06M26.00S,2021-11-21T01:38:06.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203526,93.34756898817345,70.58823529411765,1610612764,49,63,2021-11-21T01:38:12Z,3850000,103.0,10.0,1,right,R. Neto 10' floating Jump Shot (3 PTS) (B. Beal 4 AST),"[203526, 203078]",1610612764.0,WAS,floating,,,Neto,R. Neto,,,,,10.34,Made,3.0,B. Beal,203078.0,4.0,,,,,,,,,,,,,,,
392,PT06M26.00S,2021-11-21T01:38:11.8Z,3,REGULAR,foul,personal,['1freethrow'],200768,,,1610612764,49,63,2021-11-21T01:38:39Z,3870000,,,0,,K. Lowry shooting personal FOUL (2 PF) (Neto 1 FT),"[200768, 203526]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Neto,203526.0,,,
394,PT06M26.00S,2021-11-21T01:38:40.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203526,,,1610612764,50,63,2021-11-21T01:38:40Z,3890000,,,0,,R. Neto Free Throw 1 of 1 (4 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
395,PT06M07.00S,2021-11-21T01:38:59.2Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,50,63,2021-11-21T01:39:05Z,3900000,,,0,,B. Adebayo bad pass TURNOVER (3 TO),"[1628389, 203526]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,3.0,Neto,203526.0,,,,,,,,
396,PT06M07.00S,2021-11-21T01:38:59.2Z,3,REGULAR,steal,,[],203526,,,1610612764,50,63,2021-11-21T01:39:02Z,3910000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M01.00S,2021-11-21T01:39:05.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,92.82194480946123,51.470588235294116,1610612764,52,63,2021-11-21T01:39:13Z,3920000,7.0,15.0,1,right,B. Beal driving Layup (16 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,1.67,Made,16.0,,,,,,,,,,,,,,,,,,
398,PT05M45.00S,2021-11-21T01:39:21.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,12.13863337713535,55.14705882352941,1610612748,52,65,2021-11-21T01:39:26Z,3930000,-26.0,62.0,1,left,P. Tucker 6' turnaround Jump Shot (10 PTS) (K. Lowry 5 AST),"[200782, 200768]",1610612748.0,MIA,turnaround,,,Tucker,P. Tucker,,,,,6.67,Made,10.0,K. Lowry,200768.0,5.0,,,,,,,,,,,,,,,
400,PT05M33.00S,2021-11-21T01:39:32.9Z,3,REGULAR,2pt,Jump Shot,[],203484,78.49868593955321,29.411764705882348,1610612764,52,65,2021-11-21T01:39:38Z,3950000,-103.0,150.0,1,right,MISS K. Caldwell-Pope 18' step back Shot,[203484],1610612764.0,WAS,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,18.16,Missed,,,,,,,,,,,,,,,,,,,
401,PT05M29.00S,2021-11-21T01:39:36.9Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,52,65,2021-11-21T01:39:38Z,3960000,,,0,,P. Tucker REBOUND (Off:2 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,400.0,4.0,2.0,2.0,,,,,,,,,,,
402,PT05M10.00S,2021-11-21T01:39:56.4Z,3,REGULAR,3pt,Jump Shot,[],200768,35.66031537450722,64.4607843137255,1610612748,52,65,2021-11-21T01:40:01Z,3970000,-72.0,283.0,1,left,MISS K. Lowry 29' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,29.18,Missed,,,,,,,,,,,,,,,,,,,
403,PT05M06.00S,2021-11-21T01:40:00.4Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,52,65,2021-11-21T01:40:01Z,3980000,,,0,,B. Adebayo REBOUND (Off:4 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,402.0,5.0,1.0,4.0,,,,,,,,,,,
404,PT05M02.00S,2021-11-21T01:40:04.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,9.510512483574246,5.14705882352942,1610612748,52,65,2021-11-21T01:40:10Z,3990000,224.0,37.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,,
405,PT04M57.00S,2021-11-21T01:40:09.1Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,52,65,2021-11-21T01:40:10Z,4000000,,,0,,K. Kuzma REBOUND (Off:4 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,404.0,9.0,5.0,4.0,,,,,,,,,,,
406,PT04M56.00S,2021-11-21T01:40:13.6Z,3,REGULAR,foul,personal,[],1629130,,,1610612764,52,65,2021-11-21T01:40:22Z,4010000,,,0,,D. Robinson personal FOUL (4 PF),"[1629130, 203078]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,1627962.0,4.0,0.0,Beal,203078.0,,,
408,PT04M56.00S,2021-11-21T01:40:21.3Z,3,REGULAR,substitution,out,[],203484,,,1610612764,52,65,2021-11-21T01:40:45Z,4030000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M56.00S,2021-11-21T01:40:21.3Z,3,REGULAR,substitution,out,[],200768,,,1610612764,52,65,2021-11-21T01:40:45Z,4040000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M56.00S,2021-11-21T01:40:21.3Z,3,REGULAR,substitution,out,[],1629130,,,1610612764,52,65,2021-11-21T01:40:45Z,4050000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M56.00S,2021-11-21T01:40:21.3Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,52,65,2021-11-21T01:40:45Z,4060000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M56.00S,2021-11-21T01:40:21.3Z,3,REGULAR,substitution,in,[],1629622,,,1610612764,52,65,2021-11-21T01:40:45Z,4070000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M56.00S,2021-11-21T01:40:21.3Z,3,REGULAR,substitution,in,[],1629639,,,1610612764,52,65,2021-11-21T01:40:45Z,4080000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M42.00S,2021-11-21T01:41:04.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612764,52,65,2021-11-21T01:41:12Z,4090000,,,0,,B. Adebayo personal FOUL (4 PF) (Neto 2 FT),"[1628389, 203526]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,1162.0,4.0,0.0,Neto,203526.0,,,
416,PT04M42.00S,2021-11-21T01:41:39.4Z,3,REGULAR,freethrow,1 of 2,[],203526,,,1610612764,53,65,2021-11-21T01:41:39Z,4110000,,,0,,R. Neto Free Throw 1 of 2 (5 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
417,PT04M42.00S,2021-11-21T01:41:40.6Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,53,65,2021-11-21T01:41:49Z,4120000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M42.00S,2021-11-21T01:41:40.6Z,3,REGULAR,substitution,out,[],1628389,,,1610612764,53,65,2021-11-21T01:41:49Z,4130000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M42.00S,2021-11-21T01:41:40.6Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,53,65,2021-11-21T01:41:49Z,4140000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M42.00S,2021-11-21T01:41:40.6Z,3,REGULAR,substitution,in,[],203473,,,1610612764,53,65,2021-11-21T01:41:49Z,4150000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M42.00S,2021-11-21T01:42:02.3Z,3,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,54,65,2021-11-21T01:42:02Z,4160000,,,0,,R. Neto Free Throw 2 of 2 (6 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
422,PT04M36.00S,2021-11-21T01:42:11.8Z,3,REGULAR,foul,personal,[],203526,,,1610612748,54,65,2021-11-21T01:42:19Z,4170000,,,0,,R. Neto personal FOUL (1 PF),"[203526, 200782]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Tucker,200782.0,,,
424,PT04M23.00S,2021-11-21T01:42:41.5Z,3,REGULAR,turnover,traveling,[],200782,,,1610612748,54,65,2021-11-21T01:42:47Z,4190000,,,0,,P. Tucker traveling TURNOVER (1 TO),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,1.0,,,1162.0,,,,,,,
425,PT04M02.00S,2021-11-21T01:43:11.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203078,77.05321944809461,6.127450980392155,1610612764,54,65,2021-11-21T01:43:21Z,4200000,-219.0,163.0,1,right,MISS B. Beal 27' step back 3PT,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,27.34,Missed,,,,,,,,,,,,,,,,,,,
426,PT03M58.00S,2021-11-21T01:43:15.8Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,54,65,2021-11-21T01:43:21Z,4210000,,,0,,T. Herro REBOUND (Off:1 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,425.0,4.0,3.0,1.0,,,,,,,,,,,
427,PT03M49.00S,2021-11-21T01:43:24.2Z,3,REGULAR,2pt,Jump Shot,[],202710,4.911300919842304,25.735294117647058,1610612748,54,65,2021-11-21T01:43:30Z,4220000,121.0,-6.0,1,left,MISS J. Butler 12' turnaround Shot,[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,12.15,Missed,,,,,,,,,,,,,,,,,,,
428,PT03M47.00S,2021-11-21T01:43:26.2Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,54,65,2021-11-21T01:43:30Z,4230000,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,427.0,2.0,2.0,0.0,,,,,,,,,,,
429,PT03M45.00S,2021-11-21T01:43:30.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",203526,93.47897503285151,51.22549019607843,1610612764,56,65,2021-11-21T01:48:01Z,4240000,6.0,9.0,1,right,R. Neto running Layup (8 PTS) (B. Beal 5 AST),"[203526, 203078]",1610612764.0,WAS,running,,,Neto,R. Neto,,,,,1.07,Made,8.0,B. Beal,203078.0,5.0,,,,,,,,,,,,,,,
431,PT03M45.00S,2021-11-21T01:43:36.3Z,3,REGULAR,violation,defensive goaltending,[],1629639,,,1610612764,56,65,2021-11-21T01:43:47Z,4260000,,,0,,T. Herro defensive goaltending VIOLATION,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,
432,PT03M45.00S,2021-11-21T01:43:43.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,56,65,2021-11-21T01:43:43Z,4270000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M31.00S,2021-11-21T01:46:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.013797634691201,44.607843137254896,1610612748,56,67,2021-11-21T01:49:09Z,4280000,27.0,13.0,1,left,J. Butler cutting Layup (18 PTS) (T. Herro 3 AST),"[202710, 1629639]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,3.01,Made,18.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,,,,
435,PT03M13.00S,2021-11-21T01:47:05.4Z,3,REGULAR,3pt,Jump Shot,[],1630557,77.44743758212877,5.14705882352942,1610612764,59,67,2021-11-21T01:47:12Z,4300000,-224.0,159.0,1,right,C. Kispert 27' 3PT  (5 PTS) (B. Beal 6 AST),"[1630557, 203078]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,27.52,Made,5.0,B. Beal,203078.0,6.0,,,,,,,,,,,,,,,
437,PT02M57.00S,2021-11-21T01:47:21.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,15.423784494086718,40.44117647058824,1610612748,59,69,2021-11-21T01:47:29Z,4320000,48.0,92.0,1,left,J. Butler 10' floating Jump Shot (20 PTS),[202710],1610612748.0,MIA,floating,,,Butler,J. Butler,,,,,10.41,Made,20.0,,,,,,,,,,,,,,,,,,
438,PT02M27.00S,2021-11-21T01:47:53.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,79.81274638633377,53.92156862745098,1610612764,59,69,2021-11-21T01:52:26Z,4330000,20.0,137.0,1,right,MISS B. Beal 13' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,13.87,Missed,,,,,,,,,,,,,,,,,,,
439,PT02M26.00S,2021-11-21T01:47:54.0Z,3,REGULAR,rebound,offensive,[],1626149,,,1610612764,59,69,2021-11-21T01:52:26Z,4340000,,,0,,M. Harrell REBOUND (Off:2 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,438.0,4.0,2.0,2.0,,,,,,,,,,,
440,PT02M19.00S,2021-11-21T01:47:59.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626149,91.24507227332458,48.28431372549019,1610612764,61,69,2021-11-21T01:54:02Z,4350000,-9.0,30.0,1,right,M. Harrell tip DUNK (8 PTS),[1626149],1610612764.0,WAS,tip,,,Harrell,M. Harrell,,,,,3.1,Made,8.0,,,,,,,,,,,,,,,,,,
441,PT02M05.00S,2021-11-21T01:48:13.6Z,3,REGULAR,2pt,Jump Shot,[],202710,8.722076215505908,22.794117647058826,1610612748,61,69,2021-11-21T01:48:19Z,4360000,136.0,29.0,1,left,MISS J. Butler 13' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,13.92,Missed,,,,,,,,,,,,,,,,,,,
442,PT02M04.00S,2021-11-21T01:48:14.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,61,69,2021-11-21T01:48:19Z,4370000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,
475,PT02M04.00S,2021-11-21T01:48:16.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,61,69,2021-11-21T01:55:46Z,4375000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M04.00S,2021-11-21T01:48:19.3Z,3,REGULAR,substitution,out,[],203526,,,1610612764,61,69,2021-11-21T01:48:32Z,4380000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M04.00S,2021-11-21T01:48:19.3Z,3,REGULAR,substitution,out,[],200782,,,1610612764,61,69,2021-11-21T01:48:32Z,4390000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M04.00S,2021-11-21T01:48:19.3Z,3,REGULAR,substitution,in,[],203915,,,1610612764,61,69,2021-11-21T01:48:32Z,4400000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
