actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
366,PT05M44.00S,2022-03-30T00:33:40.0Z,3,REGULAR,freethrow,1 of 2,[],1629060,,,1610612764,61,64,2022-03-30T00:33:40Z,3610000,,,0,,R. Hachimura Free Throw 1 of 2 (16 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
367,PT05M44.00S,2022-03-30T00:33:41.4Z,3,REGULAR,substitution,out,[],1630245,,,1610612764,61,64,2022-03-30T00:33:45Z,3620000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M44.00S,2022-03-30T00:33:41.4Z,3,REGULAR,substitution,in,[],1629632,,,1610612764,61,64,2022-03-30T00:33:45Z,3630000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M44.00S,2022-03-30T00:33:57.4Z,3,REGULAR,freethrow,2 of 2,[],1629060,,,1610612764,62,64,2022-03-30T00:33:57Z,3640000,,,0,,R. Hachimura Free Throw 2 of 2 (17 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
370,PT05M34.00S,2022-03-30T00:34:09.8Z,3,REGULAR,foul,personal,['2freethrow'],204001,,,1610612741,62,64,2022-03-30T00:34:18Z,3650000,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Williams 2 FT),"[204001, 1630172]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Williams,1630172.0
372,PT05M34.00S,2022-03-30T00:34:33.5Z,3,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,62,64,2022-03-30T00:34:33Z,3670000,,,0,,MISS P. Williams Free Throw 1 of 2,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,
373,PT05M34.00S,2022-03-30T00:34:33.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,62,64,2022-03-30T00:34:33Z,3680000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,372.0,,,,,,,,,,,,,,,,,
374,PT05M34.00S,2022-03-30T00:34:34.8Z,3,REGULAR,substitution,out,[],203107,,,1610612741,62,64,2022-03-30T00:34:37Z,3690000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M34.00S,2022-03-30T00:34:34.8Z,3,REGULAR,substitution,in,[],202397,,,1610612741,62,64,2022-03-30T00:34:37Z,3700000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M34.00S,2022-03-30T00:34:51.0Z,3,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,62,65,2022-03-30T00:34:51Z,3710000,,,0,,P. Williams Free Throw 2 of 2 (4 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
377,PT05M18.00S,2022-03-30T00:35:05.3Z,3,REGULAR,2pt,Jump Shot,[],203484,88.25558475689881,23.284313725490197,1610612764,62,65,2022-03-30T00:35:14Z,3720000,-134.0,58.0,1,right,MISS K. Caldwell-Pope 14' bank Shot,[203484],1610612764.0,WAS,bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,14.56,Missed,,,,,,,,,,,,,,,,,,
378,PT05M13.00S,2022-03-30T00:35:10.3Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,62,65,2022-03-30T00:35:14Z,3730000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,377.0,2.0,2.0,0.0,,,,,,,,,,,,,,
379,PT05M06.00S,2022-03-30T00:35:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,8.623521681997373,62.00980392156863,1610612741,62,67,2022-03-30T00:35:21Z,3740000,-60.0,29.0,1,left,D. DeRozan 6' Layup (18 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,6.65,Made,,,,,,,18.0,,,,,,,,,,,
380,PT04M54.00S,2022-03-30T00:35:30.3Z,3,REGULAR,2pt,Jump Shot,[],204001,89.04402102496715,69.36274509803921,1610612764,62,67,2022-03-30T00:35:33Z,3750000,97.0,50.0,1,right,MISS K. Porzingis 10' pullup Shot,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,10.92,Missed,,,,,,,,,,,,,,,,,,
381,PT04M52.00S,2022-03-30T00:35:32.3Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,62,67,2022-03-30T00:35:33Z,3760000,,,0,,P. Williams REBOUND (Off:1 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,380.0,4.0,3.0,1.0,,,,,,,,,,,,,,
382,PT04M35.00S,2022-03-30T00:35:48.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,6.783837056504599,57.107843137254896,1610612741,62,69,2022-03-30T00:35:53Z,3770000,-36.0,11.0,1,left,Z. LaVine cutting DUNK (3 PTS) (N. Vucevic 2 AST),"[203897, 202696]",1610612741.0,CHI,cutting,,,LaVine,Z. LaVine,,,,,3.73,Made,,,,,,,3.0,N. Vucevic,202696.0,2.0,,,,,,,,
384,PT04M18.00S,2022-03-30T00:36:08.5Z,3,REGULAR,foul,personal,[],203897,,,1610612764,62,69,2022-03-30T00:36:24Z,3790000,,,0,,Z. LaVine personal FOUL (2 PF),"[203897, 204001]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Porzingis,204001.0
386,PT04M18.00S,2022-03-30T00:36:19.5Z,3,REGULAR,substitution,out,[],204001,,,1610612764,62,69,2022-03-30T00:36:24Z,3810000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M18.00S,2022-03-30T00:36:19.5Z,3,REGULAR,substitution,in,[],1629655,,,1610612764,62,69,2022-03-30T00:36:24Z,3820000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M07.00S,2022-03-30T00:36:44.2Z,3,REGULAR,3pt,Jump Shot,[],203484,87.86136662286465,97.05882352941177,1610612764,65,69,2022-03-30T00:36:48Z,3830000,235.0,62.0,1,right,K. Caldwell-Pope 24' 3PT  (12 PTS) (D. Avdija 1 AST),"[203484, 1630166]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.32,Made,,,,,,,12.0,D. Avdija,1630166.0,1.0,,,,,,,,
390,PT03M54.00S,2022-03-30T00:36:57.5Z,3,REGULAR,2pt,Jump Shot,[],201942,7.703679369250986,20.098039215686274,1610612741,65,69,2022-03-30T00:37:01Z,3850000,150.0,20.0,1,left,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,15.08,Missed,,,,,,,,,,,,,,,,,,
391,PT03M50.00S,2022-03-30T00:37:01.5Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,65,69,2022-03-30T00:37:01Z,3860000,,,0,,R. Hachimura REBOUND (Off:1 Def:3),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,390.0,4.0,3.0,1.0,,,,,,,,,,,,,,
392,PT03M41.00S,2022-03-30T00:37:09.7Z,3,REGULAR,2pt,Jump Shot,[],202397,86.94152431011827,22.794117647058822,1610612764,65,69,2022-03-30T00:37:13Z,3870000,-136.0,70.0,1,right,MISS I. Smith 15' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,15.3,Missed,,,,,,,,,,,,,,,,,,
393,PT03M39.00S,2022-03-30T00:37:11.7Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,65,69,2022-03-30T00:37:13Z,3880000,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,392.0,4.0,4.0,0.0,,,,,,,,,,,,,,
394,PT03M34.00S,2022-03-30T00:37:17.1Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,65,69,2022-03-30T00:37:21Z,3890000,,,0,,Z. LaVine lost ball TURNOVER (3 TO),"[203897, 1630166]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,3.0,Avdija,1630166.0,,,,,
395,PT03M34.00S,2022-03-30T00:37:17.1Z,3,REGULAR,steal,,[],1630166,,,1610612764,65,69,2022-03-30T00:38:27Z,3900000,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
396,PT03M30.00S,2022-03-30T00:37:22.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629060,92.9862023653088,50.73529411764706,1610612764,67,69,2022-03-30T00:39:14Z,3910000,4.0,13.0,1,right,R. Hachimura running reverse Layup (19 PTS) (D. Avdija 2 AST),"[1629060, 1630166]",1610612764.0,WAS,running reverse,,,Hachimura,R. Hachimura,,,,,1.39,Made,,,,,,,19.0,D. Avdija,1630166.0,2.0,,,,,,,,
398,PT03M19.00S,2022-03-30T00:37:31.7Z,3,REGULAR,3pt,Jump Shot,[],202696,33.459264126149804,51.71568627450981,1610612741,67,69,2022-03-30T00:37:37Z,3930000,-9.0,262.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,
399,PT03M15.00S,2022-03-30T00:37:35.7Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,67,69,2022-03-30T00:37:37Z,3940000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,398.0,3.0,3.0,0.0,,,,,,,,,,,,,,
400,PT03M08.00S,2022-03-30T00:37:42.7Z,3,REGULAR,3pt,Jump Shot,[],1629060,65.78515111695138,50.0,1610612764,67,69,2022-03-30T00:37:47Z,3950000,0.0,269.0,1,right,MISS R. Hachimura 26' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,
401,PT03M06.00S,2022-03-30T00:37:44.7Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,67,69,2022-03-30T00:37:47Z,3960000,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,400.0,3.0,3.0,0.0,,,,,,,,,,,,,,
402,PT03M03.00S,2022-03-30T00:37:50.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,67,69,2022-03-30T00:37:50Z,3970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M03.00S,2022-03-30T00:37:51.5Z,3,REGULAR,substitution,out,[],1629060,,,1610612741,67,69,2022-03-30T00:38:01Z,3980000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M03.00S,2022-03-30T00:37:51.5Z,3,REGULAR,substitution,out,[],201942,,,1610612741,67,69,2022-03-30T00:38:01Z,3990000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M03.00S,2022-03-30T00:37:51.5Z,3,REGULAR,substitution,in,[],1630264,,,1610612741,67,69,2022-03-30T00:38:01Z,4000000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M03.00S,2022-03-30T00:37:51.5Z,3,REGULAR,substitution,in,[],1627936,,,1610612741,67,69,2022-03-30T00:38:01Z,4010000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
407,PT02M57.00S,2022-03-30T00:38:16.9Z,3,REGULAR,2pt,Jump Shot,[],202696,19.267411300919843,24.754901960784316,1610612741,67,71,2022-03-30T00:38:22Z,4020000,126.0,129.0,1,left,N. Vucevic 18' Jump Shot (27 PTS) (A. Caruso 3 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,18.02,Made,,,,,,,27.0,A. Caruso,1627936.0,3.0,,,,,,,,
409,PT02M36.00S,2022-03-30T00:38:38.0Z,3,REGULAR,turnover,bad pass,[],203484,,,1610612764,67,71,2022-03-30T00:38:44Z,4040000,,,0,,K. Caldwell-Pope bad pass TURNOVER (3 TO),"[203484, 1627936]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,3.0,Caruso,1627936.0,,,,,
410,PT02M36.00S,2022-03-30T00:38:38.0Z,3,REGULAR,steal,,[],1627936,,,1610612741,67,71,2022-03-30T00:38:41Z,4050000,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
411,PT02M26.00S,2022-03-30T00:38:48.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203897,20.318659658344284,94.6078431372549,1610612741,67,71,2022-03-30T00:38:52Z,4060000,-223.0,138.0,1,left,MISS Z. LaVine 26' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
412,PT02M23.00S,2022-03-30T00:38:51.1Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,67,71,2022-03-30T00:38:52Z,4070000,,,0,,D. Avdija REBOUND (Off:1 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,411.0,7.0,6.0,1.0,,,,,,,,,,,,,,
413,PT02M11.00S,2022-03-30T00:39:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.59198423127464,49.50980392156863,1610612764,69,71,2022-03-30T00:39:09Z,4080000,-2.0,17.0,1,right,I. Smith driving reverse Layup (6 PTS),[202397],1610612764.0,WAS,driving reverse,,,Smith,I. Smith,,,,,1.73,Made,,,,,,,6.0,,,,,,,,,,,
414,PT01M50.00S,2022-03-30T00:39:28.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612741,69,71,2022-03-30T00:39:34Z,4090000,,,0,,D. Gafford shooting personal FOUL (2 PF) (LaVine 2 FT),"[1629655, 203897]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,LaVine,203897.0
416,PT01M50.00S,2022-03-30T00:39:54.9Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,69,72,2022-03-30T00:39:54Z,4110000,,,0,,Z. LaVine Free Throw 1 of 2 (4 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
417,PT01M50.00S,2022-03-30T00:39:55.8Z,3,REGULAR,substitution,out,[],203484,,,1610612741,69,72,2022-03-30T00:40:04Z,4120000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
418,PT01M50.00S,2022-03-30T00:39:55.8Z,3,REGULAR,substitution,out,[],202696,,,1610612741,69,72,2022-03-30T00:40:04Z,4130000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
419,PT01M50.00S,2022-03-30T00:39:55.8Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,69,72,2022-03-30T00:40:04Z,4140000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
420,PT01M50.00S,2022-03-30T00:39:55.8Z,3,REGULAR,substitution,in,[],1630557,,,1610612741,69,72,2022-03-30T00:40:04Z,4150000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
421,PT01M50.00S,2022-03-30T00:39:55.8Z,3,REGULAR,substitution,in,[],202684,,,1610612741,69,72,2022-03-30T00:40:04Z,4160000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
422,PT01M50.00S,2022-03-30T00:39:55.8Z,3,REGULAR,substitution,in,[],1629750,,,1610612741,69,72,2022-03-30T00:40:04Z,4170000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
423,PT01M50.00S,2022-03-30T00:40:20.5Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,69,73,2022-03-30T00:40:20Z,4180000,,,0,,Z. LaVine Free Throw 2 of 2 (5 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
424,PT01M34.00S,2022-03-30T00:40:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,79.84559789750328,36.51960784313725,1610612764,71,73,2022-03-30T00:40:41Z,4190000,-67.0,137.0,1,right,D. Avdija 15' pullup Jump Shot (8 PTS),[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,15.27,Made,,,,,,,8.0,,,,,,,,,,,
425,PT01M19.00S,2022-03-30T00:40:52.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,7.966491458607096,63.23529411764706,1610612741,71,75,2022-03-30T00:40:58Z,4200000,-66.0,22.0,1,left,Z. LaVine 6' driving bank Jump Shot (7 PTS),[203897],1610612741.0,CHI,driving bank,,,LaVine,Z. LaVine,,,,,6.99,Made,,,,,,,7.0,,,,,,,,,,,
426,PT01M08.00S,2022-03-30T00:41:03.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.9862023653088,45.588235294117645,1610612764,73,75,2022-03-30T00:41:08Z,4210000,-22.0,13.0,1,right,I. Smith driving reverse Layup (8 PTS),[202397],1610612764.0,WAS,driving reverse,,,Smith,I. Smith,,,,,2.58,Made,,,,,,,8.0,,,,,,,,,,,
427,PT00M42.40S,2022-03-30T00:41:30.0Z,3,REGULAR,2pt,Jump Shot,[],203897,20.97568988173456,85.29411764705883,1610612741,73,75,2022-03-30T00:41:36Z,4220000,-176.0,145.0,1,left,MISS Z. LaVine 22' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,
428,PT00M42.30S,2022-03-30T00:41:30.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,73,75,2022-03-30T00:41:36Z,4230000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,427.0,,,,,,,,,,,,,,,,,
429,PT00M42.30S,2022-03-30T00:41:34.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,73,75,2022-03-30T00:41:34Z,4240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT00M42.30S,2022-03-30T00:41:40.3Z,3,REGULAR,substitution,out,[],203897,,,1610612764,73,75,2022-03-30T00:41:45Z,4250000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
431,PT00M42.30S,2022-03-30T00:41:40.3Z,3,REGULAR,substitution,in,[],201942,,,1610612764,73,75,2022-03-30T00:41:45Z,4260000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
432,PT00M31.20S,2022-03-30T00:42:13.2Z,3,REGULAR,turnover,lost ball,[],202397,,,1610612764,73,75,2022-03-30T00:42:18Z,4270000,,,0,,I. Smith lost ball TURNOVER (2 TO),"[202397, 1629750]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,2.0,Green,1629750.0,,,,,
433,PT00M31.20S,2022-03-30T00:42:13.2Z,3,REGULAR,steal,,[],1629750,,,1610612741,73,75,2022-03-30T00:48:18Z,4280000,,,0,,J. Green STEAL (2 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
434,PT00M15.10S,2022-03-30T00:42:29.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,5.075558475689881,97.79411764705883,1610612741,73,75,2022-03-30T00:42:35Z,4290000,-239.0,-5.0,1,left,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,
435,PT00M13.00S,2022-03-30T00:42:34.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,73,75,2022-03-30T00:42:34Z,4300000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,434.0,,,,,,,,,,,,,,,,,
436,PT00M13.00S,2022-03-30T00:42:35.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,73,75,2022-03-30T00:42:35Z,4310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT00M04.30S,2022-03-30T00:42:52.8Z,3,REGULAR,foul,personal,[],1629632,,,1610612764,73,75,2022-03-30T00:42:56Z,4320000,,,0,,C. White personal FOUL (1 PF),"[1629632, 202397]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Smith,202397.0
439,PT00M04.30S,2022-03-30T00:43:09.0Z,3,REGULAR,substitution,out,[],1630264,,,1610612764,73,75,2022-03-30T00:43:12Z,4340000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
440,PT00M04.30S,2022-03-30T00:43:09.0Z,3,REGULAR,substitution,in,[],203484,,,1610612764,73,75,2022-03-30T00:43:12Z,4350000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M04.30S,2022-03-30T00:43:17.9Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,73,75,2022-03-30T00:43:21Z,4360000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
442,PT00M04.30S,2022-03-30T00:43:17.9Z,3,REGULAR,substitution,in,[],1630264,,,1610612764,73,75,2022-03-30T00:43:21Z,4370000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
443,PT00M00.60S,2022-03-30T00:43:31.1Z,3,REGULAR,3pt,Jump Shot,[],202397,68.9388961892247,75.24509803921569,1610612764,73,75,2022-03-30T00:47:04Z,4380000,126.0,239.0,1,right,MISS I. Smith 27' pullup 3PT,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,
444,PT00M00.60S,2022-03-30T00:43:31.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,73,75,2022-03-30T00:46:52Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,443.0,,,,,,,,,,,,,,,,,
445,PT00M00.00S,2022-03-30T00:43:35.8Z,3,REGULAR,period,end,[],0,,,1610612764,73,75,2022-03-30T00:43:35Z,4400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2022-03-30T00:43:49.9Z,4,REGULAR,substitution,out,['startperiod'],203484,,,1610612764,73,75,2022-03-30T00:45:55Z,4410000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2022-03-30T00:43:49.9Z,4,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,73,75,2022-03-30T00:45:55Z,4420000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2022-03-30T00:46:18.3Z,4,REGULAR,period,start,[],0,,,1610612764,73,75,2022-03-30T00:46:18Z,4430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT11M43.00S,2022-03-30T00:46:34.3Z,4,REGULAR,3pt,Jump Shot,[],1630557,83.78777923784494,97.05882352941177,1610612764,73,75,2022-03-30T00:46:55Z,4440000,235.0,100.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,
450,PT11M40.00S,2022-03-30T00:46:37.3Z,4,REGULAR,rebound,defensive,[],202684,,,1610612741,73,75,2022-03-30T00:46:55Z,4450000,,,0,,T. Thompson REBOUND (Off:1 Def:1),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,449.0,2.0,1.0,1.0,,,,,,,,,,,,,,
451,PT11M32.00S,2022-03-30T00:46:49.0Z,4,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612741,73,75,2022-03-30T00:47:20Z,4460000,,,0,,D. Gafford shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1629655, 201942]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,1627963.0,3.0,0.0,DeRozan,201942.0
453,PT11M32.00S,2022-03-30T00:47:22.8Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,73,76,2022-03-30T00:47:22Z,4480000,,,0,,D. DeRozan Free Throw 1 of 2 (19 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
