actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
553,PT08M10.00S,2021-12-04T02:05:34.3Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,80,101,2021-12-04T02:05:36Z,5440000,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,552.0,,,2.0,2.0,0.0,,,,,,,,,
554,PT08M02.00S,2021-12-04T02:05:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,92.0335085413929,50.49019607843137,1610612764,82,101,2021-12-04T02:05:47Z,5450000,2.0,22.0,1,right,A. Holiday driving finger roll Layup (6 PTS),[1628988],1610612764.0,WAS,driving finger roll,,,Holiday,A. Holiday,,,,,2.25,Made,6.0,,,,,,,,,,,,,,,,,,
555,PT07M40.00S,2021-12-04T02:06:04.8Z,4,REGULAR,3pt,Jump Shot,[],1628374,17.263469119579497,96.32352941176471,1610612739,82,101,2021-12-04T02:06:10Z,5460000,-232.0,110.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
556,PT07M37.00S,2021-12-04T02:06:07.8Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,82,101,2021-12-04T02:06:10Z,5470000,,,0,,E. Mobley REBOUND (Off:3 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,555.0,,,6.0,3.0,3.0,,,,,,,,,
557,PT07M35.00S,2021-12-04T02:06:09.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,9.247700394218143,45.833333333333336,1610612739,82,101,2021-12-04T02:06:18Z,5480000,21.0,34.0,1,left,MISS E. Mobley DUNK,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,4.02,Missed,,,,,,,,,,,,,,,,,,,
559,PT07M31.00S,2021-12-04T02:06:13.9Z,4,REGULAR,rebound,defensive,[],203915,,,1610612764,82,101,2021-12-04T02:06:18Z,5500000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,557.0,,,1.0,1.0,0.0,,,,,,,,,
560,PT07M30.00S,2021-12-04T02:06:15.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202722,73.242444152431,86.02941176470588,1610612764,82,101,2021-12-04T02:09:41Z,5510000,180.0,199.0,1,right,MISS D. Bertans 26' running 3PT,[202722],1610612764.0,WAS,running,,,Bertans,D. Bertans,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
561,PT07M27.00S,2021-12-04T02:06:18.0Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,82,101,2021-12-04T02:06:24Z,5520000,,,0,,R. Rubio REBOUND (Off:0 Def:4),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,560.0,,,4.0,4.0,0.0,,,,,,,,,
563,PT07M06.00S,2021-12-04T02:06:46.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,9.379106438896187,57.59803921568628,1610612739,82,103,2021-12-04T02:07:42Z,5540000,-38.0,36.0,1,left,R. Rubio bank Jump Shot (5 PTS),[201937],1610612739.0,CLE,bank,,,Rubio,R. Rubio,,,,,5.21,Made,5.0,,,,,,,,,,,,,,,,,,
564,PT07M06.00S,2021-12-04T02:06:52.1Z,4,REGULAR,foul,personal,['1freethrow'],1628988,,,1610612739,82,103,2021-12-04T02:07:00Z,5550000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Rubio 1 FT),"[1628988, 201937]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,202056.0,,,,,1.0,1.0,Rubio,201937.0,,,,,
566,PT07M06.00S,2021-12-04T02:07:04.8Z,4,REGULAR,substitution,out,[],1626149,,,1610612739,82,103,2021-12-04T02:07:30Z,5570000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M06.00S,2021-12-04T02:07:04.8Z,4,REGULAR,substitution,out,[],202722,,,1610612739,82,103,2021-12-04T02:07:30Z,5580000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M06.00S,2021-12-04T02:07:04.8Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,82,103,2021-12-04T02:07:30Z,5590000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M06.00S,2021-12-04T02:07:04.8Z,4,REGULAR,substitution,in,[],1630557,,,1610612739,82,103,2021-12-04T02:07:30Z,5600000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M06.00S,2021-12-04T02:07:04.8Z,4,REGULAR,substitution,in,[],1629655,,,1610612739,82,103,2021-12-04T02:07:30Z,5610000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M06.00S,2021-12-04T02:07:04.8Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,82,103,2021-12-04T02:07:30Z,5620000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M06.00S,2021-12-04T02:07:34.5Z,4,REGULAR,freethrow,1 of 1,[],201937,,,1610612739,82,103,2021-12-04T02:07:37Z,5630000,,,0,,MISS R. Rubio Free Throw 1 of 1,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Missed,,,,,,,,,,,,,,,,,,,
573,PT07M02.00S,2021-12-04T02:07:38.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,82,103,2021-12-04T02:07:37Z,5640000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,572.0,,,3.0,3.0,0.0,,,,,,,,,
574,PT06M51.00S,2021-12-04T02:07:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,93.2161629434954,45.34313725490197,1610612764,84,103,2021-12-04T02:11:15Z,5650000,-23.0,11.0,1,right,A. Holiday driving finger roll Layup (8 PTS),[1628988],1610612764.0,WAS,driving finger roll,,,Holiday,A. Holiday,,,,,2.59,Made,8.0,,,,,,,,,,,,,,,,,,
575,PT06M36.00S,2021-12-04T02:08:02.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,11.218791064388967,50.49019607843137,1610612739,84,103,2021-12-04T02:08:07Z,5660000,-2.0,53.0,1,left,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,,
576,PT06M36.00S,2021-12-04T02:08:02.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,84,103,2021-12-04T02:08:07Z,5670000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,,,,
577,PT06M36.00S,2021-12-04T02:08:10.8Z,4,REGULAR,substitution,out,[],203915,,,1610612764,84,103,2021-12-04T02:08:18Z,5680000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M36.00S,2021-12-04T02:08:10.8Z,4,REGULAR,substitution,in,[],203526,,,1610612764,84,103,2021-12-04T02:08:18Z,5690000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M23.00S,2021-12-04T02:08:30.1Z,4,REGULAR,2pt,Jump Shot,[],1628988,79.68134034165571,31.127450980392155,1610612764,84,103,2021-12-04T02:08:34Z,5700000,-94.0,138.0,1,right,MISS A. Holiday 16' pullup Shot,[1628988],1610612764.0,WAS,pullup,,,Holiday,A. Holiday,,,,,16.76,Missed,,,,,,,,,,,,,,,,,,,
580,PT06M20.00S,2021-12-04T02:08:33.3Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,84,103,2021-12-04T02:08:33Z,5710000,,,0,,I. Okoro REBOUND (Off:1 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,579.0,,,4.0,3.0,1.0,,,,,,,,,
581,PT06M05.00S,2021-12-04T02:08:47.7Z,4,REGULAR,3pt,Jump Shot,[],201937,28.43298291721419,85.5392156862745,1610612739,84,103,2021-12-04T02:08:52Z,5720000,-178.0,215.0,1,left,MISS R. Rubio 27' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,27.88,Missed,,,,,,,,,,,,,,,,,,,
582,PT06M01.00S,2021-12-04T02:08:51.7Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612739,84,103,2021-12-04T02:08:52Z,5730000,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,581.0,,,5.0,4.0,1.0,,,,,,,,,
583,PT05M53.00S,2021-12-04T02:09:01.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,8.459264126149804,96.81372549019608,1610612739,84,103,2021-12-04T02:09:04Z,5740000,-234.0,27.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
584,PT05M49.00S,2021-12-04T02:09:03.5Z,4,REGULAR,rebound,defensive,[],203526,,,1610612764,84,103,2021-12-04T02:09:03Z,5750000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,583.0,,,1.0,1.0,0.0,,,,,,,,,
585,PT05M39.00S,2021-12-04T02:09:14.3Z,4,REGULAR,3pt,Jump Shot,[],1630166,68.11760840998686,73.52941176470588,1610612764,87,103,2021-12-04T02:09:21Z,5760000,118.0,247.0,1,right,D. Avdija 27' 3PT step back (16 PTS),[1630166],1610612764.0,WAS,step back,,,Avdija,D. Avdija,,,,,27.37,Made,16.0,,,,,,,,,,,,,,,,,,
586,PT05M15.00S,2021-12-04T02:09:37.9Z,4,REGULAR,2pt,Jump Shot,[],201937,21.994086727989497,29.65686274509804,1610612739,87,105,2021-12-04T02:09:42Z,5770000,102.0,154.0,1,left,R. Rubio 18' pullup Jump Shot (7 PTS),[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,18.47,Made,7.0,,,,,,,,,,,,,,,,,,
587,PT05M14.00S,2021-12-04T02:09:45.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,87,105,2021-12-04T02:09:45Z,5780000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M14.00S,2021-12-04T02:11:04.4Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,87,105,2021-12-04T02:12:31Z,5790000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M14.00S,2021-12-04T02:11:04.4Z,4,REGULAR,substitution,out,[],201937,,,1610612764,87,105,2021-12-04T02:12:31Z,5800000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M14.00S,2021-12-04T02:11:04.4Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,87,105,2021-12-04T02:12:31Z,5810000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M14.00S,2021-12-04T02:11:04.4Z,4,REGULAR,substitution,in,[],1629636,,,1610612764,87,105,2021-12-04T02:12:31Z,5820000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M01.00S,2021-12-04T02:12:51.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,80.33837056504599,54.411764705882355,1610612764,87,105,2021-12-04T02:12:56Z,5830000,22.0,132.0,1,right,MISS C. Kispert 13' pullup Shot,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,13.41,Missed,,,,,,,,,,,,,,,,,,,
593,PT04M58.00S,2021-12-04T02:12:54.0Z,4,REGULAR,rebound,offensive,[],203526,,,1610612764,87,105,2021-12-04T02:12:54Z,5840000,,,0,,R. Neto REBOUND (Off:1 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,592.0,,,2.0,1.0,1.0,,,,,,,,,
594,PT04M48.00S,2021-12-04T02:13:05.7Z,4,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612764,87,105,2021-12-04T02:13:16Z,5850000,,,0,,E. Mobley shooting personal FOUL (3 PF) (Gill 2 FT),"[1630596, 1630264]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Gill,1630264.0,,,,,
596,PT04M48.00S,2021-12-04T02:13:34.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630264,,,1610612764,88,105,2021-12-04T02:13:34Z,5870000,,,0,,A. Gill Free Throw 1 of 2 (1 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
597,PT04M48.00S,2021-12-04T02:13:49.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630264,,,1610612764,89,105,2021-12-04T02:13:49Z,5880000,,,0,,A. Gill Free Throw 2 of 2 (2 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
598,PT04M36.00S,2021-12-04T02:14:06.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.539421813403408,52.69607843137255,1610612739,89,107,2021-12-04T02:29:00Z,5890000,-13.0,18.0,1,left,J. Allen reverse Layup (24 PTS) (E. Mobley 4 AST),"[1628386, 1630596]",1610612739.0,CLE,reverse,,,Allen,J. Allen,,,,,2.28,Made,24.0,E. Mobley,1630596.0,4.0,,,,,,,,,,,,,,,
600,PT04M36.00S,2021-12-04T02:14:09.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629655,,,1610612739,89,107,2021-12-04T02:14:17Z,5910000,,,0,,D. Gafford shooting personal FOUL (4 PF) (Allen 1 FT),"[1629655, 1628386]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,101284.0,,,,,4.0,0.0,Allen,1628386.0,,,,,
602,PT04M36.00S,2021-12-04T02:14:28.2Z,4,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,89,107,2021-12-04T02:14:32Z,5930000,,,0,,MISS J. Allen Free Throw 1 of 1,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Missed,,,,,,,,,,,,,,,,,,,
603,PT04M31.00S,2021-12-04T02:14:33.2Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,89,107,2021-12-04T02:14:32Z,5940000,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,602.0,,,1.0,1.0,0.0,,,,,,,,,
604,PT04M22.00S,2021-12-04T02:14:40.4Z,4,REGULAR,3pt,Jump Shot,[],1630557,67.59198423127464,23.039215686274503,1610612764,89,107,2021-12-04T02:14:45Z,5950000,-135.0,252.0,1,right,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,28.59,Missed,,,,,,,,,,,,,,,,,,,
605,PT04M17.00S,2021-12-04T02:14:45.4Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,89,107,2021-12-04T02:14:45Z,5960000,,,0,,E. Mobley REBOUND (Off:3 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,604.0,,,7.0,4.0,3.0,,,,,,,,,
606,PT03M56.00S,2021-12-04T02:15:07.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.539421813403408,53.431372549019606,1610612739,89,109,2021-12-04T02:15:14Z,5970000,-17.0,18.0,1,left,E. Mobley alley-oop DUNK (6 PTS) (D. Garland 10 AST),"[1630596, 1629636]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,2.52,Made,6.0,D. Garland,1629636.0,10.0,,,,,,,,,,,,,,,
608,PT03M44.00S,2021-12-04T02:15:20.9Z,4,REGULAR,foul,personal,[],1629636,,,1610612764,89,109,2021-12-04T02:15:28Z,5990000,,,0,,D. Garland personal FOUL (6 PF),"[1629636, 203526]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,202056.0,,,,,6.0,0.0,Neto,203526.0,,,,,
610,PT03M44.00S,2021-12-04T02:15:34.7Z,4,REGULAR,substitution,out,[],1629636,,,1610612764,89,109,2021-12-04T02:15:40Z,6010000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M44.00S,2021-12-04T02:15:34.7Z,4,REGULAR,substitution,in,[],201937,,,1610612764,89,109,2021-12-04T02:18:09Z,6025000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M44.00S,2021-12-04T02:15:34.7Z,4,REGULAR,substitution,out,[],1630171,,,1610612764,89,109,2021-12-04T02:21:13Z,6027500,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M44.00S,2021-12-04T02:15:34.7Z,4,REGULAR,substitution,in,[],1630205,,,1610612764,89,109,2021-12-04T02:21:13Z,6028750,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M39.00S,2021-12-04T02:15:56.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203526,91.11366622864652,49.50980392156863,1610612764,91,109,2021-12-04T02:16:53Z,6030000,-2.0,31.0,1,right,R. Neto driving finger roll Layup (11 PTS),[203526],1610612764.0,WAS,driving finger roll,,,Neto,R. Neto,,,,,3.11,Made,11.0,,,,,,,,,,,,,,,,,,
613,PT03M15.00S,2021-12-04T02:16:19.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,13.058475689881732,44.11764705882353,1610612739,91,111,2021-12-04T02:17:50Z,6040000,29.0,70.0,1,left,J. Allen 7' bank Jump Shot (26 PTS) (L. Markkanen 2 AST),"[1628386, 1628374]",1610612739.0,CLE,bank,,,Allen,J. Allen,,,,,7.61,Made,26.0,L. Markkanen,1628374.0,2.0,,,,,,,,,,,,,,,
615,PT02M56.00S,2021-12-04T02:16:39.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,85.46320630749014,35.5392156862745,1610612764,93,111,2021-12-04T02:16:45Z,6060000,-72.0,84.0,1,right,R. Neto 11' turnaround fadeaway Jump Shot (13 PTS),[203526],1610612764.0,WAS,turnaround fadeaway,,,Neto,R. Neto,,,,,11.09,Made,13.0,,,,,,,,,,,,,,,,,,
616,PT02M38.00S,2021-12-04T02:16:56.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,12.13863337713535,59.31372549019608,1610612739,93,113,2021-12-04T02:19:07Z,6070000,-47.0,62.0,1,left,J. Allen 7' floating Jump Shot (28 PTS) (R. Rubio 6 AST),"[1628386, 201937]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,7.72,Made,28.0,R. Rubio,201937.0,6.0,,,,,,,,,,,,,,,
618,PT02M27.00S,2021-12-04T02:17:08.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,88.2227332457293,62.00980392156863,1610612764,93,113,2021-12-04T02:17:19Z,6090000,60.0,58.0,1,right,MISS R. Neto 8' Jump Shot,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,8.36,Missed,,,,,,,,,,,,,,,,,,,
619,PT02M27.00S,2021-12-04T02:17:08.0Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,93,113,2021-12-04T02:17:19Z,6100000,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,618.0,,,6.0,5.0,1.0,,,,,,,,,
620,PT02M09.00S,2021-12-04T02:17:26.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201937,8.853482260183966,56.61764705882353,1610612739,93,113,2021-12-04T02:20:18Z,6110000,-33.0,31.0,1,left,MISS R. Rubio driving finger roll Layup - blocked,"[201937, 1629655]",1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,4.51,Missed,,,,,,,,,,,,,,,Gafford,1629655.0,,,
621,PT02M09.00S,2021-12-04T02:17:26.9Z,4,REGULAR,block,,[],1629655,,,1610612739,93,113,2021-12-04T02:17:31Z,6120000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M09.00S,2021-12-04T02:17:26.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,93,113,2021-12-04T02:17:39Z,6130000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,620.0,,,,,,,,,,,,,,
624,PT02M09.00S,2021-12-04T02:17:40.2Z,4,REGULAR,substitution,out,[],1628374,,,1610612739,93,113,2021-12-04T02:17:51Z,6150000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M09.00S,2021-12-04T02:17:40.2Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,93,113,2021-12-04T02:17:51Z,6160000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M09.00S,2021-12-04T02:17:40.2Z,4,REGULAR,substitution,in,[],1629685,,,1610612739,93,113,2021-12-04T02:17:51Z,6180000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M09.00S,2021-12-04T02:17:40.2Z,4,REGULAR,substitution,in,[],202334,,,1610612739,93,113,2021-12-04T02:17:51Z,6190000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M09.00S,2021-12-04T02:17:40.2Z,4,REGULAR,substitution,in,[],1627756,,,1610612739,93,113,2021-12-04T02:17:51Z,6200000,,,0,,SUB in: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M09.00S,2021-12-04T02:17:40.2Z,4,REGULAR,substitution,in,[],1630698,,,1610612739,93,113,2021-12-04T02:17:51Z,6210000,,,0,,SUB in: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M09.00S,2021-12-04T02:17:40.2Z,4,REGULAR,substitution,out,[],201937,,,1610612739,93,113,2021-12-04T02:23:19Z,6215000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT02M09.00S,2021-12-04T02:17:40.2Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,93,113,2021-12-04T02:24:28Z,6218750,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M05.00S,2021-12-04T02:18:01.2Z,4,REGULAR,foul,offensive,[],1630205,,,1610612739,93,113,2021-12-04T02:18:10Z,6220000,,,0,,L. Stevens offensive FOUL (2 PF),"[1630205, 203526]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,101284.0,,,,,2.0,1.0,Neto,203526.0,,,,,
633,PT02M05.00S,2021-12-04T02:18:01.2Z,4,REGULAR,turnover,offensive foul,[],1630205,,,1610612739,93,113,2021-12-04T02:18:01Z,6240000,,,0,,L. Stevens offensive foul TURNOVER (1 TO),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,101284.0,1.0,,,,,,,,,,,,
635,PT01M55.00S,2021-12-04T02:18:26.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630557,89.4053876478318,53.92156862745098,1610612764,95,113,2021-12-04T02:26:14Z,6250000,20.0,47.0,1,right,C. Kispert driving Layup (2 PTS) (A. Holiday 4 AST),"[1630557, 1628988]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,5.1,Made,2.0,A. Holiday,1628988.0,4.0,,,,,,,,,,,,,,,
636,PT01M55.00S,2021-12-04T02:18:34.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202334,,,1610612764,95,113,2021-12-04T02:18:41Z,6260000,,,0,,E. Davis shooting personal FOUL (1 PF) (Kispert 1 FT),"[202334, 1630557]",1610612739.0,CLE,shooting,,,Davis,E. Davis,,,,,,,,,,,,2005.0,,,,,1.0,0.0,Kispert,1630557.0,,,,,
638,PT01M55.00S,2021-12-04T02:18:48.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630557,,,1610612764,96,113,2021-12-04T02:18:48Z,6280000,,,0,,C. Kispert Free Throw 1 of 1 (3 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
640,PT01M49.00S,2021-12-04T02:18:55.2Z,4,REGULAR,3pt,Jump Shot,[],1627756,20.54862023653088,93.38235294117646,1610612739,96,113,2021-12-04T02:19:01Z,6290000,-217.0,141.0,1,left,MISS D. Valentine 25' 3PT,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
