actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
538,PT10M42.00S,2022-01-16T01:55:55.7Z,4,REGULAR,2pt,Layup,[],1628372,93.11760840998686,70.58823529411765,1610612757,80,94,2022-01-16T01:56:02Z,5310000,103.0,12.0,1,right,MISS D. Smith Jr. 10' Layup,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,Missed,,,,,,10.36,,,,,,,,,
539,PT10M37.00S,2022-01-16T01:56:00.7Z,4,REGULAR,rebound,offensive,[],203496,,,1610612757,80,94,2022-01-16T01:56:02Z,5320000,,,0,,R. Covington REBOUND (Off:2 Def:7),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,538.0,9.0,7.0,2.0,,,,,,,,,,,
540,PT10M37.00S,2022-01-16T01:55:59.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203496,94.40999984741211,50.0,1610612757,80,96,2022-01-16T01:55:59Z,5330000,0.0,0.0,1,right,R. Covington putback Layup (14 PTS),[203496],1610612757.0,POR,putback,,,Covington,R. Covington,,,,,,,,,,Made,,,,,14.0,0.0,,,,,,,,,
541,PT10M30.00S,2022-01-16T01:56:07.6Z,4,REGULAR,3pt,Jump Shot,[],1628988,25.04927726675427,91.42156862745098,1610612764,83,96,2022-01-16T01:56:12Z,5340000,-207.0,183.0,1,left,A. Holiday 27' 3PT step back (3 PTS),[1628988],1610612764.0,WAS,step back,,,Holiday,A. Holiday,,,,,,,,,,Made,,,,,3.0,27.64,,,,,,,,,
542,PT10M13.00S,2022-01-16T01:56:26.6Z,4,REGULAR,foul,personal,[],1628988,,,1610612757,83,96,2022-01-16T01:56:49Z,5350000,,,0,,A. Holiday personal FOUL (1 PF),"[1628988, 203463]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,1146.0,1.0,0.0,McLemore,203463.0,,,,,,,,,,,,,,,,
544,PT10M07.00S,2022-01-16T01:56:52.2Z,4,REGULAR,3pt,Jump Shot,[],1629833,66.83639947437582,46.07843137254902,1610612757,83,96,2022-01-16T01:56:57Z,5370000,-20.0,259.0,1,right,MISS K. Blevins 25' 3PT,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,Missed,,,,,,25.99,,,,,,,,,
545,PT10M05.00S,2022-01-16T01:56:54.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,83,96,2022-01-16T01:56:57Z,5380000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,544.0,,,,,,,,,,,,,,
546,PT10M05.00S,2022-01-16T01:56:56.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,83,96,2022-01-16T01:56:56Z,5390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M59.00S,2022-01-16T01:57:04.9Z,4,REGULAR,3pt,Jump Shot,[],1628418,4.944152431011826,97.54901960784314,1610612764,83,96,2022-01-16T01:57:09Z,5400000,-238.0,-6.0,1,left,MISS T. Bryant 3PT,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,Missed,,,,,,23.78,,,,,,,,,
548,PT09M59.00S,2022-01-16T01:57:04.9Z,4,REGULAR,rebound,offensive,[],1628988,,,1610612764,83,96,2022-01-16T01:57:09Z,5410000,,,0,,A. Holiday REBOUND (Off:1 Def:0),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,547.0,1.0,0.0,1.0,,,,,,,,,,,
549,PT09M53.00S,2022-01-16T01:57:10.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,26.888961892247043,12.5,1610612764,86,96,2022-01-16T01:57:14Z,5420000,188.0,200.0,1,left,A. Holiday 27' 3PT pullup (6 PTS),[1628988],1610612764.0,WAS,pullup,,,Holiday,A. Holiday,,,,,,,,,,Made,,,,,6.0,27.44,,,,,,,,,
550,PT09M29.00S,2022-01-16T01:57:34.8Z,4,REGULAR,2pt,Jump Shot,[],1628372,84.31340341655716,23.52941176470588,1610612757,86,98,2022-01-16T01:57:40Z,5430000,-132.0,95.0,1,right,D. Smith Jr. 16' turnaround fadeaway Jump Shot (7 PTS),[1628372],1610612757.0,POR,turnaround fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,Made,,,,,7.0,16.3,,,,,,,,,
551,PT09M17.00S,2022-01-16T01:57:46.5Z,4,REGULAR,3pt,Jump Shot,[],203915,24.917871222076215,89.4607843137255,1610612764,86,98,2022-01-16T01:57:50Z,5440000,-197.0,182.0,1,left,MISS S. Dinwiddie 26' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Missed,,,,,,26.82,,,,,,,,,
552,PT09M14.00S,2022-01-16T01:57:49.5Z,4,REGULAR,rebound,defensive,[],203463,,,1610612757,86,98,2022-01-16T01:57:50Z,5450000,,,0,,B. McLemore REBOUND (Off:0 Def:2),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,551.0,2.0,2.0,0.0,,,,,,,,,,,
553,PT09M07.00S,2022-01-16T01:57:59.3Z,4,REGULAR,foul,personal,[],1630557,,,1610612757,86,98,2022-01-16T01:58:06Z,5460000,,,0,,C. Kispert personal FOUL (3 PF),"[1630557, 203463]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,202901.0,3.0,0.0,McLemore,203463.0,,,,,,,,,,,,,,,,
555,PT09M07.00S,2022-01-16T01:58:05.7Z,4,REGULAR,substitution,out,[],1629604,,,1610612757,86,98,2022-01-16T01:58:13Z,5480000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M07.00S,2022-01-16T01:58:05.7Z,4,REGULAR,substitution,out,[],1629833,,,1610612757,86,98,2022-01-16T01:58:13Z,5490000,,,0,,SUB out: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M07.00S,2022-01-16T01:58:05.7Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,86,98,2022-01-16T01:58:13Z,5500000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M07.00S,2022-01-16T01:58:05.7Z,4,REGULAR,substitution,in,[],203994,,,1610612757,86,98,2022-01-16T01:58:13Z,5510000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M55.00S,2022-01-16T01:58:34.8Z,4,REGULAR,3pt,Jump Shot,[],203463,95.22010512483574,96.56862745098039,1610612757,86,101,2022-01-16T01:58:40Z,5520000,233.0,-8.0,1,right,B. McLemore 3PT  (9 PTS) (J. Nurkic 2 AST),"[203463, 203994]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Made,,,,,9.0,23.29,J. Nurkic,203994.0,2.0,,,,,,
561,PT08M32.00S,2022-01-16T01:58:58.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,7.966491458607096,60.5392156862745,1610612764,86,101,2022-01-16T01:59:02Z,5540000,-53.0,22.0,1,left,MISS A. Holiday floating Shot,[1628988],1610612764.0,WAS,floating,,,Holiday,A. Holiday,,,,,,,,,,Missed,,,,,,5.73,,,,,,,,,
562,PT08M32.00S,2022-01-16T01:58:58.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,86,101,2022-01-16T01:59:02Z,5550000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,561.0,,,,,,,,,,,,,,
563,PT08M32.00S,2022-01-16T01:59:03.0Z,4,REGULAR,foul,personal,[],203463,,,1610612764,86,101,2022-01-16T01:59:13Z,5560000,,,0,,B. McLemore loose ball personal FOUL (4 PF),"[203463, 1628418]",1610612757.0,POR,loose ball,,,McLemore,B. McLemore,,,,,202901.0,4.0,0.0,Bryant,1628418.0,,,,,,,,,,,,,,,,
565,PT08M26.00S,2022-01-16T01:59:23.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,5.995400788436268,3.431372549019608,1610612764,86,101,2022-01-16T01:59:28Z,5580000,233.0,4.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,23.28,,,,,,,,,
566,PT08M23.00S,2022-01-16T01:59:26.0Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612764,86,101,2022-01-16T01:59:28Z,5590000,,,0,,K. Kuzma REBOUND (Off:3 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,565.0,8.0,5.0,3.0,,,,,,,,,,,
567,PT08M18.00S,2022-01-16T01:59:31.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628398,10.068988173455978,66.42156862745098,1610612764,86,101,2022-01-16T01:59:35Z,5600000,-82.0,42.0,1,left,MISS K. Kuzma 9' Jump Shot,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,9.23,,,,,,,,,
568,PT08M16.00S,2022-01-16T01:59:33.1Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612764,86,101,2022-01-16T01:59:33Z,5610000,,,0,,C. Kispert REBOUND (Off:1 Def:6),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,567.0,7.0,6.0,1.0,,,,,,,,,,,
569,PT08M16.00S,2022-01-16T01:59:33.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,6.915243101182654,44.11764705882353,1610612764,88,101,2022-01-16T01:59:51Z,5620000,29.0,13.0,1,left,C. Kispert putback Layup (13 PTS),[1630557],1610612764.0,WAS,putback,,,Kispert,C. Kispert,,,,,,,,,,Made,,,,,13.0,3.19,,,,,,,,,
570,PT08M01.00S,2022-01-16T01:59:48.3Z,4,REGULAR,2pt,Jump Shot,[],1629014,75.50919842312747,24.019607843137255,1610612757,88,101,2022-01-16T01:59:53Z,5630000,-130.0,178.0,1,right,MISS A. Simons 22' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,,Missed,,,,,,22.01,,,,,,,,,
571,PT07M57.00S,2022-01-16T01:59:52.3Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612764,88,101,2022-01-16T01:59:53Z,5640000,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,570.0,2.0,2.0,0.0,,,,,,,,,,,
572,PT07M49.00S,2022-01-16T02:00:00.8Z,4,REGULAR,turnover,bad pass,[],203915,,,1610612764,88,101,2022-01-16T02:00:05Z,5650000,,,0,,S. Dinwiddie bad pass TURNOVER (3 TO),"[203915, 203994]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,3.0,Nurkic,203994.0,,,
573,PT07M49.00S,2022-01-16T02:00:00.8Z,4,REGULAR,steal,,[],203994,,,1610612757,88,101,2022-01-16T02:00:02Z,5660000,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M42.00S,2022-01-16T02:00:10.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,88,101,2022-01-16T02:00:10Z,5670000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M42.00S,2022-01-16T02:02:14.3Z,4,REGULAR,substitution,out,[],1630557,,,1610612757,88,101,2022-01-16T02:02:54Z,5680000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M42.00S,2022-01-16T02:02:14.3Z,4,REGULAR,substitution,out,[],203915,,,1610612757,88,101,2022-01-16T02:02:54Z,5690000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M42.00S,2022-01-16T02:02:14.3Z,4,REGULAR,substitution,in,[],203484,,,1610612757,88,101,2022-01-16T02:02:54Z,5700000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M42.00S,2022-01-16T02:02:14.3Z,4,REGULAR,substitution,in,[],1630166,,,1610612757,88,101,2022-01-16T02:02:54Z,5710000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M34.00S,2022-01-16T02:03:13.9Z,4,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612757,88,101,2022-01-16T02:03:25Z,5720000,,,0,,T. Bryant shooting personal FOUL (2 PF) (Nurkic 2 FT),"[1628418, 203994]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,202901.0,2.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,,
581,PT07M34.00S,2022-01-16T02:04:03.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203994,,,1610612757,88,101,2022-01-16T02:04:03Z,5740000,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,Missed,,,,,,,,,,,,,,,
582,PT07M34.00S,2022-01-16T02:04:03.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,88,101,2022-01-16T02:04:03Z,5750000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,581.0,,,,,,,,,,,,,,
583,PT07M34.00S,2022-01-16T02:04:18.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203994,,,1610612757,88,102,2022-01-16T02:04:18Z,5760000,,,0,,J. Nurkic Free Throw 2 of 2 (19 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,Made,,,,,19.0,,,,,,,,,,
584,PT07M17.00S,2022-01-16T02:04:37.7Z,4,REGULAR,3pt,Jump Shot,[],203484,11.645860709592641,4.901960784313726,1610612764,88,102,2022-01-16T02:04:43Z,5770000,225.0,57.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,23.26,,,,,,,,,
585,PT07M13.00S,2022-01-16T02:04:41.7Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,88,102,2022-01-16T02:04:43Z,5780000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:2),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,584.0,2.0,2.0,0.0,,,,,,,,,,,
586,PT06M54.00S,2022-01-16T02:05:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.24901445466492,45.588235294117645,1610612757,88,104,2022-01-16T02:05:05Z,5790000,-22.0,11.0,1,right,J. Nurkic reverse Layup (21 PTS) (A. Simons 10 AST),"[203994, 1629014]",1610612757.0,POR,reverse,,,Nurkic,J. Nurkic,,,,,,,,,,Made,,,,,21.0,2.47,A. Simons,1629014.0,10.0,,,,,,
588,PT06M44.00S,2022-01-16T02:05:10.8Z,4,REGULAR,3pt,Jump Shot,[],1630166,4.944152431011826,98.0392156862745,1610612764,88,104,2022-01-16T02:05:16Z,5810000,-240.0,-6.0,1,left,MISS D. Avdija 24' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,Missed,,,,,,24.03,,,,,,,,,
589,PT06M40.00S,2022-01-16T02:05:14.8Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,88,104,2022-01-16T02:05:16Z,5820000,,,0,,J. Nurkic REBOUND (Off:2 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,588.0,12.0,10.0,2.0,,,,,,,,,,,
590,PT06M22.00S,2022-01-16T02:05:33.6Z,4,REGULAR,3pt,Jump Shot,[],203463,95.6143232588699,4.901960784313726,1610612757,88,104,2022-01-16T02:05:38Z,5830000,-225.0,-11.0,1,right,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,,,,22.58,,,,,,,,,
591,PT06M17.00S,2022-01-16T02:05:38.6Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,88,104,2022-01-16T02:05:38Z,5840000,,,0,,A. Holiday REBOUND (Off:1 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,590.0,2.0,1.0,1.0,,,,,,,,,,,
592,PT06M14.00S,2022-01-16T02:05:40.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628988,7.178055190538765,54.65686274509803,1610612764,90,104,2022-01-16T02:05:58Z,5850000,-23.0,15.0,1,left,A. Holiday running Layup (8 PTS),[1628988],1610612764.0,WAS,running,,,Holiday,A. Holiday,,,,,,,,,,Made,,,,,8.0,2.77,,,,,,,,,
593,PT05M51.00S,2022-01-16T02:06:03.5Z,4,REGULAR,3pt,Jump Shot,[],1629014,65.25952693823915,45.83333333333333,1610612757,90,104,2022-01-16T02:06:08Z,5860000,-21.0,274.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,Missed,,,,,,27.49,,,,,,,,,
594,PT05M48.00S,2022-01-16T02:06:06.5Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,90,104,2022-01-16T02:06:08Z,5870000,,,0,,K. Kuzma REBOUND (Off:3 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,593.0,9.0,6.0,3.0,,,,,,,,,,,
595,PT05M39.00S,2022-01-16T02:06:15.0Z,4,REGULAR,turnover,bad pass,[],1628398,,,1610612764,90,104,2022-01-16T02:06:18Z,5880000,,,0,,K. Kuzma bad pass TURNOVER (4 TO),"[1628398, 1629014]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,4.0,Simons,1629014.0,,,
596,PT05M39.00S,2022-01-16T02:06:15.0Z,4,REGULAR,steal,,[],1629014,,,1610612757,90,104,2022-01-16T02:06:16Z,5890000,,,0,,A. Simons STEAL (2 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M33.00S,2022-01-16T02:06:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,91.01511169513797,50.98039215686274,1610612757,90,106,2022-01-16T02:06:48Z,5900000,5.0,32.0,1,right,A. Simons running Layup (28 PTS),[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,,,,,,Made,,,,,28.0,3.24,,,,,,,,,
598,PT05M33.00S,2022-01-16T02:06:27.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,90,106,2022-01-16T02:06:27Z,5910000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M33.00S,2022-01-16T02:08:17.6Z,4,REGULAR,substitution,out,[],1628418,,,1610612764,90,106,2022-01-16T02:09:04Z,5920000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M33.00S,2022-01-16T02:08:17.6Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,90,106,2022-01-16T02:09:04Z,5930000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M33.00S,2022-01-16T02:08:17.6Z,4,REGULAR,substitution,out,[],1628372,,,1610612764,90,106,2022-01-16T02:09:04Z,5940000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M33.00S,2022-01-16T02:08:17.6Z,4,REGULAR,substitution,in,[],203915,,,1610612764,90,106,2022-01-16T02:09:04Z,5950000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M33.00S,2022-01-16T02:08:17.6Z,4,REGULAR,substitution,in,[],1626149,,,1610612764,90,106,2022-01-16T02:09:04Z,5960000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M33.00S,2022-01-16T02:08:17.6Z,4,REGULAR,substitution,in,[],1629642,,,1610612764,90,106,2022-01-16T02:09:04Z,5970000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M11.00S,2022-01-16T02:09:40.8Z,4,REGULAR,3pt,Jump Shot,[],203915,15.193823915900131,4.166666666666666,1610612764,93,106,2022-01-16T02:09:45Z,5980000,229.0,90.0,1,left,S. Dinwiddie 24' 3PT  (21 PTS) (A. Holiday 1 AST),"[203915, 1628988]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,,,,,21.0,24.63,A. Holiday,1628988.0,1.0,,,,,,
607,PT04M44.00S,2022-01-16T02:10:09.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,93,106,2022-01-16T02:10:16Z,6000000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,1627541.0,,,,,,,,,,,,,,,,,,,,
608,PT04M33.00S,2022-01-16T02:10:34.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,8.492115637319317,44.85294117647059,1610612764,93,106,2022-01-16T02:10:39Z,6010000,26.0,27.0,1,left,MISS K. Caldwell-Pope Layup,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,3.75,,,,,,,,,
609,PT04M31.00S,2022-01-16T02:10:36.0Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,93,106,2022-01-16T02:10:39Z,6020000,,,0,,J. Nurkic REBOUND (Off:2 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,608.0,13.0,11.0,2.0,,,,,,,,,,,
610,PT04M18.00S,2022-01-16T02:10:51.3Z,4,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,93,106,2022-01-16T02:10:58Z,6030000,,,0,,J. Nurkic bad pass out-of-bounds TURNOVER (3 TO),[203994],1610612757.0,POR,bad pass,,,Nurkic,J. Nurkic,,,,,1627541.0,,,,,,,,,,,,,,,3.0,,,,,
611,PT04M07.00S,2022-01-16T02:11:08.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628398,10.988830486202366,52.69607843137255,1610612764,95,106,2022-01-16T02:11:14Z,6040000,-13.0,51.0,1,left,K. Kuzma cutting Layup (13 PTS) (M. Harrell 1 AST),"[1628398, 1626149]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,13.0,5.26,M. Harrell,1626149.0,1.0,,,,,,
613,PT04M07.00S,2022-01-16T02:11:12.1Z,4,REGULAR,foul,personal,['1freethrow'],203496,,,1610612764,95,106,2022-01-16T02:11:22Z,6060000,,,0,,R. Covington shooting personal FOUL (5 PF) (Kuzma 1 FT),"[203496, 1628398]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,1627541.0,5.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,
615,PT04M07.00S,2022-01-16T02:11:35.8Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628398,,,1610612764,96,106,2022-01-16T02:11:35Z,6080000,,,0,,K. Kuzma Free Throw 1 of 1 (14 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,
616,PT03M53.00S,2022-01-16T02:11:51.7Z,4,REGULAR,3pt,Jump Shot,[],203496,75.1149802890933,88.97058823529412,1610612757,96,106,2022-01-16T02:11:58Z,6090000,195.0,181.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Missed,,,,,,26.63,,,,,,,,,
617,PT03M52.00S,2022-01-16T02:11:52.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,96,106,2022-01-16T02:11:58Z,6100000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,616.0,,,,,,,,,,,,,,
618,PT03M52.00S,2022-01-16T02:11:58.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,96,106,2022-01-16T02:11:58Z,6110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M52.00S,2022-01-16T02:12:10.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,96,106,2022-01-16T02:12:10Z,6120000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M52.00S,2022-01-16T02:13:58.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203484,,,1610612757,96,106,2022-01-16T02:16:59Z,6130000,,,0,,K. Caldwell-Pope away-from-play personal FOUL (2 PF) (McLemore 1 FT),"[203484, 203463]",1610612764.0,WAS,away-from-play,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1146.0,2.0,0.0,McLemore,203463.0,,,,,,,,,,,,,,,,
622,PT03M52.00S,2022-01-16T02:14:25.0Z,4,REGULAR,instantreplay,request,[],0,,,1610612757,96,106,2022-01-16T02:14:58Z,6150000,,,0,,,[],,,support,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
623,PT03M52.00S,2022-01-16T02:16:40.3Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203463,,,1610612757,96,106,2022-01-16T02:17:15Z,6160000,,,0,,MISS B. McLemore away-from-play Free Throw 1 of 1,[203463],1610612757.0,POR,away-from-play,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,,,,,,,,,,,,,
625,PT03M52.00S,2022-01-16T02:16:40.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,96,106,2022-01-16T02:17:15Z,6180000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,623.0,,,,,,,,,,,,,,
