actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
556,PT08M09.00S,2022-03-17T01:01:29.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,90,112,2022-03-17T01:01:37Z,5370000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,
557,PT08M09.00S,2022-03-17T01:01:38.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,90,112,2022-03-17T01:01:38Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M01.00S,2022-03-17T01:02:11.0Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612743,90,112,2022-03-17T01:04:32Z,5395000,,,0,,DEN 8-second-violation Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,1204.0,,,,,,,,,,,,,,,,,,,,
559,PT07M42.00S,2022-03-17T01:02:27.2Z,4,REGULAR,foul,personal,[],202326,,,1610612764,90,112,2022-03-17T01:04:32Z,5400000,,,0,,D. Cousins personal FOUL (4 PF),"[202326, 1629655]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,201639.0,4.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,,,
561,PT07M31.00S,2022-03-17T01:02:53.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629060,9.674770039421814,2.450980392156863,1610612764,90,112,2022-03-17T01:02:27Z,5420000,238.0,38.0,1,left,MISS R. Hachimura 24' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,24.08,,,,,,,,,
562,PT07M28.00S,2022-03-17T01:02:56.9Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,90,112,2022-03-17T01:02:58Z,5430000,,,0,,B. Hyland REBOUND (Off:0 Def:5),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,561.0,5.0,5.0,0.0,,,,,,,,,,
563,PT07M13.00S,2022-03-17T01:03:11.2Z,4,REGULAR,3pt,Jump Shot,[],1630538,68.80749014454665,78.92156862745098,1610612743,90,112,2022-03-17T01:03:17Z,5440000,145.0,241.0,1,right,MISS B. Hyland 28' 3PT - blocked,"[1630538, 202397]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,Missed,,,,,,28.08,,,,,,,Smith,202397.0,
564,PT07M13.00S,2022-03-17T01:03:11.2Z,4,REGULAR,block,,[],202397,,,1610612743,90,112,2022-03-17T01:03:14Z,5450000,,,0,,I. Smith BLOCK (1 BLK),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M09.00S,2022-03-17T01:03:15.2Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,90,112,2022-03-17T01:03:17Z,5460000,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,563.0,2.0,1.0,1.0,,,,,,,,,,
566,PT07M08.00S,2022-03-17T01:03:16.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202397,7.703679369250986,49.50980392156863,1610612764,90,112,2022-03-17T01:03:23Z,5470000,2.0,20.0,1,left,MISS I. Smith running Layup,[202397],1610612764.0,WAS,running,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,2.01,,,,,,,,,
567,PT07M03.00S,2022-03-17T01:03:21.2Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612764,90,112,2022-03-17T01:03:21Z,5480000,,,0,,C. Kispert REBOUND (Off:2 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,566.0,3.0,1.0,2.0,,,,,,,,,,
568,PT07M03.00S,2022-03-17T01:03:21.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630557,5.590000152587891,50.0,1610612764,92,112,2022-03-17T01:03:31Z,5490000,0.0,0.0,1,left,C. Kispert tip Layup (15 PTS),[1630557],1610612764.0,WAS,tip,,,Kispert,C. Kispert,,,,,,,,,,Made,15.0,,,,,0.0,,,,,,,,,
569,PT07M02.00S,2022-03-17T01:03:28.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,92,112,2022-03-17T01:03:28Z,5500000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M02.00S,2022-03-17T01:06:07.6Z,4,REGULAR,substitution,out,[],1627854,,,1610612743,92,112,2022-03-17T01:06:25Z,5520000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M02.00S,2022-03-17T01:06:07.6Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,92,112,2022-03-17T01:06:25Z,5530000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M42.00S,2022-03-17T01:06:48.1Z,4,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612743,92,112,2022-03-17T01:06:57Z,5540000,,,0,,D. Gafford shooting personal FOUL (3 PF) (Cousins 2 FT),"[1629655, 202326]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,201639.0,3.0,0.0,Cousins,202326.0,,,,,,,,,,,,,,,,
578,PT06M42.00S,2022-03-17T01:07:14.4Z,4,REGULAR,freethrow,1 of 2,[],202326,,,1610612743,92,112,2022-03-17T01:07:14Z,5560000,,,0,,MISS D. Cousins Free Throw 1 of 2,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,Missed,,,,,,,,,,,,,,,
579,PT06M42.00S,2022-03-17T01:07:14.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,92,112,2022-03-17T01:07:14Z,5570000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,578.0,,,,,,,,,,,,,
580,PT06M42.00S,2022-03-17T01:07:28.4Z,4,REGULAR,freethrow,2 of 2,[],202326,,,1610612743,92,113,2022-03-17T01:07:28Z,5580000,,,0,,D. Cousins Free Throw 2 of 2 (10 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
581,PT06M32.00S,2022-03-17T01:07:42.2Z,4,REGULAR,foul,personal,[],1628420,,,1610612764,92,113,2022-03-17T01:07:58Z,5590000,,,0,,M. Morris personal FOUL (3 PF),"[1628420, 1629655]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,201639.0,3.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,,,
583,PT06M25.00S,2022-03-17T01:08:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202397,7.440867279894875,48.28431372549019,1610612764,92,113,2022-03-17T01:10:26Z,5610000,9.0,17.0,1,left,MISS I. Smith driving Layup,[202397],1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,1.94,,,,,,,,,
584,PT06M24.00S,2022-03-17T01:08:08.2Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,92,113,2022-03-17T01:10:26Z,5620000,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,583.0,1.0,0.0,1.0,,,,,,,,,,
585,PT06M23.00S,2022-03-17T01:08:14.4Z,4,REGULAR,foul,personal,['2freethrow'],202326,,,1610612764,92,113,2022-03-17T01:09:43Z,5635000,,,0,,D. Cousins shooting personal FOUL (5 PF) (Gafford 2 FT),"[202326, 1629655]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,201639.0,5.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,,,
587,PT06M23.00S,2022-03-17T01:08:38.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629655,,,1610612764,92,113,2022-03-17T01:09:43Z,5650000,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,Missed,,,,,,,,,,,,,,,
588,PT06M23.00S,2022-03-17T01:08:38.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,92,113,2022-03-17T01:08:38Z,5660000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,587.0,,,,,,,,,,,,,
589,PT06M23.00S,2022-03-17T01:08:52.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629655,,,1610612764,93,113,2022-03-17T01:09:43Z,5670000,,,0,,D. Gafford Free Throw 2 of 2 (3 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
590,PT06M04.00S,2022-03-17T01:09:13.1Z,4,REGULAR,3pt,Jump Shot,[],1628420,90.09526938239159,96.81372549019608,1610612743,93,113,2022-03-17T01:09:18Z,5680000,234.0,41.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,Missed,,,,,,23.76,,,,,,,,,
591,PT06M00.00S,2022-03-17T01:09:17.1Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,93,113,2022-03-17T01:09:18Z,5690000,,,0,,D. Avdija REBOUND (Off:1 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,590.0,7.0,6.0,1.0,,,,,,,,,,
592,PT05M54.00S,2022-03-17T01:09:22.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,18.610381077529567,58.82352941176471,1610612764,95,113,2022-03-17T01:09:27Z,5700000,-44.0,122.0,1,left,D. Avdija 13' driving floating Jump Shot (15 PTS),[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,,,,,,Made,15.0,,,,,13.01,,,,,,,,,
593,PT05M36.00S,2022-03-17T01:09:39.5Z,4,REGULAR,3pt,Jump Shot,[],203085,86.28449408672799,95.83333333333334,1610612743,95,116,2022-03-17T01:09:44Z,5710000,229.0,76.0,1,right,A. Rivers 24' 3PT  (13 PTS) (M. Morris 3 AST),"[203085, 1628420]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,Made,13.0,,,,,24.16,M. Morris,1628420.0,3.0,,,,,,
595,PT05M22.00S,2022-03-17T01:09:53.9Z,4,REGULAR,turnover,bad pass,[],1629655,,,1610612764,95,116,2022-03-17T01:09:59Z,5730000,,,0,,D. Gafford bad pass TURNOVER (1 TO),"[1629655, 1628420]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,1.0,Morris,1628420.0,,,
596,PT05M22.00S,2022-03-17T01:09:53.9Z,4,REGULAR,steal,,[],1628420,,,1610612743,95,116,2022-03-17T01:09:56Z,5740000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M16.00S,2022-03-17T01:09:59.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203085,90.62089356110381,95.09803921568627,1610612743,95,116,2022-03-17T01:10:04Z,5750000,225.0,36.0,1,right,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,Missed,,,,,,22.83,,,,,,,,,
598,PT05M14.00S,2022-03-17T01:10:01.8Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,95,116,2022-03-17T01:10:04Z,5760000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,597.0,2.0,1.0,1.0,,,,,,,,,,
599,PT04M51.00S,2022-03-17T01:10:24.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,6.783837056504599,49.01960784313725,1610612764,97,116,2022-03-17T01:10:30Z,5770000,5.0,11.0,1,left,R. Hachimura driving DUNK (10 PTS),[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,,,,,,Made,10.0,,,,,1.23,,,,,,,,,
600,PT04M37.00S,2022-03-17T01:10:41.6Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612743,97,116,2022-03-17T01:16:34Z,5780000,,,0,,D. Avdija shooting personal FOUL (2 PF) (Hyland 2 FT),"[1630166, 1630538]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,1204.0,2.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,,
602,PT04M37.00S,2022-03-17T01:10:57.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,97,116,2022-03-17T01:12:18Z,5800000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M37.00S,2022-03-17T01:13:19.9Z,4,REGULAR,substitution,out,[],202397,,,1610612743,97,116,2022-03-17T01:14:00Z,5810000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M37.00S,2022-03-17T01:13:19.9Z,4,REGULAR,substitution,out,[],203085,,,1610612743,97,116,2022-03-17T01:14:00Z,5820000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M37.00S,2022-03-17T01:13:19.9Z,4,REGULAR,substitution,in,[],203107,,,1610612743,97,116,2022-03-17T01:14:00Z,5830000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M37.00S,2022-03-17T01:13:19.9Z,4,REGULAR,substitution,in,[],203115,,,1610612743,97,116,2022-03-17T01:14:00Z,5840000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M37.00S,2022-03-17T01:14:08.7Z,4,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,97,117,2022-03-17T01:14:08Z,5850000,,,0,,B. Hyland Free Throw 1 of 2 (16 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
608,PT04M37.00S,2022-03-17T01:14:23.8Z,4,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,97,118,2022-03-17T01:14:23Z,5860000,,,0,,B. Hyland Free Throw 2 of 2 (17 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
609,PT04M18.00S,2022-03-17T01:14:45.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,19.793035479632064,50.245098039215684,1610612764,99,118,2022-03-17T01:14:50Z,5870000,-1.0,134.0,1,left,R. Hachimura 13' pullup Jump Shot (12 PTS) (D. Avdija 3 AST),"[1629060, 1630166]",1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,,,,,,Made,12.0,,,,,13.36,D. Avdija,1630166.0,3.0,,,,,,
611,PT03M57.00S,2022-03-17T01:15:05.9Z,4,REGULAR,2pt,Jump Shot,[],202326,78.13731931668858,24.754901960784316,1610612743,99,118,2022-03-17T01:15:36Z,5890000,-126.0,153.0,1,right,MISS D. Cousins 19' Jump Shot,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,Missed,,,,,,19.83,,,,,,,,,
612,PT03M55.00S,2022-03-17T01:15:07.9Z,4,REGULAR,rebound,defensive,[],203107,,,1610612764,99,118,2022-03-17T01:15:11Z,5900000,,,0,,T. Satoransky REBOUND (Off:0 Def:1),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,611.0,1.0,1.0,0.0,,,,,,,,,,
613,PT03M50.00S,2022-03-17T01:15:14.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629655,6.783837056504599,50.245098039215684,1610612764,101,118,2022-03-17T01:15:20Z,5910000,-1.0,11.0,1,left,D. Gafford DUNK (5 PTS) (T. Satoransky 1 AST),"[1629655, 203107]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,Made,5.0,,,,,1.14,T. Satoransky,203107.0,1.0,,,,,,
615,PT03M27.00S,2022-03-17T01:15:36.1Z,4,REGULAR,2pt,Jump Shot,[],1628420,84.57621550591328,20.833333333333336,1610612743,101,120,2022-03-17T01:15:41Z,5930000,-146.0,92.0,1,right,M. Morris 17' pullup Jump Shot (15 PTS) (B. Hyland 5 AST),"[1628420, 1630538]",1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,,,,,,Made,15.0,,,,,17.27,B. Hyland,1630538.0,5.0,,,,,,
617,PT03M10.00S,2022-03-17T01:15:57.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,101,120,2022-03-17T01:15:57Z,5950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M10.00S,2022-03-17T01:15:58.2Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,101,120,2022-03-17T01:16:03Z,5960000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M10.00S,2022-03-17T01:15:58.2Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,101,120,2022-03-17T01:16:03Z,5970000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M08.00S,2022-03-17T01:16:30.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612764,101,120,2022-03-17T01:16:39Z,5980000,,,0,,B. Hyland personal FOUL (3 PF) (Avdija 2 FT),"[1630538, 1630166]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,1204.0,3.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,,
622,PT03M08.00S,2022-03-17T01:16:56.6Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,102,120,2022-03-17T01:16:56Z,6000000,,,0,,D. Avdija Free Throw 1 of 2 (16 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
623,PT03M08.00S,2022-03-17T01:17:08.6Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,103,120,2022-03-17T01:17:08Z,6010000,,,0,,D. Avdija Free Throw 2 of 2 (17 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
624,PT02M48.00S,2022-03-17T01:17:29.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202326,93.11760840998686,46.07843137254902,1610612743,103,120,2022-03-17T01:17:35Z,6020000,-20.0,12.0,1,right,MISS D. Cousins Layup - blocked,"[202326, 1629655]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,Missed,,,,,,2.31,,,,,,,Gafford,1629655.0,
625,PT02M48.00S,2022-03-17T01:17:29.9Z,4,REGULAR,block,,[],1629655,,,1610612743,103,120,2022-03-17T01:17:33Z,6030000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M44.00S,2022-03-17T01:17:33.9Z,4,REGULAR,rebound,offensive,[],203210,,,1610612743,103,120,2022-03-17T01:17:35Z,6040000,,,0,,J. Green REBOUND (Off:2 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,624.0,4.0,2.0,2.0,,,,,,,,,,
627,PT02M43.00S,2022-03-17T01:17:34.8Z,4,REGULAR,turnover,bad pass,[],203210,,,1610612743,103,120,2022-03-17T01:19:56Z,6050000,,,0,,J. Green bad pass TURNOVER (1 TO),"[203210, 1629060]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1.0,Hachimura,1629060.0,,,
628,PT02M43.00S,2022-03-17T01:17:34.8Z,4,REGULAR,steal,,[],1629060,,,1610612764,103,120,2022-03-17T01:17:37Z,6060000,,,0,,R. Hachimura STEAL (2 STL),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M40.00S,2022-03-17T01:17:37.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629060,8.09789750328515,52.450980392156865,1610612764,103,120,2022-03-17T01:19:39Z,6070000,-12.0,24.0,1,left,MISS R. Hachimura running Layup,[1629060],1610612764.0,WAS,running,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,2.66,,,,,,,,,
631,PT02M37.00S,2022-03-17T01:17:40.9Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,103,120,2022-03-17T01:17:45Z,6090000,,,0,,B. Hyland REBOUND (Off:0 Def:6),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,629.0,6.0,6.0,0.0,,,,,,,,,,
632,PT02M26.00S,2022-03-17T01:17:52.2Z,4,REGULAR,3pt,Jump Shot,[],202326,66.5735873850197,46.81372549019608,1610612743,103,120,2022-03-17T01:17:57Z,6100000,-16.0,262.0,1,right,MISS D. Cousins 26' 3PT,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,Missed,,,,,,26.22,,,,,,,,,
633,PT02M22.00S,2022-03-17T01:17:56.2Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,103,120,2022-03-17T01:17:57Z,6110000,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,632.0,1.0,1.0,0.0,,,,,,,,,,
634,PT02M11.00S,2022-03-17T01:18:06.2Z,4,REGULAR,2pt,Jump Shot,[],1629060,24.26084099868594,35.78431372549019,1610612764,103,120,2022-03-17T01:18:30Z,6120000,71.0,176.0,1,left,MISS R. Hachimura 18' Jump Shot,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,18.94,,,,,,,,,
635,PT02M08.00S,2022-03-17T01:18:09.2Z,4,REGULAR,rebound,defensive,[],202326,,,1610612743,103,120,2022-03-17T01:18:10Z,6130000,,,0,,D. Cousins REBOUND (Off:1 Def:4),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,634.0,5.0,4.0,1.0,,,,,,,,,,
636,PT01M52.00S,2022-03-17T01:18:25.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202326,86.15308804204993,42.15686274509804,1610612743,103,122,2022-03-17T01:18:35Z,6140000,-39.0,78.0,1,right,D. Cousins 8' Hook (12 PTS) (M. Morris 4 AST),"[202326, 1628420]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,Made,12.0,,,,,8.7,M. Morris,1628420.0,4.0,,,,,,
638,PT01M44.00S,2022-03-17T01:18:37.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203107,19.398817345597898,57.107843137254896,1610612764,105,122,2022-03-17T01:18:43Z,6160000,-36.0,130.0,1,left,T. Satoransky 13' driving floating Jump Shot (2 PTS),[203107],1610612764.0,WAS,driving floating,,,Satoransky,T. Satoransky,,,,,,,,,,Made,2.0,,,,,13.46,,,,,,,,,
639,PT01M24.00S,2022-03-17T01:18:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202326,92.9862023653088,51.9607843137255,1610612743,105,124,2022-03-17T01:19:04Z,6170000,10.0,13.0,1,right,D. Cousins Layup (14 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,Made,14.0,,,,,1.66,,,,,,,,,
640,PT01M15.00S,2022-03-17T01:19:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.995400788436268,47.05882352941176,1610612764,107,124,2022-03-17T01:19:17Z,6180000,15.0,4.0,1,left,D. Avdija cutting Layup (19 PTS) (D. Gafford 1 AST),"[1630166, 1629655]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,,,,,,Made,19.0,,,,,1.52,D. Gafford,1629655.0,1.0,,,,,,
642,PT01M15.00S,2022-03-17T01:19:18.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,107,124,2022-03-17T01:19:18Z,6200000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M15.00S,2022-03-17T01:20:23.1Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,107,124,2022-03-17T01:20:50Z,6210000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M15.00S,2022-03-17T01:20:23.1Z,4,REGULAR,substitution,out,[],202326,,,1610612743,107,124,2022-03-17T01:20:50Z,6220000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M15.00S,2022-03-17T01:20:23.1Z,4,REGULAR,substitution,out,[],203115,,,1610612743,107,124,2022-03-17T01:20:50Z,6230000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M15.00S,2022-03-17T01:20:23.1Z,4,REGULAR,substitution,out,[],1628420,,,1610612743,107,124,2022-03-17T01:20:50Z,6240000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M15.00S,2022-03-17T01:20:23.1Z,4,REGULAR,substitution,in,[],1630210,,,1610612743,107,124,2022-03-17T01:20:50Z,6250000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M15.00S,2022-03-17T01:20:23.1Z,4,REGULAR,substitution,in,[],1627854,,,1610612743,107,124,2022-03-17T01:20:50Z,6260000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M15.00S,2022-03-17T01:20:23.1Z,4,REGULAR,substitution,in,[],1628432,,,1610612743,107,124,2022-03-17T01:20:50Z,6270000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
