actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
523,PT07M23.00S,2021-12-12T02:00:48.0Z,4,REGULAR,foul,personal,['2freethrow'],202355,,,1610612764,79,95,2021-12-12T02:00:57Z,5180000,,,0,,H. Whiteside shooting personal FOUL (1 PF) (Harrell 2 FT),"[202355, 1626149]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Harrell,1626149.0,,,,,
525,PT07M23.00S,2021-12-12T02:01:18.5Z,4,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,79,95,2021-12-12T02:01:53Z,5200000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
526,PT07M23.00S,2021-12-12T02:01:18.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,79,95,2021-12-12T02:01:53Z,5210000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,
527,PT07M23.00S,2021-12-12T02:01:19.7Z,4,REGULAR,substitution,out,[],204060,,,1610612764,79,95,2021-12-12T02:01:26Z,5220000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M23.00S,2021-12-12T02:01:19.7Z,4,REGULAR,substitution,in,[],1626220,,,1610612764,79,95,2021-12-12T02:01:26Z,5230000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M23.00S,2021-12-12T02:01:18.5Z,4,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,79,95,2021-12-12T02:01:53Z,5240000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
530,PT07M19.00S,2021-12-12T02:01:22.5Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,79,95,2021-12-12T02:01:53Z,5250000,,,0,,H. Whiteside REBOUND (Off:3 Def:7),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,529.0,10.0,7.0,3.0,,,,,,,,,,,
531,PT07M05.00S,2021-12-12T02:02:08.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202355,91.24507227332458,48.28431372549019,1610612762,79,97,2021-12-12T02:02:22Z,5260000,-9.0,30.0,1,right,H. Whiteside Layup (12 PTS) (D. Mitchell 4 AST),"[202355, 1628378]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,3.1,Made,12.0,D. Mitchell,1628378.0,4.0,,,,,,,,,,,,,,,
533,PT07M05.00S,2021-12-12T02:02:12.9Z,4,REGULAR,foul,personal,['1freethrow'],203526,,,1610612762,79,97,2021-12-12T02:03:06Z,5280000,,,0,,R. Neto shooting personal FOUL (1 PF) (Whiteside 1 FT),"[203526, 202355]",1610612764.0,WAS,shooting,,,Neto,R. Neto,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Whiteside,202355.0,,,,,
535,PT07M05.00S,2021-12-12T02:02:23.2Z,4,REGULAR,substitution,out,[],1626149,,,1610612762,79,97,2021-12-12T02:03:06Z,5300000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M05.00S,2021-12-12T02:02:23.2Z,4,REGULAR,substitution,in,[],1629655,,,1610612762,79,97,2021-12-12T02:03:06Z,5310000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M05.00S,2021-12-12T02:02:35.2Z,4,REGULAR,substitution,out,[],200752,,,1610612762,79,97,2021-12-12T02:03:06Z,5320000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M05.00S,2021-12-12T02:02:35.2Z,4,REGULAR,substitution,in,[],202711,,,1610612762,79,97,2021-12-12T02:03:06Z,5330000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M05.00S,2021-12-12T02:02:46.6Z,4,REGULAR,freethrow,1 of 1,[],202355,,,1610612762,79,98,2021-12-12T02:02:46Z,5340000,,,0,,H. Whiteside Free Throw 1 of 1 (13 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
540,PT06M47.00S,2021-12-12T02:03:05.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,16.737844940867276,40.19607843137255,1610612764,79,98,2021-12-12T02:03:12Z,5350000,49.0,105.0,1,left,MISS B. Beal 11' floating Shot,[203078],1610612764.0,WAS,floating,,,Beal,B. Beal,,,,,11.57,Missed,,,,,,,,,,,,,,,,,,,
541,PT06M45.00S,2021-12-12T02:03:07.9Z,4,REGULAR,rebound,offensive,[],203078,,,1610612764,79,98,2021-12-12T02:03:12Z,5360000,,,0,,B. Beal REBOUND (Off:1 Def:4),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,540.0,5.0,4.0,1.0,,,,,,,,,,,
542,PT06M42.00S,2021-12-12T02:03:11.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203078,21.337056504599218,93.13725490196079,1610612764,82,98,2021-12-12T02:03:16Z,5370000,-216.0,148.0,1,left,B. Beal 26' 3PT step back (17 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,26.16,Made,17.0,,,,,,,,,,,,,,,,,,
543,PT06M23.00S,2021-12-12T02:03:30.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.16491458607096,41.17647058823529,1610612762,82,98,2021-12-12T02:04:33Z,5380000,-44.0,21.0,1,right,MISS D. Mitchell driving finger roll Layup,[1628378],1610612762.0,UTA,driving finger roll,,,Mitchell,D. Mitchell,,,,,4.89,Missed,,,,,,,,,,,,,,,,,,,
544,PT06M21.00S,2021-12-12T02:03:32.3Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,82,98,2021-12-12T02:03:34Z,5390000,,,0,,D. Gafford REBOUND (Off:4 Def:6),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,543.0,10.0,6.0,4.0,,,,,,,,,,,
545,PT06M17.00S,2021-12-12T02:03:36.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203078,6.225361366622863,53.431372549019606,1610612764,84,98,2021-12-12T02:03:41Z,5400000,-17.0,6.0,1,left,B. Beal driving Layup (19 PTS) (R. Neto 1 AST),"[203078, 203526]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,1.82,Made,19.0,R. Neto,203526.0,1.0,,,,,,,,,,,,,,,
547,PT05M55.00S,2021-12-12T02:03:58.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,91.50788436268068,49.26470588235294,1610612762,84,100,2021-12-12T02:04:03Z,5420000,-4.0,27.0,1,right,J. Clarkson driving Layup (11 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,2.75,Made,11.0,,,,,,,,,,,,,,,,,,
548,PT05M42.00S,2021-12-12T02:04:10.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,8.196452036793687,50.49019607843137,1610612764,86,100,2021-12-12T02:04:17Z,5430000,-2.0,25.0,1,left,D. Gafford cutting DUNK (12 PTS) (B. Beal 5 AST),"[1629655, 203078]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,2.46,Made,12.0,B. Beal,203078.0,5.0,,,,,,,,,,,,,,,
550,PT05M23.00S,2021-12-12T02:04:30.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202711,84.80617608409987,49.754901960784316,1610612762,86,102,2021-12-12T02:04:35Z,5450000,-1.0,90.0,1,right,B. Bogdanovic 9' driving Hook (13 PTS),[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,9.03,Made,13.0,,,,,,,,,,,,,,,,,,
551,PT04M59.00S,2021-12-12T02:04:53.6Z,4,REGULAR,3pt,Jump Shot,[],1630557,30.27266754270697,76.9607843137255,1610612764,86,102,2021-12-12T02:05:30Z,5460000,-135.0,232.0,1,left,MISS C. Kispert 26' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
552,PT04M55.00S,2021-12-12T02:04:57.6Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,86,102,2021-12-12T02:04:58Z,5470000,,,0,,H. Whiteside REBOUND (Off:3 Def:8),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,551.0,11.0,8.0,3.0,,,,,,,,,,,
553,PT04M40.00S,2021-12-12T02:05:15.6Z,4,REGULAR,foul,personal,['2freethrow'],202722,,,1610612762,86,102,2021-12-12T02:05:39Z,5480000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Whiteside 2 FT),"[202722, 202355]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,,,,203593.0,,1.0,0.0,Whiteside,202355.0,,,,,
555,PT04M40.00S,2021-12-12T02:05:44.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,86,102,2021-12-12T02:05:45Z,5500000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT04M40.00S,2021-12-12T02:08:06.2Z,4,REGULAR,substitution,out,[],203526,,,1610612762,86,102,2021-12-12T02:08:45Z,5510000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT04M40.00S,2021-12-12T02:08:06.2Z,4,REGULAR,substitution,out,[],1630557,,,1610612762,86,102,2021-12-12T02:08:45Z,5520000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT04M40.00S,2021-12-12T02:08:06.2Z,4,REGULAR,substitution,in,[],203915,,,1610612762,86,102,2021-12-12T02:08:45Z,5530000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M40.00S,2021-12-12T02:08:06.2Z,4,REGULAR,substitution,in,[],203484,,,1610612762,86,102,2021-12-12T02:08:45Z,5540000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M40.00S,2021-12-12T02:08:53.5Z,4,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,86,103,2021-12-12T02:09:14Z,5550000,,,0,,H. Whiteside Free Throw 1 of 2 (14 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
561,PT04M40.00S,2021-12-12T02:08:53.5Z,4,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,86,103,2021-12-12T02:09:14Z,5560000,,,0,,MISS H. Whiteside Free Throw 2 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,,
562,PT04M36.00S,2021-12-12T02:08:57.5Z,4,REGULAR,rebound,offensive,[],202711,,,1610612762,86,103,2021-12-12T02:09:14Z,5570000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,561.0,4.0,2.0,2.0,,,,,,,,,,,
563,PT04M23.00S,2021-12-12T02:09:27.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,79.54993429697765,44.85294117647059,1610612762,86,105,2021-12-12T02:09:31Z,5580000,-26.0,140.0,1,right,D. Mitchell 14' turnaround Jump Shot (28 PTS),[1628378],1610612762.0,UTA,turnaround,,,Mitchell,D. Mitchell,,,,,14.2,Made,28.0,,,,,,,,,,,,,,,,,,
564,PT04M08.00S,2021-12-12T02:09:45.4Z,4,REGULAR,foul,personal,['2freethrow'],202355,,,1610612764,86,105,2021-12-12T02:09:56Z,5590000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (Gafford 2 FT),"[202355, 1629655]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,203593.0,,2.0,0.0,Gafford,1629655.0,,,,,
566,PT04M08.00S,2021-12-12T02:10:09.6Z,4,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,87,105,2021-12-12T02:10:09Z,5610000,,,0,,D. Gafford Free Throw 1 of 2 (13 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
567,PT04M08.00S,2021-12-12T02:10:10.6Z,4,REGULAR,substitution,out,[],203903,,,1610612764,87,105,2021-12-12T02:10:17Z,5620000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M08.00S,2021-12-12T02:10:10.6Z,4,REGULAR,substitution,out,[],202355,,,1610612764,87,105,2021-12-12T02:10:17Z,5630000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M08.00S,2021-12-12T02:10:10.6Z,4,REGULAR,substitution,in,[],201144,,,1610612764,87,105,2021-12-12T02:10:17Z,5640000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M08.00S,2021-12-12T02:10:10.6Z,4,REGULAR,substitution,in,[],203497,,,1610612764,87,105,2021-12-12T02:10:17Z,5650000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M08.00S,2021-12-12T02:10:32.4Z,4,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,88,105,2021-12-12T02:10:32Z,5660000,,,0,,D. Gafford Free Throw 2 of 2 (14 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
572,PT03M59.00S,2021-12-12T02:10:47.1Z,4,REGULAR,foul,personal,['2freethrow'],203484,,,1610612762,88,105,2021-12-12T02:10:58Z,5670000,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Gobert 2 FT),"[203484, 203497]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,203593.0,,2.0,0.0,Gobert,203497.0,,,,,
574,PT03M59.00S,2021-12-12T02:11:14.0Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,88,106,2021-12-12T02:11:14Z,5690000,,,0,,R. Gobert Free Throw 1 of 2 (19 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
575,PT03M59.00S,2021-12-12T02:11:14.9Z,4,REGULAR,substitution,out,[],202722,,,1610612762,88,106,2021-12-12T02:11:20Z,5700000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M59.00S,2021-12-12T02:11:14.9Z,4,REGULAR,substitution,in,[],1630166,,,1610612762,88,106,2021-12-12T02:11:20Z,5710000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M59.00S,2021-12-12T02:11:39.3Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,88,107,2021-12-12T02:11:39Z,5720000,,,0,,R. Gobert Free Throw 2 of 2 (20 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
578,PT03M48.00S,2021-12-12T02:11:50.7Z,4,REGULAR,turnover,bad pass,[],203078,,,1610612764,88,107,2021-12-12T02:11:58Z,5730000,,,0,,B. Beal bad pass TURNOVER (5 TO),"[203078, 1628378]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,5.0,,,,,,,,Mitchell,1628378.0
579,PT03M48.00S,2021-12-12T02:11:50.7Z,4,REGULAR,steal,,[],1628378,,,1610612762,88,107,2021-12-12T02:11:52Z,5740000,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M45.00S,2021-12-12T02:11:56.7Z,4,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,88,107,2021-12-12T02:12:03Z,5750000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (3 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,202007.0,3.0,,,,,,,,,
581,PT03M33.00S,2021-12-12T02:12:15.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,6.8823915900131425,48.0392156862745,1610612764,88,107,2021-12-12T02:12:22Z,5760000,10.0,12.0,1,left,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,1.56,Missed,,,,,,,,,,,,,,,,,,,
582,PT03M33.00S,2021-12-12T02:12:18.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,88,107,2021-12-12T02:12:18Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,581.0,,,,,,,,,,,,,,
583,PT03M29.00S,2021-12-12T02:12:39.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203078,7.276609724047319,41.666666666666664,1610612764,90,107,2021-12-12T02:12:45Z,5780000,42.0,16.0,1,left,B. Beal bank Jump Shot (21 PTS) (S. Dinwiddie 4 AST),"[203078, 203915]",1610612764.0,WAS,bank,,,Beal,B. Beal,,,,,4.46,Made,21.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,,
584,PT03M15.00S,2021-12-12T02:12:52.6Z,4,REGULAR,3pt,Jump Shot,[],1628378,68.64323258869908,68.87254901960785,1610612762,90,107,2021-12-12T02:12:59Z,5790000,94.0,242.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
585,PT03M12.00S,2021-12-12T02:12:55.6Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,90,107,2021-12-12T02:12:59Z,5800000,,,0,,D. Gafford REBOUND (Off:4 Def:7),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,584.0,11.0,7.0,4.0,,,,,,,,,,,
586,PT03M04.00S,2021-12-12T02:13:08.1Z,4,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,90,107,2021-12-12T02:13:16Z,5810000,,,0,,B. Beal lost ball out-of-bounds TURNOVER (6 TO),[203078],1610612764.0,WAS,lost ball,,,Beal,B. Beal,,,,,,,,,,,,,,,203593.0,6.0,,,,,,,,,
588,PT02M53.00S,2021-12-12T02:13:29.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202711,81.91524310118265,94.11764705882354,1610612762,90,110,2021-12-12T02:13:34Z,5820000,221.0,117.0,1,right,B. Bogdanovic 24' 3PT  (16 PTS) (M. Conley 8 AST),"[202711, 201144]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.99,Made,16.0,M. Conley,201144.0,8.0,,,,,,,,,,,,,,,
590,PT02M51.00S,2021-12-12T02:13:38.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,90,110,2021-12-12T02:13:38Z,5840000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,out,[],203484,,,1610612764,90,110,2021-12-12T02:15:29Z,5850000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,out,[],203078,,,1610612764,90,110,2021-12-12T02:15:29Z,5860000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,90,110,2021-12-12T02:15:29Z,5870000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,out,[],203915,,,1610612764,90,110,2021-12-12T02:15:29Z,5880000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,90,110,2021-12-12T02:15:29Z,5890000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,out,[],201144,,,1610612764,90,110,2021-12-12T02:15:29Z,5900000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,out,[],1626220,,,1610612764,90,110,2021-12-12T02:15:29Z,5910000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,out,[],203497,,,1610612764,90,110,2021-12-12T02:15:29Z,5920000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,out,[],202711,,,1610612764,90,110,2021-12-12T02:15:29Z,5930000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,out,[],1628378,,,1610612764,90,110,2021-12-12T02:15:29Z,5940000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,in,[],1630216,,,1610612764,90,110,2021-12-12T02:15:29Z,5950000,,,0,,SUB in: C. Winston,[1630216],1610612764.0,WAS,,,,Winston,C. Winston,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,in,[],1630555,,,1610612764,90,110,2021-12-12T02:15:29Z,5960000,,,0,,SUB in: J. Ayayi,[1630555],1610612764.0,WAS,,,,Ayayi,J. Ayayi,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,in,[],1628988,,,1610612764,90,110,2021-12-12T02:15:29Z,5970000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,90,110,2021-12-12T02:15:29Z,5980000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,in,[],1630225,,,1610612764,90,110,2021-12-12T02:15:29Z,5990000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,in,[],1629672,,,1610612764,90,110,2021-12-12T02:15:29Z,6000000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,in,[],1630235,,,1610612764,90,110,2021-12-12T02:15:29Z,6010000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,in,[],1629671,,,1610612764,90,110,2021-12-12T02:15:29Z,6020000,,,0,,SUB in: M. Oni,[1629671],1610612762.0,UTA,,,,Oni,M. Oni,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,in,[],1630215,,,1610612764,90,110,2021-12-12T02:15:29Z,6030000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M51.00S,2021-12-12T02:14:36.4Z,4,REGULAR,substitution,in,[],202355,,,1610612764,90,110,2021-12-12T02:15:29Z,6040000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M36.00S,2021-12-12T02:15:44.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,6.8823915900131425,48.529411764705884,1610612764,92,110,2021-12-12T02:15:50Z,6050000,7.0,12.0,1,left,A. Gill driving Layup (2 PTS) (C. Winston 1 AST),"[1630264, 1630216]",1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,1.43,Made,2.0,C. Winston,1630216.0,1.0,,,,,,,,,,,,,,,
