actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
544,PT07M51.00S,2022-03-15T01:37:11.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627854,7.30946123521682,48.03921568627451,1610612743,92,94,2022-03-15T01:37:16Z,5290000,10.0,16.0,1,left,B. Forbes driving finger roll Layup (5 PTS) (D. Cousins 3 AST),"[1627854, 202326]",1610612743.0,DEN,driving finger roll,,,Forbes,B. Forbes,,,,,1.89,Made,,,,,,,,,5.0,D. Cousins,202326.0,3.0,,,,,,,
546,PT07M37.00S,2022-03-15T01:37:24.5Z,4,REGULAR,3pt,Jump Shot,[],1627777,89.30683311432325,0.9803921568627451,1610612755,95,94,2022-03-15T01:37:31Z,5310000,-245.0,48.0,1,right,G. Niang 24' 3PT  (8 PTS) (J. Embiid 2 AST),"[1627777, 203954]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.98,Made,,,,,,,,,8.0,J. Embiid,203954.0,2.0,,,,,,,
548,PT07M19.00S,2022-03-15T01:37:42.5Z,4,REGULAR,3pt,Jump Shot,[],1630538,30.699737187910642,67.8921568627451,1610612743,95,97,2022-03-15T01:37:49Z,5330000,-89.0,236.0,1,left,B. Hyland 25' 3PT  (12 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,25.25,Made,,,,,,,,,12.0,,,,,,,,,,
549,PT07M04.00S,2022-03-15T01:38:09.1Z,4,REGULAR,foul,personal,[],202326,,,1610612755,95,97,2022-03-15T01:39:07Z,5340000,,,0,,D. Cousins personal FOUL (4 PF),"[202326, 201935]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,2005.0,,,,,,4.0,0.0,Harden,201935.0,,,
551,PT07M04.00S,2022-03-15T01:38:40.8Z,4,REGULAR,substitution,out,[],1630178,,,1610612755,95,97,2022-03-15T01:38:43Z,5360000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M04.00S,2022-03-15T01:38:40.8Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,95,97,2022-03-15T01:38:43Z,5370000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M04.00S,2022-03-15T01:38:45.3Z,4,REGULAR,foul,technical,[],202326,,,1610612755,95,97,2022-03-15T01:38:50Z,5380000,,,0,,D. Cousins double technical FOUL (1 Tech),[202326],1610612743.0,DEN,double,,,Cousins,D. Cousins,,,,,,,,,,,,,2005.0,,,,,,4.0,1.0,,,,,
554,PT07M04.00S,2022-03-15T01:38:45.3Z,4,REGULAR,foul,technical,[],201935,,,1610612755,95,97,2022-03-15T01:38:51Z,5390000,,,0,,J. Harden double technical FOUL (1 Tech),[201935],1610612755.0,PHI,double,,,Harden,J. Harden,,,,,,,,,,,,,2005.0,,,,,,1.0,1.0,,,,,
555,PT06M55.00S,2022-03-15T01:39:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,93.11760840998686,46.07843137254902,1610612755,97,97,2022-03-15T01:39:29Z,5400000,-20.0,12.0,1,right,J. Embiid driving finger roll Layup (31 PTS) (J. Harden 11 AST),"[203954, 201935]",1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,2.31,Made,,,,,,,,,31.0,J. Harden,201935.0,11.0,,,,,,,
557,PT06M35.00S,2022-03-15T01:39:41.4Z,4,REGULAR,3pt,Jump Shot,[],1630538,37.79566360052563,55.14705882352941,1610612743,97,100,2022-03-15T01:39:48Z,5420000,-26.0,303.0,1,left,B. Hyland 30' 3PT  (15 PTS) (D. Cousins 4 AST),"[1630538, 202326]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,30.39,Made,,,,,,,,,15.0,D. Cousins,202326.0,4.0,,,,,,,
559,PT06M13.00S,2022-03-15T01:40:04.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,93.77463863337714,50.0,1610612755,97,100,2022-03-15T01:40:11Z,5440000,0.0,6.0,1,right,MISS J. Embiid driving DUNK,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,0.6,Missed,,,,,,,,,,,,,,,,,,,
560,PT06M10.00S,2022-03-15T01:40:07.2Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,97,100,2022-03-15T01:40:07Z,5450000,,,0,,J. Green REBOUND (Off:1 Def:6),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,559.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
561,PT06M08.00S,2022-03-15T01:40:09.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,33.065045992115635,39.46078431372549,1610612743,97,103,2022-03-15T01:40:20Z,5460000,53.0,258.0,1,left,B. Hyland 26' 3PT running pullup (18 PTS) (B. Forbes 1 AST),"[1630538, 1627854]",1610612743.0,DEN,running pullup,,,Hyland,B. Hyland,,,,,26.36,Made,,,,,,,,,18.0,B. Forbes,1627854.0,1.0,,,,,,,
563,PT06M06.00S,2022-03-15T01:40:16.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,97,103,2022-03-15T01:40:16Z,5480000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M06.00S,2022-03-15T01:43:35.4Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,97,103,2022-03-15T01:43:37Z,5490000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M06.00S,2022-03-15T01:43:35.4Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,97,103,2022-03-15T01:43:37Z,5500000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M51.00S,2022-03-15T01:44:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,81.94809461235218,45.09803921568628,1610612755,99,103,2022-03-15T01:44:12Z,5510000,-25.0,117.0,1,right,J. Harden 11' driving floating Jump Shot (20 PTS) (J. Embiid 3 AST),"[201935, 203954]",1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,11.97,Made,,,,,,,,,20.0,J. Embiid,203954.0,3.0,,,,,,,
568,PT05M36.00S,2022-03-15T01:44:25.8Z,4,REGULAR,foul,offensive,[],202326,,,1610612743,99,103,2022-03-15T01:44:37Z,5530000,,,0,,D. Cousins offensive FOUL (5 PF),"[202326, 1629680]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,2005.0,,,,,,5.0,1.0,Thybulle,1629680.0,,,
570,PT05M36.00S,2022-03-15T01:44:25.8Z,4,REGULAR,turnover,offensive foul,[],202326,,,1610612743,99,103,2022-03-15T01:44:25Z,5550000,,,0,,D. Cousins offensive foul TURNOVER (1 TO),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,2005.0,1.0,,,,,,,,,,,
571,PT05M36.00S,2022-03-15T01:44:43.0Z,4,REGULAR,substitution,out,[],202326,,,1610612755,99,103,2022-03-15T01:44:46Z,5560000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M36.00S,2022-03-15T01:44:43.0Z,4,REGULAR,substitution,in,[],203999,,,1610612755,99,103,2022-03-15T01:44:46Z,5570000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M36.00S,2022-03-15T01:44:43.0Z,4,REGULAR,substitution,out,[],1627854,,,1610612755,99,103,2022-03-15T01:44:57Z,5580000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M36.00S,2022-03-15T01:44:43.0Z,4,REGULAR,substitution,in,[],1628420,,,1610612755,99,103,2022-03-15T01:44:57Z,5590000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M15.00S,2022-03-15T01:45:23.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,90.09526938239159,56.61764705882353,1610612755,101,103,2022-03-15T01:45:29Z,5600000,33.0,41.0,1,right,J. Embiid bank Jump Shot (33 PTS),[203954],1610612755.0,PHI,bank,,,Embiid,J. Embiid,,,,,5.24,Made,,,,,,,,,33.0,,,,,,,,,,
576,PT04M59.00S,2022-03-15T01:45:39.2Z,4,REGULAR,turnover,bad pass,[],203085,,,1610612743,101,103,2022-03-15T01:45:43Z,5610000,,,0,,A. Rivers bad pass TURNOVER (2 TO),"[203085, 1629680]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,2.0,,,,,,,,,Thybulle,1629680.0,
577,PT04M59.00S,2022-03-15T01:45:39.2Z,4,REGULAR,steal,,[],1629680,,,1610612755,101,103,2022-03-15T01:45:40Z,5620000,,,0,,M. Thybulle STEAL (6 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M53.00S,2022-03-15T01:45:46.5Z,4,REGULAR,foul,personal,[],203210,,,1610612755,101,103,2022-03-15T01:45:57Z,5630000,,,0,,J. Green personal FOUL (3 PF),"[203210, 201935]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,2005.0,,,,,,3.0,0.0,Harden,201935.0,,,
580,PT04M53.00S,2022-03-15T01:46:01.8Z,4,REGULAR,substitution,out,[],203085,,,1610612755,101,103,2022-03-15T01:46:08Z,5650000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M53.00S,2022-03-15T01:46:01.8Z,4,REGULAR,substitution,in,[],203115,,,1610612755,101,103,2022-03-15T01:46:08Z,5660000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M42.00S,2022-03-15T01:46:41.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,94.30026281208936,68.62745098039215,1610612755,103,103,2022-03-15T01:46:47Z,5670000,93.0,1.0,1,right,T. Maxey 9' pullup Jump Shot (17 PTS) (J. Embiid 4 AST),"[1630178, 203954]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,9.31,Made,,,,,,,,,17.0,J. Embiid,203954.0,4.0,,,,,,,
584,PT04M23.00S,2022-03-15T01:46:59.0Z,4,REGULAR,2pt,Jump Shot,[],203210,7.440867279894875,83.08823529411765,1610612743,103,105,2022-03-15T01:47:05Z,5690000,-165.0,17.0,1,left,J. Green 16' Jump Shot (8 PTS) (M. Morris 4 AST),"[203210, 1628420]",1610612743.0,DEN,,,,Green,J. Green,,,,,16.63,Made,,,,,,,,,8.0,M. Morris,1628420.0,4.0,,,,,,,
586,PT04M05.00S,2022-03-15T01:47:17.7Z,4,REGULAR,3pt,Jump Shot,[],1629680,82.9993429697766,94.85294117647058,1610612755,103,105,2022-03-15T01:47:23Z,5710000,224.0,107.0,1,right,MISS M. Thybulle 24' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
587,PT04M02.00S,2022-03-15T01:47:20.7Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,103,105,2022-03-15T01:47:23Z,5720000,,,0,,J. Green REBOUND (Off:1 Def:7),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,586.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
588,PT03M57.00S,2022-03-15T01:47:25.6Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203210,4.812746386333772,78.43137254901961,1610612743,103,107,2022-03-15T01:47:32Z,5730000,-142.0,-7.0,1,left,J. Green 14' Jump Shot (10 PTS) (M. Morris 5 AST),"[203210, 1628420]",1610612743.0,DEN,,,,Green,J. Green,,,,,14.24,Made,,,,,,,,,10.0,M. Morris,1628420.0,5.0,,,,,,,
592,PT03M37.00S,2022-03-15T01:48:11.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,103,107,2022-03-15T01:48:11Z,5770000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M37.00S,2022-03-15T01:48:15.5Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612755,103,107,2022-03-15T01:52:08Z,5780000,,,0,,,[],1610612743.0,DEN,overturned,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,Corrected to Offensive Foul on J. Embiid
594,PT03M37.00S,2022-03-15T01:50:06.6Z,4,REGULAR,foul,offensive,[],203954,,,1610612755,103,107,2022-03-15T01:50:42Z,5790000,,,0,,J. Embiid charge offensive FOUL (4 PF),"[203954, 203210]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,,,,,,,,,2715.0,,,,,,4.0,0.0,Green,203210.0,,,
596,PT03M37.00S,2022-03-15T01:50:06.6Z,4,REGULAR,turnover,offensive foul,[],203954,,,1610612755,103,107,2022-03-15T01:50:06Z,5810000,,,0,,J. Embiid offensive foul TURNOVER (5 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,2715.0,5.0,,,,,,,,,,,
597,PT03M37.00S,2022-03-15T01:50:43.9Z,4,REGULAR,substitution,out,[],1629680,,,1610612743,103,107,2022-03-15T01:50:49Z,5820000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M37.00S,2022-03-15T01:50:43.9Z,4,REGULAR,substitution,in,[],1627777,,,1610612743,103,107,2022-03-15T01:50:49Z,5830000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M22.00S,2022-03-15T01:52:00.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203999,32.276609724047304,51.71568627450981,1610612743,103,107,2022-03-15T01:52:06Z,5840000,-9.0,251.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,,
600,PT03M18.00S,2022-03-15T01:52:04.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,103,107,2022-03-15T01:52:06Z,5850000,,,0,,J. Harden REBOUND (Off:0 Def:9),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,599.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
603,PT03M13.00S,2022-03-15T01:52:48.1Z,4,REGULAR,instantreplay,request,[],0,,,1610612755,103,107,2022-03-15T01:59:56Z,5880000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,Common Foul to Flagrant 1
601,PT03M13.00S,2022-03-15T01:52:49.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612755,103,107,2022-03-15T01:57:08Z,5885000,,,0,,J. Green flagrant-type-1 personal FOUL (4 PF) (Embiid 2 FT),"[203210, 203954]",1610612743.0,DEN,flagrant-type-1,,,Green,J. Green,,,,,,,,,,,,,1155.0,,,,,,4.0,0.0,Embiid,203954.0,,,
604,PT03M13.00S,2022-03-15T01:54:50.0Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,103,107,2022-03-15T01:56:36Z,5890000,,,0,,MISS J. Embiid flagrant Free Throw 1 of 2,[203954],1610612755.0,PHI,flagrant,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
605,PT03M13.00S,2022-03-15T01:54:50.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,103,107,2022-03-15T01:55:16Z,5900000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,604.0,,,,,,,,,,,,,,,,,,
606,PT03M13.00S,2022-03-15T01:54:50.0Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,104,107,2022-03-15T01:56:36Z,5910000,,,0,,J. Embiid flagrant Free Throw 2 of 2 (34 PTS),[203954],1610612755.0,PHI,flagrant,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,,34.0,,,,,,,,,,
607,PT03M00.00S,2022-03-15T01:55:31.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,86.28449408672799,48.28431372549019,1610612755,106,107,2022-03-15T01:55:48Z,5920000,-9.0,76.0,1,right,J. Harden 7' driving floating Jump Shot (22 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,7.69,Made,,,,,,,,,22.0,,,,,,,,,,
609,PT02M41.00S,2022-03-15T01:55:52.2Z,4,REGULAR,foul,personal,[],203954,,,1610612743,106,107,2022-03-15T01:55:59Z,5930000,,,0,,J. Embiid personal FOUL (5 PF),"[203954, 203999]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,2715.0,,,,,,5.0,0.0,Jokic,203999.0,,,
611,PT02M32.00S,2022-03-15T01:56:20.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,7.440867279894875,50.0,1610612743,106,107,2022-03-15T01:56:28Z,5950000,0.0,17.0,1,left,MISS M. Morris cutting Layup - blocked,"[1628420, 203954]",1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,1.74,Missed,,,,,Embiid,203954.0,,,,,,,,,,,,,
612,PT02M32.00S,2022-03-15T01:56:20.7Z,4,REGULAR,block,,[],203954,,,1610612743,106,107,2022-03-15T01:56:23Z,5960000,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M30.00S,2022-03-15T01:56:22.7Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,106,107,2022-03-15T01:56:28Z,5970000,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,611.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
614,PT02M15.00S,2022-03-15T01:56:41.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612755,106,107,2022-03-15T01:56:49Z,5980000,,,0,,J. Green personal FOUL (5 PF) (Harden 2 FT),"[203210, 201935]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,2715.0,,,,,,5.0,0.0,Harden,201935.0,,,
616,PT02M15.00S,2022-03-15T01:57:13.5Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,107,107,2022-03-15T01:57:13Z,6000000,,,0,,J. Harden Free Throw 1 of 2 (23 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,23.0,,,,,,,,,,
617,PT02M15.00S,2022-03-15T01:57:32.0Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,108,107,2022-03-15T01:57:32Z,6010000,,,0,,J. Harden Free Throw 2 of 2 (24 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,24.0,,,,,,,,,,
618,PT01M51.00S,2022-03-15T01:57:58.4Z,4,REGULAR,3pt,Jump Shot,[],1630538,33.065045992115635,61.76470588235294,1610612743,108,110,2022-03-15T01:58:08Z,6020000,-59.0,258.0,1,left,B. Hyland 26' 3PT  (21 PTS) (W. Barton 2 AST),"[1630538, 203115]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,26.49,Made,,,,,,,,,21.0,W. Barton,203115.0,2.0,,,,,,,
620,PT01M38.00S,2022-03-15T01:58:17.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,91.27792378449409,47.794117647058826,1610612755,108,110,2022-03-15T01:58:23Z,6040000,-11.0,29.0,1,right,MISS J. Embiid Layup,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,3.15,Missed,,,,,,,,,,,,,,,,,,,
621,PT01M36.00S,2022-03-15T01:58:19.2Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,108,110,2022-03-15T01:58:23Z,6050000,,,0,,M. Morris REBOUND (Off:0 Def:3),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,620.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
622,PT01M32.00S,2022-03-15T01:58:24.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203999,6.258212877792378,59.31372549019608,1610612743,108,112,2022-03-15T01:58:34Z,6060000,-47.0,6.0,1,left,N. Jokic running Jump Shot (21 PTS) (M. Morris 6 AST),"[203999, 1628420]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,4.7,Made,,,,,,,,,21.0,M. Morris,1628420.0,6.0,,,,,,,
624,PT01M21.00S,2022-03-15T01:58:36.7Z,4,REGULAR,3pt,Jump Shot,[],1630178,86.28449408672799,95.09803921568627,1610612755,108,112,2022-03-15T01:58:46Z,6080000,225.0,76.0,1,right,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,,
625,PT01M17.00S,2022-03-15T01:58:40.6Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,108,112,2022-03-15T01:58:40Z,6090000,,,0,,T. Harris REBOUND (Off:1 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,624.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
626,PT01M15.00S,2022-03-15T01:58:42.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,66.70499342969777,67.40196078431373,1610612755,108,112,2022-03-15T01:58:52Z,6100000,87.0,260.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,,
627,PT01M11.00S,2022-03-15T01:58:46.5Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,108,112,2022-03-15T01:58:52Z,6110000,,,0,,N. Jokic REBOUND (Off:1 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,626.0,12.0,11.0,1.0,,,,,,,,,,,,,,,
628,PT00M54.70S,2022-03-15T01:59:04.1Z,4,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,108,112,2022-03-15T01:59:12Z,6120000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (5 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,,,1155.0,5.0,,,,,,,,,,,
629,PT00M54.70S,2022-03-15T01:59:10.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,108,112,2022-03-15T01:59:10Z,6130000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M48.80S,2022-03-15T02:01:01.1Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612755,108,112,2022-03-15T02:01:06Z,6140000,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 203210]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,4.0,,,,,,,,,Green,203210.0,
631,PT00M48.80S,2022-03-15T02:01:01.1Z,4,REGULAR,steal,,[],203210,,,1610612743,108,112,2022-03-15T02:01:03Z,6150000,,,0,,J. Green STEAL (1 STL),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M28.00S,2022-03-15T02:01:22.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,7.835085413929041,4.166666666666666,1610612743,108,112,2022-03-15T02:01:35Z,6160000,229.0,21.0,1,left,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.02,Missed,,,,,,,,,,,,,,,,,,,
633,PT00M25.40S,2022-03-15T02:01:24.6Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,108,112,2022-03-15T02:01:35Z,6170000,,,0,,J. Embiid REBOUND (Off:3 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,632.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
634,PT00M17.80S,2022-03-15T02:01:32.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.19776609724047,44.6078431372549,1610612755,110,112,2022-03-15T02:01:38Z,6180000,-27.0,21.0,1,right,T. Maxey driving Layup (19 PTS) (T. Harris 1 AST),"[1630178, 202699]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,3.41,Made,,,,,,,,,19.0,T. Harris,202699.0,1.0,,,,,,,
636,PT00M14.70S,2022-03-15T02:01:39.7Z,4,REGULAR,foul,personal,[],1630178,,,1610612743,110,112,2022-03-15T02:01:48Z,6200000,,,0,,T. Maxey take personal FOUL (2 PF),"[1630178, 203999]",1610612755.0,PHI,take,,,Maxey,T. Maxey,,,,,,,,,,,,,1155.0,,,,,,2.0,0.0,Jokic,203999.0,,,
638,PT00M14.70S,2022-03-15T02:01:54.8Z,4,REGULAR,substitution,out,[],203954,,,1610612743,110,112,2022-03-15T02:02:04Z,6220000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M14.70S,2022-03-15T02:01:54.8Z,4,REGULAR,substitution,in,[],1629680,,,1610612743,110,112,2022-03-15T02:02:04Z,6230000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M14.40S,2022-03-15T02:02:10.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612743,110,112,2022-03-15T02:02:17Z,6240000,,,0,,M. Thybulle take personal FOUL (4 PF) (Barton 2 FT),"[1629680, 203115]",1610612755.0,PHI,take,,,Thybulle,M. Thybulle,,,,,,,,,,,,,2715.0,,,,,,4.0,0.0,Barton,203115.0,,,
642,PT00M14.40S,2022-03-15T02:03:00.1Z,4,REGULAR,freethrow,1 of 2,[],203115,,,1610612743,110,112,2022-03-15T02:03:00Z,6260000,,,0,,MISS W. Barton Free Throw 1 of 2,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
