actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
540,PT05M10.00S,2022-01-15T02:08:39.2Z,4,REGULAR,3pt,Jump Shot,[],1630178,70.61432325886992,69.6078431372549,1610612755,101,83,2022-01-15T02:08:46Z,5380000,98.0,224.0,1,right,T. Maxey 24' 3PT  (23 PTS) (J. Embiid 5 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,24.42,Made,23.0,J. Embiid,203954.0,5.0,,,,,,,,,,,
542,PT04M53.00S,2022-01-15T02:08:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,6.356767411300922,53.18627450980392,1610612738,101,83,2022-01-15T02:09:03Z,5400000,-16.0,7.0,1,left,MISS P. Pritchard driving reverse Layup,[1630202],1610612738.0,BOS,driving reverse,,,Pritchard,P. Pritchard,,,,,,,,,1.75,Missed,,,,,,,,,,,,,,,
543,PT04M51.00S,2022-01-15T02:08:57.7Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,101,83,2022-01-15T02:08:57Z,5410000,,,0,,J. Embiid REBOUND (Off:1 Def:12),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,542.0,13.0,12.0,1.0,,,,,,,
553,PT04M49.00S,2022-01-15T02:09:08.8Z,4,REGULAR,foul,offensive,[],203954,,,1610612755,101,83,2022-01-15T02:13:48Z,5425000,,,0,,J. Embiid charge offensive FOUL (2 PF),"[203954, 1630174]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,,,,1830.0,,,,,,,,,,,2.0,2.0,Nesmith,1630174.0,,,
554,PT04M49.00S,2022-01-15T02:09:08.8Z,4,REGULAR,turnover,offensive foul,[],203954,,,1610612755,101,83,2022-01-15T02:13:47Z,5432500,,,0,,J. Embiid offensive foul TURNOVER (2 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,2.0,,,1830.0,,,,,,,,,,,,,,,,,
546,PT04M49.00S,2022-01-15T02:09:21.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,101,83,2022-01-15T02:09:08Z,5440000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M49.00S,2022-01-15T02:09:46.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,101,83,2022-01-15T02:14:05Z,5450000,,,0,,,[],1610612738.0,BOS,overturned,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,Corrected to Offensive Foul on J. Embiid
548,PT04M37.00S,2022-01-15T02:12:20.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,34.346254927726676,60.049019607843135,1610612738,101,86,2022-01-15T02:13:22Z,5460000,-50.0,270.0,1,left,A. Nesmith 27' 3PT  (5 PTS) (P. Pritchard 3 AST),"[1630174, 1630202]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,27.5,Made,5.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,
550,PT04M10.00S,2022-01-15T02:12:46.9Z,4,REGULAR,3pt,Jump Shot,[],203954,66.67214191852825,53.18627450980392,1610612755,104,86,2022-01-15T02:13:11Z,5480000,16.0,261.0,1,right,J. Embiid 26' 3PT  (25 PTS) (S. Curry 7 AST),"[203954, 203552]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,26.13,Made,25.0,S. Curry,203552.0,7.0,,,,,,,,,,,
552,PT03M56.00S,2022-01-15T02:13:03.9Z,4,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,104,86,2022-01-15T02:13:30Z,5500000,,,0,,P. Pritchard lost ball out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,lost ball,,,Pritchard,P. Pritchard,,,,,1.0,,,1830.0,,,,,,,,,,,,,,,,,
556,PT03M41.00S,2022-01-15T02:13:32.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202699,95.18725361366623,3.67647058823529,1610612755,104,86,2022-01-15T02:13:52Z,5510000,-232.0,-7.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,23.17,Missed,,,,,,,,,,,,,,,
557,PT03M41.00S,2022-01-15T02:13:32.1Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,104,86,2022-01-15T02:13:56Z,5520000,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,556.0,3.0,3.0,0.0,,,,,,,
558,PT03M31.00S,2022-01-15T02:13:41.6Z,4,REGULAR,3pt,Jump Shot,[],1629684,30.14126149802891,22.303921568627445,1610612738,104,89,2022-01-15T02:13:49Z,5530000,138.0,231.0,1,left,G. Williams 26' 3PT  (3 PTS) (P. Pritchard 4 AST),"[1629684, 1630202]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,26.92,Made,3.0,P. Pritchard,1630202.0,4.0,,,,,,,,,,,
560,PT03M07.00S,2022-01-15T02:14:05.2Z,4,REGULAR,3pt,Jump Shot,[],203552,69.56307490144546,73.2843137254902,1610612755,107,89,2022-01-15T02:14:10Z,5550000,116.0,234.0,1,right,S. Curry 26' 3PT  (17 PTS) (J. Embiid 6 AST),"[203552, 203954]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,26.1,Made,17.0,J. Embiid,203954.0,6.0,,,,,,,,,,,
561,PT02M49.00S,2022-01-15T02:14:24.0Z,4,REGULAR,2pt,Jump Shot,[],1630202,26.461892247043366,60.78431372549019,1610612738,107,89,2022-01-15T02:14:43Z,5560000,-54.0,196.0,1,left,MISS P. Pritchard 20' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,,,20.35,Missed,,,,,,,,,,,,,,,
562,PT02M46.00S,2022-01-15T02:14:27.0Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,107,89,2022-01-15T02:14:32Z,5570000,,,0,,T. Harris REBOUND (Off:2 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,561.0,9.0,7.0,2.0,,,,,,,
564,PT02M43.00S,2022-01-15T02:14:38.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,107,89,2022-01-15T02:14:38Z,5580000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT02M43.00S,2022-01-15T02:15:53.5Z,4,REGULAR,substitution,out,[],203552,,,1610612755,107,89,2022-01-15T02:16:00Z,5590000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT02M43.00S,2022-01-15T02:15:53.5Z,4,REGULAR,substitution,out,[],203954,,,1610612755,107,89,2022-01-15T02:16:00Z,5600000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT02M43.00S,2022-01-15T02:15:53.5Z,4,REGULAR,substitution,out,[],202699,,,1610612755,107,89,2022-01-15T02:16:00Z,5610000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT02M43.00S,2022-01-15T02:15:53.5Z,4,REGULAR,substitution,in,[],203083,,,1610612755,107,89,2022-01-15T02:16:00Z,5620000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT02M43.00S,2022-01-15T02:15:53.5Z,4,REGULAR,substitution,in,[],1630198,,,1610612755,107,89,2022-01-15T02:16:00Z,5630000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT02M43.00S,2022-01-15T02:15:53.5Z,4,REGULAR,substitution,in,[],1627777,,,1610612755,107,89,2022-01-15T02:16:00Z,5640000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT02M43.00S,2022-01-15T02:16:14.7Z,4,REGULAR,substitution,out,[],1630202,,,1610612755,107,89,2022-01-15T02:16:23Z,5650000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT02M43.00S,2022-01-15T02:16:14.7Z,4,REGULAR,substitution,out,[],202683,,,1610612755,107,89,2022-01-15T02:16:23Z,5660000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT02M43.00S,2022-01-15T02:16:14.7Z,4,REGULAR,substitution,in,[],1628981,,,1610612755,107,89,2022-01-15T02:16:23Z,5670000,,,0,,SUB in: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT02M43.00S,2022-01-15T02:16:14.7Z,4,REGULAR,substitution,in,[],1630271,,,1610612755,107,89,2022-01-15T02:16:23Z,5680000,,,0,,SUB in: B. Thomas,[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT02M33.00S,2022-01-15T02:16:31.6Z,4,REGULAR,3pt,Jump Shot,[],1627788,86.12023653088042,96.32352941176471,1610612755,107,89,2022-01-15T02:16:37Z,5690000,232.0,78.0,1,right,MISS F. Korkmaz 24' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,24.44,Missed,,,,,,,,,,,,,,,
576,PT02M30.00S,2022-01-15T02:16:34.6Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,107,89,2022-01-15T02:16:37Z,5700000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,575.0,1.0,1.0,0.0,,,,,,,
577,PT02M22.00S,2022-01-15T02:16:42.4Z,4,REGULAR,2pt,Jump Shot,[],1630174,23.308147174770042,73.77450980392157,1610612738,107,91,2022-01-15T02:16:49Z,5710000,-119.0,167.0,1,left,A. Nesmith 20' Jump Shot (7 PTS) (G. Williams 1 AST),"[1630174, 1629684]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,20.47,Made,7.0,G. Williams,1629684.0,1.0,,,,,,,,,,,
579,PT02M07.00S,2022-01-15T02:16:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.00459921156373,49.50980392156863,1610612755,107,91,2022-01-15T02:17:04Z,5730000,-2.0,4.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,,,,,0.46,Missed,,,,,,,,,,,,,,,
580,PT02M05.00S,2022-01-15T02:17:00.5Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,107,91,2022-01-15T02:17:04Z,5740000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,579.0,2.0,2.0,0.0,,,,,,,
581,PT02M01.00S,2022-01-15T02:17:04.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629684,7.013797634691201,49.01960784313726,1610612738,107,93,2022-01-15T02:17:10Z,5750000,5.0,13.0,1,left,G. Williams running Layup (5 PTS),[1629684],1610612738.0,BOS,running,,,Williams,G. Williams,,,,,,,,,1.43,Made,5.0,,,,,,,,,,,,,,
582,PT01M46.00S,2022-01-15T02:17:20.4Z,4,REGULAR,turnover,bad pass,[],203083,,,1610612755,107,93,2022-01-15T02:17:25Z,5760000,,,0,,A. Drummond bad pass TURNOVER (1 TO),"[203083, 1630174]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,1.0,Nesmith,1630174.0,,,,,,,,,,,,,,,,,,
583,PT01M46.00S,2022-01-15T02:17:20.4Z,4,REGULAR,steal,,[],1630174,,,1610612738,107,93,2022-01-15T02:17:22Z,5770000,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT01M43.00S,2022-01-15T02:17:25.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630174,7.013797634691201,52.69607843137255,1610612738,107,95,2022-01-15T02:17:32Z,5780000,-13.0,13.0,1,left,A. Nesmith running Layup (9 PTS) (G. Williams 2 AST),"[1630174, 1629684]",1610612738.0,BOS,running,,,Nesmith,A. Nesmith,,,,,,,,,1.9,Made,9.0,G. Williams,1629684.0,2.0,,,,,,,,,,,
586,PT01M43.00S,2022-01-15T02:17:28.4Z,4,REGULAR,foul,personal,['1freethrow'],1630198,,,1610612738,107,95,2022-01-15T02:17:35Z,5800000,,,0,,I. Joe shooting personal FOUL (1 PF) (Nesmith 1 FT),"[1630198, 1630174]",1610612755.0,PHI,shooting,,,Joe,I. Joe,,,,,,,,1830.0,,,,,,,,,,,1.0,0.0,Nesmith,1630174.0,,,
589,PT01M43.00S,2022-01-15T02:17:36.8Z,4,REGULAR,substitution,out,[],1627788,,,1610612738,107,95,2022-01-15T02:18:24Z,5830000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT01M43.00S,2022-01-15T02:17:36.8Z,4,REGULAR,substitution,in,[],1629718,,,1610612738,107,95,2022-01-15T02:18:24Z,5840000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT01M43.00S,2022-01-15T02:18:00.2Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630174,,,1610612738,107,96,2022-01-15T02:18:00Z,5860000,,,0,,A. Nesmith Free Throw 1 of 1 (10 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
593,PT01M24.00S,2022-01-15T02:18:20.8Z,4,REGULAR,3pt,Jump Shot,[],1630198,89.27398160315374,94.8529411764706,1610612755,107,96,2022-01-15T02:18:27Z,5870000,224.0,48.0,1,right,MISS I. Joe step back 3PT,[1630198],1610612755.0,PHI,step back,,,Joe,I. Joe,,,,,,,,,22.94,Missed,,,,,,,,,,,,,,,
594,PT01M21.00S,2022-01-15T02:18:23.8Z,4,REGULAR,rebound,defensive,[],1628981,,,1610612738,107,96,2022-01-15T02:18:27Z,5880000,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,593.0,1.0,1.0,0.0,,,,,,,
595,PT01M15.00S,2022-01-15T02:18:31.1Z,4,REGULAR,turnover,lost ball,[],1629684,,,1610612738,107,96,2022-01-15T02:18:40Z,5890000,,,0,,G. Williams lost ball TURNOVER (1 TO),"[1629684, 1627777]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,1.0,Niang,1627777.0,,,,,,,,,,,,,,,,,,
596,PT01M15.00S,2022-01-15T02:18:31.1Z,4,REGULAR,steal,,[],1627777,,,1610612755,107,96,2022-01-15T02:18:32Z,5900000,,,0,,G. Niang STEAL (1 STL),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT01M10.00S,2022-01-15T02:18:36.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627777,94.00459921156373,46.32352941176471,1610612755,107,96,2022-01-15T02:18:46Z,5910000,-18.0,4.0,1,right,MISS G. Niang running Layup - blocked,"[1627777, 1630174]",1610612755.0,PHI,running,,,Niang,G. Niang,,,,,,,,,1.88,Missed,,,,,,,,,,,,,Nesmith,1630174.0,
598,PT01M10.00S,2022-01-15T02:18:36.1Z,4,REGULAR,block,,[],1630174,,,1610612755,107,96,2022-01-15T02:18:38Z,5920000,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT01M06.00S,2022-01-15T02:18:40.1Z,4,REGULAR,rebound,offensive,[],1627777,,,1610612755,107,96,2022-01-15T02:19:20Z,5930000,,,0,,G. Niang REBOUND (Off:1 Def:0),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,597.0,1.0,0.0,1.0,,,,,,,
600,PT01M03.00S,2022-01-15T02:18:41.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629718,65.09526938239159,48.0392156862745,1610612755,107,96,2022-01-15T02:19:20Z,5940000,-10.0,276.0,1,right,MISS C. Brown Jr. 27' 3PT,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,27.58,Missed,,,,,,,,,,,,,,,
601,PT01M01.00S,2022-01-15T02:18:45.0Z,4,REGULAR,rebound,defensive,[],1629641,,,1610612738,107,96,2022-01-15T02:18:45Z,5950000,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,600.0,1.0,1.0,0.0,,,,,,,
602,PT01M01.00S,2022-01-15T02:19:00.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629718,,,1610612738,107,96,2022-01-15T02:19:12Z,5960000,,,0,,C. Brown Jr. personal FOUL (1 PF) (Langford 2 FT),"[1629718, 1629641]",1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,200834.0,,,,,,,,,,,1.0,0.0,Langford,1629641.0,,,
604,PT01M01.00S,2022-01-15T02:19:13.4Z,4,REGULAR,freethrow,1 of 2,[],1629641,,,1610612738,107,97,2022-01-15T02:19:13Z,5980000,,,0,,R. Langford Free Throw 1 of 2 (1 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
605,PT01M01.00S,2022-01-15T02:19:13.4Z,4,REGULAR,freethrow,2 of 2,[],1629641,,,1610612738,107,97,2022-01-15T02:19:29Z,5990000,,,0,,MISS R. Langford Free Throw 2 of 2,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,Missed,,,,,,,,,,,,,,,
606,PT00M58.90S,2022-01-15T02:19:15.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,107,97,2022-01-15T02:19:29Z,6000000,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,605.0,7.0,4.0,3.0,,,,,,,
607,PT00M58.80S,2022-01-15T02:19:30.5Z,4,REGULAR,foul,personal,[],1629684,,,1610612755,107,97,2022-01-15T02:24:17Z,6010000,,,0,,G. Williams take personal FOUL (2 PF),"[1629684, 203083]",1610612738.0,BOS,take,,,Williams,G. Williams,,,,,,,,1626300.0,,,,,,,,,,,2.0,1.0,Drummond,203083.0,,,
610,PT00M58.80S,2022-01-15T02:19:44.3Z,4,REGULAR,substitution,out,[],1630178,,,1610612755,107,97,2022-01-15T02:19:46Z,6040000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M58.80S,2022-01-15T02:19:44.3Z,4,REGULAR,substitution,in,[],1629619,,,1610612755,107,97,2022-01-15T02:19:46Z,6050000,,,0,,SUB in: M. Powell,[1629619],1610612755.0,PHI,,,,Powell,M. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M51.00S,2022-01-15T02:20:59.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628981,,,1610612755,107,97,2022-01-15T02:24:09Z,6090000,,,0,,B. Fernando personal FOUL (1 PF) (Niang 2 FT),"[1628981, 1627777]",1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,1830.0,,,,,,,,,,,1.0,0.0,Niang,1627777.0,,,
617,PT00M51.00S,2022-01-15T02:21:06.4Z,4,REGULAR,freethrow,1 of 2,[],1627777,,,1610612755,108,97,2022-01-15T02:23:06Z,6110000,,,0,,G. Niang Free Throw 1 of 2 (4 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
618,PT00M51.00S,2022-01-15T02:21:06.4Z,4,REGULAR,freethrow,2 of 2,[],1627777,,,1610612755,109,97,2022-01-15T02:23:06Z,6120000,,,0,,G. Niang Free Throw 2 of 2 (5 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
619,PT00M32.00S,2022-01-15T02:21:09.3Z,4,REGULAR,turnover,lost ball,[],1630271,,,1610612738,109,97,2022-01-15T02:21:13Z,6130000,,,0,,B. Thomas lost ball TURNOVER (1 TO),"[1630271, 203083]",1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,1.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,
620,PT00M32.00S,2022-01-15T02:21:09.3Z,4,REGULAR,steal,,[],203083,,,1610612755,109,97,2022-01-15T02:21:11Z,6140000,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M28.60S,2022-01-15T02:21:13.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203083,94.92444152431011,47.30392156862745,1610612755,111,97,2022-01-15T02:21:21Z,6150000,-13.0,-5.0,1,right,A. Drummond running finger roll Layup (9 PTS),[203083],1610612755.0,PHI,running finger roll,,,Drummond,A. Drummond,,,,,,,,,1.43,Made,9.0,,,,,,,,,,,,,,
622,PT00M16.80S,2022-01-15T02:21:27.6Z,4,REGULAR,2pt,Jump Shot,[],1628981,22.519710906701704,58.33333333333333,1610612738,111,99,2022-01-15T02:21:34Z,6160000,-42.0,159.0,1,left,B. Fernando 16' fadeaway Jump Shot (2 PTS),[1628981],1610612738.0,BOS,fadeaway,,,Fernando,B. Fernando,,,,,,,,,16.46,Made,2.0,,,,,,,,,,,,,,
623,PT00M16.80S,2022-01-15T02:21:31.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203083,,,1610612738,111,99,2022-01-15T02:21:37Z,6170000,,,0,,A. Drummond shooting personal FOUL (4 PF) (Fernando 1 FT),"[203083, 1628981]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,1830.0,,,,,,,,,,,4.0,0.0,Fernando,1628981.0,,,
625,PT00M16.80S,2022-01-15T02:21:58.1Z,4,REGULAR,freethrow,1 of 1,[],1628981,,,1610612738,111,99,2022-01-15T02:21:58Z,6190000,,,0,,MISS B. Fernando Free Throw 1 of 1,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,Missed,,,,,,,,,,,,,,,
626,PT00M13.80S,2022-01-15T02:22:01.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,111,99,2022-01-15T02:22:01Z,6200000,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,625.0,8.0,5.0,3.0,,,,,,,
627,PT00M00.00S,2022-01-15T02:22:19.6Z,4,REGULAR,period,end,[],0,,,1610612755,111,99,2022-01-15T02:22:19Z,6210000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M00.00S,2022-01-15T02:22:26.6Z,4,REGULAR,game,end,[],0,,,0,111,99,2022-01-15T02:22:26Z,6220000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
