actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
626,PT03M54.00S,2021-11-10T02:36:38.1Z,4,REGULAR,3pt,Jump Shot,[],1626192,27.90735873850197,16.42156862745098,1610612749,102,107,2021-11-10T02:36:42Z,6170000,168.0,210.0,1,left,P. Connaughton 26' 3PT  (8 PTS) (J. Holiday 5 AST),"[1626192, 201950]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.87,Made,8.0,J. Holiday,201950.0,5.0,,,,,,,,,,,,,,
628,PT03M52.00S,2021-11-10T02:36:43.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,102,107,2021-11-10T02:36:43Z,6190000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M30.00S,2021-11-10T02:38:37.3Z,4,REGULAR,3pt,Jump Shot,[],201980,91.11366622864652,94.8529411764706,1610612755,105,107,2021-11-10T02:39:05Z,6200000,224.0,31.0,1,right,D. Green 3PT  (9 PTS) (S. Milton 6 AST),"[201980, 1629003]",1610612755.0,PHI,,,,Green,D. Green,,,,,22.64,Made,9.0,S. Milton,1629003.0,6.0,,,,,,,,,,,,,,
631,PT03M16.00S,2021-11-10T02:38:54.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.773324572930349,47.79411764705882,1610612749,105,107,2021-11-10T02:44:01Z,6220000,11.0,39.0,1,left,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 203083]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,4.09,Missed,,,,,Drummond,203083.0,,,,,,,,,,,,
632,PT03M16.00S,2021-11-10T02:38:54.7Z,4,REGULAR,block,,[],203083,,,1610612749,105,107,2021-11-10T02:40:06Z,6230000,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M16.00S,2021-11-10T02:38:54.7Z,4,REGULAR,rebound,offensive,[],201588,,,1610612749,105,107,2021-11-10T02:45:18Z,6240000,,,0,,G. Hill REBOUND (Off:2 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,631.0,,,,,,3.0,1.0,2.0,,,
634,PT03M08.00S,2021-11-10T02:39:04.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",201950,6.750985545335084,49.26470588235294,1610612749,105,109,2021-11-10T02:39:25Z,6250000,4.0,11.0,1,left,J. Holiday driving Layup (8 PTS) (G. Hill 1 AST),"[201950, 201588]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.16,Made,8.0,G. Hill,201588.0,1.0,,,,,,,,,,,,,,
636,PT03M08.00S,2021-11-10T02:39:20.1Z,4,REGULAR,violation,defensive goaltending,[],203083,,,1610612749,105,109,2021-11-10T02:39:51Z,6270000,,,0,,A. Drummond defensive goaltending VIOLATION,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,2715.0,,,,,,,,,,
637,PT02M53.00S,2021-11-10T02:39:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,89.93101182654402,61.029411764705884,1610612755,105,109,2021-11-10T02:39:36Z,6280000,55.0,42.0,1,right,MISS T. Maxey 6' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,6.93,Missed,,,,,,,,,,,,,,,,,,
638,PT02M49.00S,2021-11-10T02:39:33.4Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,105,109,2021-11-10T02:39:36Z,6290000,,,0,,A. Drummond REBOUND (Off:6 Def:13),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,637.0,,,,,,19.0,13.0,6.0,,,
639,PT02M49.00S,2021-11-10T02:39:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612755,107,109,2021-11-10T02:39:32Z,6300000,0.0,0.0,1,right,A. Drummond tip Layup (15 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,,
640,PT02M34.00S,2021-11-10T02:39:47.8Z,4,REGULAR,3pt,Jump Shot,[],1626192,33.55781865965835,48.28431372549019,1610612749,107,109,2021-11-10T02:39:54Z,6310000,9.0,263.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
641,PT02M32.00S,2021-11-10T02:39:49.8Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,107,109,2021-11-10T02:39:49Z,6320000,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,640.0,,,,,,4.0,4.0,0.0,,,
642,PT02M16.00S,2021-11-10T02:40:05.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,87.0400788436268,43.627450980392155,1610612755,107,109,2021-11-10T02:40:10Z,6330000,-32.0,69.0,1,right,MISS S. Milton 7' driving floating bank Shot,[1629003],1610612755.0,PHI,driving floating bank,,,Milton,S. Milton,,,,,7.63,Missed,,,,,,,,,,,,,,,,,,
643,PT02M13.00S,2021-11-10T02:40:08.7Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,107,109,2021-11-10T02:40:10Z,6340000,,,0,,G. Hill REBOUND (Off:2 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,642.0,,,,,,4.0,2.0,2.0,,,
644,PT02M10.00S,2021-11-10T02:40:16.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612749,107,109,2021-11-10T02:40:21Z,6350000,,,0,,T. Maxey personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630178, 203507]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,1151.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,
646,PT02M10.00S,2021-11-10T02:40:55.0Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,107,110,2021-11-10T02:40:55Z,6370000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (28 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
647,PT02M10.00S,2021-11-10T02:40:56.1Z,4,REGULAR,substitution,out,[],203083,,,1610612749,107,110,2021-11-10T02:41:08Z,6380000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M10.00S,2021-11-10T02:40:56.1Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,107,110,2021-11-10T02:41:08Z,6390000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
649,PT02M10.00S,2021-11-10T02:40:56.1Z,4,REGULAR,substitution,in,[],1627777,,,1610612749,107,110,2021-11-10T02:41:08Z,6400000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M10.00S,2021-11-10T02:40:56.1Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,107,110,2021-11-10T02:41:08Z,6410000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
651,PT02M10.00S,2021-11-10T02:41:21.7Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,107,111,2021-11-10T02:41:21Z,6420000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (29 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
652,PT02M02.00S,2021-11-10T02:41:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.66162943495401,51.470588235294116,1610612755,107,111,2021-11-10T02:41:41Z,6430000,7.0,-2.0,1,right,MISS T. Maxey running finger roll Layup - blocked,"[1630178, 203507]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,0.77,Missed,,,,,Antetokounmpo,203507.0,,,,,,,,,,,,
653,PT02M02.00S,2021-11-10T02:41:31.4Z,4,REGULAR,block,,[],203507,,,1610612755,107,111,2021-11-10T02:41:33Z,6440000,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M02.00S,2021-11-10T02:41:31.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,107,111,2021-11-10T02:41:41Z,6450000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,652.0,,,,,,,,,,,
655,PT02M02.00S,2021-11-10T02:41:35.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,107,111,2021-11-10T02:41:35Z,6460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M52.00S,2021-11-10T02:41:56.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627788,76.39618922470433,92.40196078431373,1610612755,107,111,2021-11-10T02:42:00Z,6470000,212.0,169.0,1,right,MISS F. Korkmaz 27' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,
657,PT01M50.00S,2021-11-10T02:41:58.3Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,107,111,2021-11-10T02:42:00Z,6480000,,,0,,J. Holiday REBOUND (Off:0 Def:7),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,656.0,,,,,,7.0,7.0,0.0,,,
658,PT01M30.00S,2021-11-10T02:42:18.4Z,4,REGULAR,3pt,Jump Shot,[],1628960,6.619579500657039,96.81372549019608,1610612749,107,114,2021-11-10T02:42:23Z,6490000,-234.0,10.0,1,left,G. Allen 3PT  (23 PTS) (G. Antetokounmpo 4 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.43,Made,23.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,,,
660,PT01M30.00S,2021-11-10T02:42:24.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,107,114,2021-11-10T02:42:24Z,6510000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M30.00S,2021-11-10T02:43:38.7Z,4,REGULAR,substitution,out,[],201980,,,1610612755,107,114,2021-11-10T02:44:08Z,6520000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M30.00S,2021-11-10T02:43:38.7Z,4,REGULAR,substitution,in,[],203083,,,1610612755,107,114,2021-11-10T02:44:08Z,6530000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M07.00S,2021-11-10T02:44:28.2Z,4,REGULAR,2pt,Jump Shot,[],1627777,92.42772667542707,11.764705882352942,1610612755,107,114,2021-11-10T02:49:04Z,6540000,-191.0,19.0,1,right,MISS G. Niang 19' fadeaway Shot,[1627777],1610612755.0,PHI,fadeaway,,,Niang,G. Niang,,,,,19.21,Missed,,,,,,,,,,,,,,,,,,
664,PT01M07.00S,2021-11-10T02:44:28.2Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,107,114,2021-11-10T02:44:35Z,6550000,,,0,,A. Drummond REBOUND (Off:7 Def:13),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,663.0,,,,,,20.0,13.0,7.0,,,
665,PT01M07.00S,2021-11-10T02:44:31.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,109,114,2021-11-10T02:49:10Z,6560000,0.0,0.0,1,right,A. Drummond tip Layup (17 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,0.0,Made,17.0,,,,,,,,,,,,,,,,,
666,PT00M59.80S,2021-11-10T02:44:40.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.750985545335084,51.71568627450981,1610612749,109,116,2021-11-10T02:44:44Z,6570000,-9.0,11.0,1,left,G. Antetokounmpo alley-oop DUNK (31 PTS) (J. Holiday 6 AST),"[203507, 201950]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,1.4,Made,31.0,J. Holiday,201950.0,6.0,,,,,,,,,,,,,,
668,PT00M48.10S,2021-11-10T02:44:57.2Z,4,REGULAR,3pt,Jump Shot,[],1627788,71.27135348226018,72.30392156862744,1610612755,109,116,2021-11-10T02:45:03Z,6590000,112.0,218.0,1,right,MISS F. Korkmaz 24' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,
669,PT00M45.70S,2021-11-10T02:44:59.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,109,116,2021-11-10T02:46:21Z,6600000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,668.0,,,,,,,,,,,
670,PT00M45.70S,2021-11-10T02:45:06.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612749,109,116,2021-11-10T02:45:18Z,6610000,,,0,,G. Niang loose ball personal FOUL (6 PF) (Allen 2 FT),"[1627777, 1628960]",1610612755.0,PHI,loose ball,,,Niang,G. Niang,,,,,,,,,,,,,,2715.0,6.0,1.0,Allen,1628960.0,,,,,,
672,PT00M45.70S,2021-11-10T02:45:33.2Z,4,REGULAR,substitution,out,[],1627777,,,1610612749,109,116,2021-11-10T02:45:36Z,6630000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M45.70S,2021-11-10T02:45:33.2Z,4,REGULAR,substitution,in,[],201980,,,1610612749,109,116,2021-11-10T02:45:36Z,6640000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M45.70S,2021-11-10T02:45:50.3Z,4,REGULAR,substitution,out,[],203083,,,1610612749,109,116,2021-11-10T02:46:03Z,6650000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M45.70S,2021-11-10T02:45:50.3Z,4,REGULAR,substitution,out,[],203507,,,1610612749,109,116,2021-11-10T02:46:03Z,6660000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M45.70S,2021-11-10T02:45:50.3Z,4,REGULAR,substitution,in,[],1629646,,,1610612749,109,116,2021-11-10T02:46:03Z,6670000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M45.70S,2021-11-10T02:45:50.3Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,109,116,2021-11-10T02:46:03Z,6680000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M45.70S,2021-11-10T02:46:03.7Z,4,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,109,117,2021-11-10T02:46:03Z,6690000,,,0,,G. Allen Free Throw 1 of 2 (24 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
679,PT00M45.70S,2021-11-10T02:46:16.5Z,4,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,109,118,2021-11-10T02:46:16Z,6700000,,,0,,G. Allen Free Throw 2 of 2 (25 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
680,PT00M26.20S,2021-11-10T02:46:39.1Z,4,REGULAR,3pt,Jump Shot,[],201980,71.40275952693824,12.990196078431367,1610612755,109,118,2021-11-10T02:46:45Z,6710000,-185.0,216.0,1,right,MISS D. Green 28' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,28.46,Missed,,,,,,,,,,,,,,,,,,
681,PT00M23.20S,2021-11-10T02:46:42.1Z,4,REGULAR,rebound,offensive,[],1630178,,,1610612755,109,118,2021-11-10T02:46:45Z,6720000,,,0,,T. Maxey REBOUND (Off:1 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,680.0,,,,,,5.0,4.0,1.0,,,
682,PT00M20.60S,2021-11-10T02:46:44.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629646,93.87319316688567,94.36274509803921,1610612755,109,118,2021-11-10T02:46:50Z,6730000,222.0,5.0,1,right,MISS C. Bassey 3PT,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,22.19,Missed,,,,,,,,,,,,,,,,,,
683,PT00M17.90S,2021-11-10T02:46:47.3Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,109,118,2021-11-10T02:46:47Z,6740000,,,0,,B. Portis REBOUND (Off:4 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,682.0,,,,,,10.0,6.0,4.0,,,
684,PT00M00.00S,2021-11-10T02:47:10.7Z,4,REGULAR,period,end,[],0,,,1610612749,109,118,2021-11-10T02:47:10Z,6750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M00.00S,2021-11-10T02:47:17.5Z,4,REGULAR,game,end,[],0,,,0,109,118,2021-11-10T02:47:17Z,6760000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
