actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
596,PT10M33.00S,2022-02-01T01:49:56.2Z,4,REGULAR,block,,[],1629634,,,1610612755,84,85,2022-02-01T01:57:27Z,5175000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M31.00S,2022-02-01T01:49:58.2Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,84,85,2022-02-01T01:50:00Z,5180000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,542.0,1.0,1.0,0.0,,,,,,,,,,,,,,
544,PT10M25.00S,2022-02-01T01:50:04.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,8.984888304862025,61.27450980392157,1610612763,84,85,2022-02-01T01:50:11Z,5190000,-56.0,32.0,1,left,MISS J. Jackson Jr. 6' driving floating Shot - blocked,"[1628991, 1629646]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,6.48,Missed,,,,,,,,,,,,,,,,,Bassey,1629646.0
545,PT10M25.00S,2022-02-01T01:50:04.0Z,4,REGULAR,block,,[],1629646,,,1610612763,84,85,2022-02-01T01:50:06Z,5200000,,,0,,C. Bassey BLOCK (2 BLK),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M22.00S,2022-02-01T01:50:07.0Z,4,REGULAR,rebound,offensive,[],1628991,,,1610612763,84,85,2022-02-01T01:50:11Z,5210000,,,0,,J. Jackson Jr. REBOUND (Off:4 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,544.0,6.0,2.0,4.0,,,,,,,,,,,,,,
547,PT10M22.00S,2022-02-01T01:50:08.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,7.802233902759525,51.22549019607843,1610612763,84,85,2022-02-01T01:50:45Z,5220000,-6.0,21.0,1,left,MISS J. Jackson Jr. putback Layup,[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,
548,PT10M21.00S,2022-02-01T01:50:09.4Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,84,85,2022-02-01T01:50:45Z,5230000,,,0,,B. Clarke REBOUND (Off:2 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,547.0,2.0,0.0,2.0,,,,,,,,,,,,,,
549,PT10M21.00S,2022-02-01T01:50:11.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,5.590000152587891,50.0,1610612763,84,85,2022-02-01T01:50:11Z,5240000,0.0,0.0,1,left,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
550,PT10M21.00S,2022-02-01T01:50:12.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,84,85,2022-02-01T01:50:12Z,5250000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,549.0,,,,,,,,,,,,,,,,,
551,PT10M21.00S,2022-02-01T01:50:13.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,84,85,2022-02-01T01:50:13Z,5260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT10M21.00S,2022-02-01T01:50:19.4Z,4,REGULAR,substitution,out,[],1629646,,,1610612755,84,85,2022-02-01T01:50:21Z,5270000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M21.00S,2022-02-01T01:50:19.4Z,4,REGULAR,substitution,in,[],203083,,,1610612755,84,85,2022-02-01T01:50:21Z,5280000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M57.00S,2022-02-01T01:50:55.9Z,4,REGULAR,2pt,Jump Shot,[],202699,88.35413929040736,27.696078431372555,1610612755,84,85,2022-02-01T01:51:01Z,5290000,-112.0,57.0,1,right,MISS T. Harris 12' fadeaway Shot,[202699],1610612755.0,PHI,fadeaway,,,Harris,T. Harris,,,,,12.52,Missed,,,,,,,,,,,,,,,,,,
555,PT09M53.00S,2022-02-01T01:50:59.9Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,84,85,2022-02-01T01:51:01Z,5300000,,,0,,A. Drummond REBOUND (Off:8 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,554.0,16.0,8.0,8.0,,,,,,,,,,,,,,
556,PT09M53.00S,2022-02-01T01:50:59.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612755,86,85,2022-02-01T01:50:59Z,5310000,0.0,0.0,1,right,A. Drummond tip Layup (14 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,0.0,Made,,,,,,,14.0,,,,,,,,,,,
557,PT09M36.00S,2022-02-01T01:51:16.1Z,4,REGULAR,3pt,Jump Shot,[],1628991,12.532851511169525,4.901960784313729,1610612763,86,85,2022-02-01T01:51:21Z,5320000,225.0,65.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,
558,PT09M33.00S,2022-02-01T01:51:19.1Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,86,85,2022-02-01T01:51:21Z,5330000,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,557.0,3.0,2.0,1.0,,,,,,,,,,,,,,
559,PT09M20.00S,2022-02-01T01:51:32.7Z,4,REGULAR,2pt,Jump Shot,[],203552,73.242444152431,41.91176470588235,1610612755,88,85,2022-02-01T01:58:45Z,5340000,-40.0,199.0,1,right,S. Curry 20' step back Jump Shot (2 PTS),[203552],1610612755.0,PHI,step back,,,Curry,S. Curry,,,,,20.31,Made,,,,,,,2.0,,,,,,,,,,,
560,PT08M55.00S,2022-02-01T01:52:07.0Z,4,REGULAR,2pt,Jump Shot,[],1626145,21.59986859395532,51.71568627450981,1610612763,88,85,2022-02-01T01:52:12Z,5350000,-9.0,151.0,1,left,MISS T. Jones 15' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,15.07,Missed,,,,,,,,,,,,,,,,,,
561,PT08M54.00S,2022-02-01T01:52:08.0Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,88,85,2022-02-01T01:52:12Z,5360000,,,0,,A. Drummond REBOUND (Off:8 Def:9),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,560.0,17.0,9.0,8.0,,,,,,,,,,,,,,
562,PT08M38.00S,2022-02-01T01:52:24.7Z,4,REGULAR,turnover,bad pass,[],203083,,,1610612755,88,85,2022-02-01T01:52:28Z,5370000,,,0,,A. Drummond bad pass TURNOVER (2 TO),"[203083, 1629634]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,2.0,,,,,Clarke,1629634.0,,,,,,
563,PT08M38.00S,2022-02-01T01:52:24.7Z,4,REGULAR,steal,,[],1629634,,,1610612763,88,85,2022-02-01T01:52:26Z,5380000,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M34.00S,2022-02-01T01:52:28.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,27.38173455978975,19.85294117647058,1610612763,88,88,2022-02-01T01:52:36Z,5390000,151.0,205.0,1,left,D. Bane 25' 3PT running pullup (23 PTS),[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,25.44,Made,,,,,,,23.0,,,,,,,,,,,
565,PT08M15.00S,2022-02-01T01:52:47.1Z,4,REGULAR,3pt,Jump Shot,[],1627777,69.69448094612352,68.87254901960785,1610612755,91,88,2022-02-01T01:52:52Z,5400000,94.0,232.0,1,right,G. Niang 25' 3PT  (8 PTS) (S. Curry 5 AST),"[1627777, 203552]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.08,Made,,,,,,,8.0,S. Curry,203552.0,5.0,,,,,,,,
567,PT08M02.00S,2022-02-01T01:53:00.0Z,4,REGULAR,3pt,Jump Shot,[],1630217,29.221419185282528,25.735294117647058,1610612763,91,88,2022-02-01T01:53:05Z,5420000,121.0,222.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,
568,PT08M00.00S,2022-02-01T01:53:02.0Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,91,88,2022-02-01T01:53:05Z,5430000,,,0,,A. Drummond REBOUND (Off:8 Def:10),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,567.0,18.0,10.0,8.0,,,,,,,,,,,,,,
569,PT07M54.00S,2022-02-01T01:53:08.5Z,4,REGULAR,turnover,lost ball,[],202699,,,1610612755,91,88,2022-02-01T01:53:12Z,5440000,,,0,,T. Harris lost ball TURNOVER (4 TO),"[202699, 1626145]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,4.0,,,,,Jones,1626145.0,,,,,,
570,PT07M54.00S,2022-02-01T01:53:08.5Z,4,REGULAR,steal,,[],1626145,,,1610612763,91,88,2022-02-01T01:53:10Z,5450000,,,0,,T. Jones STEAL (3 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M51.00S,2022-02-01T01:53:11.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626145,6.4881734559789805,51.71568627450981,1610612763,91,90,2022-02-01T02:00:19Z,5460000,-9.0,8.0,1,left,T. Jones running Layup (4 PTS) (J. Jackson Jr. 1 AST),"[1626145, 1628991]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,1.21,Made,,,,,,,4.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,
573,PT07M36.00S,2022-02-01T01:53:26.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,94.3988173455979,50.0,1610612755,93,90,2022-02-01T01:53:31Z,5480000,0.0,0.0,1,right,T. Harris cutting Layup (25 PTS) (S. Curry 6 AST),"[202699, 203552]",1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,0.02,Made,,,,,,,25.0,S. Curry,203552.0,6.0,,,,,,,,
575,PT07M26.00S,2022-02-01T01:53:38.4Z,4,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612763,93,90,2022-02-01T01:53:46Z,5500000,,,0,,G. Niang shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1627777, 1628991]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,2715.0,,,,,,,,3.0,0.0,Jackson Jr.,1628991.0,,
577,PT07M26.00S,2022-02-01T01:54:03.3Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,93,91,2022-02-01T01:54:03Z,5520000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (17 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
578,PT07M26.00S,2022-02-01T01:54:05.1Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,93,91,2022-02-01T01:54:10Z,5530000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M26.00S,2022-02-01T01:54:05.1Z,4,REGULAR,substitution,in,[],203500,,,1610612763,93,91,2022-02-01T01:54:10Z,5540000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M26.00S,2022-02-01T01:54:18.8Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,93,91,2022-02-01T01:54:27Z,5550000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M26.00S,2022-02-01T01:54:18.8Z,4,REGULAR,substitution,in,[],1629630,,,1610612763,93,91,2022-02-01T01:54:27Z,5560000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M26.00S,2022-02-01T01:54:34.7Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,93,92,2022-02-01T01:54:34Z,5570000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (18 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
583,PT07M08.00S,2022-02-01T01:54:57.0Z,4,REGULAR,turnover,out-of-bounds,[],1627777,,,1610612755,93,92,2022-02-01T01:55:03Z,5580000,,,0,,G. Niang bad pass out-of-bounds TURNOVER (3 TO),[1627777],1610612755.0,PHI,bad pass,,,Niang,G. Niang,,,,,,,,,,,2715.0,3.0,,,,,,,,,,,,
584,PT07M08.00S,2022-02-01T01:55:01.7Z,4,REGULAR,substitution,out,[],1627777,,,1610612763,93,92,2022-02-01T01:55:15Z,5590000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M08.00S,2022-02-01T01:55:01.7Z,4,REGULAR,substitution,out,[],1628991,,,1610612763,93,92,2022-02-01T01:55:15Z,5600000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M08.00S,2022-02-01T01:55:01.7Z,4,REGULAR,substitution,in,[],1630178,,,1610612763,93,92,2022-02-01T01:55:15Z,5610000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M08.00S,2022-02-01T01:55:01.7Z,4,REGULAR,substitution,in,[],203937,,,1610612763,93,92,2022-02-01T01:55:15Z,5620000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M00.00S,2022-02-01T01:55:34.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,16.343626806833115,50.245098039215684,1610612763,93,94,2022-02-01T01:55:40Z,5630000,-1.0,101.0,1,left,K. Anderson 10' floating Jump Shot (3 PTS) (T. Jones 2 AST),"[203937, 1626145]",1610612763.0,MEM,floating,,,Anderson,K. Anderson,,,,,10.11,Made,,,,,,,3.0,T. Jones,1626145.0,2.0,,,,,,,,
590,PT06M46.00S,2022-02-01T01:55:48.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,82.30946123521682,60.78431372549019,1610612755,95,94,2022-02-01T01:55:54Z,5650000,54.0,114.0,1,right,T. Harris 12' pullup Jump Shot (27 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,12.59,Made,,,,,,,27.0,,,,,,,,,,,
591,PT06M33.00S,2022-02-01T01:56:01.2Z,4,REGULAR,turnover,bad pass,[],1629630,,,1610612763,95,94,2022-02-01T01:56:07Z,5660000,,,0,,J. Morant bad pass TURNOVER (8 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,8.0,,,,,,,,,,,,
593,PT06M33.00S,2022-02-01T01:56:13.8Z,4,REGULAR,foul,personal,[],1626145,,,1610612755,95,94,2022-02-01T01:58:28Z,5680000,,,0,,T. Jones loose ball personal FOUL (1 PF),"[1626145, 1630178]",1610612763.0,MEM,loose ball,,,Jones,T. Jones,,,,,,,,,,,2715.0,,,,,,,,1.0,0.0,Maxey,1630178.0,,
595,PT06M33.00S,2022-02-01T01:56:49.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,95,94,2022-02-01T01:56:49Z,5700000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M33.00S,2022-02-01T01:58:46.8Z,4,REGULAR,substitution,out,[],1626145,,,1610612755,95,94,2022-02-01T01:59:36Z,5710000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M33.00S,2022-02-01T01:58:46.8Z,4,REGULAR,substitution,in,[],1630533,,,1610612755,95,94,2022-02-01T01:59:36Z,5720000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M33.00S,2022-02-01T02:00:00.3Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612755,95,94,2022-02-01T02:00:00Z,5730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M23.00S,2022-02-01T02:00:43.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203552,64.96386333771353,46.81372549019608,1610612755,98,94,2022-02-01T02:00:59Z,5740000,-16.0,277.0,1,right,S. Curry 27' 3PT  (5 PTS) (T. Maxey 7 AST),"[203552, 1630178]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,27.73,Made,,,,,,,5.0,T. Maxey,1630178.0,7.0,,,,,,,,
602,PT06M09.00S,2022-02-01T02:00:57.6Z,4,REGULAR,turnover,lost ball,[],1629630,,,1610612763,98,94,2022-02-01T02:01:02Z,5760000,,,0,,J. Morant lost ball TURNOVER (9 TO),"[1629630, 203083]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,9.0,,,,,Drummond,203083.0,,,,,,
603,PT06M09.00S,2022-02-01T02:00:57.6Z,4,REGULAR,steal,,[],203083,,,1610612755,98,94,2022-02-01T02:00:59Z,5770000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M05.00S,2022-02-01T02:01:04.1Z,4,REGULAR,turnover,out-of-bounds,[],201980,,,1610612755,98,94,2022-02-01T02:01:13Z,5780000,,,0,,D. Green step out-of-bounds TURNOVER (2 TO),[201980],1610612755.0,PHI,step,,,Green,D. Green,,,,,,,,,,,201638.0,2.0,,,,,,,,,,,,
605,PT05M48.00S,2022-02-01T02:01:29.7Z,4,REGULAR,foul,personal,[],201980,,,1610612763,98,94,2022-02-01T02:01:34Z,5790000,,,0,,D. Green personal FOUL (2 PF),"[201980, 1630217]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,2005.0,,,,,,,,2.0,0.0,Bane,1630217.0,,
607,PT05M34.00S,2022-02-01T02:01:58.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,22.651116951379763,94.6078431372549,1610612763,98,94,2022-02-01T02:02:04Z,5810000,-223.0,160.0,1,left,MISS Z. Williams 27' pullup 3PT,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,
608,PT05M31.00S,2022-02-01T02:02:01.0Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,98,94,2022-02-01T02:02:04Z,5820000,,,0,,D. Green REBOUND (Off:0 Def:5),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,607.0,5.0,5.0,0.0,,,,,,,,,,,,,,
609,PT05M27.00S,2022-02-01T02:02:05.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630178,90.8508541392904,52.450980392156865,1610612755,98,94,2022-02-01T02:02:19Z,5830000,12.0,34.0,1,right,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,3.57,Missed,,,,,,,,,,,,,,,,,,
610,PT05M24.00S,2022-02-01T02:02:08.6Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,98,94,2022-02-01T02:02:19Z,5840000,,,0,,Z. Williams REBOUND (Off:2 Def:4),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,609.0,6.0,4.0,2.0,,,,,,,,,,,,,,
611,PT05M15.00S,2022-02-01T02:02:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.4881734559789805,50.73529411764706,1610612763,98,96,2022-02-01T02:02:24Z,5850000,-4.0,8.0,1,left,J. Morant driving Layup (27 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,0.93,Made,,,,,,,27.0,,,,,,,,,,,
612,PT04M55.00S,2022-02-01T02:02:38.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,80.86399474375821,39.21568627450981,1610612755,98,96,2022-02-01T02:02:43Z,5860000,-54.0,127.0,1,right,MISS T. Harris 13' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,13.83,Missed,,,,,,,,,,,,,,,,,,
613,PT04M51.00S,2022-02-01T02:02:42.4Z,4,REGULAR,rebound,defensive,[],203937,,,1610612763,98,96,2022-02-01T02:02:43Z,5870000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,612.0,1.0,1.0,0.0,,,,,,,,,,,,,,
614,PT04M43.00S,2022-02-01T02:02:49.5Z,4,REGULAR,3pt,Jump Shot,[],1630217,31.718134034165573,63.23529411764706,1610612763,98,99,2022-02-01T02:07:44Z,5880000,-66.0,246.0,1,left,D. Bane 25' 3PT pullup (26 PTS) (K. Anderson 3 AST),"[1630217, 203937]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.45,Made,,,,,,,26.0,K. Anderson,203937.0,3.0,,,,,,,,
616,PT04M16.00S,2022-02-01T02:03:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203552,93.74178712220763,52.450980392156865,1610612755,100,99,2022-02-01T02:03:20Z,5900000,12.0,6.0,1,right,S. Curry driving Layup (7 PTS),[203552],1610612755.0,PHI,driving,,,Curry,S. Curry,,,,,1.38,Made,,,,,,,7.0,,,,,,,,,,,
617,PT03M57.00S,2022-02-01T02:03:35.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.452693823915894,46.32352941176471,1610612763,100,101,2022-02-01T02:03:40Z,5910000,18.0,74.0,1,left,J. Morant 7' driving floating Jump Shot (29 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,7.63,Made,,,,,,,29.0,,,,,,,,,,,
618,PT03M33.00S,2022-02-01T02:03:59.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.3988173455979,50.98039215686275,1610612755,102,101,2022-02-01T02:04:05Z,5920000,5.0,0.0,1,right,T. Maxey driving reverse Layup (26 PTS) (S. Curry 7 AST),"[1630178, 203552]",1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,0.49,Made,,,,,,,26.0,S. Curry,203552.0,7.0,,,,,,,,
620,PT03M26.00S,2022-02-01T02:04:06.1Z,4,REGULAR,3pt,Jump Shot,[],1630533,20.285808147174762,7.843137254901961,1610612763,102,101,2022-02-01T02:04:12Z,5940000,211.0,138.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
621,PT03M24.00S,2022-02-01T02:04:08.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,102,101,2022-02-01T02:04:12Z,5950000,,,0,,A. Drummond REBOUND (Off:8 Def:11),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,620.0,19.0,11.0,8.0,,,,,,,,,,,,,,
622,PT03M03.00S,2022-02-01T02:04:29.8Z,4,REGULAR,2pt,Jump Shot,[],201980,95.31865965834429,71.07843137254902,1610612755,102,101,2022-02-01T02:04:40Z,5960000,105.0,-8.0,1,right,MISS D. Green 10' fadeaway Shot,[201980],1610612755.0,PHI,fadeaway,,,Green,D. Green,,,,,10.57,Missed,,,,,,,,,,,,,,,,,,
623,PT02M58.00S,2022-02-01T02:04:34.8Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,102,101,2022-02-01T02:04:40Z,5970000,,,0,,T. Harris REBOUND (Off:2 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,622.0,4.0,2.0,2.0,,,,,,,,,,,,,,
624,PT02M58.00S,2022-02-01T02:04:34.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,94.40999984741211,50.0,1610612755,102,101,2022-02-01T02:04:34Z,5980000,0.0,0.0,1,right,MISS T. Harris tip Layup,[202699],1610612755.0,PHI,tip,,,Harris,T. Harris,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
625,PT02M57.00S,2022-02-01T02:04:35.4Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,102,101,2022-02-01T02:04:35Z,5990000,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,624.0,4.0,4.0,0.0,,,,,,,,,,,,,,
626,PT02M57.00S,2022-02-01T02:04:41.3Z,4,REGULAR,foul,personal,[],203552,,,1610612763,102,101,2022-02-01T02:10:33Z,6000000,,,0,,S. Curry take personal FOUL (4 PF),"[203552, 1629630]",1610612755.0,PHI,take,,,Curry,S. Curry,,,,,,,,,,,2005.0,,,,,,,,4.0,0.0,Morant,1629630.0,,
628,PT02M57.00S,2022-02-01T02:04:49.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,102,101,2022-02-01T02:04:49Z,6020000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M57.00S,2022-02-01T02:06:58.6Z,4,REGULAR,substitution,out,[],201980,,,1610612763,102,101,2022-02-01T02:07:57Z,6030000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M57.00S,2022-02-01T02:06:58.6Z,4,REGULAR,substitution,in,[],1629680,,,1610612763,102,101,2022-02-01T02:07:57Z,6050000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
