actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
620,PT00M28.30S,2021-11-30T02:08:21.5Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,97,94,2021-11-30T02:09:08Z,6200000,,,0,,F. Wagner Free Throw 1 of 2 (27 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,27.0,,,,,,,,,,,
621,PT00M28.30S,2021-11-30T02:08:23.7Z,4,REGULAR,substitution,out,[],1629680,,,1610612753,97,94,2021-11-30T02:08:26Z,6210000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M28.30S,2021-11-30T02:08:23.7Z,4,REGULAR,substitution,in,[],203552,,,1610612753,97,94,2021-11-30T02:08:26Z,6220000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M28.30S,2021-11-30T02:08:21.5Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,97,94,2021-11-30T02:09:08Z,6230000,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Missed,,,,,,,,,,,,,,,,,,
624,PT00M26.70S,2021-11-30T02:08:23.1Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,97,94,2021-11-30T02:09:08Z,6240000,,,0,,J. Embiid REBOUND (Off:4 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,623.0,12.0,8.0,4.0,,,,,,,,,,,,,,
625,PT00M26.70S,2021-11-30T02:08:42.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612755,97,94,2021-11-30T02:08:49Z,6250000,,,0,,W. Carter Jr. take personal FOUL (4 PF) (Embiid 2 FT),"[1628976, 203954]",1610612753.0,ORL,take,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,200832.0,4.0,0.0,Embiid,203954.0,,,
627,PT00M26.70S,2021-11-30T02:09:21.1Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,98,94,2021-11-30T02:09:48Z,6270000,,,0,,J. Embiid Free Throw 1 of 2 (15 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
628,PT00M26.70S,2021-11-30T02:09:23.4Z,4,REGULAR,substitution,out,[],203552,,,1610612755,98,94,2021-11-30T02:09:26Z,6280000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M26.70S,2021-11-30T02:09:23.4Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,98,94,2021-11-30T02:09:26Z,6290000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M26.70S,2021-11-30T02:09:21.1Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,98,94,2021-11-30T02:09:48Z,6300000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
631,PT00M25.10S,2021-11-30T02:09:22.7Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,98,94,2021-11-30T02:09:48Z,6310000,,,0,,M. Bamba REBOUND (Off:4 Def:13),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,630.0,17.0,13.0,4.0,,,,,,,,,,,,,,
650,PT00M15.20S,2021-11-30T02:10:15.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,6.356767411300922,56.61764705882353,1610612753,98,94,2021-11-30T02:13:07Z,6365000,-33.0,7.0,1,left,MISS F. Wagner driving floating Shot - blocked,"[1630532, 203954]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,3.39,Missed,,,,,Embiid,203954.0,,,,,,,,,,,,
651,PT00M15.20S,2021-11-30T02:10:15.8Z,4,REGULAR,block,,[],203954,,,1610612753,98,94,2021-11-30T02:13:07Z,6367500,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M15.20S,2021-11-30T02:10:15.8Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,98,94,2021-11-30T02:13:07Z,6368750,,,0,,J. Embiid REBOUND (Off:4 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,650.0,13.0,9.0,4.0,,,,,,,,,,,,,,
637,PT00M15.20S,2021-11-30T02:10:17.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203082,,,1610612755,98,94,2021-11-30T02:13:07Z,6370000,,,0,,T. Ross take personal FOUL (2 PF) (Embiid 2 FT),"[203082, 203954]",1610612753.0,ORL,take,,,Ross,T. Ross,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Embiid,203954.0,,,
639,PT00M15.20S,2021-11-30T02:10:28.1Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,98,94,2021-11-30T02:13:07Z,6390000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
640,PT00M15.20S,2021-11-30T02:10:28.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,98,94,2021-11-30T02:10:28Z,6400000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,639.0,,,,,,,,,,,,,,,,,
641,PT00M15.20S,2021-11-30T02:10:40.6Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,99,94,2021-11-30T02:13:07Z,6410000,,,0,,J. Embiid Free Throw 2 of 2 (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
642,PT00M15.20S,2021-11-30T02:10:44.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,99,94,2021-11-30T02:10:44Z,6420000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M10.70S,2021-11-30T02:12:27.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,6.4881734559789805,50.0,1610612753,99,96,2021-11-30T02:12:36Z,6430000,0.0,8.0,1,left,M. Bamba driving DUNK (11 PTS),[1628964],1610612753.0,ORL,driving,,,Bamba,M. Bamba,,,,,0.85,Made,,,,,,,11.0,,,,,,,,,,,
647,PT00M09.50S,2021-11-30T02:12:54.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612755,99,96,2021-11-30T02:13:02Z,6470000,,,0,,G. Harris take personal FOUL (4 PF) (Maxey 2 FT),"[203914, 1630178]",1610612753.0,ORL,take,,,Harris,G. Harris,,,,,,,,,,,,,,,,,202007.0,4.0,0.0,Maxey,1630178.0,,,
649,PT00M09.50S,2021-11-30T02:13:07.2Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,100,96,2021-11-30T02:13:07Z,6490000,,,0,,T. Maxey Free Throw 1 of 2 (8 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
653,PT00M09.50S,2021-11-30T02:13:33.3Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,101,96,2021-11-30T02:13:33Z,6500000,,,0,,T. Maxey Free Throw 2 of 2 (9 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
654,PT00M00.40S,2021-11-30T02:13:48.6Z,4,REGULAR,turnover,bad pass,[],203914,,,1610612753,101,96,2021-11-30T02:13:58Z,6510000,,,0,,G. Harris bad pass TURNOVER (2 TO),"[203914, 201980]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,2.0,Green,201980.0
655,PT00M00.40S,2021-11-30T02:13:48.6Z,4,REGULAR,steal,,[],201980,,,1610612755,101,96,2021-11-30T02:13:50Z,6520000,,,0,,D. Green STEAL (1 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M00.00S,2021-11-30T02:13:55.8Z,4,REGULAR,period,end,[],0,,,1610612755,101,96,2021-11-30T02:13:55Z,6530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2021-11-30T02:14:03.9Z,4,REGULAR,game,end,[],0,,,0,101,96,2021-11-30T02:14:03Z,6540000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
