actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
556,PT06M07.00S,2021-10-23T01:40:58.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,104,98,2021-10-23T01:40:58Z,5540000,,,0,,A. Drummond REBOUND (Off:2 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,555.0,9.0,7.0,2.0,,,
557,PT05M53.00S,2021-10-23T01:41:11.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,85.3646517739816,47.794117647058826,1610612755,104,98,2021-10-23T01:41:18Z,5550000,-11.0,85.0,1,right,MISS G. Niang 8' driving floating Shot,[1627777],1610612755.0,PHI,driving floating,,,Niang,G. Niang,,,,,8.58,Missed,,,,,,,,,,,,,,,,,,
558,PT05M51.00S,2021-10-23T01:41:14.1Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,104,98,2021-10-23T01:41:14Z,5560000,,,0,,A. Drummond REBOUND (Off:3 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,557.0,10.0,7.0,3.0,,,
559,PT05M51.00S,2021-10-23T01:41:14.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612755,106,98,2021-10-23T01:41:14Z,5570000,0.0,0.0,1,right,A. Drummond tip Layup (4 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,
560,PT05M38.00S,2021-10-23T01:41:27.8Z,4,REGULAR,turnover,lost ball,[],203925,,,1610612751,106,98,2021-10-23T01:41:31Z,5580000,,,0,,J. Harris lost ball TURNOVER (4 TO),"[203925, 203083]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,4.0,Drummond,203083.0
561,PT05M38.00S,2021-10-23T01:41:27.8Z,4,REGULAR,steal,,[],203083,,,1610612755,106,98,2021-10-23T01:41:29Z,5590000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M33.00S,2021-10-23T01:41:32.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,92.85479632063075,48.77450980392157,1610612755,108,98,2021-10-23T01:41:41Z,5600000,-6.0,15.0,1,right,M. Thybulle running alley-oop DUNK (4 PTS) (T. Harris 4 AST),"[1629680, 202699]",1610612755.0,PHI,running alley-oop,,,Thybulle,M. Thybulle,,,,,1.59,Made,4.0,T. Harris,202699.0,4.0,,,,,,,,,,,,,,
564,PT05M32.00S,2021-10-23T01:42:05.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,108,98,2021-10-23T01:42:05Z,5620000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M32.00S,2021-10-23T01:43:59.7Z,4,REGULAR,substitution,out,[],1627777,,,1610612751,108,98,2021-10-23T01:44:38Z,5630000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M32.00S,2021-10-23T01:43:59.7Z,4,REGULAR,substitution,out,[],1629680,,,1610612751,108,98,2021-10-23T01:44:38Z,5640000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M32.00S,2021-10-23T01:43:59.7Z,4,REGULAR,substitution,out,[],203925,,,1610612751,108,98,2021-10-23T01:44:38Z,5650000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M32.00S,2021-10-23T01:43:59.7Z,4,REGULAR,substitution,out,[],201933,,,1610612751,108,98,2021-10-23T01:44:38Z,5660000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M32.00S,2021-10-23T01:43:59.7Z,4,REGULAR,substitution,in,[],201980,,,1610612751,108,98,2021-10-23T01:44:38Z,5670000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M32.00S,2021-10-23T01:43:59.7Z,4,REGULAR,substitution,in,[],203552,,,1610612751,108,98,2021-10-23T01:44:38Z,5680000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M32.00S,2021-10-23T01:43:59.7Z,4,REGULAR,substitution,in,[],200746,,,1610612751,108,98,2021-10-23T01:44:38Z,5690000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M32.00S,2021-10-23T01:43:59.7Z,4,REGULAR,substitution,in,[],1628975,,,1610612751,108,98,2021-10-23T01:44:38Z,5700000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M16.00S,2021-10-23T01:45:20.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,5.075558475689881,61.029411764705884,1610612751,108,100,2021-10-23T01:45:26Z,5710000,-55.0,-5.0,1,left,L. Aldridge turnaround Jump Shot (16 PTS) (K. Durant 11 AST),"[200746, 201142]",1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,5.53,Made,16.0,K. Durant,201142.0,11.0,,,,,,,,,,,,,,
575,PT04M52.00S,2021-10-23T01:45:43.9Z,4,REGULAR,3pt,Jump Shot,[],1630178,69.72733245729303,70.09803921568627,1610612755,108,100,2021-10-23T01:45:49Z,5730000,100.0,232.0,1,right,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
576,PT04M51.00S,2021-10-23T01:45:44.9Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,108,100,2021-10-23T01:45:49Z,5740000,,,0,,K. Durant REBOUND (Off:3 Def:9),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,575.0,12.0,9.0,3.0,,,
577,PT04M41.00S,2021-10-23T01:45:55.9Z,4,REGULAR,2pt,Jump Shot,[],201142,16.63929040735874,73.2843137254902,1610612751,108,102,2021-10-23T01:46:00Z,5750000,-116.0,104.0,1,left,K. Durant 15' pullup Jump Shot (27 PTS) (P. Mills 2 AST),"[201142, 201988]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,15.6,Made,27.0,P. Mills,201988.0,2.0,,,,,,,,,,,,,,
579,PT04M12.00S,2021-10-23T01:46:26.9Z,4,REGULAR,violation,kicked ball,[],201142,,,1610612755,108,102,2021-10-23T01:46:38Z,5770000,,,0,,K. Durant kicked ball VIOLATION,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,2714.0,,,,,,,,,,,,,
580,PT04M12.00S,2021-10-23T01:46:35.0Z,4,REGULAR,substitution,out,[],203083,,,1610612755,108,102,2021-10-23T01:46:37Z,5780000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M12.00S,2021-10-23T01:46:35.0Z,4,REGULAR,substitution,in,[],203954,,,1610612755,108,102,2021-10-23T01:46:37Z,5790000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M06.00S,2021-10-23T01:46:56.8Z,4,REGULAR,2pt,Jump Shot,[],202699,87.72996057818659,29.65686274509804,1610612755,108,102,2021-10-23T01:47:03Z,5800000,-102.0,63.0,1,right,MISS T. Harris 11' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,11.95,Missed,,,,,,,,,,,,,,,,,,
583,PT04M03.00S,2021-10-23T01:46:59.8Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,108,102,2021-10-23T01:47:03Z,5810000,,,0,,L. Aldridge REBOUND (Off:1 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,582.0,3.0,2.0,1.0,,,
584,PT03M48.00S,2021-10-23T01:47:14.1Z,4,REGULAR,3pt,Jump Shot,[],201142,28.597240473061763,26.47058823529412,1610612751,108,102,2021-10-23T01:47:21Z,5820000,118.0,216.0,1,left,MISS K. Durant 24' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,
585,PT03M43.00S,2021-10-23T01:47:19.1Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,108,102,2021-10-23T01:47:21Z,5830000,,,0,,L. Aldridge REBOUND (Off:2 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,584.0,4.0,2.0,2.0,,,
586,PT03M43.00S,2021-10-23T01:47:19.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200746,5.590000152587891,50.0,1610612751,108,104,2021-10-23T01:47:19Z,5840000,0.0,0.0,1,left,L. Aldridge putback Layup (18 PTS),[200746],1610612751.0,BKN,putback,,,Aldridge,L. Aldridge,,,,,0.0,Made,18.0,,,,,,,,,,,,,,,,,
587,PT03M32.00S,2021-10-23T01:47:32.6Z,4,REGULAR,foul,personal,[],200746,,,1610612755,108,104,2021-10-23T01:47:38Z,5850000,,,0,,L. Aldridge personal FOUL (3 PF),"[200746, 203954]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,201245.0,3.0,0.0,Embiid,203954.0,,,,,,,,,
589,PT03M19.00S,2021-10-23T01:48:04.3Z,4,REGULAR,3pt,Jump Shot,[],201980,71.69842312746385,79.41176470588235,1610612755,108,104,2021-10-23T01:48:12Z,5870000,147.0,214.0,1,right,MISS D. Green 25' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
590,PT03M18.00S,2021-10-23T01:48:05.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,108,104,2021-10-23T01:48:45Z,5880000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,589.0,,,,,,
591,PT03M18.00S,2021-10-23T01:48:10.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,108,104,2021-10-23T01:48:51Z,5890000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,
592,PT03M18.00S,2021-10-23T01:48:27.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,108,104,2021-10-23T01:48:27Z,5900000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M03.00S,2021-10-23T01:50:17.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201935,6.521024967148489,4.6568627450980395,1610612751,108,104,2021-10-23T01:50:23Z,5910000,227.0,9.0,1,left,MISS J. Harden 3PT,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
594,PT03M01.00S,2021-10-23T01:50:19.5Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,108,104,2021-10-23T01:50:23Z,5920000,,,0,,T. Harris REBOUND (Off:0 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,593.0,7.0,7.0,0.0,,,
595,PT03M01.00S,2021-10-23T01:50:31.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,108,104,2021-10-23T01:50:31Z,5930000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M46.00S,2021-10-23T01:52:18.5Z,4,REGULAR,foul,personal,[],201142,,,1610612755,108,104,2021-10-23T01:52:34Z,5940000,,,0,,K. Durant personal FOUL (1 PF),"[201142, 203954]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,2714.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
598,PT02M37.00S,2021-10-23T01:52:44.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,80.89684625492772,43.38235294117647,1610612755,108,104,2021-10-23T01:52:50Z,5960000,-33.0,127.0,1,right,MISS J. Embiid 13' step back bank Shot,[203954],1610612755.0,PHI,step back bank,,,Embiid,J. Embiid,,,,,13.13,Missed,,,,,,,,,,,,,,,,,,
599,PT02M35.00S,2021-10-23T01:52:46.9Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,108,104,2021-10-23T01:52:50Z,5970000,,,0,,J. Harden REBOUND (Off:1 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,598.0,6.0,5.0,1.0,,,
600,PT02M14.00S,2021-10-23T01:53:07.6Z,4,REGULAR,3pt,Jump Shot,[],201142,28.07161629434954,26.225490196078432,1610612751,108,104,2021-10-23T01:53:12Z,5980000,119.0,211.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,24.25,Missed,,,,,,,,,,,,,,,,,,
601,PT02M11.00S,2021-10-23T01:53:10.6Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,108,104,2021-10-23T01:53:12Z,5990000,,,0,,J. Embiid REBOUND (Off:2 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,600.0,8.0,6.0,2.0,,,
602,PT02M07.00S,2021-10-23T01:53:15.3Z,4,REGULAR,3pt,Jump Shot,[],201980,78.53153745072274,89.70588235294117,1610612755,108,104,2021-10-23T01:53:22Z,6000000,199.0,149.0,1,right,MISS D. Green 24' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,
603,PT02M05.00S,2021-10-23T01:53:17.3Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,108,104,2021-10-23T01:53:22Z,6010000,,,0,,K. Durant REBOUND (Off:3 Def:10),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,602.0,13.0,10.0,3.0,,,
604,PT02M01.00S,2021-10-23T01:53:21.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201988,5.206964520367937,55.14705882352941,1610612751,108,106,2021-10-23T01:53:29Z,6020000,-26.0,-4.0,1,left,P. Mills running finger roll Layup (11 PTS) (K. Durant 12 AST),"[201988, 201142]",1610612751.0,BKN,running finger roll,,,Mills,P. Mills,,,,,2.6,Made,11.0,K. Durant,201142.0,12.0,,,,,,,,,,,,,,
606,PT01M40.00S,2021-10-23T01:53:42.9Z,4,REGULAR,3pt,Jump Shot,[],201980,94.56307490144546,94.85294117647058,1610612755,108,106,2021-10-23T01:53:46Z,6040000,224.0,-1.0,1,right,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,
607,PT01M38.00S,2021-10-23T01:53:44.9Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,108,106,2021-10-23T01:53:46Z,6050000,,,0,,K. Durant REBOUND (Off:3 Def:11),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,606.0,14.0,11.0,3.0,,,
608,PT01M33.00S,2021-10-23T01:53:51.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.821944809461236,36.51960784313725,1610612751,108,106,2021-10-23T01:54:31Z,6060000,67.0,115.0,1,left,MISS K. Durant 13' running pullup Shot,[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,13.33,Missed,,,,,,,,,,,,,,,,,,
609,PT01M32.00S,2021-10-23T01:53:52.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,108,106,2021-10-23T01:54:31Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,608.0,,,,,,
610,PT01M32.00S,2021-10-23T01:53:54.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,108,106,2021-10-23T01:53:54Z,6080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT01M32.00S,2021-10-23T01:53:57.6Z,4,REGULAR,substitution,out,[],1628975,,,1610612751,108,106,2021-10-23T01:54:02Z,6090000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
612,PT01M32.00S,2021-10-23T01:53:57.6Z,4,REGULAR,substitution,in,[],203925,,,1610612751,108,106,2021-10-23T01:54:02Z,6100000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
613,PT01M32.00S,2021-10-23T01:54:28.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,108,106,2021-10-23T01:54:28Z,6110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M27.00S,2021-10-23T01:54:40.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,108,106,2021-10-23T01:54:40Z,6120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M18.00S,2021-10-23T01:55:09.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,108,106,2021-10-23T01:55:20Z,6130000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,
616,PT01M04.00S,2021-10-23T01:55:36.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,92.85479632063075,45.09803921568628,1610612755,108,106,2021-10-23T01:55:40Z,6140000,-25.0,15.0,1,right,MISS J. Embiid running finger roll Layup,[203954],1610612755.0,PHI,running finger roll,,,Embiid,J. Embiid,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,
617,PT01M03.00S,2021-10-23T01:55:37.1Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,108,106,2021-10-23T01:55:40Z,6150000,,,0,,J. Harden REBOUND (Off:1 Def:6),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,616.0,7.0,6.0,1.0,,,
618,PT01M01.00S,2021-10-23T01:55:42.2Z,4,REGULAR,foul,personal,[],201980,,,1610612751,108,106,2021-10-23T01:55:51Z,6160000,,,0,,D. Green personal FOUL (5 PF),"[201980, 201142]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,2714.0,5.0,0.0,Durant,201142.0,,,,,,,,,
622,PT00M48.20S,2021-10-23T01:56:28.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],200746,6.258212877792378,49.50980392156863,1610612751,108,108,2021-10-23T01:56:33Z,6200000,2.0,6.0,1,left,L. Aldridge DUNK (20 PTS) (J. Harden 8 AST),"[200746, 201935]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,0.68,Made,20.0,J. Harden,201935.0,8.0,,,,,,,,,,,,,,
624,PT00M48.20S,2021-10-23T01:56:32.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203954,,,1610612751,108,108,2021-10-23T01:56:43Z,6220000,,,0,,J. Embiid shooting personal FOUL (2 PF) (Aldridge 1 FT),"[203954, 200746]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,201245.0,2.0,1.0,Aldridge,200746.0,,,,,,,,,
626,PT00M48.20S,2021-10-23T01:56:48.9Z,4,REGULAR,substitution,out,[],203925,,,1610612751,108,108,2021-10-23T01:56:51Z,6240000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M48.20S,2021-10-23T01:56:48.9Z,4,REGULAR,substitution,in,[],1628975,,,1610612751,108,108,2021-10-23T01:56:51Z,6250000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M48.20S,2021-10-23T01:57:15.5Z,4,REGULAR,freethrow,1 of 1,[],200746,,,1610612751,108,109,2021-10-23T01:57:15Z,6260000,,,0,,L. Aldridge Free Throw 1 of 1 (21 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
629,PT00M26.10S,2021-10-23T01:57:39.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,82.86793692509855,55.392156862745104,1610612755,108,109,2021-10-23T01:57:44Z,6270000,27.0,109.0,1,right,MISS T. Harris 11' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,11.18,Missed,,,,,,,,,,,,,,,,,,
630,PT00M23.40S,2021-10-23T01:57:42.0Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,108,109,2021-10-23T01:57:42Z,6280000,,,0,,L. Aldridge REBOUND (Off:2 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,629.0,5.0,3.0,2.0,,,
631,PT00M16.70S,2021-10-23T01:57:50.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612751,108,109,2021-10-23T01:58:05Z,6290000,,,0,,J. Embiid take personal FOUL (3 PF) (Aldridge 2 FT),"[203954, 200746]",1610612755.0,PHI,take,,,Embiid,J. Embiid,,,,,,,,,,,2714.0,3.0,1.0,Aldridge,200746.0,,,,,,,,,
633,PT00M16.70S,2021-10-23T01:58:20.9Z,4,REGULAR,freethrow,1 of 2,[],200746,,,1610612751,108,110,2021-10-23T01:58:20Z,6310000,,,0,,L. Aldridge Free Throw 1 of 2 (22 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
634,PT00M16.70S,2021-10-23T01:58:23.7Z,4,REGULAR,substitution,out,[],203552,,,1610612751,108,110,2021-10-23T01:58:36Z,6320000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M16.70S,2021-10-23T01:58:23.7Z,4,REGULAR,substitution,in,[],203083,,,1610612751,108,110,2021-10-23T01:58:36Z,6330000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M16.70S,2021-10-23T01:58:50.7Z,4,REGULAR,freethrow,2 of 2,[],200746,,,1610612751,108,111,2021-10-23T01:58:50Z,6340000,,,0,,L. Aldridge Free Throw 2 of 2 (23 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
637,PT00M16.70S,2021-10-23T01:58:54.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,108,111,2021-10-23T01:58:54Z,6350000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M16.70S,2021-10-23T01:58:59.8Z,4,REGULAR,substitution,out,[],203083,,,1610612755,108,111,2021-10-23T02:00:26Z,6360000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M16.70S,2021-10-23T01:58:59.8Z,4,REGULAR,substitution,out,[],200746,,,1610612755,108,111,2021-10-23T02:00:26Z,6370000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M16.70S,2021-10-23T01:58:59.8Z,4,REGULAR,substitution,in,[],203552,,,1610612755,108,111,2021-10-23T02:00:26Z,6380000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M16.70S,2021-10-23T01:58:59.8Z,4,REGULAR,substitution,in,[],203925,,,1610612755,108,111,2021-10-23T02:00:26Z,6390000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M15.20S,2021-10-23T02:00:47.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201988,,,1610612755,108,111,2021-10-23T02:04:33Z,6400000,,,0,,P. Mills take personal FOUL (3 PF) (Curry 2 FT),"[201988, 203552]",1610612751.0,BKN,take,,,Mills,P. Mills,,,,,,,,,,,2714.0,3.0,0.0,Curry,203552.0,,,,,,,,,
644,PT00M15.20S,2021-10-23T02:01:25.3Z,4,REGULAR,freethrow,1 of 2,[],203552,,,1610612755,108,111,2021-10-23T02:01:25Z,6420000,,,0,,MISS S. Curry Free Throw 1 of 2,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,Missed,,,,,,,,,,,,,,,,,,
645,PT00M15.20S,2021-10-23T02:01:25.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,108,111,2021-10-23T02:01:25Z,6430000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,644.0,,,,,,
646,PT00M15.20S,2021-10-23T02:01:26.6Z,4,REGULAR,substitution,out,[],201980,,,1610612755,108,111,2021-10-23T02:01:39Z,6440000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M15.20S,2021-10-23T02:01:26.6Z,4,REGULAR,substitution,out,[],1628975,,,1610612755,108,111,2021-10-23T02:01:39Z,6450000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M15.20S,2021-10-23T02:01:26.6Z,4,REGULAR,substitution,out,[],201988,,,1610612755,108,111,2021-10-23T02:01:39Z,6460000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M15.20S,2021-10-23T02:01:26.6Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,108,111,2021-10-23T02:01:39Z,6470000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
