actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
444,PT02M27.00S,2021-12-10T01:43:59.9Z,3,REGULAR,substitution,out,[],203552,,,1610612762,68,80,2021-12-10T01:44:29Z,4420000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M27.00S,2021-12-10T01:43:59.9Z,3,REGULAR,substitution,out,[],202355,,,1610612762,68,80,2021-12-10T01:44:29Z,4430000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M27.00S,2021-12-10T01:43:59.9Z,3,REGULAR,substitution,in,[],1630198,,,1610612762,68,80,2021-12-10T01:44:29Z,4440000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M27.00S,2021-12-10T01:43:59.9Z,3,REGULAR,substitution,in,[],203497,,,1610612762,68,80,2021-12-10T01:44:29Z,4450000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M27.00S,2021-12-10T01:44:47.4Z,3,REGULAR,freethrow,1 of 1,[],200752,,,1610612762,68,81,2021-12-10T01:44:47Z,4460000,,,0,,R. Gay Free Throw 1 of 1 (8 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
449,PT02M15.00S,2021-12-10T01:45:02.4Z,3,REGULAR,foul,personal,['2freethrow'],203497,,,1610612755,68,81,2021-12-10T01:45:11Z,4470000,,,0,,R. Gobert shooting personal FOUL (4 PF) (Milton 2 FT),"[203497, 1629003]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,1179.0,4.0,0.0,Milton,1629003.0,,,,,
451,PT02M15.00S,2021-12-10T01:45:31.7Z,3,REGULAR,freethrow,1 of 2,[],1629003,,,1610612755,69,81,2021-12-10T01:45:31Z,4490000,,,0,,S. Milton Free Throw 1 of 2 (3 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
452,PT02M15.00S,2021-12-10T01:45:35.6Z,3,REGULAR,substitution,out,[],203497,,,1610612755,69,81,2021-12-10T01:45:39Z,4500000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M15.00S,2021-12-10T01:45:35.6Z,3,REGULAR,substitution,in,[],202355,,,1610612755,69,81,2021-12-10T01:45:39Z,4510000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M15.00S,2021-12-10T01:45:59.4Z,3,REGULAR,freethrow,2 of 2,[],1629003,,,1610612755,70,81,2021-12-10T01:45:59Z,4520000,,,0,,S. Milton Free Throw 2 of 2 (4 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
455,PT01M58.00S,2021-12-10T01:46:17.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,6.8823915900131425,48.28431372549019,1610612762,70,83,2021-12-10T01:46:21Z,4530000,9.0,12.0,1,left,H. Whiteside alley-oop DUNK (11 PTS) (J. Ingles 7 AST),"[202355, 204060]",1610612762.0,UTA,alley-oop,,,Whiteside,H. Whiteside,,,,,1.49,Made,11.0,,,,,J. Ingles,204060.0,7.0,,,,,,,,,,
457,PT01M41.00S,2021-12-10T01:46:33.5Z,3,REGULAR,3pt,Jump Shot,[],1627777,92.0335085413929,2.205882352941174,1610612755,73,83,2021-12-10T01:46:38Z,4550000,-239.0,22.0,1,right,G. Niang 24' 3PT  (3 PTS) (M. Thybulle 1 AST),"[1627777, 1629680]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.0,Made,3.0,,,,,M. Thybulle,1629680.0,1.0,,,,,,,,,,
459,PT01M29.00S,2021-12-10T01:46:46.9Z,3,REGULAR,3pt,Jump Shot,[],204060,23.833771353482263,88.72549019607843,1610612762,73,83,2021-12-10T01:46:52Z,4570000,-194.0,172.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
460,PT01M25.00S,2021-12-10T01:46:50.9Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,73,83,2021-12-10T01:46:52Z,4580000,,,0,,H. Whiteside REBOUND (Off:4 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,459.0,8.0,4.0,4.0,,,,,,,,,,,,,
461,PT01M23.00S,2021-12-10T01:46:52.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202355,17.920499342969777,58.088235294117645,1610612762,73,83,2021-12-10T01:47:00Z,4590000,-40.0,116.0,1,left,MISS H. Whiteside 12' floating Shot,[202355],1610612762.0,UTA,floating,,,Whiteside,H. Whiteside,,,,,12.28,Missed,,,,,,,,,,,,,,,,,,
462,PT01M20.00S,2021-12-10T01:46:55.9Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,73,83,2021-12-10T01:47:42Z,4600000,,,0,,H. Whiteside REBOUND (Off:5 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,461.0,9.0,4.0,5.0,,,,,,,,,,,,,
464,PT01M19.00S,2021-12-10T01:47:15.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612762,73,83,2021-12-10T01:47:32Z,4620000,,,0,,G. Niang personal FOUL (3 PF) (Whiteside 2 FT),"[1627777, 202355]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,1179.0,3.0,0.0,Whiteside,202355.0,,,,,
466,PT01M19.00S,2021-12-10T01:47:45.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202355,,,1610612762,73,83,2021-12-10T01:47:45Z,4640000,,,0,,MISS H. Whiteside Free Throw 1 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,
467,PT01M19.00S,2021-12-10T01:47:45.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,73,83,2021-12-10T01:47:45Z,4650000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,466.0,,,,,,,,,,,,,,,,
468,PT01M19.00S,2021-12-10T01:48:03.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202355,,,1610612762,73,84,2021-12-10T01:48:03Z,4660000,,,0,,H. Whiteside Free Throw 2 of 2 (12 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
469,PT01M09.00S,2021-12-10T01:48:18.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629003,94.3988173455979,45.34313725490197,1610612755,75,84,2021-12-10T01:48:30Z,4670000,-23.0,0.0,1,right,S. Milton driving finger roll Layup (6 PTS),[1629003],1610612755.0,PHI,driving finger roll,,,Milton,S. Milton,,,,,2.33,Made,6.0,,,,,,,,,,,,,,,,,
470,PT01M09.00S,2021-12-10T01:48:23.0Z,3,REGULAR,violation,defensive goaltending,[],202355,,,1610612755,75,84,2021-12-10T01:48:30Z,4680000,,,0,,H. Whiteside defensive goaltending VIOLATION,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,1201.0,,,,,,,,,
471,PT01M09.00S,2021-12-10T01:48:31.5Z,3,REGULAR,foul,personal,['1freethrow'],200752,,,1610612755,75,84,2021-12-10T01:48:40Z,4690000,,,0,,R. Gay shooting personal FOUL (1 PF) (Milton 1 FT),"[200752, 1629003]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,1201.0,1.0,0.0,Milton,1629003.0,,,,,
473,PT01M09.00S,2021-12-10T01:48:49.2Z,3,REGULAR,freethrow,1 of 1,[],1629003,,,1610612755,76,84,2021-12-10T01:48:49Z,4710000,,,0,,S. Milton Free Throw 1 of 1 (7 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
474,PT00M53.70S,2021-12-10T01:49:07.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,19.49737187910644,58.33333333333333,1610612762,76,86,2021-12-10T01:49:12Z,4720000,-42.0,131.0,1,left,M. Conley 13' driving floating Jump Shot (10 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,13.73,Made,10.0,,,,,,,,,,,,,,,,,
475,PT00M38.20S,2021-12-10T01:49:26.5Z,3,REGULAR,turnover,lost ball,[],1629680,,,1610612755,76,86,2021-12-10T01:49:31Z,4730000,,,0,,M. Thybulle lost ball TURNOVER (2 TO),"[1629680, 201144]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,2.0,Conley,201144.0,,
476,PT00M38.20S,2021-12-10T01:49:26.5Z,3,REGULAR,steal,,[],201144,,,1610612762,76,86,2021-12-10T01:49:29Z,4740000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M38.20S,2021-12-10T01:49:31.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,76,86,2021-12-10T01:49:31Z,4750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M30.10S,2021-12-10T01:49:45.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203903,30.009855453350852,30.637254901960787,1610612762,76,86,2021-12-10T01:49:50Z,4760000,97.0,230.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,
479,PT00M27.60S,2021-12-10T01:49:47.9Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,76,86,2021-12-10T01:49:50Z,4770000,,,0,,H. Whiteside REBOUND (Off:6 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,478.0,10.0,4.0,6.0,,,,,,,,,,,,,
480,PT00M27.60S,2021-12-10T01:49:52.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612762,76,86,2021-12-10T01:50:05Z,4780000,,,0,,A. Drummond shooting personal FOUL (2 PF) (Whiteside 2 FT),"[203083, 202355]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1179.0,2.0,1.0,Whiteside,202355.0,,,,,
482,PT00M27.60S,2021-12-10T01:50:17.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202355,,,1610612762,76,87,2021-12-10T01:50:17Z,4800000,,,0,,H. Whiteside Free Throw 1 of 2 (13 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
483,PT00M27.60S,2021-12-10T01:50:29.3Z,3,REGULAR,substitution,out,[],203083,,,1610612762,76,87,2021-12-10T01:50:36Z,4810000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M27.60S,2021-12-10T01:50:29.3Z,3,REGULAR,substitution,in,[],202699,,,1610612762,76,87,2021-12-10T01:50:36Z,4820000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M27.60S,2021-12-10T01:50:51.1Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202355,,,1610612762,76,88,2021-12-10T01:50:51Z,4830000,,,0,,H. Whiteside Free Throw 2 of 2 (14 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
486,PT00M05.00S,2021-12-10T01:51:15.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,82.57227332457293,57.1078431372549,1610612755,76,88,2021-12-10T01:51:20Z,4840000,36.0,111.0,1,right,MISS T. Harris 11' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,11.68,Missed,,,,,,,,,,,,,,,,,,
487,PT00M03.10S,2021-12-10T01:51:17.0Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,76,88,2021-12-10T01:51:20Z,4850000,,,0,,R. Gay REBOUND (Off:0 Def:5),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,486.0,5.0,5.0,0.0,,,,,,,,,,,,,
488,PT00M00.10S,2021-12-10T01:51:20.7Z,3,REGULAR,3pt,Jump Shot,[],203903,25.804862023653087,88.97058823529412,1610612762,76,88,2021-12-10T01:52:07Z,4860000,-195.0,190.0,1,left,MISS J. Clarkson 27' running pullup 3PT,[203903],1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,
489,PT00M00.10S,2021-12-10T01:51:20.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,76,88,2021-12-10T01:52:07Z,4870000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,,
490,PT00M00.00S,2021-12-10T01:51:38.3Z,3,REGULAR,period,end,[],0,,,1610612762,76,88,2021-12-10T01:51:38Z,4880000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-12-10T01:53:25.7Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612762,76,88,2021-12-10T01:53:53Z,4890000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-12-10T01:53:25.7Z,4,REGULAR,substitution,out,['startperiod'],202355,,,1610612762,76,88,2021-12-10T01:53:53Z,4900000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-12-10T01:53:25.7Z,4,REGULAR,substitution,in,['startperiod'],1630178,,,1610612762,76,88,2021-12-10T01:53:53Z,4910000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-12-10T01:53:25.7Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612762,76,88,2021-12-10T01:53:53Z,4920000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-12-10T01:54:04.5Z,4,REGULAR,period,start,[],0,,,1610612762,76,88,2021-12-10T01:54:04Z,4930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M41.00S,2021-12-10T01:54:25.3Z,4,REGULAR,foul,personal,['2freethrow'],202699,,,1610612762,76,88,2021-12-10T01:54:34Z,4940000,,,0,,T. Harris shooting personal FOUL (2 PF) (Gobert 2 FT),"[202699, 203497]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,201638.0,2.0,0.0,Gobert,203497.0,,,,,
498,PT11M41.00S,2021-12-10T01:54:51.1Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,76,88,2021-12-10T01:54:51Z,4960000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
499,PT11M41.00S,2021-12-10T01:54:51.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,76,88,2021-12-10T01:54:51Z,4970000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,498.0,,,,,,,,,,,,,,,,
500,PT11M41.00S,2021-12-10T01:55:12.3Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,76,89,2021-12-10T01:55:12Z,4980000,,,0,,R. Gobert Free Throw 2 of 2 (12 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
501,PT11M26.00S,2021-12-10T01:55:26.5Z,4,REGULAR,2pt,Jump Shot,[],1630178,76.26478318002628,54.16666666666667,1610612755,76,89,2021-12-10T01:55:37Z,4990000,21.0,171.0,1,right,MISS T. Maxey 17' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,17.19,Missed,,,,,,,,,,,,,,,,,,
502,PT11M25.00S,2021-12-10T01:55:27.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,76,89,2021-12-10T01:55:37Z,5000000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,501.0,,,,,,,,,,,,,,,,
503,PT11M25.00S,2021-12-10T01:55:36.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,76,89,2021-12-10T01:55:36Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M12.00S,2021-12-10T01:55:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,6.225361366622863,53.18627450980392,1610612762,76,89,2021-12-10T01:55:55Z,5020000,-16.0,6.0,1,left,MISS M. Conley driving finger roll Layup,[201144],1610612762.0,UTA,driving finger roll,,,Conley,M. Conley,,,,,1.7,Missed,,,,,,,,,,,,,,,,,,
505,PT11M10.00S,2021-12-10T01:55:51.4Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,76,89,2021-12-10T01:55:55Z,5030000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,504.0,2.0,2.0,0.0,,,,,,,,,,,,,
506,PT10M50.00S,2021-12-10T01:56:11.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,94.00459921156373,60.049019607843135,1610612755,78,89,2021-12-10T01:56:17Z,5040000,50.0,4.0,1,right,T. Harris driving floating Jump Shot (17 PTS),[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,5.04,Made,17.0,,,,,,,,,,,,,,,,,
507,PT10M28.00S,2021-12-10T01:56:33.3Z,4,REGULAR,3pt,Jump Shot,[],204060,7.670827858081481,5.882352941176478,1610612762,78,92,2021-12-10T01:56:37Z,5050000,221.0,20.0,1,left,J. Ingles 3PT  (11 PTS) (R. Gobert 1 AST),"[204060, 203497]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,22.15,Made,11.0,,,,,R. Gobert,203497.0,1.0,,,,,,,,,,
509,PT10M10.00S,2021-12-10T01:56:51.6Z,4,REGULAR,3pt,Jump Shot,[],1627777,69.69448094612352,70.09803921568627,1610612755,78,92,2021-12-10T01:56:56Z,5070000,100.0,232.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,
510,PT10M07.00S,2021-12-10T01:56:54.6Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,78,92,2021-12-10T01:56:56Z,5080000,,,0,,R. Gobert REBOUND (Off:3 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,509.0,13.0,10.0,3.0,,,,,,,,,,,,,
511,PT09M57.00S,2021-12-10T01:57:05.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,7.145203679369246,55.63725490196079,1610612762,78,92,2021-12-10T01:57:36Z,5090000,-28.0,15.0,1,left,MISS R. Gobert bank Shot,[203497],1610612762.0,UTA,bank,,,Gobert,R. Gobert,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,
512,PT09M54.00S,2021-12-10T01:57:08.5Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,78,92,2021-12-10T01:57:14Z,5100000,,,0,,R. Gobert REBOUND (Off:4 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,511.0,14.0,10.0,4.0,,,,,,,,,,,,,
513,PT09M54.00S,2021-12-10T01:57:08.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,78,92,2021-12-10T01:57:08Z,5110000,0.0,0.0,1,left,MISS R. Gobert tip Layup,[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
514,PT09M53.00S,2021-12-10T01:57:10.5Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,78,92,2021-12-10T01:57:10Z,5120000,,,0,,R. Gobert REBOUND (Off:5 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,513.0,15.0,10.0,5.0,,,,,,,,,,,,,
515,PT09M53.00S,2021-12-10T01:57:10.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,78,94,2021-12-10T01:57:10Z,5130000,0.0,0.0,1,left,R. Gobert putback Layup (14 PTS),[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,,,
516,PT09M53.00S,2021-12-10T01:57:14.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,78,94,2021-12-10T01:57:14Z,5140000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M53.00S,2021-12-10T01:59:16.8Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,78,94,2021-12-10T01:59:55Z,5150000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M53.00S,2021-12-10T01:59:16.8Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,78,94,2021-12-10T01:59:55Z,5160000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M53.00S,2021-12-10T01:59:16.8Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,78,94,2021-12-10T01:59:55Z,5170000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M53.00S,2021-12-10T01:59:16.8Z,4,REGULAR,substitution,in,[],203954,,,1610612755,78,94,2021-12-10T01:59:55Z,5180000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M53.00S,2021-12-10T01:59:16.8Z,4,REGULAR,substitution,in,[],1627788,,,1610612755,78,94,2021-12-10T01:59:55Z,5190000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M53.00S,2021-12-10T01:59:16.8Z,4,REGULAR,substitution,in,[],203552,,,1610612755,78,94,2021-12-10T01:59:55Z,5200000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M34.00S,2021-12-10T02:00:21.4Z,4,REGULAR,2pt,Jump Shot,[],203954,76.26478318002628,45.58823529411765,1610612755,78,94,2021-12-10T02:00:29Z,5210000,-22.0,171.0,1,right,MISS J. Embiid 17' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,17.2,Missed,,,,,,,,,,,,,,,,,,
524,PT09M31.00S,2021-12-10T02:00:24.4Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,78,94,2021-12-10T02:00:29Z,5220000,,,0,,R. Gobert REBOUND (Off:5 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,523.0,16.0,11.0,5.0,,,,,,,,,,,,,
525,PT09M18.00S,2021-12-10T02:00:37.1Z,4,REGULAR,3pt,Jump Shot,[],204060,33.42641261498029,50.0,1610612762,78,94,2021-12-10T02:00:42Z,5230000,0.0,262.0,1,left,MISS J. Ingles 26' pullup 3PT,[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,
526,PT09M15.00S,2021-12-10T02:00:40.1Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,78,94,2021-12-10T02:00:42Z,5240000,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,525.0,6.0,5.0,1.0,,,,,,,,,,,,,
527,PT09M10.00S,2021-12-10T02:00:46.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630178,95.05584756898817,46.81372549019608,1610612755,80,94,2021-12-10T02:01:25Z,5250000,-16.0,-6.0,1,right,T. Maxey running reverse Layup (10 PTS),[1630178],1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,1.7,Made,10.0,,,,,,,,,,,,,,,,,
528,PT08M53.00S,2021-12-10T02:01:01.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,6.619579500657039,49.50980392156863,1610612762,80,94,2021-12-10T02:01:06Z,5260000,2.0,10.0,1,left,MISS M. Conley driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,1.0,Missed,,,,,,,,,,,,,,,,,,
529,PT08M51.00S,2021-12-10T02:01:04.3Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,80,94,2021-12-10T02:01:04Z,5270000,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,528.0,7.0,6.0,1.0,,,,,,,,,,,,,
530,PT08M47.00S,2021-12-10T02:01:07.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202699,73.11103810775296,14.705882352941174,1610612755,80,94,2021-12-10T02:01:16Z,5280000,-176.0,200.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,
