actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
640,PT02M56.00S,2022-01-04T02:16:27.7Z,4,REGULAR,substitution,out,[],203552,,,1610612745,125,103,2022-01-04T02:16:31Z,6380000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M56.00S,2022-01-04T02:16:27.7Z,4,REGULAR,substitution,in,[],1630198,,,1610612745,125,103,2022-01-04T02:16:31Z,6390000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M56.00S,2022-01-04T02:16:34.5Z,4,REGULAR,substitution,out,[],202699,,,1610612745,125,103,2022-01-04T02:16:47Z,6400000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M56.00S,2022-01-04T02:16:34.5Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,125,103,2022-01-04T02:16:47Z,6410000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M56.00S,2022-01-04T02:16:34.5Z,4,REGULAR,substitution,out,[],1629726,,,1610612745,125,103,2022-01-04T02:16:47Z,6420000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M56.00S,2022-01-04T02:16:34.5Z,4,REGULAR,substitution,in,[],1630194,,,1610612745,125,103,2022-01-04T02:16:47Z,6430000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M56.00S,2022-01-04T02:16:34.5Z,4,REGULAR,substitution,in,[],1630227,,,1610612745,125,103,2022-01-04T02:16:47Z,6440000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M56.00S,2022-01-04T02:16:34.5Z,4,REGULAR,substitution,in,[],1630243,,,1610612745,125,103,2022-01-04T02:16:47Z,6450000,,,0,,SUB in: T. Queen,[1630243],1610612745.0,HOU,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M48.00S,2022-01-04T02:17:10.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628021,94.66162943495401,48.529411764705884,1610612745,125,105,2022-01-04T02:17:31Z,6460000,-7.0,-2.0,1,right,D. Nwaba alley-oop DUNK (9 PTS) (D. Nix 1 AST),"[1628021, 1630227]",1610612745.0,HOU,alley-oop,,,Nwaba,D. Nwaba,,,,,0.77,Made,,,,,9.0,,,,,,,,,D. Nix,1630227.0,1.0,,
650,PT02M27.00S,2022-01-04T02:17:30.5Z,4,REGULAR,3pt,Jump Shot,[],1630198,21.0742444152431,8.82352941176471,1610612755,128,105,2022-01-04T02:17:34Z,6480000,206.0,146.0,1,left,I. Joe 25' 3PT  (15 PTS) (F. Korkmaz 5 AST),"[1630198, 1627788]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,25.22,Made,,,,,15.0,,,,,,,,,F. Korkmaz,1627788.0,5.0,,
652,PT02M20.00S,2022-01-04T02:17:37.9Z,4,REGULAR,turnover,lost ball,[],1630227,,,1610612745,128,105,2022-01-04T02:17:46Z,6500000,,,0,,D. Nix lost ball TURNOVER (1 TO),"[1630227, 1630198]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,1.0,Joe,1630198.0,,,,,
653,PT02M20.00S,2022-01-04T02:17:37.9Z,4,REGULAR,steal,,[],1630198,,,1610612755,128,105,2022-01-04T02:17:39Z,6510000,,,0,,I. Joe STEAL (1 STL),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M16.00S,2022-01-04T02:17:42.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630198,31.718134034165573,72.30392156862744,1610612755,131,105,2022-01-04T02:18:18Z,6520000,-112.0,246.0,1,left,I. Joe 26' 3PT running (18 PTS) (F. Korkmaz 6 AST),"[1630198, 1627788]",1610612755.0,PHI,running,,,Joe,I. Joe,,,,,26.98,Made,,,,,18.0,,,,,,,,,F. Korkmaz,1627788.0,6.0,,
656,PT01M55.00S,2022-01-04T02:18:02.3Z,4,REGULAR,3pt,Jump Shot,[],1630243,66.93495400788436,39.4607843137255,1610612745,131,105,2022-01-04T02:18:07Z,6540000,-53.0,258.0,1,right,MISS T. Queen 26' 3PT,[1630243],1610612745.0,HOU,,,,Queen,T. Queen,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,
657,PT01M52.00S,2022-01-04T02:18:05.3Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,131,105,2022-01-04T02:18:07Z,6550000,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,656.0,7.0,5.0,2.0,,,,,,,,,,,,,,
658,PT01M34.00S,2022-01-04T02:18:25.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,131,105,2022-01-04T02:18:25Z,6560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M34.00S,2022-01-04T02:18:28.3Z,4,REGULAR,substitution,out,[],203083,,,1610612755,131,105,2022-01-04T02:18:35Z,6570000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M34.00S,2022-01-04T02:18:28.3Z,4,REGULAR,substitution,out,[],1627788,,,1610612755,131,105,2022-01-04T02:18:35Z,6580000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M34.00S,2022-01-04T02:18:28.3Z,4,REGULAR,substitution,in,[],1630565,,,1610612755,131,105,2022-01-04T02:18:35Z,6590000,,,0,,SUB in: A. Henry,[1630565],1610612755.0,PHI,,,,Henry,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M34.00S,2022-01-04T02:18:28.3Z,4,REGULAR,substitution,in,[],1629646,,,1610612755,131,105,2022-01-04T02:18:35Z,6600000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M30.00S,2022-01-04T02:18:57.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,131,105,2022-01-04T02:19:02Z,6610000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,
664,PT01M19.00S,2022-01-04T02:19:28.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628464,93.34756898817345,47.05882352941176,1610612745,131,107,2022-01-04T02:19:32Z,6620000,-15.0,10.0,1,right,D. Theis driving Layup (7 PTS) (J. Christopher 4 AST),"[1628464, 1630528]",1610612745.0,HOU,driving,,,Theis,D. Theis,,,,,1.78,Made,,,,,7.0,,,,,,,,,J. Christopher,1630528.0,4.0,,
666,PT01M19.00S,2022-01-04T02:19:30.8Z,4,REGULAR,foul,personal,['1freethrow'],1629646,,,1610612745,131,107,2022-01-04T02:19:41Z,6640000,,,0,,C. Bassey shooting personal FOUL (1 PF) (Theis 1 FT),"[1629646, 1628464]",1610612755.0,PHI,shooting,,,Bassey,C. Bassey,,,,,,,,,,,,1627961.0,1.0,0.0,Theis,1628464.0,,,,,,,,
668,PT01M19.00S,2022-01-04T02:19:55.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628464,,,1610612745,131,107,2022-01-04T02:19:57Z,6660000,,,0,,MISS D. Theis Free Throw 1 of 1,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,Missed,,,,,,,,,,,,,,,,,,
669,PT01M16.00S,2022-01-04T02:19:58.6Z,4,REGULAR,rebound,offensive,[],1630243,,,1610612745,131,107,2022-01-04T02:19:57Z,6670000,,,0,,T. Queen REBOUND (Off:1 Def:0),[1630243],1610612745.0,HOU,,,,Queen,T. Queen,,,,,,,668.0,1.0,0.0,1.0,,,,,,,,,,,,,,
670,PT01M15.00S,2022-01-04T02:19:58.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628021,72.84822601839684,79.41176470588235,1610612745,131,110,2022-01-04T02:20:03Z,6680000,147.0,203.0,1,right,D. Nwaba 25' 3PT  (12 PTS) (T. Queen 1 AST),"[1628021, 1630243]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,25.05,Made,,,,,12.0,,,,,,,,,T. Queen,1630243.0,1.0,,
672,PT00M57.40S,2022-01-04T02:20:18.5Z,4,REGULAR,3pt,Jump Shot,[],1630198,32.769382391590014,29.65686274509804,1610612755,131,110,2022-01-04T02:20:57Z,6700000,102.0,256.0,1,left,MISS I. Joe 27' 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,
676,PT00M49.00S,2022-01-04T02:20:26.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,131,110,2022-01-04T02:20:57Z,6710000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,672.0,,,,,,,,,,,,,,,,,
673,PT00M49.00S,2022-01-04T02:20:56.0Z,4,REGULAR,jumpball,recovered,[],1629646,,,1610612755,131,110,2022-01-04T02:20:56Z,6720000,,,0,,Jump Ball A. Henry vs. T. Queen: Tip to C. Bassey,"[1629646, 1630565, 1630243]",1610612755.0,PHI,heldball,C. Bassey,1629646.0,Bassey,C. Bassey,Henry,1630565.0,Queen,1630243.0,,,,,,,,,,,,,,,,,,,,
677,PT00M36.00S,2022-01-04T02:21:09.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630194,20.285808147174762,50.49019607843137,1610612755,131,110,2022-01-04T02:21:16Z,6750000,-2.0,138.0,1,left,MISS P. Reed 13' turnaround fadeaway bank Shot,[1630194],1610612755.0,PHI,turnaround fadeaway bank,,,Reed,P. Reed,,,,,13.82,Missed,,,,,,,,,,,,,,,,,,
678,PT00M33.40S,2022-01-04T02:21:11.6Z,4,REGULAR,rebound,defensive,[],1630227,,,1610612745,131,110,2022-01-04T02:21:12Z,6760000,,,0,,D. Nix REBOUND (Off:0 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,677.0,1.0,1.0,0.0,,,,,,,,,,,,,,
679,PT00M29.60S,2022-01-04T02:21:15.4Z,4,REGULAR,turnover,lost ball,[],1630227,,,1610612745,131,110,2022-01-04T02:21:26Z,6770000,,,0,,D. Nix lost ball TURNOVER (2 TO),"[1630227, 1630194]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,2.0,Reed,1630194.0,,,,,
680,PT00M29.60S,2022-01-04T02:21:15.4Z,4,REGULAR,steal,,[],1630194,,,1610612755,131,110,2022-01-04T02:22:18Z,6780000,,,0,,P. Reed STEAL (2 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M24.60S,2022-01-04T02:21:20.4Z,4,REGULAR,turnover,bad pass,[],1630565,,,1610612755,131,110,2022-01-04T02:21:28Z,6790000,,,0,,A. Henry bad pass TURNOVER (1 TO),"[1630565, 1630528]",1610612755.0,PHI,,,,Henry,A. Henry,,,,,,,,,,,,,,,,,1.0,Christopher,1630528.0,,,,,
682,PT00M24.60S,2022-01-04T02:21:20.4Z,4,REGULAR,steal,,[],1630528,,,1610612745,131,110,2022-01-04T02:21:22Z,6800000,,,0,,J. Christopher STEAL (3 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M19.50S,2022-01-04T02:21:25.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630528,94.00459921156373,48.529411764705884,1610612745,131,110,2022-01-04T02:21:43Z,6810000,-7.0,4.0,1,right,MISS J. Christopher running Layup - blocked,"[1630528, 1630565]",1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,0.84,Missed,,,,,,,,,,,,,,,,,Henry,1630565.0
684,PT00M19.50S,2022-01-04T02:21:25.5Z,4,REGULAR,block,,[],1630565,,,1610612745,131,110,2022-01-04T02:21:28Z,6820000,,,0,,A. Henry BLOCK (1 BLK),[1630565],1610612755.0,PHI,,,,Henry,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M15.00S,2022-01-04T02:21:30.0Z,4,REGULAR,rebound,defensive,[],1630198,,,1610612755,131,110,2022-01-04T02:27:04Z,6830000,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,683.0,2.0,2.0,0.0,,,,,,,,,,,,,,
686,PT00M14.60S,2022-01-04T02:21:31.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629646,6.4881734559789805,51.470588235294116,1610612755,133,110,2022-01-04T02:21:38Z,6840000,-7.0,8.0,1,left,C. Bassey DUNK (2 PTS) (I. Joe 1 AST),"[1629646, 1630198]",1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,1.13,Made,,,,,2.0,,,,,,,,,I. Joe,1630198.0,1.0,,
688,PT00M07.50S,2022-01-04T02:21:44.9Z,4,REGULAR,3pt,Jump Shot,[],1630243,67.06636005256242,30.392156862745097,1610612745,133,113,2022-01-04T02:21:49Z,6860000,-98.0,257.0,1,right,T. Queen 27' 3PT pullup (3 PTS),[1630243],1610612745.0,HOU,pullup,,,Queen,T. Queen,,,,,27.51,Made,,,,,3.0,,,,,,,,,,,,,
689,PT00M00.00S,2022-01-04T02:22:23.8Z,4,REGULAR,period,end,[],0,,,1610612755,133,113,2022-01-04T02:22:23Z,6870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M00.00S,2022-01-04T02:22:26.5Z,4,REGULAR,game,end,[],0,,,0,133,113,2022-01-04T02:22:26Z,6880000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
