actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
641,PT02M26.00S,2022-03-03T03:01:45.1Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,114,102,2022-03-03T03:01:47Z,6360000,,,0,,J. Harden REBOUND (Off:0 Def:9),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,640.0,9.0,9.0,0.0,,,
642,PT02M04.00S,2022-03-03T03:02:06.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,93.11760840998686,52.94117647058824,1610612755,116,102,2022-03-03T03:02:12Z,6370000,15.0,12.0,1,right,M. Thybulle alley-oop Layup (8 PTS) (J. Embiid 4 AST),"[1629680, 203954]",1610612755.0,PHI,alley-oop,,,Thybulle,M. Thybulle,,,,,1.91,Made,8.0,J. Embiid,203954.0,4.0,,,,,,,,,,,,,,
644,PT01M47.00S,2022-03-03T03:02:22.8Z,4,REGULAR,3pt,Jump Shot,[],1629628,8.886333771353483,2.450980392156863,1610612752,116,102,2022-03-03T03:02:28Z,6390000,238.0,31.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,
645,PT01M44.00S,2022-03-03T03:02:25.8Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,116,102,2022-03-03T03:02:28Z,6400000,,,0,,T. Harris REBOUND (Off:1 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,644.0,7.0,6.0,1.0,,,
646,PT01M42.00S,2022-03-03T03:02:30.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629680,93.51182654402102,45.588235294117645,1610612755,118,102,2022-03-03T03:02:39Z,6410000,-22.0,8.0,1,right,M. Thybulle running reverse Layup (10 PTS) (J. Harden 9 AST),"[1629680, 201935]",1610612755.0,PHI,running reverse,,,Thybulle,M. Thybulle,,,,,2.37,Made,10.0,J. Harden,201935.0,9.0,,,,,,,,,,,,,,
648,PT01M42.00S,2022-03-03T03:02:39.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,118,102,2022-03-03T03:02:39Z,6430000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M32.00S,2022-03-03T03:04:16.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,5.995400788436268,48.529411764705884,1610612752,118,104,2022-03-03T03:04:22Z,6440000,7.0,4.0,1,left,R. Barrett driving DUNK (30 PTS) (J. Randle 3 AST),"[1629628, 203944]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,0.84,Made,30.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
651,PT01M16.00S,2022-03-03T03:04:35.5Z,4,REGULAR,3pt,Jump Shot,[],1630178,81.94809461235218,94.11764705882352,1610612755,118,104,2022-03-03T03:04:43Z,6460000,221.0,117.0,1,right,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,
652,PT01M15.00S,2022-03-03T03:04:36.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,118,104,2022-03-03T03:04:43Z,6470000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,651.0,,,,,,
653,PT01M15.00S,2022-03-03T03:04:41.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612755,118,104,2022-03-03T03:04:53Z,6480000,,,0,,R. Barrett loose ball personal FOUL (3 PF) (Harden 2 FT),"[1629628, 201935]",1610612752.0,NYK,loose ball,,,Barrett,R. Barrett,,,,,,,,,,,202037.0,3.0,0.0,Harden,201935.0,,,,,,,,,
655,PT01M15.00S,2022-03-03T03:05:12.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201935,,,1610612755,119,104,2022-03-03T03:05:12Z,6500000,,,0,,J. Harden Free Throw 1 of 2 (25 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
656,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,out,[],203954,,,1610612755,119,104,2022-03-03T03:05:41Z,6510000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,119,104,2022-03-03T03:05:41Z,6520000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,out,[],202699,,,1610612755,119,104,2022-03-03T03:05:41Z,6530000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,out,[],1629628,,,1610612755,119,104,2022-03-03T03:05:41Z,6540000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,out,[],202692,,,1610612755,119,104,2022-03-03T03:05:41Z,6550000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,in,[],1630198,,,1610612755,119,104,2022-03-03T03:05:41Z,6560000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,in,[],1626161,,,1610612755,119,104,2022-03-03T03:05:41Z,6570000,,,0,,SUB in: W. Cauley-Stein,[1626161],1610612755.0,PHI,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,in,[],1630194,,,1610612755,119,104,2022-03-03T03:05:41Z,6580000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,in,[],1630540,,,1610612755,119,104,2022-03-03T03:05:41Z,6590000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,in,[],1627853,,,1610612755,119,104,2022-03-03T03:05:41Z,6600000,,,0,,SUB in: R. Arcidiacono,[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,out,[],203944,,,1610612755,119,104,2022-03-03T03:06:34Z,6605000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M15.00S,2022-03-03T03:05:12.9Z,4,REGULAR,substitution,in,[],1630167,,,1610612755,119,104,2022-03-03T03:06:34Z,6607500,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M15.00S,2022-03-03T03:05:58.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201935,,,1610612755,120,104,2022-03-03T03:05:58Z,6610000,,,0,,J. Harden Free Throw 2 of 2 (26 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
667,PT00M57.40S,2022-03-03T03:06:18.5Z,4,REGULAR,3pt,Jump Shot,[],1630540,18.2161629434954,94.36274509803921,1610612752,120,107,2022-03-03T03:06:24Z,6620000,-222.0,119.0,1,left,M. McBride 25' 3PT pullup (3 PTS) (O. Toppin 1 AST),"[1630540, 1630167]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,25.16,Made,3.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,,,,
671,PT00M38.50S,2022-03-03T03:06:41.2Z,4,REGULAR,3pt,Jump Shot,[],1630198,69.59592641261499,80.14705882352942,1610612755,120,107,2022-03-03T03:06:46Z,6640000,151.0,233.0,1,right,MISS I. Joe 27' 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,
672,PT00M36.10S,2022-03-03T03:06:43.6Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,120,107,2022-03-03T03:06:46Z,6650000,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,671.0,1.0,1.0,0.0,,,
673,PT00M27.40S,2022-03-03T03:06:53.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626161,,,1610612752,120,107,2022-03-03T03:07:03Z,6660000,,,0,,W. Cauley-Stein shooting personal FOUL (1 PF) (Toppin 2 FT),"[1626161, 1630167]",1610612755.0,PHI,shooting,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,202037.0,1.0,0.0,Toppin,1630167.0,,,,,,,,,
675,PT00M27.40S,2022-03-03T03:07:09.4Z,4,REGULAR,substitution,out,[],1630178,,,1610612752,120,107,2022-03-03T03:07:13Z,6680000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M27.40S,2022-03-03T03:07:09.4Z,4,REGULAR,substitution,out,[],201935,,,1610612752,120,107,2022-03-03T03:07:13Z,6690000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M27.40S,2022-03-03T03:07:09.4Z,4,REGULAR,substitution,in,[],1627777,,,1610612752,120,107,2022-03-03T03:07:13Z,6700000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M27.40S,2022-03-03T03:07:09.4Z,4,REGULAR,substitution,in,[],1627788,,,1610612752,120,107,2022-03-03T03:07:13Z,6710000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M27.40S,2022-03-03T03:07:17.6Z,4,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,120,107,2022-03-03T03:07:17Z,6720000,,,0,,MISS O. Toppin Free Throw 1 of 2,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Missed,,,,,,,,,,,,,,,,,,
680,PT00M27.40S,2022-03-03T03:07:17.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,120,107,2022-03-03T03:07:17Z,6730000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,679.0,,,,,,
681,PT00M27.40S,2022-03-03T03:07:30.4Z,4,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,120,108,2022-03-03T03:07:30Z,6740000,,,0,,O. Toppin Free Throw 2 of 2 (4 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
682,PT00M15.80S,2022-03-03T03:07:46.1Z,4,REGULAR,3pt,Jump Shot,[],1630194,68.80749014454665,14.705882352941178,1610612755,123,108,2022-03-03T03:07:51Z,6750000,-176.0,241.0,1,right,P. Reed 29' 3PT  (3 PTS) (I. Joe 1 AST),"[1630194, 1630198]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,29.85,Made,3.0,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,
684,PT00M00.00S,2022-03-03T03:08:05.6Z,4,REGULAR,3pt,Jump Shot,[],1629629,31.35676741130092,20.588235294117645,1610612752,123,108,2022-03-03T03:08:11Z,6770000,147.0,242.0,1,left,MISS C. Reddish 28' 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,28.35,Missed,,,,,,,,,,,,,,,,,,
685,PT00M00.00S,2022-03-03T03:08:08.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,123,108,2022-03-03T03:08:08Z,6780000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,684.0,,,,,,
686,PT00M00.00S,2022-03-03T03:08:14.1Z,4,REGULAR,period,end,[],0,,,1610612752,123,108,2022-03-03T03:08:14Z,6790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M00.00S,2022-03-03T03:08:16.4Z,4,REGULAR,game,end,[],0,,,0,123,108,2022-03-03T03:08:16Z,6800000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
