actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
619,PT04M19.00S,2022-02-12T02:05:03.8Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,87,77,2022-02-12T02:05:06Z,6140000,,,0,,D. Bazley REBOUND (Off:2 Def:12),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,618.0,14.0,12.0,2.0,,,,,,,,,,,,,,
620,PT04M06.00S,2022-02-12T02:05:17.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630177,8.886333771353483,50.0,1610612760,87,77,2022-02-12T02:05:24Z,6150000,0.0,31.0,1,left,MISS T. Maledon driving bank Hook,[1630177],1610612760.0,OKC,driving bank,,,Maledon,T. Maledon,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,
621,PT04M04.00S,2022-02-12T02:05:19.6Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,87,77,2022-02-12T02:05:24Z,6160000,,,0,,S. Milton REBOUND (Off:1 Def:3),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,620.0,4.0,3.0,1.0,,,,,,,,,,,,,,
622,PT03M56.00S,2022-02-12T02:05:31.9Z,4,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612755,87,77,2022-02-12T02:05:36Z,6170000,,,0,,A. Pokusevski shooting personal FOUL (3 PF) (Embiid 2 FT),"[1630197, 203954]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,1193.0,3.0,0.0,Embiid,203954.0,,,
624,PT03M56.00S,2022-02-12T02:05:58.2Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,87,77,2022-02-12T02:05:58Z,6190000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
625,PT03M56.00S,2022-02-12T02:05:58.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,87,77,2022-02-12T02:05:58Z,6200000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,624.0,,,,,,,,,,,,,,,,,
626,PT03M56.00S,2022-02-12T02:05:59.5Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,87,77,2022-02-12T02:06:03Z,6210000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M56.00S,2022-02-12T02:05:59.5Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,87,77,2022-02-12T02:06:03Z,6220000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M56.00S,2022-02-12T02:06:06.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,87,77,2022-02-12T02:06:06Z,6230000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M56.00S,2022-02-12T02:09:06.1Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,88,77,2022-02-12T02:09:06Z,6240000,,,0,,J. Embiid Free Throw 2 of 2 (25 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
630,PT03M40.00S,2022-02-12T02:09:23.5Z,4,REGULAR,turnover,bad pass,[],1630177,,,1610612760,88,77,2022-02-12T02:09:27Z,6250000,,,0,,T. Maledon bad pass TURNOVER (2 TO),"[1630177, 203954]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,2.0,Embiid,203954.0
631,PT03M40.00S,2022-02-12T02:09:23.5Z,4,REGULAR,steal,,[],203954,,,1610612755,88,77,2022-02-12T02:09:25Z,6260000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M24.00S,2022-02-12T02:09:39.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203954,68.28186596583443,34.80392156862745,1610612755,88,77,2022-02-12T02:09:44Z,6270000,-76.0,246.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
633,PT03M20.00S,2022-02-12T02:09:43.9Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,88,77,2022-02-12T02:09:44Z,6280000,,,0,,D. Bazley REBOUND (Off:2 Def:13),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,632.0,15.0,13.0,2.0,,,,,,,,,,,,,,
634,PT03M08.00S,2022-02-12T02:09:55.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202324,6.521024967148489,47.794117647058826,1610612760,88,79,2022-02-12T02:10:00Z,6290000,11.0,9.0,1,left,D. Favors DUNK (16 PTS) (A. Pokusevski 1 AST),"[202324, 1630197]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,1.41,Made,,,,,16.0,,,A. Pokusevski,1630197.0,1.0,,,,,,,,
636,PT02M48.00S,2022-02-12T02:10:14.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.85479632063075,47.30392156862745,1610612755,88,79,2022-02-12T02:10:19Z,6310000,-13.0,15.0,1,right,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,
637,PT02M47.00S,2022-02-12T02:10:16.4Z,4,REGULAR,rebound,defensive,[],202324,,,1610612760,88,79,2022-02-12T02:10:16Z,6320000,,,0,,D. Favors REBOUND (Off:5 Def:4),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,636.0,9.0,4.0,5.0,,,,,,,,,,,,,,
638,PT02M41.00S,2022-02-12T02:10:22.1Z,4,REGULAR,3pt,Jump Shot,[],1630177,32.670827858081466,49.26470588235294,1610612760,88,82,2022-02-12T02:10:26Z,6330000,4.0,255.0,1,left,T. Maledon 25' 3PT pullup (3 PTS),[1630177],1610612760.0,OKC,pullup,,,Maledon,T. Maledon,,,,,25.46,Made,,,,,3.0,,,,,,,,,,,,,
639,PT02M19.00S,2022-02-12T02:10:43.5Z,4,REGULAR,3pt,Jump Shot,[],202699,70.90998685939553,22.794117647058822,1610612755,91,82,2022-02-12T02:10:48Z,6340000,-136.0,221.0,1,right,T. Harris 25' 3PT  (17 PTS) (F. Korkmaz 4 AST),"[202699, 1627788]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.94,Made,,,,,17.0,,,F. Korkmaz,1627788.0,4.0,,,,,,,,
641,PT02M02.00S,2022-02-12T02:11:01.5Z,4,REGULAR,turnover,bad pass,[],1630197,,,1610612760,91,82,2022-02-12T02:11:07Z,6360000,,,0,,A. Pokusevski bad pass TURNOVER (2 TO),"[1630197, 1627788]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,2.0,Korkmaz,1627788.0
642,PT02M02.00S,2022-02-12T02:11:01.5Z,4,REGULAR,steal,,[],1627788,,,1610612755,91,82,2022-02-12T02:11:03Z,6370000,,,0,,F. Korkmaz STEAL (1 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M58.00S,2022-02-12T02:11:06.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,94.56307490144546,51.9607843137255,1610612755,93,82,2022-02-12T02:11:14Z,6380000,10.0,-1.0,1,right,T. Maxey running Layup (21 PTS) (T. Harris 3 AST),"[1630178, 202699]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,0.99,Made,,,,,21.0,,,T. Harris,202699.0,3.0,,,,,,,,
645,PT01M58.00S,2022-02-12T02:11:14.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,93,82,2022-02-12T02:11:14Z,6400000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M58.00S,2022-02-12T02:11:29.3Z,4,REGULAR,substitution,out,[],1627788,,,1610612760,93,82,2022-02-12T02:12:36Z,6410000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M58.00S,2022-02-12T02:11:29.3Z,4,REGULAR,substitution,out,[],202324,,,1610612760,93,82,2022-02-12T02:12:36Z,6420000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M58.00S,2022-02-12T02:11:29.3Z,4,REGULAR,substitution,in,[],1627777,,,1610612760,93,82,2022-02-12T02:12:36Z,6430000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M58.00S,2022-02-12T02:11:29.3Z,4,REGULAR,substitution,in,[],1629026,,,1610612760,93,82,2022-02-12T02:12:36Z,6440000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M52.00S,2022-02-12T02:12:55.9Z,4,REGULAR,3pt,Jump Shot,[],1630249,33.327858081471746,40.68627450980392,1610612760,93,82,2022-02-12T02:13:01Z,6450000,47.0,261.0,1,left,MISS V. Krejci 26' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,
651,PT01M50.00S,2022-02-12T02:12:58.7Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,93,82,2022-02-12T02:12:58Z,6460000,,,0,,K. Williams REBOUND (Off:3 Def:7),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,650.0,10.0,7.0,3.0,,,,,,,,,,,,,,
652,PT01M49.00S,2022-02-12T02:13:00.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629647,32.013797634691194,64.95098039215686,1610612760,93,85,2022-02-12T02:13:04Z,6470000,-75.0,248.0,1,left,D. Bazley 25' 3PT  (14 PTS) (K. Williams 4 AST),"[1629647, 1629026]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.94,Made,,,,,14.0,,,K. Williams,1629026.0,4.0,,,,,,,,
654,PT01M24.00S,2022-02-12T02:13:29.3Z,4,REGULAR,2pt,Jump Shot,[],203954,74.85216819973719,23.284313725490197,1610612755,93,85,2022-02-12T02:13:36Z,6490000,-134.0,184.0,1,right,MISS J. Embiid 22' step back Shot,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,
655,PT01M20.00S,2022-02-12T02:13:33.3Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,93,85,2022-02-12T02:13:36Z,6500000,,,0,,T. Harris REBOUND (Off:3 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,654.0,10.0,7.0,3.0,,,,,,,,,,,,,,
656,PT01M11.00S,2022-02-12T02:13:41.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630178,71.04139290407359,47.794117647058826,1610612755,95,85,2022-02-12T02:13:46Z,6510000,-11.0,220.0,1,right,T. Maxey 22' step back Jump Shot (23 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,22.0,Made,,,,,23.0,,,,,,,,,,,,,
657,PT01M04.00S,2022-02-12T02:13:52.2Z,4,REGULAR,3pt,Jump Shot,[],1629647,28.07161629434954,17.892156862745097,1610612760,95,85,2022-02-12T02:13:57Z,6520000,161.0,211.0,1,left,MISS D. Bazley 26' step back 3PT,[1629647],1610612760.0,OKC,step back,,,Bazley,D. Bazley,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
658,PT01M00.00S,2022-02-12T02:13:56.2Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,95,85,2022-02-12T02:13:57Z,6530000,,,0,,T. Harris REBOUND (Off:3 Def:8),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,657.0,11.0,8.0,3.0,,,,,,,,,,,,,,
659,PT00M45.50S,2022-02-12T02:14:10.2Z,4,REGULAR,3pt,Jump Shot,[],1630178,67.7562417871222,69.85294117647058,1610612755,95,85,2022-02-12T02:14:18Z,6540000,99.0,251.0,1,right,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
660,PT00M42.40S,2022-02-12T02:14:13.3Z,4,REGULAR,rebound,offensive,[],1629680,,,1610612755,95,85,2022-02-12T02:14:18Z,6550000,,,0,,M. Thybulle REBOUND (Off:1 Def:2),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,659.0,3.0,2.0,1.0,,,,,,,,,,,,,,
661,PT00M42.40S,2022-02-12T02:14:16.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629680,94.40999984741211,50.0,1610612755,97,85,2022-02-12T02:14:16Z,6560000,0.0,0.0,1,right,M. Thybulle putback Layup (10 PTS),[1629680],1610612755.0,PHI,putback,,,Thybulle,M. Thybulle,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,,,
662,PT00M41.10S,2022-02-12T02:14:17.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630197,6.258212877792378,51.71568627450981,1610612760,97,87,2022-02-12T02:14:24Z,6570000,-9.0,6.0,1,left,A. Pokusevski running DUNK (15 PTS) (T. Maledon 2 AST),"[1630197, 1630177]",1610612760.0,OKC,running,,,Pokusevski,A. Pokusevski,,,,,1.07,Made,,,,,15.0,,,T. Maledon,1630177.0,2.0,,,,,,,,
664,PT00M20.50S,2022-02-12T02:14:42.6Z,4,REGULAR,foul,personal,['2freethrow'],1629647,,,1610612755,97,87,2022-02-12T02:14:48Z,6590000,,,0,,D. Bazley shooting personal FOUL (2 PF) (Maxey 2 FT),"[1629647, 1630178]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Maxey,1630178.0,,,
666,PT00M20.50S,2022-02-12T02:15:14.5Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,98,87,2022-02-12T02:15:14Z,6610000,,,0,,T. Maxey Free Throw 1 of 2 (24 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
667,PT00M20.50S,2022-02-12T02:15:15.2Z,4,REGULAR,substitution,out,[],202699,,,1610612755,98,87,2022-02-12T02:15:31Z,6620000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M20.50S,2022-02-12T02:15:15.2Z,4,REGULAR,substitution,out,[],203954,,,1610612755,98,87,2022-02-12T02:15:31Z,6630000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M20.50S,2022-02-12T02:15:15.2Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,98,87,2022-02-12T02:15:31Z,6640000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M20.50S,2022-02-12T02:15:15.2Z,4,REGULAR,substitution,out,[],1629647,,,1610612755,98,87,2022-02-12T02:15:31Z,6650000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M20.50S,2022-02-12T02:15:15.2Z,4,REGULAR,substitution,in,[],1629718,,,1610612755,98,87,2022-02-12T02:15:31Z,6660000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M20.50S,2022-02-12T02:15:15.2Z,4,REGULAR,substitution,in,[],1630198,,,1610612755,98,87,2022-02-12T02:15:31Z,6670000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M20.50S,2022-02-12T02:15:15.2Z,4,REGULAR,substitution,in,[],1630194,,,1610612755,98,87,2022-02-12T02:15:31Z,6680000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M20.50S,2022-02-12T02:15:15.2Z,4,REGULAR,substitution,in,[],1630322,,,1610612755,98,87,2022-02-12T02:15:31Z,6690000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M20.50S,2022-02-12T02:15:14.5Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,98,87,2022-02-12T02:15:45Z,6700000,,,0,,MISS T. Maxey Free Throw 2 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Missed,,,,,,,,,,,,,,,,,,
676,PT00M17.90S,2022-02-12T02:15:17.1Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,98,87,2022-02-12T02:15:45Z,6710000,,,0,,P. Reed REBOUND (Off:4 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,675.0,6.0,2.0,4.0,,,,,,,,,,,,,,
677,PT00M17.20S,2022-02-12T02:15:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,92.72339027595268,46.568627450980394,1610612755,100,87,2022-02-12T02:15:49Z,6720000,-17.0,16.0,1,right,P. Reed Layup (6 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,2.34,Made,,,,,6.0,,,,,,,,,,,,,
678,PT00M13.20S,2022-02-12T02:15:49.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630177,27.677398160315374,21.323529411764707,1610612760,100,87,2022-02-12T02:15:58Z,6730000,143.0,208.0,1,left,MISS T. Maledon 25' running pullup 3PT,[1630177],1610612760.0,OKC,running pullup,,,Maledon,T. Maledon,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
679,PT00M10.10S,2022-02-12T02:15:52.8Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,100,87,2022-02-12T02:15:52Z,6740000,,,0,,P. Reed REBOUND (Off:4 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,678.0,7.0,3.0,4.0,,,,,,,,,,,,,,
680,PT00M00.00S,2022-02-12T02:16:10.9Z,4,REGULAR,period,end,[],0,,,1610612755,100,87,2022-02-12T02:16:10Z,6750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M00.00S,2022-02-12T02:16:17.4Z,4,REGULAR,game,end,[],0,,,0,100,87,2022-02-12T02:16:17Z,6760000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
