actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
541,PT09M51.00S,2022-03-11T02:42:11.3Z,4,REGULAR,3pt,Jump Shot,[],1627777,70.51576872536137,16.666666666666664,1610612755,79,108,2022-03-11T02:42:16Z,5320000,-167.0,225.0,1,right,G. Niang 27' 3PT  (11 PTS) (I. Joe 2 AST),"[1627777, 1630198]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,27.98,Made,,,,,,,,11.0,,,,,,,,I. Joe,1630198.0,2.0
543,PT09M38.00S,2022-03-11T02:42:24.6Z,4,REGULAR,3pt,Jump Shot,[],202681,31.882391590013142,64.95098039215686,1610612751,79,108,2022-03-11T02:42:29Z,5340000,-75.0,247.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
544,PT09M36.00S,2022-03-11T02:42:26.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,79,108,2022-03-11T02:42:29Z,5350000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,543.0,,,,,,,,,,,,,,,,,
545,PT09M28.00S,2022-03-11T02:42:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,89.17542706964521,45.34313725490196,1610612755,79,108,2022-03-11T02:42:47Z,5360000,-23.0,49.0,1,right,MISS S. Milton driving floating bank Shot,[1629003],1610612755.0,PHI,driving floating bank,,,Milton,S. Milton,,,,,5.45,Missed,,,,,,,,,,,,,,,,,,
546,PT09M26.00S,2022-03-11T02:42:44.2Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,79,108,2022-03-11T02:42:47Z,5370000,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,545.0,5.0,4.0,1.0,,,,,,,,,,,,,,
547,PT09M18.00S,2022-03-11T02:42:57.1Z,4,REGULAR,foul,technical,['1freethrow'],1629003,,,1610612751,79,108,2022-03-11T02:43:03Z,5380000,,,0,,S. Milton technical FOUL (1 Tech),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,202027.0,,,2.0,1.0,,,,,
548,PT09M18.00S,2022-03-11T02:43:24.7Z,4,REGULAR,freethrow,1 of 1,[],202681,,,1610612751,79,109,2022-03-11T02:43:24Z,5390000,,,0,,K. Irving technical Free Throw 1 of 1 (22 PTS),[202681],1610612751.0,BKN,technical,,,Irving,K. Irving,,,,,,Made,,,,,,,,22.0,,,,,,,,,,
549,PT09M05.00S,2022-03-11T02:43:51.8Z,4,REGULAR,3pt,Jump Shot,[],201609,30.699737187910642,31.127450980392158,1610612751,79,109,2022-03-11T02:43:56Z,5400000,94.0,236.0,1,left,MISS G. Dragic 25' 3PT,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
550,PT09M03.00S,2022-03-11T02:43:53.8Z,4,REGULAR,rebound,defensive,[],201599,,,1610612755,79,109,2022-03-11T02:43:56Z,5410000,,,0,,D. Jordan REBOUND (Off:2 Def:5),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,549.0,7.0,5.0,2.0,,,,,,,,,,,,,,
551,PT08M55.00S,2022-03-11T02:44:03.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627788,88.38699080157687,40.44117647058824,1610612755,79,109,2022-03-11T02:44:13Z,5420000,-48.0,57.0,1,right,MISS F. Korkmaz 7' pullup bank Shot,[1627788],1610612755.0,PHI,pullup bank,,,Korkmaz,F. Korkmaz,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,
552,PT08M55.00S,2022-03-11T02:44:03.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,79,109,2022-03-11T02:49:17Z,5430000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,551.0,,,,,,,,,,,,,,,,,
553,PT08M55.00S,2022-03-11T02:44:06.4Z,4,REGULAR,foul,personal,[],1629651,,,1610612755,79,109,2022-03-11T02:48:24Z,5440000,,,0,,N. Claxton loose ball personal FOUL (3 PF),"[1629651, 201599]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,,,,,,,,,,,1627961.0,,,3.0,0.0,Jordan,201599.0,,,
555,PT08M50.00S,2022-03-11T02:44:30.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627788,83.65637319316689,93.38235294117648,1610612755,79,109,2022-03-11T02:44:35Z,5460000,217.0,101.0,1,right,MISS F. Korkmaz 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,23.93,Missed,,,,,,,,,,,,,,,,,,
556,PT08M47.00S,2022-03-11T02:44:33.6Z,4,REGULAR,rebound,offensive,[],201599,,,1610612755,79,109,2022-03-11T02:44:35Z,5470000,,,0,,D. Jordan REBOUND (Off:3 Def:5),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,555.0,8.0,5.0,3.0,,,,,,,,,,,,,,
557,PT08M47.00S,2022-03-11T02:44:36.2Z,4,REGULAR,turnover,out-of-bounds,[],201599,,,1610612755,79,109,2022-03-11T02:44:45Z,5480000,,,0,,D. Jordan step out-of-bounds TURNOVER (3 TO),[201599],1610612755.0,PHI,step,,,Jordan,D. Jordan,,,,,,,,,,,3.0,,,,202027.0,,,,,,,,,
558,PT08M47.00S,2022-03-11T02:44:49.7Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,79,109,2022-03-11T02:44:55Z,5490000,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,202027.0,,,,,,,,,
559,PT08M41.00S,2022-03-11T02:45:00.1Z,4,REGULAR,foul,personal,[],1627777,,,1610612751,79,109,2022-03-11T02:45:09Z,5500000,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 201988]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,202027.0,,,2.0,0.0,Mills,201988.0,,,
561,PT08M35.00S,2022-03-11T02:45:26.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201609,25.18068331143233,46.32352941176471,1610612751,79,109,2022-03-11T02:45:39Z,5520000,18.0,184.0,1,left,MISS G. Dragic 18' Jump Shot,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,18.51,Missed,,,,,,,,,,,,,,,,,,
562,PT08M31.00S,2022-03-11T02:45:30.9Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,79,109,2022-03-11T02:51:30Z,5530000,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,561.0,1.0,1.0,0.0,,,,,,,,,,,,,,
563,PT08M28.00S,2022-03-11T02:45:33.8Z,4,REGULAR,turnover,bad pass,[],1627788,,,1610612755,79,109,2022-03-11T02:45:43Z,5540000,,,0,,F. Korkmaz bad pass TURNOVER (1 TO),"[1627788, 201988]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,1.0,Mills,201988.0,,,,,,,,,,,
564,PT08M28.00S,2022-03-11T02:45:33.8Z,4,REGULAR,steal,,[],201988,,,1610612751,79,109,2022-03-11T02:45:35Z,5550000,,,0,,P. Mills STEAL (2 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M26.00S,2022-03-11T02:45:36.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201988,5.601182654402102,49.754901960784316,1610612751,79,111,2022-03-11T02:46:06Z,5560000,1.0,0.0,1,left,P. Mills running finger roll Layup (10 PTS),[201988],1610612751.0,BKN,running finger roll,,,Mills,P. Mills,,,,,0.12,Made,,,,,,,,10.0,,,,,,,,,,
566,PT08M19.00S,2022-03-11T02:45:44.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,79,111,2022-03-11T02:45:44Z,5570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M13.00S,2022-03-11T02:46:00.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,88.12417871222075,54.90196078431373,1610612755,79,111,2022-03-11T02:46:16Z,5580000,25.0,59.0,1,right,MISS S. Milton 6' driving Layup - blocked,"[1629003, 1629651]",1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,6.4,Missed,,,,,,,,,,Claxton,1629651.0,,,,,,,
568,PT08M13.00S,2022-03-11T02:46:00.3Z,4,REGULAR,block,,[],1629651,,,1610612755,79,111,2022-03-11T02:46:02Z,5590000,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M13.00S,2022-03-11T02:46:00.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,79,111,2022-03-11T02:46:16Z,5600000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,567.0,,,,,,,,,,,,,,,,,
570,PT08M13.00S,2022-03-11T02:46:07.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,79,111,2022-03-11T02:46:53Z,5610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M09.00S,2022-03-11T02:46:17.0Z,4,REGULAR,turnover,bad pass,[],201599,,,1610612755,79,111,2022-03-11T02:46:26Z,5620000,,,0,,D. Jordan bad pass TURNOVER (4 TO),"[201599, 201609]",1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,4.0,Dragic,201609.0,,,,,,,,,,,
572,PT08M09.00S,2022-03-11T02:46:17.0Z,4,REGULAR,steal,,[],201609,,,1610612751,79,111,2022-03-11T02:46:18Z,5630000,,,0,,G. Dragic STEAL (1 STL),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M07.00S,2022-03-11T02:46:20.9Z,4,REGULAR,foul,personal,[],1629003,,,1610612751,79,111,2022-03-11T02:55:07Z,5640000,,,0,,S. Milton take personal FOUL (3 PF),"[1629003, 201609]",1610612755.0,PHI,take,,,Milton,S. Milton,,,,,,,,,,,,,,,1627961.0,,,3.0,1.0,Dragic,201609.0,,,
575,PT07M59.00S,2022-03-11T02:46:52.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201949,29.911300919842315,72.30392156862744,1610612751,79,114,2022-03-11T02:46:57Z,5660000,-112.0,229.0,1,left,J. Johnson 25' 3PT  (7 PTS) (G. Dragic 5 AST),"[201949, 201609]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,25.44,Made,,,,,,,,7.0,,,,,,,,G. Dragic,201609.0,5.0
577,PT07M45.00S,2022-03-11T02:47:06.7Z,4,REGULAR,3pt,Jump Shot,[],1627777,69.99014454664915,21.323529411764707,1610612755,79,114,2022-03-11T02:47:15Z,5680000,-143.0,230.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,
578,PT07M43.00S,2022-03-11T02:47:08.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,79,114,2022-03-11T02:47:15Z,5690000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,577.0,,,,,,,,,,,,,,,,,
579,PT07M43.00S,2022-03-11T02:47:15.7Z,4,REGULAR,foul,personal,[],1629651,,,1610612755,79,114,2022-03-11T02:47:23Z,5700000,,,0,,N. Claxton loose ball personal FOUL (4 PF),"[1629651, 201599]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,,,,,,,,,,,202027.0,,,4.0,0.0,Jordan,201599.0,,,
582,PT07M43.00S,2022-03-11T02:47:22.8Z,4,REGULAR,substitution,in,[],1630194,,,1610612755,79,114,2022-03-11T02:47:26Z,5730000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M43.00S,2022-03-11T02:47:22.8Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,79,114,2022-03-11T02:47:35Z,5740000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M43.00S,2022-03-11T02:47:39.1Z,4,REGULAR,substitution,out,[],202681,,,1610612755,79,114,2022-03-11T02:47:44Z,5750000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M43.00S,2022-03-11T02:47:39.1Z,4,REGULAR,substitution,in,[],1630560,,,1610612755,79,114,2022-03-11T02:47:44Z,5760000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M36.00S,2022-03-11T02:48:00.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630194,74.32654402102497,66.42156862745098,1610612755,79,114,2022-03-11T03:08:48Z,5770000,82.0,189.0,1,right,MISS P. Reed 20' pullup Shot,[1630194],1610612755.0,PHI,pullup,,,Reed,P. Reed,,,,,20.59,Missed,,,,,,,,,,,,,,,,,,
587,PT07M34.00S,2022-03-11T02:48:02.1Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,79,114,2022-03-11T02:48:02Z,5780000,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,586.0,6.0,5.0,1.0,,,,,,,,,,,,,,
588,PT07M26.00S,2022-03-11T02:48:09.4Z,4,REGULAR,3pt,Jump Shot,[],201609,32.40801576872536,57.84313725490197,1610612751,79,114,2022-03-11T02:48:22Z,5790000,-39.0,252.0,1,left,MISS G. Dragic 25' step back 3PT,[201609],1610612751.0,BKN,step back,,,Dragic,G. Dragic,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,
589,PT07M22.00S,2022-03-11T02:48:13.4Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,79,114,2022-03-11T02:48:13Z,5800000,,,0,,S. Milton REBOUND (Off:1 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,588.0,2.0,1.0,1.0,,,,,,,,,,,,,,
590,PT07M10.00S,2022-03-11T02:48:25.2Z,4,REGULAR,3pt,Jump Shot,[],1627788,66.83639947437582,33.57843137254902,1610612755,82,114,2022-03-11T02:48:36Z,5810000,-82.0,259.0,1,right,F. Korkmaz 27' 3PT  (3 PTS) (P. Reed 1 AST),"[1627788, 1630194]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,27.19,Made,,,,,,,,3.0,,,,,,,,P. Reed,1630194.0,1.0
592,PT06M49.00S,2022-03-11T02:48:48.8Z,4,REGULAR,foul,personal,[],1630194,,,1610612751,82,114,2022-03-11T02:49:29Z,5830000,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 201949]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,202027.0,,,1.0,0.0,Johnson,201949.0,,,
594,PT06M38.00S,2022-03-11T02:52:25.0Z,4,REGULAR,3pt,Jump Shot,[],201949,6.915243101182654,95.58823529411765,1610612751,82,117,2022-03-11T02:52:31Z,5850000,-228.0,13.0,1,left,J. Johnson 3PT  (10 PTS) (G. Dragic 6 AST),"[201949, 201609]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,22.82,Made,,,,,,,,10.0,,,,,,,,G. Dragic,201609.0,6.0
596,PT06M23.00S,2022-03-11T02:52:40.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,92.9862023653088,48.03921568627451,1610612755,84,117,2022-03-11T02:52:46Z,5870000,-10.0,13.0,1,right,D. Jordan alley-oop DUNK (8 PTS) (S. Milton 2 AST),"[201599, 1629003]",1610612755.0,PHI,alley-oop,,,Jordan,D. Jordan,,,,,1.66,Made,,,,,,,,8.0,,,,,,,,S. Milton,1629003.0,2.0
598,PT06M09.00S,2022-03-11T02:52:56.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,7.440867279894875,50.245098039215684,1610612751,84,119,2022-03-11T02:53:05Z,5890000,-1.0,17.0,1,left,J. Johnson driving finger roll Layup (12 PTS) (G. Dragic 7 AST),"[201949, 201609]",1610612751.0,BKN,driving finger roll,,,Johnson,J. Johnson,,,,,1.74,Made,,,,,,,,12.0,,,,,,,,G. Dragic,201609.0,7.0
600,PT06M09.00S,2022-03-11T02:53:00.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629003,,,1610612751,84,119,2022-03-11T02:53:09Z,5910000,,,0,,S. Milton shooting personal FOUL (4 PF) (Johnson 1 FT),"[1629003, 201949]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,,1627961.0,,,4.0,1.0,Johnson,201949.0,,,
602,PT06M09.00S,2022-03-11T02:53:21.5Z,4,REGULAR,freethrow,1 of 1,[],201949,,,1610612751,84,120,2022-03-11T02:53:21Z,5930000,,,0,,J. Johnson Free Throw 1 of 1 (13 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
603,PT05M59.00S,2022-03-11T02:53:34.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,88.51839684625493,48.529411764705884,1610612755,84,120,2022-03-11T02:53:40Z,5940000,-7.0,55.0,1,right,MISS P. Reed driving Layup - blocked,"[1630194, 201949]",1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,5.59,Missed,,,,,,,,,,Johnson,201949.0,,,,,,,
604,PT05M59.00S,2022-03-11T02:53:34.8Z,4,REGULAR,block,,[],201949,,,1610612755,84,120,2022-03-11T02:53:37Z,5950000,,,0,,J. Johnson BLOCK (5 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M54.00S,2022-03-11T02:53:39.8Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,84,120,2022-03-11T02:53:40Z,5960000,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,603.0,1.0,0.0,1.0,,,,,,,,,,,,,,
606,PT05M52.00S,2022-03-11T02:53:40.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630194,91.5407358738502,47.30392156862745,1610612755,86,120,2022-03-11T02:53:47Z,5970000,-13.0,27.0,1,right,P. Reed reverse DUNK (2 PTS),[1630194],1610612755.0,PHI,reverse,,,Reed,P. Reed,,,,,3.02,Made,,,,,,,,2.0,,,,,,,,,,
607,PT05M41.00S,2022-03-11T02:53:52.0Z,4,REGULAR,3pt,Jump Shot,[],201988,25.969119579500656,11.029411764705882,1610612751,86,120,2022-03-11T02:53:58Z,5980000,195.0,192.0,1,left,MISS P. Mills 27' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,
608,PT05M37.00S,2022-03-11T02:53:56.0Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,86,120,2022-03-11T02:53:58Z,5990000,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,607.0,7.0,5.0,2.0,,,,,,,,,,,,,,
609,PT05M37.00S,2022-03-11T02:53:56.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,86,122,2022-03-11T02:53:56Z,6000000,0.0,0.0,1,left,N. Claxton tip DUNK (8 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Made,,,,,,,,8.0,,,,,,,,,,
610,PT05M31.00S,2022-03-11T02:54:11.9Z,4,REGULAR,foul,personal,[],1630560,,,1610612755,86,122,2022-03-11T02:54:24Z,6010000,,,0,,C. Thomas personal FOUL (1 PF),"[1630560, 201599]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,202027.0,,,1.0,0.0,Jordan,201599.0,,,
612,PT05M31.00S,2022-03-11T02:54:19.8Z,4,REGULAR,substitution,out,[],201609,,,1610612755,86,122,2022-03-11T02:54:24Z,6030000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M31.00S,2022-03-11T02:54:19.8Z,4,REGULAR,substitution,in,[],1630556,,,1610612755,86,122,2022-03-11T02:54:24Z,6040000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M24.00S,2022-03-11T02:54:44.6Z,4,REGULAR,3pt,Jump Shot,[],1630194,67.49342969776609,72.30392156862744,1610612755,89,122,2022-03-11T02:54:50Z,6050000,112.0,253.0,1,right,P. Reed 27' 3PT  (5 PTS) (S. Milton 3 AST),"[1630194, 1629003]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,27.66,Made,,,,,,,,5.0,,,,,,,,S. Milton,1629003.0,3.0
616,PT05M05.00S,2022-03-11T02:55:03.7Z,4,REGULAR,turnover,bad pass,[],1630556,,,1610612751,89,122,2022-03-11T02:55:08Z,6070000,,,0,,K. Edwards bad pass TURNOVER (1 TO),"[1630556, 1630194]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,1.0,Reed,1630194.0,,,,,,,,,,,
617,PT05M05.00S,2022-03-11T02:55:03.7Z,4,REGULAR,steal,,[],1630194,,,1610612755,89,122,2022-03-11T02:55:05Z,6080000,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M01.00S,2022-03-11T02:55:08.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630560,,,1610612755,89,122,2022-03-11T02:55:14Z,6090000,,,0,,C. Thomas shooting personal FOUL (2 PF) (Joe 2 FT),"[1630560, 1630198]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,,,,,,,,,,,101284.0,,,2.0,0.0,Joe,1630198.0,,,
620,PT05M01.00S,2022-03-11T02:55:34.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630198,,,1610612755,90,122,2022-03-11T02:55:34Z,6110000,,,0,,I. Joe Free Throw 1 of 2 (1 PTS),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
621,PT05M01.00S,2022-03-11T02:55:49.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630198,,,1610612755,91,122,2022-03-11T02:55:49Z,6120000,,,0,,I. Joe Free Throw 2 of 2 (2 PTS),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
622,PT04M50.00S,2022-03-11T02:56:03.4Z,4,REGULAR,3pt,Jump Shot,[],201988,33.722076215505915,48.03921568627451,1610612751,91,122,2022-03-11T02:56:10Z,6130000,10.0,264.0,1,left,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,
623,PT04M46.00S,2022-03-11T02:56:07.4Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,91,122,2022-03-11T02:56:10Z,6140000,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,622.0,2.0,1.0,1.0,,,,,,,,,,,,,,
624,PT04M33.00S,2022-03-11T02:56:19.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630194,91.93495400788436,57.107843137254896,1610612755,91,122,2022-03-11T02:59:29Z,6150000,36.0,23.0,1,right,MISS P. Reed driving bank Hook,[1630194],1610612755.0,PHI,driving bank,,,Reed,P. Reed,,,,,4.25,Missed,,,,,,,,,,,,,,,,,,
625,PT04M32.00S,2022-03-11T02:56:20.7Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,91,122,2022-03-11T02:57:55Z,6160000,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,624.0,8.0,6.0,2.0,,,,,,,,,,,,,,
626,PT04M32.00S,2022-03-11T02:56:24.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630194,,,1610612751,91,122,2022-03-11T02:56:31Z,6170000,,,0,,P. Reed personal FOUL (2 PF) (Claxton 2 FT),"[1630194, 1629651]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,1627961.0,,,2.0,0.0,Claxton,1629651.0,,,
628,PT04M32.00S,2022-03-11T02:56:49.5Z,4,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,91,123,2022-03-11T02:57:07Z,6190000,,,0,,N. Claxton Free Throw 1 of 2 (9 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
629,PT04M32.00S,2022-03-11T02:56:49.5Z,4,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,91,123,2022-03-11T02:57:07Z,6200000,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,
630,PT04M30.00S,2022-03-11T02:56:51.5Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,91,123,2022-03-11T02:57:07Z,6210000,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,629.0,2.0,2.0,0.0,,,,,,,,,,,,,,
631,PT04M16.00S,2022-03-11T02:57:20.6Z,4,REGULAR,3pt,Jump Shot,[],1630198,72.88107752956637,12.990196078431374,1610612755,91,123,2022-03-11T02:57:27Z,6220000,-185.0,202.0,1,right,MISS I. Joe 27' pullup 3PT,[1630198],1610612755.0,PHI,pullup,,,Joe,I. Joe,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,
632,PT04M10.00S,2022-03-11T02:57:26.6Z,4,REGULAR,rebound,offensive,[],201599,,,1610612755,91,123,2022-03-11T02:57:27Z,6230000,,,0,,D. Jordan REBOUND (Off:4 Def:5),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,631.0,9.0,5.0,4.0,,,,,,,,,,,,,,
