actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
594,PT04M36.00S,2023-12-03T03:05:05.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612740,107,102,2023-12-03T03:05:17Z,5770000,False,,,0,,A. Dosunmu personal FOUL (2 PF) (Ingram 2 FT),"[1630245, 1627742]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left Center,2534.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,
596,PT04M36.00S,2023-12-03T03:05:32.3Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,107,103,2023-12-03T03:05:32Z,5790000,False,,,0,,B. Ingram Free Throw 1 of 2 (20 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
597,PT04M36.00S,2023-12-03T03:05:50.3Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,107,104,2023-12-03T03:05:50Z,5800000,False,,,0,,B. Ingram Free Throw 2 of 2 (21 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
598,PT04M25.00S,2023-12-03T03:06:04.6Z,4,REGULAR,3pt,Jump Shot,[],201942,4.02431011826544,95.34313725490196,1610612741,110,104,2023-12-03T03:06:09Z,5810000,False,-227.0,-15.0,1,left,D. DeRozan 3PT  (20 PTS) (C. White 4 AST),"[201942, 1629632]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,,,,Made,20.0,,,,,22.72,C. White,1629632.0,4.0,,,,,
600,PT04M25.00S,2023-12-03T03:06:17.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,110,104,2023-12-03T03:06:17Z,5830000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M08.00S,2023-12-03T03:09:27.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.9862023653088,55.88235294117647,1610612740,110,104,2023-12-03T03:09:37Z,5840000,False,29.0,13.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 202696]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.23,,,,Vucevic,202696.0,,,
602,PT04M08.00S,2023-12-03T03:09:27.8Z,4,REGULAR,block,,[],202696,,,1610612740,110,104,2023-12-03T03:09:30Z,5850000,False,,,0,,N. Vucevic BLOCK (3 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
603,PT04M06.00S,2023-12-03T03:09:29.8Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612741,110,104,2023-12-03T03:09:37Z,5860000,False,,,0,,T. Craig REBOUND (Off:3 Def:3),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,601.0,6.0,3.0,3.0,,,,,,,,,
604,PT03M57.00S,2023-12-03T03:09:38.6Z,4,REGULAR,3pt,Jump Shot,[],1629632,33.722076215505915,36.029411764705884,1610612741,113,104,2023-12-03T03:09:44Z,5870000,False,70.0,264.0,1,left,C. White 27' 3PT  (31 PTS) (D. DeRozan 10 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,Made,31.0,,,,,27.36,D. DeRozan,201942.0,10.0,,,,,
606,PT03M33.00S,2023-12-03T03:10:02.7Z,4,REGULAR,turnover,bad pass,[],1630529,,,1610612740,113,104,2023-12-03T03:10:06Z,5890000,False,,,0,,H. Jones bad pass TURNOVER (2 TO),"[1630529, 1629632]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,White,1629632.0
607,PT03M33.00S,2023-12-03T03:10:02.7Z,4,REGULAR,steal,,[],1629632,,,1610612741,113,104,2023-12-03T03:10:04Z,5900000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
608,PT03M27.00S,2023-12-03T03:10:08.6Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628470,13.66622864651774,94.140625,1610612741,116,104,2023-12-03T03:10:32Z,5910000,False,-221.0,76.0,1,left,T. Craig 3PT  (15 PTS) (C. White 5 AST),"[1628470, 1629632]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,,,,,,Made,15.0,,,,,23.34,C. White,1629632.0,5.0,,,,,
610,PT03M03.00S,2023-12-03T03:10:32.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.38042049934296,49.26470588235294,1610612740,116,106,2023-12-03T03:10:37Z,5930000,False,-4.0,10.0,1,right,Z. Williamson cutting Layup (21 PTS) (B. Ingram 6 AST),"[1629627, 1627742]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Made,21.0,,,,,1.04,B. Ingram,1627742.0,6.0,,,,,
612,PT02M43.00S,2023-12-03T03:10:52.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,15.719448094612352,51.225490196078425,1610612741,116,106,2023-12-03T03:10:56Z,5950000,False,-6.0,95.0,1,left,MISS D. DeRozan 9' turnaround fadeaway Shot - blocked,"[201942, 1630529]",1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.55,,,,Jones,1630529.0,,,
613,PT02M43.00S,2023-12-03T03:10:52.3Z,4,REGULAR,block,,[],1630529,,,1610612741,116,106,2023-12-03T03:10:54Z,5960000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
614,PT02M41.00S,2023-12-03T03:10:54.3Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,116,106,2023-12-03T03:10:56Z,5970000,False,,,0,,H. Jones REBOUND (Off:4 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,612.0,7.0,3.0,4.0,,,,,,,,,
615,PT02M38.00S,2023-12-03T03:11:05.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612740,116,106,2023-12-03T03:11:13Z,5980000,False,,,0,,C. White shooting personal FOUL (3 PF) (Jones 2 FT),"[1629632, 1630529]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,202035.0,3.0,1.0,Jones,1630529.0,,,,,,,,,,,,,,,
617,PT02M38.00S,2023-12-03T03:11:35.9Z,4,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,116,107,2023-12-03T03:11:35Z,6000000,False,,,0,,H. Jones Free Throw 1 of 2 (14 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
618,PT02M38.00S,2023-12-03T03:11:36.7Z,4,REGULAR,substitution,out,[],1628470,,,1610612740,116,107,2023-12-03T03:11:40Z,6010000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M38.00S,2023-12-03T03:11:36.7Z,4,REGULAR,substitution,in,[],1630172,,,1610612740,116,107,2023-12-03T03:11:40Z,6020000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M38.00S,2023-12-03T03:11:56.6Z,4,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,116,108,2023-12-03T03:11:56Z,6030000,False,,,0,,H. Jones Free Throw 2 of 2 (15 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
621,PT02M22.00S,2023-12-03T03:12:21.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612741,116,108,2023-12-03T03:12:28Z,6040000,False,,,0,,Z. Williamson shooting personal FOUL (3 PF) (Williams 2 FT),"[1629627, 1630172]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2534.0,3.0,0.0,Williams,1630172.0,,,,,,,,,,,,,,,
623,PT02M22.00S,2023-12-03T03:12:53.1Z,4,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,116,108,2023-12-03T03:12:53Z,6060000,False,,,0,,MISS P. Williams Free Throw 1 of 2,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
624,PT02M22.00S,2023-12-03T03:12:53.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,116,108,2023-12-03T03:12:53Z,6070000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,623.0,,,,,,,,,,,,
625,PT02M22.00S,2023-12-03T03:12:53.1Z,4,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,116,108,2023-12-03T03:13:14Z,6080000,False,,,0,,MISS P. Williams Free Throw 2 of 2,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
626,PT02M20.00S,2023-12-03T03:12:55.1Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,116,108,2023-12-03T03:13:14Z,6090000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,625.0,9.0,7.0,2.0,,,,,,,,,
627,PT02M02.00S,2023-12-03T03:13:26.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,92.85479632063075,58.82352941176471,1610612740,116,110,2023-12-03T03:13:31Z,6100000,False,44.0,15.0,1,right,B. Ingram driving floating Jump Shot (23 PTS),[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,23.0,,,,,4.65,,,,,,,,
628,PT01M44.00S,2023-12-03T03:13:46.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.389618922470433,49.01960784313725,1610612741,118,110,2023-12-03T03:13:51Z,6110000,False,5.0,8.0,1,left,D. DeRozan driving finger roll Layup (22 PTS),[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,Made,22.0,,,,,0.9,,,,,,,,
629,PT01M36.00S,2023-12-03T03:14:02.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612740,118,110,2023-12-03T03:14:10Z,6120000,False,,,0,,C. White shooting personal FOUL (4 PF) (Jones 2 FT),"[1629632, 1630529]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,202035.0,4.0,1.0,Jones,1630529.0,,,,,,,,,,,,,,,
631,PT01M36.00S,2023-12-03T03:14:22.0Z,4,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,118,111,2023-12-03T03:14:22Z,6140000,False,,,0,,H. Jones Free Throw 1 of 2 (16 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
632,PT01M36.00S,2023-12-03T03:14:41.0Z,4,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,118,112,2023-12-03T03:14:41Z,6150000,False,,,0,,H. Jones Free Throw 2 of 2 (17 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
633,PT01M18.00S,2023-12-03T03:15:06.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.791064388961892,54.779411764705884,1610612741,120,112,2023-12-03T03:15:12Z,6160000,False,-24.0,124.0,1,left,D. DeRozan 12' turnaround fadeaway Jump Shot (24 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,24.0,,,,,12.64,,,,,,,,
634,PT01M08.00S,2023-12-03T03:15:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.1688567674113,47.30392156862745,1610612740,120,114,2023-12-03T03:15:25Z,6170000,False,-13.0,2.0,1,right,Z. Williamson driving Layup (23 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Made,23.0,,,,,1.37,,,,,,,,
635,PT00M57.00S,2023-12-03T03:15:33.2Z,4,REGULAR,3pt,Jump Shot,[],1630172,4.02431011826544,95.58823529411765,1610612741,120,114,2023-12-03T03:15:42Z,6180000,False,-228.0,-15.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,22.84,,,,,,,,
636,PT00M55.50S,2023-12-03T03:15:34.7Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,120,114,2023-12-03T03:15:42Z,6190000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,,,,,635.0,10.0,8.0,2.0,,,,,,,,,
637,PT00M46.30S,2023-12-03T03:15:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.72339027595268,52.69607843137255,1610612740,120,116,2023-12-03T03:15:47Z,6200000,False,13.0,16.0,1,right,Z. Williamson driving Layup (25 PTS) (H. Jones 4 AST),"[1629627, 1630529]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Made,25.0,,,,,2.09,H. Jones,1630529.0,4.0,,,,,
639,PT00M30.80S,2023-12-03T03:16:13.0Z,4,REGULAR,3pt,Jump Shot,[],1630172,21.419185282522996,6.150428921568627,1610612741,120,116,2023-12-03T03:17:04Z,6220000,False,219.0,149.0,1,left,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.49,,,,,,,,
640,PT00M26.10S,2023-12-03T03:16:17.7Z,4,REGULAR,rebound,offensive,[],1629632,,,1610612741,120,116,2023-12-03T03:17:24Z,6230000,False,,,0,,C. White REBOUND (Off:2 Def:6),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,639.0,8.0,6.0,2.0,,,,,,,,,
641,PT00M20.10S,2023-12-03T03:16:21.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630172,6.258212877792378,50.245098039215684,1610612741,122,116,2023-12-03T03:16:41Z,6240000,False,-1.0,6.0,1,left,P. Williams alley-oop DUNK (14 PTS) (C. White 6 AST),"[1630172, 1629632]",1610612741.0,CHI,alley-oop,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,,0.64,C. White,1629632.0,6.0,,,,,
643,PT00M20.10S,2023-12-03T03:16:29.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,122,116,2023-12-03T03:16:29Z,6260000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M20.10S,2023-12-03T03:17:36.3Z,4,REGULAR,substitution,in,[],1628470,,,1610612740,122,116,2023-12-03T03:17:44Z,6280000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M20.10S,2023-12-03T03:17:36.3Z,4,REGULAR,substitution,out,[],202696,,,1610612740,122,116,2023-12-03T03:18:45Z,6285000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M16.90S,2023-12-03T03:18:23.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612740,122,116,2023-12-03T03:18:36Z,6330000,False,,,0,,T. Craig shooting personal FOUL (3 PF) (Williamson 2 FT),"[1628470, 1629627]",1610612741.0,CHI,shooting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,2534.0,3.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
653,PT00M16.90S,2023-12-03T03:18:54.1Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,122,117,2023-12-03T03:18:54Z,6350000,False,,,0,,Z. Williamson Free Throw 1 of 2 (26 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
654,PT00M16.90S,2023-12-03T03:18:55.1Z,4,REGULAR,substitution,out,[],202685,,,1610612740,122,117,2023-12-03T03:19:14Z,6360000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M16.90S,2023-12-03T03:18:55.1Z,4,REGULAR,substitution,in,[],1630700,,,1610612740,122,117,2023-12-03T03:19:14Z,6370000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M16.90S,2023-12-03T03:18:55.1Z,4,REGULAR,substitution,out,[],1628470,,,1610612740,122,117,2023-12-03T03:19:28Z,6380000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M16.90S,2023-12-03T03:18:55.1Z,4,REGULAR,substitution,in,[],202696,,,1610612740,122,117,2023-12-03T03:19:28Z,6390000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M16.90S,2023-12-03T03:19:31.8Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,122,118,2023-12-03T03:19:31Z,6400000,False,,,0,,Z. Williamson Free Throw 2 of 2 (27 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
659,PT00M16.90S,2023-12-03T03:19:35.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,122,118,2023-12-03T03:19:35Z,6410000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M16.90S,2023-12-03T03:21:05.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,122,118,2023-12-03T03:21:05Z,6420000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M15.10S,2023-12-03T03:22:44.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612741,122,118,2023-12-03T03:22:50Z,6430000,False,,,0,,N. Marshall personal FOUL (3 PF) (Dosunmu 2 FT),"[1630230, 1630245]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,202035.0,3.0,0.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,
663,PT00M15.10S,2023-12-03T03:23:06.1Z,4,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,123,118,2023-12-03T03:23:06Z,6450000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (14 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
664,PT00M15.10S,2023-12-03T03:23:07.1Z,4,REGULAR,substitution,out,[],1630700,,,1610612741,123,118,2023-12-03T03:23:10Z,6460000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M15.10S,2023-12-03T03:23:07.1Z,4,REGULAR,substitution,in,[],202685,,,1610612741,123,118,2023-12-03T03:23:10Z,6470000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M15.10S,2023-12-03T03:23:29.6Z,4,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,124,118,2023-12-03T03:23:29Z,6480000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (15 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
667,PT00M15.10S,2023-12-03T03:23:32.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,124,118,2023-12-03T03:23:32Z,6490000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M15.10S,2023-12-03T03:24:53.6Z,4,REGULAR,substitution,out,[],202696,,,1610612740,124,118,2023-12-03T03:25:03Z,6500000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M15.10S,2023-12-03T03:24:53.6Z,4,REGULAR,substitution,out,[],202685,,,1610612740,124,118,2023-12-03T03:25:03Z,6510000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M15.10S,2023-12-03T03:24:53.6Z,4,REGULAR,substitution,in,[],1628470,,,1610612740,124,118,2023-12-03T03:25:03Z,6520000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M15.10S,2023-12-03T03:24:53.6Z,4,REGULAR,substitution,in,[],1641722,,,1610612740,124,118,2023-12-03T03:25:03Z,6530000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M07.90S,2023-12-03T03:25:13.0Z,4,REGULAR,3pt,Jump Shot,[],1630529,96.40275952693824,95.83333333333334,1610612740,124,118,2023-12-03T03:25:17Z,6540000,False,229.0,-19.0,1,right,MISS H. Jones step back 3PT,[1630529],1610612740.0,NOP,step back,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.0,,,,,,,,
673,PT00M05.60S,2023-12-03T03:25:15.3Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,124,118,2023-12-03T03:25:15Z,6550000,False,,,0,,C. White REBOUND (Off:2 Def:7),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,,,,,,672.0,9.0,7.0,2.0,,,,,,,,,
674,PT00M00.00S,2023-12-03T03:25:27.8Z,4,REGULAR,period,end,[],0,,,1610612741,124,118,2023-12-03T03:25:27Z,6560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2023-12-03T03:25:30.8Z,4,REGULAR,game,end,[],0,,,0,124,118,2023-12-03T03:25:30Z,6570000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
