actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
670,PT00M20.30S,2023-10-28T02:24:42.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612741,86,91,2023-10-28T02:24:55Z,6480000,False,,,0,,P. Achiuwa shooting personal FOUL (6 PF) (DeRozan 2 FT),"[1630173, 201942]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,,,,,,6.0,0.0,DeRozan,201942.0
672,PT00M20.30S,2023-10-28T02:24:59.1Z,4,REGULAR,substitution,out,[],1630173,,,1610612741,86,91,2023-10-28T02:25:12Z,6500000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M20.30S,2023-10-28T02:24:59.1Z,4,REGULAR,substitution,in,[],1628449,,,1610612741,86,91,2023-10-28T02:25:12Z,6510000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M20.30S,2023-10-28T02:25:22.5Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,87,91,2023-10-28T02:25:22Z,6520000,False,,,0,,D. DeRozan Free Throw 1 of 2 (23 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
675,PT00M20.30S,2023-10-28T02:25:26.4Z,4,REGULAR,substitution,out,[],202696,,,1610612741,87,91,2023-10-28T02:25:31Z,6530000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M20.30S,2023-10-28T02:25:26.4Z,4,REGULAR,substitution,in,[],1628470,,,1610612741,87,91,2023-10-28T02:25:31Z,6540000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M20.30S,2023-10-28T02:25:46.9Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,88,91,2023-10-28T02:25:46Z,6550000,False,,,0,,D. DeRozan Free Throw 2 of 2 (24 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
678,PT00M20.30S,2023-10-28T02:25:50.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,88,91,2023-10-28T02:25:50Z,6560000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M19.80S,2023-10-28T02:27:54.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,88,91,2023-10-28T02:27:54Z,6580000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M12.70S,2023-10-28T02:29:44.2Z,4,REGULAR,turnover,lost ball,[],1630567,,,1610612761,88,91,2023-10-28T02:29:55Z,6590000,False,,,0,,S. Barnes lost ball TURNOVER (7 TO),"[1630567, 1627936]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,7.0,Caruso,1627936.0,,,,,,,,,,
682,PT00M12.70S,2023-10-28T02:29:44.2Z,4,REGULAR,steal,,[],1627936,,,1610612741,88,91,2023-10-28T02:29:47Z,6600000,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
683,PT00M12.70S,2023-10-28T02:29:47.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,6.521024967148489,49.26470588235294,1610612741,90,91,2023-10-28T02:30:14Z,6610000,False,4.0,9.0,1,left,D. DeRozan driving floating bank Jump Shot (26 PTS),[201942],1610612741.0,CHI,driving floating bank,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,26.0,,,,,,,,,,,,,
684,PT00M12.70S,2023-10-28T02:30:05.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203471,,,1610612741,90,91,2023-10-28T02:30:14Z,6620000,False,,,0,,D. Schroder shooting personal FOUL (1 PF) (DeRozan 1 FT),"[203471, 201942]",1610612761.0,TOR,shooting,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,,,,,,1.0,0.0,DeRozan,201942.0
686,PT00M12.70S,2023-10-28T02:30:56.7Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],201942,,,1610612741,90,91,2023-10-28T02:30:56Z,6640000,False,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
687,PT00M09.40S,2023-10-28T02:31:00.0Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612741,90,91,2023-10-28T02:31:37Z,6650000,False,,,0,,A. Caruso REBOUND (Off:6 Def:5),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,686.0,11.0,5.0,6.0,,,,,,,,,,,,,,
690,PT00M09.40S,2023-10-28T02:32:11.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201942,6.1268068331143235,48.529411764705884,1610612741,90,91,2023-10-28T02:34:12Z,6680000,False,7.0,5.0,1,left,MISS D. DeRozan Layup,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
695,PT00M09.40S,2023-10-28T02:32:11.3Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,90,91,2023-10-28T02:33:59Z,6695000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,690.0,2.0,2.0,0.0,,,,,,,,,,,,,,
696,PT00M08.60S,2023-10-28T02:34:21.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612761,90,91,2023-10-28T02:35:32Z,6730000,False,,,0,,A. Caruso take personal FOUL (5 PF) (Siakam 2 FT),"[1627936, 1627783]",1610612741.0,CHI,take,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,,,,,,5.0,0.0,Siakam,1627783.0
698,PT00M08.60S,2023-10-28T02:34:46.4Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,90,92,2023-10-28T02:35:26Z,6750000,False,,,0,,P. Siakam Free Throw 1 of 2 (17 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
699,PT00M08.60S,2023-10-28T02:34:58.7Z,4,REGULAR,substitution,out,[],1628470,,,1610612761,90,92,2023-10-28T02:35:04Z,6760000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M08.60S,2023-10-28T02:34:58.7Z,4,REGULAR,substitution,out,[],1629018,,,1610612761,90,92,2023-10-28T02:35:04Z,6770000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M08.60S,2023-10-28T02:34:58.7Z,4,REGULAR,substitution,in,[],202696,,,1610612761,90,92,2023-10-28T02:35:04Z,6780000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M08.60S,2023-10-28T02:34:58.7Z,4,REGULAR,substitution,in,[],1629667,,,1610612761,90,92,2023-10-28T02:35:04Z,6790000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M08.60S,2023-10-28T02:34:46.4Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,90,93,2023-10-28T02:35:26Z,6800000,False,,,0,,P. Siakam Free Throw 2 of 2 (18 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
704,PT00M08.60S,2023-10-28T02:35:43.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,90,93,2023-10-28T02:35:43Z,6810000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M03.50S,2023-10-28T02:37:13.9Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628449,,,1610612741,90,93,2023-10-28T02:37:39Z,6820000,False,,,0,,C. Boucher shooting personal FOUL (2 PF) (DeRozan 3 FT),"[1628449, 201942]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627962.0,,,,,,2.0,0.0,DeRozan,201942.0
708,PT00M03.50S,2023-10-28T02:38:08.4Z,4,REGULAR,freethrow,1 of 3,[],201942,,,1610612741,91,93,2023-10-28T02:38:08Z,6850000,False,,,0,,D. DeRozan Free Throw 1 of 3 (27 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
709,PT00M03.50S,2023-10-28T02:38:08.4Z,4,REGULAR,freethrow,2 of 3,[],201942,,,1610612741,92,93,2023-10-28T02:39:28Z,6860000,False,,,0,,D. DeRozan Free Throw 2 of 3 (28 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
710,PT00M03.50S,2023-10-28T02:38:35.5Z,4,REGULAR,substitution,out,[],202696,,,1610612741,92,93,2023-10-28T02:38:42Z,6870000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M03.50S,2023-10-28T02:38:35.5Z,4,REGULAR,substitution,out,[],1629667,,,1610612741,92,93,2023-10-28T02:38:42Z,6880000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT00M03.50S,2023-10-28T02:38:35.5Z,4,REGULAR,substitution,in,[],1628470,,,1610612741,92,93,2023-10-28T02:38:42Z,6890000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M03.50S,2023-10-28T02:38:35.5Z,4,REGULAR,substitution,in,[],1629018,,,1610612741,92,93,2023-10-28T02:38:42Z,6900000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT00M03.50S,2023-10-28T02:38:08.4Z,4,REGULAR,freethrow,3 of 3,[],201942,,,1610612741,92,93,2023-10-28T02:39:28Z,6910000,False,,,0,,MISS D. DeRozan Free Throw 3 of 3,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
715,PT00M03.50S,2023-10-28T02:38:08.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,92,93,2023-10-28T02:39:28Z,6920000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,714.0,,,,,,,,,,,,,,,,,
716,PT00M03.50S,2023-10-28T02:39:19.0Z,4,REGULAR,foul,offensive,['inpenalty'],1627783,,,1610612761,92,93,2023-10-28T02:39:23Z,6930000,False,,,0,,P. Siakam off-the-ball offensive FOUL (4 PF),"[1627783, 1627936]",1610612761.0,TOR,off-the-ball,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201638.0,,,,,,4.0,0.0,Caruso,1627936.0
718,PT00M03.50S,2023-10-28T02:39:19.0Z,4,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,92,93,2023-10-28T02:39:19Z,6950000,False,,,0,,P. Siakam offensive foul TURNOVER (3 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,3.0,,,201638.0,,,,,,,,,
719,PT00M03.50S,2023-10-28T02:39:30.9Z,4,REGULAR,substitution,out,[],1628470,,,1610612741,92,93,2023-10-28T02:39:38Z,6960000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT00M03.50S,2023-10-28T02:39:30.9Z,4,REGULAR,substitution,out,[],1629018,,,1610612741,92,93,2023-10-28T02:39:38Z,6970000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M03.50S,2023-10-28T02:39:30.9Z,4,REGULAR,substitution,in,[],202696,,,1610612741,92,93,2023-10-28T02:39:38Z,6980000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT00M03.50S,2023-10-28T02:39:30.9Z,4,REGULAR,substitution,in,[],1629667,,,1610612741,92,93,2023-10-28T02:39:38Z,6990000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M00.70S,2023-10-28T02:40:04.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612741,92,93,2023-10-28T02:40:27Z,7000000,False,,,0,,S. Barnes shooting personal FOUL (5 PF) (DeRozan 2 FT),"[1630567, 201942]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1627529.0,,,,,,5.0,0.0,DeRozan,201942.0
725,PT00M00.70S,2023-10-28T02:40:36.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,93,93,2023-10-28T02:40:36Z,7020000,False,,,0,,D. DeRozan Free Throw 1 of 2 (29 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
726,PT00M00.70S,2023-10-28T02:40:40.8Z,4,REGULAR,substitution,out,[],1629667,,,1610612741,93,93,2023-10-28T02:40:58Z,7030000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT00M00.70S,2023-10-28T02:40:40.8Z,4,REGULAR,substitution,in,[],1629018,,,1610612741,93,93,2023-10-28T02:40:58Z,7040000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT00M00.70S,2023-10-28T02:40:36.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,93,93,2023-10-28T02:41:11Z,7050000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
729,PT00M00.70S,2023-10-28T02:40:36.6Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,93,93,2023-10-28T02:41:11Z,7060000,False,,,0,,P. Siakam REBOUND (Off:1 Def:7),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,728.0,8.0,7.0,1.0,,,,,,,,,,,,,,
730,PT00M00.00S,2023-10-28T02:41:03.2Z,4,REGULAR,period,end,[],0,,,1610612761,93,93,2023-10-28T02:41:03Z,7070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT05M00.00S,2023-10-28T02:43:48.3Z,5,OVERTIME,period,start,[],0,,,0,93,93,2023-10-28T02:43:48Z,7080000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT04M55.00S,2023-10-28T02:43:52.2Z,5,OVERTIME,jumpball,recovered,[],1627936,,,1610612741,93,93,2023-10-28T02:43:52Z,7100000,False,,,0,,Jump Ball N. Vucevic vs. S. Barnes: Tip to A. Caruso,"[1627936, 202696, 1630567]",1610612741.0,CHI,startperiod,A. Caruso,1627936.0,Caruso,A. Caruso,Vucevic,202696.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
736,PT04M45.00S,2023-10-28T02:44:04.4Z,5,OVERTIME,foul,personal,['2freethrow'],1628449,,,1610612741,93,93,2023-10-28T02:44:22Z,7130000,False,,,0,,C. Boucher shooting personal FOUL (3 PF) (Vucevic 2 FT),"[1628449, 202696]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,,,,,,3.0,0.0,Vucevic,202696.0
738,PT04M45.00S,2023-10-28T02:44:31.6Z,5,OVERTIME,freethrow,1 of 2,[],202696,,,1610612741,94,93,2023-10-28T02:44:31Z,7150000,False,,,0,,N. Vucevic Free Throw 1 of 2 (10 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
739,PT04M45.00S,2023-10-28T02:44:46.7Z,5,OVERTIME,freethrow,2 of 2,[],202696,,,1610612741,95,93,2023-10-28T02:44:46Z,7160000,False,,,0,,N. Vucevic Free Throw 2 of 2 (11 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
740,PT04M23.00S,2023-10-28T02:45:12.3Z,5,OVERTIME,3pt,Jump Shot,[],203471,66.96780551905388,32.1078431372549,1610612761,95,96,2023-10-28T02:45:17Z,7170000,False,-89.0,258.0,1,right,D. Schroder 27' 3PT  (10 PTS) (S. Barnes 10 AST),"[203471, 1630567]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,27.31,Made,,,,,10.0,,,,,S. Barnes,1630567.0,10.0,,,,,,
742,PT03M54.00S,2023-10-28T02:45:40.9Z,5,OVERTIME,2pt,Jump Shot,[],201942,28.465834428383708,44.85294117647059,1610612741,95,96,2023-10-28T02:45:47Z,7190000,False,26.0,215.0,1,left,MISS D. DeRozan 21' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,21.66,Missed,,,,,,,,,,,,,,,,,,
743,PT03M51.00S,2023-10-28T02:45:43.9Z,5,OVERTIME,rebound,defensive,[],1628449,,,1610612761,95,96,2023-10-28T02:45:47Z,7200000,False,,,0,,C. Boucher REBOUND (Off:0 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Center,,,742.0,3.0,3.0,0.0,,,,,,,,,,,,,,
744,PT03M42.00S,2023-10-28T02:45:52.7Z,5,OVERTIME,2pt,Jump Shot,[],203471,78.53153745072274,57.107843137254896,1610612761,95,96,2023-10-28T02:46:01Z,7210000,False,36.0,149.0,1,right,MISS D. Schroder 15' pullup Shot,[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Center,15.35,Missed,,,,,,,,,,,,,,,,,,
745,PT03M38.00S,2023-10-28T02:45:56.7Z,5,OVERTIME,rebound,defensive,[],201942,,,1610612741,95,96,2023-10-28T02:46:01Z,7220000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,,,744.0,4.0,3.0,1.0,,,,,,,,,,,,,,
746,PT03M25.00S,2023-10-28T02:46:10.7Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203897,10.85742444152431,36.27450980392157,1610612741,95,96,2023-10-28T02:46:18Z,7230000,False,69.0,50.0,1,left,MISS Z. LaVine 8' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Right,8.47,Missed,,,,,,,,,,,,,,,,,,
747,PT03M22.00S,2023-10-28T02:46:13.7Z,5,OVERTIME,rebound,defensive,[],1628449,,,1610612761,95,96,2023-10-28T02:46:18Z,7240000,False,,,0,,C. Boucher REBOUND (Off:0 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Right,,,746.0,4.0,4.0,0.0,,,,,,,,,,,,,,
748,PT03M10.00S,2023-10-28T02:46:25.3Z,5,OVERTIME,3pt,Jump Shot,[],1627783,65.39093298291722,45.34313725490196,1610612761,95,96,2023-10-28T02:46:33Z,7250000,False,-23.0,273.0,1,right,MISS P. Siakam 27' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,27.38,Missed,,,,,,,,,,,,,,,,,,
749,PT03M05.00S,2023-10-28T02:46:30.3Z,5,OVERTIME,rebound,defensive,[],1627936,,,1610612741,95,96,2023-10-28T02:46:33Z,7260000,False,,,0,,A. Caruso REBOUND (Off:6 Def:6),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,748.0,12.0,6.0,6.0,,,,,,,,,,,,,,
750,PT03M02.00S,2023-10-28T02:46:33.0Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203897,5.863994743758213,49.01960784313725,1610612741,97,96,2023-10-28T02:46:38Z,7270000,False,5.0,3.0,1,left,Z. LaVine cutting DUNK (8 PTS) (A. Caruso 2 AST),"[203897, 1627936]",1610612741.0,CHI,cutting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,8.0,,,,,A. Caruso,1627936.0,2.0,,,,,,
752,PT02M42.00S,2023-10-28T02:46:55.9Z,5,OVERTIME,foul,personal,['2freethrow'],1629632,,,1610612761,97,96,2023-10-28T02:47:03Z,7290000,False,,,0,,C. White shooting personal FOUL (2 PF) (Siakam 2 FT),"[1629632, 1627783]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,,,,,,2.0,0.0,Siakam,1627783.0
754,PT02M42.00S,2023-10-28T02:47:30.4Z,5,OVERTIME,freethrow,1 of 2,[],1627783,,,1610612761,97,96,2023-10-28T02:47:53Z,7310000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
755,PT02M42.00S,2023-10-28T02:47:30.4Z,5,OVERTIME,rebound,offensive,"['team', 'deadball']",0,,,1610612761,97,96,2023-10-28T02:47:53Z,7320000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,754.0,,,,,,,,,,,,,,,,,
756,PT02M42.00S,2023-10-28T02:47:30.4Z,5,OVERTIME,freethrow,2 of 2,[],1627783,,,1610612761,97,96,2023-10-28T02:47:53Z,7330000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
757,PT02M40.00S,2023-10-28T02:47:32.4Z,5,OVERTIME,rebound,defensive,[],1627936,,,1610612741,97,96,2023-10-28T02:47:53Z,7340000,False,,,0,,A. Caruso REBOUND (Off:6 Def:7),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,756.0,13.0,7.0,6.0,,,,,,,,,,,,,,
758,PT02M21.00S,2023-10-28T02:48:09.4Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],201942,9.280551905387648,46.32352941176471,1610612741,99,96,2023-10-28T02:48:14Z,7350000,False,18.0,35.0,1,left,D. DeRozan floating Jump Shot (31 PTS),[201942],1610612741.0,CHI,floating,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.93,Made,,,,,31.0,,,,,,,,,,,,,
759,PT02M08.00S,2023-10-28T02:48:22.1Z,5,OVERTIME,3pt,Jump Shot,[],1630567,67.7562417871222,58.57843137254902,1610612761,99,99,2023-10-28T02:48:26Z,7360000,False,43.0,251.0,1,right,S. Barnes 25' 3PT  (22 PTS) (D. Schroder 9 AST),"[1630567, 203471]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,25.42,Made,,,,,22.0,,,,,D. Schroder,203471.0,9.0,,,,,,
761,PT01M44.00S,2023-10-28T02:48:47.3Z,5,OVERTIME,3pt,Jump Shot,[],202696,31.750985545335087,60.5392156862745,1610612741,99,99,2023-10-28T02:48:50Z,7380000,False,-53.0,246.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
762,PT01M41.00S,2023-10-28T02:48:50.3Z,5,OVERTIME,rebound,defensive,[],1628449,,,1610612761,99,99,2023-10-28T02:48:50Z,7390000,False,,,0,,C. Boucher REBOUND (Off:0 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,761.0,5.0,5.0,0.0,,,,,,,,,,,,,,
763,PT01M18.00S,2023-10-28T02:49:14.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630567,92.06636005256242,49.01960784313725,1610612761,99,99,2023-10-28T02:49:19Z,7400000,False,-5.0,22.0,1,right,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
764,PT01M18.00S,2023-10-28T02:49:16.1Z,5,OVERTIME,rebound,offensive,[],1628449,,,1610612761,99,99,2023-10-28T02:49:16Z,7410000,False,,,0,,C. Boucher REBOUND (Off:1 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,763.0,6.0,5.0,1.0,,,,,,,,,,,,,,
