actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
510,PT12M00.00S,2024-03-17T01:54:18.4Z,4,REGULAR,substitution,out,['startperiod'],1630647,,,1610612741,95,69,2024-03-17T01:55:15Z,5050000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2024-03-17T01:54:18.4Z,4,REGULAR,substitution,in,['startperiod'],1630557,,,1610612741,95,69,2024-03-17T01:55:15Z,5060000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2024-03-17T01:54:18.4Z,4,REGULAR,substitution,in,['startperiod'],1626158,,,1610612741,95,69,2024-03-17T01:55:15Z,5070000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2024-03-17T01:54:18.4Z,4,REGULAR,substitution,in,['startperiod'],1629673,,,1610612741,95,69,2024-03-17T01:55:15Z,5080000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2024-03-17T01:54:18.4Z,4,REGULAR,substitution,in,['startperiod'],1628398,,,1610612741,95,69,2024-03-17T01:55:15Z,5090000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2024-03-17T01:55:23.3Z,4,REGULAR,period,start,[],0,,,1610612764,95,69,2024-03-17T01:55:23Z,5100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M41.00S,2024-03-17T01:55:42.0Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612764,95,69,2024-03-17T01:55:47Z,5110000,False,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 1627936]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,4.0,Caruso,1627936.0,,
517,PT11M41.00S,2024-03-17T01:55:42.0Z,4,REGULAR,steal,,[],1627936,,,1610612741,95,69,2024-03-17T01:55:43Z,5120000,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
518,PT11M37.00S,2024-03-17T01:55:48.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627936,92.32917214191852,51.470588235294116,1610612741,95,69,2024-03-17T01:55:56Z,5130000,False,7.0,20.0,1,right,MISS A. Caruso running Layup - blocked,"[1627936, 1630557]",1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,Kispert,1630557.0
519,PT11M37.00S,2024-03-17T01:55:48.9Z,4,REGULAR,block,,[],1630557,,,1610612741,95,69,2024-03-17T01:55:52Z,5140000,False,,,0,,C. Kispert BLOCK (3 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
520,PT11M37.00S,2024-03-17T01:55:48.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,95,69,2024-03-17T01:55:56Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,518.0,,,,,,,,,,,,,,,,,
522,PT11M28.00S,2024-03-17T01:56:13.3Z,4,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612741,95,69,2024-03-17T01:56:22Z,5170000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Drummond 2 FT),"[1630551, 203083]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202058.0,,,,1.0,0.0,Drummond,203083.0,,,,,
524,PT11M28.00S,2024-03-17T01:56:33.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203083,,,1610612741,95,69,2024-03-17T01:56:33Z,5190000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
525,PT11M28.00S,2024-03-17T01:56:33.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,95,69,2024-03-17T01:56:33Z,5200000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,
526,PT11M28.00S,2024-03-17T01:56:48.5Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203083,,,1610612741,96,69,2024-03-17T01:56:48Z,5210000,False,,,0,,A. Drummond Free Throw 2 of 2 (11 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
527,PT11M12.00S,2024-03-17T01:57:06.8Z,4,REGULAR,3pt,Jump Shot,[],1629673,28.991458607095925,21.813725490196077,1610612764,96,72,2024-03-17T01:57:29Z,5220000,False,141.0,220.0,1,left,J. Poole 26' 3PT pullup (8 PTS) (R. Holmes 1 AST),"[1629673, 1626158]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.13,Made,,,,,8.0,,R. Holmes,1626158.0,1.0,,,,,,,,,
529,PT10M53.00S,2024-03-17T01:57:25.4Z,4,REGULAR,turnover,bad pass,[],1628975,,,1610612741,96,72,2024-03-17T01:57:31Z,5240000,False,,,0,,J. Carter bad pass TURNOVER (2 TO),"[1628975, 1630557]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Kispert,1630557.0,,
530,PT10M53.00S,2024-03-17T01:57:25.4Z,4,REGULAR,steal,,[],1630557,,,1610612764,96,72,2024-03-17T01:57:27Z,5250000,False,,,0,,C. Kispert STEAL (3 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
531,PT10M42.00S,2024-03-17T01:57:36.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,33.459264126149804,60.5392156862745,1610612764,96,75,2024-03-17T01:57:41Z,5260000,False,-53.0,262.0,1,left,J. Poole 26' 3PT  (11 PTS) (C. Kispert 1 AST),"[1629673, 1630557]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.72,Made,,,,,11.0,,C. Kispert,1630557.0,1.0,,,,,,,,,
533,PT10M41.00S,2024-03-17T01:57:42.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,96,75,2024-03-17T01:57:42Z,5280000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M41.00S,2024-03-17T02:00:07.7Z,4,REGULAR,substitution,out,[],1628398,,,1610612741,96,75,2024-03-17T02:00:16Z,5290000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M41.00S,2024-03-17T02:00:07.7Z,4,REGULAR,substitution,in,[],1631098,,,1610612741,96,75,2024-03-17T02:00:16Z,5300000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT10M27.00S,2024-03-17T02:00:48.1Z,4,REGULAR,2pt,Jump Shot,[],201942,91.67214191852825,22.794117647058822,1610612741,96,75,2024-03-17T02:00:52Z,5310000,False,-136.0,26.0,1,right,MISS D. DeRozan 13' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.84,Missed,,,,,,,,,,,,,,,,,,
537,PT10M24.00S,2024-03-17T02:00:50.7Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,96,75,2024-03-17T02:00:50Z,5320000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,536.0,4.0,3.0,1.0,,,,,,,,,,,,,,
538,PT10M19.00S,2024-03-17T02:00:56.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630557,10.988830486202366,49.50980392156863,1610612764,96,75,2024-03-17T02:01:42Z,5330000,False,2.0,51.0,1,left,MISS C. Kispert running pullup Shot - blocked,"[1630557, 201942]",1610612764.0,WAS,running pullup,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,DeRozan,201942.0
539,PT10M19.00S,2024-03-17T02:00:56.8Z,4,REGULAR,block,,[],201942,,,1610612764,96,75,2024-03-17T02:01:27Z,5340000,False,,,0,,D. DeRozan BLOCK (2 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
540,PT10M15.00S,2024-03-17T02:01:00.8Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,96,75,2024-03-17T02:01:10Z,5350000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,538.0,4.0,4.0,0.0,,,,,,,,,,,,,,
541,PT10M03.00S,2024-03-17T02:01:14.7Z,4,REGULAR,foul,personal,['2freethrow'],1631098,,,1610612741,96,75,2024-03-17T02:01:21Z,5360000,False,,,0,,J. Davis shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1631098, 201942]",1610612764.0,WAS,shooting,,,Davis,J. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,1627962.0,,,,1.0,0.0,DeRozan,201942.0,,,,,
543,PT10M03.00S,2024-03-17T02:01:42.4Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,97,75,2024-03-17T02:02:06Z,5380000,False,,,0,,D. DeRozan Free Throw 1 of 2 (7 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
544,PT10M03.00S,2024-03-17T02:01:43.5Z,4,REGULAR,substitution,out,[],1631207,,,1610612741,97,75,2024-03-17T02:01:48Z,5390000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M03.00S,2024-03-17T02:01:43.5Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,97,75,2024-03-17T02:01:48Z,5400000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M03.00S,2024-03-17T02:01:42.4Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,97,75,2024-03-17T02:02:06Z,5410000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
547,PT10M01.00S,2024-03-17T02:01:44.4Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612764,97,75,2024-03-17T02:02:06Z,5420000,False,,,0,,R. Holmes REBOUND (Off:1 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,546.0,4.0,3.0,1.0,,,,,,,,,,,,,,
548,PT09M53.00S,2024-03-17T02:02:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,5.338370565045992,50.49019607843137,1610612764,97,77,2024-03-17T02:02:19Z,5430000,False,-2.0,-2.0,1,left,J. Poole driving Layup (13 PTS) (J. Davis 2 AST),"[1629673, 1631098]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,13.0,,J. Davis,1631098.0,2.0,,,,,,,,,
549,PT09M31.00S,2024-03-17T02:02:32.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,93.11760840998686,51.225490196078425,1610612741,99,77,2024-03-17T02:02:37Z,5440000,False,6.0,12.0,1,right,A. Drummond DUNK (13 PTS) (A. Caruso 4 AST),"[203083, 1627936]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,13.0,,A. Caruso,1627936.0,4.0,,,,,,,,,
551,PT09M22.00S,2024-03-17T02:02:41.4Z,4,REGULAR,3pt,Jump Shot,[],1629673,32.802233902759525,48.28431372549019,1610612764,99,77,2024-03-17T02:02:46Z,5460000,False,9.0,256.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
552,PT09M20.00S,2024-03-17T02:02:43.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,99,77,2024-03-17T02:02:46Z,5470000,False,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,551.0,7.0,4.0,3.0,,,,,,,,,,,,,,
554,PT09M08.00S,2024-03-17T02:03:24.7Z,4,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612741,99,77,2024-03-17T02:03:32Z,5490000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1630551, 201942]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,,202058.0,,,,2.0,0.0,DeRozan,201942.0,,,,,
556,PT09M08.00S,2024-03-17T02:03:48.1Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,100,77,2024-03-17T02:03:48Z,5510000,False,,,0,,D. DeRozan Free Throw 1 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
557,PT09M08.00S,2024-03-17T02:04:03.1Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,101,77,2024-03-17T02:04:03Z,5520000,False,,,0,,D. DeRozan Free Throw 2 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
558,PT08M56.00S,2024-03-17T02:04:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,5.732588699080158,48.529411764705884,1610612764,101,79,2024-03-17T02:04:22Z,5530000,False,7.0,1.0,1,left,C. Kispert driving finger roll Layup (16 PTS) (J. Poole 8 AST),"[1630557, 1629673]",1610612764.0,WAS,driving finger roll,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,16.0,,J. Poole,1629673.0,8.0,,,,,,,,,
561,PT08M43.00S,2024-03-17T02:04:30.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,94.03745072273325,53.18627450980392,1610612741,101,79,2024-03-17T02:04:37Z,5550000,False,16.0,4.0,1,right,MISS A. Dosunmu driving finger roll Layup,[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,,,,,
562,PT08M43.00S,2024-03-17T02:04:32.5Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,101,79,2024-03-17T02:04:32Z,5560000,False,,,0,,A. Drummond REBOUND (Off:4 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,561.0,8.0,4.0,4.0,,,,,,,,,,,,,,
563,PT08M43.00S,2024-03-17T02:04:36.9Z,4,REGULAR,foul,personal,[],1626158,,,1610612741,101,79,2024-03-17T02:04:44Z,5570000,False,,,0,,R. Holmes personal FOUL (5 PF),"[1626158, 203083]",1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,,,2002.0,,,,5.0,0.0,Drummond,203083.0,,,,,
565,PT08M35.00S,2024-03-17T02:05:14.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,101,79,2024-03-17T02:05:14Z,5590000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M27.00S,2024-03-17T02:08:24.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,92.06636005256242,4.901960784313726,1610612741,101,79,2024-03-17T02:08:28Z,5600000,False,-225.0,22.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,22.66,Missed,,,,,,,,,,,,,,,,,,
568,PT08M25.00S,2024-03-17T02:08:26.9Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,101,79,2024-03-17T02:08:28Z,5610000,False,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,567.0,3.0,3.0,0.0,,,,,,,,,,,,,,
569,PT08M07.00S,2024-03-17T02:08:45.2Z,4,REGULAR,3pt,Jump Shot,[],1631098,28.86005256241787,14.460784313725492,1610612764,101,79,2024-03-17T02:08:50Z,5620000,False,178.0,219.0,1,left,MISS J. Davis 28' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,28.19,Missed,,,,,,,,,,,,,,,,,,
570,PT08M03.00S,2024-03-17T02:08:49.2Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,101,79,2024-03-17T02:08:50Z,5630000,False,,,0,,A. Drummond REBOUND (Off:4 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,569.0,9.0,5.0,4.0,,,,,,,,,,,,,,
571,PT07M58.00S,2024-03-17T02:08:54.3Z,4,REGULAR,turnover,lost ball,[],1627936,,,1610612741,101,79,2024-03-17T02:08:58Z,5640000,False,,,0,,A. Caruso lost ball TURNOVER (2 TO),"[1627936, 1631098]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Davis,1631098.0,,
572,PT07M58.00S,2024-03-17T02:08:54.3Z,4,REGULAR,steal,,[],1631098,,,1610612764,101,79,2024-03-17T02:08:56Z,5650000,False,,,0,,J. Davis STEAL (1 STL),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
574,PT07M48.00S,2024-03-17T02:09:09.7Z,4,REGULAR,substitution,out,[],203083,,,1610612764,101,79,2024-03-17T02:09:18Z,5670000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M48.00S,2024-03-17T02:09:09.7Z,4,REGULAR,substitution,out,[],201942,,,1610612764,101,79,2024-03-17T02:09:18Z,5680000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M48.00S,2024-03-17T02:09:09.7Z,4,REGULAR,substitution,in,[],1641931,,,1610612764,101,79,2024-03-17T02:09:18Z,5690000,False,,,0,,SUB in: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M48.00S,2024-03-17T02:09:09.7Z,4,REGULAR,substitution,in,[],202696,,,1610612764,101,79,2024-03-17T02:09:18Z,5700000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M46.00S,2024-03-17T02:09:31.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,11.777266754270697,3.1862745098039214,1610612764,101,79,2024-03-17T02:09:36Z,5710000,False,234.0,58.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,24.12,Missed,,,,,,,,,,,,,,,,,,
579,PT07M42.00S,2024-03-17T02:09:35.3Z,4,REGULAR,rebound,defensive,[],1641931,,,1610612741,101,79,2024-03-17T02:09:36Z,5720000,False,,,0,,O. Bitim REBOUND (Off:0 Def:6),[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Right Corner 3,24+ Right,,,578.0,6.0,6.0,0.0,,,,,,,,,,,,,,
580,PT07M36.00S,2024-03-17T02:09:40.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,92.85479632063075,50.245098039215684,1610612741,103,79,2024-03-17T02:10:00Z,5730000,False,1.0,15.0,1,right,A. Dosunmu running Layup (30 PTS),[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,30.0,,,,,,,,,,,,,
582,PT07M36.00S,2024-03-17T02:10:19.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,103,79,2024-03-17T02:10:19Z,5750000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M36.00S,2024-03-17T02:11:11.5Z,4,REGULAR,substitution,out,[],1629673,,,1610612764,103,79,2024-03-17T02:11:24Z,5760000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M36.00S,2024-03-17T02:11:11.5Z,4,REGULAR,substitution,out,[],1626158,,,1610612764,103,79,2024-03-17T02:11:24Z,5770000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M36.00S,2024-03-17T02:11:11.5Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,103,79,2024-03-17T02:11:24Z,5780000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M36.00S,2024-03-17T02:11:11.5Z,4,REGULAR,substitution,in,[],1631116,,,1610612764,103,79,2024-03-17T02:11:24Z,5790000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M36.00S,2024-03-17T02:11:11.5Z,4,REGULAR,substitution,in,[],1630215,,,1610612764,103,79,2024-03-17T02:11:24Z,5800000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M36.00S,2024-03-17T02:11:11.5Z,4,REGULAR,substitution,in,[],1630647,,,1610612764,103,79,2024-03-17T02:11:24Z,5810000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M25.00S,2024-03-17T02:11:29.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,5.338370565045992,51.225490196078425,1610612764,103,81,2024-03-17T02:11:34Z,5820000,False,-6.0,-2.0,1,left,E. Omoruyi cutting Layup (4 PTS) (J. Champagnie 2 AST),"[1630647, 1630551]",1610612764.0,WAS,cutting,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,4.0,,J. Champagnie,1630551.0,2.0,,,,,,,,,
591,PT07M08.00S,2024-03-17T02:11:48.2Z,4,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612741,103,81,2024-03-17T02:11:56Z,5840000,False,,,0,,J. Carter bad pass out-of-bounds TURNOVER (3 TO),[1628975],1610612741.0,CHI,bad pass,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,202058.0,,,,,,,,3.0,,,,
592,PT06M56.00S,2024-03-17T02:12:04.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630551,26.363337713534822,17.401960784313726,1610612764,103,84,2024-03-17T02:12:08Z,5850000,False,163.0,195.0,1,left,J. Champagnie 25' 3PT  (6 PTS) (P. Baldwin Jr. 2 AST),"[1630551, 1631116]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.44,Made,,,,,6.0,,P. Baldwin Jr.,1631116.0,2.0,,,,,,,,,
594,PT06M46.00S,2024-03-17T02:12:14.2Z,4,REGULAR,3pt,Jump Shot,[],1628975,71.04139290407359,17.647058823529413,1610612741,103,84,2024-03-17T02:12:19Z,5870000,False,-162.0,220.0,1,right,MISS J. Carter 27' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,27.29,Missed,,,,,,,,,,,,,,,,,,
595,PT06M42.00S,2024-03-17T02:12:18.2Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,103,84,2024-03-17T02:12:19Z,5880000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,594.0,5.0,4.0,1.0,,,,,,,,,,,,,,
596,PT06M36.00S,2024-03-17T02:12:23.5Z,4,REGULAR,3pt,Jump Shot,[],1631116,31.61957950065703,26.47058823529412,1610612764,103,87,2024-03-17T02:12:28Z,5890000,False,118.0,245.0,1,left,P. Baldwin Jr. 27' 3PT  (6 PTS) (J. Champagnie 3 AST),"[1631116, 1630551]",1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,27.15,Made,,,,,6.0,,J. Champagnie,1630551.0,3.0,,,,,,,,,
598,PT06M34.00S,2024-03-17T02:12:30.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,103,87,2024-03-17T02:12:30Z,5910000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
