actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
516,PT10M19.00S,2023-11-13T01:54:13.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,4.28712220762155,52.69607843137255,1610612741,91,87,2023-11-13T01:54:25Z,5010000,False,-13.0,-12.0,1,left,D. DeRozan driving Layup (24 PTS),[201942],1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,1.82,Made,DeRozan,D. DeRozan,,,,,24.0,,,,,,,,,,,,,
517,PT10M19.00S,2023-11-13T01:54:16.7Z,4,REGULAR,foul,personal,['1freethrow'],1628995,,,1610612741,91,87,2023-11-13T01:54:23Z,5020000,False,,,0,,K. Knox II shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1628995, 201942]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Knox II,K. Knox II,,,,,,,,,,,,,,203177.0,1.0,0.0,DeRozan,201942.0
519,PT10M19.00S,2023-11-13T01:54:38.5Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,92,87,2023-11-13T01:54:38Z,5040000,False,,,0,,D. DeRozan Free Throw 1 of 1 (25 PTS),[201942],1610612741.0,CHI,,,,,,,,,,Made,DeRozan,D. DeRozan,,,,,25.0,,,,,,,,,,,,,
521,PT10M05.00S,2023-11-13T01:54:58.1Z,4,REGULAR,foul,personal,[],1630172,,,1610612765,92,87,2023-11-13T01:55:49Z,5060000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1630164]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,Williams,P. Williams,,,,,,,,,,,,,,1628485.0,1.0,0.0,Wiseman,1630164.0
523,PT10M05.00S,2023-11-13T01:55:08.2Z,4,REGULAR,substitution,out,[],1628975,,,1610612765,92,87,2023-11-13T01:55:11Z,5080000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,
524,PT10M05.00S,2023-11-13T01:55:08.2Z,4,REGULAR,substitution,in,[],1628470,,,1610612765,92,87,2023-11-13T01:55:11Z,5090000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,,,,,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,
525,PT09M56.00S,2023-11-13T01:55:27.3Z,4,REGULAR,2pt,Jump Shot,[],1628995,77.08607095926413,47.794117647058826,1610612765,92,89,2023-11-13T01:55:31Z,5100000,False,-11.0,163.0,1,right,K. Knox II 16' pullup Jump Shot (15 PTS),[1628995],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Center,16.33,Made,Knox II,K. Knox II,,,,,15.0,,,,,,,,,,,,,
526,PT09M38.00S,2023-11-13T01:55:44.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203083,8.360709592641262,50.245098039215684,1610612741,94,89,2023-11-13T04:00:19Z,5110000,False,-1.0,26.0,1,left,A. Drummond turnaround Hook (9 PTS) (A. Dosunmu 2 AST),"[203083, 1630245]",1610612741.0,CHI,turnaround,,,,,,Restricted Area,0-8 Center,2.61,Made,Drummond,A. Drummond,,,,,9.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,
528,PT09M21.00S,2023-11-13T01:56:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,91.01511169513797,34.31372549019608,1610612765,94,89,2023-11-13T01:56:07Z,5130000,False,-78.0,32.0,1,right,MISS M. Sasser 8' driving floating Shot - blocked,"[1631204, 201942]",1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,8.47,Missed,Sasser,M. Sasser,,,,,,,,,DeRozan,201942.0,,,,,,,,
541,PT09M21.00S,2023-11-13T01:56:02.4Z,4,REGULAR,block,,[],201942,,,1610612765,94,89,2023-11-13T01:57:01Z,5135000,False,,,0,,D. DeRozan BLOCK (3 BLK),[201942],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Left,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
529,PT09M19.00S,2023-11-13T01:56:04.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,94,89,2023-11-13T01:56:07Z,5140000,False,,,0,,A. Drummond REBOUND (Off:5 Def:6),[203083],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Left,,,Drummond,A. Drummond,528.0,11.0,6.0,5.0,,,,,,,,,,,,,,
531,PT09M17.00S,2023-11-13T01:56:08.8Z,4,REGULAR,turnover,bad pass,[],203083,,,1610612741,94,89,2023-11-13T01:56:28Z,5160000,False,,,0,,A. Drummond bad pass TURNOVER (1 TO),"[203083, 1631093]",1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Drummond,A. Drummond,,,,,,,,,,,1.0,Ivey,1631093.0,,,,,
532,PT09M17.00S,2023-11-13T01:56:08.8Z,4,REGULAR,steal,,[],1631093,,,1610612765,94,89,2023-11-13T01:56:11Z,5170000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
533,PT09M15.00S,2023-11-13T01:56:12.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,94.03745072273325,49.754901960784316,1610612765,94,91,2023-11-13T01:56:31Z,5180000,False,-1.0,4.0,1,right,J. Ivey Layup (6 PTS),[1631093],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,0.37,Made,Ivey,J. Ivey,,,,,6.0,,,,,,,,,,,,,
534,PT09M07.00S,2023-11-13T01:56:24.1Z,4,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612741,94,91,2023-11-13T01:56:34Z,5190000,False,,,0,,J. Wiseman shooting personal FOUL (3 PF) (Williams 2 FT),"[1630164, 1630172]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,1628485.0,3.0,0.0,Williams,1630172.0
536,PT09M07.00S,2023-11-13T01:56:46.9Z,4,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,95,91,2023-11-13T01:56:46Z,5210000,False,,,0,,P. Williams Free Throw 1 of 2 (4 PTS),[1630172],1610612741.0,CHI,,,,,,,,,,Made,Williams,P. Williams,,,,,4.0,,,,,,,,,,,,,
537,PT09M07.00S,2023-11-13T01:56:51.1Z,4,REGULAR,substitution,out,[],1630164,,,1610612741,95,91,2023-11-13T01:56:59Z,5220000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,,,,,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,
538,PT09M07.00S,2023-11-13T01:56:51.1Z,4,REGULAR,substitution,out,[],202692,,,1610612741,95,91,2023-11-13T01:56:59Z,5230000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
539,PT09M07.00S,2023-11-13T01:56:51.1Z,4,REGULAR,substitution,in,[],1628963,,,1610612741,95,91,2023-11-13T01:56:59Z,5240000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
540,PT09M07.00S,2023-11-13T01:56:51.1Z,4,REGULAR,substitution,in,[],1630595,,,1610612741,95,91,2023-11-13T01:56:59Z,5250000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
542,PT09M07.00S,2023-11-13T01:56:46.9Z,4,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,95,91,2023-11-13T01:57:14Z,5260000,False,,,0,,MISS P. Williams Free Throw 2 of 2,[1630172],1610612741.0,CHI,,,,,,,,,,Missed,Williams,P. Williams,,,,,,,,,,,,,,,,,,
543,PT09M03.00S,2023-11-13T01:56:50.9Z,4,REGULAR,rebound,defensive,[],1628995,,,1610612765,95,91,2023-11-13T01:57:14Z,5270000,False,,,0,,K. Knox II REBOUND (Off:0 Def:3),[1628995],1610612765.0,DET,,,,,,,,,,,Knox II,K. Knox II,542.0,3.0,3.0,0.0,,,,,,,,,,,,,,
544,PT08M50.00S,2023-11-13T01:57:26.8Z,4,REGULAR,2pt,Jump Shot,[],1630595,77.34888304862024,28.921568627450984,1610612765,95,91,2023-11-13T01:57:32Z,5280000,False,-105.0,160.0,1,right,MISS C. Cunningham 19' pullup Shot,[1630595],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Left Center,19.19,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
545,PT08M47.00S,2023-11-13T01:57:29.8Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,95,91,2023-11-13T01:57:32Z,5290000,False,,,0,,A. Drummond REBOUND (Off:5 Def:7),[203083],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Left Center,,,Drummond,A. Drummond,544.0,12.0,7.0,5.0,,,,,,,,,,,,,,
546,PT08M25.00S,2023-11-13T01:57:51.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203083,8.229303547963205,45.34313725490196,1610612741,97,91,2023-11-13T04:02:35Z,5300000,False,23.0,25.0,1,left,A. Drummond turnaround Hook (11 PTS) (A. Dosunmu 3 AST),"[203083, 1630245]",1610612741.0,CHI,turnaround,,,,,,Restricted Area,0-8 Center,3.41,Made,Drummond,A. Drummond,,,,,11.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,,
548,PT08M13.00S,2023-11-13T01:58:03.5Z,4,REGULAR,3pt,Jump Shot,[],1631093,67.23061760840999,68.13725490196079,1610612765,97,91,2023-11-13T01:58:13Z,5320000,False,91.0,256.0,1,right,MISS J. Ivey 27' 3PT,[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,27.11,Missed,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
549,PT08M11.00S,2023-11-13T01:58:05.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,97,91,2023-11-13T01:58:13Z,5330000,False,,,0,,A. Drummond REBOUND (Off:5 Def:8),[203083],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Drummond,A. Drummond,548.0,13.0,8.0,5.0,,,,,,,,,,,,,,
550,PT07M59.00S,2023-11-13T01:58:17.3Z,4,REGULAR,2pt,Jump Shot,[],1628470,6.438896189224705,23.307291666666664,1610612741,97,91,2023-11-13T01:58:24Z,5340000,False,133.0,8.0,1,left,MISS T. Craig 13' step back Shot,[1628470],1610612741.0,CHI,step back,,,,,,Mid-Range,8-16 Right,13.37,Missed,Craig,T. Craig,,,,,,,,,,,,,,,,,,
551,PT07M56.00S,2023-11-13T01:58:20.3Z,4,REGULAR,rebound,defensive,[],1631204,,,1610612765,97,91,2023-11-13T01:58:24Z,5350000,False,,,0,,M. Sasser REBOUND (Off:0 Def:3),[1631204],1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,Sasser,M. Sasser,550.0,3.0,3.0,0.0,,,,,,,,,,,,,,
552,PT07M49.00S,2023-11-13T01:58:27.1Z,4,REGULAR,2pt,Jump Shot,[],1631204,89.61892247043363,79.9249387254902,1610612765,97,91,2023-11-13T01:58:33Z,5360000,False,150.0,45.0,1,right,MISS M. Sasser 15' pullup Shot,[1631204],1610612765.0,DET,pullup,,,,,,Mid-Range,8-16 Right,15.63,Missed,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
553,PT07M46.00S,2023-11-13T01:58:30.1Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612741,97,91,2023-11-13T01:58:33Z,5370000,False,,,0,,T. Craig REBOUND (Off:3 Def:6),[1628470],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Right,,,Craig,T. Craig,552.0,9.0,6.0,3.0,,,,,,,,,,,,,,
554,PT07M34.00S,2023-11-13T01:58:42.7Z,4,REGULAR,2pt,Jump Shot,[],201942,22.815374507227332,31.372549019607842,1610612741,99,91,2023-11-13T01:58:47Z,5380000,False,93.0,162.0,1,left,D. DeRozan 18' pullup Jump Shot (27 PTS),[201942],1610612741.0,CHI,pullup,,,,,,Mid-Range,16-24 Right Center,18.68,Made,DeRozan,D. DeRozan,,,,,27.0,,,,,,,,,,,,,
555,PT07M34.00S,2023-11-13T01:58:47.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,99,91,2023-11-13T01:58:47Z,5390000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M34.00S,2023-11-13T02:00:56.5Z,4,REGULAR,substitution,out,[],203083,,,1610612765,99,91,2023-11-13T02:01:27Z,5400000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
557,PT07M34.00S,2023-11-13T02:00:56.5Z,4,REGULAR,substitution,out,[],1631093,,,1610612765,99,91,2023-11-13T02:01:27Z,5410000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
558,PT07M34.00S,2023-11-13T02:00:56.5Z,4,REGULAR,substitution,out,[],1631204,,,1610612765,99,91,2023-11-13T02:01:27Z,5420000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
559,PT07M34.00S,2023-11-13T02:00:56.5Z,4,REGULAR,substitution,in,[],202696,,,1610612765,99,91,2023-11-13T02:01:27Z,5430000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
560,PT07M34.00S,2023-11-13T02:00:56.5Z,4,REGULAR,substitution,in,[],1630165,,,1610612765,99,91,2023-11-13T02:01:27Z,5440000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
561,PT07M34.00S,2023-11-13T02:00:56.5Z,4,REGULAR,substitution,in,[],1641709,,,1610612765,99,91,2023-11-13T02:01:27Z,5450000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
562,PT07M18.00S,2023-11-13T02:01:59.5Z,4,REGULAR,foul,personal,[],1630245,,,1610612765,99,91,2023-11-13T02:02:06Z,5460000,False,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 1630595]",1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,2534.0,2.0,0.0,Cunningham,1630595.0
564,PT07M06.00S,2023-11-13T02:02:26.9Z,4,REGULAR,2pt,Jump Shot,[],1630165,84.36268068331142,31.533394607843135,1610612765,99,91,2023-11-13T02:02:34Z,5480000,False,-92.0,94.0,1,right,MISS K. Hayes 13' pullup Shot,[1630165],1610612765.0,DET,pullup,,,,,,Mid-Range,8-16 Left,13.21,Missed,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
565,PT07M04.00S,2023-11-13T02:02:28.9Z,4,REGULAR,rebound,offensive,[],1641709,,,1610612765,99,91,2023-11-13T02:02:34Z,5490000,False,,,0,,A. Thompson REBOUND (Off:6 Def:8),[1641709],1610612765.0,DET,,,,,,,Mid-Range,8-16 Left,,,Thompson,A. Thompson,564.0,14.0,8.0,6.0,,,,,,,,,,,,,,
566,PT07M02.00S,2023-11-13T02:02:30.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628995,69.59592641261499,21.813725490196077,1610612765,99,94,2023-11-13T02:02:37Z,5500000,False,-141.0,233.0,1,right,K. Knox II 27' 3PT  (18 PTS) (A. Thompson 2 AST),"[1628995, 1641709]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,27.25,Made,Knox II,K. Knox II,,,,,18.0,A. Thompson,1641709.0,2.0,,,,,,,,,,
568,PT06M45.00S,2023-11-13T02:02:47.1Z,4,REGULAR,3pt,Jump Shot,[],202696,32.013797634691194,37.745098039215684,1610612741,102,94,2023-11-13T02:02:54Z,5520000,False,61.0,248.0,1,left,N. Vucevic 25' 3PT  (14 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,25.59,Made,Vucevic,N. Vucevic,,,,,14.0,D. DeRozan,201942.0,1.0,,,,,,,,,,
570,PT06M25.00S,2023-11-13T02:03:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,93.77463863337714,52.450980392156865,1610612765,102,94,2023-11-13T02:03:19Z,5540000,False,12.0,6.0,1,right,MISS M. Bagley III driving Layup - blocked,"[1628963, 202696]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,1.37,Missed,Bagley III,M. Bagley III,,,,,,,,,Vucevic,202696.0,,,,,,,,
571,PT06M25.00S,2023-11-13T02:03:10.0Z,4,REGULAR,block,,[],202696,,,1610612765,102,94,2023-11-13T02:03:13Z,5550000,False,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
572,PT06M25.00S,2023-11-13T02:03:10.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,102,94,2023-11-13T02:03:19Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,570.0,,,,,,,,,,,,,,,,,
574,PT06M25.00S,2023-11-13T02:03:19.5Z,4,REGULAR,substitution,out,[],201942,,,1610612765,102,94,2023-11-13T02:03:27Z,5580000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
575,PT06M25.00S,2023-11-13T02:03:19.5Z,4,REGULAR,substitution,out,[],1630245,,,1610612765,102,94,2023-11-13T02:03:27Z,5590000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
576,PT06M25.00S,2023-11-13T02:03:19.5Z,4,REGULAR,substitution,in,[],203897,,,1610612765,102,94,2023-11-13T02:03:27Z,5600000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
577,PT06M25.00S,2023-11-13T02:03:19.5Z,4,REGULAR,substitution,in,[],1629632,,,1610612765,102,94,2023-11-13T02:03:27Z,5610000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
578,PT06M21.00S,2023-11-13T02:03:36.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,93.51182654402102,50.49019607843137,1610612765,102,96,2023-11-13T02:03:44Z,5620000,False,2.0,8.0,1,right,M. Bagley III cutting Layup (14 PTS) (K. Knox II 1 AST),"[1628963, 1628995]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,0.89,Made,Bagley III,M. Bagley III,,,,,14.0,K. Knox II,1628995.0,1.0,,,,,,,,,,
580,PT06M07.00S,2023-11-13T02:03:50.6Z,4,REGULAR,3pt,Jump Shot,[],202696,30.962549277266753,41.17647058823529,1610612741,102,96,2023-11-13T02:03:56Z,5640000,False,44.0,239.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,24.25,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
581,PT06M04.00S,2023-11-13T02:03:53.6Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,102,96,2023-11-13T02:03:56Z,5650000,False,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,Hayes,K. Hayes,580.0,3.0,3.0,0.0,,,,,,,,,,,,,,
582,PT06M00.00S,2023-11-13T02:04:00.8Z,4,REGULAR,turnover,traveling,[],1628963,,,1610612765,102,96,2023-11-13T02:04:10Z,5660000,False,,,0,,M. Bagley III traveling TURNOVER (3 TO),[1628963],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Bagley III,M. Bagley III,,,,,,,,,,,3.0,,,1628485.0,,,,
583,PT05M50.00S,2023-11-13T02:04:25.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,12.434296977660972,48.529411764705884,1610612741,102,96,2023-11-13T02:04:55Z,5670000,False,7.0,64.0,1,left,MISS N. Vucevic 6' turnaround Hook - blocked,"[202696, 1628963]",1610612741.0,CHI,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,Vucevic,N. Vucevic,,,,,,,,,Bagley III,1628963.0,,,,,,,,
584,PT05M50.00S,2023-11-13T02:04:25.7Z,4,REGULAR,block,,[],1628963,,,1610612741,102,96,2023-11-13T02:04:29Z,5680000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
585,PT05M48.00S,2023-11-13T02:04:27.7Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,102,96,2023-11-13T02:04:55Z,5690000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Cunningham,C. Cunningham,583.0,3.0,3.0,0.0,,,,,,,,,,,,,,
586,PT05M45.00S,2023-11-13T02:04:37.3Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612765,102,96,2023-11-13T02:04:45Z,5700000,False,,,0,,C. White shooting personal FOUL (3 PF) (Cunningham 2 FT),"[1629632, 1630595]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,White,C. White,,,,,,,,,,,,,,1628485.0,3.0,0.0,Cunningham,1630595.0
588,PT05M45.00S,2023-11-13T02:05:11.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630595,,,1610612765,102,97,2023-11-13T02:05:11Z,5720000,False,,,0,,C. Cunningham Free Throw 1 of 2 (7 PTS),[1630595],1610612765.0,DET,,,,,,,,,,Made,Cunningham,C. Cunningham,,,,,7.0,,,,,,,,,,,,,
589,PT05M45.00S,2023-11-13T02:05:13.7Z,4,REGULAR,substitution,out,[],1630172,,,1610612765,102,97,2023-11-13T02:05:21Z,5730000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,
590,PT05M45.00S,2023-11-13T02:05:13.7Z,4,REGULAR,substitution,out,[],1628963,,,1610612765,102,97,2023-11-13T02:05:21Z,5740000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
591,PT05M45.00S,2023-11-13T02:05:13.7Z,4,REGULAR,substitution,in,[],1630245,,,1610612765,102,97,2023-11-13T02:05:21Z,5750000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
592,PT05M45.00S,2023-11-13T02:05:13.7Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,102,97,2023-11-13T02:05:21Z,5760000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,
593,PT05M45.00S,2023-11-13T02:05:35.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630595,,,1610612765,102,98,2023-11-13T02:05:35Z,5770000,False,,,0,,C. Cunningham Free Throw 2 of 2 (8 PTS),[1630595],1610612765.0,DET,,,,,,,,,,Made,Cunningham,C. Cunningham,,,,,8.0,,,,,,,,,,,,,
594,PT05M30.00S,2023-11-13T02:05:51.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,12.697109067017081,50.0,1610612741,102,98,2023-11-13T02:05:56Z,5780000,False,0.0,67.0,1,left,MISS C. White 6' driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,White,C. White,,,,,,,,,,,,,,,,,,
595,PT05M29.00S,2023-11-13T02:05:52.8Z,4,REGULAR,rebound,defensive,[],1641709,,,1610612765,102,98,2023-11-13T02:05:56Z,5790000,False,,,0,,A. Thompson REBOUND (Off:6 Def:9),[1641709],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Thompson,A. Thompson,594.0,15.0,9.0,6.0,,,,,,,,,,,,,,
596,PT05M12.00S,2023-11-13T02:06:10.7Z,4,REGULAR,3pt,Jump Shot,[],1628995,94.43166885676742,97.54901960784314,1610612765,102,98,2023-11-13T02:06:19Z,5800000,False,238.0,0.0,1,right,MISS K. Knox II 3PT,[1628995],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,23.77,Missed,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
597,PT05M07.00S,2023-11-13T02:06:15.7Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,102,98,2023-11-13T02:06:19Z,5810000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Dosunmu,A. Dosunmu,596.0,1.0,1.0,0.0,,,,,,,,,,,,,,
598,PT05M02.00S,2023-11-13T02:06:19.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,6.783837056504599,48.77450980392157,1610612741,104,98,2023-11-13T02:06:24Z,5820000,False,6.0,11.0,1,left,A. Dosunmu running finger roll Layup (12 PTS),[1630245],1610612741.0,CHI,running finger roll,,,,,,Restricted Area,0-8 Center,1.28,Made,Dosunmu,A. Dosunmu,,,,,12.0,,,,,,,,,,,,,
599,PT04M43.00S,2023-11-13T02:06:39.6Z,4,REGULAR,turnover,lost ball,[],1630191,,,1610612765,104,98,2023-11-13T02:07:18Z,5830000,False,,,0,,I. Stewart lost ball TURNOVER (3 TO),"[1630191, 1630245]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Stewart,I. Stewart,,,,,,,,,,,3.0,Dosunmu,1630245.0,,,,,
600,PT04M43.00S,2023-11-13T02:06:39.6Z,4,REGULAR,steal,,[],1630245,,,1610612741,104,98,2023-11-13T02:06:42Z,5840000,False,,,0,,A. Dosunmu STEAL (3 STL),[1630245],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
