actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
581,PT04M59.00S,2025-04-11T02:06:30.8Z,4,REGULAR,freethrow,1 of 1,[],1626192,,,1610612749,123,99,2025-04-11T02:06:30Z,5690000,False,,,0,,P. Connaughton Free Throw 1 of 1 (3 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
582,PT04M43.00S,2025-04-11T02:06:46.1Z,4,REGULAR,3pt,Jump Shot,[],1631311,69.46452036793693,76.7156862745098,1610612740,123,99,2025-04-11T02:06:59Z,5700000,False,134.0,235.0,1,right,MISS L. Quinones 26' step back 3PT,[1631311],1610612740.0,NOP,step back,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
583,PT04M41.00S,2025-04-11T02:06:48.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,123,99,2025-04-11T02:06:59Z,5710000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,582.0,,,,,,,,,,,,,,,,
585,PT04M33.00S,2025-04-11T02:07:05.4Z,4,REGULAR,turnover,bad pass,[],1631123,,,1610612749,123,99,2025-04-11T02:07:12Z,5730000,False,,,0,,J. Bouyea bad pass TURNOVER (1 TO),"[1631123, 1631311]",1610612749.0,MIL,,,,Bouyea,J. Bouyea,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,Quinones,1631311.0,,
586,PT04M33.00S,2025-04-11T02:07:05.4Z,4,REGULAR,steal,,[],1631311,,,1610612740,123,99,2025-04-11T02:07:08Z,5740000,False,,,0,,L. Quinones STEAL (1 STL),[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
587,PT04M31.00S,2025-04-11T02:07:09.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631311,92.19776609724047,51.470588235294116,1610612740,123,99,2025-04-11T02:08:05Z,5750000,False,7.0,21.0,1,right,MISS L. Quinones running Layup - blocked,"[1631311, 1641748]",1610612740.0,NOP,running,,,Quinones,L. Quinones,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1641748.0
588,PT04M31.00S,2025-04-11T02:07:09.2Z,4,REGULAR,block,,[],1641748,,,1610612740,123,99,2025-04-11T02:07:19Z,5760000,False,,,0,,A. Jackson Jr. BLOCK (1 BLK),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
589,PT04M30.00S,2025-04-11T02:07:10.2Z,4,REGULAR,rebound,defensive,[],1631123,,,1610612749,123,99,2025-04-11T02:08:05Z,5770000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:1),[1631123],1610612749.0,MIL,,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,,,,587.0,1.0,1.0,0.0,,,,,,,,,,,,,
590,PT04M23.00S,2025-04-11T02:07:20.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641810,,,1610612749,123,99,2025-04-11T02:07:42Z,5780000,False,,,0,,A. Reeves personal FOUL (3 PF) (Connaughton 2 FT),"[1641810, 1626192]",1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628951.0,,3.0,0.0,Connaughton,1626192.0,,,,
592,PT04M23.00S,2025-04-11T02:07:43.9Z,4,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,124,99,2025-04-11T02:07:43Z,5800000,False,,,0,,P. Connaughton Free Throw 1 of 2 (4 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
593,PT04M23.00S,2025-04-11T02:07:58.5Z,4,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,125,99,2025-04-11T02:07:58Z,5810000,False,,,0,,P. Connaughton Free Throw 2 of 2 (5 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
594,PT04M00.00S,2025-04-11T02:08:22.0Z,4,REGULAR,3pt,Jump Shot,[],1631288,71.48488830486203,75.75827205882352,1610612740,125,102,2025-04-11T02:08:31Z,5820000,False,129.0,216.0,1,right,J. Cain 25' 3PT  (13 PTS) (J. Robinson-Earl 3 AST),"[1631288, 1630526]",1610612740.0,NOP,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,25.11,Made,13.0,,,,,J. Robinson-Earl,1630526.0,3.0,,,,,,,,,,
596,PT03M41.00S,2025-04-11T02:08:41.4Z,4,REGULAR,3pt,Jump Shot,[],1626192,32.042542706964525,63.25827205882353,1610612749,125,102,2025-04-11T02:14:45Z,5840000,False,-66.0,249.0,1,left,MISS P. Connaughton 25' pullup 3PT,[1626192],1610612749.0,MIL,pullup,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
597,PT03M38.00S,2025-04-11T02:08:44.4Z,4,REGULAR,rebound,defensive,[],1631311,,,1610612740,125,102,2025-04-11T02:08:49Z,5850000,False,,,0,,L. Quinones REBOUND (Off:1 Def:4),[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Center,,,,596.0,5.0,4.0,1.0,,,,,,,,,,,,,
598,PT03M28.00S,2025-04-11T02:08:54.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631288,87.33574244415243,49.01960784313725,1610612740,125,104,2025-04-11T02:09:03Z,5860000,False,-5.0,67.0,1,right,J. Cain 6' pullup Jump Shot (15 PTS),[1631288],1610612740.0,NOP,pullup,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,6.67,Made,15.0,,,,,,,,,,,,,,,,,
599,PT03M18.00S,2025-04-11T02:09:04.4Z,4,REGULAR,2pt,Jump Shot,[],1641748,22.026938239159,49.01960784313725,1610612749,127,104,2025-04-11T02:09:12Z,5870000,False,5.0,155.0,1,left,A. Jackson Jr. 15' pullup Jump Shot (2 PTS) (P. Connaughton 1 AST),"[1641748, 1626192]",1610612749.0,MIL,pullup,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,8-16 Center,15.47,Made,2.0,,,,,P. Connaughton,1626192.0,1.0,,,,,,,,,,
601,PT03M03.00S,2025-04-11T02:09:19.0Z,4,REGULAR,3pt,Jump Shot,[],1641810,66.96780551905388,31.127450980392158,1610612740,127,104,2025-04-11T02:15:41Z,5890000,False,-94.0,258.0,1,right,MISS A. Reeves 27' pullup 3PT,[1641810],1610612740.0,NOP,pullup,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,27.47,Missed,,,,,,,,,,,,,,,,,,
602,PT03M00.00S,2025-04-11T02:09:22.0Z,4,REGULAR,rebound,offensive,[],1630526,,,1610612740,127,104,2025-04-11T02:09:27Z,5900000,False,,,0,,J. Robinson-Earl REBOUND (Off:6 Def:3),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,601.0,9.0,3.0,6.0,,,,,,,,,,,,,
603,PT02M58.00S,2025-04-11T02:09:24.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631311,72.09264126149803,17.15686274509804,1610612740,127,104,2025-04-11T02:09:30Z,5910000,False,-164.0,210.0,1,right,MISS L. Quinones 26' 3PT,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
604,PT02M53.00S,2025-04-11T02:09:29.5Z,4,REGULAR,rebound,defensive,[],1641753,,,1610612749,127,104,2025-04-11T02:09:30Z,5920000,False,,,0,,C. Livingston REBOUND (Off:0 Def:2),[1641753],1610612749.0,MIL,,,,Livingston,C. Livingston,,,,,Above the Break 3,24+ Left Center,,,,603.0,2.0,2.0,0.0,,,,,,,,,,,,,
605,PT02M42.00S,2025-04-11T02:09:42.0Z,4,REGULAR,3pt,Jump Shot,[],1641753,9.411957950065702,3.1862745098039214,1610612749,127,104,2025-04-11T02:16:16Z,5930000,False,234.0,36.0,1,left,MISS C. Livingston 3PT,[1641753],1610612749.0,MIL,,,,Livingston,C. Livingston,,,,,Right Corner 3,24+ Right,23.69,Missed,,,,,,,,,,,,,,,,,,
606,PT02M40.00S,2025-04-11T02:09:44.0Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,127,104,2025-04-11T02:16:16Z,5940000,False,,,0,,J. Robinson-Earl REBOUND (Off:6 Def:4),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,,605.0,10.0,4.0,6.0,,,,,,,,,,,,,
607,PT02M27.00S,2025-04-11T02:09:55.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641810,89.83245729303549,42.15686274509804,1610612740,127,104,2025-04-11T02:09:59Z,5950000,False,-39.0,43.0,1,right,MISS A. Reeves Hook,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
608,PT02M23.00S,2025-04-11T02:09:59.4Z,4,REGULAR,rebound,defensive,[],1630649,,,1610612749,127,104,2025-04-11T02:09:59Z,5960000,False,,,0,,S. Umude REBOUND (Off:0 Def:1),[1630649],1610612749.0,MIL,,,,Umude,S. Umude,,,,,In The Paint (Non-RA),0-8 Center,,,,607.0,1.0,1.0,0.0,,,,,,,,,,,,,
609,PT02M20.00S,2025-04-11T02:10:06.8Z,4,REGULAR,foul,offensive,['inpenalty'],1630649,,,1610612749,127,104,2025-04-11T02:10:26Z,5970000,False,,,0,,S. Umude offensive FOUL (1 PF),"[1630649, 1631288]",1610612749.0,MIL,,,,Umude,S. Umude,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627529.0,,1.0,0.0,Cain,1631288.0,,,,
611,PT02M20.00S,2025-04-11T02:10:06.8Z,4,REGULAR,turnover,offensive foul,[],1630649,,,1610612749,127,104,2025-04-11T02:10:06Z,5990000,False,,,0,,S. Umude offensive foul TURNOVER (1 TO),[1630649],1610612749.0,MIL,,,,Umude,S. Umude,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627529.0,1.0,,,,,,,,
612,PT02M20.00S,2025-04-11T02:10:20.0Z,4,REGULAR,substitution,out,[],1630526,,,1610612740,127,104,2025-04-11T02:10:27Z,6000000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M20.00S,2025-04-11T02:10:20.0Z,4,REGULAR,substitution,in,[],1631232,,,1610612740,127,104,2025-04-11T02:10:27Z,6010000,False,,,0,,SUB in: K. Brooks Jr.,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M08.00S,2025-04-11T02:10:34.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631288,83.919185282523,50.98039215686274,1610612740,127,104,2025-04-11T02:10:45Z,6020000,False,5.0,99.0,1,right,MISS J. Cain 9' driving floating Shot,[1631288],1610612740.0,NOP,driving floating,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,9.88,Missed,,,,,,,,,,,,,,,,,,
615,PT02M05.00S,2025-04-11T02:10:37.3Z,4,REGULAR,rebound,defensive,[],1641753,,,1610612749,127,104,2025-04-11T02:10:45Z,6030000,False,,,0,,C. Livingston REBOUND (Off:0 Def:3),[1641753],1610612749.0,MIL,,,,Livingston,C. Livingston,,,,,In The Paint (Non-RA),8-16 Center,,,,614.0,3.0,3.0,0.0,,,,,,,,,,,,,
616,PT02M04.00S,2025-04-11T02:10:41.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631311,,,1610612749,127,104,2025-04-11T02:10:53Z,6040000,False,,,0,,L. Quinones shooting personal FOUL (4 PF) (Jackson Jr. 2 FT),"[1631311, 1641748]",1610612740.0,NOP,shooting,,,Quinones,L. Quinones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,,4.0,0.0,Jackson Jr.,1641748.0,,,,
618,PT02M04.00S,2025-04-11T02:11:06.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641748,,,1610612749,127,104,2025-04-11T02:11:24Z,6060000,False,,,0,,MISS A. Jackson Jr. Free Throw 1 of 2,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
619,PT02M04.00S,2025-04-11T02:11:06.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,127,104,2025-04-11T02:11:24Z,6070000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,
620,PT02M04.00S,2025-04-11T02:11:06.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641748,,,1610612749,127,104,2025-04-11T02:11:24Z,6080000,False,,,0,,MISS A. Jackson Jr. Free Throw 2 of 2,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
621,PT02M00.00S,2025-04-11T02:11:10.8Z,4,REGULAR,rebound,defensive,[],1631232,,,1610612740,127,104,2025-04-11T02:11:24Z,6090000,False,,,0,,K. Brooks Jr. REBOUND (Off:2 Def:4),[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,620.0,6.0,4.0,2.0,,,,,,,,,,,,,
622,PT01M52.00S,2025-04-11T02:11:34.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641748,,,1610612740,127,104,2025-04-11T02:11:48Z,6100000,False,,,0,,A. Jackson Jr. personal FOUL (1 PF) (Cain 2 FT),"[1641748, 1631288]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201639.0,,1.0,0.0,Cain,1631288.0,,,,
632,PT01M52.00S,2025-04-11T02:12:06.3Z,4,REGULAR,freethrow,1 of 2,[],1631288,,,1610612740,127,105,2025-04-11T02:12:06Z,6120000,False,,,0,,J. Cain Free Throw 1 of 2 (16 PTS),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
633,PT01M52.00S,2025-04-11T02:12:20.0Z,4,REGULAR,freethrow,2 of 2,[],1631288,,,1610612740,127,106,2025-04-11T02:12:20Z,6130000,False,,,0,,J. Cain Free Throw 2 of 2 (17 PTS),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
634,PT01M37.00S,2025-04-11T02:12:35.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626192,6.1268068331143235,50.0,1610612749,127,106,2025-04-11T02:12:43Z,6140000,False,0.0,5.0,1,left,MISS P. Connaughton driving DUNK,[1626192],1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,,
635,PT01M35.00S,2025-04-11T02:12:37.6Z,4,REGULAR,rebound,offensive,[],1631123,,,1610612749,127,106,2025-04-11T02:12:43Z,6150000,False,,,0,,J. Bouyea REBOUND (Off:1 Def:1),[1631123],1610612749.0,MIL,,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,,,,634.0,2.0,1.0,1.0,,,,,,,,,,,,,
636,PT01M35.00S,2025-04-11T02:12:39.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630649,5.781865965834428,3.209252450980392,1610612749,130,106,2025-04-11T02:12:49Z,6160000,False,234.0,2.0,1,left,S. Umude 3PT  (3 PTS) (J. Bouyea 2 AST),"[1630649, 1631123]",1610612749.0,MIL,,,,Umude,S. Umude,,,,,Right Corner 3,24+ Right,23.4,Made,3.0,,,,,J. Bouyea,1631123.0,2.0,,,,,,,,,,
638,PT01M22.00S,2025-04-11T02:12:54.4Z,4,REGULAR,2pt,Layup,[],1631232,91.59001314060447,34.01501225490196,1610612740,130,106,2025-04-11T02:18:16Z,6180000,False,-80.0,27.0,1,right,MISS K. Brooks Jr. 8' driving Layup - blocked,"[1631232, 1630649]",1610612740.0,NOP,driving,,,Brooks Jr.,K. Brooks Jr.,,,,,Mid-Range,8-16 Left,8.42,Missed,,,,,,,,,,,,,,,,,Umude,1630649.0
639,PT01M22.00S,2025-04-11T02:12:54.4Z,4,REGULAR,block,,[],1630649,,,1610612740,130,106,2025-04-11T02:12:58Z,6190000,False,,,0,,S. Umude BLOCK (1 BLK),[1630649],1610612749.0,MIL,,,,Umude,S. Umude,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
640,PT01M18.00S,2025-04-11T02:12:58.4Z,4,REGULAR,rebound,defensive,[],1630649,,,1610612749,130,106,2025-04-11T02:13:12Z,6200000,False,,,0,,S. Umude REBOUND (Off:0 Def:2),[1630649],1610612749.0,MIL,,,,Umude,S. Umude,,,,,Mid-Range,8-16 Left,,,,638.0,2.0,2.0,0.0,,,,,,,,,,,,,
641,PT01M18.00S,2025-04-11T02:13:01.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631311,,,1610612749,130,106,2025-04-11T02:13:11Z,6210000,False,,,0,,L. Quinones shooting personal FOUL (5 PF) (Livingston 2 FT),"[1631311, 1641753]",1610612740.0,NOP,shooting,,,Quinones,L. Quinones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,5.0,0.0,Livingston,1641753.0,,,,
643,PT01M18.00S,2025-04-11T02:13:24.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641753,,,1610612749,131,106,2025-04-11T02:13:24Z,6230000,False,,,0,,C. Livingston Free Throw 1 of 2 (1 PTS),[1641753],1610612749.0,MIL,,,,Livingston,C. Livingston,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
644,PT01M18.00S,2025-04-11T02:13:36.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641753,,,1610612749,132,106,2025-04-11T02:13:36Z,6240000,False,,,0,,C. Livingston Free Throw 2 of 2 (2 PTS),[1641753],1610612749.0,MIL,,,,Livingston,C. Livingston,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
645,PT01M08.00S,2025-04-11T02:13:47.3Z,4,REGULAR,turnover,bad pass,[],1631311,,,1610612740,132,106,2025-04-11T02:13:53Z,6250000,False,,,0,,L. Quinones bad pass TURNOVER (4 TO),"[1631311, 1631123]",1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,4.0,,,,,Bouyea,1631123.0,,
646,PT01M08.00S,2025-04-11T02:13:47.3Z,4,REGULAR,steal,,[],1631123,,,1610612749,132,106,2025-04-11T02:13:51Z,6260000,False,,,0,,J. Bouyea STEAL (1 STL),[1631123],1610612749.0,MIL,,,,Bouyea,J. Bouyea,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
647,PT01M06.00S,2025-04-11T02:13:52.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641748,6.1268068331143235,52.450980392156865,1610612749,134,106,2025-04-11T02:18:51Z,6270000,False,-12.0,5.0,1,left,A. Jackson Jr. running alley-oop DUNK (4 PTS) (C. Livingston 1 AST),"[1641748, 1641753]",1610612749.0,MIL,running alley-oop,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.33,Made,4.0,,,,,C. Livingston,1641753.0,1.0,,,,,,,,,,
649,PT00M56.40S,2025-04-11T02:14:04.3Z,4,REGULAR,3pt,Jump Shot,[],1631288,65.78515111695138,31.61764705882353,1610612740,134,106,2025-04-11T02:19:06Z,6290000,False,-92.0,269.0,1,right,MISS J. Cain 28' step back 3PT,[1631288],1610612740.0,NOP,step back,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,28.44,Missed,,,,,,,,,,,,,,,,,,
650,PT00M52.80S,2025-04-11T02:14:07.9Z,4,REGULAR,rebound,offensive,[],1630283,,,1610612740,134,106,2025-04-11T02:14:07Z,6300000,False,,,0,,K. Kelley REBOUND (Off:3 Def:4),[1630283],1610612740.0,NOP,,,,Kelley,K. Kelley,,,,,Above the Break 3,24+ Left Center,,,,649.0,7.0,4.0,3.0,,,,,,,,,,,,,
651,PT00M47.20S,2025-04-11T02:14:16.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631123,,,1610612740,134,106,2025-04-11T02:14:27Z,6310000,False,,,0,,J. Bouyea shooting personal FOUL (1 PF) (Reeves 2 FT),"[1631123, 1641810]",1610612749.0,MIL,shooting,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627529.0,,1.0,0.0,Reeves,1641810.0,,,,
653,PT00M47.20S,2025-04-11T02:14:37.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641810,,,1610612740,134,107,2025-04-11T02:14:37Z,6330000,False,,,0,,A. Reeves Free Throw 1 of 2 (15 PTS),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
654,PT00M47.20S,2025-04-11T02:14:52.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641810,,,1610612740,134,108,2025-04-11T02:14:52Z,6340000,False,,,0,,A. Reeves Free Throw 2 of 2 (16 PTS),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
655,PT00M23.20S,2025-04-11T02:15:19.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,134,108,2025-04-11T02:16:00Z,6350000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628951.0,,,,,,,,,
656,PT00M12.40S,2025-04-11T02:15:39.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631288,93.11760840998686,48.28431372549019,1610612740,134,110,2025-04-11T02:15:44Z,6360000,False,-9.0,12.0,1,right,J. Cain driving Layup (19 PTS) (L. Quinones 6 AST),"[1631288, 1631311]",1610612740.0,NOP,driving,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,1.49,Made,19.0,,,,,L. Quinones,1631311.0,6.0,,,,,,,,,,
658,PT00M12.40S,2025-04-11T02:15:43.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641753,,,1610612740,134,110,2025-04-11T02:16:00Z,6380000,False,,,0,,C. Livingston shooting personal FOUL (1 PF) (Cain 1 FT),"[1641753, 1631288]",1610612749.0,MIL,shooting,,,Livingston,C. Livingston,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,,1.0,0.0,Cain,1631288.0,,,,
660,PT00M12.40S,2025-04-11T02:16:01.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1631288,,,1610612740,134,111,2025-04-11T02:16:01Z,6400000,False,,,0,,J. Cain Free Throw 1 of 1 (20 PTS),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2025-04-11T02:16:22.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641748,6.521024967148489,50.49019607843137,1610612749,136,111,2025-04-11T02:17:16Z,6410000,False,-2.0,9.0,1,left,A. Jackson Jr. DUNK (6 PTS),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.91,Made,6.0,,,,,,,,,,,,,,,,,
663,PT00M00.00S,2025-04-11T02:17:17.8Z,4,REGULAR,period,end,[],0,,,1610612740,136,111,2025-04-11T02:17:17Z,6430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M00.00S,2025-04-11T02:17:20.8Z,4,REGULAR,game,end,[],0,,,0,136,111,2025-04-11T02:17:20Z,6440000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
