actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
255,PT04M26.00S,2025-04-09T00:55:57.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,71.30420499342969,79.90196078431373,1610612749,36,46,2025-04-09T00:56:03Z,2520000,False,150.0,217.0,1,right,MISS T. Prince 26' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
256,PT04M23.00S,2025-04-09T00:56:00.7Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,36,46,2025-04-09T00:56:03Z,2530000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,255.0,3.0,3.0,0.0,,,,,,
257,PT04M20.00S,2025-04-09T00:56:07.0Z,2,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,36,46,2025-04-09T00:56:15Z,2540000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (3 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,203593.0,3.0,,,,,,,,,,,,
259,PT03M59.00S,2025-04-09T00:56:57.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,94.82588699080158,3.6764705882352944,1610612749,36,46,2025-04-09T00:57:13Z,2560000,False,-232.0,-4.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
260,PT03M56.00S,2025-04-09T00:57:00.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,36,46,2025-04-09T00:57:13Z,2570000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,259.0,4.0,4.0,0.0,,,,,,
261,PT03M47.00S,2025-04-09T00:57:11.3Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612750,36,46,2025-04-09T00:57:21Z,2580000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Edwards 2 FT),"[201572, 1630162]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,2.0,0.0,Edwards,1630162.0,,
263,PT03M47.00S,2025-04-09T00:57:41.3Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,36,47,2025-04-09T00:57:41Z,2600000,False,,,0,,A. Edwards Free Throw 1 of 2 (9 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
264,PT03M47.00S,2025-04-09T00:57:44.2Z,2,REGULAR,substitution,out,[],1629645,,,1610612750,36,47,2025-04-09T00:57:49Z,2610000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M47.00S,2025-04-09T00:57:44.2Z,2,REGULAR,substitution,in,[],1631157,,,1610612750,36,47,2025-04-09T00:57:49Z,2620000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M47.00S,2025-04-09T00:57:58.0Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,36,48,2025-04-09T00:57:58Z,2630000,False,,,0,,A. Edwards Free Throw 2 of 2 (10 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
269,PT03M33.00S,2025-04-09T00:58:11.4Z,2,REGULAR,2pt,Jump Shot,[],203507,84.05059132720105,20.098039215686274,1610612749,38,48,2025-04-09T00:58:18Z,2640000,False,-150.0,97.0,1,right,G. Antetokounmpo 17' turnaround fadeaway Jump Shot (4 PTS),[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left,17.84,Made,4.0,,,,,,,,,,,,,,,,,
270,PT03M23.00S,2025-04-09T00:58:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,9.543363994743759,44.36274509803921,1610612750,38,50,2025-04-09T00:58:27Z,2650000,False,28.0,37.0,1,left,J. McDaniels driving Layup (5 PTS) (J. Randle 1 AST),"[1630183, 203944]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,5.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
272,PT03M14.00S,2025-04-09T00:58:31.4Z,2,REGULAR,3pt,Jump Shot,[],201572,67.61867608409987,42.91513480392157,1610612749,38,50,2025-04-09T00:58:39Z,2670000,False,-35.0,252.0,1,right,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
273,PT03M11.00S,2025-04-09T00:58:34.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,38,50,2025-04-09T00:58:39Z,2680000,False,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,272.0,5.0,5.0,0.0,,,,,,
274,PT02M51.00S,2025-04-09T00:58:53.4Z,2,REGULAR,2pt,Jump Shot,[],203944,10.5946123521682,32.59803921568628,1610612750,38,50,2025-04-09T00:58:59Z,2690000,False,87.0,47.0,1,left,MISS J. Randle 9' fadeaway Shot,[203944],1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,9.89,Missed,,,,,,,,,,,,,,,,,,
275,PT02M48.00S,2025-04-09T00:58:56.4Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,38,50,2025-04-09T00:58:59Z,2700000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,,,,,274.0,3.0,3.0,0.0,,,,,,
276,PT02M40.00S,2025-04-09T00:59:06.6Z,2,REGULAR,turnover,bad pass,[],1627752,,,1610612749,38,50,2025-04-09T01:05:46Z,2710000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 203944]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Randle,203944.0,,,,,,,,,,
277,PT02M40.00S,2025-04-09T00:59:06.6Z,2,REGULAR,steal,,[],203944,,,1610612750,38,50,2025-04-09T00:59:09Z,2720000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
278,PT02M29.00S,2025-04-09T00:59:15.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,10.463206307490145,65.93137254901961,1610612750,38,50,2025-04-09T00:59:21Z,2730000,False,-80.0,46.0,1,left,MISS A. Edwards 9' pullup bank Shot,[1630162],1610612750.0,MIN,pullup bank,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,9.2,Missed,,,,,,,,,,,,,,,,,,
279,PT02M26.00S,2025-04-09T00:59:18.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,38,50,2025-04-09T00:59:21Z,2740000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,278.0,5.0,3.0,2.0,,,,,,
280,PT02M24.00S,2025-04-09T00:59:24.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612749,38,50,2025-04-09T00:59:35Z,2750000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203497, 203507]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
282,PT02M24.00S,2025-04-09T01:00:13.1Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,39,50,2025-04-09T01:00:13Z,2770000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
283,PT02M24.00S,2025-04-09T01:00:32.8Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,40,50,2025-04-09T01:00:32Z,2780000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
284,PT02M04.00S,2025-04-09T01:00:56.4Z,2,REGULAR,3pt,Jump Shot,[],1630183,8.492115637319317,98.0392156862745,1610612750,40,50,2025-04-09T01:01:07Z,2790000,False,-240.0,27.0,1,left,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,24.17,Missed,,,,,,,,,,,,,,,,,,
285,PT01M59.00S,2025-04-09T01:01:01.0Z,2,REGULAR,rebound,offensive,[],1630162,,,1610612750,40,50,2025-04-09T01:01:01Z,2800000,False,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,,,,,,284.0,3.0,2.0,1.0,,,,,,
286,PT01M56.00S,2025-04-09T01:01:04.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,9.724047306176084,48.720894607843135,1610612750,40,52,2025-04-09T01:10:47Z,2810000,False,6.0,39.0,1,left,J. McDaniels driving Layup (7 PTS) (A. Edwards 2 AST),"[1630183, 1630162]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.94,Made,7.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
288,PT01M34.00S,2025-04-09T01:01:27.0Z,2,REGULAR,2pt,Jump Shot,[],1631157,79.31997371879106,66.17647058823529,1610612749,40,52,2025-04-09T01:01:33Z,2830000,False,81.0,142.0,1,right,MISS R. Rollins 16' pullup Shot,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Right Center,16.33,Missed,,,,,,,,,,,,,,,,,,
289,PT01M30.00S,2025-04-09T01:01:31.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,40,52,2025-04-09T01:01:33Z,2840000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,288.0,5.0,4.0,1.0,,,,,,
290,PT01M24.00S,2025-04-09T01:01:38.3Z,2,REGULAR,2pt,Jump Shot,[],1630183,6.1268068331143235,29.411764705882355,1610612750,40,54,2025-04-09T01:11:13Z,2850000,False,103.0,5.0,1,left,J. McDaniels 10' turnaround fadeaway Jump Shot (9 PTS),[1630183],1610612750.0,MIN,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,10.3,Made,9.0,,,,,,,,,,,,,,,,,
291,PT01M05.00S,2025-04-09T01:01:55.5Z,2,REGULAR,3pt,Jump Shot,[],1631157,95.0886990801577,3.1862745098039214,1610612749,43,54,2025-04-09T01:02:00Z,2860000,False,-234.0,-6.0,1,right,R. Rollins 3PT  (5 PTS) (G. Antetokounmpo 5 AST),"[1631157, 203507]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,23.42,Made,5.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,,,,
293,PT00M50.10S,2025-04-09T01:02:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,5.995400788436268,48.77450980392157,1610612750,43,56,2025-04-09T01:02:16Z,2880000,False,6.0,4.0,1,left,J. McDaniels cutting Layup (11 PTS) (A. Edwards 3 AST),"[1630183, 1630162]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.72,Made,11.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,,
295,PT00M32.60S,2025-04-09T01:02:49.4Z,2,REGULAR,3pt,Jump Shot,[],203507,70.77858081471747,21.323529411764707,1610612749,43,56,2025-04-09T01:12:09Z,2900000,False,-143.0,222.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
296,PT00M29.30S,2025-04-09T01:02:52.7Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,43,56,2025-04-09T01:02:52Z,2910000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,295.0,4.0,3.0,1.0,,,,,,
297,PT00M24.60S,2025-04-09T01:02:59.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,16.63929040735874,39.21568627450981,1610612750,43,56,2025-04-09T01:14:23Z,2920000,False,54.0,104.0,1,left,MISS J. McDaniels 11' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,11.7,Missed,,,,,,,,,,,,,,,,,,
298,PT00M22.30S,2025-04-09T01:03:01.7Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,43,56,2025-04-09T01:14:23Z,2930000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,297.0,6.0,5.0,1.0,,,,,,
299,PT00M22.10S,2025-04-09T01:03:03.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203944,5.590000152587891,50.0,1610612750,43,56,2025-04-09T01:13:43Z,2940000,False,0.0,0.0,1,left,MISS J. Randle tip Layup,[203944],1610612750.0,MIN,tip,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
300,PT00M20.10S,2025-04-09T01:03:05.8Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612749,43,56,2025-04-09T01:13:43Z,2950000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,299.0,1.0,1.0,0.0,,,,,,
301,PT00M15.10S,2025-04-09T01:03:07.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,93.24901445466492,50.49019607843137,1610612749,45,56,2025-04-09T01:03:24Z,2960000,False,2.0,11.0,1,right,K. Kuzma running alley-oop Layup (2 PTS) (G. Antetokounmpo 6 AST),"[1628398, 203507]",1610612749.0,MIL,running alley-oop,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,,,,
303,PT00M00.30S,2025-04-09T01:03:28.1Z,2,REGULAR,2pt,Jump Shot,[],1630162,24.392247043363994,33.33333333333333,1610612750,45,56,2025-04-09T01:03:37Z,2980000,False,83.0,177.0,1,left,MISS A. Edwards 19' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,19.54,Missed,,,,,,,,,,,,,,,,,,
304,PT00M00.10S,2025-04-09T01:03:28.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,45,56,2025-04-09T01:03:37Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,303.0,,,,,,,,,
305,PT00M00.00S,2025-04-09T01:03:36.7Z,2,REGULAR,period,end,[],0,,,1610612750,45,56,2025-04-09T01:03:36Z,3000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2025-04-09T01:17:54.5Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612750,45,56,2025-04-09T01:18:47Z,3010000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2025-04-09T01:17:54.5Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,45,56,2025-04-09T01:18:47Z,3020000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2025-04-09T01:19:08.4Z,3,REGULAR,period,start,[],0,,,1610612749,45,56,2025-04-09T01:19:08Z,3030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M37.00S,2025-04-09T01:19:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,15.850854139290407,47.05882352941176,1610612749,47,56,2025-04-09T01:19:34Z,3040000,False,15.0,96.0,1,left,K. Kuzma 9' turnaround Jump Shot (4 PTS),[1628398],1610612749.0,MIL,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,9.76,Made,4.0,,,,,,,,,,,,,,,,,
310,PT11M13.00S,2025-04-09T01:19:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,43.872549019607845,1610612750,47,58,2025-04-09T01:19:58Z,3050000,False,-31.0,15.0,1,right,A. Edwards driving finger roll Layup (12 PTS) (J. Randle 2 AST),"[1630162, 203944]",1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.39,Made,12.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
312,PT10M51.00S,2025-04-09T01:20:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.389618922470433,51.470588235294116,1610612749,49,58,2025-04-09T01:20:20Z,3070000,False,-7.0,8.0,1,left,K. Kuzma cutting Layup (6 PTS) (G. Antetokounmpo 7 AST),"[1628398, 203507]",1610612749.0,MIL,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.06,Made,6.0,G. Antetokounmpo,203507.0,7.0,,,,,,,,,,,,,,
314,PT10M31.00S,2025-04-09T01:20:36.4Z,3,REGULAR,2pt,Jump Shot,[],1630162,93.11760840998686,31.372549019607842,1610612750,49,60,2025-04-09T01:20:41Z,3090000,False,-93.0,12.0,1,right,A. Edwards 9' turnaround fadeaway Jump Shot (14 PTS),[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,9.39,Made,14.0,,,,,,,,,,,,,,,,,
315,PT10M14.00S,2025-04-09T01:20:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,7.966491458607096,50.0,1610612749,51,60,2025-04-09T01:21:57Z,3100000,False,0.0,22.0,1,left,T. Prince driving finger roll Layup (4 PTS) (G. Antetokounmpo 8 AST),"[1627752, 203507]",1610612749.0,MIL,driving finger roll,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.24,Made,4.0,G. Antetokounmpo,203507.0,8.0,,,,,,,,,,,,,,
317,PT09M57.00S,2025-04-09T01:21:10.4Z,3,REGULAR,3pt,Jump Shot,[],1630183,91.80354796320631,3.1862745098039214,1610612750,51,60,2025-04-09T01:21:21Z,3120000,False,-234.0,25.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
318,PT09M53.00S,2025-04-09T01:21:14.4Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612749,51,60,2025-04-09T01:21:21Z,3130000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,,,,,,,,317.0,2.0,2.0,0.0,,,,,,
319,PT09M51.00S,2025-04-09T01:21:19.9Z,3,REGULAR,foul,personal,[],1630162,,,1610612749,51,60,2025-04-09T01:21:33Z,3140000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 203507]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,,,,,,,203593.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
321,PT09M48.00S,2025-04-09T01:21:46.0Z,3,REGULAR,foul,offensive,[],1628398,,,1610612749,51,60,2025-04-09T01:22:03Z,3160000,False,,,0,,K. Kuzma offensive FOUL (2 PF),"[1628398, 1630183]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,1629178.0,,,,,,,,2.0,0.0,McDaniels,1630183.0,,
323,PT09M48.00S,2025-04-09T01:21:46.0Z,3,REGULAR,turnover,offensive foul,[],1628398,,,1610612749,51,60,2025-04-09T01:21:46Z,3180000,False,,,0,,K. Kuzma offensive foul TURNOVER (2 TO),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,1629178.0,2.0,,,,,,,,,,,,
324,PT09M30.00S,2025-04-09T01:22:16.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630183,84.36268068331142,41.065410539215684,1610612750,51,62,2025-04-09T01:22:23Z,3190000,False,-45.0,94.0,1,right,J. McDaniels 10' pullup Jump Shot (13 PTS) (J. Randle 3 AST),"[1630183, 203944]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,10.45,Made,13.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
326,PT09M14.00S,2025-04-09T01:22:31.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,6.783837056504599,49.754901960784316,1610612749,51,62,2025-04-09T01:22:36Z,3210000,False,1.0,11.0,1,left,MISS B. Lopez Layup,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.14,Missed,,,,,,,,,,,,,,,,,,
327,PT09M13.00S,2025-04-09T01:22:32.7Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,51,62,2025-04-09T01:22:36Z,3220000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,326.0,3.0,3.0,0.0,,,,,,
328,PT09M05.00S,2025-04-09T01:22:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.9862023653088,49.754901960784316,1610612750,51,64,2025-04-09T01:22:47Z,3230000,False,-1.0,13.0,1,right,A. Edwards driving Layup (16 PTS) (M. Conley 2 AST),"[1630162, 201144]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.35,Made,16.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,
330,PT09M05.00S,2025-04-09T01:22:48.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,51,64,2025-04-09T01:22:48Z,3250000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT08M46.00S,2025-04-09T01:26:06.0Z,3,REGULAR,2pt,Jump Shot,[],203507,20.318659658344284,74.26470588235294,1610612749,51,64,2025-04-09T01:26:16Z,3260000,False,-121.0,138.0,1,left,MISS G. Antetokounmpo 18' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,18.41,Missed,,,,,,,,,,,,,,,,,,
332,PT08M42.00S,2025-04-09T01:26:10.0Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,51,64,2025-04-09T01:26:16Z,3270000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,331.0,5.0,4.0,1.0,,,,,,
333,PT08M34.00S,2025-04-09T01:26:17.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203944,85.9395532194481,49.25321691176471,1610612750,51,66,2025-04-09T01:26:25Z,3280000,False,-4.0,80.0,1,right,J. Randle 7' turnaround Hook (5 PTS),[203944],1610612750.0,MIN,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,5.0,,,,,,,,,,,,,,,,,
334,PT08M15.00S,2025-04-09T01:26:36.6Z,3,REGULAR,3pt,Jump Shot,[],201572,5.256241787122208,95.61121323529412,1610612749,54,66,2025-04-09T01:26:53Z,3290000,False,-228.0,-3.0,1,left,B. Lopez 3PT  (10 PTS) (R. Rollins 3 AST),"[201572, 1631157]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,22.81,Made,10.0,R. Rollins,1631157.0,3.0,,,,,,,,,,,,,,
336,PT07M53.00S,2025-04-09T01:27:01.6Z,3,REGULAR,turnover,traveling,[],203497,,,1610612750,54,66,2025-04-09T01:27:10Z,3310000,False,,,0,,R. Gobert traveling TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1629178.0,1.0,,,,,,,,,,,,
337,PT07M37.00S,2025-04-09T01:27:32.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,9.149145860709593,49.50980392156863,1610612749,56,66,2025-04-09T01:28:09Z,3320000,False,2.0,34.0,1,left,G. Antetokounmpo driving reverse Layup (8 PTS) (B. Lopez 1 AST),"[203507, 201572]",1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.36,Made,8.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
339,PT07M18.00S,2025-04-09T01:27:46.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,86.41590013140605,55.14705882352941,1610612750,56,66,2025-04-09T01:27:56Z,3340000,False,26.0,75.0,1,right,MISS A. Edwards 7' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,,
