actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
521,PT07M16.00S,2025-03-09T03:09:54.7Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,89,97,2025-03-09T03:10:15Z,5050000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M57.00S,2025-03-09T03:10:56.2Z,4,REGULAR,turnover,lost ball,[],1630175,,,1610612753,89,97,2025-03-09T03:11:09Z,5060000,False,,,0,,C. Anthony lost ball TURNOVER (1 TO),"[1630175, 1631260]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Green,1631260.0,,,,
523,PT06M57.00S,2025-03-09T03:10:56.2Z,4,REGULAR,steal,,[],1631260,,,1610612749,89,97,2025-03-09T03:14:09Z,5070000,False,,,0,,A. Green STEAL (3 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
524,PT06M48.00S,2025-03-09T03:11:04.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,95.22010512483574,3.431372549019608,1610612749,92,97,2025-03-09T03:13:55Z,5080000,False,-233.0,-8.0,1,right,T. Prince 3PT  (10 PTS) (A. Green 4 AST),"[1627752, 1631260]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,10.0,A. Green,1631260.0,4.0,,,,,,,,,,
526,PT06M32.00S,2025-03-09T03:11:20.7Z,4,REGULAR,2pt,Jump Shot,[],1631094,12.828515111695138,78.43137254901961,1610612753,92,97,2025-03-09T03:11:30Z,5100000,False,-142.0,68.0,1,left,MISS P. Banchero 15' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,15.77,Missed,,,,,,,,,,,,,,,,,,
527,PT06M29.00S,2025-03-09T03:11:23.7Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,92,97,2025-03-09T03:11:30Z,5110000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,526.0,9.0,6.0,3.0,,,,,,,,,,,,,,
528,PT06M22.00S,2025-03-09T03:11:30.2Z,4,REGULAR,3pt,Jump Shot,[],1627752,76.34691195795007,11.542585784313726,1610612749,95,97,2025-03-09T03:11:38Z,5120000,False,-192.0,170.0,1,right,T. Prince 25' 3PT  (13 PTS) (G. Antetokounmpo 4 AST),"[1627752, 203507]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,25.65,Made,,,,,13.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,
530,PT06M02.00S,2025-03-09T03:11:53.9Z,4,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612753,95,97,2025-03-09T03:12:06Z,5140000,False,,,0,,K. Porter Jr. shooting personal FOUL (3 PF) (Banchero 2 FT),"[1629645, 1631094]",1610612749.0,MIL,shooting,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2005.0,3.0,0.0,,,,Banchero,1631094.0,,
532,PT06M02.00S,2025-03-09T03:12:22.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,95,97,2025-03-09T03:12:22Z,5160000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M02.00S,2025-03-09T03:14:37.6Z,4,REGULAR,substitution,out,[],1631260,,,1610612753,95,97,2025-03-09T03:14:59Z,5170000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M02.00S,2025-03-09T03:14:37.6Z,4,REGULAR,substitution,in,[],203081,,,1610612753,95,97,2025-03-09T03:14:59Z,5180000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT06M02.00S,2025-03-09T03:15:19.2Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,95,98,2025-03-09T03:15:19Z,5190000,False,,,0,,P. Banchero Free Throw 1 of 2 (23 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
536,PT06M02.00S,2025-03-09T03:15:32.1Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,95,99,2025-03-09T03:15:32Z,5200000,False,,,0,,P. Banchero Free Throw 2 of 2 (24 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
537,PT05M37.00S,2025-03-09T03:15:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.11760840998686,50.49019607843137,1610612749,95,99,2025-03-09T03:16:25Z,5210000,False,2.0,12.0,1,right,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
538,PT05M34.00S,2025-03-09T03:16:01.2Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,95,99,2025-03-09T03:16:06Z,5220000,False,,,0,,C. Anthony REBOUND (Off:1 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,537.0,4.0,3.0,1.0,,,,,,,,,,,,,,
539,PT05M20.00S,2025-03-09T03:16:14.9Z,4,REGULAR,3pt,Jump Shot,[],1631094,33.196452036793694,64.95098039215686,1610612753,95,102,2025-03-09T03:16:41Z,5230000,False,-75.0,260.0,1,left,P. Banchero 27' 3PT pullup (27 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,27.01,Made,,,,,27.0,,,,,,,,,,,,,
540,PT05M04.00S,2025-03-09T03:16:30.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,88.78120893561103,62.00980392156863,1610612749,95,102,2025-03-09T03:16:37Z,5240000,False,60.0,53.0,1,right,MISS T. Prince 8' driving Layup - blocked,"[1627752, 1630175]",1610612749.0,MIL,driving,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Right,8.01,Missed,,,,,,,,,,,,,,,,,Anthony,1630175.0
541,PT05M04.00S,2025-03-09T03:16:30.1Z,4,REGULAR,block,,[],1630175,,,1610612749,95,102,2025-03-09T03:17:24Z,5250000,False,,,0,,C. Anthony BLOCK (3 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
542,PT05M03.00S,2025-03-09T03:16:31.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,95,102,2025-03-09T03:16:37Z,5260000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,540.0,,,,,,,,,,,,,,,,,
544,PT04M58.00S,2025-03-09T03:16:54.3Z,4,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612749,95,102,2025-03-09T03:17:05Z,5280000,False,,,0,,C. Anthony shooting personal FOUL (5 PF) (Kuzma 2 FT),"[1630175, 1628398]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,5.0,0.0,,,,Kuzma,1628398.0,,
546,PT04M58.00S,2025-03-09T03:17:29.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628398,,,1610612749,96,102,2025-03-09T03:17:29Z,5300000,False,,,0,,K. Kuzma Free Throw 1 of 2 (10 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
547,PT04M58.00S,2025-03-09T03:17:49.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628398,,,1610612749,97,102,2025-03-09T03:17:49Z,5310000,False,,,0,,K. Kuzma Free Throw 2 of 2 (11 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
548,PT04M43.00S,2025-03-09T03:18:05.2Z,4,REGULAR,2pt,Jump Shot,[],1630175,22.28975032851511,34.55882352941176,1610612753,97,102,2025-03-09T03:18:14Z,5320000,False,77.0,157.0,1,left,MISS C. Anthony 17' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,17.5,Missed,,,,,,,,,,,,,,,,,,
549,PT04M40.00S,2025-03-09T03:18:08.1Z,4,REGULAR,rebound,defensive,[],203081,,,1610612749,97,102,2025-03-09T03:18:08Z,5330000,False,,,0,,D. Lillard REBOUND (Off:0 Def:5),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,,,548.0,5.0,5.0,0.0,,,,,,,,,,,,,,
550,PT04M37.00S,2025-03-09T03:18:12.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203081,91.14651773981603,52.20588235294118,1610612749,97,102,2025-03-09T03:19:53Z,5340000,False,11.0,31.0,1,right,MISS D. Lillard running Layup,[203081],1610612749.0,MIL,running,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
551,PT04M37.00S,2025-03-09T03:18:12.5Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,97,102,2025-03-09T03:18:19Z,5350000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,550.0,5.0,5.0,0.0,,,,,,,,,,,,,,
552,PT04M21.00S,2025-03-09T03:18:27.9Z,4,REGULAR,3pt,Jump Shot,[],203484,5.338370565045992,94.85294117647058,1610612753,97,102,2025-03-09T03:18:37Z,5360000,False,-224.0,-2.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
553,PT04M18.00S,2025-03-09T03:18:30.9Z,4,REGULAR,rebound,defensive,[],203081,,,1610612749,97,102,2025-03-09T03:18:37Z,5370000,False,,,0,,D. Lillard REBOUND (Off:0 Def:6),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,552.0,6.0,6.0,0.0,,,,,,,,,,,,,,
554,PT04M12.00S,2025-03-09T03:18:36.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,93.77463863337714,2.941176470588235,1610612749,97,102,2025-03-09T03:18:44Z,5380000,False,-235.0,6.0,1,right,MISS K. Kuzma running 3PT,[1628398],1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
555,PT04M09.00S,2025-03-09T03:18:39.7Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,97,102,2025-03-09T03:18:44Z,5390000,False,,,0,,F. Wagner REBOUND (Off:1 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,554.0,7.0,6.0,1.0,,,,,,,,,,,,,,
556,PT04M00.00S,2025-03-09T03:18:49.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,19.004599211563733,44.36274509803921,1610612753,97,104,2025-03-09T03:18:54Z,5400000,False,28.0,126.0,1,left,F. Wagner 12' turnaround Jump Shot (18 PTS),[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,12.92,Made,,,,,18.0,,,,,,,,,,,,,
557,PT03M44.00S,2025-03-09T03:19:07.2Z,4,REGULAR,foul,personal,[],1628976,,,1610612749,97,104,2025-03-09T03:19:17Z,5410000,False,,,0,,W. Carter Jr. personal FOUL (3 PF),"[1628976, 203081]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,2005.0,3.0,0.0,,,,Lillard,203081.0,,
559,PT03M31.00S,2025-03-09T03:19:41.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.38042049934296,50.49019607843137,1610612749,99,104,2025-03-09T03:19:46Z,5430000,False,2.0,10.0,1,right,G. Antetokounmpo driving finger roll Layup (32 PTS) (D. Lillard 4 AST),"[203507, 203081]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,32.0,D. Lillard,203081.0,4.0,,,,,,,,,,
561,PT03M12.00S,2025-03-09T03:20:00.1Z,4,REGULAR,3pt,Jump Shot,[],1628976,7.30946123521682,1.9607843137254901,1610612753,99,104,2025-03-09T03:20:07Z,5450000,False,240.0,16.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
562,PT03M09.00S,2025-03-09T03:20:03.1Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,99,104,2025-03-09T03:20:07Z,5460000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,,,561.0,2.0,2.0,0.0,,,,,,,,,,,,,,
563,PT03M09.00S,2025-03-09T03:20:10.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,99,104,2025-03-09T03:20:10Z,5470000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M09.00S,2025-03-09T03:22:10.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,99,104,2025-03-09T03:22:10Z,5480000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT02M56.00S,2025-03-09T03:23:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.24901445466492,48.529411764705884,1610612749,99,104,2025-03-09T03:23:58Z,5490000,False,-7.0,11.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,,,,,,,,,,
566,PT02M52.00S,2025-03-09T03:23:54.6Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,99,104,2025-03-09T03:23:58Z,5500000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,565.0,6.0,6.0,0.0,,,,,,,,,,,,,,
567,PT02M39.00S,2025-03-09T03:24:07.6Z,4,REGULAR,3pt,Jump Shot,[],1630175,23.127463863337713,87.0327818627451,1610612753,99,107,2025-03-09T03:24:19Z,5510000,False,-185.0,165.0,1,left,C. Anthony 24' 3PT  (22 PTS) (F. Wagner 5 AST),"[1630175, 1630532]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,24.8,Made,,,,,22.0,F. Wagner,1630532.0,5.0,,,,,,,,,,
569,PT02M28.00S,2025-03-09T03:24:23.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612749,99,107,2025-03-09T03:24:41Z,5530000,False,,,0,,W. Carter Jr. personal FOUL (4 PF) (Lillard 2 FT),"[1628976, 203081]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101284.0,4.0,0.0,,,,Lillard,203081.0,,
571,PT02M28.00S,2025-03-09T03:24:49.5Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,100,107,2025-03-09T03:24:49Z,5550000,False,,,0,,D. Lillard Free Throw 1 of 2 (22 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
572,PT02M28.00S,2025-03-09T03:25:09.5Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,101,107,2025-03-09T03:25:09Z,5560000,False,,,0,,D. Lillard Free Throw 2 of 2 (23 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
573,PT02M09.00S,2025-03-09T03:25:32.4Z,4,REGULAR,foul,personal,[],203081,,,1610612753,101,107,2025-03-09T03:26:09Z,5570000,False,,,0,,D. Lillard personal FOUL (4 PF),"[203081, 1630532]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101284.0,4.0,0.0,,,,Wagner,1630532.0,,
575,PT01M58.00S,2025-03-09T03:26:25.7Z,4,REGULAR,2pt,Jump Shot,[],1630175,22.158344283837057,38.970588235294116,1610612753,101,107,2025-03-09T03:26:30Z,5590000,False,55.0,156.0,1,left,MISS C. Anthony 16' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,16.53,Missed,,,,,,,,,,,,,,,,,,
576,PT01M55.00S,2025-03-09T03:26:28.7Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,101,107,2025-03-09T03:26:30Z,5600000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,575.0,10.0,7.0,3.0,,,,,,,,,,,,,,
577,PT01M44.00S,2025-03-09T03:26:41.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.77463863337714,47.794117647058826,1610612749,103,107,2025-03-09T03:26:45Z,5610000,False,-11.0,6.0,1,right,G. Antetokounmpo driving finger roll Layup (34 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,34.0,,,,,,,,,,,,,
578,PT01M28.00S,2025-03-09T03:26:57.9Z,4,REGULAR,2pt,Jump Shot,[],1631094,21.76412614980289,60.29411764705882,1610612753,103,109,2025-03-09T03:27:05Z,5620000,False,-51.0,152.0,1,left,P. Banchero 16' turnaround fadeaway Jump Shot (29 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,16.06,Made,,,,,29.0,,,,,,,,,,,,,
579,PT01M09.00S,2025-03-09T03:27:24.3Z,4,REGULAR,3pt,Jump Shot,[],203081,94.03745072273325,4.166666666666666,1610612749,106,109,2025-03-09T03:27:29Z,5630000,False,-229.0,4.0,1,right,D. Lillard 3PT step back (26 PTS) (T. Prince 3 AST),"[203081, 1627752]",1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,26.0,T. Prince,1627752.0,3.0,,,,,,,,,,
581,PT00M45.80S,2025-03-09T03:27:53.1Z,4,REGULAR,3pt,Jump Shot,[],1631094,25.51741130091984,82.13082107843137,1610612753,106,109,2025-03-09T03:28:10Z,5650000,False,-161.0,187.0,1,left,MISS P. Banchero 24' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
582,PT00M42.40S,2025-03-09T03:27:56.5Z,4,REGULAR,rebound,defensive,[],203081,,,1610612749,106,109,2025-03-09T03:28:06Z,5660000,False,,,0,,D. Lillard REBOUND (Off:0 Def:7),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,581.0,7.0,7.0,0.0,,,,,,,,,,,,,,
583,PT00M34.80S,2025-03-09T03:28:06.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.9862023653088,52.450980392156865,1610612749,106,109,2025-03-09T03:34:40Z,5670000,False,12.0,13.0,1,right,MISS D. Lillard driving finger roll Layup - blocked,"[203081, 203484]",1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0
584,PT00M34.80S,2025-03-09T03:28:06.0Z,4,REGULAR,block,,[],203484,,,1610612749,106,109,2025-03-09T03:28:10Z,5680000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT00M34.80S,2025-03-09T03:28:06.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,106,109,2025-03-09T03:34:40Z,5690000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,583.0,,,,,,,,,,,,,,,,,
589,PT00M34.80S,2025-03-09T03:28:16.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,106,109,2025-03-09T03:35:00Z,5705000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT00M34.80S,2025-03-09T03:28:19.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612753,106,109,2025-03-09T03:35:06Z,5710000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M34.80S,2025-03-09T03:28:44.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,106,109,2025-03-09T03:35:12Z,5715000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT00M25.90S,2025-03-09T03:32:51.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,7.178055190538765,50.49019607843137,1610612753,106,111,2025-03-09T03:40:06Z,5760000,False,-2.0,15.0,1,left,W. Carter Jr. cutting DUNK (7 PTS) (C. Anthony 9 AST),"[1628976, 1630175]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,7.0,C. Anthony,1630175.0,9.0,,,,,,,,,,
596,PT00M25.90S,2025-03-09T03:32:57.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,106,111,2025-03-09T03:32:57Z,5780000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M25.90S,2025-03-09T03:33:52.5Z,4,REGULAR,substitution,out,[],1629645,,,1610612749,106,111,2025-03-09T03:34:20Z,5790000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M25.90S,2025-03-09T03:33:52.5Z,4,REGULAR,substitution,out,[],1630175,,,1610612749,106,111,2025-03-09T03:34:20Z,5800000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M25.90S,2025-03-09T03:33:52.5Z,4,REGULAR,substitution,in,[],1631260,,,1610612749,106,111,2025-03-09T03:34:20Z,5810000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M25.90S,2025-03-09T03:33:52.5Z,4,REGULAR,substitution,in,[],1641710,,,1610612749,106,111,2025-03-09T03:34:20Z,5820000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M17.70S,2025-03-09T03:34:42.4Z,4,REGULAR,3pt,Jump Shot,[],1631260,70.38436268068331,78.18627450980392,1610612749,106,111,2025-03-09T03:35:47Z,5830000,False,141.0,226.0,1,right,MISS A. Green 26' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
602,PT00M15.30S,2025-03-09T03:34:45.4Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,106,111,2025-03-09T03:34:45Z,5840000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,601.0,11.0,7.0,4.0,,,,,,,,,,,,,,
603,PT00M15.30S,2025-03-09T03:34:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,93.11760840998686,53.18627450980392,1610612749,108,111,2025-03-09T03:35:02Z,5850000,False,16.0,12.0,1,right,G. Antetokounmpo putback Layup (36 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,36.0,,,,,,,,,,,,,
604,PT00M15.30S,2025-03-09T03:34:50.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203484,,,1610612749,108,111,2025-03-09T03:35:11Z,5860000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[203484, 203507]",1610612753.0,ORL,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,2.0,0.0,,,,Antetokounmpo,203507.0,,
606,PT00M15.30S,2025-03-09T03:35:32.8Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,108,111,2025-03-09T03:36:15Z,5880000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M15.30S,2025-03-09T03:35:32.8Z,4,REGULAR,substitution,in,[],201572,,,1610612749,108,111,2025-03-09T03:36:15Z,5890000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M15.30S,2025-03-09T03:35:32.8Z,4,REGULAR,substitution,out,[],1641710,,,1610612749,108,111,2025-03-09T03:39:01Z,5895000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
