actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
349,PT11M36.00S,2025-11-04T01:31:35.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,59,63,2025-11-04T01:31:35Z,3390000,False,,,0,,R. Gobert REBOUND (Off:4 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,348.0,8.0,4.0,4.0,,,,,,,,,,,
350,PT11M33.00S,2025-11-04T01:31:37.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201144,7.046649145860711,4.166666666666666,1610612750,59,63,2025-11-04T01:31:53Z,3400000,False,229.0,14.0,1,left,MISS M. Conley running 3PT,[201144],1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,22.96,Missed,,,,,,,,,,,,,,,
351,PT11M29.00S,2025-11-04T01:31:41.6Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612750,59,63,2025-11-04T01:31:43Z,3410000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,350.0,5.0,3.0,2.0,,,,,,,,,,,
352,PT11M28.00S,2025-11-04T01:31:42.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,7.440867279894875,51.225490196078425,1610612750,59,65,2025-11-04T01:32:48Z,3420000,False,-6.0,17.0,1,left,D. DiVincenzo putback Layup (10 PTS),[1628978],1610612750.0,MIN,putback,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,1.84,Made,,,,,10.0,,,,,,,,,,
353,PT11M15.00S,2025-11-04T01:31:55.2Z,3,REGULAR,3pt,Jump Shot,[],1631213,76.95466491458606,90.19607843137256,1610612751,62,65,2025-11-04T01:32:00Z,3430000,False,201.0,164.0,1,right,T. Martin 25' 3PT  (9 PTS) (C. Thomas 3 AST),"[1631213, 1630560]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,25.95,Made,,,,,9.0,,C. Thomas,1630560.0,3.0,,,,,,
355,PT10M55.00S,2025-11-04T01:32:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.521024967148489,44.11764705882353,1610612750,62,67,2025-11-04T01:32:20Z,3450000,False,29.0,9.0,1,left,J. Randle driving Layup (9 PTS) (M. Conley 4 AST),"[203944, 201144]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,3.07,Made,,,,,9.0,,M. Conley,201144.0,4.0,,,,,,
357,PT10M42.00S,2025-11-04T01:32:30.3Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612751,62,67,2025-11-04T01:32:37Z,3470000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Thomas 2 FT),"[1630183, 1630560]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,,,,3.0,0.0,Thomas,1630560.0,,
359,PT10M42.00S,2025-11-04T01:33:00.0Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,62,67,2025-11-04T01:33:00Z,3490000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
360,PT10M42.00S,2025-11-04T01:33:00.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,62,67,2025-11-04T01:33:00Z,3500000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,
361,PT10M42.00S,2025-11-04T01:33:17.3Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,63,67,2025-11-04T01:33:17Z,3510000,False,,,0,,C. Thomas Free Throw 2 of 2 (20 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,20.0,,,,,,,,,,
362,PT10M27.00S,2025-11-04T01:33:33.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.1268068331143235,51.225490196078425,1610612750,63,69,2025-11-04T01:33:37Z,3520000,False,-6.0,5.0,1,left,R. Gobert alley-oop DUNK (11 PTS) (D. DiVincenzo 3 AST),"[203497, 1628978]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,0.8,Made,,,,,11.0,,D. DiVincenzo,1628978.0,3.0,,,,,,
364,PT10M12.00S,2025-11-04T01:33:47.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,82.21090670170827,49.26470588235294,1610612751,63,69,2025-11-04T01:33:52Z,3540000,False,-4.0,115.0,1,right,MISS T. Mann 11' fadeaway Shot,[1629611],1610612751.0,BKN,fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,11.48,Missed,,,,,,,,,,,,,,,
365,PT10M12.00S,2025-11-04T01:33:47.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,63,69,2025-11-04T01:34:39Z,3550000,False,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,364.0,8.0,7.0,1.0,,,,,,,,,,,
366,PT10M06.00S,2025-11-04T01:33:53.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,28.991458607095925,17.892156862745097,1610612750,63,72,2025-11-04T01:35:39Z,3560000,False,161.0,220.0,1,left,D. DiVincenzo 27' 3PT running pullup (13 PTS) (M. Conley 5 AST),"[1628978, 201144]",1610612750.0,MIN,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,27.23,Made,,,,,13.0,,M. Conley,201144.0,5.0,,,,,,
368,PT09M54.00S,2025-11-04T01:34:06.1Z,3,REGULAR,3pt,Jump Shot,[],1641730,73.14388961892247,14.215686274509803,1610612751,63,72,2025-11-04T01:34:13Z,3580000,False,-179.0,200.0,1,right,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,26.83,Missed,,,,,,,,,,,,,,,
369,PT09M51.00S,2025-11-04T01:34:09.1Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612751,63,72,2025-11-04T01:34:13Z,3590000,False,,,0,,T. Mann REBOUND (Off:2 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,368.0,3.0,1.0,2.0,,,,,,,,,,,
370,PT09M51.00S,2025-11-04T01:34:10.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629611,94.40999984741211,50.0,1610612751,63,72,2025-11-04T01:34:22Z,3600000,False,0.0,0.0,1,right,MISS T. Mann putback DUNK,[1629611],1610612751.0,BKN,putback,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
371,PT09M51.00S,2025-11-04T01:34:10.9Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,63,72,2025-11-04T01:34:22Z,3610000,False,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,370.0,3.0,1.0,2.0,,,,,,,,,,,
372,PT09M51.00S,2025-11-04T01:34:12.7Z,3,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612751,63,72,2025-11-04T01:34:24Z,3620000,False,,,0,,D. DiVincenzo shooting personal FOUL (3 PF) (Claxton 2 FT),"[1628978, 1629651]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,,,3.0,0.0,Claxton,1629651.0,,
374,PT09M51.00S,2025-11-04T01:34:35.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,64,72,2025-11-04T01:34:55Z,3640000,False,,,0,,N. Claxton Free Throw 1 of 2 (11 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,
375,PT09M51.00S,2025-11-04T01:34:35.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,64,72,2025-11-04T01:34:55Z,3650000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
376,PT09M49.00S,2025-11-04T01:34:37.4Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,64,72,2025-11-04T01:34:55Z,3660000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,375.0,2.0,2.0,0.0,,,,,,,,,,,
377,PT09M39.00S,2025-11-04T01:35:02.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.389618922470433,50.49019607843137,1610612750,64,74,2025-11-04T01:37:03Z,3670000,False,-2.0,8.0,1,left,R. Gobert cutting DUNK (13 PTS) (J. Randle 7 AST),"[203497, 203944]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,0.8,Made,,,,,13.0,,J. Randle,203944.0,7.0,,,,,,
380,PT09M15.00S,2025-11-04T01:35:36.2Z,3,REGULAR,2pt,Jump Shot,[],1630560,70.64717477003943,40.68627450980392,1610612751,64,74,2025-11-04T01:35:40Z,3700000,False,-47.0,223.0,1,right,MISS C. Thomas 22' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Center,,,,22.82,Missed,,,,,,,,,,,,,,,
381,PT09M12.00S,2025-11-04T01:35:39.2Z,3,REGULAR,rebound,offensive,[],1641730,,,1610612751,64,74,2025-11-04T01:35:40Z,3710000,False,,,0,,N. Clowney REBOUND (Off:1 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Center,,,,,,380.0,3.0,2.0,1.0,,,,,,,,,,,
382,PT09M12.00S,2025-11-04T01:35:39.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641730,94.40999984741211,50.0,1610612751,64,74,2025-11-04T01:35:44Z,3720000,False,0.0,0.0,1,right,MISS N. Clowney tip DUNK,[1641730],1610612751.0,BKN,tip,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
383,PT09M12.00S,2025-11-04T01:35:39.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,64,74,2025-11-04T01:35:44Z,3730000,False,,,0,,J. Randle REBOUND (Off:1 Def:8),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,382.0,9.0,8.0,1.0,,,,,,,,,,,
384,PT09M08.00S,2025-11-04T01:35:46.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,9.280551905387648,53.92156862745098,1610612750,64,76,2025-11-04T01:35:51Z,3740000,False,-20.0,35.0,1,left,J. McDaniels driving floating Jump Shot (16 PTS) (J. Randle 8 AST),"[1630183, 203944]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,3.99,Made,,,,,16.0,,J. Randle,203944.0,8.0,,,,,,
386,PT09M08.00S,2025-11-04T01:35:49.5Z,3,REGULAR,foul,personal,['1freethrow'],1631213,,,1610612750,64,76,2025-11-04T01:36:03Z,3760000,False,,,0,,T. Martin shooting personal FOUL (2 PF) (McDaniels 1 FT),"[1631213, 1630183]",1610612751.0,BKN,shooting,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,,,2.0,0.0,McDaniels,1630183.0,,
388,PT09M08.00S,2025-11-04T01:36:01.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,64,76,2025-11-04T01:36:01Z,3780000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M08.00S,2025-11-04T01:39:31.6Z,3,REGULAR,freethrow,1 of 1,[],1630183,,,1610612750,64,76,2025-11-04T01:39:35Z,3790000,False,,,0,,MISS J. McDaniels Free Throw 1 of 1,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
390,PT09M05.00S,2025-11-04T01:39:34.6Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612751,64,76,2025-11-04T01:39:35Z,3800000,False,,,0,,T. Mann REBOUND (Off:2 Def:2),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,389.0,4.0,2.0,2.0,,,,,,,,,,,
391,PT08M46.00S,2025-11-04T01:39:54.1Z,3,REGULAR,foul,personal,[],1630183,,,1610612751,64,76,2025-11-04T01:40:02Z,3810000,False,,,0,,J. McDaniels personal FOUL (4 PF),"[1630183, 1641730]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1155.0,,,,4.0,0.0,Clowney,1641730.0,,
393,PT08M46.00S,2025-11-04T01:40:10.8Z,3,REGULAR,substitution,out,[],1630183,,,1610612751,64,76,2025-11-04T01:40:15Z,3830000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M46.00S,2025-11-04T01:40:10.8Z,3,REGULAR,substitution,in,[],1641740,,,1610612751,64,76,2025-11-04T01:40:15Z,3840000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M33.00S,2025-11-04T01:40:38.3Z,3,REGULAR,3pt,Jump Shot,[],1631213,69.33311432325887,73.0392156862745,1610612751,67,76,2025-11-04T01:40:42Z,3850000,False,115.0,236.0,1,right,T. Martin 26' 3PT  (12 PTS) (T. Mann 5 AST),"[1631213, 1629611]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,26.24,Made,,,,,12.0,,T. Mann,1629611.0,5.0,,,,,,
398,PT08M11.00S,2025-11-04T01:41:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.601182654402102,51.470588235294116,1610612750,67,78,2025-11-04T01:41:12Z,3880000,False,-7.0,0.0,1,left,J. Randle driving Layup (11 PTS) (M. Conley 6 AST),"[203944, 201144]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,11.0,,M. Conley,201144.0,6.0,,,,,,
400,PT07M49.00S,2025-11-04T01:41:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,93.9060446780552,47.05882352941176,1610612751,69,78,2025-11-04T01:44:02Z,3900000,False,-15.0,5.0,1,right,T. Mann driving reverse Layup (7 PTS),[1629611],1610612751.0,BKN,driving reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,1.55,Made,,,,,7.0,,,,,,,,,,
401,PT07M38.00S,2025-11-04T01:41:45.1Z,3,REGULAR,foul,personal,[],1641730,,,1610612750,69,78,2025-11-04T01:41:58Z,3910000,False,,,0,,N. Clowney personal FOUL (2 PF),"[1641730, 203497]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,,,,2.0,0.0,Gobert,203497.0,,
403,PT07M27.00S,2025-11-04T01:42:10.7Z,3,REGULAR,3pt,Jump Shot,[],1641740,5.732588699080158,3.431372549019608,1610612750,69,78,2025-11-04T01:42:14Z,3930000,False,233.0,1.0,1,left,MISS J. Clark 3PT,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Right Corner 3,24+ Right,,,,23.28,Missed,,,,,,,,,,,,,,,
404,PT07M24.00S,2025-11-04T01:42:13.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,69,78,2025-11-04T01:42:14Z,3940000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,,,,403.0,4.0,2.0,2.0,,,,,,,,,,,
405,PT07M21.00S,2025-11-04T01:42:18.9Z,3,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,69,78,2025-11-04T01:42:26Z,3950000,False,,,0,,N. Claxton bad pass out-of-bounds TURNOVER (1 TO),[1629651],1610612751.0,BKN,bad pass,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,1155.0,,,,,,,,,
406,PT07M09.00S,2025-11-04T01:42:37.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,18.084756898817346,5.637254901960785,1610612750,69,78,2025-11-04T01:42:42Z,3960000,False,222.0,117.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,25.1,Missed,,,,,,,,,,,,,,,
407,PT07M04.00S,2025-11-04T01:42:42.6Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,69,78,2025-11-04T01:42:42Z,3970000,False,,,0,,N. Clowney REBOUND (Off:1 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,,406.0,4.0,3.0,1.0,,,,,,,,,,,
408,PT07M03.00S,2025-11-04T01:42:47.1Z,3,REGULAR,foul,personal,[],203944,,,1610612751,69,78,2025-11-04T01:42:53Z,3980000,False,,,0,,J. Randle personal FOUL (2 PF),"[203944, 1641730]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1629177.0,,,,2.0,0.0,Clowney,1641730.0,,
410,PT06M49.00S,2025-11-04T01:43:26.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,83.919185282523,47.794117647058826,1610612751,69,78,2025-11-04T01:45:19Z,4000000,False,-11.0,99.0,1,right,MISS C. Thomas 9' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,9.93,Missed,,,,,,,,,,,,,,,
411,PT06M46.00S,2025-11-04T01:43:29.7Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,69,78,2025-11-04T01:45:19Z,4010000,False,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,410.0,5.0,2.0,3.0,,,,,,,,,,,
412,PT06M45.00S,2025-11-04T01:43:30.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612751,69,78,2025-11-04T01:43:39Z,4020000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Claxton 2 FT),"[203497, 1629651]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1155.0,,,,3.0,0.0,Claxton,1629651.0,,
414,PT06M45.00S,2025-11-04T01:43:58.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,70,78,2025-11-04T01:43:58Z,4040000,False,,,0,,N. Claxton Free Throw 1 of 2 (12 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,
415,PT06M45.00S,2025-11-04T01:44:12.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,71,78,2025-11-04T01:44:12Z,4050000,False,,,0,,N. Claxton Free Throw 2 of 2 (13 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,
416,PT06M28.00S,2025-11-04T01:44:32.1Z,3,REGULAR,3pt,Jump Shot,[],1628978,4.28712220762155,95.09803921568627,1610612750,71,81,2025-11-04T01:44:37Z,4060000,False,-225.0,-12.0,1,left,D. DiVincenzo 3PT  (16 PTS) (J. Randle 9 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,22.58,Made,,,,,16.0,,J. Randle,203944.0,9.0,,,,,,
418,PT06M12.00S,2025-11-04T01:44:47.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,83.919185282523,35.049019607843135,1610612751,73,81,2025-11-04T01:44:51Z,4080000,False,-75.0,99.0,1,right,C. Thomas 12' pullup Jump Shot (22 PTS) (N. Claxton 6 AST),"[1630560, 1629651]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,,,,12.38,Made,,,,,22.0,,N. Claxton,1629651.0,6.0,,,,,,
420,PT06M04.00S,2025-11-04T01:45:02.9Z,3,REGULAR,substitution,out,[],203497,,,1610612750,73,81,2025-11-04T01:45:23Z,4100000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M04.00S,2025-11-04T01:45:02.9Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,73,81,2025-11-04T01:45:23Z,4110000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M58.00S,2025-11-04T01:45:35.2Z,3,REGULAR,foul,offensive,['inpenalty'],1641740,,,1610612750,73,81,2025-11-04T01:50:10Z,4115000,False,,,0,,J. Clark offensive FOUL (2 PF),"[1641740, 1630560]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2882.0,,,,2.0,0.0,Thomas,1630560.0,,
434,PT05M58.00S,2025-11-04T01:45:35.2Z,3,REGULAR,turnover,offensive foul,[],1641740,,,1610612750,73,81,2025-11-04T01:45:35Z,4117500,False,,,0,,J. Clark offensive foul TURNOVER (1 TO),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,2882.0,,,,,,,,,
424,PT05M58.00S,2025-11-04T01:46:26.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,73,81,2025-11-04T01:50:17Z,4140000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M58.00S,2025-11-04T01:48:39.7Z,3,REGULAR,substitution,out,[],1631213,,,1610612751,73,81,2025-11-04T01:50:17Z,4160000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M58.00S,2025-11-04T01:48:39.7Z,3,REGULAR,substitution,out,[],1629611,,,1610612751,73,81,2025-11-04T01:50:17Z,4170000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M58.00S,2025-11-04T01:48:39.7Z,3,REGULAR,substitution,out,[],201144,,,1610612751,73,81,2025-11-04T01:50:17Z,4180000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M58.00S,2025-11-04T01:48:39.7Z,3,REGULAR,substitution,in,[],1642856,,,1610612751,73,81,2025-11-04T01:50:17Z,4190000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M58.00S,2025-11-04T01:48:39.7Z,3,REGULAR,substitution,in,[],1630533,,,1610612751,73,81,2025-11-04T01:50:17Z,4200000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M58.00S,2025-11-04T01:48:39.7Z,3,REGULAR,substitution,in,[],1642265,,,1610612751,73,81,2025-11-04T01:50:17Z,4210000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M43.00S,2025-11-04T01:50:11.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,69.20170827858082,33.088235294117645,1610612751,76,81,2025-11-04T01:50:31Z,4220000,False,-85.0,237.0,1,right,Z. Williams 25' 3PT  (6 PTS) (N. Claxton 7 AST),"[1630533, 1629651]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,25.16,Made,,,,,6.0,,N. Claxton,1629651.0,7.0,,,,,,
439,PT05M24.00S,2025-11-04T01:50:29.9Z,3,REGULAR,3pt,Jump Shot,[],1629675,8.623521681997373,2.941176470588235,1610612750,76,81,2025-11-04T01:50:34Z,4240000,False,235.0,29.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,23.7,Missed,,,,,,,,,,,,,,,
440,PT05M22.00S,2025-11-04T01:50:31.9Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612750,76,81,2025-11-04T01:50:34Z,4250000,False,,,0,,D. DiVincenzo REBOUND (Off:3 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,439.0,6.0,3.0,3.0,,,,,,,,,,,
441,PT05M09.00S,2025-11-04T01:50:45.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,21.895532194480946,10.53921568627451,1610612750,76,81,2025-11-04T01:51:40Z,4260000,False,197.0,153.0,1,left,MISS D. DiVincenzo 24' pullup 3PT - blocked,"[1628978, 1642856]",1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,24.99,Missed,,,,,,,,,,,,,,Dëmin,1642856.0
442,PT05M09.00S,2025-11-04T01:50:45.9Z,3,REGULAR,block,,[],1642856,,,1610612750,76,81,2025-11-04T01:50:49Z,4270000,False,,,0,,E. Dëmin BLOCK (1 BLK),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
