actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
521,PT00M00.80S,2026-03-21T01:27:20.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,65,75,2026-03-21T01:27:25Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,520.0,,,,,,,,,,,,,,
522,PT00M00.00S,2026-03-21T01:27:24.8Z,3,REGULAR,period,end,[],0,,,1610612751,65,75,2026-03-21T01:27:24Z,5080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2026-03-21T01:28:13.9Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612751,65,75,2026-03-21T01:30:05Z,5090000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2026-03-21T01:28:13.9Z,4,REGULAR,substitution,out,['startperiod'],1629011,,,1610612751,65,75,2026-03-21T01:30:05Z,5100000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2026-03-21T01:28:13.9Z,4,REGULAR,substitution,in,['startperiod'],1630631,,,1610612751,65,75,2026-03-21T01:30:05Z,5110000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2026-03-21T01:28:13.9Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612751,65,75,2026-03-21T01:30:05Z,5120000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2026-03-21T01:30:14.0Z,4,REGULAR,period,start,[],0,,,1610612751,65,75,2026-03-21T01:30:14Z,5130000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M53.00S,2026-03-21T01:30:24.1Z,4,REGULAR,foul,personal,[],1630631,,,1610612751,65,75,2026-03-21T01:30:32Z,5140000,False,,,0,,J. Alvarado personal FOUL (2 PF),"[1630631, 1642879]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,202049.0,,,,,2.0,0.0,Saraf,1642879.0
530,PT11M40.00S,2026-03-21T01:30:53.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631169,11.251642575558476,39.950980392156865,1610612751,65,75,2026-03-21T01:30:58Z,5160000,False,50.0,53.0,1,left,MISS J. Minott 7' driving floating bank Shot,[1631169],1610612751.0,BKN,driving floating bank,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,,,,7.32,Missed,,,,,,,,,,,,,,,
531,PT11M37.00S,2026-03-21T01:30:56.1Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612752,65,75,2026-03-21T01:30:58Z,5170000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,530.0,1.0,1.0,0.0,,,,,,,,,,,
532,PT11M26.00S,2026-03-21T01:31:07.1Z,4,REGULAR,turnover,bad pass,[],1626157,,,1610612752,65,75,2026-03-21T01:31:12Z,5180000,False,,,0,,K. Towns bad pass TURNOVER (4 TO),"[1626157, 1642879]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,4.0,Saraf,1642879.0,,,,,,,,,,,,,,,,,
533,PT11M26.00S,2026-03-21T01:31:07.1Z,4,REGULAR,steal,,[],1642879,,,1610612751,65,75,2026-03-21T01:31:12Z,5190000,False,,,0,,B. Saraf STEAL (1 STL),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
534,PT11M22.00S,2026-03-21T01:31:13.6Z,4,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612751,65,75,2026-03-21T01:31:21Z,5200000,False,,,0,,K. Towns shooting personal FOUL (3 PF) (Johnson 2 FT),"[1626157, 1643052]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628171.0,,,,,3.0,1.0,Johnson,1643052.0
536,PT11M22.00S,2026-03-21T01:31:38.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1643052,,,1610612751,66,75,2026-03-21T01:31:38Z,5220000,False,,,0,,C. Johnson Free Throw 1 of 2 (1 PTS),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,,,,,1.0,,,,,,,
537,PT11M22.00S,2026-03-21T01:31:56.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1643052,,,1610612751,67,75,2026-03-21T01:31:56Z,5230000,False,,,0,,C. Johnson Free Throw 2 of 2 (2 PTS),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,,,,,,,,2.0,,,,,,,
538,PT10M58.00S,2026-03-21T01:32:27.1Z,4,REGULAR,foul,personal,['2freethrow'],1643052,,,1610612752,67,75,2026-03-21T01:32:35Z,5240000,False,,,0,,C. Johnson shooting personal FOUL (3 PF) (Clarkson 2 FT),"[1643052, 203903]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202007.0,,,,,3.0,0.0,Clarkson,203903.0
540,PT10M58.00S,2026-03-21T01:32:59.2Z,4,REGULAR,freethrow,1 of 2,[],203903,,,1610612752,67,76,2026-03-21T01:32:59Z,5260000,False,,,0,,J. Clarkson Free Throw 1 of 2 (8 PTS),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,,8.0,,,,,,,
541,PT10M58.00S,2026-03-21T01:33:14.7Z,4,REGULAR,freethrow,2 of 2,[],203903,,,1610612752,67,77,2026-03-21T01:33:14Z,5270000,False,,,0,,J. Clarkson Free Throw 2 of 2 (9 PTS),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,,9.0,,,,,,,
546,PT10M49.00S,2026-03-21T01:33:22.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,8.09789750328515,43.38235294117647,1610612751,67,77,2026-03-21T01:36:47Z,5285000,False,33.0,24.0,1,left,MISS B. Saraf driving Layup,[1642879],1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,4.07,Missed,,,,,,,,,,,,,,,
548,PT10M49.00S,2026-03-21T01:33:22.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,67,77,2026-03-21T01:36:47Z,5296250,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,546.0,,,,,,,,,,,,,,
544,PT10M49.00S,2026-03-21T01:33:46.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,67,77,2026-03-21T01:36:47Z,5300000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M38.00S,2026-03-21T01:36:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.51182654402102,53.67647058823529,1610612752,67,79,2026-03-21T01:36:59Z,5320000,False,18.0,8.0,1,right,O. Anunoby cutting Layup (13 PTS) (J. Alvarado 2 AST),"[1628384, 1630631]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,2.03,Made,,,,,,,,13.0,J. Alvarado,1630631.0,2.0,,,,
551,PT10M22.00S,2026-03-21T01:37:11.9Z,4,REGULAR,foul,personal,[],1628384,,,1610612751,67,79,2026-03-21T01:37:29Z,5340000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1641869]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202049.0,,,,,2.0,1.0,Smith,1641869.0
553,PT10M12.00S,2026-03-21T01:37:42.2Z,4,REGULAR,3pt,Jump Shot,[],1631169,27.020367936925098,77.69607843137256,1610612751,70,79,2026-03-21T01:37:46Z,5360000,False,-138.0,201.0,1,left,J. Minott 24' 3PT  (16 PTS) (C. Johnson 4 AST),"[1631169, 1643052]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,24.45,Made,,,,,,,,16.0,C. Johnson,1643052.0,4.0,,,,
555,PT09M49.00S,2026-03-21T01:38:05.0Z,4,REGULAR,3pt,Jump Shot,[],1628384,77.61169513797634,9.803921568627452,1610612752,70,82,2026-03-21T01:38:09Z,5380000,False,-201.0,158.0,1,right,O. Anunoby 25' 3PT  (16 PTS) (M. Diawara 5 AST),"[1628384, 1642885]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,25.57,Made,,,,,,,,16.0,M. Diawara,1642885.0,5.0,,,,
557,PT09M41.00S,2026-03-21T01:38:13.3Z,4,REGULAR,turnover,lost ball,[],1642879,,,1610612751,70,82,2026-03-21T01:38:18Z,5400000,False,,,0,,B. Saraf lost ball TURNOVER (4 TO),"[1642879, 203903]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,4.0,Clarkson,203903.0,,,,,,,,,,,,,,,,,
558,PT09M41.00S,2026-03-21T01:38:13.3Z,4,REGULAR,steal,,[],203903,,,1610612752,70,82,2026-03-21T01:38:16Z,5410000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
559,PT09M37.00S,2026-03-21T01:38:17.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203903,93.64323258869908,52.20588235294118,1610612752,70,82,2026-03-21T01:38:22Z,5420000,False,11.0,7.0,1,right,MISS J. Clarkson running pullup Shot,[203903],1610612752.0,NYK,running pullup,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,1.32,Missed,,,,,,,,,,,,,,,
560,PT09M35.00S,2026-03-21T01:38:19.4Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,70,82,2026-03-21T01:38:22Z,5430000,False,,,0,,K. Towns REBOUND (Off:6 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,559.0,13.0,7.0,6.0,,,,,,,,,,,
561,PT09M34.00S,2026-03-21T01:38:20.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",1626157,92.85479632063075,51.470588235294116,1610612752,70,84,2026-03-21T01:38:24Z,5440000,False,7.0,15.0,1,right,K. Towns putback Layup (22 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,1.65,Made,,,,,,,,22.0,,,,,,,
562,PT09M22.00S,2026-03-21T01:38:32.6Z,4,REGULAR,3pt,Jump Shot,[],1631169,3.4986859395532193,96.07843137254902,1610612751,73,84,2026-03-21T01:38:42Z,5450000,False,-230.0,-20.0,1,left,J. Minott 3PT  (19 PTS) (M. Smith 3 AST),"[1631169, 1641869]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Left Corner 3,24+ Left,,,,23.12,Made,,,,,,,,19.0,M. Smith,1641869.0,3.0,,,,
564,PT09M08.00S,2026-03-21T01:38:50.1Z,4,REGULAR,foul,personal,[],1643052,,,1610612752,73,84,2026-03-21T01:39:00Z,5470000,False,,,0,,C. Johnson personal FOUL (4 PF),"[1643052, 1626157]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202049.0,,,,,4.0,0.0,Towns,1626157.0
566,PT09M08.00S,2026-03-21T01:38:58.5Z,4,REGULAR,substitution,out,[],1628384,,,1610612752,73,84,2026-03-21T01:39:01Z,5490000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M08.00S,2026-03-21T01:38:58.5Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,73,84,2026-03-21T01:39:01Z,5500000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M05.00S,2026-03-21T01:39:17.5Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612752,73,84,2026-03-21T01:39:22Z,5510000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1631169]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right Center,1.0,Minott,1631169.0,,,,,,,,,,,,,,,,,
569,PT09M05.00S,2026-03-21T01:39:17.5Z,4,REGULAR,steal,,[],1631169,,,1610612751,73,84,2026-03-21T01:39:20Z,5520000,False,,,0,,J. Minott STEAL (1 STL),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
570,PT08M55.00S,2026-03-21T01:39:26.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641869,13.354139290407357,47.794117647058826,1610612751,73,84,2026-03-21T01:39:30Z,5530000,False,11.0,73.0,1,left,MISS M. Smith 7' driving floating Shot,[1641869],1610612751.0,BKN,driving floating,,,Smith,M. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,7.38,Missed,,,,,,,,,,,,,,,
571,PT08M52.00S,2026-03-21T01:39:29.6Z,4,REGULAR,rebound,offensive,[],1641869,,,1610612751,73,84,2026-03-21T01:39:33Z,5540000,False,,,0,,M. Smith REBOUND (Off:1 Def:0),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,570.0,1.0,0.0,1.0,,,,,,,,,,,
572,PT08M50.00S,2026-03-21T01:39:32.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630534,31.488173455978973,29.65686274509804,1610612751,73,84,2026-03-21T01:39:38Z,5550000,False,102.0,243.0,1,left,MISS O. Agbaji 26' 3PT,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,26.39,Missed,,,,,,,,,,,,,,,
573,PT08M45.00S,2026-03-21T01:39:37.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,73,84,2026-03-21T01:39:38Z,5560000,False,,,0,,K. Towns REBOUND (Off:6 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,572.0,14.0,8.0,6.0,,,,,,,,,,,
574,PT08M28.00S,2026-03-21T01:39:53.3Z,4,REGULAR,2pt,Jump Shot,[],1626157,78.13731931668858,40.44117647058824,1610612752,73,84,2026-03-21T01:41:30Z,5570000,False,-48.0,153.0,1,right,MISS K. Towns 16' pullup Shot,[1626157],1610612752.0,NYK,pullup,,,Towns,K. Towns,,,,,Mid-Range,8-16 Center,,,,16.03,Missed,,,,,,,,,,,,,,,
575,PT08M26.00S,2026-03-21T01:39:55.3Z,4,REGULAR,rebound,defensive,[],1642879,,,1610612751,73,84,2026-03-21T01:39:57Z,5580000,False,,,0,,B. Saraf REBOUND (Off:0 Def:2),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Mid-Range,8-16 Center,,,,,,574.0,2.0,2.0,0.0,,,,,,,,,,,
576,PT08M21.00S,2026-03-21T01:40:00.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631169,24.26084099868594,85.04901960784314,1610612751,76,84,2026-03-21T01:40:05Z,5590000,False,-175.0,176.0,1,left,J. Minott 24' 3PT running pullup (22 PTS) (B. Saraf 3 AST),"[1631169, 1642879]",1610612751.0,BKN,running pullup,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,24.81,Made,,,,,,,,22.0,B. Saraf,1642879.0,3.0,,,,
577,PT08M03.00S,2026-03-21T01:40:24.5Z,4,REGULAR,foul,offensive,[],1629011,,,1610612752,76,84,2026-03-21T01:40:32Z,5600000,False,,,0,,M. Robinson offensive FOUL (3 PF),"[1629011, 1642879]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,202049.0,,,,,3.0,1.0,Saraf,1642879.0
579,PT08M03.00S,2026-03-21T01:40:24.5Z,4,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,76,84,2026-03-21T01:40:24Z,5620000,False,,,0,,M. Robinson offensive foul TURNOVER (2 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Center,2.0,,,,,,,,,,,202049.0,,,,,,,,
580,PT07M56.00S,2026-03-21T01:40:47.5Z,4,REGULAR,foul,personal,[],203903,,,1610612751,76,84,2026-03-21T01:40:51Z,5630000,False,,,0,,J. Clarkson personal FOUL (1 PF),"[203903, 1641869]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,202007.0,,,,,1.0,0.0,Smith,1641869.0
583,PT07M56.00S,2026-03-21T01:40:53.3Z,4,REGULAR,substitution,out,[],1642885,,,1610612751,76,84,2026-03-21T01:41:00Z,5650000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M56.00S,2026-03-21T01:40:53.3Z,4,REGULAR,substitution,in,[],1628969,,,1610612751,76,84,2026-03-21T01:41:00Z,5660000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M46.00S,2026-03-21T01:41:13.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630534,5.732588699080158,97.30392156862744,1610612751,76,84,2026-03-21T01:41:18Z,5670000,False,-237.0,1.0,1,left,MISS O. Agbaji 3PT,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,23.65,Missed,,,,,,,,,,,,,,,
586,PT07M43.00S,2026-03-21T01:41:16.1Z,4,REGULAR,rebound,offensive,[],1643052,,,1610612751,76,84,2026-03-21T01:41:18Z,5680000,False,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,,,585.0,3.0,2.0,1.0,,,,,,,,,,,
587,PT07M41.00S,2026-03-21T01:41:18.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641869,27.414586070959263,24.509803921568626,1610612751,79,84,2026-03-21T01:41:24Z,5690000,False,127.0,205.0,1,left,M. Smith 24' 3PT  (7 PTS) (C. Johnson 5 AST),"[1641869, 1643052]",1610612751.0,BKN,,,,Smith,M. Smith,,,,,Above the Break 3,24+ Right Center,,,,24.16,Made,,,,,,,,7.0,C. Johnson,1643052.0,5.0,,,,
589,PT07M41.00S,2026-03-21T01:41:23.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,79,84,2026-03-21T01:41:23Z,5710000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M41.00S,2026-03-21T01:41:26.7Z,4,REGULAR,substitution,out,[],1626157,,,1610612752,79,84,2026-03-21T01:44:22Z,5720000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M41.00S,2026-03-21T01:41:26.7Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,79,84,2026-03-21T01:44:22Z,5730000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M20.00S,2026-03-21T01:44:50.8Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612752,79,84,2026-03-21T01:44:55Z,5740000,False,,,0,,J. Alvarado bad pass TURNOVER (2 TO),"[1630631, 1643052]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Left,2.0,Johnson,1643052.0,,,,,,,,,,,,,,,,,
593,PT07M20.00S,2026-03-21T01:44:50.8Z,4,REGULAR,steal,,[],1643052,,,1610612751,79,84,2026-03-21T01:44:52Z,5750000,False,,,0,,C. Johnson STEAL (3 STL),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
594,PT07M17.00S,2026-03-21T01:44:53.5Z,4,REGULAR,turnover,lost ball,[],1643052,,,1610612751,79,84,2026-03-21T01:44:57Z,5760000,False,,,0,,C. Johnson lost ball TURNOVER (1 TO),"[1643052, 1630631]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,1.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,,
595,PT07M17.00S,2026-03-21T01:44:53.5Z,4,REGULAR,steal,,[],1630631,,,1610612752,79,84,2026-03-21T01:44:55Z,5770000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
596,PT07M12.00S,2026-03-21T01:44:57.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,91.93495400788436,96.56862745098039,1610612752,79,84,2026-03-21T01:45:03Z,5780000,False,233.0,23.0,1,right,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,23.4,Missed,,,,,,,,,,,,,,,
597,PT07M10.00S,2026-03-21T01:44:59.8Z,4,REGULAR,rebound,defensive,[],1631169,,,1610612751,79,84,2026-03-21T01:45:03Z,5790000,False,,,0,,J. Minott REBOUND (Off:0 Def:3),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,,,,,,596.0,3.0,3.0,0.0,,,,,,,,,,,
598,PT07M09.00S,2026-03-21T01:45:01.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1643052,7.046649145860711,50.73529411764706,1610612751,81,84,2026-03-21T01:45:08Z,5800000,False,-4.0,14.0,1,left,C. Johnson running alley-oop DUNK (4 PTS) (M. Smith 4 AST),"[1643052, 1641869]",1610612751.0,BKN,running alley-oop,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,1.42,Made,,,,,,,,4.0,M. Smith,1641869.0,4.0,,,,
600,PT06M42.00S,2026-03-21T01:45:31.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,81,84,2026-03-21T01:45:34Z,5820000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,202049.0,,,,,,,,
601,PT06M29.00S,2026-03-21T01:45:57.1Z,4,REGULAR,foul,offensive,[],1631169,,,1610612751,81,84,2026-03-21T01:46:08Z,5830000,False,,,0,,J. Minott offensive FOUL (4 PF),"[1631169, 203903]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1628171.0,,,,,4.0,0.0,Clarkson,203903.0
603,PT06M29.00S,2026-03-21T01:45:57.1Z,4,REGULAR,turnover,offensive foul,[],1631169,,,1610612751,81,84,2026-03-21T01:46:08Z,5850000,False,,,0,,J. Minott offensive foul TURNOVER (3 TO),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Center,3.0,,,,,,,,,,,1628171.0,,,,,,,,
604,PT06M29.00S,2026-03-21T01:46:10.7Z,4,REGULAR,substitution,out,[],1630631,,,1610612752,81,84,2026-03-21T01:46:21Z,5860000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M29.00S,2026-03-21T01:46:10.7Z,4,REGULAR,substitution,in,[],1628384,,,1610612752,81,84,2026-03-21T01:46:21Z,5870000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M06.00S,2026-03-21T01:46:37.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203903,67.09921156373193,66.66666666666666,1610612752,81,84,2026-03-21T01:46:42Z,5880000,False,83.0,257.0,1,right,MISS J. Clarkson 27' 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,27.0,Missed,,,,,,,,,,,,,,,
607,PT06M03.00S,2026-03-21T01:46:40.2Z,4,REGULAR,rebound,defensive,[],1641869,,,1610612751,81,84,2026-03-21T01:46:42Z,5890000,False,,,0,,M. Smith REBOUND (Off:1 Def:1),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,Above the Break 3,24+ Center,,,,,,606.0,2.0,1.0,1.0,,,,,,,,,,,
608,PT05M53.00S,2026-03-21T01:46:50.5Z,4,REGULAR,3pt,Jump Shot,[],1643052,32.276609724047304,47.549019607843135,1610612751,81,84,2026-03-21T01:46:58Z,5900000,False,12.0,251.0,1,left,MISS C. Johnson 25' 3PT,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,25.12,Missed,,,,,,,,,,,,,,,
609,PT05M49.00S,2026-03-21T01:46:54.0Z,4,REGULAR,rebound,offensive,[],1630534,,,1610612751,81,84,2026-03-21T01:46:54Z,5910000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,608.0,2.0,1.0,1.0,,,,,,,,,,,
