actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
609,PT04M57.00S,2025-11-19T02:45:57.8Z,4,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,93,100,2025-11-19T02:45:57Z,5930000,False,,,0,,N. Claxton offensive foul TURNOVER (2 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,1627526.0,,,,,,,,,,,,,,,2.0,,,,
610,PT04M34.00S,2025-11-19T02:46:35.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628401,79.58278580814718,44.36274509803921,1610612738,93,100,2025-11-19T02:46:40Z,5940000,False,-28.0,139.0,1,right,MISS D. White 14' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,8-16 Center,,,,,,14.22,Missed,,,,,,,,,,,,,
611,PT04M29.00S,2025-11-19T02:46:40.3Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612751,93,100,2025-11-19T02:49:35Z,5950000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:4),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,610.0,6.0,4.0,2.0,,,,,
612,PT04M24.00S,2025-11-19T02:46:48.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612751,93,100,2025-11-19T02:46:58Z,5960000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Clowney 2 FT),"[1627759, 1641730]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,200834.0,2.0,0.0,Clowney,1641730.0,,,,,,,,,,,,,,,
614,PT04M24.00S,2025-11-19T02:47:12.1Z,4,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,93,100,2025-11-19T02:47:33Z,5980000,False,,,0,,MISS N. Clowney Free Throw 1 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
615,PT04M24.00S,2025-11-19T02:47:12.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,93,100,2025-11-19T02:47:33Z,5990000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,614.0,,,,,,,,
616,PT04M24.00S,2025-11-19T02:47:12.1Z,4,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,93,100,2025-11-19T02:47:33Z,6000000,False,,,0,,MISS N. Clowney Free Throw 2 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
617,PT04M20.00S,2025-11-19T02:47:16.1Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,93,100,2025-11-19T02:47:33Z,6010000,False,,,0,,S. Hauser REBOUND (Off:1 Def:6),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,616.0,7.0,6.0,1.0,,,,,
618,PT04M06.00S,2025-11-19T02:47:46.3Z,4,REGULAR,3pt,Jump Shot,[],1628401,94.30026281208936,96.81372549019608,1610612738,93,103,2025-11-19T02:47:52Z,6020000,False,234.0,1.0,1,right,D. White 3PT  (15 PTS) (S. Hauser 3 AST),"[1628401, 1630573]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,,,23.41,Made,15.0,S. Hauser,1630573.0,3.0,,,,,,,,,
620,PT03M49.00S,2025-11-19T02:48:06.7Z,4,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612751,93,103,2025-11-19T02:48:13Z,6040000,False,,,0,,M. Porter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1629008],1610612751.0,BKN,bad pass,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,1628951.0,,,,,,,,,,,,,,,1.0,,,,
621,PT03M34.00S,2025-11-19T02:48:23.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,83.52496714848883,57.59803921568627,1610612738,93,103,2025-11-19T02:48:45Z,6050000,False,38.0,102.0,1,right,MISS J. Brown 10' floating Shot,[1627759],1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.92,Missed,,,,,,,,,,,,,
622,PT03M34.00S,2025-11-19T02:48:23.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,93,103,2025-11-19T02:48:45Z,6060000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,621.0,,,,,,,,
623,PT03M34.00S,2025-11-19T02:48:39.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612738,93,103,2025-11-19T02:48:44Z,6070000,False,,,0,,T. Mann loose ball personal FOUL (3 PF) (Garza 2 FT),"[1629611, 1630568]",1610612751.0,BKN,loose ball,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,3.0,0.0,Garza,1630568.0,,,,,,,,,,,,,,,
625,PT03M34.00S,2025-11-19T02:48:54.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630568,,,1610612738,93,104,2025-11-19T02:48:54Z,6090000,False,,,0,,L. Garza Free Throw 1 of 2 (5 PTS),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
626,PT03M34.00S,2025-11-19T02:48:54.4Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630568,,,1610612738,93,104,2025-11-19T02:49:13Z,6100000,False,,,0,,MISS L. Garza Free Throw 2 of 2,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
627,PT03M31.00S,2025-11-19T02:48:57.4Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,93,104,2025-11-19T02:49:13Z,6110000,False,,,0,,N. Claxton REBOUND (Off:4 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,626.0,10.0,6.0,4.0,,,,,
628,PT03M09.00S,2025-11-19T02:49:37.7Z,4,REGULAR,3pt,Jump Shot,[],1629008,35.56176084099869,48.529411764705884,1610612751,93,104,2025-11-19T02:51:58Z,6120000,False,7.0,282.0,1,left,MISS M. Porter Jr. 28' pullup 3PT - blocked,"[1629008, 1628401]",1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,28.19,Missed,,,,,,,,,,White,1628401.0,,
629,PT03M09.00S,2025-11-19T02:49:37.7Z,4,REGULAR,block,,[],1628401,,,1610612751,93,104,2025-11-19T02:49:40Z,6130000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
630,PT03M09.00S,2025-11-19T02:49:37.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,93,104,2025-11-19T02:51:58Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,628.0,,,,,,,,
631,PT03M09.00S,2025-11-19T02:49:41.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,93,104,2025-11-19T02:51:29Z,6150000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,,,,,,,,,,,,,,,,,,,
632,PT03M09.00S,2025-11-19T02:49:50.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,93,104,2025-11-19T02:51:29Z,6160000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M09.00S,2025-11-19T02:50:45.6Z,4,REGULAR,substitution,out,[],1630533,,,1610612738,93,104,2025-11-19T02:51:30Z,6180000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M09.00S,2025-11-19T02:50:45.6Z,4,REGULAR,substitution,in,[],1642856,,,1610612738,93,104,2025-11-19T02:51:30Z,6190000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M55.00S,2025-11-19T02:51:42.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,63.02562417871223,27.450980392156865,1610612738,93,107,2025-11-19T02:52:03Z,6200000,False,-113.0,295.0,1,right,J. Brown 31' 3PT pullup (27 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,31.59,Made,27.0,,,,,,,,,,,,
636,PT02M38.00S,2025-11-19T02:52:00.3Z,4,REGULAR,turnover,lost ball,[],1629651,,,1610612751,93,107,2025-11-19T02:52:06Z,6210000,False,,,0,,N. Claxton lost ball TURNOVER (3 TO),"[1629651, 1630568]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,,,Garza,1630568.0
637,PT02M38.00S,2025-11-19T02:52:00.3Z,4,REGULAR,steal,,[],1630568,,,1610612738,93,107,2025-11-19T02:52:02Z,6220000,False,,,0,,L. Garza STEAL (1 STL),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
638,PT02M32.00S,2025-11-19T02:52:05.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630202,96.27135348226018,3.9215686274509802,1610612738,93,107,2025-11-19T02:53:30Z,6230000,False,-230.0,-17.0,1,right,MISS P. Pritchard running 3PT,[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,,,,23.11,Missed,,,,,,,,,,,,,
639,PT02M27.00S,2025-11-19T02:52:10.7Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612751,93,107,2025-11-19T02:52:10Z,6240000,False,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,638.0,4.0,3.0,1.0,,,,,
640,PT02M22.00S,2025-11-19T02:52:15.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641730,28.465834428383708,26.96078431372549,1610612751,93,107,2025-11-19T02:54:04Z,6250000,False,115.0,215.0,1,left,MISS N. Clowney 24' running 3PT,[1641730],1610612751.0,BKN,running,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,,24.4,Missed,,,,,,,,,,,,,
641,PT02M19.00S,2025-11-19T02:52:18.7Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,93,107,2025-11-19T02:52:18Z,6260000,False,,,0,,N. Claxton REBOUND (Off:5 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,640.0,11.0,6.0,5.0,,,,,
642,PT02M16.00S,2025-11-19T02:52:21.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,3.1044678055190538,95.83333333333334,1610612751,93,107,2025-11-19T02:52:25Z,6270000,False,-229.0,-23.0,1,left,MISS T. Mann step back 3PT,[1629611],1610612751.0,BKN,step back,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,23.04,Missed,,,,,,,,,,,,,
643,PT02M12.00S,2025-11-19T02:52:25.3Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,93,107,2025-11-19T02:52:25Z,6280000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:8),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,642.0,9.0,8.0,1.0,,,,,
644,PT02M09.00S,2025-11-19T02:52:31.0Z,4,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,93,107,2025-11-19T02:53:05Z,6290000,False,,,0,,J. Brown bad pass out-of-bounds TURNOVER (7 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,1628951.0,,,,,,,,,,,,,,,7.0,,,,
645,PT02M09.00S,2025-11-19T02:52:33.5Z,4,REGULAR,substitution,out,[],1629611,,,1610612751,93,107,2025-11-19T02:52:54Z,6300000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M09.00S,2025-11-19T02:52:33.5Z,4,REGULAR,substitution,out,[],1629008,,,1610612751,93,107,2025-11-19T02:52:54Z,6310000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M09.00S,2025-11-19T02:52:33.5Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,93,107,2025-11-19T02:52:54Z,6320000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M09.00S,2025-11-19T02:52:33.5Z,4,REGULAR,substitution,in,[],1630533,,,1610612751,93,107,2025-11-19T02:52:54Z,6330000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT02M09.00S,2025-11-19T02:52:33.5Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,93,107,2025-11-19T02:52:54Z,6340000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M09.00S,2025-11-19T02:52:33.5Z,4,REGULAR,substitution,in,[],1642962,,,1610612751,93,107,2025-11-19T02:52:54Z,6350000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M56.00S,2025-11-19T02:53:17.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630549,9.017739816031538,43.872549019607845,1610612751,95,107,2025-11-19T02:53:21Z,6360000,False,31.0,32.0,1,left,D. Sharpe driving Layup (12 PTS) (E. Dëmin 4 AST),"[1630549, 1642856]",1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.45,Made,12.0,E. Dëmin,1642856.0,4.0,,,,,,,,,
653,PT01M56.00S,2025-11-19T02:53:20.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630568,,,1610612751,95,107,2025-11-19T02:53:49Z,6380000,False,,,0,,L. Garza shooting personal FOUL (4 PF) (Sharpe 1 FT),"[1630568, 1630549]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,200834.0,4.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,,,
655,PT01M56.00S,2025-11-19T02:53:34.7Z,4,REGULAR,substitution,out,[],1641730,,,1610612751,95,107,2025-11-19T02:53:48Z,6400000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M56.00S,2025-11-19T02:53:34.7Z,4,REGULAR,substitution,out,[],1630533,,,1610612751,95,107,2025-11-19T02:53:48Z,6410000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M56.00S,2025-11-19T02:53:34.7Z,4,REGULAR,substitution,out,[],1630568,,,1610612751,95,107,2025-11-19T02:53:48Z,6420000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M56.00S,2025-11-19T02:53:34.7Z,4,REGULAR,substitution,in,[],1642874,,,1610612751,95,107,2025-11-19T02:53:48Z,6430000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M56.00S,2025-11-19T02:53:34.7Z,4,REGULAR,substitution,in,[],1642849,,,1610612751,95,107,2025-11-19T02:53:48Z,6440000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M56.00S,2025-11-19T02:53:34.7Z,4,REGULAR,substitution,in,[],1629674,,,1610612751,95,107,2025-11-19T02:53:48Z,6450000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M56.00S,2025-11-19T02:54:07.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630549,,,1610612751,95,107,2025-11-19T02:54:10Z,6460000,False,,,0,,MISS D. Sharpe Free Throw 1 of 1,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
662,PT01M52.00S,2025-11-19T02:54:11.3Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,95,107,2025-11-19T02:54:10Z,6470000,False,,,0,,N. Queta REBOUND (Off:2 Def:5),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,661.0,7.0,5.0,2.0,,,,,
663,PT01M43.00S,2025-11-19T02:54:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.19776609724047,53.92156862745098,1610612738,95,109,2025-11-19T02:54:24Z,6480000,False,20.0,21.0,1,right,J. Brown driving Layup (29 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,2.86,Made,29.0,,,,,,,,,,,,
664,PT01M36.00S,2025-11-19T02:54:28.2Z,4,REGULAR,3pt,Jump Shot,[],1642856,31.61957950065703,41.17647058823529,1610612751,95,109,2025-11-19T02:54:35Z,6490000,False,44.0,245.0,1,left,MISS E. Dëmin 24' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,,,24.86,Missed,,,,,,,,,,,,,
665,PT01M32.00S,2025-11-19T02:54:32.2Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,95,109,2025-11-19T02:54:35Z,6500000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,664.0,7.0,4.0,3.0,,,,,
666,PT01M32.00S,2025-11-19T02:54:34.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630549,5.590000152587891,50.0,1610612751,97,109,2025-11-19T02:54:38Z,6510000,False,0.0,0.0,1,left,D. Sharpe tip DUNK (14 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,14.0,,,,,,,,,,,,
667,PT01M23.00S,2025-11-19T02:54:47.1Z,4,REGULAR,turnover,traveling,[],1627759,,,1610612738,97,109,2025-11-19T02:54:53Z,6520000,False,,,0,,J. Brown traveling TURNOVER (8 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,1627526.0,,,,,,,,,,,,,,,8.0,,,,
668,PT01M13.00S,2025-11-19T02:55:08.7Z,4,REGULAR,turnover,bad pass,[],1642856,,,1610612751,97,109,2025-11-19T02:55:16Z,6530000,False,,,0,,E. Dëmin bad pass TURNOVER (4 TO),"[1642856, 1630573]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,4.0,,,Hauser,1630573.0
669,PT01M13.00S,2025-11-19T02:55:08.7Z,4,REGULAR,steal,,[],1630573,,,1610612738,97,109,2025-11-19T02:59:03Z,6540000,False,,,0,,S. Hauser STEAL (2 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
670,PT01M00.00S,2025-11-19T02:55:21.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630202,82.34231274638634,55.14705882352941,1610612738,97,109,2025-11-19T02:55:25Z,6550000,False,26.0,113.0,1,right,MISS P. Pritchard 11' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.64,Missed,,,,,,,,,,,,,
671,PT00M58.10S,2025-11-19T02:55:23.4Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,97,109,2025-11-19T02:55:25Z,6560000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:8),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,670.0,10.0,8.0,2.0,,,,,
672,PT00M46.20S,2025-11-19T02:55:36.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630202,87.33574244415243,44.85294117647059,1610612738,97,111,2025-11-19T02:55:47Z,6570000,False,-26.0,67.0,1,right,P. Pritchard 7' driving floating Jump Shot (20 PTS),[1630202],1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.13,Made,20.0,,,,,,,,,,,,
675,PT00M36.50S,2025-11-19T02:55:59.6Z,4,REGULAR,foul,offensive,['inpenalty'],1642962,,,1610612751,97,111,2025-11-19T02:56:37Z,6600000,False,,,0,,D. Powell offensive FOUL (4 PF),"[1642962, 1630573]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,4.0,0.0,Hauser,1630573.0,,,,,,,,,,,,,,,
677,PT00M36.50S,2025-11-19T02:55:59.6Z,4,REGULAR,turnover,offensive foul,[],1642962,,,1610612751,97,111,2025-11-19T02:55:59Z,6620000,False,,,0,,D. Powell offensive foul TURNOVER (2 TO),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,,,,,,,,,,,,,,,2.0,,,,
678,PT00M36.50S,2025-11-19T02:56:05.6Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,97,111,2025-11-19T02:56:20Z,6630000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M36.50S,2025-11-19T02:56:05.6Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,97,111,2025-11-19T02:56:20Z,6640000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M36.50S,2025-11-19T02:56:05.6Z,4,REGULAR,substitution,out,[],1629674,,,1610612738,97,111,2025-11-19T02:56:20Z,6650000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M36.50S,2025-11-19T02:56:05.6Z,4,REGULAR,substitution,in,[],1631248,,,1610612738,97,111,2025-11-19T02:56:20Z,6660000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M36.50S,2025-11-19T02:56:05.6Z,4,REGULAR,substitution,in,[],1631169,,,1610612738,97,111,2025-11-19T02:56:20Z,6670000,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M36.50S,2025-11-19T02:56:05.6Z,4,REGULAR,substitution,in,[],1630568,,,1610612738,97,111,2025-11-19T02:56:20Z,6680000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M18.00S,2025-11-19T02:56:43.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642962,,,1610612738,97,111,2025-11-19T02:56:50Z,6690000,False,,,0,,D. Powell shooting personal FOUL (5 PF) (Pritchard 2 FT),"[1642962, 1630202]",1610612751.0,BKN,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,5.0,0.0,Pritchard,1630202.0,,,,,,,,,,,,,,,
686,PT00M18.00S,2025-11-19T02:57:07.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630202,,,1610612738,97,112,2025-11-19T02:57:07Z,6710000,False,,,0,,P. Pritchard Free Throw 1 of 2 (21 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
687,PT00M18.00S,2025-11-19T02:57:08.6Z,4,REGULAR,substitution,out,[],1630573,,,1610612738,97,112,2025-11-19T02:57:14Z,6720000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M18.00S,2025-11-19T02:57:08.6Z,4,REGULAR,substitution,in,[],1641775,,,1610612738,97,112,2025-11-19T02:57:14Z,6730000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M18.00S,2025-11-19T02:57:25.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630202,,,1610612738,97,113,2025-11-19T02:57:25Z,6740000,False,,,0,,P. Pritchard Free Throw 2 of 2 (22 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,
690,PT00M07.40S,2025-11-19T02:57:38.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630549,8.229303547963205,42.15686274509804,1610612751,99,113,2025-11-19T02:57:42Z,6750000,False,39.0,25.0,1,left,D. Sharpe turnaround Hook (16 PTS) (N. Traore 1 AST),"[1630549, 1642849]",1610612751.0,BKN,turnaround,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.64,Made,16.0,N. Traore,1642849.0,1.0,,,,,,,,,
