actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
418,PT04M01.00S,2025-11-25T02:11:44.2Z,3,REGULAR,foul,personal,['2freethrow'],1642885,,,1610612751,58,72,2025-11-25T02:12:13Z,4100000,False,,,0,,M. Diawara shooting personal FOUL (1 PF) (Powell 2 FT),"[1642885, 1642962]",1610612752.0,NYK,shooting,,,Diawara,M. Diawara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,1.0,0.0,,,,Powell,1642962.0,,,,,
421,PT04M01.00S,2025-11-25T02:12:24.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642962,,,1610612751,58,72,2025-11-25T02:13:06Z,4120000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
422,PT04M01.00S,2025-11-25T02:12:24.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,58,72,2025-11-25T02:13:06Z,4130000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,
423,PT04M01.00S,2025-11-25T02:12:25.1Z,3,REGULAR,substitution,out,[],1629008,,,1610612751,58,72,2025-11-25T02:12:41Z,4140000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M01.00S,2025-11-25T02:12:25.1Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,58,72,2025-11-25T02:12:41Z,4150000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M01.00S,2025-11-25T02:12:25.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612751,58,72,2025-11-25T02:12:41Z,4160000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M01.00S,2025-11-25T02:12:25.1Z,3,REGULAR,substitution,out,[],1642885,,,1610612751,58,72,2025-11-25T02:12:41Z,4170000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M01.00S,2025-11-25T02:12:25.1Z,3,REGULAR,substitution,in,[],1630549,,,1610612751,58,72,2025-11-25T02:12:41Z,4180000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M01.00S,2025-11-25T02:12:25.1Z,3,REGULAR,substitution,in,[],1641730,,,1610612751,58,72,2025-11-25T02:12:41Z,4190000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M01.00S,2025-11-25T02:12:25.1Z,3,REGULAR,substitution,in,[],203903,,,1610612751,58,72,2025-11-25T02:12:41Z,4200000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M01.00S,2025-11-25T02:12:25.1Z,3,REGULAR,substitution,in,[],1630574,,,1610612751,58,72,2025-11-25T02:12:41Z,4210000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M01.00S,2025-11-25T02:12:24.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1642962,,,1610612751,59,72,2025-11-25T02:13:06Z,4220000,False,,,0,,D. Powell Free Throw 2 of 2 (3 PTS),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
432,PT03M38.00S,2025-11-25T02:13:18.6Z,3,REGULAR,2pt,Jump Shot,[],1628973,82.21090670170827,22.794117647058822,1610612752,59,72,2025-11-25T02:13:23Z,4230000,False,-136.0,115.0,1,right,MISS J. Brunson 17' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,17.79,Missed,,,,,,,,,,,,,,,,,,
433,PT03M34.00S,2025-11-25T02:13:22.6Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,59,72,2025-11-25T02:13:23Z,4240000,False,,,0,,N. Clowney REBOUND (Off:0 Def:4),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Left Center,,,432.0,4.0,4.0,0.0,,,,,,,,,,,,,,
434,PT03M26.00S,2025-11-25T02:13:33.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,9.543363994743759,43.872549019607845,1610612751,61,72,2025-11-25T02:14:15Z,4250000,False,31.0,37.0,1,left,J. Wilson driving floating Jump Shot (2 PTS) (N. Clowney 2 AST),"[1630592, 1641730]",1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,4.82,Made,,,,,2.0,,,,N. Clowney,1641730.0,2.0,,,,,,,
435,PT03M26.00S,2025-11-25T02:13:36.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203903,,,1610612751,61,72,2025-11-25T02:13:44Z,4260000,False,,,0,,J. Clarkson shooting personal FOUL (3 PF) (Wilson 1 FT),"[203903, 1630592]",1610612752.0,NYK,shooting,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1629178.0,3.0,0.0,,,,Wilson,1630592.0,,,,,
438,PT03M26.00S,2025-11-25T02:13:56.9Z,3,REGULAR,freethrow,1 of 1,[],1630592,,,1610612751,62,72,2025-11-25T02:13:56Z,4280000,False,,,0,,J. Wilson Free Throw 1 of 1 (3 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
439,PT03M07.00S,2025-11-25T02:14:17.3Z,3,REGULAR,3pt,Jump Shot,[],1628969,79.58278580814718,4.901960784313726,1610612752,62,75,2025-11-25T02:14:21Z,4290000,False,-225.0,139.0,1,right,M. Bridges 26' 3PT  (10 PTS) (J. Hart 5 AST),"[1628969, 1628404]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.51,Made,,,,,10.0,,,,J. Hart,1628404.0,5.0,,,,,,,
441,PT02M56.00S,2025-11-25T02:14:28.6Z,3,REGULAR,3pt,Jump Shot,[],1630592,15.325229960578188,3.9215686274509802,1610612751,62,75,2025-11-25T02:14:33Z,4310000,False,230.0,92.0,1,left,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right,24.79,Missed,,,,,,,,,,,,,,,,,,
442,PT02M52.00S,2025-11-25T02:14:32.8Z,3,REGULAR,rebound,offensive,[],1631213,,,1610612751,62,75,2025-11-25T02:14:32Z,4320000,False,,,0,,T. Martin REBOUND (Off:3 Def:0),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right,,,441.0,3.0,0.0,3.0,,,,,,,,,,,,,,
443,PT02M49.00S,2025-11-25T02:14:35.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,32.14520367936925,32.35294117647059,1610612751,65,75,2025-11-25T02:14:40Z,4330000,False,88.0,250.0,1,left,N. Clowney 26' 3PT  (18 PTS) (D. Powell 3 AST),"[1641730, 1642962]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,26.48,Made,,,,,18.0,,,,D. Powell,1642962.0,3.0,,,,,,,
445,PT02M43.00S,2025-11-25T02:14:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.46057818659659,46.81372549019608,1610612752,65,77,2025-11-25T02:14:52Z,4350000,False,-16.0,18.0,1,right,J. Hart driving Layup (7 PTS),[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,7.0,,,,,,,,,,,,,
446,PT02M43.00S,2025-11-25T02:14:46.1Z,3,REGULAR,foul,personal,['1freethrow'],1630549,,,1610612752,65,77,2025-11-25T02:14:53Z,4360000,False,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Hart 1 FT),"[1630549, 1628404]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,1629178.0,1.0,0.0,,,,Hart,1628404.0,,,,,
448,PT02M43.00S,2025-11-25T02:14:56.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,65,77,2025-11-25T02:18:36Z,4380000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M43.00S,2025-11-25T02:16:59.0Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,65,77,2025-11-25T02:18:36Z,4390000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M43.00S,2025-11-25T02:16:59.0Z,3,REGULAR,substitution,out,[],203903,,,1610612752,65,77,2025-11-25T02:18:36Z,4400000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M43.00S,2025-11-25T02:16:59.0Z,3,REGULAR,substitution,out,[],1630574,,,1610612752,65,77,2025-11-25T02:18:36Z,4410000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M43.00S,2025-11-25T02:16:59.0Z,3,REGULAR,substitution,in,[],1626157,,,1610612752,65,77,2025-11-25T02:18:36Z,4420000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M43.00S,2025-11-25T02:16:59.0Z,3,REGULAR,substitution,in,[],1630540,,,1610612752,65,77,2025-11-25T02:18:36Z,4430000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M43.00S,2025-11-25T02:16:59.0Z,3,REGULAR,substitution,in,[],1642278,,,1610612752,65,77,2025-11-25T02:18:36Z,4440000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M43.00S,2025-11-25T02:18:35.3Z,3,REGULAR,freethrow,1 of 1,[],1628404,,,1610612752,65,77,2025-11-25T02:18:36Z,4450000,False,,,0,,MISS J. Hart Free Throw 1 of 1,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
456,PT02M39.00S,2025-11-25T02:18:39.3Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,65,77,2025-11-25T02:18:36Z,4460000,False,,,0,,T. Martin REBOUND (Off:3 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,455.0,4.0,1.0,3.0,,,,,,,,,,,,,,
457,PT02M23.00S,2025-11-25T02:18:52.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641730,10.5946123521682,42.64705882352941,1610612751,67,77,2025-11-25T02:18:56Z,4470000,False,37.0,47.0,1,left,N. Clowney turnaround bank Hook (20 PTS) (D. Sharpe 1 AST),"[1641730, 1630549]",1610612751.0,BKN,turnaround bank,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,5.98,Made,,,,,20.0,,,,D. Sharpe,1630549.0,1.0,,,,,,,
459,PT02M13.00S,2025-11-25T02:19:04.3Z,3,REGULAR,foul,personal,['2freethrow'],1631213,,,1610612752,67,77,2025-11-25T02:19:11Z,4490000,False,,,0,,T. Martin shooting personal FOUL (2 PF) (Bridges 2 FT),"[1631213, 1628969]",1610612751.0,BKN,shooting,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202007.0,2.0,0.0,,,,Bridges,1628969.0,,,,,
461,PT02M13.00S,2025-11-25T02:19:40.0Z,3,REGULAR,freethrow,1 of 2,[],1628969,,,1610612752,67,78,2025-11-25T02:19:40Z,4510000,False,,,0,,M. Bridges Free Throw 1 of 2 (11 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
462,PT02M13.00S,2025-11-25T02:19:40.7Z,3,REGULAR,substitution,out,[],1628404,,,1610612752,67,78,2025-11-25T02:19:46Z,4520000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M13.00S,2025-11-25T02:19:40.7Z,3,REGULAR,substitution,in,[],1627824,,,1610612752,67,78,2025-11-25T02:19:46Z,4530000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M13.00S,2025-11-25T02:20:00.8Z,3,REGULAR,freethrow,2 of 2,[],1628969,,,1610612752,67,79,2025-11-25T02:20:00Z,4540000,False,,,0,,M. Bridges Free Throw 2 of 2 (12 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
465,PT01M53.00S,2025-11-25T02:20:22.2Z,3,REGULAR,2pt,Jump Shot,[],1642962,5.206964520367937,74.50980392156863,1610612751,69,79,2025-11-25T02:20:39Z,4550000,False,-123.0,-4.0,1,left,D. Powell 12' driving floating Jump Shot (5 PTS) (N. Clowney 3 AST),"[1642962, 1641730]",1610612751.0,BKN,driving floating,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,12.26,Made,,,,,5.0,,,,N. Clowney,1641730.0,3.0,,,,,,,
466,PT01M38.00S,2025-11-25T02:20:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.59198423127464,46.07843137254902,1610612752,69,81,2025-11-25T02:21:08Z,4560000,False,-20.0,17.0,1,right,K. Towns cutting Layup (28 PTS) (T. Kolek 4 AST),"[1626157, 1642278]",1610612752.0,NYK,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,28.0,,,,T. Kolek,1642278.0,4.0,,,,,,,
469,PT01M25.00S,2025-11-25T02:20:50.9Z,3,REGULAR,3pt,Jump Shot,[],1641730,28.33442838370565,15.196078431372548,1610612751,69,81,2025-11-25T02:20:56Z,4580000,False,174.0,214.0,1,left,MISS N. Clowney 27' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,27.57,Missed,,,,,,,,,,,,,,,,,,
470,PT01M21.00S,2025-11-25T02:20:54.9Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612752,69,81,2025-11-25T02:20:56Z,4590000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,469.0,3.0,3.0,0.0,,,,,,,,,,,,,,
472,PT01M10.00S,2025-11-25T02:21:24.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,69,81,2025-11-25T02:21:24Z,4610000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M00.00S,2025-11-25T02:23:08.5Z,3,REGULAR,3pt,Jump Shot,[],1630540,65.52233902759527,48.529411764705884,1610612752,69,84,2025-11-25T02:23:14Z,4620000,False,-7.0,272.0,1,right,M. McBride 27' 3PT  (9 PTS) (K. Towns 3 AST),"[1630540, 1626157]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,27.17,Made,,,,,9.0,,,,K. Towns,1626157.0,3.0,,,,,,,
475,PT00M39.40S,2025-11-25T02:23:34.4Z,3,REGULAR,3pt,Jump Shot,[],1642962,32.933639947437584,55.392156862745104,1610612751,72,84,2025-11-25T02:23:39Z,4640000,False,-27.0,257.0,1,left,D. Powell 25' 3PT  (8 PTS) (T. Martin 2 AST),"[1642962, 1631213]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,25.85,Made,,,,,8.0,,,,T. Martin,1631213.0,2.0,,,,,,,
477,PT00M31.90S,2025-11-25T02:23:50.5Z,3,REGULAR,3pt,Jump Shot,[],1627824,93.24901445466492,96.56862745098039,1610612752,72,87,2025-11-25T02:23:55Z,4660000,False,233.0,11.0,1,right,G. Yabusele 3PT  (3 PTS) (M. Bridges 3 AST),"[1627824, 1628969]",1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,23.31,Made,,,,,3.0,,,,M. Bridges,1628969.0,3.0,,,,,,,
479,PT00M11.10S,2025-11-25T02:24:15.1Z,3,REGULAR,3pt,Jump Shot,[],1630592,27.677398160315374,14.460784313725492,1610612751,72,87,2025-11-25T02:24:22Z,4680000,False,178.0,208.0,1,left,MISS J. Wilson 27' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,27.33,Missed,,,,,,,,,,,,,,,,,,
480,PT00M07.00S,2025-11-25T02:24:19.2Z,3,REGULAR,rebound,defensive,[],1642278,,,1610612752,72,87,2025-11-25T02:24:22Z,4690000,False,,,0,,T. Kolek REBOUND (Off:0 Def:3),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Right Center,,,479.0,3.0,3.0,0.0,,,,,,,,,,,,,,
481,PT00M05.80S,2025-11-25T02:24:21.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,93.11760840998686,52.69607843137255,1610612752,72,89,2025-11-25T02:24:27Z,4700000,False,13.0,12.0,1,right,M. Bridges running Layup (14 PTS) (T. Kolek 5 AST),"[1628969, 1642278]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,14.0,,,,T. Kolek,1642278.0,5.0,,,,,,,
483,PT00M00.10S,2025-11-25T02:24:28.4Z,3,REGULAR,3pt,Jump Shot,[],1642962,18.347568988173457,7.598039215686274,1610612751,75,89,2025-11-25T02:24:34Z,4720000,False,212.0,120.0,1,left,D. Powell 24' 3PT step back (11 PTS),[1642962],1610612751.0,BKN,step back,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,24.36,Made,,,,,11.0,,,,,,,,,,,,,
484,PT00M00.00S,2025-11-25T02:24:35.5Z,3,REGULAR,period,end,[],0,,,1610612752,75,89,2025-11-25T02:24:35Z,4730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-11-25T02:25:56.3Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612752,75,89,2025-11-25T02:26:56Z,4740000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-11-25T02:25:56.3Z,4,REGULAR,substitution,in,['startperiod'],203903,,,1610612752,75,89,2025-11-25T02:26:56Z,4750000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-11-25T02:27:07.0Z,4,REGULAR,period,start,[],0,,,1610612751,75,89,2025-11-25T02:27:07Z,4760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M40.00S,2025-11-25T02:27:38.6Z,4,REGULAR,foul,personal,['2freethrow'],1627824,,,1610612751,75,89,2025-11-25T02:27:48Z,4770000,False,,,0,,G. Yabusele shooting personal FOUL (2 PF) (Clowney 2 FT),"[1627824, 1641730]",1610612752.0,NYK,shooting,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202007.0,2.0,0.0,,,,Clowney,1641730.0,,,,,
490,PT11M40.00S,2025-11-25T02:28:01.6Z,4,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,76,89,2025-11-25T02:28:01Z,4790000,False,,,0,,N. Clowney Free Throw 1 of 2 (21 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
491,PT11M40.00S,2025-11-25T02:28:17.5Z,4,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,77,89,2025-11-25T02:28:17Z,4800000,False,,,0,,N. Clowney Free Throw 2 of 2 (22 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
492,PT11M26.00S,2025-11-25T02:28:34.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642278,90.48948751642575,46.32352941176471,1610612752,77,89,2025-11-25T02:28:38Z,4810000,False,-18.0,37.0,1,right,MISS T. Kolek driving finger roll Layup,[1642278],1610612752.0,NYK,driving finger roll,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,,,,,,,
493,PT11M24.00S,2025-11-25T02:28:36.1Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,77,89,2025-11-25T02:28:38Z,4820000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,492.0,2.0,2.0,0.0,,,,,,,,,,,,,,
494,PT11M15.00S,2025-11-25T02:28:45.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642962,15.850854139290407,44.11764705882353,1610612751,79,89,2025-11-25T02:28:51Z,4830000,False,29.0,96.0,1,left,D. Powell 10' turnaround Jump Shot (13 PTS) (T. Martin 3 AST),"[1642962, 1631213]",1610612751.0,BKN,turnaround,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,10.09,Made,,,,,13.0,,,,T. Martin,1631213.0,3.0,,,,,,,
495,PT11M04.00S,2025-11-25T02:28:57.0Z,4,REGULAR,3pt,Jump Shot,[],1626157,67.36202365308804,28.676470588235293,1610612752,79,92,2025-11-25T02:29:00Z,4840000,False,-107.0,254.0,1,right,K. Towns 27' 3PT  (31 PTS) (G. Yabusele 2 AST),"[1626157, 1627824]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,27.57,Made,,,,,31.0,,,,G. Yabusele,1627824.0,2.0,,,,,,,
497,PT10M45.00S,2025-11-25T02:29:15.4Z,4,REGULAR,turnover,bad pass,[],1641730,,,1610612751,79,92,2025-11-25T02:29:22Z,4860000,False,,,0,,N. Clowney bad pass TURNOVER (2 TO),"[1641730, 1626157]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Towns,1626157.0
498,PT10M45.00S,2025-11-25T02:29:15.4Z,4,REGULAR,steal,,[],1626157,,,1610612752,79,92,2025-11-25T02:29:17Z,4870000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
499,PT10M41.00S,2025-11-25T02:29:20.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627824,91.67214191852825,46.568627450980394,1610612752,79,92,2025-11-25T02:29:56Z,4880000,False,-17.0,26.0,1,right,MISS G. Yabusele running alley-oop Layup,[1627824],1610612752.0,NYK,running alley-oop,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
500,PT10M35.00S,2025-11-25T02:29:26.1Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,79,92,2025-11-25T02:29:26Z,4890000,False,,,0,,T. Martin REBOUND (Off:3 Def:2),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,499.0,5.0,2.0,3.0,,,,,,,,,,,,,,
502,PT10M26.00S,2025-11-25T02:30:00.0Z,4,REGULAR,3pt,Jump Shot,[],1641730,27.020367936925098,14.705882352941178,1610612751,82,92,2025-11-25T02:30:07Z,4910000,False,176.0,201.0,1,left,N. Clowney 26' 3PT  (25 PTS) (T. Martin 4 AST),"[1641730, 1631213]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,26.79,Made,,,,,25.0,,,,T. Martin,1631213.0,4.0,,,,,,,
505,PT10M24.00S,2025-11-25T02:30:11.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,82,92,2025-11-25T02:30:11Z,4930000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M24.00S,2025-11-25T02:31:53.2Z,4,REGULAR,substitution,out,[],1627824,,,1610612752,82,92,2025-11-25T02:33:09Z,4940000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M24.00S,2025-11-25T02:31:53.2Z,4,REGULAR,substitution,in,[],1628404,,,1610612752,82,92,2025-11-25T02:33:09Z,4950000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M04.00S,2025-11-25T02:33:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,89.43823915900131,48.77450980392157,1610612752,82,94,2025-11-25T02:33:34Z,4960000,False,-6.0,47.0,1,right,J. Clarkson driving floating Jump Shot (8 PTS) (M. McBride 2 AST),"[203903, 1630540]",1610612752.0,NYK,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,,8.0,,,,M. McBride,1630540.0,2.0,,,,,,,
510,PT09M42.00S,2025-11-25T02:33:51.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642962,11.777266754270697,56.372549019607845,1610612751,82,94,2025-11-25T02:34:09Z,4980000,False,-32.0,58.0,1,left,MISS D. Powell 6' driving floating Shot,[1642962],1610612751.0,BKN,driving floating,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
