actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
515,PT06M45.00S,2026-04-08T01:29:47.8Z,4,REGULAR,3pt,Jump Shot,[],1631260,67.36202365308804,63.23529411764706,1610612749,83,75,2026-04-08T01:29:52Z,5100000,False,66.0,254.0,1,right,A. Green 26' 3PT  (17 PTS) (J. Sims 6 AST),"[1631260, 1630579]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,26.28,Made,17.0,J. Sims,1630579.0,6.0,,,,,,,,,
517,PT06M24.00S,2026-04-08T01:30:08.3Z,4,REGULAR,3pt,Jump Shot,[],1630286,8.360709592641262,3.9215686274509802,1610612751,83,75,2026-04-08T01:30:13Z,5120000,False,230.0,26.0,1,left,MISS T. Scott step back 3PT,[1630286],1610612751.0,BKN,step back,,,Scott,T. Scott,,,,,Right Corner 3,24+ Right,,,,,,23.19,Missed,,,,,,,,,,,,,
518,PT06M21.00S,2026-04-08T01:30:11.3Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612749,83,75,2026-04-08T01:30:13Z,5130000,False,,,0,,T. Prince REBOUND (Off:0 Def:10),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,517.0,10.0,10.0,0.0
519,PT06M06.00S,2026-04-08T01:30:26.6Z,4,REGULAR,3pt,Jump Shot,[],1642504,92.19776609724047,96.32352941176471,1610612749,83,78,2026-04-08T01:30:32Z,5140000,False,232.0,21.0,1,right,C. Ryan 3PT  (14 PTS) (T. Prince 3 AST),"[1642504, 1627752]",1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Right Corner 3,24+ Right,,,,,,23.25,Made,14.0,T. Prince,1627752.0,3.0,,,,,,,,,
521,PT05M52.00S,2026-04-08T01:30:47.3Z,4,REGULAR,turnover,out-of-bounds,[],1642879,,,1610612751,83,78,2026-04-08T01:30:54Z,5160000,False,,,0,,B. Saraf lost ball out-of-bounds TURNOVER (3 TO),[1642879],1610612751.0,BKN,lost ball,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,203054.0,,,,,,,,,,,3.0,,,,,,,,
522,PT05M32.00S,2026-04-08T01:31:09.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631172,91.14651773981603,48.77450980392157,1610612749,83,80,2026-04-08T01:31:15Z,5170000,False,-6.0,31.0,1,right,O. Dieng driving finger roll Layup (8 PTS) (C. Ryan 2 AST),"[1631172, 1642504]",1610612749.0,MIL,driving finger roll,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,3.13,Made,8.0,C. Ryan,1642504.0,2.0,,,,,,,,,
524,PT05M24.00S,2026-04-08T01:31:18.1Z,4,REGULAR,turnover,lost ball,[],1642962,,,1610612751,83,80,2026-04-08T01:31:23Z,5190000,False,,,0,,D. Powell lost ball TURNOVER (1 TO),"[1642962, 1631260]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1.0,Green,1631260.0,,,,,,
525,PT05M24.00S,2026-04-08T01:31:18.1Z,4,REGULAR,steal,,[],1631260,,,1610612749,83,80,2026-04-08T01:34:35Z,5200000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
526,PT05M14.00S,2026-04-08T01:31:28.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642504,70.38436268068331,75.0,1610612749,83,80,2026-04-08T01:31:34Z,5210000,False,125.0,226.0,1,right,MISS C. Ryan 25' 3PT,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Right Center,,,,,,25.82,Missed,,,,,,,,,,,,,
527,PT05M10.00S,2026-04-08T01:31:33.0Z,4,REGULAR,rebound,offensive,[],1631172,,,1610612749,83,80,2026-04-08T01:31:33Z,5220000,False,,,0,,O. Dieng REBOUND (Off:1 Def:4),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,526.0,5.0,4.0,1.0
528,PT05M07.00S,2026-04-08T01:31:35.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631260,87.07293035479631,95.58823529411765,1610612749,83,80,2026-04-08T01:31:41Z,5230000,False,228.0,69.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,,,,23.81,Missed,,,,,,,,,,,,,
529,PT05M02.00S,2026-04-08T01:31:40.9Z,4,REGULAR,rebound,defensive,[],1630623,,,1610612751,83,80,2026-04-08T01:31:41Z,5240000,False,,,0,,T. Etienne REBOUND (Off:0 Def:4),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,528.0,4.0,4.0,0.0
530,PT04M47.00S,2026-04-08T01:31:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,5.995400788436268,47.05882352941176,1610612751,85,80,2026-04-08T01:31:58Z,5250000,False,15.0,4.0,1,left,J. Wilson driving Layup (6 PTS),[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,1.52,Made,6.0,,,,,,,,,,,,
531,PT04M41.00S,2026-04-08T01:32:07.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,85,80,2026-04-08T01:32:07Z,5260000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT04M32.00S,2026-04-08T01:35:17.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,83.52496714848883,59.31372549019608,1610612749,85,82,2026-04-08T01:35:23Z,5270000,False,47.0,102.0,1,right,O. Dieng 11' turnaround Jump Shot (10 PTS),[1631172],1610612749.0,MIL,turnaround,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.25,Made,10.0,,,,,,,,,,,,
533,PT04M10.00S,2026-04-08T01:35:39.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642879,9.806176084099869,57.35294117647059,1610612751,85,82,2026-04-08T01:35:43Z,5280000,False,-37.0,40.0,1,left,MISS B. Saraf driving floating Shot,[1642879],1610612751.0,BKN,driving floating,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.41,Missed,,,,,,,,,,,,,
534,PT04M08.00S,2026-04-08T01:35:41.2Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612749,85,82,2026-04-08T01:35:43Z,5290000,False,,,0,,O. Dieng REBOUND (Off:1 Def:5),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,533.0,6.0,5.0,1.0
535,PT04M06.00S,2026-04-08T01:35:43.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631260,75.50919842312747,14.460784313725492,1610612749,85,82,2026-04-08T01:35:48Z,5300000,False,-178.0,178.0,1,right,MISS A. Green 25' running pullup 3PT,[1631260],1610612749.0,MIL,running pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,25.13,Missed,,,,,,,,,,,,,
536,PT04M02.00S,2026-04-08T01:35:47.4Z,4,REGULAR,rebound,defensive,[],1642879,,,1610612751,85,82,2026-04-08T01:35:48Z,5310000,False,,,0,,B. Saraf REBOUND (Off:0 Def:3),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,535.0,3.0,3.0,0.0
537,PT03M53.00S,2026-04-08T01:35:59.3Z,4,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612751,85,82,2026-04-08T01:36:05Z,5320000,False,,,0,,J. Sims shooting personal FOUL (4 PF) (Wilson 2 FT),"[1630579, 1630592]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,1830.0,4.0,0.0,Wilson,1630592.0,,,,,,,,,,,,,,,
539,PT03M53.00S,2026-04-08T01:36:27.0Z,4,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,85,82,2026-04-08T01:36:27Z,5340000,False,,,0,,MISS J. Wilson Free Throw 1 of 2,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
540,PT03M53.00S,2026-04-08T01:36:27.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,85,82,2026-04-08T01:36:27Z,5350000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0,,,
541,PT03M53.00S,2026-04-08T01:36:30.0Z,4,REGULAR,substitution,out,[],1642879,,,1610612751,85,82,2026-04-08T01:36:33Z,5360000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT03M53.00S,2026-04-08T01:36:30.0Z,4,REGULAR,substitution,in,[],1641869,,,1610612751,85,82,2026-04-08T01:36:33Z,5370000,False,,,0,,SUB in: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT03M53.00S,2026-04-08T01:36:45.8Z,4,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,86,82,2026-04-08T01:36:45Z,5380000,False,,,0,,J. Wilson Free Throw 2 of 2 (7 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
544,PT03M35.00S,2026-04-08T01:37:05.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631260,94.1688567674113,46.568627450980394,1610612749,86,82,2026-04-08T01:37:12Z,5390000,False,-17.0,2.0,1,right,MISS A. Green driving Layup - blocked,"[1631260, 1642962]",1610612749.0,MIL,driving,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,1.74,Missed,,,,,,,,Powell,1642962.0,,,,
545,PT03M35.00S,2026-04-08T01:37:05.0Z,4,REGULAR,block,,[],1642962,,,1610612749,86,82,2026-04-08T01:37:07Z,5400000,False,,,0,,D. Powell BLOCK (1 BLK),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
546,PT03M31.00S,2026-04-08T01:37:09.0Z,4,REGULAR,rebound,offensive,[],1627752,,,1610612749,86,82,2026-04-08T01:37:12Z,5410000,False,,,0,,T. Prince REBOUND (Off:1 Def:10),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,544.0,11.0,10.0,1.0
547,PT03M30.00S,2026-04-08T01:37:10.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630579,91.67214191852825,51.71568627450981,1610612749,86,84,2026-04-08T01:37:15Z,5420000,False,9.0,26.0,1,right,J. Sims Layup (12 PTS) (T. Prince 4 AST),"[1630579, 1627752]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,2.72,Made,12.0,T. Prince,1627752.0,4.0,,,,,,,,,
549,PT03M29.00S,2026-04-08T01:37:15.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,86,84,2026-04-08T01:37:21Z,5440000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,
551,PT03M15.00S,2026-04-08T01:37:39.1Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,86,84,2026-04-08T01:37:43Z,5460000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT03M15.00S,2026-04-08T01:37:39.1Z,4,REGULAR,substitution,in,[],1642879,,,1610612751,86,84,2026-04-08T01:37:43Z,5470000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT03M11.00S,2026-04-08T01:38:01.0Z,4,REGULAR,2pt,Jump Shot,[],1630623,5.732588699080158,88.48039215686273,1610612751,88,84,2026-04-08T01:38:06Z,5480000,False,-192.0,1.0,1,left,T. Etienne 19' Jump Shot (7 PTS) (B. Saraf 2 AST),"[1630623, 1642879]",1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Mid-Range,16-24 Left,,,,,,19.24,Made,7.0,B. Saraf,1642879.0,2.0,,,,,,,,,
555,PT03M11.00S,2026-04-08T01:38:07.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,88,84,2026-04-08T01:38:07Z,5500000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT03M01.00S,2026-04-08T01:40:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,93.24901445466492,53.431372549019606,1610612749,88,84,2026-04-08T01:40:15Z,5510000,False,17.0,11.0,1,right,MISS O. Dieng running finger roll Layup,[1631172],1610612749.0,MIL,running finger roll,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,2.04,Missed,,,,,,,,,,,,,
557,PT02M59.00S,2026-04-08T01:40:11.7Z,4,REGULAR,rebound,defensive,[],1642879,,,1610612751,88,84,2026-04-08T01:40:15Z,5520000,False,,,0,,B. Saraf REBOUND (Off:0 Def:4),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,556.0,4.0,4.0,0.0
558,PT02M41.00S,2026-04-08T01:40:29.9Z,4,REGULAR,2pt,Jump Shot,[],1642962,11.514454664914586,69.85294117647058,1610612751,88,84,2026-04-08T01:40:36Z,5530000,False,-99.0,56.0,1,left,MISS D. Powell 11' step back Shot,[1642962],1610612751.0,BKN,step back,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,,,,11.39,Missed,,,,,,,,,,,,,
559,PT02M36.00S,2026-04-08T01:40:34.9Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612749,88,84,2026-04-08T01:40:36Z,5540000,False,,,0,,O. Dieng REBOUND (Off:1 Def:6),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,558.0,7.0,6.0,1.0
560,PT02M28.00S,2026-04-08T01:40:42.2Z,4,REGULAR,3pt,Jump Shot,[],1627752,93.9060446780552,97.30392156862744,1610612749,88,87,2026-04-08T01:40:48Z,5550000,False,237.0,5.0,1,right,T. Prince 3PT  (16 PTS) (O. Dieng 3 AST),"[1627752, 1631172]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,,,23.65,Made,16.0,O. Dieng,1631172.0,3.0,,,,,,,,,
562,PT02M04.00S,2026-04-08T01:41:05.7Z,4,REGULAR,3pt,Jump Shot,[],1642962,28.991458607095925,26.47058823529412,1610612751,88,87,2026-04-08T01:41:11Z,5570000,False,118.0,220.0,1,left,MISS D. Powell 24' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,24.95,Missed,,,,,,,,,,,,,
563,PT02M00.00S,2026-04-08T01:41:09.7Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,88,87,2026-04-08T01:41:11Z,5580000,False,,,0,,A. Green REBOUND (Off:2 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,562.0,5.0,3.0,2.0
564,PT01M46.00S,2026-04-08T01:41:24.0Z,4,REGULAR,3pt,Jump Shot,[],1627752,67.49342969776609,64.2156862745098,1610612749,88,87,2026-04-08T01:41:32Z,5590000,False,71.0,253.0,1,right,MISS T. Prince 26' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,26.29,Missed,,,,,,,,,,,,,
565,PT01M44.00S,2026-04-08T01:41:26.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,88,87,2026-04-08T01:41:32Z,5600000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,564.0,,,
567,PT01M35.00S,2026-04-08T01:41:54.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631172,67.23061760840999,59.31372549019608,1610612749,88,87,2026-04-08T01:42:01Z,5620000,False,47.0,256.0,1,right,MISS O. Dieng 25' step back 3PT,[1631172],1610612749.0,MIL,step back,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,,25.97,Missed,,,,,,,,,,,,,
568,PT01M30.00S,2026-04-08T01:41:59.9Z,4,REGULAR,rebound,defensive,[],1630286,,,1610612751,88,87,2026-04-08T02:01:11Z,5630000,False,,,0,,T. Scott REBOUND (Off:1 Def:4),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,567.0,5.0,4.0,1.0
569,PT01M20.00S,2026-04-08T01:42:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630623,10.988830486202366,48.28431372549019,1610612751,90,87,2026-04-08T01:42:16Z,5640000,False,9.0,51.0,1,left,T. Etienne driving Layup (9 PTS),[1630623],1610612751.0,BKN,driving,,,Etienne,T. Etienne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.15,Made,9.0,,,,,,,,,,,,
570,PT01M07.00S,2026-04-08T01:42:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642504,94.03745072273325,48.03921568627451,1610612749,90,87,2026-04-08T01:42:31Z,5650000,False,-10.0,4.0,1,right,MISS C. Ryan driving Layup,[1642504],1610612749.0,MIL,driving,,,Ryan,C. Ryan,,,,,Restricted Area,0-8 Center,,,,,,1.04,Missed,,,,,,,,,,,,,
572,PT01M04.00S,2026-04-08T01:42:29.3Z,4,REGULAR,rebound,defensive,[],1630623,,,1610612751,90,87,2026-04-08T01:42:31Z,5670000,False,,,0,,T. Etienne REBOUND (Off:0 Def:5),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,570.0,5.0,5.0,0.0
573,PT00M59.40S,2026-04-08T01:42:35.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,5.732588699080158,50.0,1610612751,92,87,2026-04-08T01:42:41Z,5680000,False,0.0,1.0,1,left,D. Powell Layup (11 PTS) (T. Etienne 3 AST),"[1642962, 1630623]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,0.14,Made,11.0,T. Etienne,1630623.0,3.0,,,,,,,,,
575,PT00M59.40S,2026-04-08T01:42:41.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,92,87,2026-04-08T01:42:41Z,5700000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT00M53.80S,2026-04-08T01:44:51.7Z,4,REGULAR,foul,offensive,[],1642504,,,1610612749,92,87,2026-04-08T01:45:08Z,5710000,False,,,0,,C. Ryan offensive FOUL (5 PF),"[1642504, 1630623]",1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,In The Paint (Non-RA),0-8 Center,203054.0,5.0,0.0,Etienne,1630623.0,,,,,,,,,,,,,,,
578,PT00M53.80S,2026-04-08T01:44:51.7Z,4,REGULAR,turnover,offensive foul,[],1642504,,,1610612749,92,87,2026-04-08T01:44:51Z,5730000,False,,,0,,C. Ryan offensive foul TURNOVER (2 TO),[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,In The Paint (Non-RA),0-8 Center,203054.0,,,,,,,,,,,2.0,,,,,,,,
579,PT00M41.10S,2026-04-08T01:45:21.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630623,31.225361366622867,66.42156862745098,1610612751,92,87,2026-04-08T01:45:27Z,5740000,False,-82.0,241.0,1,left,MISS T. Etienne 25' 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Left Center,,,,,,25.46,Missed,,,,,,,,,,,,,
580,PT00M38.30S,2026-04-08T01:45:24.5Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,92,87,2026-04-08T01:45:27Z,5750000,False,,,0,,A. Green REBOUND (Off:2 Def:4),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,579.0,6.0,4.0,2.0
581,PT00M33.30S,2026-04-08T01:45:29.6Z,4,REGULAR,3pt,Jump Shot,[],1631260,64.33968462549278,40.931372549019606,1610612749,92,90,2026-04-08T01:45:36Z,5760000,False,-45.0,283.0,1,right,A. Green 28' 3PT pullup (20 PTS),[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,28.63,Made,20.0,,,,,,,,,,,,
582,PT00M16.60S,2026-04-08T01:45:52.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631172,,,1610612751,92,90,2026-04-08T01:45:58Z,5770000,False,,,0,,O. Dieng shooting personal FOUL (2 PF) (Saraf 2 FT),"[1631172, 1642879]",1610612749.0,MIL,shooting,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,1830.0,2.0,0.0,Saraf,1642879.0,,,,,,,,,,,,,,,
584,PT00M16.60S,2026-04-08T01:46:28.1Z,4,REGULAR,freethrow,1 of 2,[],1642879,,,1610612751,93,90,2026-04-08T01:46:28Z,5790000,False,,,0,,B. Saraf Free Throw 1 of 2 (16 PTS),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
585,PT00M16.60S,2026-04-08T01:46:28.9Z,4,REGULAR,substitution,out,[],1642504,,,1610612751,93,90,2026-04-08T01:46:34Z,5800000,False,,,0,,SUB out: C. Ryan,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT00M16.60S,2026-04-08T01:46:28.9Z,4,REGULAR,substitution,in,[],1631250,,,1610612751,93,90,2026-04-08T01:46:34Z,5810000,False,,,0,,SUB in: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT00M16.60S,2026-04-08T01:46:57.1Z,4,REGULAR,freethrow,2 of 2,[],1642879,,,1610612751,94,90,2026-04-08T01:46:57Z,5820000,False,,,0,,B. Saraf Free Throw 2 of 2 (17 PTS),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
588,PT00M16.60S,2026-04-08T01:47:05.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,94,90,2026-04-08T01:47:10Z,5830000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT00M16.60S,2026-04-08T01:47:58.2Z,4,REGULAR,substitution,out,[],1631250,,,1610612749,94,90,2026-04-08T01:48:54Z,5840000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M16.60S,2026-04-08T01:47:58.2Z,4,REGULAR,substitution,in,[],1642504,,,1610612749,94,90,2026-04-08T01:48:54Z,5850000,False,,,0,,SUB in: C. Ryan,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT00M10.90S,2026-04-08T01:49:11.8Z,4,REGULAR,3pt,Jump Shot,[],1631172,64.60249671484888,47.05882352941176,1610612749,94,90,2026-04-08T01:49:18Z,5860000,False,-15.0,280.0,1,right,MISS O. Dieng 28' pullup 3PT,[1631172],1610612749.0,MIL,pullup,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,,28.06,Missed,,,,,,,,,,,,,
592,PT00M09.10S,2026-04-08T01:49:18.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,94,90,2026-04-08T01:49:18Z,5870000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,591.0,,,
593,PT00M09.10S,2026-04-08T01:49:19.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642504,,,1610612751,94,90,2026-04-08T01:49:26Z,5880000,False,,,0,,C. Ryan loose ball personal FOUL (6 PF) (Saraf 2 FT),"[1642504, 1642879]",1610612749.0,MIL,loose ball,,,Ryan,C. Ryan,,,,,In The Paint (Non-RA),0-8 Center,203054.0,6.0,0.0,Saraf,1642879.0,,,,,,,,,,,,,,,
595,PT00M09.10S,2026-04-08T01:49:30.1Z,4,REGULAR,substitution,out,[],1642504,,,1610612751,94,90,2026-04-08T01:49:33Z,5900000,False,,,0,,SUB out: C. Ryan,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT00M09.10S,2026-04-08T01:49:30.1Z,4,REGULAR,substitution,in,[],203914,,,1610612751,94,90,2026-04-08T01:49:33Z,5910000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M09.10S,2026-04-08T01:50:00.6Z,4,REGULAR,freethrow,1 of 2,[],1642879,,,1610612751,95,90,2026-04-08T01:50:00Z,5920000,False,,,0,,B. Saraf Free Throw 1 of 2 (18 PTS),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
598,PT00M09.10S,2026-04-08T01:50:18.2Z,4,REGULAR,freethrow,2 of 2,[],1642879,,,1610612751,96,90,2026-04-08T01:50:18Z,5930000,False,,,0,,B. Saraf Free Throw 2 of 2 (19 PTS),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
599,PT00M05.00S,2026-04-08T01:50:24.5Z,4,REGULAR,3pt,Jump Shot,[],1627752,67.7562417871222,23.284313725490197,1610612749,96,90,2026-04-08T01:51:53Z,5940000,False,-134.0,251.0,1,right,MISS T. Prince 28' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,28.4,Missed,,,,,,,,,,,,,
