actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
604,PT06M13.00S,2023-12-06T05:17:24.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630559,26.938239159001313,69.4546568627451,1610612747,94,92,2023-12-06T05:19:29Z,6000000,False,-97.0,201.0,1,left,MISS A. Reaves 22' step back Shot,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,22.3,Missed,,,,,,,,,,,,,,,,,,
605,PT06M11.00S,2023-12-06T05:17:26.9Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,94,92,2023-12-06T05:21:07Z,6010000,False,,,0,,A. Davis REBOUND (Off:5 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,604.0,,,,,,,9.0,4.0,5.0,,,,,,,,
606,PT06M09.00S,2023-12-06T05:17:27.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203076,7.408015768725363,50.0,1610612747,94,92,2023-12-06T05:21:11Z,6020000,False,0.0,17.0,1,left,MISS A. Davis putback DUNK,[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
607,PT06M07.00S,2023-12-06T05:17:29.8Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,94,92,2023-12-06T05:21:11Z,6030000,False,,,0,,A. Davis REBOUND (Off:6 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,606.0,,,,,,,10.0,4.0,6.0,,,,,,,,
608,PT06M06.00S,2023-12-06T05:17:32.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203076,5.590000152587891,50.0,1610612747,94,92,2023-12-06T05:21:16Z,6040000,False,0.0,0.0,1,left,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
609,PT06M04.00S,2023-12-06T05:17:34.1Z,4,REGULAR,rebound,defensive,[],201569,,,1610612756,94,92,2023-12-06T05:21:16Z,6050000,False,,,0,,E. Gordon REBOUND (Off:0 Def:4),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,608.0,,,,,,,4.0,4.0,0.0,,,,,,,,
610,PT05M45.00S,2023-12-06T05:17:46.4Z,4,REGULAR,3pt,Jump Shot,[],201142,85.72601839684626,96.32352941176471,1610612756,94,95,2023-12-06T05:17:54Z,6060000,False,232.0,82.0,1,right,K. Durant 24' 3PT  (27 PTS) (J. Nurkic 4 AST),"[201142, 203994]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,24.56,Made,,27.0,J. Nurkic,203994.0,4.0,,,,,,,,,,,,,
612,PT05M17.00S,2023-12-06T05:18:17.5Z,4,REGULAR,2pt,Jump Shot,[],2544,24.83574244415243,20.565257352941174,1610612747,94,95,2023-12-06T05:20:41Z,6080000,False,147.0,181.0,1,left,MISS L. James 23' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Right Center,23.33,Missed,,,,,,,,,,,,,,,,,,
613,PT05M17.00S,2023-12-06T05:18:17.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,94,95,2023-12-06T05:18:21Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,612.0,,,,,,,,,,,,,,,,,
614,PT05M17.00S,2023-12-06T05:18:20.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,94,95,2023-12-06T05:18:32Z,6100000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,,,,,,,,,
615,PT05M17.00S,2023-12-06T05:18:25.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,94,95,2023-12-06T05:18:25Z,6110000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M53.00S,2023-12-06T05:22:19.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203994,87.43429697766098,50.245098039215684,1610612756,94,95,2023-12-06T05:22:23Z,6120000,False,1.0,66.0,1,right,MISS J. Nurkic 6' Hook,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,,
617,PT04M53.00S,2023-12-06T05:22:19.5Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,94,95,2023-12-06T05:22:23Z,6130000,False,,,0,,A. Davis REBOUND (Off:6 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,616.0,,,,,,,11.0,5.0,6.0,,,,,,,,
618,PT04M53.00S,2023-12-06T05:22:23.6Z,4,REGULAR,foul,personal,[],203994,,,1610612747,94,95,2023-12-06T05:22:35Z,6140000,False,,,0,,J. Nurkic personal FOUL (4 PF),"[203994, 203076]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,,,4.0,0.0,Davis,203076.0,,
620,PT04M41.00S,2023-12-06T05:22:59.2Z,4,REGULAR,2pt,Jump Shot,[],1630559,19.23455978975032,32.1078431372549,1610612747,94,95,2023-12-06T05:23:03Z,6160000,False,89.0,128.0,1,left,MISS A. Reaves 15' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,15.64,Missed,,,,,,,,,,,,,,,,,,
621,PT04M38.00S,2023-12-06T05:23:02.2Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,94,95,2023-12-06T05:23:03Z,6170000,False,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,620.0,,,,,,,7.0,7.0,0.0,,,,,,,,
622,PT04M16.00S,2023-12-06T05:23:23.8Z,4,REGULAR,2pt,Jump Shot,[],1626164,92.3784494086728,24.486825980392155,1610612756,94,95,2023-12-06T05:23:31Z,6180000,False,-128.0,19.0,1,right,MISS D. Booker 12' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,12.9,Missed,,,,,,,,,,,,,,,,,,
623,PT04M14.00S,2023-12-06T05:23:25.8Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,94,95,2023-12-06T05:23:28Z,6190000,False,,,0,,L. James REBOUND (Off:3 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,622.0,,,,,,,7.0,4.0,3.0,,,,,,,,
624,PT03M54.00S,2023-12-06T05:23:46.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203076,7.013797634691201,47.549019607843135,1610612747,96,95,2023-12-06T05:23:54Z,6200000,False,12.0,13.0,1,left,A. Davis reverse Layup (26 PTS) (L. James 11 AST),"[203076, 2544]",1610612747.0,LAL,reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.82,Made,,26.0,L. James,2544.0,11.0,,,,,,,,,,,,,
626,PT03M31.00S,2023-12-06T05:24:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.2161629434954,53.92156862745098,1610612756,96,95,2023-12-06T05:24:16Z,6220000,False,20.0,11.0,1,right,MISS G. Allen reverse Layup - blocked,"[1628960, 203076]",1610612756.0,PHX,reverse,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
627,PT03M31.00S,2023-12-06T05:24:11.4Z,4,REGULAR,block,,[],203076,,,1610612756,96,95,2023-12-06T05:24:13Z,6230000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
628,PT03M31.00S,2023-12-06T05:24:11.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,96,95,2023-12-06T05:24:16Z,6240000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,626.0,,,,,,,,,,,,,,,,,
630,PT03M31.00S,2023-12-06T05:24:23.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,96,95,2023-12-06T05:24:23Z,6260000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M24.00S,2023-12-06T05:26:07.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201569,92.55913272010513,46.07843137254902,1610612756,96,95,2023-12-06T05:26:11Z,6270000,False,-20.0,17.0,1,right,MISS E. Gordon driving finger roll Layup,[201569],1610612756.0,PHX,driving finger roll,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
632,PT03M23.00S,2023-12-06T05:26:08.2Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,96,95,2023-12-06T05:26:11Z,6280000,False,,,0,,L. James REBOUND (Off:3 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,631.0,,,,,,,8.0,5.0,3.0,,,,,,,,
633,PT03M18.00S,2023-12-06T05:26:16.6Z,4,REGULAR,foul,personal,['2freethrow'],201142,,,1610612747,96,95,2023-12-06T05:26:25Z,6290000,False,,,0,,K. Durant shooting personal FOUL (5 PF) (James 2 FT),"[201142, 2544]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,,,,,,,5.0,0.0,James,2544.0,,
635,PT03M18.00S,2023-12-06T05:26:51.2Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,97,95,2023-12-06T05:26:51Z,6310000,False,,,0,,L. James Free Throw 1 of 2 (26 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,26.0,,,,,,,,,,,,,,,,
636,PT03M18.00S,2023-12-06T05:27:11.0Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,98,95,2023-12-06T05:27:11Z,6320000,False,,,0,,L. James Free Throw 2 of 2 (27 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,27.0,,,,,,,,,,,,,,,,
637,PT03M05.00S,2023-12-06T05:27:29.2Z,4,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612756,98,95,2023-12-06T05:27:34Z,6330000,False,,,0,,C. Reddish shooting personal FOUL (3 PF) (Booker 2 FT),"[1629629, 1626164]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,201639.0,,,,,,,3.0,0.0,Booker,1626164.0,,
639,PT03M05.00S,2023-12-06T05:27:54.8Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,98,96,2023-12-06T05:27:54Z,6350000,False,,,0,,D. Booker Free Throw 1 of 2 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
640,PT03M05.00S,2023-12-06T05:28:10.2Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,98,97,2023-12-06T05:28:10Z,6360000,False,,,0,,D. Booker Free Throw 2 of 2 (19 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,19.0,,,,,,,,,,,,,,,,
641,PT02M53.00S,2023-12-06T05:28:24.5Z,4,REGULAR,2pt,Jump Shot,[],2544,20.68002628120894,68.13725490196079,1610612747,100,97,2023-12-06T05:28:29Z,6370000,False,-91.0,142.0,1,left,L. James 16' fadeaway Jump Shot (29 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left Center,16.84,Made,,29.0,,,,,,,,,,,,,,,,
642,PT02M39.00S,2023-12-06T05:28:37.0Z,4,REGULAR,3pt,Jump Shot,[],201142,68.64323258869908,34.06862745098039,1610612756,100,97,2023-12-06T05:28:42Z,6380000,False,-80.0,242.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
643,PT02M34.00S,2023-12-06T05:28:42.0Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,100,97,2023-12-06T05:28:42Z,6390000,False,,,0,,A. Davis REBOUND (Off:6 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,642.0,,,,,,,12.0,6.0,6.0,,,,,,,,
644,PT02M20.00S,2023-12-06T05:28:56.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.539421813403408,56.372549019607845,1610612747,102,97,2023-12-06T05:29:00Z,6400000,False,-32.0,18.0,1,left,L. James driving Layup (31 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.68,Made,,31.0,,,,,,,,,,,,,,,,
645,PT02M20.00S,2023-12-06T05:29:08.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,102,97,2023-12-06T05:29:08Z,6410000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M56.00S,2023-12-06T05:31:06.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612756,102,97,2023-12-06T05:31:12Z,6420000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,,,,,,,,
647,PT01M30.00S,2023-12-06T05:31:46.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,33.6892247043364,57.35294117647059,1610612747,102,97,2023-12-06T05:32:25Z,6430000,False,-37.0,264.0,1,left,MISS A. Reaves 26' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
648,PT01M29.00S,2023-12-06T05:31:48.7Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,102,97,2023-12-06T05:31:48Z,6440000,False,,,0,,A. Davis REBOUND (Off:7 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,647.0,,,,,,,13.0,6.0,7.0,,,,,,,,
649,PT01M28.00S,2023-12-06T05:31:49.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203076,7.802233902759525,48.28431372549019,1610612747,102,97,2023-12-06T05:31:53Z,6450000,False,9.0,21.0,1,left,MISS A. Davis putback Layup,[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
650,PT01M28.00S,2023-12-06T05:31:49.3Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,102,97,2023-12-06T05:31:53Z,6460000,False,,,0,,A. Davis REBOUND (Off:8 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,649.0,,,,,,,14.0,6.0,8.0,,,,,,,,
651,PT01M16.00S,2023-12-06T05:32:00.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630559,27.250328515111704,19.362745098039213,1610612747,102,97,2023-12-06T05:32:08Z,6470000,False,153.0,204.0,1,left,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
652,PT01M12.00S,2023-12-06T05:32:04.9Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,102,97,2023-12-06T05:32:08Z,6480000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:7),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,651.0,,,,,,,7.0,7.0,0.0,,,,,,,,
653,PT01M02.00S,2023-12-06T05:32:16.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.54533508541392,51.53186274509804,1610612756,102,99,2023-12-06T05:32:22Z,6490000,False,8.0,83.0,1,right,K. Durant 8' pullup Jump Shot (29 PTS) (E. Gordon 3 AST),"[201142, 201569]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,,29.0,E. Gordon,201569.0,3.0,,,,,,,,,,,,,
655,PT00M42.50S,2023-12-06T05:32:39.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.8823915900131425,47.549019607843135,1610612747,102,99,2023-12-06T05:32:50Z,6510000,False,12.0,12.0,1,left,MISS L. James cutting Layup,[2544],1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
656,PT00M39.50S,2023-12-06T05:32:42.3Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,102,99,2023-12-06T05:32:44Z,6520000,False,,,0,,A. Davis REBOUND (Off:9 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,655.0,,,,,,,15.0,6.0,9.0,,,,,,,,
657,PT00M39.50S,2023-12-06T05:32:43.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203076,5.590000152587891,50.0,1610612747,102,99,2023-12-06T05:32:46Z,6530000,False,0.0,0.0,1,left,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
658,PT00M39.50S,2023-12-06T05:32:43.4Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,102,99,2023-12-06T05:32:46Z,6540000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:8),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,657.0,,,,,,,8.0,8.0,0.0,,,,,,,,
659,PT00M39.50S,2023-12-06T05:32:50.6Z,4,REGULAR,foul,personal,[],1629629,,,1610612756,102,99,2023-12-06T05:35:31Z,6550000,False,,,0,,C. Reddish personal FOUL (4 PF),"[1629629, 1626164]",1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Center,,,,,,,,200833.0,,,,,,,4.0,0.0,Booker,1626164.0,,
661,PT00M29.80S,2023-12-06T05:33:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.95335085413929,45.833333333333336,1610612756,102,101,2023-12-06T05:33:22Z,6570000,False,-21.0,14.0,1,right,D. Booker driving Layup (21 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.49,Made,,21.0,,,,,,,,,,,,,,,,
662,PT00M15.30S,2023-12-06T05:33:35.2Z,4,REGULAR,3pt,Jump Shot,[],1630559,28.827201051248352,18.382352941176478,1610612747,105,101,2023-12-06T05:33:48Z,6580000,False,158.0,218.0,1,left,A. Reaves 26' 3PT step back (20 PTS),[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.97,Made,,20.0,,,,,,,,,,,,,,,,
663,PT00M15.00S,2023-12-06T05:33:47.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,105,101,2023-12-06T05:33:47Z,6590000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M11.20S,2023-12-06T05:35:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201142,93.87319316688567,51.71568627450981,1610612756,105,103,2023-12-06T05:35:36Z,6600000,False,9.0,5.0,1,right,K. Durant driving reverse Layup (31 PTS) (E. Gordon 4 AST),"[201142, 201569]",1610612756.0,PHX,driving reverse,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.0,Made,,31.0,E. Gordon,201569.0,4.0,,,,,,,,,,,,,
665,PT00M07.40S,2023-12-06T05:35:51.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,105,103,2023-12-06T05:35:51Z,6610000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M07.40S,2023-12-06T05:37:45.9Z,4,REGULAR,substitution,out,[],1626164,,,1610612747,105,103,2023-12-06T05:38:09Z,6620000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M07.40S,2023-12-06T05:37:45.9Z,4,REGULAR,substitution,out,[],203994,,,1610612747,105,103,2023-12-06T05:38:09Z,6630000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M07.40S,2023-12-06T05:37:45.9Z,4,REGULAR,substitution,out,[],201142,,,1610612747,105,103,2023-12-06T05:38:09Z,6640000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M07.40S,2023-12-06T05:37:45.9Z,4,REGULAR,substitution,in,[],1630692,,,1610612747,105,103,2023-12-06T05:38:09Z,6650000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M07.40S,2023-12-06T05:37:45.9Z,4,REGULAR,substitution,in,[],1629642,,,1610612747,105,103,2023-12-06T05:38:09Z,6660000,False,,,0,,SUB in: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M07.40S,2023-12-06T05:37:45.9Z,4,REGULAR,substitution,in,[],1629006,,,1610612747,105,103,2023-12-06T05:38:09Z,6670000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M07.40S,2023-12-06T05:38:22.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,105,103,2023-12-06T05:38:22Z,6680000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M06.60S,2023-12-06T05:39:47.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612747,105,103,2023-12-06T05:40:01Z,6690000,False,,,0,,E. Gordon take personal FOUL (1 PF) (Davis 2 FT),"[201569, 203076]",1610612756.0,PHX,take,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,201639.0,,,,,,,1.0,0.0,Davis,203076.0,,
676,PT00M06.60S,2023-12-06T05:40:23.4Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,106,103,2023-12-06T05:40:23Z,6710000,False,,,0,,A. Davis Free Throw 1 of 2 (27 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,27.0,,,,,,,,,,,,,,,,
677,PT00M06.60S,2023-12-06T05:40:24.2Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,106,103,2023-12-06T05:40:48Z,6720000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M06.60S,2023-12-06T05:40:24.2Z,4,REGULAR,substitution,out,[],1630692,,,1610612747,106,103,2023-12-06T05:40:48Z,6730000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M06.60S,2023-12-06T05:40:24.2Z,4,REGULAR,substitution,out,[],1629006,,,1610612747,106,103,2023-12-06T05:40:48Z,6740000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M06.60S,2023-12-06T05:40:24.2Z,4,REGULAR,substitution,in,[],1629020,,,1610612747,106,103,2023-12-06T05:40:48Z,6750000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M06.60S,2023-12-06T05:40:24.2Z,4,REGULAR,substitution,in,[],1626164,,,1610612747,106,103,2023-12-06T05:40:48Z,6760000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M06.60S,2023-12-06T05:40:24.2Z,4,REGULAR,substitution,in,[],201142,,,1610612747,106,103,2023-12-06T05:40:48Z,6770000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M06.60S,2023-12-06T05:40:23.4Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,106,103,2023-12-06T05:41:04Z,6780000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
684,PT00M06.00S,2023-12-06T05:40:24.0Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,106,103,2023-12-06T05:42:12Z,6790000,False,,,0,,D. Booker REBOUND (Off:2 Def:9),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,683.0,,,,,,,11.0,9.0,2.0,,,,,,,,
685,PT00M02.50S,2023-12-06T05:41:04.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201142,67.7233902759527,15.441176470588232,1610612756,106,103,2023-12-06T05:42:07Z,6800000,False,-173.0,251.0,1,right,MISS K. Durant 30' running pullup 3PT,[201142],1610612756.0,PHX,running pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,30.46,Missed,,,,,,,,,,,,,,,,,,
686,PT00M01.60S,2023-12-06T05:41:05.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,106,103,2023-12-06T05:41:56Z,6810000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,685.0,,,,,,,,,,,,,,,,,
