actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
447,PT03M49.00S,2023-10-31T04:11:07.8Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,72,75,2023-10-31T04:11:09Z,4430000,False,,,0,,J. Suggs REBOUND (Off:1 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,446.0,,,,,,,,,,4.0,3.0,1.0,,,,,
448,PT03M44.00S,2023-10-31T04:11:12.7Z,3,REGULAR,3pt,Jump Shot,[],1630532,80.946123521682,91.6436887254902,1610612753,72,78,2023-10-31T04:11:31Z,4440000,False,208.0,127.0,1,right,F. Wagner 24' 3PT  (14 PTS) (M. Fultz 6 AST),"[1630532, 1628365]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,24.37,Made,,,,,,,14.0,M. Fultz,1628365.0,6.0,,,,,,,,
450,PT03M25.00S,2023-10-31T04:11:31.3Z,3,REGULAR,2pt,Jump Shot,[],1629216,21.862680683311424,69.6078431372549,1610612747,72,78,2023-10-31T04:11:40Z,4460000,False,-98.0,153.0,1,left,MISS G. Vincent 18' pullup Shot,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,18.17,Missed,,,,,,,,,,,,,,,,,,
451,PT03M21.00S,2023-10-31T04:11:35.3Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,72,78,2023-10-31T04:11:37Z,4470000,False,,,0,,J. Suggs REBOUND (Off:1 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,450.0,,,,,,,,,,5.0,4.0,1.0,,,,,
452,PT03M08.00S,2023-10-31T04:11:48.6Z,3,REGULAR,turnover,bad pass,[],1631094,,,1610612753,72,78,2023-10-31T04:11:52Z,4480000,False,,,0,,P. Banchero bad pass TURNOVER (2 TO),"[1631094, 1629629]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Reddish,1629629.0,,
453,PT03M08.00S,2023-10-31T04:11:48.6Z,3,REGULAR,steal,,[],1629629,,,1610612747,72,78,2023-10-31T04:11:50Z,4490000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
454,PT03M06.00S,2023-10-31T04:11:52.0Z,3,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612747,72,78,2023-10-31T04:12:01Z,4500000,False,,,0,,C. Reddish bad pass out-of-bounds TURNOVER (1 TO),[1629629],1610612747.0,LAL,bad pass,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Left,,,,1148.0,,,,,,,,,,,,1.0,,,,
455,PT03M06.00S,2023-10-31T04:11:57.8Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,72,78,2023-10-31T04:12:05Z,4510000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M06.00S,2023-10-31T04:11:57.8Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,72,78,2023-10-31T04:12:05Z,4520000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M06.00S,2023-10-31T04:11:57.8Z,3,REGULAR,substitution,out,[],1630559,,,1610612753,72,78,2023-10-31T04:12:15Z,4530000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M06.00S,2023-10-31T04:11:57.8Z,3,REGULAR,substitution,in,[],1626156,,,1610612753,72,78,2023-10-31T04:12:15Z,4540000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M53.00S,2023-10-31T04:12:28.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,90.5880420499343,47.05882352941176,1610612753,72,80,2023-10-31T04:12:36Z,4550000,False,-15.0,36.0,1,right,F. Wagner driving Layup (16 PTS) (P. Banchero 5 AST),"[1630532, 1631094]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.89,Made,,,,,,,16.0,P. Banchero,1631094.0,5.0,,,,,,,,
460,PT02M32.00S,2023-10-31T04:12:48.4Z,3,REGULAR,3pt,Jump Shot,[],203076,30.66688567674113,74.50980392156863,1610612747,72,80,2023-10-31T04:12:56Z,4560000,False,-123.0,236.0,1,left,MISS A. Davis 26' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
461,PT02M28.00S,2023-10-31T04:12:52.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,72,80,2023-10-31T04:12:56Z,4570000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,460.0,,,,,,,,,,6.0,5.0,1.0,,,,,
462,PT02M15.00S,2023-10-31T04:13:05.7Z,3,REGULAR,3pt,Jump Shot,[],1631094,66.93495400788436,63.970588235294116,1610612753,72,80,2023-10-31T04:17:16Z,4580000,False,70.0,258.0,1,right,MISS P. Banchero 26' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.76,Missed,,,,,,,,,,,,,,,,,,
463,PT02M12.00S,2023-10-31T04:13:08.7Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612747,72,80,2023-10-31T04:13:10Z,4590000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,462.0,,,,,,,,,,2.0,2.0,0.0,,,,,
464,PT02M05.00S,2023-10-31T04:13:15.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,9.855453350854134,37.354473039215684,1610612747,74,80,2023-10-31T04:13:42Z,4600000,False,63.0,40.0,1,left,A. Davis 7' fadeaway Jump Shot (20 PTS) (D. Russell 8 AST),"[203076, 1626156]",1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,,,,,,,20.0,D. Russell,1626156.0,8.0,,,,,,,,
466,PT01M52.00S,2023-10-31T04:13:28.7Z,3,REGULAR,2pt,Jump Shot,[],1628365,80.86399474375821,67.8921568627451,1610612753,74,80,2023-10-31T04:13:33Z,4620000,False,89.0,127.0,1,right,MISS M. Fultz 15' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,15.57,Missed,,,,,,,,,,,,,,,,,,
467,PT01M49.00S,2023-10-31T04:13:31.6Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,74,80,2023-10-31T04:13:31Z,4630000,False,,,0,,A. Davis REBOUND (Off:0 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,466.0,,,,,,,,,,12.0,12.0,0.0,,,,,
468,PT01M41.00S,2023-10-31T04:13:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,10.561760840998687,50.73529411764706,1610612747,76,80,2023-10-31T04:13:46Z,4640000,False,-4.0,47.0,1,left,G. Vincent driving Layup (9 PTS) (C. Reddish 2 AST),"[1629216, 1629629]",1610612747.0,LAL,driving,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,,,9.0,C. Reddish,1629629.0,2.0,,,,,,,,
470,PT01M41.00S,2023-10-31T04:13:45.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,76,80,2023-10-31T04:13:45Z,4660000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M41.00S,2023-10-31T04:16:23.2Z,3,REGULAR,substitution,out,[],1629629,,,1610612753,76,80,2023-10-31T04:16:37Z,4670000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M41.00S,2023-10-31T04:16:23.2Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,76,80,2023-10-31T04:16:37Z,4680000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M41.00S,2023-10-31T04:16:23.2Z,3,REGULAR,substitution,out,[],1628365,,,1610612753,76,80,2023-10-31T04:16:37Z,4690000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M41.00S,2023-10-31T04:16:23.2Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,76,80,2023-10-31T04:16:37Z,4700000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M41.00S,2023-10-31T04:16:23.2Z,3,REGULAR,substitution,in,[],2544,,,1610612753,76,80,2023-10-31T04:16:37Z,4710000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M41.00S,2023-10-31T04:16:23.2Z,3,REGULAR,substitution,in,[],204060,,,1610612753,76,80,2023-10-31T04:16:37Z,4720000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M41.00S,2023-10-31T04:16:23.2Z,3,REGULAR,substitution,in,[],203914,,,1610612753,76,80,2023-10-31T04:16:37Z,4730000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M41.00S,2023-10-31T04:16:23.2Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,76,80,2023-10-31T04:16:37Z,4740000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M31.00S,2023-10-31T04:16:50.8Z,3,REGULAR,3pt,Jump Shot,[],1630532,67.5693988173456,72.28094362745098,1610612753,76,80,2023-10-31T04:21:24Z,4750000,False,111.0,252.0,1,right,MISS F. Wagner 27' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,27.58,Missed,,,,,,,,,,,,,,,,,,
480,PT01M28.00S,2023-10-31T04:16:53.8Z,3,REGULAR,rebound,offensive,[],1629021,,,1610612753,76,80,2023-10-31T04:16:56Z,4760000,False,,,0,,M. Wagner REBOUND (Off:1 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,479.0,,,,,,,,,,1.0,0.0,1.0,,,,,
481,PT01M26.00S,2023-10-31T04:16:56.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,92.16491458607096,49.26470588235294,1610612753,76,80,2023-10-31T04:17:03Z,4770000,False,-4.0,21.0,1,right,MISS F. Wagner cutting Layup - blocked,"[1630532, 1626174]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,Wood,1626174.0
482,PT01M26.00S,2023-10-31T04:16:56.9Z,3,REGULAR,block,,[],1626174,,,1610612753,76,80,2023-10-31T04:17:00Z,4780000,False,,,0,,C. Wood BLOCK (2 BLK),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
483,PT01M26.00S,2023-10-31T04:16:56.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,76,80,2023-10-31T04:17:03Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,481.0,,,,,,,,,,,,,,,,,
485,PT01M16.00S,2023-10-31T04:17:25.6Z,3,REGULAR,turnover,bad pass,[],203914,,,1610612753,76,80,2023-10-31T04:17:31Z,4810000,False,,,0,,G. Harris bad pass TURNOVER (2 TO),"[203914, 2544]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,James,2544.0,,
486,PT01M16.00S,2023-10-31T04:17:25.6Z,3,REGULAR,steal,,[],2544,,,1610612747,76,80,2023-10-31T04:17:28Z,4820000,False,,,0,,L. James STEAL (3 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
487,PT01M16.00S,2023-10-31T04:17:29.5Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612747,76,80,2023-10-31T04:19:17Z,4830000,False,,,0,,F. Wagner clear-path personal FOUL (3 PF) (James 2 FT),"[1630532, 2544]",1610612753.0,ORL,clear-path,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,1148.0,3.0,0.0,James,2544.0,,,,,,,,,,,,
490,PT01M16.00S,2023-10-31T04:19:29.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",2544,,,1610612747,77,80,2023-10-31T04:19:29Z,4860000,False,,,0,,L. James clear-path Free Throw 1 of 2 (8 PTS),[2544],1610612747.0,LAL,clear-path,,,James,L. James,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
491,PT01M16.00S,2023-10-31T04:19:41.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",2544,,,1610612747,78,80,2023-10-31T04:19:41Z,4870000,False,,,0,,L. James clear-path Free Throw 2 of 2 (9 PTS),[2544],1610612747.0,LAL,clear-path,,,James,L. James,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
492,PT01M06.00S,2023-10-31T04:20:03.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,7.013797634691201,47.05882352941176,1610612747,78,80,2023-10-31T04:20:12Z,4880000,False,15.0,13.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
494,PT01M00.00S,2023-10-31T04:20:09.6Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,78,80,2023-10-31T04:20:12Z,4900000,False,,,0,,A. Davis REBOUND (Off:1 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,492.0,,,,,,,,,,13.0,12.0,1.0,,,,,
495,PT01M00.00S,2023-10-31T04:20:09.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203076,5.590000152587891,50.0,1610612747,80,80,2023-10-31T04:20:14Z,4910000,False,0.0,0.0,1,left,A. Davis tip Layup (22 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,22.0,,,,,,,,,,,
496,PT00M44.60S,2023-10-31T04:20:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.2161629434954,49.754901960784316,1610612753,80,80,2023-10-31T04:27:01Z,4920000,False,-1.0,11.0,1,right,MISS M. Wagner Layup - blocked,"[1629021, 1626174]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.14,Missed,,,,,,,,,,,,,,,,,Wood,1626174.0
497,PT00M44.60S,2023-10-31T04:20:25.9Z,3,REGULAR,block,,[],1626174,,,1610612753,80,80,2023-10-31T04:20:28Z,4930000,False,,,0,,C. Wood BLOCK (3 BLK),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
498,PT00M40.60S,2023-10-31T04:20:29.9Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612747,80,80,2023-10-31T04:20:29Z,4940000,False,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,496.0,,,,,,,,,,6.0,5.0,1.0,,,,,
499,PT00M32.00S,2023-10-31T04:20:41.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612747,80,80,2023-10-31T04:20:46Z,4950000,False,,,0,,M. Wagner personal FOUL (2 PF) (James 2 FT),"[1629021, 2544]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,1148.0,2.0,1.0,James,2544.0,,,,,,,,,,,,
501,PT00M32.00S,2023-10-31T04:21:10.2Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,80,80,2023-10-31T04:21:10Z,4970000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
502,PT00M32.00S,2023-10-31T04:21:10.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,80,80,2023-10-31T04:21:10Z,4980000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,501.0,,,,,,,,,,,,,,,,,
503,PT00M32.00S,2023-10-31T04:21:27.3Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,81,80,2023-10-31T04:21:27Z,4990000,False,,,0,,L. James Free Throw 2 of 2 (10 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
504,PT00M10.30S,2023-10-31T04:21:54.1Z,3,REGULAR,foul,personal,[],1626174,,,1610612753,81,80,2023-10-31T04:22:00Z,5000000,False,,,0,,C. Wood personal FOUL (2 PF),"[1626174, 1629021]",1610612747.0,LAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Right,,,,1148.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
506,PT00M02.20S,2023-10-31T04:22:22.5Z,3,REGULAR,2pt,Jump Shot,[],1630532,78.63009198423127,76.9607843137255,1610612753,81,80,2023-10-31T04:23:01Z,5020000,False,135.0,148.0,1,right,MISS F. Wagner 20' step back Shot,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,20.05,Missed,,,,,,,,,,,,,,,,,,
507,PT00M01.70S,2023-10-31T04:22:23.0Z,3,REGULAR,rebound,offensive,[],204060,,,1610612753,81,80,2023-10-31T04:23:01Z,5030000,False,,,0,,J. Ingles REBOUND (Off:1 Def:0),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Right Center,,,506.0,,,,,,,,,,1.0,0.0,1.0,,,,,
508,PT00M01.20S,2023-10-31T04:22:28.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204060,86.4651773981603,51.10294117647059,1610612753,81,80,2023-10-31T04:23:17Z,5040000,False,6.0,75.0,1,right,MISS J. Ingles 7' floating Shot,[204060],1610612753.0,ORL,floating,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
509,PT00M00.10S,2023-10-31T04:22:29.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,81,80,2023-10-31T04:23:09Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,508.0,,,,,,,,,,,,,,,,,
510,PT00M00.00S,2023-10-31T04:22:35.2Z,3,REGULAR,period,end,[],0,,,1610612753,81,80,2023-10-31T04:22:35Z,5060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2023-10-31T04:24:04.2Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612753,81,80,2023-10-31T04:25:07Z,5070000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2023-10-31T04:24:04.2Z,4,REGULAR,substitution,out,['startperiod'],1630532,,,1610612753,81,80,2023-10-31T04:25:07Z,5080000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2023-10-31T04:24:04.2Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612753,81,80,2023-10-31T04:25:07Z,5090000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-10-31T04:24:04.2Z,4,REGULAR,substitution,in,['startperiod'],1628371,,,1610612753,81,80,2023-10-31T04:25:07Z,5100000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-10-31T04:25:01.9Z,4,REGULAR,period,start,[],0,,,1610612753,81,80,2023-10-31T04:25:08Z,5110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M43.00S,2023-10-31T04:25:20.9Z,4,REGULAR,violation,kicked ball,[],1629637,,,1610612753,81,80,2023-10-31T04:25:29Z,5120000,False,,,0,,J. Hayes kicked ball VIOLATION,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,1148.0,,,,,,,,,,,,,,,,
518,PT11M39.00S,2023-10-31T04:25:46.2Z,4,REGULAR,foul,personal,[],1629216,,,1610612753,81,80,2023-10-31T04:25:52Z,5130000,False,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 1630175]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,,1148.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,,,
520,PT11M25.00S,2023-10-31T04:26:21.6Z,4,REGULAR,3pt,Jump Shot,[],1630175,68.54057161629436,14.928002450980387,1610612753,81,83,2023-10-31T04:26:27Z,5150000,False,-175.0,243.0,1,right,C. Anthony 29' 3PT  (9 PTS) (G. Harris 3 AST),"[1630175, 203914]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,29.99,Made,,,,,,,9.0,G. Harris,203914.0,3.0,,,,,,,,
522,PT11M06.00S,2023-10-31T04:26:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.276609724047319,46.568627450980394,1610612747,83,83,2023-10-31T04:26:43Z,5170000,False,17.0,16.0,1,left,L. James driving Layup (12 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,12.0,,,,,,,,,,,
523,PT10M50.00S,2023-10-31T04:26:55.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204060,92.42772667542707,48.28431372549019,1610612753,83,85,2023-10-31T04:26:59Z,5180000,False,-9.0,19.0,1,right,J. Ingles driving Layup (2 PTS),[204060],1610612753.0,ORL,driving,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,,,2.0,,,,,,,,,,,
524,PT10M40.00S,2023-10-31T04:27:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,9.247700394218143,51.470588235294116,1610612747,85,85,2023-10-31T04:27:09Z,5190000,False,-7.0,34.0,1,left,L. James driving Layup (14 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,,,14.0,,,,,,,,,,,
525,PT10M27.00S,2023-10-31T04:27:22.9Z,4,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612753,85,85,2023-10-31T04:27:29Z,5200000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629637, 1629021]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1628951.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
527,PT10M27.00S,2023-10-31T04:27:51.1Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,85,86,2023-10-31T04:28:14Z,5220000,False,,,0,,M. Wagner Free Throw 1 of 2 (5 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
528,PT10M27.00S,2023-10-31T04:27:51.1Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,85,86,2023-10-31T04:28:14Z,5230000,False,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
529,PT10M24.00S,2023-10-31T04:27:54.1Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612747,85,86,2023-10-31T04:28:14Z,5240000,False,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,528.0,,,,,,,,,,7.0,6.0,1.0,,,,,
530,PT10M10.00S,2023-10-31T04:28:29.4Z,4,REGULAR,foul,personal,[],204060,,,1610612747,85,86,2023-10-31T04:28:56Z,5250000,False,,,0,,J. Ingles personal FOUL (2 PF),"[204060, 1626174]",1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Mid-Range,8-16 Right,,,,1148.0,2.0,0.0,Wood,1626174.0,,,,,,,,,,,,
534,PT10M00.00S,2023-10-31T04:29:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,12.089356110381075,44.217218137254896,1610612747,85,86,2023-10-31T04:29:09Z,5290000,False,29.0,61.0,1,left,MISS L. James 6' driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,6.76,Missed,,,,,,,,,,,,,,,,,,
535,PT09M56.00S,2023-10-31T04:29:06.4Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,85,86,2023-10-31T04:29:09Z,5300000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,534.0,,,,,,,,,,3.0,3.0,0.0,,,,,
