actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
427,PT04M22.00S,2023-12-03T05:09:08.7Z,3,REGULAR,2pt,Jump Shot,[],1628988,21.468462549277262,20.09803921568627,1610612745,76,62,2023-12-03T05:09:23Z,4240000,False,150.0,149.0,1,left,A. Holiday 21' driving floating Jump Shot (5 PTS) (F. VanVleet 5 AST),"[1628988, 1627832]",1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right Center,21.13,Made,,,,,,,,,,,5.0,F. VanVleet,1627832.0,5.0,,,,
429,PT03M55.00S,2023-12-03T05:09:37.9Z,3,REGULAR,3pt,Jump Shot,[],1629020,87.43429697766098,96.32352941176471,1610612747,76,62,2023-12-03T05:09:51Z,4260000,False,232.0,66.0,1,right,MISS J. Vanderbilt 24' 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
430,PT03M54.00S,2023-12-03T05:09:38.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,76,62,2023-12-03T05:09:51Z,4270000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Right Corner 3,24+ Right,,,429.0,,,,,,,,,,,,,,,,,
431,PT03M54.00S,2023-12-03T05:09:44.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612747,76,62,2023-12-03T05:10:00Z,4280000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,203592.0,,,,,,,,,,,,,
432,PT03M54.00S,2023-12-03T05:09:46.8Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,76,62,2023-12-03T05:09:49Z,4290000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M54.00S,2023-12-03T05:09:46.8Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,76,62,2023-12-03T05:09:49Z,4300000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M43.00S,2023-12-03T05:10:25.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,32.50657030223391,31.127450980392155,1610612745,76,65,2023-12-03T05:14:07Z,4310000,False,94.0,253.0,1,left,F. VanVleet 27' 3PT pullup (13 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,27.01,Made,,,,,,,,,,,13.0,,,,,,,
436,PT03M28.00S,2023-12-03T05:10:47.7Z,3,REGULAR,substitution,out,[],1627752,,,1610612747,76,65,2023-12-03T05:10:50Z,4330000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M28.00S,2023-12-03T05:10:47.7Z,3,REGULAR,substitution,in,[],1629629,,,1610612747,76,65,2023-12-03T05:10:50Z,4340000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M21.00S,2023-12-03T05:11:09.0Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612747,76,65,2023-12-03T05:11:22Z,4350000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Reddish 2 FT),"[1630578, 1629629]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,2.0,0.0,Reddish,1629629.0,,,,,,,,,
440,PT03M21.00S,2023-12-03T05:11:32.1Z,3,REGULAR,freethrow,1 of 2,[],1629629,,,1610612747,77,65,2023-12-03T05:11:32Z,4370000,False,,,0,,C. Reddish Free Throw 1 of 2 (3 PTS),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
441,PT03M21.00S,2023-12-03T05:11:44.1Z,3,REGULAR,freethrow,2 of 2,[],1629629,,,1610612747,78,65,2023-12-03T05:11:44Z,4380000,False,,,0,,C. Reddish Free Throw 2 of 2 (4 PTS),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
442,PT02M58.00S,2023-12-03T05:12:07.8Z,3,REGULAR,3pt,Jump Shot,[],1630578,31.061103810775293,69.36274509803921,1610612745,78,65,2023-12-03T05:12:14Z,4390000,False,-97.0,239.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
443,PT02M57.00S,2023-12-03T05:12:08.8Z,3,REGULAR,rebound,offensive,[],1628988,,,1610612745,78,65,2023-12-03T05:12:14Z,4400000,False,,,0,,A. Holiday REBOUND (Off:1 Def:0),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,442.0,1.0,0.0,1.0,,,,,,,,,,,,,,
444,PT02M55.00S,2023-12-03T05:12:11.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,32.37516425755584,49.754901960784316,1610612745,78,65,2023-12-03T05:12:17Z,4410000,False,1.0,252.0,1,left,MISS A. Holiday 25' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,25.18,Missed,,,,,,,,,,,,,,,,,,
445,PT02M52.00S,2023-12-03T05:12:14.4Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612747,78,65,2023-12-03T05:12:14Z,4420000,False,,,0,,C. Reddish REBOUND (Off:0 Def:3),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Center,,,444.0,3.0,3.0,0.0,,,,,,,,,,,,,,
446,PT02M49.00S,2023-12-03T05:12:17.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629629,92.69053876478318,52.450980392156865,1610612747,80,65,2023-12-03T05:12:24Z,4430000,False,12.0,16.0,1,right,C. Reddish running Layup (6 PTS),[1629629],1610612747.0,LAL,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,,,6.0,,,,,,,
447,PT02M42.00S,2023-12-03T05:12:25.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,13.978318002628114,50.49019607843137,1610612745,80,65,2023-12-03T05:17:58Z,4440000,False,-2.0,79.0,1,left,MISS J. Tate 7' driving floating Shot - blocked,"[1630256, 203076]",1610612745.0,HOU,driving floating,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,,,,,,Davis,203076.0,,
448,PT02M42.00S,2023-12-03T05:12:25.4Z,3,REGULAR,block,,[],203076,,,1610612745,80,65,2023-12-03T05:12:28Z,4450000,False,,,0,,A. Davis BLOCK (4 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
449,PT02M40.00S,2023-12-03T05:12:27.4Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,80,65,2023-12-03T05:12:30Z,4460000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,447.0,3.0,3.0,0.0,,,,,,,,,,,,,,
450,PT02M40.00S,2023-12-03T05:12:30.6Z,3,REGULAR,foul,personal,[],1628988,,,1610612747,80,65,2023-12-03T05:12:58Z,4470000,False,,,0,,A. Holiday personal FOUL (1 PF),"[1628988, 1630559]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,202037.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,
452,PT02M40.00S,2023-12-03T05:12:39.6Z,3,REGULAR,substitution,out,[],1627832,,,1610612747,80,65,2023-12-03T05:12:50Z,4490000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M40.00S,2023-12-03T05:12:39.6Z,3,REGULAR,substitution,in,[],1630224,,,1610612747,80,65,2023-12-03T05:12:50Z,4500000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M29.00S,2023-12-03T05:13:05.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,80.20696452036793,52.450980392156865,1610612747,80,65,2023-12-03T05:13:10Z,4510000,False,12.0,134.0,1,right,MISS A. Davis 13' floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,13.42,Missed,,,,,,,,,,,,,,,,,,
455,PT02M27.00S,2023-12-03T05:13:08.4Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,80,65,2023-12-03T05:13:08Z,4520000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,454.0,1.0,1.0,0.0,,,,,,,,,,,,,,
456,PT02M17.00S,2023-12-03T05:13:18.8Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,80,65,2023-12-03T05:13:23Z,4530000,False,,,0,,J. Green bad pass TURNOVER (5 TO),"[1630224, 1630559]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,5.0,,,,,,,Reaves,1630559.0
457,PT02M17.00S,2023-12-03T05:13:18.8Z,3,REGULAR,steal,,[],1630559,,,1610612747,80,65,2023-12-03T05:13:20Z,4540000,False,,,0,,A. Reaves STEAL (2 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
458,PT02M07.00S,2023-12-03T05:13:30.4Z,3,REGULAR,foul,offensive,[],1630559,,,1610612747,80,65,2023-12-03T05:13:45Z,4550000,False,,,0,,A. Reaves charge offensive FOUL (2 PF),"[1630559, 1630256]",1610612747.0,LAL,charge,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,2.0,0.0,Tate,1630256.0,,,,,,,,,
460,PT02M07.00S,2023-12-03T05:13:30.4Z,3,REGULAR,turnover,offensive foul,[],1630559,,,1610612747,80,65,2023-12-03T05:13:30Z,4570000,False,,,0,,A. Reaves offensive foul TURNOVER (1 TO),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,,,,,1.0,,,,,,,,
461,PT01M56.00S,2023-12-03T05:14:02.4Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,80,65,2023-12-03T05:14:08Z,4580000,False,,,0,,J. Green bad pass TURNOVER (6 TO),"[1630224, 1630559]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,6.0,,,,,,,Reaves,1630559.0
462,PT01M56.00S,2023-12-03T05:14:02.4Z,3,REGULAR,steal,,[],1630559,,,1610612747,80,65,2023-12-03T05:14:04Z,4590000,False,,,0,,A. Reaves STEAL (3 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT01M52.00S,2023-12-03T05:14:06.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630559,91.90210249671485,49.754901960784316,1610612747,80,65,2023-12-03T05:19:29Z,4600000,False,-1.0,24.0,1,right,MISS A. Reaves running Layup - blocked,"[1630559, 1631106]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,Eason,1631106.0,,
464,PT01M52.00S,2023-12-03T05:14:06.5Z,3,REGULAR,block,,[],1631106,,,1610612747,80,65,2023-12-03T05:14:09Z,4610000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT01M48.00S,2023-12-03T05:14:10.5Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,80,65,2023-12-03T05:14:12Z,4620000,False,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,463.0,2.0,2.0,0.0,,,,,,,,,,,,,,
466,PT01M43.00S,2023-12-03T05:14:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.802233902759525,53.18627450980392,1610612745,80,67,2023-12-03T05:14:20Z,4630000,False,-16.0,21.0,1,left,A. Sengun Layup (18 PTS) (A. Holiday 2 AST),"[1630578, 1628988]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,,,18.0,A. Holiday,1628988.0,2.0,,,,
468,PT01M24.00S,2023-12-03T05:14:34.1Z,3,REGULAR,3pt,Jump Shot,[],1629020,93.74178712220763,2.205882352941174,1610612747,80,67,2023-12-03T05:14:38Z,4650000,False,-239.0,6.0,1,right,MISS J. Vanderbilt 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
469,PT01M24.00S,2023-12-03T05:14:34.1Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,80,67,2023-12-03T05:14:38Z,4660000,False,,,0,,T. Eason REBOUND (Off:0 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,468.0,3.0,3.0,0.0,,,,,,,,,,,,,,
470,PT01M15.00S,2023-12-03T05:14:43.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,12.795663600525614,50.49019607843137,1610612745,80,67,2023-12-03T05:26:18Z,4670000,False,-2.0,68.0,1,left,MISS T. Eason 6' floating Shot - blocked,"[1631106, 203076]",1610612745.0,HOU,floating,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,Davis,203076.0,,
471,PT01M15.00S,2023-12-03T05:14:43.8Z,3,REGULAR,block,,[],203076,,,1610612745,80,67,2023-12-03T05:14:46Z,4680000,False,,,0,,A. Davis BLOCK (5 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
472,PT01M14.00S,2023-12-03T05:14:44.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,80,67,2023-12-03T05:14:51Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,470.0,,,,,,,,,,,,,,,,,
474,PT01M14.00S,2023-12-03T05:14:55.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,80,67,2023-12-03T05:14:55Z,4710000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M14.00S,2023-12-03T05:16:02.1Z,3,REGULAR,substitution,out,[],1629020,,,1610612745,80,67,2023-12-03T05:16:27Z,4720000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M14.00S,2023-12-03T05:16:02.1Z,3,REGULAR,substitution,in,[],2544,,,1610612745,80,67,2023-12-03T05:16:27Z,4730000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M01.00S,2023-12-03T05:17:04.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630578,26.461892247043366,86.27450980392157,1610612745,80,70,2023-12-03T05:17:09Z,4750000,False,-181.0,196.0,1,left,A. Sengun 26' 3PT  (21 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,26.72,Made,,,,,,,,,,,21.0,J. Green,1630224.0,2.0,,,,
480,PT00M45.80S,2023-12-03T05:17:27.6Z,3,REGULAR,3pt,Jump Shot,[],1629629,91.90210249671485,96.07843137254902,1610612747,80,70,2023-12-03T05:17:35Z,4770000,False,230.0,24.0,1,right,MISS C. Reddish 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
481,PT00M44.60S,2023-12-03T05:17:28.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,80,70,2023-12-03T05:17:35Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Right Corner 3,24+ Right,,,480.0,,,,,,,,,,,,,,,,,
482,PT00M44.60S,2023-12-03T05:17:34.0Z,3,REGULAR,foul,personal,[],1630256,,,1610612747,80,70,2023-12-03T05:17:52Z,4790000,False,,,0,,J. Tate loose ball personal FOUL (2 PF),"[1630256, 203076]",1610612745.0,HOU,loose ball,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,2.0,0.0,Davis,203076.0,,,,,,,,,
484,PT00M39.10S,2023-12-03T05:17:55.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630559,82.44086727989487,55.3921568627451,1610612747,82,70,2023-12-03T05:17:58Z,4810000,False,27.0,113.0,1,right,A. Reaves 11' floating Jump Shot (17 PTS) (A. Davis 2 AST),"[1630559, 203076]",1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,11.58,Made,,,,,,,,,,,17.0,A. Davis,203076.0,2.0,,,,
486,PT00M29.80S,2023-12-03T05:18:06.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,8.327858081471746,49.01960784313726,1610612745,82,72,2023-12-03T05:18:11Z,4830000,False,5.0,26.0,1,left,A. Holiday driving Layup (7 PTS),[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,,,,7.0,,,,,,,
487,PT00M07.40S,2023-12-03T05:18:34.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612747,82,72,2023-12-03T05:19:05Z,4840000,False,,,0,,A. Holiday personal FOUL (2 PF) (Reaves 2 FT),"[1628988, 1630559]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202027.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,
489,PT00M07.40S,2023-12-03T05:19:32.7Z,3,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,83,72,2023-12-03T05:19:32Z,4860000,False,,,0,,A. Reaves Free Throw 1 of 2 (18 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,18.0,,,,,,,
490,PT00M07.40S,2023-12-03T05:19:32.7Z,3,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,83,72,2023-12-03T05:19:59Z,4870000,False,,,0,,MISS A. Reaves Free Throw 2 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
491,PT00M05.60S,2023-12-03T05:19:34.5Z,3,REGULAR,rebound,offensive,[],1630559,,,1610612747,83,72,2023-12-03T05:19:59Z,4880000,False,,,0,,A. Reaves REBOUND (Off:1 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,490.0,4.0,3.0,1.0,,,,,,,,,,,,,,
492,PT00M00.10S,2023-12-03T05:19:56.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631108,70.48291721419186,78.43137254901961,1610612747,86,72,2023-12-03T05:21:16Z,4890000,False,142.0,225.0,1,right,M. Christie 26' 3PT  (11 PTS) (C. Reddish 1 AST),"[1631108, 1629629]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,26.62,Made,,,,,,,,,,,11.0,C. Reddish,1629629.0,1.0,,,,
495,PT00M00.00S,2023-12-03T05:20:08.7Z,3,REGULAR,period,end,[],0,,,1610612745,86,72,2023-12-03T05:20:08Z,4920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2023-12-03T05:21:46.9Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612745,86,72,2023-12-03T05:22:50Z,4930000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-12-03T05:21:46.9Z,4,REGULAR,substitution,out,['startperiod'],1628988,,,1610612745,86,72,2023-12-03T05:22:50Z,4940000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-12-03T05:21:46.9Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,86,72,2023-12-03T05:22:50Z,4950000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-12-03T05:21:46.9Z,4,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,86,72,2023-12-03T05:22:50Z,4960000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2023-12-03T05:21:46.9Z,4,REGULAR,substitution,out,['startperiod'],1630578,,,1610612745,86,72,2023-12-03T05:22:50Z,4970000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2023-12-03T05:21:46.9Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612745,86,72,2023-12-03T05:22:50Z,4980000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2023-12-03T05:21:46.9Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612745,86,72,2023-12-03T05:22:50Z,4990000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2023-12-03T05:21:46.9Z,4,REGULAR,substitution,in,['startperiod'],201145,,,1610612745,86,72,2023-12-03T05:22:50Z,5000000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2023-12-03T05:21:46.9Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,86,72,2023-12-03T05:22:50Z,5010000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2023-12-03T05:21:46.9Z,4,REGULAR,substitution,in,['startperiod'],1627832,,,1610612745,86,72,2023-12-03T05:22:50Z,5020000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2023-12-03T05:22:50.3Z,4,REGULAR,period,start,[],0,,,1610612747,86,72,2023-12-03T05:22:51Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M47.00S,2023-12-03T05:23:04.2Z,4,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612747,86,72,2023-12-03T05:23:19Z,5040000,False,,,0,,D. Brooks shooting personal FOUL (4 PF) (James 2 FT),"[1628415, 2544]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,4.0,1.0,James,2544.0,,,,,,,,,
509,PT11M47.00S,2023-12-03T05:23:32.4Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,86,72,2023-12-03T05:23:50Z,5060000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
510,PT11M47.00S,2023-12-03T05:23:32.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,86,72,2023-12-03T05:23:50Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,509.0,,,,,,,,,,,,,,,,,
511,PT11M47.00S,2023-12-03T05:23:32.4Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,86,72,2023-12-03T05:23:50Z,5080000,False,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
512,PT11M42.00S,2023-12-03T05:23:37.4Z,4,REGULAR,rebound,offensive,[],1629629,,,1610612747,86,72,2023-12-03T05:23:50Z,5090000,False,,,0,,C. Reddish REBOUND (Off:1 Def:3),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,511.0,4.0,3.0,1.0,,,,,,,,,,,,,,
513,PT11M39.00S,2023-12-03T05:23:55.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629629,92.69053876478318,47.549019607843135,1610612747,88,72,2023-12-03T05:29:14Z,5100000,False,-12.0,16.0,1,right,C. Reddish driving Layup (8 PTS),[1629629],1610612747.0,LAL,driving,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,,,8.0,,,,,,,
514,PT11M39.00S,2023-12-03T05:24:00.8Z,4,REGULAR,foul,personal,['1freethrow'],201145,,,1610612747,88,72,2023-12-03T05:24:15Z,5110000,False,,,0,,J. Green shooting personal FOUL (3 PF) (Reddish 1 FT),"[201145, 1629629]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,3.0,0.0,Reddish,1629629.0,,,,,,,,,
