actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
424,PT05M09.00S,2024-03-01T05:03:56.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,84,85,2024-03-01T05:03:58Z,4200000,False,,,0,,A. Davis REBOUND (Off:3 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,422.0,9.0,6.0,3.0,,,,,,,,,
425,PT05M03.00S,2024-03-01T05:04:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,9.773324572930349,47.549019607843135,1610612747,86,85,2024-03-01T05:04:10Z,4210000,False,12.0,39.0,1,left,A. Reaves floating Jump Shot (4 PTS),[1630559],1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,4.13,Made,,,,,4.0,,,,,,,,
426,PT04M57.00S,2024-03-01T05:04:12.8Z,3,REGULAR,foul,personal,[],1630559,,,1610612764,86,85,2024-03-01T05:04:30Z,4220000,False,,,0,,A. Reaves personal FOUL (2 PF),"[1630559, 1629673]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,1626302.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
428,PT04M50.00S,2024-03-01T05:04:45.7Z,3,REGULAR,foul,personal,[],203076,,,1610612764,86,85,2024-03-01T05:05:20Z,4240000,False,,,0,,A. Davis personal FOUL (1 PF),"[203076, 1626145]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,0.0,Jones,1626145.0,,,,,,,,,,,,,,,
431,PT04M39.00S,2024-03-01T05:05:33.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,91.85282522996059,96.30055147058823,1610612764,86,85,2024-03-01T05:05:45Z,4260000,False,232.0,24.0,1,right,MISS J. Poole 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,23.28,Missed,,,,,,,,,,,,,
432,PT04M34.00S,2024-03-01T05:05:38.0Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,86,85,2024-03-01T05:05:45Z,4270000,False,,,0,,A. Reaves REBOUND (Off:0 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,,,431.0,5.0,5.0,0.0,,,,,,,,,
437,PT04M23.00S,2024-03-01T05:05:56.4Z,3,REGULAR,substitution,out,[],2544,,,1610612747,86,85,2024-03-01T05:05:59Z,4320000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M23.00S,2024-03-01T05:05:56.4Z,3,REGULAR,substitution,in,[],1631108,,,1610612747,86,85,2024-03-01T05:05:59Z,4330000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M23.00S,2024-03-01T05:06:01.5Z,3,REGULAR,substitution,out,[],1626145,,,1610612747,86,85,2024-03-01T05:06:07Z,4340000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M23.00S,2024-03-01T05:06:01.5Z,3,REGULAR,substitution,in,[],1630166,,,1610612747,86,85,2024-03-01T05:06:07Z,4350000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M23.00S,2024-03-01T05:06:12.8Z,3,REGULAR,substitution,out,[],1628398,,,1610612747,86,85,2024-03-01T05:06:17Z,4360000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M23.00S,2024-03-01T05:06:12.8Z,3,REGULAR,substitution,in,[],1631098,,,1610612747,86,85,2024-03-01T05:06:17Z,4370000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M16.00S,2024-03-01T05:06:32.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,6.356767411300922,50.73529411764706,1610612747,88,85,2024-03-01T05:19:33Z,4380000,False,-4.0,7.0,1,left,A. Davis cutting DUNK (30 PTS) (M. Christie 1 AST),"[203076, 1631108]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,0.82,Made,,,,,30.0,M. Christie,1631108.0,1.0,,,,,
445,PT03M57.00S,2024-03-01T05:06:50.5Z,3,REGULAR,2pt,Jump Shot,[],1629673,80.33837056504599,72.79411764705883,1610612764,88,87,2024-03-01T05:06:56Z,4400000,False,114.0,132.0,1,right,J. Poole 17' pullup Jump Shot (22 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,17.46,Made,,,,,22.0,,,,,,,,
447,PT03M43.00S,2024-03-01T05:07:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,7.670827858081481,42.40196078431373,1610612747,90,87,2024-03-01T05:07:10Z,4420000,False,38.0,20.0,1,left,A. Reaves driving floating bank Jump Shot (6 PTS),[1630559],1610612747.0,LAL,driving floating bank,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,4.28,Made,,,,,6.0,,,,,,,,
448,PT03M33.00S,2024-03-01T05:07:16.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612764,90,87,2024-03-01T05:07:23Z,4430000,False,,,0,,A. Davis shooting personal FOUL (2 PF) (Kispert 2 FT),"[203076, 1630557]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,2.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
450,PT03M33.00S,2024-03-01T05:07:46.2Z,3,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,90,88,2024-03-01T05:07:46Z,4450000,False,,,0,,C. Kispert Free Throw 1 of 2 (17 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,Made,,,,,17.0,,,,,,,,
451,PT03M33.00S,2024-03-01T05:08:12.2Z,3,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,90,89,2024-03-01T05:08:12Z,4460000,False,,,0,,C. Kispert Free Throw 2 of 2 (18 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,Made,,,,,18.0,,,,,,,,
452,PT03M18.00S,2024-03-01T05:08:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.225361366622863,48.0392156862745,1610612747,92,89,2024-03-01T05:08:36Z,4470000,False,10.0,6.0,1,left,A. Davis driving reverse Layup (32 PTS),[203076],1610612747.0,LAL,driving reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,1.15,Made,,,,,32.0,,,,,,,,
453,PT03M16.00S,2024-03-01T05:08:36.3Z,3,REGULAR,turnover,out-of-bounds,[],1626158,,,1610612764,92,89,2024-03-01T05:08:42Z,4480000,False,,,0,,R. Holmes bad pass out-of-bounds TURNOVER (1 TO),[1626158],1610612764.0,WAS,bad pass,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,201638.0,,,,,,,,,,,,,,,1.0,,,,
454,PT03M10.00S,2024-03-01T05:08:55.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203076,9.641918528252305,23.529411764705884,1610612747,92,89,2024-03-01T05:09:00Z,4490000,False,132.0,38.0,1,left,MISS A. Davis 13' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,13.78,Missed,,,,,,,,,,,,,
455,PT03M07.00S,2024-03-01T05:08:58.7Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,92,89,2024-03-01T05:09:00Z,4500000,False,,,0,,C. Kispert REBOUND (Off:1 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,,,,,,,,454.0,4.0,3.0,1.0,,,,,,,,,
456,PT03M03.00S,2024-03-01T05:09:06.6Z,3,REGULAR,foul,offensive,[],1629673,,,1610612764,92,89,2024-03-01T05:09:14Z,4510000,False,,,0,,J. Poole charge offensive FOUL (3 PF),"[1629673, 1630559]",1610612764.0,WAS,charge,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,201638.0,3.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
458,PT03M03.00S,2024-03-01T05:09:06.6Z,3,REGULAR,turnover,offensive foul,[],1629673,,,1610612764,92,89,2024-03-01T05:09:06Z,4530000,False,,,0,,J. Poole offensive foul TURNOVER (1 TO),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,201638.0,,,,,,,,,,,,,,,1.0,,,,
459,PT02M49.00S,2024-03-01T05:09:35.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630559,12.66425755584757,45.833333333333336,1610612747,94,89,2024-03-01T05:09:42Z,4540000,False,21.0,67.0,1,left,A. Reaves 6' driving floating Jump Shot (8 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.97,Made,,,,,8.0,,,,,,,,
460,PT02M31.00S,2024-03-01T05:09:53.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,66.80354796320631,26.960784313725497,1610612764,94,89,2024-03-01T05:09:56Z,4550000,False,-115.0,260.0,1,right,MISS J. Poole 28' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,28.39,Missed,,,,,,,,,,,,,
461,PT02M30.00S,2024-03-01T05:09:54.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,94,89,2024-03-01T05:09:56Z,4560000,False,,,0,,A. Davis REBOUND (Off:3 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,460.0,10.0,7.0,3.0,,,,,,,,,
462,PT02M24.00S,2024-03-01T05:10:02.7Z,3,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612747,94,89,2024-03-01T05:10:07Z,4570000,False,,,0,,R. Holmes shooting personal FOUL (4 PF) (Davis 2 FT),"[1626158, 203076]",1610612764.0,WAS,shooting,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,4.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,
464,PT02M24.00S,2024-03-01T05:10:24.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,94,89,2024-03-01T05:10:30Z,4590000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M24.00S,2024-03-01T05:12:51.1Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,94,89,2024-03-01T05:13:04Z,4600000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M24.00S,2024-03-01T05:12:51.1Z,3,REGULAR,substitution,out,[],1626158,,,1610612747,94,89,2024-03-01T05:13:04Z,4610000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M24.00S,2024-03-01T05:12:51.1Z,3,REGULAR,substitution,in,[],1626156,,,1610612747,94,89,2024-03-01T05:13:04Z,4620000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M24.00S,2024-03-01T05:12:51.1Z,3,REGULAR,substitution,in,[],1628963,,,1610612747,94,89,2024-03-01T05:13:04Z,4630000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M24.00S,2024-03-01T05:13:26.9Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,95,89,2024-03-01T05:13:27Z,4640000,False,,,0,,A. Davis Free Throw 1 of 2 (33 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,Made,,,,,33.0,,,,,,,,
470,PT02M24.00S,2024-03-01T05:13:48.8Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,96,89,2024-03-01T05:13:48Z,4650000,False,,,0,,A. Davis Free Throw 2 of 2 (34 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,Made,,,,,34.0,,,,,,,,
471,PT02M05.00S,2024-03-01T05:14:08.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,63.12417871222076,47.30392156862745,1610612764,96,92,2024-03-01T05:14:15Z,4660000,False,-13.0,294.0,1,right,J. Poole 29' 3PT  (25 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,29.44,Made,,,,,25.0,,,,,,,,
472,PT01M41.00S,2024-03-01T05:14:32.1Z,3,REGULAR,2pt,Jump Shot,[],203076,22.651116951379763,29.90196078431373,1610612747,96,92,2024-03-01T05:14:37Z,4670000,False,100.0,160.0,1,left,MISS A. Davis 18' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,18.93,Missed,,,,,,,,,,,,,
473,PT01M37.00S,2024-03-01T05:14:36.1Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,96,92,2024-03-01T05:14:37Z,4680000,False,,,0,,D. Avdija REBOUND (Off:2 Def:8),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,472.0,10.0,8.0,2.0,,,,,,,,,
474,PT01M30.00S,2024-03-01T05:14:42.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631098,91.90210249671485,46.07843137254902,1610612764,96,92,2024-03-01T05:14:48Z,4690000,False,-20.0,24.0,1,right,MISS J. Davis reverse Layup,[1631098],1610612764.0,WAS,reverse,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,,,,,,3.07,Missed,,,,,,,,,,,,,
475,PT01M28.00S,2024-03-01T05:14:44.7Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,96,92,2024-03-01T05:14:48Z,4700000,False,,,0,,A. Davis REBOUND (Off:3 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,474.0,11.0,8.0,3.0,,,,,,,,,
476,PT01M23.00S,2024-03-01T05:14:50.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,12.795663600525614,43.13725490196079,1610612747,96,92,2024-03-01T05:15:00Z,4710000,False,34.0,68.0,1,left,MISS S. Dinwiddie 7' driving bank Shot,[203915],1610612747.0,LAL,driving bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.6,Missed,,,,,,,,,,,,,
477,PT01M21.00S,2024-03-01T05:14:52.1Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,96,92,2024-03-01T05:15:00Z,4720000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,476.0,4.0,3.0,1.0,,,,,,,,,
478,PT01M15.00S,2024-03-01T05:14:58.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,88.2227332457293,52.205882352941174,1610612764,96,94,2024-03-01T05:15:03Z,4730000,False,11.0,58.0,1,right,M. Bagley III floating Jump Shot (15 PTS) (C. Kispert 4 AST),"[1628963, 1630557]",1610612764.0,WAS,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.92,Made,,,,,15.0,C. Kispert,1630557.0,4.0,,,,,
480,PT01M01.00S,2024-03-01T05:15:11.9Z,3,REGULAR,3pt,Jump Shot,[],1626156,32.90078843626807,50.0,1610612747,96,94,2024-03-01T05:15:16Z,4750000,False,0.0,257.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,25.68,Missed,,,,,,,,,,,,,
481,PT00M59.70S,2024-03-01T05:15:13.2Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,96,94,2024-03-01T05:15:16Z,4760000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,480.0,3.0,3.0,0.0,,,,,,,,,
482,PT00M55.50S,2024-03-01T05:15:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,90.45663600525624,46.32352941176471,1610612764,96,94,2024-03-01T05:15:26Z,4770000,False,-18.0,37.0,1,right,MISS J. Poole driving reverse Layup,[1629673],1610612764.0,WAS,driving reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,4.15,Missed,,,,,,,,,,,,,
483,PT00M52.30S,2024-03-01T05:15:21.8Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612747,96,94,2024-03-01T05:15:26Z,4780000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,482.0,2.0,2.0,0.0,,,,,,,,,
484,PT00M50.90S,2024-03-01T05:15:25.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631108,11.218791064388967,49.26470588235294,1610612747,98,94,2024-03-01T05:15:30Z,4790000,False,4.0,53.0,1,left,M. Christie running Layup (2 PTS) (T. Prince 3 AST),"[1631108, 1627752]",1610612747.0,LAL,running,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.31,Made,,,,,2.0,T. Prince,1627752.0,3.0,,,,,
486,PT00M50.90S,2024-03-01T05:15:30.4Z,3,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612747,98,94,2024-03-01T05:15:37Z,4810000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Christie 1 FT),"[1630166, 1631108]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,201638.0,2.0,0.0,Christie,1631108.0,,,,,,,,,,,,,,,
488,PT00M50.90S,2024-03-01T05:15:37.8Z,3,REGULAR,substitution,out,[],203076,,,1610612747,98,94,2024-03-01T05:15:46Z,4830000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M50.90S,2024-03-01T05:15:37.8Z,3,REGULAR,substitution,in,[],2544,,,1610612747,98,94,2024-03-01T05:15:46Z,4840000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M50.90S,2024-03-01T05:15:59.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1631108,,,1610612747,99,94,2024-03-01T05:15:59Z,4850000,False,,,0,,M. Christie Free Throw 1 of 1 (3 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
491,PT00M34.30S,2024-03-01T05:16:18.7Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612764,99,94,2024-03-01T05:21:16Z,4860000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 2544]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2.0,,,James,2544.0
492,PT00M34.30S,2024-03-01T05:16:18.7Z,3,REGULAR,steal,,[],2544,,,1610612747,99,94,2024-03-01T05:16:22Z,4870000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
493,PT00M29.60S,2024-03-01T05:16:25.0Z,3,REGULAR,turnover,lost ball,[],2544,,,1610612747,99,94,2024-03-01T05:16:36Z,4880000,False,,,0,,L. James lost ball TURNOVER (3 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,3.0,,,,
494,PT00M29.60S,2024-03-01T05:16:30.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612764,99,94,2024-03-01T05:16:35Z,4890000,False,,,0,,L. James loose ball personal FOUL (1 PF) (Poole 2 FT),"[2544, 1629673]",1610612747.0,LAL,loose ball,,,James,L. James,,,,,Mid-Range,16-24 Center,1626302.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
496,PT00M29.60S,2024-03-01T05:17:03.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629673,,,1610612764,99,94,2024-03-01T05:17:03Z,4910000,False,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
497,PT00M29.60S,2024-03-01T05:17:03.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,99,94,2024-03-01T05:17:03Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,
498,PT00M29.60S,2024-03-01T05:17:05.1Z,3,REGULAR,substitution,out,[],1628963,,,1610612764,99,94,2024-03-01T05:17:12Z,4930000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M29.60S,2024-03-01T05:17:05.1Z,3,REGULAR,substitution,in,[],1628398,,,1610612764,99,94,2024-03-01T05:17:12Z,4940000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M29.60S,2024-03-01T05:17:24.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629673,,,1610612764,99,95,2024-03-01T05:17:24Z,4950000,False,,,0,,J. Poole Free Throw 2 of 2 (26 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,Made,,,,,26.0,,,,,,,,
501,PT00M05.60S,2024-03-01T05:17:51.5Z,3,REGULAR,2pt,Jump Shot,[],2544,11.218791064388967,65.93137254901961,1610612747,99,95,2024-03-01T05:17:56Z,4960000,False,-80.0,53.0,1,left,MISS L. James 9' turnaround fadeaway bank Shot,[2544],1610612747.0,LAL,turnaround fadeaway bank,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,9.57,Missed,,,,,,,,,,,,,
502,PT00M04.50S,2024-03-01T05:17:52.6Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,99,95,2024-03-01T05:18:30Z,4970000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,,,501.0,6.0,5.0,1.0,,,,,,,,,
503,PT00M00.00S,2024-03-01T05:18:01.9Z,3,REGULAR,period,end,[],0,,,1610612764,99,95,2024-03-01T05:18:01Z,4980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-03-01T05:20:24.9Z,4,REGULAR,substitution,out,['startperiod'],1631108,,,1610612764,99,95,2024-03-01T05:20:45Z,4990000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2024-03-01T05:20:24.9Z,4,REGULAR,substitution,out,['startperiod'],1628398,,,1610612764,99,95,2024-03-01T05:20:45Z,5000000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2024-03-01T05:20:24.9Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612764,99,95,2024-03-01T05:20:45Z,5010000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-03-01T05:20:24.9Z,4,REGULAR,substitution,in,['startperiod'],1628963,,,1610612764,99,95,2024-03-01T05:20:45Z,5020000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-03-01T05:20:49.9Z,4,REGULAR,period,start,[],0,,,1610612747,99,95,2024-03-01T05:20:49Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M43.00S,2024-03-01T05:21:06.1Z,4,REGULAR,2pt,Jump Shot,[],2544,6.356767411300922,65.93137254901961,1610612747,101,95,2024-03-01T05:21:11Z,5040000,False,-80.0,7.0,1,left,L. James 8' turnaround fadeaway Jump Shot (21 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,0-8 Center,,,,,,8.0,Made,,,,,21.0,,,,,,,,
510,PT11M27.00S,2024-03-01T05:21:21.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,83.62352168199737,53.67647058823529,1610612764,101,95,2024-03-01T05:21:27Z,5050000,False,18.0,101.0,1,right,MISS C. Kispert 10' floating Shot,[1630557],1610612764.0,WAS,floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.31,Missed,,,,,,,,,,,,,
511,PT11M24.00S,2024-03-01T05:21:24.7Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612764,101,95,2024-03-01T05:21:27Z,5060000,False,,,0,,C. Kispert REBOUND (Off:2 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,510.0,5.0,3.0,2.0,,,,,,,,,
