actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
608,PT05M28.00S,2026-03-25T05:19:48.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.046649145860711,51.225490196078425,1610612743,108,112,2026-03-25T05:19:54Z,6000000,False,-6.0,14.0,1,left,MISS N. Jokić Layup - blocked,"[203999, 1626220]",1610612743.0,DEN,,Jokić,N. Jokić,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,O'Neale,1626220.0,,,,,,,,,
609,PT05M28.00S,2026-03-25T05:19:48.6Z,4,REGULAR,block,,[],1626220,,,1610612743,108,112,2026-03-25T05:19:50Z,6010000,False,,,0,,R. O'Neale BLOCK (3 BLK),[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M27.00S,2026-03-25T05:19:49.6Z,4,REGULAR,rebound,offensive,[],203932,,,1610612743,108,112,2026-03-25T05:19:54Z,6020000,False,,,0,,A. Gordon REBOUND (Off:5 Def:0),[203932],1610612743.0,DEN,,Gordon,A. Gordon,,Restricted Area,0-8 Center,,,,,,,608.0,5.0,0.0,5.0,,,,,,,,,,,,,,,
611,PT05M27.00S,2026-03-25T05:19:54.6Z,4,REGULAR,turnover,traveling,[],203932,,,1610612743,108,112,2026-03-25T05:20:04Z,6030000,False,,,0,,A. Gordon traveling TURNOVER (2 TO),[203932],1610612743.0,DEN,202007.0,Gordon,A. Gordon,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,2.0,,,,,,,,
612,PT05M10.00S,2026-03-25T05:20:21.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,73.66951379763469,60.78431372549019,1610612756,108,112,2026-03-25T05:20:28Z,6040000,False,54.0,195.0,1,right,MISS D. Booker 20' step back Shot,[1626164],1610612756.0,PHX,,Booker,D. Booker,step back,Mid-Range,16-24 Center,20.23,Missed,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M05.00S,2026-03-25T05:20:26.6Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,108,112,2026-03-25T05:20:28Z,6050000,False,,,0,,N. Jokić REBOUND (Off:3 Def:13),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,Mid-Range,16-24 Center,,,,,,,612.0,16.0,13.0,3.0,,,,,,,,,,,,,,,
614,PT04M50.00S,2026-03-25T05:20:42.2Z,4,REGULAR,2pt,Jump Shot,[],203932,22.026938239159,48.77450980392157,1610612743,108,112,2026-03-25T05:22:28Z,6060000,False,6.0,155.0,1,left,MISS A. Gordon 15' Jump Shot,[203932],1610612743.0,DEN,,Gordon,A. Gordon,,Mid-Range,8-16 Center,15.47,Missed,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M47.00S,2026-03-25T05:20:45.2Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,108,112,2026-03-25T05:20:46Z,6070000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:3),[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,Mid-Range,8-16 Center,,,,,,,614.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
616,PT04M40.00S,2026-03-25T05:20:54.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612756,108,112,2026-03-25T05:21:04Z,6080000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Ighodaro 2 FT),"[1631128, 1642345]",1610612743.0,DEN,1628484.0,Braun,C. Braun,shooting,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Ighodaro,1642345.0,,,,,,,,,,,
618,PT04M40.00S,2026-03-25T05:21:26.9Z,4,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,108,112,2026-03-25T05:25:12Z,6100000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 2,[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M40.00S,2026-03-25T05:21:26.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,108,112,2026-03-25T05:25:12Z,6110000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,,,
620,PT04M40.00S,2026-03-25T05:21:33.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,108,112,2026-03-25T05:21:33Z,6120000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M40.00S,2026-03-25T05:23:21.4Z,4,REGULAR,substitution,out,[],203501,,,1610612756,108,112,2026-03-25T05:24:41Z,6130000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M40.00S,2026-03-25T05:23:21.4Z,4,REGULAR,substitution,out,[],1628971,,,1610612756,108,112,2026-03-25T05:24:41Z,6140000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M40.00S,2026-03-25T05:23:21.4Z,4,REGULAR,substitution,in,[],1627750,,,1610612756,108,112,2026-03-25T05:24:41Z,6150000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M40.00S,2026-03-25T05:23:21.4Z,4,REGULAR,substitution,in,[],1629661,,,1610612756,108,112,2026-03-25T05:24:41Z,6160000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M40.00S,2026-03-25T05:21:26.9Z,4,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,108,112,2026-03-25T05:25:12Z,6170000,False,,,0,,MISS O. Ighodaro Free Throw 2 of 2,[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M38.00S,2026-03-25T05:21:28.9Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,108,112,2026-03-25T05:25:12Z,6180000,False,,,0,,A. Gordon REBOUND (Off:5 Def:1),[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,,,,,,625.0,6.0,1.0,5.0,,,,,,,,,,,,,,,
627,PT04M16.00S,2026-03-25T05:25:32.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,19.136005256241788,55.88235294117647,1610612743,108,114,2026-03-25T05:25:38Z,6190000,False,-29.0,127.0,1,left,J. Murray 13' pullup Jump Shot (19 PTS) (N. Jokić 16 AST),"[1627750, 203999]",1610612743.0,DEN,,Murray,J. Murray,pullup,In The Paint (Non-RA),8-16 Center,13.07,Made,19.0,N. Jokić,203999.0,16.0,,,,,,,,,,,,,,,,,,,
629,PT04M10.00S,2026-03-25T05:25:46.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612756,108,114,2026-03-25T05:26:04Z,6210000,False,,,0,,A. Gordon take personal FOUL (3 PF) (Ighodaro 2 FT),"[203932, 1642345]",1610612743.0,DEN,202007.0,Gordon,A. Gordon,take,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,0.0,Ighodaro,1642345.0,,,,,,,,,,,
631,PT04M10.00S,2026-03-25T05:26:22.6Z,4,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,108,114,2026-03-25T05:26:22Z,6230000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 2,[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M10.00S,2026-03-25T05:26:22.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,108,114,2026-03-25T05:26:22Z,6240000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,631.0,,,,,,,,,,,,,,,,,,
633,PT04M10.00S,2026-03-25T05:26:42.5Z,4,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,109,114,2026-03-25T05:26:42Z,6250000,False,,,0,,O. Ighodaro Free Throw 2 of 2 (13 PTS),[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,Made,13.0,,,,,,,,,,,,,,,,,,,,,,
634,PT03M50.00S,2026-03-25T05:27:05.7Z,4,REGULAR,3pt,Jump Shot,[],203999,33.722076215505915,51.470588235294116,1610612743,109,114,2026-03-25T05:27:09Z,6260000,False,-7.0,264.0,1,left,MISS N. Jokić 26' pullup 3PT,[203999],1610612743.0,DEN,,Jokić,N. Jokić,pullup,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M48.00S,2026-03-25T05:27:07.7Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612756,109,114,2026-03-25T05:27:09Z,6270000,False,,,0,,J. Green REBOUND (Off:0 Def:6),[1630224],1610612756.0,PHX,,Green,J. Green,,Above the Break 3,24+ Center,,,,,,,634.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
636,PT03M39.00S,2026-03-25T05:27:16.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,88.38699080157687,61.274509803921575,1610612756,109,114,2026-03-25T05:27:21Z,6280000,False,56.0,57.0,1,right,MISS J. Green 8' pullup Shot,[1630224],1610612756.0,PHX,,Green,J. Green,pullup,In The Paint (Non-RA),8-16 Right,8.0,Missed,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M35.00S,2026-03-25T05:27:20.2Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,109,114,2026-03-25T05:27:21Z,6290000,False,,,0,,N. Jokić REBOUND (Off:3 Def:14),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,In The Paint (Non-RA),8-16 Right,,,,,,,636.0,17.0,14.0,3.0,,,,,,,,,,,,,,,
638,PT03M19.00S,2026-03-25T05:27:36.0Z,4,REGULAR,3pt,Jump Shot,[],203932,10.5946123521682,3.1862745098039214,1610612743,109,117,2026-03-25T05:27:40Z,6300000,False,234.0,47.0,1,left,A. Gordon 3PT  (15 PTS) (N. Jokić 17 AST),"[203932, 203999]",1610612743.0,DEN,,Gordon,A. Gordon,,Right Corner 3,24+ Right,23.88,Made,15.0,N. Jokić,203999.0,17.0,,,,,,,,,,,,,,,,,,,
640,PT03M09.00S,2026-03-25T05:27:48.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612756,109,117,2026-03-25T05:27:52Z,6320000,False,,,0,,C. Johnson personal FOUL (3 PF) (Booker 2 FT),"[1629661, 1626164]",1610612743.0,DEN,1628484.0,Johnson,C. Johnson,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,0.0,Booker,1626164.0,,,,,,,,,,,
642,PT03M09.00S,2026-03-25T05:28:12.1Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,110,117,2026-03-25T05:28:12Z,6340000,False,,,0,,D. Booker Free Throw 1 of 2 (15 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Made,15.0,,,,,,,,,,,,,,,,,,,,,,
643,PT03M09.00S,2026-03-25T05:28:28.5Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,111,117,2026-03-25T05:28:28Z,6350000,False,,,0,,D. Booker Free Throw 2 of 2 (16 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Made,16.0,,,,,,,,,,,,,,,,,,,,,,
644,PT03M04.00S,2026-03-25T05:28:36.7Z,4,REGULAR,foul,personal,[],1626220,,,1610612743,111,117,2026-03-25T05:28:44Z,6360000,False,,,0,,R. O'Neale personal FOUL (4 PF),"[1626220, 203932]",1610612756.0,PHX,204058.0,O'Neale,R. O'Neale,,Above the Break 3,24+ Right Center,,,,,,,,,,,4.0,0.0,Gordon,203932.0,,,,,,,,,,,
646,PT02M52.00S,2026-03-25T05:29:12.8Z,4,REGULAR,foul,personal,['2freethrow'],1630692,,,1610612743,111,117,2026-03-25T05:29:23Z,6380000,False,,,0,,J. Goodwin shooting personal FOUL (3 PF) (Gordon 2 FT),"[1630692, 203932]",1610612756.0,PHX,202007.0,Goodwin,J. Goodwin,shooting,Restricted Area,0-8 Center,,,,,,,,,,,3.0,0.0,Gordon,203932.0,,,,,,,,,,,
648,PT02M52.00S,2026-03-25T05:29:42.0Z,4,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,111,117,2026-03-25T05:29:42Z,6400000,False,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
649,PT02M52.00S,2026-03-25T05:29:42.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,111,117,2026-03-25T05:29:42Z,6410000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,,
650,PT02M52.00S,2026-03-25T05:30:02.6Z,4,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,111,118,2026-03-25T05:30:02Z,6420000,False,,,0,,A. Gordon Free Throw 2 of 2 (16 PTS),[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,Made,16.0,,,,,,,,,,,,,,,,,,,,,,
651,PT02M49.00S,2026-03-25T05:30:20.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612756,111,118,2026-03-25T05:30:29Z,6430000,False,,,0,,A. Gordon take personal FOUL (4 PF) (Ighodaro 2 FT),"[203932, 1642345]",1610612743.0,DEN,202007.0,Gordon,A. Gordon,take,Mid-Range,8-16 Right,,,,,,,,,,,4.0,0.0,Ighodaro,1642345.0,,,,,,,,,,,
653,PT02M49.00S,2026-03-25T05:30:49.8Z,4,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,112,118,2026-03-25T05:30:49Z,6450000,False,,,0,,O. Ighodaro Free Throw 1 of 2 (14 PTS),[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,Made,14.0,,,,,,,,,,,,,,,,,,,,,,
654,PT02M49.00S,2026-03-25T05:31:11.0Z,4,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,113,118,2026-03-25T05:31:11Z,6460000,False,,,0,,O. Ighodaro Free Throw 2 of 2 (15 PTS),[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,Made,15.0,,,,,,,,,,,,,,,,,,,,,,
656,PT02M32.00S,2026-03-25T05:31:46.2Z,4,REGULAR,3pt,Jump Shot,[],1627750,31.225361366622867,63.725490196078425,1610612743,113,118,2026-03-25T05:31:51Z,6480000,False,-69.0,241.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,Murray,J. Murray,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M28.00S,2026-03-25T05:31:50.2Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,113,118,2026-03-25T05:31:51Z,6490000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:4),[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,Above the Break 3,24+ Center,,,,,,,656.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
658,PT02M20.00S,2026-03-25T05:31:58.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612756,113,118,2026-03-25T05:32:17Z,6500000,False,,,0,,C. Braun shooting personal FOUL (3 PF) (Booker 2 FT),"[1631128, 1626164]",1610612743.0,DEN,202007.0,Braun,C. Braun,shooting,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,0.0,Booker,1626164.0,,,,,,,,,,,
660,PT02M20.00S,2026-03-25T05:32:34.4Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,114,118,2026-03-25T05:32:34Z,6520000,False,,,0,,D. Booker Free Throw 1 of 2 (17 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Made,17.0,,,,,,,,,,,,,,,,,,,,,,
661,PT02M20.00S,2026-03-25T05:32:49.1Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,115,118,2026-03-25T05:32:49Z,6530000,False,,,0,,D. Booker Free Throw 2 of 2 (18 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Made,18.0,,,,,,,,,,,,,,,,,,,,,,
662,PT02M03.00S,2026-03-25T05:33:15.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,14.011169513797633,45.09803921568628,1610612743,115,120,2026-03-25T05:33:27Z,6540000,False,25.0,79.0,1,left,N. Jokić 8' driving Hook (20 PTS) (J. Murray 5 AST),"[203999, 1627750]",1610612743.0,DEN,,Jokić,N. Jokić,driving,In The Paint (Non-RA),8-16 Center,8.29,Made,20.0,J. Murray,1627750.0,5.0,,,,,,,,,,,,,,,,,,,
664,PT01M51.00S,2026-03-25T05:33:31.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612756,115,120,2026-03-25T05:33:40Z,6560000,False,,,0,,C. Johnson personal FOUL (4 PF) (O'Neale 2 FT),"[1629661, 1626220]",1610612743.0,DEN,204058.0,Johnson,C. Johnson,,Above the Break 3,24+ Center,,,,,,,,,,,4.0,0.0,O'Neale,1626220.0,,,,,,,,,,,
666,PT01M51.00S,2026-03-25T05:33:49.0Z,4,REGULAR,freethrow,1 of 2,[],1626220,,,1610612756,116,120,2026-03-25T05:33:49Z,6580000,False,,,0,,R. O'Neale Free Throw 1 of 2 (16 PTS),[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,,,,Made,16.0,,,,,,,,,,,,,,,,,,,,,,
667,PT01M51.00S,2026-03-25T05:34:03.6Z,4,REGULAR,freethrow,2 of 2,[],1626220,,,1610612756,117,120,2026-03-25T05:34:03Z,6590000,False,,,0,,R. O'Neale Free Throw 2 of 2 (17 PTS),[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,,,,Made,17.0,,,,,,,,,,,,,,,,,,,,,,
668,PT01M30.00S,2026-03-25T05:34:30.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612743,117,120,2026-03-25T05:34:37Z,6600000,False,,,0,,D. Booker shooting personal FOUL (3 PF) (Jokić 2 FT),"[1626164, 203999]",1610612756.0,PHX,204058.0,Booker,D. Booker,shooting,Mid-Range,8-16 Left,,,,,,,,,,,3.0,0.0,Jokić,203999.0,,,,,,,,,,,
670,PT01M30.00S,2026-03-25T05:34:55.1Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,117,121,2026-03-25T05:35:16Z,6620000,False,,,0,,N. Jokić Free Throw 1 of 2 (21 PTS),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,,,,Made,21.0,,,,,,,,,,,,,,,,,,,,,,
671,PT01M30.00S,2026-03-25T05:34:55.1Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,117,121,2026-03-25T05:35:16Z,6630000,False,,,0,,MISS N. Jokić Free Throw 2 of 2,[203999],1610612743.0,DEN,,Jokić,N. Jokić,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M28.00S,2026-03-25T05:34:57.1Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612756,117,121,2026-03-25T05:35:16Z,6640000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:6),[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,,,,,,,,,671.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
673,PT01M21.00S,2026-03-25T05:35:24.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612756,117,121,2026-03-25T05:35:31Z,6650000,False,,,0,,C. Johnson personal FOUL (5 PF) (Booker 2 FT),"[1629661, 1626164]",1610612743.0,DEN,202007.0,Johnson,C. Johnson,,Above the Break 3,24+ Left Center,,,,,,,,,,,5.0,0.0,Booker,1626164.0,,,,,,,,,,,
675,PT01M21.00S,2026-03-25T05:35:43.9Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,118,121,2026-03-25T05:35:43Z,6670000,False,,,0,,D. Booker Free Throw 1 of 2 (19 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Made,19.0,,,,,,,,,,,,,,,,,,,,,,
676,PT01M21.00S,2026-03-25T05:36:00.9Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,119,121,2026-03-25T05:36:00Z,6680000,False,,,0,,D. Booker Free Throw 2 of 2 (20 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,Made,20.0,,,,,,,,,,,,,,,,,,,,,,
677,PT01M06.00S,2026-03-25T05:36:26.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,16.245072273324574,42.8921568627451,1610612743,119,121,2026-03-25T05:36:50Z,6690000,False,36.0,100.0,1,left,MISS N. Jokić 10' floating Shot,[203999],1610612743.0,DEN,,Jokić,N. Jokić,floating,In The Paint (Non-RA),8-16 Center,10.63,Missed,,,,,,,,,,,,,,,,,,,,,,,
678,PT01M02.00S,2026-03-25T05:36:30.3Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612756,119,121,2026-03-25T05:36:32Z,6700000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,In The Paint (Non-RA),8-16 Center,,,,,,,677.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
679,PT00M54.10S,2026-03-25T05:36:39.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.3580814717477,47.794117647058826,1610612756,121,121,2026-03-25T05:36:44Z,6710000,False,-11.0,38.0,1,right,J. Green driving finger roll Layup (21 PTS) (D. Booker 8 AST),"[1630224, 1626164]",1610612756.0,PHX,,Green,J. Green,driving finger roll,Restricted Area,0-8 Center,3.97,Made,21.0,D. Booker,1626164.0,8.0,,,,,,,,,,,,,,,,,,,
681,PT00M35.40S,2026-03-25T05:36:59.8Z,4,REGULAR,2pt,Jump Shot,[],1627750,19.004599211563733,33.088235294117645,1610612743,121,123,2026-03-25T05:37:05Z,6730000,False,85.0,126.0,1,left,J. Murray 15' fadeaway Jump Shot (21 PTS),[1627750],1610612743.0,DEN,,Murray,J. Murray,fadeaway,Mid-Range,8-16 Right,15.18,Made,21.0,,,,,,,,,,,,,,,,,,,,,,
682,PT00M30.20S,2026-03-25T05:37:16.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,83.39356110381078,47.549019607843135,1610612756,123,123,2026-03-25T05:37:20Z,6740000,False,-12.0,104.0,1,right,D. Booker 10' pullup Jump Shot (22 PTS),[1626164],1610612756.0,PHX,,Booker,D. Booker,pullup,In The Paint (Non-RA),8-16 Center,10.43,Made,22.0,,,,,,,,,,,,,,,,,,,,,,
683,PT00M29.10S,2026-03-25T05:37:25.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,123,123,2026-03-25T05:37:27Z,6750000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M29.10S,2026-03-25T05:38:20.9Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,123,123,2026-03-25T05:38:57Z,6760000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M29.10S,2026-03-25T05:38:20.9Z,4,REGULAR,substitution,in,[],203501,,,1610612743,123,123,2026-03-25T05:38:57Z,6770000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M11.80S,2026-03-25T05:39:33.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,17.296320630749015,57.84313725490197,1610612743,123,125,2026-03-25T05:39:49Z,6780000,False,-39.0,110.0,1,left,N. Jokić 11' floating Jump Shot (23 PTS) (J. Murray 6 AST),"[203999, 1627750]",1610612743.0,DEN,,Jokić,N. Jokić,floating,In The Paint (Non-RA),8-16 Center,11.69,Made,23.0,J. Murray,1627750.0,6.0,,,,,,,,,,,,,,,,,,,
688,PT00M11.50S,2026-03-25T05:39:38.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,123,125,2026-03-25T05:39:38Z,6800000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M11.50S,2026-03-25T05:40:01.9Z,4,REGULAR,substitution,out,[],1642345,,,1610612756,123,125,2026-03-25T05:41:08Z,6810000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M11.50S,2026-03-25T05:40:01.9Z,4,REGULAR,substitution,out,[],1630692,,,1610612756,123,125,2026-03-25T05:41:08Z,6820000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M11.50S,2026-03-25T05:40:01.9Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,123,125,2026-03-25T05:41:08Z,6830000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M11.50S,2026-03-25T05:40:01.9Z,4,REGULAR,substitution,out,[],1627750,,,1610612756,123,125,2026-03-25T05:41:08Z,6840000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M11.50S,2026-03-25T05:40:01.9Z,4,REGULAR,substitution,in,[],1631221,,,1610612756,123,125,2026-03-25T05:41:08Z,6850000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M11.50S,2026-03-25T05:40:01.9Z,4,REGULAR,substitution,in,[],1628960,,,1610612756,123,125,2026-03-25T05:41:08Z,6860000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M11.50S,2026-03-25T05:40:01.9Z,4,REGULAR,substitution,in,[],1631128,,,1610612756,123,125,2026-03-25T05:41:08Z,6870000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
