actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
724,PT01M58.00S,2026-02-22T00:33:40.8Z,5,OVERTIME,rebound,defensive,[],1631221,,,1610612756,98,101,2026-02-22T00:33:43Z,7090000,False,,,0,,C. Gillespie REBOUND (Off:2 Def:3),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,,,723.0,,,,,,5.0,3.0,2.0,,,,,,,,,
725,PT01M51.00S,2026-02-22T00:33:47.2Z,5,OVERTIME,3pt,Jump Shot,[],1631221,39.10972404730618,42.64705882352941,1610612756,98,101,2026-02-22T00:36:30Z,7100000,False,37.0,315.0,1,left,MISS C. Gillespie 31' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,31.72,Missed,,,,,,,,,,,,,,,,,,
726,PT01M48.00S,2026-02-22T00:33:50.2Z,5,OVERTIME,rebound,offensive,[],1626220,,,1610612756,98,101,2026-02-22T00:36:30Z,7110000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,725.0,,,,,,6.0,3.0,3.0,,,,,,,,,
727,PT01M47.00S,2026-02-22T00:33:52.2Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1628960,29.6484888304862,15.686274509803921,1610612756,101,101,2026-02-22T00:33:56Z,7120000,False,172.0,226.0,1,left,G. Allen 28' 3PT  (22 PTS) (J. Green 4 AST),"[1628960, 1630224]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,28.39,Made,,,,,,,,,,22.0,J. Green,1630224.0,4.0,,,,,
729,PT01M28.00S,2026-02-22T00:34:13.9Z,5,OVERTIME,turnover,bad pass,[],1631094,,,1610612753,101,101,2026-02-22T00:34:17Z,7140000,False,,,0,,P. Banchero bad pass TURNOVER (5 TO),"[1631094, 1642345]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,5.0,Ighodaro,1642345.0
730,PT01M28.00S,2026-02-22T00:34:13.9Z,5,OVERTIME,steal,,[],1642345,,,1610612756,101,101,2026-02-22T00:34:15Z,7150000,False,,,0,,O. Ighodaro STEAL (2 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
731,PT01M24.00S,2026-02-22T00:34:17.8Z,5,OVERTIME,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626220,11.251642575558476,94.85294117647058,1610612756,101,101,2026-02-22T00:39:24Z,7160000,False,-224.0,53.0,1,left,MISS R. O'Neale running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
732,PT01M21.00S,2026-02-22T00:34:21.1Z,5,OVERTIME,rebound,offensive,[],1630224,,,1610612756,101,101,2026-02-22T00:34:21Z,7170000,False,,,0,,J. Green REBOUND (Off:3 Def:4),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,731.0,,,,,,7.0,4.0,3.0,,,,,,,,,
733,PT01M09.00S,2026-02-22T00:34:33.1Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628960,11.251642575558476,52.450980392156865,1610612756,103,101,2026-02-22T00:34:39Z,7180000,False,-12.0,53.0,1,left,G. Allen driving floating Jump Shot (24 PTS),[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,,,,,,,,,,24.0,,,,,,,,
734,PT01M09.00S,2026-02-22T00:34:40.6Z,5,OVERTIME,timeout,full,['team'],0,,,1610612753,103,101,2026-02-22T00:34:40Z,7190000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT01M03.00S,2026-02-22T00:36:32.9Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1631094,92.19776609724047,47.05882352941176,1610612753,103,103,2026-02-22T00:36:39Z,7200000,False,-15.0,21.0,1,right,P. Banchero driving DUNK (24 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,,,,,,24.0,,,,,,,,
737,PT00M41.50S,2026-02-22T00:36:57.7Z,5,OVERTIME,2pt,Jump Shot,[],1630224,17.821944809461236,19.852941176470587,1610612756,103,103,2026-02-22T00:37:02Z,7210000,False,151.0,115.0,1,left,MISS J. Green 18' pullup Shot,[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,18.96,Missed,,,,,,,,,,,,,,,,,,
738,PT00M39.50S,2026-02-22T00:36:59.7Z,5,OVERTIME,rebound,defensive,[],1641710,,,1610612753,103,103,2026-02-22T00:37:02Z,7220000,False,,,0,,A. Black REBOUND (Off:0 Def:4),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,,,737.0,,,,,,4.0,4.0,0.0,,,,,,,,,
739,PT00M22.60S,2026-02-22T00:37:17.5Z,5,OVERTIME,2pt,Jump Shot,[],1631094,91.14651773981603,73.0392156862745,1610612753,103,103,2026-02-22T00:37:22Z,7230000,False,115.0,31.0,1,right,MISS P. Banchero 11' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,11.92,Missed,,,,,,,,,,,,,,,,,,
740,PT00M19.20S,2026-02-22T00:37:20.9Z,5,OVERTIME,rebound,offensive,[],1641783,,,1610612753,103,103,2026-02-22T00:37:22Z,7240000,False,,,0,,T. da Silva REBOUND (Off:2 Def:5),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Right,,,739.0,,,,,,7.0,5.0,2.0,,,,,,,,,
741,PT00M17.70S,2026-02-22T00:37:22.4Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1628975,70.90998685939553,18.38235294117647,1610612753,103,103,2026-02-22T00:37:26Z,7250000,False,-158.0,221.0,1,right,MISS J. Carter 27' 3PT,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,27.16,Missed,,,,,,,,,,,,,,,,,,
742,PT00M14.70S,2026-02-22T00:37:25.4Z,5,OVERTIME,rebound,defensive,[],1626220,,,1610612756,103,103,2026-02-22T00:37:26Z,7260000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,741.0,,,,,,7.0,4.0,3.0,,,,,,,,,
744,PT00M00.70S,2026-02-22T00:37:51.2Z,5,OVERTIME,timeout,full,['team'],0,,,1610612756,103,103,2026-02-22T00:37:51Z,7280000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,PT00M00.70S,2026-02-22T00:38:54.8Z,5,OVERTIME,substitution,out,[],1642345,,,1610612756,103,103,2026-02-22T00:39:23Z,7290000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT00M00.70S,2026-02-22T00:38:54.8Z,5,OVERTIME,substitution,out,[],1628975,,,1610612756,103,103,2026-02-22T00:39:23Z,7300000,False,,,0,,SUB out: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
747,PT00M00.70S,2026-02-22T00:38:54.8Z,5,OVERTIME,substitution,in,[],1631109,,,1610612756,103,103,2026-02-22T00:39:23Z,7310000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
748,PT00M00.70S,2026-02-22T00:38:54.8Z,5,OVERTIME,substitution,in,[],1628371,,,1610612756,103,103,2026-02-22T00:39:23Z,7320000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT00M00.00S,2026-02-22T00:39:50.5Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1631109,10.988830486202366,36.27450980392157,1610612756,103,103,2026-02-22T00:39:56Z,7330000,False,69.0,51.0,1,left,MISS M. Williams 8' alley-oop Layup,[1631109],1610612756.0,PHX,alley-oop,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,8.54,Missed,,,,,,,,,,,,,,,,,,
750,PT00M00.00S,2026-02-22T00:39:52.6Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612756,103,103,2026-02-22T00:39:52Z,7340000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,749.0,,,,,,,,,,,,,,,,,
751,PT00M00.00S,2026-02-22T00:39:56.9Z,5,OVERTIME,period,end,[],0,,,1610612756,103,103,2026-02-22T00:39:56Z,7350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,PT05M00.00S,2026-02-22T00:41:04.8Z,6,OVERTIME,substitution,out,['startperiod'],1628371,,,1610612756,103,103,2026-02-22T00:42:34Z,7360000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
753,PT05M00.00S,2026-02-22T00:41:04.8Z,6,OVERTIME,substitution,in,['startperiod'],1628975,,,1610612756,103,103,2026-02-22T00:42:34Z,7370000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
754,PT05M00.00S,2026-02-22T00:43:01.5Z,6,OVERTIME,period,start,[],0,,,0,103,103,2026-02-22T00:43:01Z,7380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,PT04M54.00S,2026-02-22T00:43:05.6Z,6,OVERTIME,jumpball,recovered,[],1631109,,,1610612756,103,103,2026-02-22T00:43:05Z,7400000,False,,,0,,Jump Ball M. Williams vs. W. Carter Jr.: Tip to M. Williams,"[1631109, 1631109, 1628976]",1610612756.0,PHX,startperiod,M. Williams,1631109.0,Williams,M. Williams,Williams,1631109.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
762,PT04M42.00S,2026-02-22T00:43:31.7Z,6,OVERTIME,foul,personal,['2freethrow'],1641710,,,1610612756,103,103,2026-02-22T00:43:36Z,7460000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Green 2 FT),"[1641710, 1630224]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,1193.0,1.0,0.0,Green,1630224.0,,,,,,,,,,,,
764,PT04M42.00S,2026-02-22T00:43:53.7Z,6,OVERTIME,freethrow,1 of 2,[],1630224,,,1610612756,103,103,2026-02-22T00:43:53Z,7480000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
765,PT04M42.00S,2026-02-22T00:43:53.7Z,6,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612756,103,103,2026-02-22T00:43:53Z,7490000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,764.0,,,,,,,,,,,,,,,,,
766,PT04M42.00S,2026-02-22T00:44:10.0Z,6,OVERTIME,freethrow,2 of 2,[],1630224,,,1610612756,104,103,2026-02-22T00:44:10Z,7500000,False,,,0,,J. Green Free Throw 2 of 2 (10 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
767,PT04M23.00S,2026-02-22T00:44:30.0Z,6,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1631094,89.17542706964521,49.50980392156863,1610612753,104,105,2026-02-22T00:44:33Z,7510000,False,-2.0,49.0,1,right,P. Banchero turnaround Jump Shot (26 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,,,,,,,,,,26.0,,,,,,,,
768,PT04M09.00S,2026-02-22T00:44:44.8Z,6,OVERTIME,3pt,Jump Shot,[],1630224,32.933639947437584,47.05882352941176,1610612756,104,105,2026-02-22T00:44:50Z,7520000,False,15.0,257.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
769,PT04M02.00S,2026-02-22T00:44:51.8Z,6,OVERTIME,rebound,defensive,[],1641783,,,1610612753,104,105,2026-02-22T00:44:50Z,7530000,False,,,0,,T. da Silva REBOUND (Off:2 Def:6),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,768.0,,,,,,8.0,6.0,2.0,,,,,,,,,
770,PT03M44.00S,2026-02-22T00:45:08.7Z,6,OVERTIME,turnover,lost ball,[],1631094,,,1610612753,104,105,2026-02-22T00:45:12Z,7540000,False,,,0,,P. Banchero lost ball TURNOVER (6 TO),"[1631094, 1630224]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,6.0,Green,1630224.0
771,PT03M44.00S,2026-02-22T00:45:08.7Z,6,OVERTIME,steal,,[],1630224,,,1610612756,104,105,2026-02-22T00:45:10Z,7550000,False,,,0,,J. Green STEAL (2 STL),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
772,PT03M37.00S,2026-02-22T00:45:15.4Z,6,OVERTIME,3pt,Jump Shot,['fromturnover'],1631221,6.258212877792378,94.6078431372549,1610612756,104,105,2026-02-22T00:45:20Z,7560000,False,-223.0,6.0,1,left,MISS C. Gillespie 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,22.31,Missed,,,,,,,,,,,,,,,,,,
773,PT03M34.00S,2026-02-22T00:45:18.6Z,6,OVERTIME,rebound,offensive,[],1631109,,,1610612756,104,105,2026-02-22T00:45:18Z,7570000,False,,,0,,M. Williams REBOUND (Off:2 Def:6),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Left Corner 3,24+ Left,,,772.0,,,,,,8.0,6.0,2.0,,,,,,,,,
774,PT03M25.00S,2026-02-22T00:45:27.8Z,6,OVERTIME,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628960,33.065045992115635,59.55882352941176,1610612756,107,105,2026-02-22T00:45:33Z,7580000,False,-48.0,258.0,1,left,G. Allen 26' 3PT  (27 PTS) (J. Green 5 AST),"[1628960, 1630224]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,26.27,Made,,,,,,,,,,27.0,J. Green,1630224.0,5.0,,,,,
776,PT03M00.00S,2026-02-22T00:45:52.5Z,6,OVERTIME,2pt,Layup,['pointsinthepaint'],1641710,89.96386333771353,46.568627450980394,1610612753,107,105,2026-02-22T00:45:57Z,7600000,False,-17.0,42.0,1,right,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
777,PT02M57.00S,2026-02-22T00:45:55.5Z,6,OVERTIME,rebound,defensive,[],1628960,,,1610612756,107,105,2026-02-22T00:45:57Z,7610000,False,,,0,,G. Allen REBOUND (Off:0 Def:5),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,776.0,,,,,,5.0,5.0,0.0,,,,,,,,,
778,PT02M41.00S,2026-02-22T00:46:15.2Z,6,OVERTIME,foul,personal,['2freethrow'],1628976,,,1610612756,107,105,2026-02-22T00:46:24Z,7620000,False,,,0,,W. Carter Jr. shooting personal FOUL (6 PF) (Green 2 FT),"[1628976, 1630224]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,1146.0,6.0,1.0,Green,1630224.0,,,,,,,,,,,,
780,PT02M41.00S,2026-02-22T00:46:26.9Z,6,OVERTIME,substitution,out,[],1628976,,,1610612756,107,105,2026-02-22T00:46:43Z,7640000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
781,PT02M41.00S,2026-02-22T00:46:26.9Z,6,OVERTIME,substitution,in,[],1628371,,,1610612756,107,105,2026-02-22T00:46:43Z,7650000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
782,PT02M41.00S,2026-02-22T00:47:11.6Z,6,OVERTIME,freethrow,1 of 2,[],1630224,,,1610612756,107,105,2026-02-22T00:47:11Z,7660000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
783,PT02M41.00S,2026-02-22T00:47:11.6Z,6,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612756,107,105,2026-02-22T00:47:11Z,7670000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,782.0,,,,,,,,,,,,,,,,,
784,PT02M41.00S,2026-02-22T00:47:35.2Z,6,OVERTIME,freethrow,2 of 2,[],1630224,,,1610612756,108,105,2026-02-22T00:47:35Z,7680000,False,,,0,,J. Green Free Throw 2 of 2 (11 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
785,PT02M26.00S,2026-02-22T00:47:50.6Z,6,OVERTIME,turnover,bad pass,[],1628975,,,1610612753,108,105,2026-02-22T00:47:54Z,7690000,False,,,0,,J. Carter bad pass TURNOVER (3 TO),"[1628975, 1630224]",1610612753.0,ORL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Green,1630224.0
786,PT02M26.00S,2026-02-22T00:47:50.6Z,6,OVERTIME,steal,,[],1630224,,,1610612756,108,105,2026-02-22T00:47:52Z,7700000,False,,,0,,J. Green STEAL (3 STL),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
787,PT02M14.00S,2026-02-22T00:48:02.5Z,6,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631221,16.770696452036795,53.67647058823529,1610612756,108,105,2026-02-22T00:48:07Z,7710000,False,-18.0,105.0,1,left,MISS C. Gillespie 10' pullup Shot - blocked,"[1631221, 1628975]",1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,10.67,Missed,,,,,,,,,,,,,,Carter,1628975.0,,,
788,PT02M14.00S,2026-02-22T00:48:02.5Z,6,OVERTIME,block,,[],1628975,,,1610612756,108,105,2026-02-22T00:48:04Z,7720000,False,,,0,,J. Carter BLOCK (2 BLK),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
789,PT02M11.00S,2026-02-22T00:48:05.5Z,6,OVERTIME,rebound,offensive,[],1628960,,,1610612756,108,105,2026-02-22T00:48:07Z,7730000,False,,,0,,G. Allen REBOUND (Off:1 Def:5),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,787.0,,,,,,6.0,5.0,1.0,,,,,,,,,
790,PT02M04.00S,2026-02-22T00:48:13.0Z,6,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631109,9.806176084099869,43.872549019607845,1610612756,108,105,2026-02-22T00:51:53Z,7740000,False,31.0,40.0,1,left,MISS M. Williams driving Layup - blocked,"[1631109, 1628371]",1610612756.0,PHX,driving,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,Isaac,1628371.0,,,
791,PT02M04.00S,2026-02-22T00:48:13.0Z,6,OVERTIME,block,,[],1628371,,,1610612756,108,105,2026-02-22T00:48:14Z,7750000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
792,PT02M03.00S,2026-02-22T00:48:14.0Z,6,OVERTIME,rebound,offensive,['team'],0,,,1610612756,108,105,2026-02-22T00:48:19Z,7760000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,790.0,,,,,,,,,,,,,,,,,
794,PT01M53.00S,2026-02-22T00:48:46.1Z,6,OVERTIME,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628960,28.203022339027594,82.84313725490196,1610612756,108,105,2026-02-22T00:54:11Z,7780000,False,-164.0,213.0,1,left,MISS G. Allen 26' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
795,PT01M50.00S,2026-02-22T00:48:49.1Z,6,OVERTIME,rebound,defensive,[],1628975,,,1610612753,108,105,2026-02-22T00:48:50Z,7790000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,794.0,,,,,,2.0,2.0,0.0,,,,,,,,,
796,PT01M42.00S,2026-02-22T00:48:58.0Z,6,OVERTIME,3pt,Jump Shot,[],1641783,93.38042049934296,96.56862745098039,1610612753,108,105,2026-02-22T00:49:03Z,7800000,False,233.0,10.0,1,right,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
797,PT01M37.00S,2026-02-22T00:49:01.7Z,6,OVERTIME,rebound,offensive,[],1631094,,,1610612753,108,105,2026-02-22T00:49:01Z,7810000,False,,,0,,P. Banchero REBOUND (Off:2 Def:12),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,796.0,,,,,,14.0,12.0,2.0,,,,,,,,,
798,PT01M29.00S,2026-02-22T00:49:10.1Z,6,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631094,83.13074901445466,46.568627450980394,1610612753,108,105,2026-02-22T00:49:14Z,7820000,False,-17.0,106.0,1,right,MISS P. Banchero 10' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,10.75,Missed,,,,,,,,,,,,,,,,,,
799,PT01M28.00S,2026-02-22T00:49:11.1Z,6,OVERTIME,rebound,offensive,['team'],0,,,1610612753,108,105,2026-02-22T00:49:14Z,7830000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,798.0,,,,,,,,,,,,,,,,,
801,PT01M26.00S,2026-02-22T00:49:32.0Z,6,OVERTIME,3pt,Jump Shot,['2ndchance'],1641783,88.12417871222075,94.85294117647058,1610612753,108,105,2026-02-22T00:49:35Z,7850000,False,224.0,59.0,1,right,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
802,PT01M23.00S,2026-02-22T00:49:35.0Z,6,OVERTIME,rebound,defensive,[],1628960,,,1610612756,108,105,2026-02-22T00:49:35Z,7860000,False,,,0,,G. Allen REBOUND (Off:1 Def:6),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,801.0,,,,,,7.0,6.0,1.0,,,,,,,,,
803,PT01M05.00S,2026-02-22T00:49:51.7Z,6,OVERTIME,3pt,Jump Shot,[],1631221,34.247700394218136,42.64705882352941,1610612756,108,105,2026-02-22T00:49:56Z,7870000,False,37.0,269.0,1,left,MISS C. Gillespie 27' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
804,PT01M02.00S,2026-02-22T00:49:54.7Z,6,OVERTIME,rebound,defensive,[],1641783,,,1610612753,108,105,2026-02-22T00:49:56Z,7880000,False,,,0,,T. da Silva REBOUND (Off:2 Def:7),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,803.0,,,,,,9.0,7.0,2.0,,,,,,,,,
805,PT00M55.50S,2026-02-22T00:50:02.5Z,6,OVERTIME,2pt,Layup,['pointsinthepaint'],1631094,89.43823915900131,57.35294117647059,1610612753,108,105,2026-02-22T00:50:08Z,7890000,False,37.0,47.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
806,PT00M54.50S,2026-02-22T00:50:03.5Z,6,OVERTIME,rebound,offensive,[],1628371,,,1610612753,108,105,2026-02-22T00:50:08Z,7900000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,805.0,,,,,,2.0,1.0,1.0,,,,,,,,,
807,PT00M53.90S,2026-02-22T00:50:06.3Z,6,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628371,93.38042049934296,47.549019607843135,1610612753,108,107,2026-02-22T00:50:12Z,7910000,False,-12.0,10.0,1,right,J. Isaac tip Layup (2 PTS),[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.57,Made,,,,,,,,,,2.0,,,,,,,,
808,PT00M33.90S,2026-02-22T00:50:27.2Z,6,OVERTIME,2pt,Layup,['pointsinthepaint'],1630224,7.30946123521682,55.14705882352941,1610612756,110,107,2026-02-22T00:50:47Z,7920000,False,-26.0,16.0,1,left,J. Green driving reverse Layup (13 PTS),[1630224],1610612756.0,PHX,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,,,,,,13.0,,,,,,,,
