actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
619,PT01M52.00S,2025-11-30T04:17:27.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,83.52496714848883,34.80392156862745,1610612743,109,124,2025-11-30T04:17:32Z,6100000,False,-76.0,102.0,1,right,MISS J. Murray 12' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,12.75,Missed,,,,,,,,,,,,,,,
620,PT01M48.00S,2025-11-30T04:17:31.3Z,4,REGULAR,rebound,defensive,[],1642886,,,1610612756,109,124,2025-11-30T04:17:32Z,6110000,False,,,0,,K. Brea REBOUND (Off:0 Def:1),[1642886],1610612756.0,PHX,,,,Brea,K. Brea,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,619.0,1.0,1.0,0.0
621,PT01M40.00S,2025-11-30T04:17:38.7Z,4,REGULAR,3pt,Jump Shot,[],1642853,4.681340341655716,94.6078431372549,1610612756,112,124,2025-11-30T04:17:42Z,6120000,False,-223.0,-8.0,1,left,R. Fleming 3PT  (5 PTS) (K. Brea 1 AST),"[1642853, 1642886]",1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Left Corner 3,24+ Left,,,,22.32,Made,5.0,K. Brea,1642886.0,1.0,,,,,,,,,,,
623,PT01M29.00S,2025-11-30T04:17:55.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,84.70762155059133,46.568627450980394,1610612743,112,126,2025-11-30T04:17:59Z,6140000,False,-17.0,91.0,1,right,N. Jokić 9' Jump Shot (25 PTS) (J. Murray 4 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,9.28,Made,25.0,J. Murray,1627750.0,4.0,,,,,,,,,,,
625,PT01M29.00S,2025-11-30T04:17:57.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642863,,,1610612743,112,126,2025-11-30T04:18:04Z,6160000,False,,,0,,K. Maluach shooting personal FOUL (1 PF) (Jokić 1 FT),"[1642863, 203999]",1610612756.0,PHX,shooting,,,Maluach,K. Maluach,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628487.0,1.0,0.0,Jokić,203999.0,,,,,,
627,PT01M29.00S,2025-11-30T04:18:14.2Z,4,REGULAR,substitution,out,[],1628971,,,1610612743,112,126,2025-11-30T04:19:03Z,6180000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M29.00S,2025-11-30T04:18:14.2Z,4,REGULAR,substitution,out,[],1642461,,,1610612743,112,126,2025-11-30T04:19:03Z,6190000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M29.00S,2025-11-30T04:18:14.2Z,4,REGULAR,substitution,out,[],1629661,,,1610612743,112,126,2025-11-30T04:19:03Z,6200000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M29.00S,2025-11-30T04:18:14.2Z,4,REGULAR,substitution,out,[],1627750,,,1610612743,112,126,2025-11-30T04:19:03Z,6210000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M29.00S,2025-11-30T04:18:14.2Z,4,REGULAR,substitution,in,[],1641816,,,1610612743,112,126,2025-11-30T04:19:03Z,6220000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M29.00S,2025-11-30T04:18:14.2Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,112,126,2025-11-30T04:19:03Z,6230000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M29.00S,2025-11-30T04:18:14.2Z,4,REGULAR,substitution,in,[],1629618,,,1610612743,112,126,2025-11-30T04:19:03Z,6240000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M29.00S,2025-11-30T04:18:14.2Z,4,REGULAR,substitution,in,[],1642938,,,1610612743,112,126,2025-11-30T04:19:03Z,6250000,False,,,0,,SUB in: C. Jones,[1642938],1610612743.0,DEN,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M29.00S,2025-11-30T04:18:47.4Z,4,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,112,127,2025-11-30T04:18:47Z,6260000,False,,,0,,N. Jokić Free Throw 1 of 1 (26 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
636,PT01M22.00S,2025-11-30T04:18:57.9Z,4,REGULAR,foul,personal,[],1641816,,,1610612756,112,127,2025-11-30T04:19:03Z,6270000,False,,,0,,H. Tyson personal FOUL (1 PF),"[1641816, 1631123]",1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Center,,,,,,,,,,2003.0,1.0,0.0,Bouyea,1631123.0,,,,,,
638,PT01M22.00S,2025-11-30T04:19:02.7Z,4,REGULAR,substitution,out,[],203999,,,1610612756,112,127,2025-11-30T04:19:05Z,6290000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M22.00S,2025-11-30T04:19:02.7Z,4,REGULAR,substitution,in,[],1642461,,,1610612756,112,127,2025-11-30T04:19:05Z,6300000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M10.00S,2025-11-30T04:19:26.7Z,4,REGULAR,3pt,Jump Shot,[],1642886,26.62614980289093,10.294117647058822,1610612756,112,127,2025-11-30T04:19:33Z,6310000,False,199.0,198.0,1,left,MISS K. Brea 28' 3PT,[1642886],1610612756.0,PHX,,,,Brea,K. Brea,,,,,Above the Break 3,24+ Right Center,,,,28.02,Missed,,,,,,,,,,,,,,,
641,PT01M06.00S,2025-11-30T04:19:29.9Z,4,REGULAR,rebound,defensive,[],1642461,,,1610612743,112,127,2025-11-30T04:19:29Z,6320000,False,,,0,,S. Jones REBOUND (Off:4 Def:5),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,640.0,9.0,5.0,4.0
642,PT00M58.80S,2025-11-30T04:19:37.8Z,4,REGULAR,3pt,Jump Shot,[],1642938,97.05978975032852,97.05882352941177,1610612743,112,127,2025-11-30T04:19:42Z,6330000,False,235.0,-25.0,1,right,MISS C. Jones 3PT,[1642938],1610612743.0,DEN,,,,Jones,C. Jones,,,,,Right Corner 3,24+ Right,,,,23.66,Missed,,,,,,,,,,,,,,,
643,PT00M56.40S,2025-11-30T04:19:40.2Z,4,REGULAR,rebound,defensive,[],1628502,,,1610612756,112,127,2025-11-30T04:19:42Z,6340000,False,,,0,,N. Hayes-Davis REBOUND (Off:0 Def:2),[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,642.0,2.0,2.0,0.0
644,PT00M48.10S,2025-11-30T04:19:49.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,9.149145860709593,40.44117647058824,1610612756,112,127,2025-11-30T04:19:56Z,6350000,False,48.0,34.0,1,left,MISS J. Bouyea driving Layup - blocked,"[1631123, 1630192]",1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,,,,5.84,Missed,,,,,,,,,,Nnaji,1630192.0,,,,
645,PT00M48.10S,2025-11-30T04:19:49.3Z,4,REGULAR,block,,[],1630192,,,1610612756,112,127,2025-11-30T04:19:51Z,6360000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
646,PT00M48.00S,2025-11-30T04:19:49.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,112,127,2025-11-30T04:19:56Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,644.0,,,
648,PT00M42.80S,2025-11-30T04:20:10.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628502,17.296320630749015,39.46078431372549,1610612756,112,127,2025-11-30T04:20:15Z,6390000,False,53.0,110.0,1,left,MISS N. Hayes-Davis 12' Hook,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,12.21,Missed,,,,,,,,,,,,,,,
649,PT00M39.60S,2025-11-30T04:20:13.5Z,4,REGULAR,rebound,defensive,[],1641816,,,1610612743,112,127,2025-11-30T04:20:15Z,6400000,False,,,0,,H. Tyson REBOUND (Off:0 Def:1),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,648.0,1.0,1.0,0.0
650,PT00M33.70S,2025-11-30T04:20:19.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642461,73.27529566360053,9.068627450980392,1610612743,112,130,2025-11-30T04:23:15Z,6410000,False,-205.0,199.0,1,right,S. Jones 28' 3PT running pullup (16 PTS) (H. Tyson 1 AST),"[1642461, 1641816]",1610612743.0,DEN,running pullup,,,Jones,S. Jones,,,,,Above the Break 3,24+ Left Center,,,,28.53,Made,16.0,H. Tyson,1641816.0,1.0,,,,,,,,,,,
652,PT00M18.80S,2025-11-30T04:20:37.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631123,18.347568988173457,45.588235294117645,1610612756,112,130,2025-11-30T04:20:44Z,6430000,False,22.0,120.0,1,left,MISS J. Bouyea 12' step back Shot,[1631123],1610612756.0,PHX,step back,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,,,,12.2,Missed,,,,,,,,,,,,,,,
653,PT00M15.30S,2025-11-30T04:20:40.6Z,4,REGULAR,rebound,defensive,[],1642938,,,1610612743,112,130,2025-11-30T04:20:40Z,6440000,False,,,0,,C. Jones REBOUND (Off:0 Def:1),[1642938],1610612743.0,DEN,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,652.0,1.0,1.0,0.0
654,PT00M00.00S,2025-11-30T04:20:56.9Z,4,REGULAR,period,end,[],0,,,1610612743,112,130,2025-11-30T04:20:56Z,6450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M00.00S,2025-11-30T04:20:58.5Z,4,REGULAR,game,end,[],0,,,0,112,130,2025-11-30T04:20:58Z,6460000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
