actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
279,PT06M15.00S,2026-04-08T03:57:41.3Z,2,REGULAR,turnover,offensive foul,[],1630256,,,1610612745,44,37,2026-04-08T03:57:41Z,2750000,False,,,0,,J. Tate offensive foul TURNOVER (1 TO),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202027.0,,,,,1.0,,
280,PT06M15.00S,2026-04-08T03:58:01.9Z,2,REGULAR,foul,technical,['1freethrow'],1630256,,,1610612756,44,37,2026-04-08T03:58:14Z,2760000,False,,,0,,J. Tate technical FOUL (1 Tech),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,202027.0,1.0,1.0,,,,,
281,PT06M15.00S,2026-04-08T03:58:19.0Z,2,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,45,37,2026-04-08T03:58:19Z,2770000,False,,,0,,D. Booker technical Free Throw 1 of 1 (14 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
282,PT06M15.00S,2026-04-08T03:58:23.7Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,45,37,2026-04-08T03:58:49Z,2780000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M15.00S,2026-04-08T03:58:23.7Z,2,REGULAR,substitution,out,[],1631095,,,1610612756,45,37,2026-04-08T03:58:49Z,2790000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M15.00S,2026-04-08T03:58:23.7Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,45,37,2026-04-08T03:58:49Z,2800000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M15.00S,2026-04-08T03:58:23.7Z,2,REGULAR,substitution,in,[],1641708,,,1610612756,45,37,2026-04-08T03:58:49Z,2810000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M03.00S,2026-04-08T03:58:53.7Z,2,REGULAR,foul,personal,['2freethrow'],201142,,,1610612756,45,37,2026-04-08T03:59:03Z,2820000,False,,,0,,K. Durant shooting personal FOUL (2 PF) (Brooks 2 FT),"[201142, 1628415]",1610612745.0,HOU,shooting,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628951.0,2.0,0.0,Brooks,1628415.0,,,
288,PT06M03.00S,2026-04-08T03:59:38.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628415,,,1610612756,45,37,2026-04-08T03:59:38Z,2840000,False,,,0,,MISS D. Brooks Free Throw 1 of 2,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
289,PT06M03.00S,2026-04-08T03:59:38.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,45,37,2026-04-08T03:59:38Z,2850000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,288.0,,,,,,,,,,,,,,,,,
290,PT06M03.00S,2026-04-08T03:59:59.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628415,,,1610612756,46,37,2026-04-08T03:59:59Z,2860000,False,,,0,,D. Brooks Free Throw 2 of 2 (3 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
291,PT05M44.00S,2026-04-08T04:00:20.4Z,2,REGULAR,3pt,Jump Shot,[],201142,74.72076215505913,88.23529411764706,1610612745,46,40,2026-04-08T04:00:26Z,2870000,False,191.0,185.0,1,right,K. Durant 26' 3PT pullup (8 PTS) (J. Tate 3 AST),"[201142, 1630256]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.61,Made,,8.0,J. Tate,1630256.0,3.0,,,,,,,,,,,,,
293,PT05M28.00S,2026-04-08T04:00:38.3Z,2,REGULAR,foul,personal,[],1628988,,,1610612756,46,40,2026-04-08T04:00:49Z,2890000,False,,,0,,A. Holiday personal FOUL (1 PF),"[1628988, 1626164]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1628951.0,1.0,0.0,Booker,1626164.0,,,
295,PT05M28.00S,2026-04-08T04:00:46.1Z,2,REGULAR,substitution,out,[],1631106,,,1610612756,46,40,2026-04-08T04:00:52Z,2910000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M28.00S,2026-04-08T04:00:46.1Z,2,REGULAR,substitution,in,[],1631095,,,1610612756,46,40,2026-04-08T04:00:52Z,2920000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M21.00S,2026-04-08T04:01:18.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612756,46,40,2026-04-08T04:01:22Z,2930000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Booker 2 FT),"[1631095, 1626164]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,201638.0,2.0,0.0,Booker,1626164.0,,,
299,PT05M21.00S,2026-04-08T04:01:47.3Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,47,40,2026-04-08T04:01:47Z,2950000,False,,,0,,D. Booker Free Throw 1 of 2 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
300,PT05M21.00S,2026-04-08T04:02:08.1Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,48,40,2026-04-08T04:02:08Z,2960000,False,,,0,,D. Booker Free Throw 2 of 2 (16 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
301,PT05M09.00S,2026-04-08T04:02:21.7Z,2,REGULAR,3pt,Jump Shot,[],201142,66.70499342969777,44.6078431372549,1610612745,48,43,2026-04-08T04:02:28Z,2970000,False,-27.0,260.0,1,right,K. Durant 26' 3PT  (11 PTS) (A. Thompson 3 AST),"[201142, 1641708]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.19,Made,,11.0,A. Thompson,1641708.0,3.0,,,,,,,,,,,,,
303,PT04M57.00S,2026-04-08T04:02:35.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612756,48,43,2026-04-08T04:02:46Z,2990000,False,,,0,,A. Holiday personal FOUL (2 PF) (Booker 2 FT),"[1628988, 1626164]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,201638.0,2.0,0.0,Booker,1626164.0,,,
305,PT04M57.00S,2026-04-08T04:03:06.1Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,49,43,2026-04-08T04:03:38Z,3010000,False,,,0,,D. Booker Free Throw 1 of 2 (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
306,PT04M57.00S,2026-04-08T04:03:06.8Z,2,REGULAR,substitution,out,[],1628988,,,1610612756,49,43,2026-04-08T04:03:13Z,3020000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M57.00S,2026-04-08T04:03:06.8Z,2,REGULAR,substitution,out,[],1630256,,,1610612756,49,43,2026-04-08T04:03:13Z,3030000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M57.00S,2026-04-08T04:03:06.8Z,2,REGULAR,substitution,in,[],1630578,,,1610612756,49,43,2026-04-08T04:03:13Z,3040000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M57.00S,2026-04-08T04:03:06.8Z,2,REGULAR,substitution,in,[],1642263,,,1610612756,49,43,2026-04-08T04:03:13Z,3050000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M57.00S,2026-04-08T04:03:06.1Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,49,43,2026-04-08T04:03:38Z,3060000,False,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
311,PT04M54.00S,2026-04-08T04:03:09.1Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,49,43,2026-04-08T04:03:38Z,3070000,False,,,0,,A. Sengun REBOUND (Off:3 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,310.0,,,,,,,6.0,3.0,3.0,,,,,,,,
312,PT04M45.00S,2026-04-08T04:03:44.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,82.34231274638634,42.40196078431372,1610612745,49,43,2026-04-08T04:03:49Z,3080000,False,-38.0,113.0,1,right,MISS K. Durant 11' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,11.97,Missed,,,,,,,,,,,,,,,,,,
313,PT04M41.00S,2026-04-08T04:03:48.0Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612756,49,43,2026-04-08T04:03:49Z,3090000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,312.0,,,,,,,2.0,2.0,0.0,,,,,,,,
314,PT04M38.00S,2026-04-08T04:03:52.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612756,49,43,2026-04-08T04:04:04Z,3100000,False,,,0,,J. Smith Jr. shooting personal FOUL (3 PF) (Booker 2 FT),"[1631095, 1626164]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,3.0,0.0,Booker,1626164.0,,,
316,PT04M38.00S,2026-04-08T04:04:18.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626164,,,1610612756,50,43,2026-04-08T04:12:18Z,3120000,False,,,0,,D. Booker Free Throw 1 of 2 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
317,PT04M38.00S,2026-04-08T04:04:18.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626164,,,1610612756,51,43,2026-04-08T04:12:18Z,3130000,False,,,0,,D. Booker Free Throw 2 of 2 (19 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,19.0,,,,,,,,,,,,,,,,
318,PT04M25.00S,2026-04-08T04:04:51.2Z,2,REGULAR,foul,personal,[],1631109,,,1610612745,51,43,2026-04-08T04:04:56Z,3140000,False,,,0,,M. Williams personal FOUL (1 PF),"[1631109, 1630578]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202027.0,1.0,0.0,Sengun,1630578.0,,,
320,PT04M13.00S,2026-04-08T04:05:22.5Z,2,REGULAR,3pt,Jump Shot,[],1631095,74.72076215505913,82.84313725490196,1610612745,51,43,2026-04-08T04:13:42Z,3160000,False,164.0,185.0,1,right,MISS J. Smith Jr. 24' pullup 3PT,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,24.74,Missed,,,,,,,,,,,,,,,,,,
321,PT04M09.00S,2026-04-08T04:05:26.5Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,51,43,2026-04-08T04:05:27Z,3170000,False,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,320.0,,,,,,,3.0,3.0,0.0,,,,,,,,
322,PT04M04.00S,2026-04-08T04:05:32.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630224,5.732588699080158,50.49019607843137,1610612756,53,43,2026-04-08T04:14:27Z,3180000,False,-2.0,1.0,1,left,J. Green running Layup (4 PTS) (D. Booker 4 AST),"[1630224, 1626164]",1610612756.0,PHX,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.29,Made,,4.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,
324,PT04M04.00S,2026-04-08T04:05:34.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630578,,,1610612756,53,43,2026-04-08T04:05:43Z,3200000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Green 1 FT),"[1630578, 1630224]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,1.0,0.0,Green,1630224.0,,,
326,PT04M04.00S,2026-04-08T04:06:01.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630224,,,1610612756,53,43,2026-04-08T04:06:04Z,3220000,False,,,0,,MISS J. Green Free Throw 1 of 1,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
327,PT04M02.00S,2026-04-08T04:06:03.5Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,53,43,2026-04-08T04:06:04Z,3230000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,326.0,,,,,,,5.0,3.0,2.0,,,,,,,,
328,PT03M48.00S,2026-04-08T04:06:16.6Z,2,REGULAR,2pt,Jump Shot,[],201142,90.75229960578186,31.862745098039213,1610612745,53,43,2026-04-08T04:06:24Z,3240000,False,-91.0,34.0,1,right,MISS K. Durant 9' fadeaway Shot,[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,9.7,Missed,,,,,,,,,,,,,,,,,,
329,PT03M46.00S,2026-04-08T04:06:18.6Z,2,REGULAR,rebound,offensive,[],201142,,,1610612745,53,43,2026-04-08T04:06:24Z,3250000,False,,,0,,K. Durant REBOUND (Off:1 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,328.0,,,,,,,2.0,1.0,1.0,,,,,,,,
330,PT03M45.00S,2026-04-08T04:06:20.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201142,84.44480946123521,25.735294117647058,1610612745,53,43,2026-04-08T04:06:27Z,3260000,False,-121.0,94.0,1,right,MISS K. Durant 15' Jump Shot,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,15.33,Missed,,,,,,,,,,,,,,,,,,
331,PT03M45.00S,2026-04-08T04:06:20.1Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,53,43,2026-04-08T04:06:27Z,3270000,False,,,0,,A. Thompson REBOUND (Off:3 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,330.0,,,,,,,6.0,3.0,3.0,,,,,,,,
332,PT03M43.00S,2026-04-08T04:06:24.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641708,94.40999984741211,50.0,1610612745,53,45,2026-04-08T04:16:32Z,3280000,False,0.0,0.0,1,right,A. Thompson tip DUNK (6 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,,6.0,,,,,,,,,,,,,,,,
334,PT03M22.00S,2026-04-08T04:06:43.6Z,2,REGULAR,3pt,Jump Shot,[],1628415,17.296320630749015,3.9215686274509802,1610612756,53,45,2026-04-08T04:06:49Z,3300000,False,230.0,110.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
335,PT03M18.00S,2026-04-08T04:06:47.6Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,53,45,2026-04-08T04:19:03Z,3310000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,334.0,,,,,,,3.0,3.0,0.0,,,,,,,,
394,PT03M00.00S,2026-04-08T04:07:08.3Z,2,REGULAR,turnover,lost ball,[],1641708,,,1610612745,53,45,2026-04-08T04:22:37Z,3345000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,,
339,PT03M00.00S,2026-04-08T04:07:11.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612756,53,45,2026-04-08T04:07:43Z,3350000,False,,,0,,A. Thompson loose ball personal FOUL (3 PF) (Williams 2 FT),"[1641708, 1631109]",1610612745.0,HOU,loose ball,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,3.0,0.0,Williams,1631109.0,,,
341,PT03M00.00S,2026-04-08T04:07:46.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631109,,,1610612756,54,45,2026-04-08T04:22:37Z,3370000,False,,,0,,M. Williams Free Throw 1 of 2 (11 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
342,PT03M00.00S,2026-04-08T04:08:02.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631109,,,1610612756,55,45,2026-04-08T04:22:37Z,3380000,False,,,0,,M. Williams Free Throw 2 of 2 (12 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
343,PT02M40.00S,2026-04-08T04:08:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,94.30026281208936,51.225490196078425,1610612745,55,47,2026-04-08T04:21:49Z,3390000,False,6.0,1.0,1,right,A. Sengun Layup (4 PTS) (K. Durant 1 AST),"[1630578, 201142]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.62,Made,,4.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,
345,PT02M34.00S,2026-04-08T04:08:29.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,25.969119579500656,12.745098039215685,1610612756,55,47,2026-04-08T04:08:36Z,3410000,False,186.0,192.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
346,PT02M30.00S,2026-04-08T04:08:33.3Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612756,55,47,2026-04-08T04:08:33Z,3420000,False,,,0,,M. Williams REBOUND (Off:3 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,345.0,,,,,,,5.0,2.0,3.0,,,,,,,,
347,PT02M29.00S,2026-04-08T04:08:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,6.389618922470433,49.50980392156863,1610612756,55,47,2026-04-08T04:23:30Z,3430000,False,2.0,8.0,1,left,MISS M. Williams putback Layup,[1631109],1610612756.0,PHX,putback,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
348,PT02M29.00S,2026-04-08T04:08:34.7Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,55,47,2026-04-08T04:08:38Z,3440000,False,,,0,,A. Sengun REBOUND (Off:3 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,347.0,,,,,,,7.0,4.0,3.0,,,,,,,,
349,PT02M16.00S,2026-04-08T04:08:47.2Z,2,REGULAR,3pt,Jump Shot,[],1642263,62.89421813403416,44.6078431372549,1610612745,55,50,2026-04-08T04:08:52Z,3450000,False,-27.0,296.0,1,right,R. Sheppard 29' 3PT  (8 PTS) (K. Durant 2 AST),"[1642263, 201142]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,29.75,Made,,8.0,K. Durant,201142.0,2.0,,,,,,,,,,,,,
351,PT01M57.00S,2026-04-08T04:09:06.8Z,2,REGULAR,turnover,lost ball,[],1626164,,,1610612756,55,50,2026-04-08T04:09:09Z,3470000,False,,,0,,D. Booker lost ball TURNOVER (1 TO),"[1626164, 1641708]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Thompson,1641708.0
352,PT01M57.00S,2026-04-08T04:09:06.8Z,2,REGULAR,steal,,[],1641708,,,1610612745,55,50,2026-04-08T04:09:08Z,3480000,False,,,0,,A. Thompson STEAL (3 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
353,PT01M55.00S,2026-04-08T04:09:11.6Z,2,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612745,55,50,2026-04-08T04:09:39Z,3490000,False,,,0,,J. Green shooting personal FOUL (3 PF) (Thompson 2 FT),"[1630224, 1641708]",1610612756.0,PHX,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202027.0,3.0,0.0,Thompson,1641708.0,,,
355,PT01M55.00S,2026-04-08T04:09:30.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,55,50,2026-04-08T04:09:30Z,3510000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT01M55.00S,2026-04-08T04:12:25.3Z,2,REGULAR,substitution,out,[],1630224,,,1610612745,55,50,2026-04-08T04:12:48Z,3520000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M55.00S,2026-04-08T04:12:25.3Z,2,REGULAR,substitution,out,[],1628960,,,1610612745,55,50,2026-04-08T04:12:48Z,3530000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT01M55.00S,2026-04-08T04:12:25.3Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,55,50,2026-04-08T04:12:48Z,3540000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT01M55.00S,2026-04-08T04:12:25.3Z,2,REGULAR,substitution,in,[],1630692,,,1610612745,55,50,2026-04-08T04:12:48Z,3550000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT01M55.00S,2026-04-08T04:12:25.3Z,2,REGULAR,substitution,in,[],1631221,,,1610612745,55,50,2026-04-08T04:12:48Z,3560000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT01M55.00S,2026-04-08T04:12:25.3Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,55,50,2026-04-08T04:12:48Z,3570000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT01M55.00S,2026-04-08T04:13:11.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641708,,,1610612745,55,51,2026-04-08T04:13:11Z,3580000,False,,,0,,A. Thompson Free Throw 1 of 2 (7 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
363,PT01M55.00S,2026-04-08T04:13:25.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641708,,,1610612745,55,52,2026-04-08T04:13:25Z,3590000,False,,,0,,A. Thompson Free Throw 2 of 2 (8 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
364,PT01M46.00S,2026-04-08T04:13:38.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612756,55,52,2026-04-08T04:13:54Z,3600000,False,,,0,,A. Sengun personal FOUL (2 PF) (Booker 2 FT),"[1630578, 1626164]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202027.0,2.0,0.0,Booker,1626164.0,,,
366,PT01M46.00S,2026-04-08T04:14:02.7Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,56,52,2026-04-08T04:14:02Z,3620000,False,,,0,,D. Booker Free Throw 1 of 2 (20 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
367,PT01M46.00S,2026-04-08T04:14:21.1Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,57,52,2026-04-08T04:14:21Z,3630000,False,,,0,,D. Booker Free Throw 2 of 2 (21 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,21.0,,,,,,,,,,,,,,,,
368,PT01M21.00S,2026-04-08T04:14:52.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,57,52,2026-04-08T04:14:57Z,3640000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201638.0,,,,,,,
