actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
508,PT12M00.00S,2025-01-15T04:22:17.9Z,4,REGULAR,substitution,out,['startperiod'],1629655,,,1610612742,67,91,2025-01-15T04:24:47Z,5000000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-01-15T04:22:17.9Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612742,67,91,2025-01-15T04:24:47Z,5010000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-01-15T04:22:17.9Z,4,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,67,91,2025-01-15T04:24:47Z,5020000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-01-15T04:22:17.9Z,4,REGULAR,substitution,in,['startperiod'],1630702,,,1610612742,67,91,2025-01-15T04:24:47Z,5030000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-01-15T04:22:17.9Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612742,67,91,2025-01-15T04:24:47Z,5040000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-01-15T04:24:45.5Z,4,REGULAR,period,start,[],0,,,1610612742,67,91,2025-01-15T04:24:47Z,5050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M39.00S,2025-01-15T04:25:05.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,6.307490144546649,54.43474264705882,1610612742,67,91,2025-01-15T04:25:13Z,5060000,False,-22.0,7.0,1,left,MISS Q. Grimes driving Layup,[1629656],1610612742.0,DAL,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,,,,,,,,,,,,,
515,PT11M37.00S,2025-01-15T04:25:07.2Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,67,91,2025-01-15T04:25:13Z,5070000,False,,,0,,D. Jordan REBOUND (Off:3 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,514.0,,,,,5.0,2.0,3.0,,,,,,,,,,
516,PT11M23.00S,2025-01-15T04:25:21.7Z,4,REGULAR,3pt,Jump Shot,[],203932,90.48948751642575,3.1862745098039214,1610612743,67,91,2025-01-15T04:25:25Z,5080000,False,-234.0,37.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
517,PT11M20.00S,2025-01-15T04:25:24.7Z,4,REGULAR,rebound,defensive,[],1630702,,,1610612742,67,91,2025-01-15T04:25:25Z,5090000,False,,,0,,J. Hardy REBOUND (Off:1 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,,,516.0,,,,,2.0,1.0,1.0,,,,,,,,,,
518,PT11M17.00S,2025-01-15T04:25:29.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630230,6.652431011826544,46.32352941176471,1610612742,69,91,2025-01-15T04:25:56Z,5100000,False,18.0,10.0,1,left,N. Marshall running finger roll Layup (4 PTS) (J. Hardy 3 AST),"[1630230, 1630702]",1610612742.0,DAL,running finger roll,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.09,Made,,4.0,J. Hardy,1630702.0,3.0,,,,,,,,,,,,,
520,PT11M17.00S,2025-01-15T04:25:34.6Z,4,REGULAR,foul,personal,['1freethrow'],1631124,,,1610612742,69,91,2025-01-15T04:25:58Z,5120000,False,,,0,,J. Strawther shooting personal FOUL (4 PF) (Marshall 1 FT),"[1631124, 1630230]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627961.0,4.0,0.0,Marshall,1630230.0
522,PT11M17.00S,2025-01-15T04:26:00.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630230,,,1610612742,70,91,2025-01-15T04:26:00Z,5140000,False,,,0,,N. Marshall Free Throw 1 of 1 (5 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
523,PT11M02.00S,2025-01-15T04:26:17.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,86.02168199737189,40.44117647058824,1610612743,70,93,2025-01-15T04:26:21Z,5150000,False,-48.0,79.0,1,right,J. Murray 9' driving floating Jump Shot (38 PTS) (J. Strawther 2 AST),"[1627750, 1631124]",1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.22,Made,,38.0,J. Strawther,1631124.0,2.0,,,,,,,,,,,,,
525,PT10M43.00S,2025-01-15T04:26:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,5.995400788436268,45.09803921568628,1610612742,72,93,2025-01-15T04:26:40Z,5170000,False,25.0,4.0,1,left,N. Marshall driving finger roll Layup (7 PTS),[1630230],1610612742.0,DAL,driving finger roll,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.48,Made,,7.0,,,,,,,,,,,,,,,,
526,PT10M29.00S,2025-01-15T04:26:51.1Z,4,REGULAR,turnover,bad pass,[],1627750,,,1610612743,72,93,2025-01-15T04:26:59Z,5180000,False,,,0,,J. Murray bad pass TURNOVER (3 TO),"[1627750, 1629656]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,Grimes,1629656.0,,,,,,,
527,PT10M29.00S,2025-01-15T04:26:51.1Z,4,REGULAR,steal,,[],1629656,,,1610612742,72,93,2025-01-15T04:26:52Z,5190000,False,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
528,PT10M23.00S,2025-01-15T04:26:56.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630230,9.198423127463863,55.0857843137255,1610612742,74,93,2025-01-15T04:28:50Z,5200000,False,-25.0,34.0,1,left,N. Marshall running pullup Jump Shot (9 PTS),[1630230],1610612742.0,DAL,running pullup,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,4.24,Made,,9.0,,,,,,,,,,,,,,,,
529,PT09M59.00S,2025-01-15T04:27:22.0Z,4,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,74,93,2025-01-15T04:27:28Z,5210000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (4 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,4.0,,,,,202053.0,,,,
530,PT09M44.00S,2025-01-15T04:27:43.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641765,9.017739816031538,3.1862745098039214,1610612742,77,93,2025-01-15T04:27:47Z,5220000,False,234.0,32.0,1,left,O. Prosper 3PT  (4 PTS) (J. Hardy 4 AST),"[1641765, 1630702]",1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,23.63,Made,,4.0,J. Hardy,1630702.0,4.0,,,,,,,,,,,,,
532,PT09M43.00S,2025-01-15T04:27:48.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,77,93,2025-01-15T04:27:48Z,5240000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M25.00S,2025-01-15T04:31:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,82.34231274638634,37.745098039215684,1610612743,77,93,2025-01-15T04:31:35Z,5250000,False,-61.0,113.0,1,right,MISS A. Gordon 12' turnaround Shot,[203932],1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,12.9,Missed,,,,,,,,,,,,,,,,,,
534,PT09M21.00S,2025-01-15T04:31:33.5Z,4,REGULAR,rebound,defensive,[],1641765,,,1610612742,77,93,2025-01-15T04:31:35Z,5260000,False,,,0,,O. Prosper REBOUND (Off:0 Def:2),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),8-16 Center,,,533.0,,,,,2.0,2.0,0.0,,,,,,,,,,
535,PT09M09.00S,2025-01-15T04:31:46.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,8.886333771353483,44.85294117647059,1610612742,79,93,2025-01-15T04:32:07Z,5270000,False,26.0,31.0,1,left,J. Hardy driving Layup (2 PTS) (O. Prosper 1 AST),"[1630702, 1641765]",1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,4.03,Made,,2.0,O. Prosper,1641765.0,1.0,,,,,,,,,,,,,
537,PT08M43.00S,2025-01-15T04:32:11.8Z,4,REGULAR,3pt,Jump Shot,[],1631124,66.44218134034165,61.51960784313726,1610612743,79,96,2025-01-15T04:32:15Z,5290000,False,58.0,263.0,1,right,J. Strawther 26' 3PT  (3 PTS) (J. Murray 6 AST),"[1631124, 1627750]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,26.91,Made,,3.0,J. Murray,1627750.0,6.0,,,,,,,,,,,,,
539,PT08M25.00S,2025-01-15T04:32:30.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,11.645860709592641,57.107843137254896,1610612742,79,96,2025-01-15T04:32:34Z,5310000,False,-36.0,57.0,1,left,MISS J. Hardy 6' driving floating Shot,[1630702],1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
540,PT08M23.00S,2025-01-15T04:32:32.1Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,79,96,2025-01-15T04:32:34Z,5320000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,539.0,,,,,2.0,2.0,0.0,,,,,,,,,,
541,PT08M18.00S,2025-01-15T04:32:37.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,91.67214191852825,47.05882352941176,1610612743,79,96,2025-01-15T04:32:44Z,5330000,False,-15.0,26.0,1,right,MISS P. Watson running Layup - blocked,"[1631212, 1641765]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,Prosper,1641765.0,,,,,
542,PT08M18.00S,2025-01-15T04:32:37.8Z,4,REGULAR,block,,[],1641765,,,1610612743,79,96,2025-01-15T04:32:40Z,5340000,False,,,0,,O. Prosper BLOCK (1 BLK),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
543,PT08M13.00S,2025-01-15T04:32:42.8Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,79,96,2025-01-15T04:32:44Z,5350000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,541.0,,,,,2.0,1.0,1.0,,,,,,,,,,
544,PT08M06.00S,2025-01-15T04:32:48.1Z,4,REGULAR,3pt,Jump Shot,[],1629656,23.603810775295663,85.04901960784314,1610612742,79,96,2025-01-15T04:32:52Z,5360000,False,-175.0,169.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
545,PT08M04.00S,2025-01-15T04:32:50.1Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,79,96,2025-01-15T04:32:52Z,5370000,False,,,0,,D. Jordan REBOUND (Off:3 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,544.0,,,,,6.0,3.0,3.0,,,,,,,,,,
546,PT07M45.00S,2025-01-15T04:33:09.4Z,4,REGULAR,2pt,Jump Shot,[],1627750,82.86793692509855,23.774509803921568,1610612743,79,98,2025-01-15T04:33:15Z,5380000,False,-131.0,109.0,1,right,J. Murray 17' step back Jump Shot (40 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,17.02,Made,,40.0,,,,,,,,,,,,,,,,
547,PT07M32.00S,2025-01-15T04:33:22.8Z,4,REGULAR,3pt,Jump Shot,[],1630702,34.11629434954008,50.245098039215684,1610612742,79,98,2025-01-15T04:33:27Z,5390000,False,-1.0,268.0,1,left,MISS J. Hardy 26' step back 3PT,[1630702],1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,26.82,Missed,,,,,,,,,,,,,,,,,,
548,PT07M28.00S,2025-01-15T04:33:26.8Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,79,98,2025-01-15T04:33:27Z,5400000,False,,,0,,P. Watson REBOUND (Off:0 Def:4),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,547.0,,,,,4.0,4.0,0.0,,,,,,,,,,
549,PT07M19.00S,2025-01-15T04:33:35.5Z,4,REGULAR,2pt,Jump Shot,[],203932,89.96386333771353,70.58823529411765,1610612743,79,100,2025-01-15T04:33:39Z,5410000,False,103.0,42.0,1,right,A. Gordon 11' turnaround Jump Shot (8 PTS) (P. Watson 1 AST),"[203932, 1631212]",1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,11.11,Made,,8.0,P. Watson,1631212.0,1.0,,,,,,,,,,,,,
551,PT07M19.00S,2025-01-15T04:33:41.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,79,100,2025-01-15T04:33:41Z,5430000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M19.00S,2025-01-15T04:33:43.2Z,4,REGULAR,substitution,out,[],1631124,,,1610612742,79,100,2025-01-15T04:36:46Z,5440000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M19.00S,2025-01-15T04:33:43.2Z,4,REGULAR,substitution,out,[],203932,,,1610612742,79,100,2025-01-15T04:36:46Z,5450000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M19.00S,2025-01-15T04:33:43.2Z,4,REGULAR,substitution,in,[],1631128,,,1610612742,79,100,2025-01-15T04:36:46Z,5460000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M19.00S,2025-01-15T04:33:43.2Z,4,REGULAR,substitution,in,[],1629008,,,1610612742,79,100,2025-01-15T04:36:46Z,5470000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M04.00S,2025-01-15T04:37:17.7Z,4,REGULAR,turnover,bad pass,[],1630702,,,1610612742,79,100,2025-01-15T04:37:21Z,5480000,False,,,0,,J. Hardy bad pass TURNOVER (4 TO),"[1630702, 1629008]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,Porter Jr.,1629008.0,,,,,,,
557,PT07M04.00S,2025-01-15T04:37:17.7Z,4,REGULAR,steal,,[],1629008,,,1610612743,79,100,2025-01-15T04:37:19Z,5490000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
558,PT07M00.00S,2025-01-15T04:37:21.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627750,68.9388961892247,78.92156862745098,1610612743,79,103,2025-01-15T04:37:27Z,5500000,False,145.0,239.0,1,right,J. Murray 27' 3PT running (43 PTS) (M. Porter Jr. 2 AST),"[1627750, 1629008]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,27.98,Made,,43.0,M. Porter Jr.,1629008.0,2.0,,,,,,,,,,,,,
560,PT06M41.00S,2025-01-15T04:37:40.4Z,4,REGULAR,2pt,Jump Shot,[],1630702,22.552562417871222,40.19607843137255,1610612742,79,103,2025-01-15T04:37:46Z,5520000,False,49.0,159.0,1,left,MISS J. Hardy 16' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Center,16.69,Missed,,,,,,,,,,,,,,,,,,
561,PT06M39.00S,2025-01-15T04:37:42.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,79,103,2025-01-15T04:37:46Z,5530000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Center,,,560.0,,,,,,,,,,,,,,,,,
564,PT06M32.00S,2025-01-15T04:37:58.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,19.793035479632064,39.705882352941174,1610612742,79,103,2025-01-15T04:38:03Z,5560000,False,51.0,134.0,1,left,MISS N. Marshall 14' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,14.32,Missed,,,,,,,,,,,,,,,,,,
565,PT06M29.00S,2025-01-15T04:38:00.8Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,79,103,2025-01-15T04:38:00Z,5570000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,564.0,,,,,5.0,5.0,0.0,,,,,,,,,,
566,PT06M15.00S,2025-01-15T04:38:14.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631212,94.03745072273325,48.529411764705884,1610612743,79,105,2025-01-15T04:38:19Z,5580000,False,-7.0,4.0,1,right,P. Watson cutting DUNK (7 PTS) (D. Jordan 2 AST),"[1631212, 201599]",1610612743.0,DEN,cutting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,0.82,Made,,7.0,D. Jordan,201599.0,2.0,,,,,,,,,,,,,
568,PT06M05.00S,2025-01-15T04:38:24.7Z,4,REGULAR,3pt,Jump Shot,[],1629656,31.750985545335087,29.166666666666668,1610612742,82,105,2025-01-15T04:38:29Z,5600000,False,104.0,246.0,1,left,Q. Grimes 26' 3PT pullup (8 PTS) (N. Marshall 4 AST),"[1629656, 1630230]",1610612742.0,DAL,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,26.72,Made,,8.0,N. Marshall,1630230.0,4.0,,,,,,,,,,,,,
570,PT05M52.00S,2025-01-15T04:38:38.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,91.93495400788436,53.67647058823529,1610612743,82,107,2025-01-15T04:38:45Z,5620000,False,18.0,23.0,1,right,J. Murray driving finger roll Layup (45 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.97,Made,,45.0,,,,,,,,,,,,,,,,
571,PT05M37.00S,2025-01-15T04:38:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,9.280551905387648,49.01960784313725,1610612742,84,107,2025-01-15T04:39:00Z,5630000,False,5.0,35.0,1,left,Q. Grimes driving Layup (10 PTS),[1629656],1610612742.0,DAL,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,3.5,Made,,10.0,,,,,,,,,,,,,,,,
572,PT05M20.00S,2025-01-15T04:39:12.4Z,4,REGULAR,foul,personal,[],203939,,,1610612743,84,107,2025-01-15T04:39:51Z,5640000,False,,,0,,D. Powell personal FOUL (3 PF),"[203939, 201599]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Jordan,201599.0
574,PT05M07.00S,2025-01-15T04:39:42.0Z,4,REGULAR,3pt,Jump Shot,[],1627750,71.56701708278581,82.59803921568627,1610612743,84,107,2025-01-15T04:40:14Z,5660000,False,163.0,215.0,1,right,MISS J. Murray 26' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,26.96,Missed,,,,,,,,,,,,,,,,,,
575,PT05M05.00S,2025-01-15T04:39:44.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,84,107,2025-01-15T04:39:48Z,5670000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,574.0,,,,,,,,,,,,,,,,,
577,PT05M05.00S,2025-01-15T04:39:51.1Z,4,REGULAR,foul,personal,[],1630230,,,1610612743,84,107,2025-01-15T04:40:03Z,5690000,False,,,0,,N. Marshall loose ball personal FOUL (1 PF),"[1630230, 201599]",1610612742.0,DAL,loose ball,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Jordan,201599.0
579,PT04M52.00S,2025-01-15T04:40:18.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627750,90.22667542706965,72.79411764705883,1610612743,84,107,2025-01-15T04:40:24Z,5710000,False,114.0,39.0,1,right,MISS J. Murray 12' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,12.06,Missed,,,,,,,,,,,,,,,,,,
580,PT04M50.00S,2025-01-15T04:40:20.8Z,4,REGULAR,rebound,offensive,[],1629008,,,1610612743,84,107,2025-01-15T04:40:24Z,5720000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,,,579.0,,,,,6.0,5.0,1.0,,,,,,,,,,
581,PT04M50.00S,2025-01-15T04:40:22.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629008,94.40999984741211,50.0,1610612743,84,107,2025-01-15T04:40:31Z,5730000,False,0.0,0.0,1,right,MISS M. Porter Jr. tip DUNK,[1629008],1610612743.0,DEN,tip,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
582,PT04M50.00S,2025-01-15T04:40:22.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,84,107,2025-01-15T04:40:31Z,5740000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,581.0,,,,,,,,,,,,,,,,,
584,PT04M39.00S,2025-01-15T04:40:39.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.703679369250986,45.09803921568628,1610612742,86,107,2025-01-15T04:40:46Z,5760000,False,25.0,20.0,1,left,N. Marshall driving Layup (11 PTS) (Q. Grimes 2 AST),"[1630230, 1629656]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.16,Made,,11.0,Q. Grimes,1629656.0,2.0,,,,,,,,,,,,,
585,PT04M15.00S,2025-01-15T04:41:02.5Z,4,REGULAR,turnover,bad pass,[],1627750,,,1610612743,86,107,2025-01-15T04:41:09Z,5770000,False,,,0,,J. Murray bad pass TURNOVER (5 TO),"[1627750, 1629656]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,5.0,Grimes,1629656.0,,,,,,,
586,PT04M15.00S,2025-01-15T04:41:02.5Z,4,REGULAR,steal,,[],1629656,,,1610612742,86,107,2025-01-15T04:41:04Z,5780000,False,,,0,,Q. Grimes STEAL (3 STL),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
587,PT04M12.00S,2025-01-15T04:41:06.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641765,6.1268068331143235,50.98039215686274,1610612742,88,107,2025-01-15T04:42:17Z,5790000,False,-5.0,5.0,1,left,O. Prosper running reverse DUNK (6 PTS) (Q. Grimes 3 AST),"[1641765, 1629656]",1610612742.0,DAL,running reverse,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,0.71,Made,,6.0,Q. Grimes,1629656.0,3.0,,,,,,,,,,,,,
589,PT04M12.00S,2025-01-15T04:41:18.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,88,107,2025-01-15T04:41:18Z,5810000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M12.00S,2025-01-15T04:41:52.8Z,4,REGULAR,substitution,out,[],1630230,,,1610612743,88,107,2025-01-15T04:42:38Z,5820000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M12.00S,2025-01-15T04:41:52.8Z,4,REGULAR,substitution,out,[],1627750,,,1610612743,88,107,2025-01-15T04:42:38Z,5830000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M12.00S,2025-01-15T04:41:52.8Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,88,107,2025-01-15T04:42:38Z,5840000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M12.00S,2025-01-15T04:41:52.8Z,4,REGULAR,substitution,in,[],1630314,,,1610612743,88,107,2025-01-15T04:42:38Z,5850000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
