actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
602,PT06M59.00S,2024-11-04T02:37:48.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,99,73,2024-11-04T02:37:48Z,5950000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M59.00S,2024-11-04T02:37:50.3Z,4,REGULAR,substitution,out,[],203914,,,1610612753,99,73,2024-11-04T02:40:27Z,5960000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M59.00S,2024-11-04T02:37:50.3Z,4,REGULAR,substitution,in,[],1631216,,,1610612753,99,73,2024-11-04T02:40:27Z,5970000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M53.00S,2024-11-04T02:40:41.7Z,4,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,99,73,2024-11-04T02:40:45Z,5980000,False,,,0,,C. Anthony lost ball out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,lost ball,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,,,,,,1626302.0,,,,
606,PT06M37.00S,2024-11-04T02:41:03.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630230,8.754927726675426,51.470588235294116,1610612742,101,73,2024-11-04T02:41:11Z,5990000,False,-7.0,30.0,1,left,N. Marshall finger roll Layup (4 PTS) (S. Dinwiddie 2 AST),"[1630230, 203915]",1610612742.0,DAL,finger roll,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.07,Made,4.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
608,PT06M18.00S,2024-11-04T02:41:22.4Z,4,REGULAR,3pt,Jump Shot,[],1641783,87.59855453350855,4.6568627450980395,1610612753,101,76,2024-11-04T02:41:26Z,6010000,False,-227.0,64.0,1,right,T. da Silva 3PT  (5 PTS) (C. Anthony 2 AST),"[1641783, 1630175]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,23.56,Made,5.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,
610,PT06M06.00S,2024-11-04T02:41:34.5Z,4,REGULAR,3pt,Jump Shot,[],1630230,32.40801576872536,45.34313725490196,1610612742,101,76,2024-11-04T02:41:41Z,6030000,False,23.0,252.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
611,PT06M02.00S,2024-11-04T02:41:38.5Z,4,REGULAR,rebound,defensive,[],1641783,,,1610612753,101,76,2024-11-04T02:41:41Z,6040000,False,,,0,,T. da Silva REBOUND (Off:1 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,,,,,,,610.0,,,,4.0,3.0,1.0,,,,,
613,PT05M57.00S,2024-11-04T02:41:50.7Z,4,REGULAR,substitution,out,[],203915,,,1610612753,101,76,2024-11-04T02:42:00Z,6060000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M57.00S,2024-11-04T02:41:50.7Z,4,REGULAR,substitution,in,[],1641765,,,1610612753,101,76,2024-11-04T02:42:00Z,6070000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M56.00S,2024-11-04T02:42:10.8Z,4,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,101,76,2024-11-04T02:42:16Z,6080000,False,,,0,,A. Black bad pass out-of-bounds TURNOVER (6 TO),[1641710],1610612753.0,ORL,bad pass,,,Black,A. Black,,,,,Mid-Range,8-16 Right,,,,,,,,,,6.0,,,,,,202049.0,,,,
616,PT05M46.00S,2024-11-04T02:42:41.3Z,4,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612742,101,76,2024-11-04T02:44:42Z,6090000,False,,,0,,C. Anthony flagrant-type-1 personal FOUL (2 PF) (Powell 2 FT),"[1630175, 203939]",1610612753.0,ORL,flagrant-type-1,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Powell,203939.0
619,PT05M46.00S,2024-11-04T02:44:12.7Z,4,REGULAR,substitution,out,[],1630230,,,1610612742,101,76,2024-11-04T02:44:26Z,6120000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M46.00S,2024-11-04T02:44:12.7Z,4,REGULAR,substitution,in,[],1630314,,,1610612742,101,76,2024-11-04T02:44:26Z,6130000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M46.00S,2024-11-04T02:44:51.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203939,,,1610612742,101,76,2024-11-04T02:45:07Z,6140000,False,,,0,,MISS D. Powell flagrant Free Throw 1 of 2,[203939],1610612742.0,DAL,flagrant,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
622,PT05M46.00S,2024-11-04T02:44:51.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,101,76,2024-11-04T02:45:07Z,6150000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,621.0,,,,,,,,,,,
623,PT05M46.00S,2024-11-04T02:44:51.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203939,,,1610612742,101,76,2024-11-04T02:45:07Z,6160000,False,,,0,,MISS D. Powell flagrant Free Throw 2 of 2,[203939],1610612742.0,DAL,flagrant,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
624,PT05M46.00S,2024-11-04T02:44:51.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,101,76,2024-11-04T02:45:07Z,6170000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,623.0,,,,,,,,,,,
625,PT05M38.00S,2024-11-04T02:45:26.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630314,6.915243101182654,52.69607843137255,1610612742,101,76,2024-11-04T02:45:31Z,6180000,False,-13.0,13.0,1,left,MISS B. Williams driving Layup,[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
626,PT05M34.00S,2024-11-04T02:45:30.9Z,4,REGULAR,rebound,defensive,[],1641783,,,1610612753,101,76,2024-11-04T02:45:31Z,6190000,False,,,0,,T. da Silva REBOUND (Off:1 Def:4),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,625.0,,,,5.0,4.0,1.0,,,,,
627,PT05M26.00S,2024-11-04T02:45:38.3Z,4,REGULAR,3pt,Jump Shot,[],1641724,86.81011826544021,4.411764705882353,1610612753,101,76,2024-11-04T02:45:47Z,6200000,False,-228.0,71.0,1,right,MISS J. Howard 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Left Corner 3,24+ Left,23.89,Missed,,,,,,,,,,,,,,,,,,
628,PT05M24.00S,2024-11-04T02:45:41.2Z,4,REGULAR,rebound,offensive,[],1631216,,,1610612753,101,76,2024-11-04T02:45:41Z,6210000,False,,,0,,C. Houstan REBOUND (Off:1 Def:0),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,,,,,,627.0,,,,1.0,0.0,1.0,,,,,
629,PT05M23.00S,2024-11-04T02:45:42.5Z,4,REGULAR,2pt,Layup,['2ndchance'],1631216,91.59001314060447,68.40533088235294,1610612753,101,76,2024-11-04T02:46:36Z,6220000,False,92.0,27.0,1,right,MISS C. Houstan 9' putback Layup,[1631216],1610612753.0,ORL,putback,,,Houstan,C. Houstan,,,,,Mid-Range,8-16 Right,9.58,Missed,,,,,,,,,,,,,,,,,,
630,PT05M21.00S,2024-11-04T02:45:44.5Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,101,76,2024-11-04T02:46:11Z,6230000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,,629.0,,,,1.0,1.0,0.0,,,,,
631,PT05M15.00S,2024-11-04T02:45:50.4Z,4,REGULAR,2pt,Jump Shot,[],1629656,8.623521681997373,16.666666666666664,1610612742,103,76,2024-11-04T02:47:44Z,6240000,False,167.0,29.0,1,left,Q. Grimes 16' pullup Jump Shot (5 PTS),[1629656],1610612742.0,DAL,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right,16.91,Made,5.0,,,,,,,,,,,,,,,,,
632,PT05M14.00S,2024-11-04T02:46:00.1Z,4,REGULAR,foul,personal,[],1641765,,,1610612753,103,76,2024-11-04T02:46:04Z,6250000,False,,,0,,O. Prosper loose ball personal FOUL (1 PF),"[1641765, 1631216]",1610612742.0,DAL,loose ball,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629183.0,1.0,0.0,Houstan,1631216.0
634,PT05M14.00S,2024-11-04T02:46:06.7Z,4,REGULAR,substitution,out,[],1641710,,,1610612753,103,76,2024-11-04T02:46:12Z,6270000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M14.00S,2024-11-04T02:46:06.7Z,4,REGULAR,substitution,in,[],202709,,,1610612753,103,76,2024-11-04T02:46:12Z,6280000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M52.00S,2024-11-04T02:46:40.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,82.86793692509855,50.0,1610612753,103,76,2024-11-04T02:46:54Z,6290000,False,0.0,109.0,1,right,MISS C. Anthony 10' Jump Shot - blocked,"[1630175, 203939]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,10.85,Missed,,,,,Powell,203939.0,,,,,,,,,,,,
637,PT04M52.00S,2024-11-04T02:46:40.4Z,4,REGULAR,block,,[],203939,,,1610612753,103,76,2024-11-04T02:46:42Z,6300000,False,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
638,PT04M50.00S,2024-11-04T02:46:42.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,103,76,2024-11-04T02:46:54Z,6310000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,636.0,,,,,,,,,,,
639,PT04M50.00S,2024-11-04T02:46:46.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,103,76,2024-11-04T02:46:59Z,6320000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1629183.0,,,,
640,PT04M40.00S,2024-11-04T02:47:14.5Z,4,REGULAR,foul,personal,[],1631216,,,1610612742,103,76,2024-11-04T02:47:26Z,6330000,False,,,0,,C. Houstan personal FOUL (1 PF),"[1631216, 203939]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Powell,203939.0
642,PT04M33.00S,2024-11-04T02:47:34.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629656,10.512483574244415,71.59160539215686,1610612742,103,76,2024-11-04T02:47:40Z,6350000,False,-108.0,46.0,1,left,MISS Q. Grimes 11' turnaround fadeaway Shot,[1629656],1610612742.0,DAL,turnaround fadeaway,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,11.75,Missed,,,,,,,,,,,,,,,,,,
643,PT04M31.00S,2024-11-04T02:47:36.2Z,4,REGULAR,rebound,offensive,[],1641765,,,1610612742,103,76,2024-11-04T02:47:40Z,6360000,False,,,0,,O. Prosper REBOUND (Off:1 Def:0),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Left,,,,,,,,,642.0,,,,1.0,0.0,1.0,,,,,
644,PT04M29.00S,2024-11-04T02:47:37.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641765,4.944152431011826,54.65686274509803,1610612742,103,76,2024-11-04T02:47:43Z,6370000,False,-23.0,-6.0,1,left,MISS O. Prosper Layup - blocked,"[1641765, 1641783]",1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,da Silva,1641783.0,,,,,,,,,,,,
645,PT04M29.00S,2024-11-04T02:47:37.8Z,4,REGULAR,block,,[],1641783,,,1610612742,103,76,2024-11-04T02:47:40Z,6380000,False,,,0,,T. da Silva BLOCK (1 BLK),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
646,PT04M29.00S,2024-11-04T02:47:37.8Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,103,76,2024-11-04T02:47:43Z,6390000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,644.0,,,,2.0,2.0,0.0,,,,,
647,PT04M16.00S,2024-11-04T02:47:52.6Z,4,REGULAR,foul,personal,[],1630314,,,1610612753,103,76,2024-11-04T02:48:21Z,6400000,False,,,0,,B. Williams personal FOUL (1 PF),"[1630314, 202709]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1629183.0,1.0,0.0,Joseph,202709.0
649,PT04M08.00S,2024-11-04T02:48:25.5Z,4,REGULAR,2pt,Jump Shot,[],1641724,90.93298291721419,67.67003676470588,1610612753,103,78,2024-11-04T02:54:22Z,6420000,False,88.0,33.0,1,right,J. Howard 9' pullup Jump Shot (10 PTS),[1641724],1610612753.0,ORL,pullup,,,Howard,J. Howard,,,,,Mid-Range,8-16 Right,9.43,Made,10.0,,,,,,,,,,,,,,,,,
650,PT03M50.00S,2024-11-04T02:49:15.2Z,4,REGULAR,jumpball,recovered,[],1630314,,,1610612742,103,78,2024-11-04T02:49:15Z,6430000,False,,,0,,Jump Ball Q. Grimes vs. C. Joseph: Tip to B. Williams,"[1630314, 1629656, 202709]",1610612742.0,DAL,heldball,B. Williams,1630314.0,Williams,B. Williams,Grimes,1629656.0,Joseph,202709.0,,,,,,,,,,,,,,,,,,,,,,
653,PT03M45.00S,2024-11-04T02:49:20.7Z,4,REGULAR,3pt,Jump Shot,[],1630702,24.52365308804205,84.80392156862744,1610612742,103,78,2024-11-04T02:49:26Z,6460000,False,-174.0,178.0,1,left,MISS J. Hardy 24' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
654,PT03M43.00S,2024-11-04T02:49:23.2Z,4,REGULAR,rebound,offensive,[],1641765,,,1610612742,103,78,2024-11-04T02:49:23Z,6470000,False,,,0,,O. Prosper REBOUND (Off:2 Def:0),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,,,,,,,,,653.0,,,,2.0,0.0,2.0,,,,,
655,PT03M41.00S,2024-11-04T02:49:24.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,27.020367936925098,17.15686274509804,1610612742,103,78,2024-11-04T02:49:43Z,6480000,False,164.0,201.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
656,PT03M38.00S,2024-11-04T02:49:27.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,103,78,2024-11-04T02:49:43Z,6490000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,655.0,,,,,,,,,,,
657,PT03M38.00S,2024-11-04T02:49:33.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612753,103,78,2024-11-04T02:49:53Z,6500000,False,,,0,,D. Powell loose ball personal FOUL (1 PF) (Anthony 2 FT),"[203939, 1630175]",1610612742.0,DAL,loose ball,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Anthony,1630175.0
659,PT03M38.00S,2024-11-04T02:50:07.0Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,103,78,2024-11-04T02:50:07Z,6520000,False,,,0,,MISS C. Anthony Free Throw 1 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
660,PT03M38.00S,2024-11-04T02:50:07.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,103,78,2024-11-04T02:50:07Z,6530000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,659.0,,,,,,,,,,,
661,PT03M38.00S,2024-11-04T02:50:23.0Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,103,79,2024-11-04T02:50:23Z,6540000,False,,,0,,C. Anthony Free Throw 2 of 2 (9 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
662,PT03M23.00S,2024-11-04T02:50:41.3Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1641724,,,1610612742,103,79,2024-11-04T02:50:53Z,6550000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Williams 3 FT),"[1641724, 1630314]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Williams,1630314.0
664,PT03M23.00S,2024-11-04T02:51:19.6Z,4,REGULAR,freethrow,1 of 3,[],1630314,,,1610612742,103,79,2024-11-04T02:51:19Z,6570000,False,,,0,,MISS B. Williams Free Throw 1 of 3,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
665,PT03M23.00S,2024-11-04T02:51:19.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,103,79,2024-11-04T02:51:19Z,6580000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,664.0,,,,,,,,,,,
666,PT03M23.00S,2024-11-04T02:51:36.2Z,4,REGULAR,freethrow,2 of 3,[],1630314,,,1610612742,104,79,2024-11-04T02:51:36Z,6590000,False,,,0,,B. Williams Free Throw 2 of 3 (1 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
667,PT03M23.00S,2024-11-04T02:51:55.0Z,4,REGULAR,freethrow,3 of 3,[],1630314,,,1610612742,105,79,2024-11-04T02:51:55Z,6600000,False,,,0,,B. Williams Free Throw 3 of 3 (2 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
668,PT03M15.00S,2024-11-04T02:52:07.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630702,,,1610612753,105,79,2024-11-04T02:52:17Z,6610000,False,,,0,,J. Hardy shooting personal FOUL (1 PF) (da Silva 2 FT),"[1630702, 1641783]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,da Silva,1641783.0
670,PT03M15.00S,2024-11-04T02:52:36.2Z,4,REGULAR,freethrow,1 of 2,[],1641783,,,1610612753,105,80,2024-11-04T02:52:36Z,6630000,False,,,0,,T. da Silva Free Throw 1 of 2 (6 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
671,PT03M15.00S,2024-11-04T02:52:51.5Z,4,REGULAR,freethrow,2 of 2,[],1641783,,,1610612753,105,81,2024-11-04T02:52:51Z,6640000,False,,,0,,T. da Silva Free Throw 2 of 2 (7 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
672,PT02M59.00S,2024-11-04T02:53:08.3Z,4,REGULAR,3pt,Jump Shot,[],1630314,23.73521681997372,86.51960784313727,1610612742,105,81,2024-11-04T02:53:14Z,6650000,False,-183.0,171.0,1,left,MISS B. Williams 24' 3PT,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
673,PT02M56.00S,2024-11-04T02:53:11.3Z,4,REGULAR,rebound,defensive,[],1631216,,,1610612753,105,81,2024-11-04T02:53:14Z,6660000,False,,,0,,C. Houstan REBOUND (Off:1 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,672.0,,,,2.0,1.0,1.0,,,,,
674,PT02M46.00S,2024-11-04T02:53:21.3Z,4,REGULAR,3pt,Jump Shot,[],202709,65.25952693823915,48.03921568627451,1610612753,105,81,2024-11-04T02:53:26Z,6670000,False,-10.0,274.0,1,right,MISS C. Joseph 27' 3PT,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Center,27.43,Missed,,,,,,,,,,,,,,,,,,
675,PT02M42.00S,2024-11-04T02:53:25.3Z,4,REGULAR,rebound,defensive,[],1630702,,,1610612742,105,81,2024-11-04T02:53:26Z,6680000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,,,,,,,674.0,,,,1.0,1.0,0.0,,,,,
676,PT02M37.00S,2024-11-04T02:53:35.4Z,4,REGULAR,foul,offensive,['inpenalty'],203939,,,1610612742,105,81,2024-11-04T02:53:41Z,6690000,False,,,0,,D. Powell off-the-ball offensive FOUL (2 PF),"[203939, 1641783]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,da Silva,1641783.0
678,PT02M37.00S,2024-11-04T02:53:35.4Z,4,REGULAR,turnover,offensive foul,[],203939,,,1610612742,105,81,2024-11-04T02:53:35Z,6710000,False,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,,,,,,202049.0,,,,
679,PT02M37.00S,2024-11-04T02:53:42.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,105,81,2024-11-04T02:53:42Z,6720000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M16.00S,2024-11-04T02:56:52.7Z,4,REGULAR,turnover,lost ball,[],202709,,,1610612753,105,81,2024-11-04T02:56:58Z,6730000,False,,,0,,C. Joseph lost ball TURNOVER (1 TO),"[202709, 1629656]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,Grimes,1629656.0,,,,,,,,
681,PT02M16.00S,2024-11-04T02:56:52.7Z,4,REGULAR,steal,,[],1629656,,,1610612742,105,81,2024-11-04T02:56:54Z,6740000,False,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
682,PT02M12.00S,2024-11-04T02:56:57.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630314,26.363337713534822,19.362745098039216,1610612742,105,81,2024-11-04T02:57:17Z,6750000,False,153.0,195.0,1,left,MISS B. Williams 24' running 3PT,[1630314],1610612742.0,DAL,running,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
683,PT02M09.00S,2024-11-04T02:57:00.3Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,105,81,2024-11-04T02:57:01Z,6760000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,682.0,,,,3.0,3.0,0.0,,,,,
684,PT02M04.00S,2024-11-04T02:57:05.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641783,90.88370565045992,47.549019607843135,1610612753,105,81,2024-11-04T02:57:14Z,6770000,False,-12.0,33.0,1,right,MISS T. da Silva running Layup,[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
685,PT02M02.00S,2024-11-04T02:57:07.2Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,105,81,2024-11-04T02:57:14Z,6780000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,684.0,,,,2.0,2.0,0.0,,,,,
686,PT01M51.00S,2024-11-04T02:57:17.6Z,4,REGULAR,3pt,Jump Shot,[],1630702,7.30946123521682,4.411764705882353,1610612742,108,81,2024-11-04T02:58:45Z,6790000,False,228.0,16.0,1,left,J. Hardy 3PT pullup (3 PTS) (B. Williams 1 AST),"[1630702, 1630314]",1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,22.85,Made,3.0,B. Williams,1630314.0,1.0,,,,,,,,,,,,,,
