actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
512,PT08M31.00S,2024-02-10T22:23:00.6Z,4,REGULAR,substitution,in,[],1631093,,,1610612765,89,89,2024-02-10T22:23:07Z,5050000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M31.00S,2024-02-10T22:23:00.6Z,4,REGULAR,substitution,in,[],1641709,,,1610612765,89,89,2024-02-10T22:23:07Z,5060000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M31.00S,2024-02-10T22:23:23.3Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,89,90,2024-02-10T22:23:23Z,5070000,False,,,0,,C. Cunningham Free Throw 2 of 2 (12 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,12.0,,,,,,,,,,,,,,
515,PT08M14.00S,2024-02-10T22:23:51.5Z,4,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612746,89,90,2024-02-10T22:23:57Z,5080000,False,,,0,,J. Duren shooting personal FOUL (3 PF) (Coffey 2 FT),"[1631105, 1629599]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202901.0,,,,3.0,2.0,Coffey,1629599.0
517,PT08M14.00S,2024-02-10T22:24:19.6Z,4,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,90,90,2024-02-10T22:24:19Z,5100000,False,,,0,,A. Coffey Free Throw 1 of 2 (6 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
518,PT08M14.00S,2024-02-10T22:24:31.1Z,4,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,91,90,2024-02-10T22:24:31Z,5110000,False,,,0,,A. Coffey Free Throw 2 of 2 (7 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
519,PT08M00.00S,2024-02-10T22:24:47.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.5407358738502,49.50980392156863,1610612765,91,90,2024-02-10T22:24:53Z,5120000,False,-2.0,27.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
520,PT07M57.00S,2024-02-10T22:24:50.8Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,91,90,2024-02-10T22:24:53Z,5130000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,519.0,,,,,3.0,3.0,0.0,,,,,,,,
521,PT07M51.00S,2024-02-10T22:24:57.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,15.982260183968464,47.794117647058826,1610612746,91,90,2024-02-10T22:26:16Z,5140000,False,11.0,98.0,1,left,MISS A. Coffey 9' fadeaway Shot,[1629599],1610612746.0,LAC,fadeaway,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,9.83,Missed,,,,,,,,,,,,,,,,,,
522,PT07M48.00S,2024-02-10T22:25:00.7Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612765,91,90,2024-02-10T22:25:05Z,5150000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:5),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,,521.0,,,,,7.0,5.0,2.0,,,,,,,,
523,PT07M31.00S,2024-02-10T22:25:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,90.62089356110381,54.166666666666664,1610612765,91,90,2024-02-10T22:25:29Z,5160000,False,21.0,36.0,1,right,MISS S. Fontecchio driving Layup - blocked,"[1631323, 201935]",1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,4.13,Missed,Harden,201935.0,,,,,,,,,,,,,,,,
524,PT07M31.00S,2024-02-10T22:25:18.4Z,4,REGULAR,block,,[],201935,,,1610612765,91,90,2024-02-10T22:25:24Z,5170000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
525,PT07M31.00S,2024-02-10T22:25:18.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,91,90,2024-02-10T22:25:29Z,5180000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,523.0,,,,,,,,,,,,,,,
527,PT07M29.00S,2024-02-10T22:25:40.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631093,91.14651773981603,50.49019607843137,1610612765,91,92,2024-02-10T22:25:45Z,5200000,False,2.0,31.0,1,right,J. Ivey cutting DUNK (23 PTS) (A. Thompson 5 AST),"[1631093, 1641709]",1610612765.0,DET,cutting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.08,Made,,,,23.0,A. Thompson,1641709.0,5.0,,,,,,,,,,,
529,PT07M14.00S,2024-02-10T22:25:55.6Z,4,REGULAR,3pt,Jump Shot,[],1629599,32.53942181340342,39.950980392156865,1610612746,94,92,2024-02-10T22:26:00Z,5220000,False,50.0,253.0,1,left,A. Coffey 25' 3PT  (10 PTS) (J. Harden 7 AST),"[1629599, 201935]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,25.83,Made,,,,10.0,J. Harden,201935.0,7.0,,,,,,,,,,,
531,PT07M01.00S,2024-02-10T22:26:08.1Z,4,REGULAR,turnover,bad pass,[],1630595,,,1610612765,94,92,2024-02-10T22:26:12Z,5240000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1626181]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,Powell,1626181.0,,,,
532,PT07M01.00S,2024-02-10T22:26:08.1Z,4,REGULAR,steal,,[],1626181,,,1610612746,94,92,2024-02-10T22:26:10Z,5250000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
533,PT06M54.00S,2024-02-10T22:26:16.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,4.681340341655716,52.450980392156865,1610612746,96,92,2024-02-10T22:26:21Z,5260000,False,-12.0,-8.0,1,left,N. Powell driving Layup (2 PTS) (P. George 3 AST),"[1626181, 202331]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.5,Made,,,,2.0,P. George,202331.0,3.0,,,,,,,,,,,
535,PT06M54.00S,2024-02-10T22:26:22.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,96,92,2024-02-10T22:26:22Z,5280000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M37.00S,2024-02-10T22:29:33.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,81.68528252299606,46.07843137254902,1610612765,96,92,2024-02-10T22:33:37Z,5305000,False,-20.0,120.0,1,right,MISS J. Ivey 12' driving floating Shot - blocked,"[1631093, 1629599]",1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,Coffey,1629599.0,,,,,,,,,,,,,,,,
541,PT06M37.00S,2024-02-10T22:29:33.8Z,4,REGULAR,block,,[],1629599,,,1610612765,96,92,2024-02-10T22:32:15Z,5307500,False,,,0,,A. Coffey BLOCK (1 BLK),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
542,PT06M37.00S,2024-02-10T22:29:33.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,96,92,2024-02-10T22:32:15Z,5308750,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,540.0,,,,,,,,,,,,,,,
538,PT06M37.00S,2024-02-10T22:29:55.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,96,92,2024-02-10T22:32:15Z,5310000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M20.00S,2024-02-10T22:32:55.8Z,4,REGULAR,3pt,Jump Shot,[],201935,33.065045992115635,37.5,1610612746,96,92,2024-02-10T22:33:01Z,5340000,False,62.0,258.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
546,PT06M17.00S,2024-02-10T22:32:59.1Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,96,92,2024-02-10T22:32:59Z,5350000,False,,,0,,J. Duren REBOUND (Off:1 Def:11),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,545.0,,,,,12.0,11.0,1.0,,,,,,,,
547,PT06M05.00S,2024-02-10T22:33:10.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.93495400788436,51.225490196078425,1610612765,96,92,2024-02-10T22:33:17Z,5360000,False,6.0,23.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
548,PT06M00.00S,2024-02-10T22:33:15.8Z,4,REGULAR,rebound,offensive,[],1641709,,,1610612765,96,92,2024-02-10T22:33:15Z,5370000,False,,,0,,A. Thompson REBOUND (Off:4 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,547.0,,,,,8.0,4.0,4.0,,,,,,,,
549,PT06M00.00S,2024-02-10T22:33:15.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641709,94.40999984741211,50.0,1610612765,96,94,2024-02-10T22:33:15Z,5380000,False,0.0,0.0,1,right,A. Thompson tip DUNK (10 PTS),[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,10.0,,,,,,,,,,,,,,
550,PT05M47.00S,2024-02-10T22:33:31.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202331,6.521024967148489,52.450980392156865,1610612746,98,94,2024-02-10T22:33:43Z,5390000,False,-12.0,9.0,1,left,P. George driving DUNK (24 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,1.51,Made,,,,24.0,,,,,,,,,,,,,,
551,PT05M47.00S,2024-02-10T22:33:39.4Z,4,REGULAR,foul,personal,['1freethrow'],1631105,,,1610612746,98,94,2024-02-10T22:33:51Z,5400000,False,,,0,,J. Duren shooting personal FOUL (4 PF) (George 1 FT),"[1631105, 202331]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2002.0,,,,4.0,2.0,George,202331.0
553,PT05M47.00S,2024-02-10T22:33:47.1Z,4,REGULAR,substitution,out,[],201566,,,1610612746,98,94,2024-02-10T22:33:50Z,5420000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M47.00S,2024-02-10T22:33:47.1Z,4,REGULAR,substitution,in,[],202695,,,1610612746,98,94,2024-02-10T22:33:50Z,5430000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M47.00S,2024-02-10T22:34:04.7Z,4,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,99,94,2024-02-10T22:34:04Z,5440000,False,,,0,,P. George Free Throw 1 of 1 (25 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,25.0,,,,,,,,,,,,,,
556,PT05M28.00S,2024-02-10T22:34:24.5Z,4,REGULAR,turnover,lost ball,[],1641709,,,1610612765,99,94,2024-02-10T22:34:28Z,5450000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641709, 202331]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,George,202331.0,,,,
557,PT05M28.00S,2024-02-10T22:34:24.5Z,4,REGULAR,steal,,[],202331,,,1610612746,99,94,2024-02-10T22:34:31Z,5460000,False,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
558,PT05M20.00S,2024-02-10T22:34:32.8Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202331,28.86005256241787,16.911764705882355,1610612746,99,94,2024-02-10T22:34:39Z,5470000,False,165.0,219.0,1,left,MISS P. George 27' running pullup 3PT,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
559,PT05M18.00S,2024-02-10T22:34:34.8Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,99,94,2024-02-10T22:34:39Z,5480000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,558.0,,,,,6.0,6.0,0.0,,,,,,,,
560,PT05M15.00S,2024-02-10T22:34:38.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630595,91.40932982917214,53.431372549019606,1610612765,99,94,2024-02-10T22:38:05Z,5490000,False,17.0,28.0,1,right,MISS C. Cunningham running Layup,[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
561,PT05M12.00S,2024-02-10T22:34:41.2Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,99,94,2024-02-10T22:36:01Z,5500000,False,,,0,,J. Duren REBOUND (Off:2 Def:11),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,560.0,,,,,13.0,11.0,2.0,,,,,,,,
562,PT05M12.00S,2024-02-10T22:34:42.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,99,94,2024-02-10T22:35:37Z,5510000,False,0.0,0.0,1,right,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
563,PT05M12.00S,2024-02-10T22:34:42.7Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,99,94,2024-02-10T22:35:37Z,5520000,False,,,0,,J. Duren REBOUND (Off:3 Def:11),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,562.0,,,,,14.0,11.0,3.0,,,,,,,,
564,PT05M12.00S,2024-02-10T22:34:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,91.93495400788436,53.18627450980392,1610612765,99,94,2024-02-10T22:34:54Z,5530000,False,16.0,23.0,1,right,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,,
565,PT05M12.00S,2024-02-10T22:34:49.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,99,94,2024-02-10T22:34:49Z,5540000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,564.0,,,,,,,,,,,,,,,
568,PT05M12.00S,2024-02-10T22:37:35.3Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,99,94,2024-02-10T22:37:53Z,5570000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M12.00S,2024-02-10T22:37:35.3Z,4,REGULAR,substitution,out,[],1641709,,,1610612746,99,94,2024-02-10T22:37:53Z,5580000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M12.00S,2024-02-10T22:37:35.3Z,4,REGULAR,substitution,in,[],201566,,,1610612746,99,94,2024-02-10T22:37:53Z,5590000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M12.00S,2024-02-10T22:37:35.3Z,4,REGULAR,substitution,in,[],1628972,,,1610612746,99,94,2024-02-10T22:37:53Z,5600000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M49.00S,2024-02-10T22:38:33.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,6.783837056504599,53.92156862745098,1610612746,99,94,2024-02-10T22:38:38Z,5610000,False,-20.0,11.0,1,left,MISS A. Coffey driving Layup,[1629599],1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
573,PT04M46.00S,2024-02-10T22:38:36.1Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612765,99,94,2024-02-10T22:38:38Z,5620000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:6),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,572.0,,,,,8.0,6.0,2.0,,,,,,,,
574,PT04M39.00S,2024-02-10T22:38:43.6Z,4,REGULAR,3pt,Jump Shot,[],1631323,94.7437582128778,2.9641544117647056,1610612765,99,94,2024-02-10T22:38:50Z,5630000,False,-235.0,-3.0,1,right,MISS S. Fontecchio 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,,
575,PT04M36.00S,2024-02-10T22:38:46.6Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,99,94,2024-02-10T22:39:45Z,5640000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,,574.0,,,,,1.0,1.0,0.0,,,,,,,,
576,PT04M35.00S,2024-02-10T22:38:50.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612746,99,94,2024-02-10T22:38:56Z,5650000,False,,,0,,S. Fontecchio personal FOUL (1 PF) (Coffey 2 FT),"[1631323, 1629599]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202901.0,,,,1.0,0.0,Coffey,1629599.0
578,PT04M35.00S,2024-02-10T22:39:19.1Z,4,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,100,94,2024-02-10T22:39:19Z,5670000,False,,,0,,A. Coffey Free Throw 1 of 2 (11 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,11.0,,,,,,,,,,,,,,
579,PT04M35.00S,2024-02-10T22:39:31.8Z,4,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,101,94,2024-02-10T22:39:31Z,5680000,False,,,0,,A. Coffey Free Throw 2 of 2 (12 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,12.0,,,,,,,,,,,,,,
580,PT04M23.00S,2024-02-10T22:39:45.6Z,4,REGULAR,3pt,Jump Shot,[],1630595,69.46452036793693,13.725490196078432,1610612765,101,94,2024-02-10T22:39:55Z,5690000,False,-181.0,235.0,1,right,MISS C. Cunningham 29' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,29.65,Missed,,,,,,,,,,,,,,,,,,
581,PT04M21.00S,2024-02-10T22:39:47.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,101,94,2024-02-10T22:39:51Z,5700000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,580.0,,,,,,,,,,,,,,,
583,PT04M05.00S,2024-02-10T22:40:16.1Z,4,REGULAR,3pt,Jump Shot,[],202331,28.728646517739815,20.098039215686274,1610612746,104,94,2024-02-10T22:40:21Z,5720000,False,150.0,218.0,1,left,P. George 26' 3PT  (28 PTS) (K. Leonard 4 AST),"[202331, 202695]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.39,Made,,,,28.0,K. Leonard,202695.0,4.0,,,,,,,,,,,
585,PT03M53.00S,2024-02-10T22:40:29.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631323,89.70105124835742,51.9607843137255,1610612765,104,94,2024-02-10T22:40:34Z,5740000,False,10.0,44.0,1,right,MISS S. Fontecchio driving floating Shot,[1631323],1610612765.0,DET,driving floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
586,PT03M50.00S,2024-02-10T22:40:32.0Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,104,94,2024-02-10T22:40:34Z,5750000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,585.0,,,,,4.0,4.0,0.0,,,,,,,,
587,PT03M37.00S,2024-02-10T22:40:44.5Z,4,REGULAR,3pt,Jump Shot,[],202331,33.196452036793694,40.44117647058824,1610612746,107,94,2024-02-10T22:40:49Z,5760000,False,48.0,260.0,1,left,P. George 26' 3PT  (31 PTS) (K. Leonard 5 AST),"[202331, 202695]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.39,Made,,,,31.0,K. Leonard,202695.0,5.0,,,,,,,,,,,
589,PT03M36.00S,2024-02-10T22:40:53.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,107,94,2024-02-10T22:40:56Z,5780000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M31.00S,2024-02-10T22:42:39.2Z,4,REGULAR,foul,personal,[],1629599,,,1610612765,107,94,2024-02-10T22:42:49Z,5790000,False,,,0,,A. Coffey personal FOUL (1 PF),"[1629599, 1631093]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2002.0,,,,1.0,0.0,Ivey,1631093.0
592,PT03M17.00S,2024-02-10T22:43:03.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.27792378449409,47.549019607843135,1610612765,107,96,2024-02-10T22:43:07Z,5810000,False,-12.0,29.0,1,right,C. Cunningham driving Layup (14 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.2,Made,,,,14.0,,,,,,,,,,,,,,
593,PT02M56.00S,2024-02-10T22:43:24.9Z,4,REGULAR,2pt,Jump Shot,[],202695,5.863994743758213,72.79411764705883,1610612746,107,96,2024-02-10T22:43:29Z,5820000,False,-114.0,3.0,1,left,MISS K. Leonard 11' fadeaway Shot,[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,11.4,Missed,,,,,,,,,,,,,,,,,,
594,PT02M53.00S,2024-02-10T22:43:27.9Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,107,96,2024-02-10T22:43:29Z,5830000,False,,,0,,J. Duren REBOUND (Off:3 Def:12),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,593.0,,,,,15.0,12.0,3.0,,,,,,,,
595,PT02M47.00S,2024-02-10T22:43:33.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628972,87.33574244415243,96.56862745098039,1610612765,107,96,2024-02-10T22:43:42Z,5840000,False,233.0,67.0,1,right,MISS T. Brown Jr. 24' running 3PT,[1628972],1610612765.0,DET,running,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
596,PT02M45.00S,2024-02-10T22:43:35.6Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,107,96,2024-02-10T22:43:42Z,5850000,False,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,595.0,,,,,5.0,5.0,0.0,,,,,,,,
597,PT02M27.00S,2024-02-10T22:43:54.6Z,4,REGULAR,3pt,Jump Shot,[],1629599,9.017739816031538,96.32352941176471,1610612746,107,96,2024-02-10T22:43:59Z,5860000,False,-232.0,32.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
598,PT02M24.00S,2024-02-10T22:43:57.6Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,107,96,2024-02-10T22:43:59Z,5870000,False,,,0,,J. Duren REBOUND (Off:3 Def:13),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,597.0,,,,,16.0,13.0,3.0,,,,,,,,
599,PT02M18.00S,2024-02-10T22:44:02.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,91.14651773981603,50.0,1610612765,107,98,2024-02-10T22:44:07Z,5880000,False,0.0,31.0,1,right,S. Fontecchio driving Layup (20 PTS) (C. Cunningham 10 AST),"[1631323, 1630595]",1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,3.07,Made,,,,20.0,C. Cunningham,1630595.0,10.0,,,,,,,,,,,
