actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
422,PT06M29.00S,2023-10-30T02:36:38.7Z,3,REGULAR,foul,personal,[],1627826,,,1610612759,72,43,2023-10-30T02:36:46Z,4210000,False,,,0,,I. Zubac loose ball personal FOUL (4 PF),"[1627826, 1628380]",1610612746.0,LAC,loose ball,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2534.0,4.0,0.0,Collins,1628380.0
424,PT06M21.00S,2023-10-30T02:37:01.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,91.63929040735874,50.0,1610612759,72,43,2023-10-30T02:37:09Z,4230000,False,0.0,26.0,1,right,MISS Z. Collins cutting Layup - blocked,"[1628380, 1627826]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,2.61,Missed,,,,,,Zubac,1627826.0,,,,,,,,
425,PT06M21.00S,2023-10-30T02:37:01.3Z,3,REGULAR,block,,[],1627826,,,1610612759,72,43,2023-10-30T02:37:04Z,4240000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
426,PT06M18.00S,2023-10-30T02:37:04.3Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,72,43,2023-10-30T02:37:09Z,4250000,False,,,0,,Z. Collins REBOUND (Off:1 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,424.0,,,,,,,6.0,5.0,1.0,,,,,
427,PT06M18.00S,2023-10-30T02:37:07.8Z,3,REGULAR,turnover,out-of-bounds,[],1628380,,,1610612759,72,43,2023-10-30T02:37:14Z,4260000,False,,,0,,Z. Collins bad pass out-of-bounds TURNOVER (4 TO),[1628380],1610612759.0,SAS,bad pass,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.0,,,,,,,,,,,,,,,203593.0,,,,
428,PT06M07.00S,2023-10-30T02:37:31.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627826,8.984888304862025,56.127450980392155,1610612746,74,43,2023-10-30T02:38:04Z,4270000,False,-31.0,32.0,1,left,I. Zubac Layup (15 PTS) (R. Covington 2 AST),"[1627826, 203496]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,4.43,Made,,15.0,R. Covington,203496.0,2.0,,,,,,,,,,
430,PT05M50.00S,2023-10-30T02:37:42.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,88.09132720105124,50.49019607843137,1610612759,74,43,2023-10-30T02:38:29Z,4290000,False,2.0,59.0,1,right,MISS K. Johnson driving floating Shot - blocked,"[1629640, 201566]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.95,Missed,,,,,,Westbrook,201566.0,,,,,,,,
431,PT05M50.00S,2023-10-30T02:37:42.1Z,3,REGULAR,block,,[],201566,,,1610612759,74,43,2023-10-30T02:37:44Z,4300000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
432,PT05M50.00S,2023-10-30T02:37:42.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,74,43,2023-10-30T02:37:55Z,4310000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,430.0,,,,,,,,,,,,,,
434,PT05M45.00S,2023-10-30T02:38:13.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1641705,90.32522996057818,33.33333333333334,1610612759,74,45,2023-10-30T02:38:18Z,4330000,False,-83.0,38.0,1,right,V. Wembanyama 9' turnaround Jump Shot (8 PTS) (J. Sochan 1 AST),"[1641705, 1631110]",1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,9.17,Made,,8.0,J. Sochan,1631110.0,1.0,,,,,,,,,,
435,PT05M34.00S,2023-10-30T02:38:25.2Z,3,REGULAR,3pt,Jump Shot,[],202331,21.862680683311424,92.15686274509804,1610612746,77,45,2023-10-30T02:38:30Z,4340000,False,-211.0,153.0,1,left,P. George 26' 3PT  (17 PTS) (R. Covington 3 AST),"[202331, 203496]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,26.05,Made,,17.0,R. Covington,203496.0,3.0,,,,,,,,,,
438,PT05M10.00S,2023-10-30T02:38:47.9Z,3,REGULAR,2pt,Jump Shot,[],1630170,93.08475689881735,77.94117647058823,1610612759,77,47,2023-10-30T02:38:53Z,4360000,False,140.0,13.0,1,right,D. Vassell 14' pullup Jump Shot (14 PTS) (J. Sochan 2 AST),"[1630170, 1631110]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,14.03,Made,,14.0,J. Sochan,1631110.0,2.0,,,,,,,,,,
440,PT05M01.00S,2023-10-30T02:38:57.4Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612746,77,47,2023-10-30T02:39:03Z,4380000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1629640]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,2.0,Johnson,1629640.0,,,,,,,,,,,,,,,,,
441,PT05M01.00S,2023-10-30T02:38:57.4Z,3,REGULAR,steal,,[],1629640,,,1610612759,77,47,2023-10-30T02:38:59Z,4390000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
442,PT04M59.00S,2023-10-30T02:39:00.6Z,3,REGULAR,foul,personal,['2freethrow'],201566,,,1610612759,77,47,2023-10-30T02:39:07Z,4400000,False,,,0,,R. Westbrook shooting personal FOUL (2 PF) (Wembanyama 2 FT),"[201566, 1641705]",1610612746.0,LAC,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203054.0,2.0,0.0,Wembanyama,1641705.0
444,PT04M59.00S,2023-10-30T02:39:22.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,77,47,2023-10-30T02:39:22Z,4420000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M59.00S,2023-10-30T02:41:53.9Z,3,REGULAR,substitution,out,[],1631110,,,1610612759,77,47,2023-10-30T02:42:15Z,4440000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M59.00S,2023-10-30T02:41:53.9Z,3,REGULAR,substitution,in,[],1630200,,,1610612759,77,47,2023-10-30T02:42:15Z,4450000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M59.00S,2023-10-30T02:42:29.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641705,,,1610612759,77,48,2023-10-30T02:42:48Z,4460000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (9 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
449,PT04M59.00S,2023-10-30T02:42:29.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641705,,,1610612759,77,48,2023-10-30T02:42:48Z,4470000,False,,,0,,MISS V. Wembanyama Free Throw 2 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
450,PT04M57.00S,2023-10-30T02:42:31.5Z,3,REGULAR,rebound,defensive,[],203496,,,1610612746,77,48,2023-10-30T02:42:48Z,4480000,False,,,0,,R. Covington REBOUND (Off:1 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,449.0,,,,,,,2.0,1.0,1.0,,,,,
451,PT04M44.00S,2023-10-30T02:43:02.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612746,77,48,2023-10-30T02:43:15Z,4490000,False,,,0,,D. Vassell personal FOUL (2 PF) (Leonard 2 FT),"[1630170, 202695]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,203054.0,2.0,0.0,Leonard,202695.0
453,PT04M44.00S,2023-10-30T02:43:25.1Z,3,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,77,48,2023-10-30T02:43:25Z,4510000,False,,,0,,MISS K. Leonard Free Throw 1 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
454,PT04M44.00S,2023-10-30T02:43:25.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,77,48,2023-10-30T02:43:25Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,453.0,,,,,,,,,,,,,,
455,PT04M44.00S,2023-10-30T02:43:25.9Z,3,REGULAR,substitution,out,[],1641705,,,1610612746,77,48,2023-10-30T02:43:30Z,4530000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M44.00S,2023-10-30T02:43:25.9Z,3,REGULAR,substitution,in,[],1626224,,,1610612746,77,48,2023-10-30T02:43:30Z,4540000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M44.00S,2023-10-30T02:43:47.6Z,3,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,78,48,2023-10-30T02:43:47Z,4550000,False,,,0,,K. Leonard Free Throw 2 of 2 (19 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,,
458,PT04M23.00S,2023-10-30T02:44:08.4Z,3,REGULAR,turnover,bad pass,[],1628380,,,1610612759,78,48,2023-10-30T02:46:11Z,4560000,False,,,0,,Z. Collins bad pass TURNOVER (5 TO),"[1628380, 203496]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,5.0,Covington,203496.0,,,,,,,,,,,,,,,,,
459,PT04M23.00S,2023-10-30T02:44:08.4Z,3,REGULAR,steal,,[],203496,,,1610612746,78,48,2023-10-30T02:44:10Z,4570000,False,,,0,,R. Covington STEAL (1 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
460,PT04M09.00S,2023-10-30T02:44:25.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612746,78,48,2023-10-30T02:44:33Z,4580000,False,,,0,,T. Jones personal FOUL (3 PF) (Leonard 2 FT),"[1630200, 202695]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,203054.0,3.0,0.0,Leonard,202695.0
462,PT04M09.00S,2023-10-30T02:44:58.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202695,,,1610612746,79,48,2023-10-30T02:44:58Z,4600000,False,,,0,,K. Leonard Free Throw 1 of 2 (20 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,,
463,PT04M09.00S,2023-10-30T02:45:15.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202695,,,1610612746,80,48,2023-10-30T02:45:15Z,4610000,False,,,0,,K. Leonard Free Throw 2 of 2 (21 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,,
464,PT03M58.00S,2023-10-30T02:45:27.6Z,3,REGULAR,3pt,Jump Shot,[],1630200,66.40932982917215,68.13725490196079,1610612759,80,51,2023-10-30T02:45:33Z,4620000,False,91.0,263.0,1,right,T. Jones 27' 3PT  (3 PTS) (Z. Collins 4 AST),"[1630200, 1628380]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,27.85,Made,,3.0,Z. Collins,1628380.0,4.0,,,,,,,,,,
466,PT03M44.00S,2023-10-30T02:45:40.9Z,3,REGULAR,2pt,Jump Shot,[],202331,20.54862023653088,31.372549019607845,1610612746,80,51,2023-10-30T02:45:44Z,4640000,False,93.0,141.0,1,left,MISS P. George 16' Jump Shot,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,16.87,Missed,,,,,,,,,,,,,,,
467,PT03M42.00S,2023-10-30T02:45:42.9Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,80,51,2023-10-30T02:45:44Z,4650000,False,,,0,,K. Johnson REBOUND (Off:0 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,466.0,,,,,,,5.0,5.0,0.0,,,,,
468,PT03M34.00S,2023-10-30T02:45:50.7Z,3,REGULAR,turnover,bad pass,[],1630200,,,1610612759,80,51,2023-10-30T02:45:58Z,4660000,False,,,0,,T. Jones bad pass TURNOVER (4 TO),"[1630200, 202695]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,4.0,Leonard,202695.0,,,,,,,,,,,,,,,,,
469,PT03M34.00S,2023-10-30T02:45:50.7Z,3,REGULAR,steal,,[],202695,,,1610612746,80,51,2023-10-30T02:45:52Z,4670000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
470,PT03M13.00S,2023-10-30T02:46:12.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202695,32.50657030223391,64.70588235294117,1610612746,80,51,2023-10-30T02:47:22Z,4680000,False,-74.0,253.0,1,left,MISS K. Leonard 26' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,26.36,Missed,,,,,,,,,,,,,,,
471,PT03M13.00S,2023-10-30T02:46:12.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,80,51,2023-10-30T02:46:17Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,470.0,,,,,,,,,,,,,,
472,PT03M13.00S,2023-10-30T02:46:17.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612746,80,51,2023-10-30T02:46:23Z,4700000,False,,,0,,Z. Collins loose ball personal FOUL (2 PF) (Zubac 2 FT),"[1628380, 1627826]",1610612759.0,SAS,loose ball,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Zubac,1627826.0
474,PT03M13.00S,2023-10-30T02:46:39.6Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627826,,,1610612746,80,51,2023-10-30T02:46:39Z,4720000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
475,PT03M13.00S,2023-10-30T02:46:39.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,80,51,2023-10-30T02:46:39Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,474.0,,,,,,,,,,,,,,
476,PT03M13.00S,2023-10-30T02:46:40.4Z,3,REGULAR,substitution,out,[],1629640,,,1610612746,80,51,2023-10-30T02:46:46Z,4740000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M13.00S,2023-10-30T02:46:40.4Z,3,REGULAR,substitution,out,[],1630170,,,1610612746,80,51,2023-10-30T02:46:46Z,4750000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M13.00S,2023-10-30T02:46:40.4Z,3,REGULAR,substitution,in,[],203926,,,1610612746,80,51,2023-10-30T02:46:46Z,4760000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M13.00S,2023-10-30T02:46:40.4Z,3,REGULAR,substitution,in,[],1631103,,,1610612746,80,51,2023-10-30T02:46:46Z,4770000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M13.00S,2023-10-30T02:46:54.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627826,,,1610612746,81,51,2023-10-30T02:46:54Z,4780000,False,,,0,,I. Zubac Free Throw 2 of 2 (16 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,,
481,PT03M00.00S,2023-10-30T02:47:09.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,81.52102496714849,46.07843137254902,1610612759,81,53,2023-10-30T02:49:06Z,4790000,False,-20.0,121.0,1,right,M. Branham 12' pullup Jump Shot (2 PTS),[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,12.28,Made,,2.0,,,,,,,,,,,,,
482,PT02M37.00S,2023-10-30T02:47:32.6Z,3,REGULAR,2pt,Jump Shot,[],202331,22.78252299605782,72.30392156862744,1610612746,83,53,2023-10-30T02:47:37Z,4800000,False,-112.0,162.0,1,left,P. George 19' step back Jump Shot (19 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,,19.64,Made,,19.0,,,,,,,,,,,,,
483,PT02M26.00S,2023-10-30T02:47:43.3Z,3,REGULAR,3pt,Jump Shot,[],1628380,68.51182654402103,30.392156862745097,1610612759,83,56,2023-10-30T02:47:49Z,4810000,False,-98.0,243.0,1,right,Z. Collins 26' 3PT  (9 PTS) (T. Jones 2 AST),"[1628380, 1630200]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,26.25,Made,,9.0,T. Jones,1630200.0,2.0,,,,,,,,,,
485,PT02M09.00S,2023-10-30T02:48:00.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.379106438896187,44.11764705882353,1610612746,83,56,2023-10-30T02:48:06Z,4830000,False,29.0,36.0,1,left,MISS R. Westbrook driving finger roll Layup,[201566],1610612746.0,LAC,driving finger roll,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Missed,,,,,,,,,,,,,,,
486,PT02M06.00S,2023-10-30T02:48:03.4Z,3,REGULAR,rebound,offensive,[],201566,,,1610612746,83,56,2023-10-30T02:48:06Z,4840000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:7),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,485.0,,,,,,,8.0,7.0,1.0,,,,,
487,PT02M06.00S,2023-10-30T02:48:03.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201566,5.590000152587891,50.0,1610612746,85,56,2023-10-30T02:48:08Z,4850000,False,0.0,0.0,1,left,R. Westbrook tip Layup (16 PTS),[201566],1610612746.0,LAC,tip,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,16.0,,,,,,,,,,,,,
488,PT01M58.00S,2023-10-30T02:48:11.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,80.73258869908015,43.38235294117647,1610612759,85,56,2023-10-30T02:48:16Z,4860000,False,-33.0,129.0,1,right,MISS T. Jones 13' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,13.28,Missed,,,,,,,,,,,,,,,
489,PT01M55.00S,2023-10-30T02:48:14.6Z,3,REGULAR,rebound,defensive,[],203496,,,1610612746,85,56,2023-10-30T02:48:16Z,4870000,False,,,0,,R. Covington REBOUND (Off:1 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,488.0,,,,,,,3.0,2.0,1.0,,,,,
490,PT01M43.00S,2023-10-30T02:48:26.0Z,3,REGULAR,3pt,Jump Shot,[],201566,10.036136662286467,95.83333333333333,1610612746,88,56,2023-10-30T02:48:31Z,4880000,False,-229.0,42.0,1,left,R. Westbrook 3PT  (19 PTS) (P. George 5 AST),"[201566, 202331]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,23.3,Made,,19.0,P. George,202331.0,5.0,,,,,,,,,,
492,PT01M25.00S,2023-10-30T02:48:46.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612759,88,56,2023-10-30T02:48:53Z,4900000,False,,,0,,R. Westbrook personal FOUL (3 PF) (Jones 2 FT),"[201566, 1630200]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Jones,1630200.0
494,PT01M25.00S,2023-10-30T02:49:11.6Z,3,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,88,57,2023-10-30T02:49:11Z,4920000,False,,,0,,T. Jones Free Throw 1 of 2 (4 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
495,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,out,[],201566,,,1610612759,88,57,2023-10-30T02:49:29Z,4930000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,out,[],202695,,,1610612759,88,57,2023-10-30T02:49:29Z,4940000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,out,[],202331,,,1610612759,88,57,2023-10-30T02:49:29Z,4950000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,out,[],203496,,,1610612759,88,57,2023-10-30T02:49:29Z,4960000,False,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,out,[],1627826,,,1610612759,88,57,2023-10-30T02:49:29Z,4970000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,out,[],1628380,,,1610612759,88,57,2023-10-30T02:49:29Z,4980000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,in,[],203486,,,1610612759,88,57,2023-10-30T02:49:29Z,4990000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,in,[],1630231,,,1610612759,88,57,2023-10-30T02:49:29Z,5000000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,in,[],201587,,,1610612759,88,57,2023-10-30T02:49:29Z,5010000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,in,[],1626181,,,1610612759,88,57,2023-10-30T02:49:29Z,5020000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,in,[],1630538,,,1610612759,88,57,2023-10-30T02:49:29Z,5030000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M25.00S,2023-10-30T02:49:13.3Z,3,REGULAR,substitution,in,[],1629646,,,1610612759,88,57,2023-10-30T02:49:29Z,5040000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M25.00S,2023-10-30T02:49:39.6Z,3,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,88,58,2023-10-30T02:49:39Z,5050000,False,,,0,,T. Jones Free Throw 2 of 2 (5 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
508,PT01M10.00S,2023-10-30T02:49:54.6Z,3,REGULAR,3pt,Jump Shot,[],1630231,9.379106438896187,4.166666666666657,1610612746,88,58,2023-10-30T02:50:00Z,5060000,False,229.0,36.0,1,left,MISS K. Martin Jr. 3PT,[1630231],1610612746.0,LAC,,,,Martin Jr.,K. Martin Jr.,,,,,Right Corner 3,24+ Right,,,,23.2,Missed,,,,,,,,,,,,,,,
