actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
510,PT00M04.80S,2023-11-01T04:24:46.4Z,3,REGULAR,substitution,in,[],201566,,,1610612753,88,70,2023-11-01T04:24:50Z,5020000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M04.80S,2023-11-01T04:25:20.6Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,88,71,2023-11-01T04:25:20Z,5030000,False,,,0,,C. Anthony Free Throw 2 of 2 (10 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Made,,,,,,,,,,,,10.0,,,
512,PT00M02.50S,2023-11-01T04:25:29.5Z,3,REGULAR,3pt,Jump Shot,[],1630538,37.89421813403416,22.058823529411768,1610612746,88,71,2023-11-01T04:28:30Z,5040000,False,140.0,304.0,1,left,MISS B. Hyland 33' pullup 3PT,[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,33.43,Missed,,,,,,,,,,,,,,,
513,PT00M00.50S,2023-11-01T04:25:31.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,88,71,2023-11-01T04:28:30Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,512.0,,,,,,,,,,,,,,
514,PT00M00.00S,2023-11-01T04:25:34.0Z,3,REGULAR,period,end,[],0,,,1610612746,88,71,2023-11-01T04:25:34Z,5060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-11-01T04:27:55.1Z,4,REGULAR,substitution,out,['startperiod'],202331,,,1610612746,88,71,2023-11-01T04:28:17Z,5070000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-11-01T04:27:55.1Z,4,REGULAR,substitution,out,['startperiod'],201566,,,1610612746,88,71,2023-11-01T04:28:17Z,5080000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-11-01T04:27:55.1Z,4,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,88,71,2023-11-01T04:28:17Z,5090000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2023-11-01T04:27:55.1Z,4,REGULAR,substitution,in,['startperiod'],203486,,,1610612746,88,71,2023-11-01T04:28:17Z,5100000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-11-01T04:28:07.7Z,4,REGULAR,period,start,[],0,,,1610612753,88,71,2023-11-01T04:28:17Z,5110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M44.00S,2023-11-01T04:28:28.2Z,4,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612753,88,71,2023-11-01T04:28:36Z,5120000,False,,,0,,N. Powell shooting personal FOUL (2 PF) (Wagner 2 FT),"[1626181, 1629021]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628954.0,2.0,0.0,Wagner,1629021.0,,,,
522,PT11M44.00S,2023-11-01T04:28:50.7Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,88,72,2023-11-01T04:28:50Z,5140000,False,,,0,,M. Wagner Free Throw 1 of 2 (12 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,Made,,,,,,,,,,,,12.0,,,
523,PT11M44.00S,2023-11-01T04:29:06.0Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,88,73,2023-11-01T04:29:06Z,5150000,False,,,0,,M. Wagner Free Throw 2 of 2 (13 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,Made,,,,,,,,,,,,13.0,,,
524,PT11M26.00S,2023-11-01T04:29:25.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,7.408015768725363,41.666666666666664,1610612746,88,73,2023-11-01T04:29:30Z,5160000,False,42.0,17.0,1,left,MISS B. Hyland driving Layup,[1630538],1610612746.0,LAC,driving,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,4.51,Missed,,,,,,,,,,,,,,,
525,PT11M22.00S,2023-11-01T04:29:29.7Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,88,73,2023-11-01T04:29:29Z,5170000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,524.0,1.0,1.0,0.0,,,,,,,,,,,
526,PT11M15.00S,2023-11-01T04:29:38.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,95.45006570302233,51.470588235294116,1610612753,88,75,2023-11-01T04:29:42Z,5180000,False,7.0,-10.0,1,right,F. Wagner driving DUNK (12 PTS) (G. Harris 2 AST),"[1630532, 203914]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,1.22,Made,,,,,,,,,,,,12.0,G. Harris,203914.0,2.0
528,PT10M48.00S,2023-11-01T04:30:04.5Z,4,REGULAR,3pt,Jump Shot,[],1641738,11.087385019710908,3.4313725490196134,1610612746,88,75,2023-11-01T04:30:16Z,5200000,False,233.0,52.0,1,left,MISS K. Brown 3PT,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Right Corner 3,24+ Right,,,,23.85,Missed,,,,,,,,,,,,,,,
529,PT10M46.00S,2023-11-01T04:30:06.5Z,4,REGULAR,rebound,offensive,[],203486,,,1610612746,88,75,2023-11-01T04:30:16Z,5210000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:5),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,,,528.0,7.0,5.0,2.0,,,,,,,,,,,
530,PT10M46.00S,2023-11-01T04:30:12.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,5.590000152587891,50.0,1610612746,90,75,2023-11-01T04:30:12Z,5220000,False,0.0,0.0,1,left,M. Plumlee putback Layup (6 PTS),[203486],1610612746.0,LAC,putback,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,,,,,,6.0,,,
531,PT10M46.00S,2023-11-01T04:30:16.5Z,4,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612746,90,75,2023-11-01T04:30:42Z,5230000,False,,,0,,F. Wagner shooting personal FOUL (4 PF) (Plumlee 1 FT),"[1630532, 203486]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628954.0,4.0,0.0,Plumlee,203486.0,,,,
533,PT10M46.00S,2023-11-01T04:30:36.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203486,,,1610612746,90,75,2023-11-01T04:30:36Z,5250000,False,,,0,,MISS M. Plumlee Free Throw 1 of 1,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
534,PT10M44.00S,2023-11-01T04:30:37.2Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,90,75,2023-11-01T04:30:37Z,5260000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,533.0,2.0,2.0,0.0,,,,,,,,,,,
535,PT10M36.00S,2023-11-01T04:30:44.5Z,4,REGULAR,3pt,Jump Shot,[],1630532,73.63666228646518,14.460784313725497,1610612753,90,75,2023-11-01T04:30:48Z,5270000,False,-178.0,195.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,26.4,Missed,,,,,,,,,,,,,,,
536,PT10M33.00S,2023-11-01T04:30:47.5Z,4,REGULAR,rebound,defensive,[],1641738,,,1610612746,90,75,2023-11-01T04:30:48Z,5280000,False,,,0,,K. Brown REBOUND (Off:1 Def:2),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,535.0,3.0,2.0,1.0,,,,,,,,,,,
537,PT10M21.00S,2023-11-01T04:30:59.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,12.13863337713535,61.76470588235294,1610612746,92,75,2023-11-01T04:31:08Z,5290000,False,-59.0,62.0,1,left,N. Powell 8' driving floating bank Jump Shot (13 PTS) (B. Hyland 3 AST),"[1626181, 1630538]",1610612746.0,LAC,driving floating bank,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Left,,,,8.52,Made,,,,,,,,,,,,13.0,B. Hyland,1630538.0,3.0
539,PT10M08.00S,2023-11-01T04:31:12.6Z,4,REGULAR,3pt,Jump Shot,[],1629021,70.3515111695138,76.9607843137255,1610612753,92,75,2023-11-01T04:31:26Z,5310000,False,135.0,226.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,26.33,Missed,,,,,,,,,,,,,,,
540,PT10M03.00S,2023-11-01T04:31:17.0Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,92,75,2023-11-01T04:31:17Z,5320000,False,,,0,,K. Leonard REBOUND (Off:2 Def:6),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,539.0,8.0,6.0,2.0,,,,,,,,,,,
543,PT09M54.00S,2023-11-01T04:31:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,15.423784494086718,37.99019607843137,1610612746,94,75,2023-11-01T04:31:47Z,5340000,False,60.0,92.0,1,left,K. Leonard 11' turnaround fadeaway Jump Shot (6 PTS),[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,,,,11.03,Made,,,,,,,,,,,,6.0,,,
544,PT09M54.00S,2023-11-01T04:31:48.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,94,75,2023-11-01T04:31:48Z,5350000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M54.00S,2023-11-01T04:34:09.6Z,4,REGULAR,substitution,out,[],204060,,,1610612753,94,75,2023-11-01T04:34:28Z,5360000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M54.00S,2023-11-01T04:34:09.6Z,4,REGULAR,substitution,out,[],203914,,,1610612753,94,75,2023-11-01T04:34:28Z,5370000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M54.00S,2023-11-01T04:34:09.6Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,94,75,2023-11-01T04:34:28Z,5380000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M54.00S,2023-11-01T04:34:09.6Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,94,75,2023-11-01T04:34:28Z,5390000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M54.00S,2023-11-01T04:34:09.6Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,94,75,2023-11-01T04:34:28Z,5400000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M54.00S,2023-11-01T04:34:09.6Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,94,75,2023-11-01T04:34:28Z,5410000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M54.00S,2023-11-01T04:34:09.6Z,4,REGULAR,substitution,in,[],1628365,,,1610612753,94,75,2023-11-01T04:34:28Z,5420000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M54.00S,2023-11-01T04:34:09.6Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,94,75,2023-11-01T04:34:28Z,5430000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M35.00S,2023-11-01T04:34:54.5Z,4,REGULAR,3pt,Jump Shot,[],1630532,71.66557161629436,19.85294117647058,1610612753,94,75,2023-11-01T04:35:04Z,5440000,False,-151.0,214.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,26.16,Missed,,,,,,,,,,,,,,,
554,PT09M27.00S,2023-11-01T04:35:02.5Z,4,REGULAR,rebound,offensive,[],1628365,,,1610612753,94,75,2023-11-01T04:35:04Z,5450000,False,,,0,,M. Fultz REBOUND (Off:1 Def:4),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,,,,,,553.0,5.0,4.0,1.0,,,,,,,,,,,
555,PT09M27.00S,2023-11-01T04:35:02.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628365,94.40999984741211,50.0,1610612753,94,77,2023-11-01T04:35:07Z,5460000,False,0.0,0.0,1,right,M. Fultz putback Layup (8 PTS),[1628365],1610612753.0,ORL,putback,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,,,,,8.0,,,
556,PT09M13.00S,2023-11-01T04:35:15.8Z,4,REGULAR,3pt,Jump Shot,[],202695,33.55781865965835,49.01960784313726,1610612746,94,77,2023-11-01T04:35:21Z,5470000,False,5.0,263.0,1,left,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,26.29,Missed,,,,,,,,,,,,,,,
557,PT09M11.00S,2023-11-01T04:35:17.8Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,94,77,2023-11-01T04:35:21Z,5480000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,556.0,6.0,5.0,1.0,,,,,,,,,,,
558,PT09M01.00S,2023-11-01T04:35:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.8508541392904,38.970588235294116,1610612753,94,77,2023-11-01T04:35:34Z,5490000,False,-55.0,34.0,1,right,MISS F. Wagner 6' Layup - blocked,"[1630532, 203486]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,6.45,Missed,,,,,Plumlee,203486.0,,,,,,,,,
559,PT09M01.00S,2023-11-01T04:35:29.4Z,4,REGULAR,block,,[],203486,,,1610612753,94,77,2023-11-01T04:35:31Z,5500000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
560,PT08M57.00S,2023-11-01T04:35:33.4Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,94,77,2023-11-01T04:35:34Z,5510000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,558.0,2.0,2.0,0.0,,,,,,,,,,,
561,PT08M45.00S,2023-11-01T04:35:47.8Z,4,REGULAR,turnover,traveling,[],202695,,,1610612746,94,77,2023-11-01T04:35:52Z,5520000,False,,,0,,K. Leonard traveling TURNOVER (1 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,1628954.0,,,,,,,,
562,PT08M38.00S,2023-11-01T04:36:11.9Z,4,REGULAR,foul,personal,[],1641738,,,1610612753,94,77,2023-11-01T04:36:16Z,5530000,False,,,0,,K. Brown personal FOUL (4 PF),"[1641738, 1628365]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202053.0,4.0,0.0,Fultz,1628365.0,,,,
564,PT08M38.00S,2023-11-01T04:36:16.7Z,4,REGULAR,substitution,out,[],1641738,,,1610612753,94,77,2023-11-01T04:36:23Z,5550000,False,,,0,,SUB out: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M38.00S,2023-11-01T04:36:16.7Z,4,REGULAR,substitution,in,[],201566,,,1610612753,94,77,2023-11-01T04:36:23Z,5560000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M26.00S,2023-11-01T04:36:44.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631094,88.74835742444152,50.0,1610612753,94,79,2023-11-01T04:38:25Z,5570000,False,0.0,53.0,1,right,P. Banchero turnaround Jump Shot (13 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,5.33,Made,,,,,,,,,,,,13.0,,,
567,PT08M10.00S,2023-11-01T04:37:00.1Z,4,REGULAR,3pt,Jump Shot,[],1630538,5.962549277266746,97.05882352941177,1610612746,97,79,2023-11-01T04:37:07Z,5580000,False,-235.0,4.0,1,left,B. Hyland 3PT  (17 PTS) (N. Powell 1 AST),"[1630538, 1626181]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,,23.53,Made,,,,,,,,,,,,17.0,N. Powell,1626181.0,1.0
569,PT08M01.00S,2023-11-01T04:37:10.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,89.6681997371879,61.76470588235294,1610612753,97,79,2023-11-01T04:37:14Z,5600000,False,59.0,45.0,1,right,MISS M. Fultz 7' floating Shot,[1628365],1610612753.0,ORL,floating,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,7.38,Missed,,,,,,,,,,,,,,,
570,PT07M59.00S,2023-11-01T04:37:12.3Z,4,REGULAR,rebound,defensive,[],201566,,,1610612746,97,79,2023-11-01T04:37:14Z,5610000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,569.0,6.0,6.0,0.0,,,,,,,,,,,
571,PT07M45.00S,2023-11-01T04:37:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202695,10.167542706964511,57.35294117647059,1610612746,97,79,2023-11-01T04:37:29Z,5620000,False,-37.0,43.0,1,left,MISS K. Leonard Layup,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,5.67,Missed,,,,,,,,,,,,,,,
572,PT07M43.00S,2023-11-01T04:37:27.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,97,79,2023-11-01T04:37:29Z,5630000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,571.0,7.0,6.0,1.0,,,,,,,,,,,
573,PT07M40.00S,2023-11-01T04:37:32.7Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612753,97,79,2023-11-01T04:37:38Z,5640000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Banchero 2 FT),"[203486, 1631094]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628954.0,2.0,0.0,Banchero,1631094.0,,,,
575,PT07M40.00S,2023-11-01T04:38:03.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,97,79,2023-11-01T04:38:29Z,5660000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
576,PT07M40.00S,2023-11-01T04:38:03.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,97,79,2023-11-01T04:38:29Z,5670000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,,,,
577,PT07M40.00S,2023-11-01T04:38:03.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,97,79,2023-11-01T04:38:29Z,5680000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
578,PT07M37.00S,2023-11-01T04:38:06.3Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,97,79,2023-11-01T04:38:29Z,5690000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,577.0,3.0,3.0,0.0,,,,,,,,,,,
579,PT07M29.00S,2023-11-01T04:38:37.4Z,4,REGULAR,foul,personal,[],1630591,,,1610612746,97,79,2023-11-01T04:38:49Z,5700000,False,,,0,,J. Suggs personal FOUL (4 PF),"[1630591, 1630538]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1179.0,4.0,0.0,Hyland,1630538.0,,,,
581,PT07M16.00S,2023-11-01T04:39:09.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,11.875821287779246,49.754901960784316,1610612746,97,79,2023-11-01T04:39:12Z,5720000,False,1.0,59.0,1,left,MISS B. Hyland step back bank Shot,[1630538],1610612746.0,LAC,step back bank,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,5.91,Missed,,,,,,,,,,,,,,,
582,PT07M15.00S,2023-11-01T04:39:10.1Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,97,79,2023-11-01T04:39:12Z,5730000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,581.0,4.0,4.0,0.0,,,,,,,,,,,
583,PT07M05.00S,2023-11-01T04:39:20.1Z,4,REGULAR,turnover,lost ball,[],1630532,,,1610612753,97,79,2023-11-01T04:39:27Z,5740000,False,,,0,,F. Wagner lost ball TURNOVER (3 TO),"[1630532, 1630538]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,3.0,Hyland,1630538.0,,,,,,,,,,,,,,,,,
584,PT07M05.00S,2023-11-01T04:39:20.1Z,4,REGULAR,steal,,[],1630538,,,1610612746,97,79,2023-11-01T04:39:21Z,5750000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
585,PT07M01.00S,2023-11-01T04:39:24.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,9.116294349540084,44.36274509803921,1610612746,99,79,2023-11-01T04:43:07Z,5760000,False,28.0,33.0,1,left,K. Leonard running Layup (8 PTS) (R. Westbrook 7 AST),"[202695, 201566]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,4.36,Made,,,,,,,,,,,,8.0,R. Westbrook,201566.0,7.0
587,PT06M46.00S,2023-11-01T04:39:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,90.8508541392904,49.50980392156863,1610612753,99,81,2023-11-01T04:39:42Z,5780000,False,-2.0,34.0,1,right,M. Fultz driving Layup (10 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,3.36,Made,,,,,,,,,,,,10.0,,,
588,PT06M28.00S,2023-11-01T04:39:59.6Z,4,REGULAR,foul,personal,[],1630591,,,1610612746,99,81,2023-11-01T04:40:06Z,5790000,False,,,0,,J. Suggs personal FOUL (5 PF),"[1630591, 1630538]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1628954.0,5.0,0.0,Hyland,1630538.0,,,,
590,PT06M28.00S,2023-11-01T04:40:05.2Z,4,REGULAR,substitution,out,[],202695,,,1610612746,99,81,2023-11-01T04:40:12Z,5810000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M28.00S,2023-11-01T04:40:05.2Z,4,REGULAR,substitution,in,[],202331,,,1610612746,99,81,2023-11-01T04:40:12Z,5820000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M23.00S,2023-11-01T04:40:29.4Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612746,99,81,2023-11-01T04:40:33Z,5830000,False,,,0,,P. George bad pass TURNOVER (3 TO),"[202331, 1628976]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,3.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,
593,PT06M23.00S,2023-11-01T04:40:29.4Z,4,REGULAR,steal,,[],1628976,,,1610612753,99,81,2023-11-01T04:40:31Z,5840000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
