actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
416,PT04M37.00S,2024-04-13T04:09:22.1Z,3,REGULAR,rebound,defensive,[],1630527,,,1610612746,72,81,2024-04-13T04:09:25Z,4150000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:2),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,415.0,,,,,2.0,2.0,0.0,,,,,,
417,PT04M27.00S,2024-04-13T04:09:32.4Z,3,REGULAR,3pt,Jump Shot,[],1630527,71.53416557161628,20.833333333333343,1610612746,72,81,2024-04-13T04:09:37Z,4160000,False,-146.0,215.0,1,right,MISS B. Boston Jr. 25' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
418,PT04M24.00S,2024-04-13T04:09:35.4Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,72,81,2024-04-13T04:09:37Z,4170000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:9),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Left Center,,,,,,,417.0,,,,,10.0,9.0,1.0,,,,,,
419,PT04M13.00S,2024-04-13T04:09:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,7.933639947437584,56.86274509803921,1610612762,72,81,2024-04-13T04:09:51Z,4180000,False,-34.0,22.0,1,left,MISS O. Yurtseven alley-oop Layup,[1630209],1610612762.0,UTA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
420,PT04M11.00S,2024-04-13T04:09:48.1Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612746,72,81,2024-04-13T04:09:48Z,4190000,False,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,419.0,,,,,2.0,2.0,0.0,,,,,,
421,PT04M04.00S,2024-04-13T04:09:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,89.79960578186596,53.18627450980392,1610612746,72,81,2024-04-13T04:10:24Z,4200000,False,16.0,43.0,1,right,MISS B. Hyland driving Layup - blocked,"[1630538, 1641729]",1610612746.0,LAC,driving,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,Sensabaugh,1641729.0
422,PT04M04.00S,2024-04-13T04:09:55.6Z,3,REGULAR,block,,[],1641729,,,1610612746,72,81,2024-04-13T04:09:58Z,4210000,False,,,0,,B. Sensabaugh BLOCK (1 BLK),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
426,PT04M04.00S,2024-04-13T04:09:55.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,72,81,2024-04-13T04:11:31Z,4220000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,421.0,,,,,,,,,,,,,
423,PT04M04.00S,2024-04-13T04:10:23.2Z,3,REGULAR,jumpball,recovered,[],1630209,,,1610612762,72,81,2024-04-13T04:11:16Z,4230000,False,,,0,,Jump Ball B. Sensabaugh vs. B. Hyland: Tip to O. Yurtseven,"[1630209, 1641729, 1630538]",1610612762.0,UTA,heldball,O. Yurtseven,1630209.0,Yurtseven,O. Yurtseven,Sensabaugh,1641729.0,Hyland,1630538.0,,,,,,,,,,,,,,,,,,,,,,
427,PT03M47.00S,2024-04-13T04:10:39.1Z,3,REGULAR,2pt,Jump Shot,[],1641718,8.065045992115643,28.67647058823529,1610612762,72,81,2024-04-13T04:12:48Z,4260000,False,107.0,23.0,1,left,MISS K. George 10' pullup Shot - blocked,"[1641718, 1629875]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,8-16 Right,10.91,Missed,,,,,,,,,,,,,,,,,Moon,1629875.0
428,PT03M47.00S,2024-04-13T04:10:39.1Z,3,REGULAR,block,,[],1629875,,,1610612762,72,81,2024-04-13T04:10:42Z,4270000,False,,,0,,X. Moon BLOCK (1 BLK),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
429,PT03M47.00S,2024-04-13T04:10:39.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,72,81,2024-04-13T04:13:10Z,4280000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,427.0,,,,,,,,,,,,,
431,PT03M47.00S,2024-04-13T04:10:44.5Z,3,REGULAR,substitution,out,[],1630538,,,1610612746,72,81,2024-04-13T04:13:10Z,4300000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M47.00S,2024-04-13T04:10:44.5Z,3,REGULAR,substitution,out,[],1630209,,,1610612746,72,81,2024-04-13T04:13:10Z,4310000,False,,,0,,SUB out: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M47.00S,2024-04-13T04:10:44.5Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,72,81,2024-04-13T04:13:10Z,4320000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M47.00S,2024-04-13T04:10:44.5Z,3,REGULAR,substitution,in,[],1631254,,,1610612746,72,81,2024-04-13T04:13:10Z,4330000,False,,,0,,SUB in: K. Lofton Jr.,[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M47.00S,2024-04-13T04:11:12.8Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612746,72,81,2024-04-13T04:13:10Z,4340000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M27.00S,2024-04-13T04:13:06.9Z,3,REGULAR,3pt,Jump Shot,[],1629599,70.48291721419186,78.67647058823529,1610612746,72,81,2024-04-13T04:13:14Z,4360000,False,143.0,225.0,1,right,MISS A. Coffey 26' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
438,PT03M27.00S,2024-04-13T04:13:06.9Z,3,REGULAR,rebound,offensive,[],1630527,,,1610612746,72,81,2024-04-13T04:13:14Z,4370000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:2),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,437.0,,,,,3.0,2.0,1.0,,,,,,
439,PT03M26.00S,2024-04-13T04:13:13.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630527,94.40999984741211,50.0,1610612746,72,81,2024-04-13T04:15:15Z,4380000,False,0.0,0.0,1,right,MISS B. Boston Jr. tip Layup,[1630527],1610612746.0,LAC,tip,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
440,PT03M25.00S,2024-04-13T04:13:14.1Z,3,REGULAR,rebound,offensive,[],1641738,,,1610612746,72,81,2024-04-13T04:15:15Z,4390000,False,,,0,,K. Brown REBOUND (Off:1 Def:0),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,439.0,,,,,1.0,0.0,1.0,,,,,,
441,PT03M24.00S,2024-04-13T04:13:16.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641738,94.40999984741211,50.0,1610612746,74,81,2024-04-13T04:15:22Z,4400000,False,0.0,0.0,1,right,K. Brown putback Layup (4 PTS),[1641738],1610612746.0,LAC,putback,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
442,PT03M18.00S,2024-04-13T04:13:21.8Z,3,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,74,81,2024-04-13T04:13:28Z,4410000,False,,,0,,K. George lost ball out-of-bounds TURNOVER (4 TO),[1641718],1610612762.0,UTA,lost ball,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,203593.0,4.0,,,,,,,,,,,
443,PT02M55.00S,2024-04-13T04:13:55.0Z,3,REGULAR,turnover,bad pass,[],1629875,,,1610612746,74,81,2024-04-13T04:14:17Z,4420000,False,,,0,,X. Moon bad pass TURNOVER (1 TO),"[1629875, 1629647]",1610612746.0,LAC,,,,Moon,X. Moon,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1.0,,,,,,Bazley,1629647.0,,,,
444,PT02M55.00S,2024-04-13T04:13:55.0Z,3,REGULAR,steal,,[],1629647,,,1610612762,74,81,2024-04-13T04:13:56Z,4430000,False,,,0,,D. Bazley STEAL (2 STL),[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
445,PT02M55.00S,2024-04-13T04:13:59.5Z,3,REGULAR,foul,personal,['1freethrow'],1630527,,,1610612762,74,81,2024-04-13T04:16:02Z,4440000,False,,,0,,B. Boston Jr. transition take personal FOUL (2 PF) (Sensabaugh 1 FT),"[1630527, 1641729]",1610612746.0,LAC,transition take,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,1662.0,,2.0,0.0,,,,,,Sensabaugh,1641729.0,,
448,PT02M55.00S,2024-04-13T04:16:05.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1641729,,,1610612762,74,82,2024-04-13T04:16:05Z,4470000,False,,,0,,B. Sensabaugh transition take Free Throw 1 of 1 (1 PTS),[1641729],1610612762.0,UTA,transition take,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
449,PT02M47.00S,2024-04-13T04:16:27.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631254,22.651116951379763,50.245098039215684,1610612762,74,82,2024-04-13T04:16:32Z,4480000,False,-1.0,160.0,1,left,MISS K. Lofton Jr. 16' Jump Shot,[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,Mid-Range,16-24 Center,16.04,Missed,,,,,,,,,,,,,,,,,,
450,PT02M43.00S,2024-04-13T04:16:31.5Z,3,REGULAR,rebound,defensive,[],1629875,,,1610612746,74,82,2024-04-13T04:16:32Z,4490000,False,,,0,,X. Moon REBOUND (Off:0 Def:1),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Mid-Range,16-24 Center,,,,,,,449.0,,,,,1.0,1.0,0.0,,,,,,
451,PT02M29.00S,2024-04-13T04:16:45.8Z,3,REGULAR,foul,personal,['2freethrow'],1631254,,,1610612746,74,82,2024-04-13T04:16:54Z,4500000,False,,,0,,K. Lofton Jr. shooting personal FOUL (3 PF) (Boston Jr. 2 FT),"[1631254, 1630527]",1610612762.0,UTA,shooting,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1629178.0,,3.0,0.0,,,,,,Boston Jr.,1630527.0,,
453,PT02M29.00S,2024-04-13T04:17:09.9Z,3,REGULAR,freethrow,1 of 2,[],1630527,,,1610612746,75,82,2024-04-13T04:17:09Z,4520000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (1 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
454,PT02M29.00S,2024-04-13T04:17:20.8Z,3,REGULAR,freethrow,2 of 2,[],1630527,,,1610612746,76,82,2024-04-13T04:17:20Z,4530000,False,,,0,,B. Boston Jr. Free Throw 2 of 2 (2 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
455,PT02M10.00S,2024-04-13T04:17:45.3Z,3,REGULAR,turnover,out-of-bounds,[],1630548,,,1610612762,76,82,2024-04-13T04:17:49Z,4540000,False,,,0,,J. Juzang bad pass out-of-bounds TURNOVER (1 TO),[1630548],1610612762.0,UTA,bad pass,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Left Center,,,,,,,,203593.0,1.0,,,,,,,,,,,
456,PT02M10.00S,2024-04-13T04:17:51.4Z,3,REGULAR,substitution,out,[],1641718,,,1610612746,76,82,2024-04-13T04:17:55Z,4550000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M10.00S,2024-04-13T04:17:51.4Z,3,REGULAR,substitution,out,[],1630548,,,1610612746,76,82,2024-04-13T04:17:55Z,4560000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M10.00S,2024-04-13T04:17:51.4Z,3,REGULAR,substitution,in,[],1629659,,,1610612746,76,82,2024-04-13T04:17:55Z,4570000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M10.00S,2024-04-13T04:17:51.4Z,3,REGULAR,substitution,in,[],1630554,,,1610612746,76,82,2024-04-13T04:17:55Z,4580000,False,,,0,,SUB in: J. Preston,[1630554],1610612762.0,UTA,,,,Preston,J. Preston,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M58.00S,2024-04-13T04:18:11.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641738,91.37647831800263,56.86274509803921,1610612746,76,82,2024-04-13T04:18:16Z,4590000,False,34.0,29.0,1,right,MISS K. Brown driving Layup - blocked,"[1641738, 1629647]",1610612746.0,LAC,driving,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,,,,,,,,,,,,,,,,Bazley,1629647.0
461,PT01M58.00S,2024-04-13T04:18:11.5Z,3,REGULAR,block,,[],1629647,,,1610612746,76,82,2024-04-13T04:18:13Z,4600000,False,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
462,PT01M56.00S,2024-04-13T04:18:13.5Z,3,REGULAR,rebound,defensive,[],1631254,,,1610612762,76,82,2024-04-13T04:18:16Z,4610000,False,,,0,,K. Lofton Jr. REBOUND (Off:3 Def:4),[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,460.0,,,,,7.0,4.0,3.0,,,,,,
463,PT01M48.00S,2024-04-13T04:18:25.3Z,3,REGULAR,turnover,out-of-bounds,[],1631254,,,1610612762,76,82,2024-04-13T04:18:29Z,4620000,False,,,0,,K. Lofton Jr. bad pass out-of-bounds TURNOVER (1 TO),[1631254],1610612762.0,UTA,bad pass,,,Lofton Jr.,K. Lofton Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,1629178.0,1.0,,,,,,,,,,,
464,PT01M32.00S,2024-04-13T04:18:42.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630527,82.83508541392904,38.48039215686274,1610612746,78,82,2024-04-13T04:18:48Z,4630000,False,-58.0,109.0,1,right,B. Boston Jr. 12' turnaround fadeaway Jump Shot (4 PTS),[1630527],1610612746.0,LAC,turnaround fadeaway,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.32,Made,4.0,,,,,,,,,,,,,,,,,
465,PT01M17.00S,2024-04-13T04:18:57.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,12.532851511169525,39.70588235294118,1610612762,78,84,2024-04-13T04:19:22Z,4640000,False,51.0,65.0,1,left,B. Sensabaugh 8' driving floating bank Jump Shot (3 PTS),[1641729],1610612762.0,UTA,driving floating bank,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Right,8.32,Made,3.0,,,,,,,,,,,,,,,,,
466,PT01M05.00S,2024-04-13T04:19:09.7Z,3,REGULAR,3pt,Jump Shot,[],1641738,91.37647831800263,96.56862745098039,1610612746,81,84,2024-04-13T04:19:15Z,4650000,False,233.0,29.0,1,right,K. Brown 3PT  (7 PTS) (X. Moon 1 AST),"[1641738, 1629875]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Right Corner 3,24+ Right,23.46,Made,7.0,X. Moon,1629875.0,1.0,,,,,,,,,,,,,,
468,PT00M48.40S,2024-04-13T04:19:27.6Z,3,REGULAR,3pt,Jump Shot,[],1641729,9.834921156373184,97.77113970588235,1610612762,81,84,2024-04-13T04:19:34Z,4670000,False,-239.0,40.0,1,left,MISS B. Sensabaugh 24' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,24.22,Missed,,,,,,,,,,,,,,,,,,
469,PT00M46.10S,2024-04-13T04:19:29.9Z,3,REGULAR,rebound,defensive,[],1630527,,,1610612746,81,84,2024-04-13T04:19:34Z,4680000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Left Corner 3,24+ Left,,,,,,,468.0,,,,,4.0,3.0,1.0,,,,,,
470,PT00M41.60S,2024-04-13T04:19:34.4Z,3,REGULAR,3pt,Jump Shot,[],1628464,69.56307490144546,22.303921568627445,1610612746,81,84,2024-04-13T04:19:42Z,4690000,False,-138.0,234.0,1,right,MISS D. Theis 27' 3PT,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,27.16,Missed,,,,,,,,,,,,,,,,,,
471,PT00M37.70S,2024-04-13T04:19:38.4Z,3,REGULAR,rebound,offensive,[],1629875,,,1610612746,81,84,2024-04-13T04:19:38Z,4700000,False,,,0,,X. Moon REBOUND (Off:1 Def:1),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Above the Break 3,24+ Left Center,,,,,,,470.0,,,,,2.0,1.0,1.0,,,,,,
472,PT00M29.00S,2024-04-13T04:19:47.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630527,92.0335085413929,54.16666666666667,1610612746,83,84,2024-04-13T04:20:04Z,4710000,False,21.0,22.0,1,right,B. Boston Jr. cutting finger roll Layup (6 PTS) (X. Moon 2 AST),"[1630527, 1629875]",1610612746.0,LAC,cutting finger roll,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,3.06,Made,6.0,X. Moon,1629875.0,2.0,,,,,,,,,,,,,,
474,PT00M10.20S,2024-04-13T04:20:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,9.510512483574246,55.63725490196079,1610612762,83,86,2024-04-13T04:20:14Z,4730000,False,-28.0,37.0,1,left,D. Bazley driving finger roll Layup (10 PTS),[1629647],1610612762.0,UTA,driving finger roll,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),0-8 Center,4.64,Made,10.0,,,,,,,,,,,,,,,,,
475,PT00M00.50S,2024-04-13T04:20:19.9Z,3,REGULAR,2pt,Jump Shot,[],1629875,77.973061760841,64.95098039215686,1610612746,85,86,2024-04-13T04:20:27Z,4740000,False,75.0,155.0,1,right,X. Moon 17' pullup Jump Shot (2 PTS),[1629875],1610612746.0,LAC,pullup,,,Moon,X. Moon,,,,,Mid-Range,16-24 Right Center,17.17,Made,2.0,,,,,,,,,,,,,,,,,
476,PT00M00.00S,2024-04-13T04:20:26.3Z,3,REGULAR,period,end,[],0,,,1610612762,85,86,2024-04-13T04:20:26Z,4750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2024-04-13T04:23:08.6Z,4,REGULAR,period,start,[],0,,,1610612762,85,86,2024-04-13T04:23:08Z,4760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT11M45.00S,2024-04-13T04:23:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,6.4881734559789805,46.07843137254902,1610612762,85,88,2024-04-13T04:23:28Z,4770000,False,20.0,8.0,1,left,T. Horton-Tucker Layup (8 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.14,Made,8.0,,,,,,,,,,,,,,,,,
480,PT11M32.00S,2024-04-13T04:23:35.9Z,4,REGULAR,3pt,Jump Shot,[],1641738,67.85479632063075,30.392156862745097,1610612746,85,88,2024-04-13T04:23:41Z,4780000,False,-98.0,250.0,1,right,MISS K. Brown 26' 3PT,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
481,PT11M30.00S,2024-04-13T04:23:37.9Z,4,REGULAR,rebound,defensive,[],1630554,,,1610612762,85,88,2024-04-13T04:23:41Z,4790000,False,,,0,,J. Preston REBOUND (Off:1 Def:3),[1630554],1610612762.0,UTA,,,,Preston,J. Preston,,,,,Above the Break 3,24+ Left Center,,,,,,,480.0,,,,,4.0,3.0,1.0,,,,,,
482,PT11M20.00S,2024-04-13T04:23:48.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,9.773324572930349,50.49019607843137,1610612762,85,90,2024-04-13T04:23:53Z,4800000,False,-2.0,39.0,1,left,K. Lofton Jr. alley-oop Layup (22 PTS) (J. Preston 2 AST),"[1631254, 1630554]",1610612762.0,UTA,alley-oop,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,3.95,Made,22.0,J. Preston,1630554.0,2.0,,,,,,,,,,,,,,
484,PT11M07.00S,2024-04-13T04:24:01.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628464,87.0400788436268,47.79411764705882,1610612746,87,90,2024-04-13T04:24:06Z,4820000,False,-11.0,69.0,1,right,D. Theis 7' Hook (6 PTS) (X. Moon 3 AST),"[1628464, 1629875]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,6.0,X. Moon,1629875.0,3.0,,,,,,,,,,,,,,
486,PT10M54.00S,2024-04-13T04:24:13.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630554,11.48160315374507,50.73529411764706,1610612762,87,90,2024-04-13T04:24:20Z,4840000,False,-4.0,55.0,1,left,MISS J. Preston driving Layup - blocked,"[1630554, 1628464]",1610612762.0,UTA,driving,,,Preston,J. Preston,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0
487,PT10M54.00S,2024-04-13T04:24:13.5Z,4,REGULAR,block,,[],1628464,,,1610612762,87,90,2024-04-13T04:24:15Z,4850000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
488,PT10M51.00S,2024-04-13T04:24:16.5Z,4,REGULAR,rebound,offensive,[],1631254,,,1610612762,87,90,2024-04-13T04:24:20Z,4860000,False,,,0,,K. Lofton Jr. REBOUND (Off:4 Def:4),[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,486.0,,,,,8.0,4.0,4.0,,,,,,
489,PT10M49.00S,2024-04-13T04:24:18.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,18.84034165571616,3.1862745098039227,1610612762,87,90,2024-04-13T04:24:23Z,4870000,False,234.0,125.0,1,left,MISS B. Sensabaugh 26' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
490,PT10M49.00S,2024-04-13T04:24:18.7Z,4,REGULAR,rebound,offensive,[],1641729,,,1610612762,87,90,2024-04-13T04:26:35Z,4880000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,,,,489.0,,,,,2.0,1.0,1.0,,,,,,
491,PT10M40.00S,2024-04-13T04:24:27.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641729,7.802233902759525,51.96078431372549,1610612762,87,92,2024-04-13T04:24:32Z,4890000,False,-10.0,21.0,1,left,B. Sensabaugh cutting Layup (5 PTS) (T. Horton-Tucker 3 AST),"[1641729, 1629659]",1610612762.0,UTA,cutting,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,2.3,Made,5.0,T. Horton-Tucker,1629659.0,3.0,,,,,,,,,,,,,,
493,PT10M18.00S,2024-04-13T04:24:49.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629875,92.82194480946123,54.411764705882355,1610612746,87,92,2024-04-13T04:25:01Z,4910000,False,22.0,15.0,1,right,MISS X. Moon driving Layup,[1629875],1610612746.0,LAC,driving,,,Moon,X. Moon,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
494,PT10M16.00S,2024-04-13T04:24:52.2Z,4,REGULAR,rebound,offensive,[],1641738,,,1610612746,87,92,2024-04-13T04:24:52Z,4920000,False,,,0,,K. Brown REBOUND (Off:2 Def:0),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,493.0,,,,,2.0,0.0,2.0,,,,,,
495,PT10M16.00S,2024-04-13T04:24:52.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641738,94.40999984741211,50.0,1610612746,87,92,2024-04-13T04:25:05Z,4930000,False,0.0,0.0,1,right,MISS K. Brown tip Layup,[1641738],1610612746.0,LAC,tip,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
496,PT10M15.00S,2024-04-13T04:24:53.2Z,4,REGULAR,rebound,offensive,[],1641738,,,1610612746,87,92,2024-04-13T04:25:05Z,4940000,False,,,0,,K. Brown REBOUND (Off:3 Def:0),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,495.0,,,,,3.0,0.0,3.0,,,,,,
