actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
608,PT01M48.00S,2024-02-13T05:44:18.2Z,4,REGULAR,rebound,defensive,[],1641738,,,1610612746,96,113,2024-02-13T05:44:21Z,6030000,False,,,0,,K. Brown REBOUND (Off:1 Def:1),[1641738],1610612746.0,LAC,,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,607.0,2.0,1.0,1.0,,,,
609,PT01M46.00S,2024-02-13T05:44:21.0Z,4,REGULAR,turnover,lost ball,[],1641738,,,1610612746,96,113,2024-02-13T05:44:24Z,6040000,False,,,0,,K. Brown lost ball TURNOVER (1 TO),"[1641738, 1629638]",1610612746.0,LAC,,,,,Brown,K. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,,,Alexander-Walker,1629638.0,,
610,PT01M46.00S,2024-02-13T05:44:21.0Z,4,REGULAR,steal,,[],1629638,,,1610612750,96,113,2024-02-13T05:44:23Z,6050000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
611,PT01M44.00S,2024-02-13T05:44:24.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630227,6.356767411300922,49.26470588235294,1610612750,96,115,2024-02-13T05:47:44Z,6060000,False,4.0,7.0,1,left,D. Nix running finger roll Layup (2 PTS) (N. Alexander-Walker 4 AST),"[1630227, 1629638]",1610612750.0,MIN,,running finger roll,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,0.82,Made,2.0,N. Alexander-Walker,1629638.0,4.0,,,,,,,,,,,,,
613,PT01M29.00S,2024-02-13T05:44:40.5Z,4,REGULAR,2pt,Jump Shot,[],1630527,77.57884362680683,71.81372549019608,1610612746,98,115,2024-02-13T05:44:45Z,6080000,False,109.0,158.0,1,right,B. Boston Jr. 19' step back Jump Shot (6 PTS),[1630527],1610612746.0,LAC,,step back,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Right Center,19.23,Made,6.0,,,,,,,,,,,,,,,,
614,PT01M12.00S,2024-02-13T05:45:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,8.459264126149804,47.30392156862745,1610612750,98,115,2024-02-13T05:45:05Z,6090000,False,13.0,27.0,1,left,MISS N. Alexander-Walker driving Layup,[1629638],1610612750.0,MIN,,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,
615,PT01M10.00S,2024-02-13T05:45:03.3Z,4,REGULAR,rebound,defensive,[],1641757,,,1610612746,98,115,2024-02-13T05:45:05Z,6100000,False,,,0,,J. Miller REBOUND (Off:0 Def:1),[1641757],1610612746.0,LAC,,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,614.0,1.0,1.0,0.0,,,,
616,PT01M05.00S,2024-02-13T05:45:09.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641757,94.13600525624179,50.73529411764706,1610612746,100,115,2024-02-13T05:45:12Z,6110000,False,4.0,3.0,1,right,J. Miller driving DUNK (4 PTS),[1641757],1610612746.0,LAC,,driving,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,0.45,Made,4.0,,,,,,,,,,,,,,,,
620,PT00M51.20S,2024-02-13T05:45:38.0Z,4,REGULAR,3pt,Jump Shot,[],1630227,19.760183968462556,95.34313725490196,1610612750,100,118,2024-02-13T05:50:52Z,6150000,False,-227.0,133.0,1,left,D. Nix 26' 3PT step back (5 PTS) (N. Alexander-Walker 5 AST),"[1630227, 1629638]",1610612750.0,MIN,,step back,,,Nix,D. Nix,,,,,Above the Break 3,24+ Left Center,26.29,Made,5.0,N. Alexander-Walker,1629638.0,5.0,,,,,,,,,,,,,
621,PT00M38.90S,2024-02-13T05:45:55.0Z,4,REGULAR,turnover,lost ball,[],1641738,,,1610612746,100,118,2024-02-13T05:45:59Z,6160000,False,,,0,,K. Brown lost ball TURNOVER (2 TO),"[1641738, 1628420]",1610612746.0,LAC,,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,,,Morris,1628420.0,,
622,PT00M38.90S,2024-02-13T05:45:55.0Z,4,REGULAR,steal,,[],1628420,,,1610612750,100,118,2024-02-13T05:45:57Z,6170000,False,,,0,,M. Morris STEAL (1 STL),[1628420],1610612750.0,MIN,,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
623,PT00M34.90S,2024-02-13T05:45:59.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629638,8.722076215505908,3.1862745098039227,1610612750,100,121,2024-02-13T05:46:08Z,6180000,False,234.0,29.0,1,left,N. Alexander-Walker 3PT running (15 PTS) (M. Morris 2 AST),"[1629638, 1628420]",1610612750.0,MIN,,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.6,Made,15.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,
625,PT00M24.50S,2024-02-13T05:46:16.4Z,4,REGULAR,3pt,Jump Shot,[],1630527,75.87056504599212,9.558823529411768,1610612746,100,121,2024-02-13T05:51:26Z,6200000,False,-202.0,174.0,1,right,MISS B. Boston Jr. 26' step back 3PT,[1630527],1610612746.0,LAC,,step back,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,
626,PT00M21.90S,2024-02-13T05:46:19.0Z,4,REGULAR,rebound,defensive,[],1631169,,,1610612750,100,121,2024-02-13T05:46:20Z,6210000,False,,,0,,J. Minott REBOUND (Off:1 Def:1),[1631169],1610612750.0,MIN,,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,625.0,2.0,1.0,1.0,,,,
627,PT00M00.40S,2024-02-13T05:46:44.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,100,121,2024-02-13T05:46:50Z,6220000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,1626300.0,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
628,PT00M00.00S,2024-02-13T05:47:02.6Z,4,REGULAR,period,end,[],0,,,1610612746,100,121,2024-02-13T05:47:02Z,6230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M00.00S,2024-02-13T05:49:14.8Z,4,REGULAR,game,end,[],0,,,0,100,121,2024-02-13T05:49:14Z,6240000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
