actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
603,PT01M59.00S,2024-03-18T03:44:50.1Z,4,REGULAR,substitution,in,[],202083,,,1610612737,88,104,2024-03-18T03:45:03Z,6010000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT01M59.00S,2024-03-18T03:45:11.7Z,4,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,88,105,2024-03-18T03:45:11Z,6020000,False,,,0,,D. Murray Free Throw 2 of 2 (21 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
605,PT01M58.00S,2024-03-18T03:45:19.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612746,88,105,2024-03-18T03:45:42Z,6030000,False,,,0,,D. Murray take personal FOUL (3 PF) (Moon 2 FT),"[1627749, 1629875]",1610612737.0,ATL,take,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,201245.0,3.0,0.0,Moon,1629875.0,,,,,,
607,PT01M58.00S,2024-03-18T03:45:27.1Z,4,REGULAR,substitution,out,[],1627749,,,1610612746,88,105,2024-03-18T03:45:30Z,6050000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M58.00S,2024-03-18T03:45:27.1Z,4,REGULAR,substitution,in,[],1630235,,,1610612746,88,105,2024-03-18T03:45:30Z,6060000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M58.00S,2024-03-18T03:45:44.4Z,4,REGULAR,freethrow,1 of 2,[],1629875,,,1610612746,88,105,2024-03-18T03:45:44Z,6070000,False,,,0,,MISS X. Moon Free Throw 1 of 2,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT01M58.00S,2024-03-18T03:45:44.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,88,105,2024-03-18T03:45:44Z,6080000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,609.0,,,,,,,,,,,,,,
611,PT01M58.00S,2024-03-18T03:46:00.0Z,4,REGULAR,freethrow,2 of 2,[],1629875,,,1610612746,89,105,2024-03-18T03:46:00Z,6090000,False,,,0,,X. Moon Free Throw 2 of 2 (3 PTS),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
612,PT01M41.00S,2024-03-18T03:46:19.2Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629875,,,1610612737,89,105,2024-03-18T03:46:44Z,6100000,False,,,0,,X. Moon shooting personal FOUL (2 PF) (Krejci 3 FT),"[1629875, 1630249]",1610612746.0,LAC,shooting,,,Moon,X. Moon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201639.0,2.0,0.0,Krejci,1630249.0,,,,,,
614,PT01M41.00S,2024-03-18T03:46:46.4Z,4,REGULAR,freethrow,1 of 3,[],1630249,,,1610612737,89,106,2024-03-18T03:46:46Z,6120000,False,,,0,,V. Krejci Free Throw 1 of 3 (1 PTS),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
615,PT01M41.00S,2024-03-18T03:46:57.3Z,4,REGULAR,freethrow,2 of 3,[],1630249,,,1610612737,89,107,2024-03-18T03:46:57Z,6130000,False,,,0,,V. Krejci Free Throw 2 of 3 (2 PTS),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
616,PT01M41.00S,2024-03-18T03:47:12.8Z,4,REGULAR,freethrow,3 of 3,[],1630249,,,1610612737,89,108,2024-03-18T03:47:12Z,6140000,False,,,0,,V. Krejci Free Throw 3 of 3 (3 PTS),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
617,PT01M28.00S,2024-03-18T03:47:26.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203486,8.984888304862025,45.833333333333336,1610612746,89,108,2024-03-18T03:48:05Z,6150000,False,21.0,32.0,1,left,MISS M. Plumlee turnaround Hook,[203486],1610612746.0,LAC,turnaround,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
618,PT01M26.00S,2024-03-18T03:47:28.7Z,4,REGULAR,rebound,defensive,[],1630235,,,1610612737,89,108,2024-03-18T03:47:49Z,6160000,False,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,,,,,,617.0,1.0,1.0,0.0,,,,,,,,,,,
619,PT01M10.00S,2024-03-18T03:47:44.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629726,87.43429697766098,46.07843137254902,1610612737,89,108,2024-03-18T03:48:27Z,6170000,False,-20.0,66.0,1,right,MISS G. Mathews 6' driving floating Shot,[1629726],1610612737.0,ATL,driving floating,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,6.85,Missed,,,,,,,,,,,,,,,,,,
620,PT01M07.00S,2024-03-18T03:47:47.4Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,89,108,2024-03-18T03:47:53Z,6180000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,619.0,2.0,2.0,0.0,,,,,,,,,,,
622,PT01M01.00S,2024-03-18T03:48:08.9Z,4,REGULAR,2pt,Jump Shot,[],1630527,11.350197109067011,24.019607843137265,1610612746,89,108,2024-03-18T03:48:14Z,6200000,False,130.0,54.0,1,left,MISS B. Boston Jr. 14' Jump Shot,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Right,14.08,Missed,,,,,,,,,,,,,,,,,,
623,PT00M58.70S,2024-03-18T03:48:11.2Z,4,REGULAR,rebound,offensive,[],1629875,,,1610612746,89,108,2024-03-18T03:48:14Z,6210000,False,,,0,,X. Moon REBOUND (Off:1 Def:0),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Mid-Range,8-16 Right,,,,,,622.0,1.0,0.0,1.0,,,,,,,,,,,
624,PT00M58.70S,2024-03-18T03:48:14.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629875,15.616787122207626,49.609375,1610612746,91,108,2024-03-18T03:49:07Z,6220000,False,2.0,94.0,1,left,X. Moon 9' pullup Jump Shot (5 PTS),[1629875],1610612746.0,LAC,pullup,,,Moon,X. Moon,,,,,In The Paint (Non-RA),8-16 Center,9.43,Made,5.0,,,,,,,,,,,,,,,,,
625,PT00M37.30S,2024-03-18T03:48:37.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,91.77069645203679,45.833333333333336,1610612737,91,110,2024-03-18T03:49:26Z,6230000,False,-21.0,25.0,1,right,V. Krejci driving Layup (5 PTS) (T. Forrest 3 AST),"[1630249, 1630235]",1610612737.0,ATL,driving,,,Krejci,V. Krejci,,,,,Restricted Area,0-8 Center,3.24,Made,5.0,,,,,,,,,,,,T. Forrest,1630235.0,3.0,,,
627,PT00M21.00S,2024-03-18T03:48:55.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,10.95597897503285,49.26470588235294,1610612746,93,110,2024-03-18T03:49:43Z,6250000,False,4.0,50.0,1,left,M. Plumlee cutting DUNK (5 PTS) (X. Moon 1 AST),"[203486, 1629875]",1610612746.0,LAC,cutting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,5.0,,,,,,,,,,,,X. Moon,1629875.0,1.0,,,
629,PT00M00.00S,2024-03-18T03:49:21.1Z,4,REGULAR,period,end,[],0,,,1610612737,93,110,2024-03-18T03:49:21Z,6270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M00.00S,2024-03-18T03:51:19.4Z,4,REGULAR,game,end,[],0,,,0,93,110,2024-03-18T03:51:19Z,6280000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
