actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
624,PT00M35.70S,2023-12-12T05:55:32.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,124,123,2023-12-12T05:55:32Z,6110000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M35.70S,2023-12-12T05:56:50.1Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,124,123,2023-12-12T05:57:04Z,6120000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M35.70S,2023-12-12T05:56:50.1Z,4,REGULAR,substitution,out,[],1641871,,,1610612746,124,123,2023-12-12T05:57:04Z,6130000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M35.70S,2023-12-12T05:56:50.1Z,4,REGULAR,substitution,in,[],1626181,,,1610612746,124,123,2023-12-12T05:57:04Z,6140000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M35.70S,2023-12-12T05:56:50.1Z,4,REGULAR,substitution,in,[],1631133,,,1610612746,124,123,2023-12-12T05:57:04Z,6150000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M31.00S,2023-12-12T05:57:24.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202331,10.036136662286467,48.28431372549019,1610612746,126,123,2023-12-12T05:57:28Z,6160000,False,9.0,42.0,1,left,P. George driving Layup (18 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,4.27,Made,18.0,,,,,,,,,,,,,,,,,
638,PT00M21.20S,2023-12-12T05:57:31.7Z,4,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,126,123,2023-12-12T06:00:51Z,6165000,False,,,0,,A. Simons lost ball out-of-bounds TURNOVER (3 TO),[1629014],1610612757.0,POR,lost ball,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2534.0,3.0,,,,,,
631,PT00M21.20S,2023-12-12T05:57:53.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612746,126,123,2023-12-12T06:01:06Z,6180000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M21.20S,2023-12-12T06:00:12.9Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,126,123,2023-12-12T06:00:51Z,6200000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M21.20S,2023-12-12T06:00:12.9Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,126,123,2023-12-12T06:00:51Z,6210000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M20.50S,2023-12-12T06:00:31.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612746,126,123,2023-12-12T06:00:51Z,6220000,False,,,0,,T. Camara take personal FOUL (4 PF) (Leonard 2 FT),"[1641739, 202695]",1610612757.0,POR,take,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628951.0,,,,4.0,0.0,Leonard,202695.0
639,PT00M20.50S,2023-12-12T06:00:55.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202695,,,1610612746,127,123,2023-12-12T06:00:55Z,6250000,False,,,0,,K. Leonard Free Throw 1 of 2 (33 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
640,PT00M20.50S,2023-12-12T06:01:12.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202695,,,1610612746,128,123,2023-12-12T06:01:12Z,6260000,False,,,0,,K. Leonard Free Throw 2 of 2 (34 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
641,PT00M20.50S,2023-12-12T06:01:17.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,128,123,2023-12-12T06:01:17Z,6270000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M16.70S,2023-12-12T06:03:07.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612757,128,123,2023-12-12T06:04:36Z,6290000,False,,,0,,P. George shooting personal FOUL (4 PF) (Simons 2 FT),"[202331, 1629014]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2534.0,,,,4.0,0.0,Simons,1629014.0
645,PT00M16.70S,2023-12-12T06:03:38.5Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,128,124,2023-12-12T06:03:38Z,6310000,False,,,0,,A. Simons Free Throw 1 of 2 (35 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
646,PT00M16.70S,2023-12-12T06:03:41.8Z,4,REGULAR,substitution,out,[],1629611,,,1610612757,128,124,2023-12-12T06:03:46Z,6320000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M16.70S,2023-12-12T06:03:41.8Z,4,REGULAR,substitution,in,[],1627826,,,1610612757,128,124,2023-12-12T06:03:46Z,6330000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M16.70S,2023-12-12T06:04:00.1Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,128,125,2023-12-12T06:04:00Z,6340000,False,,,0,,A. Simons Free Throw 2 of 2 (36 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
649,PT00M16.70S,2023-12-12T06:04:04.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,128,125,2023-12-12T06:04:04Z,6350000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M16.70S,2023-12-12T06:04:59.9Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,128,125,2023-12-12T06:05:35Z,6360000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M16.70S,2023-12-12T06:04:59.9Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,128,125,2023-12-12T06:05:35Z,6370000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M15.40S,2023-12-12T06:05:55.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612746,128,125,2023-12-12T06:06:04Z,6380000,False,,,0,,T. Camara take personal FOUL (5 PF) (Powell 2 FT),"[1641739, 1626181]",1610612757.0,POR,take,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2534.0,,,,5.0,0.0,Powell,1626181.0
654,PT00M15.40S,2023-12-12T06:06:24.4Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,129,125,2023-12-12T06:06:24Z,6400000,False,,,0,,N. Powell Free Throw 1 of 2 (15 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
655,PT00M15.40S,2023-12-12T06:06:40.0Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,130,125,2023-12-12T06:06:40Z,6410000,False,,,0,,N. Powell Free Throw 2 of 2 (16 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
656,PT00M09.20S,2023-12-12T06:06:48.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629014,92.95335085413929,51.96078431372549,1610612757,130,127,2023-12-12T06:06:53Z,6420000,False,10.0,14.0,1,right,A. Simons driving DUNK (38 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.68,Made,38.0,,,,,,,,,,,,,,,,,
658,PT00M07.90S,2023-12-12T06:07:14.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612746,130,127,2023-12-12T06:07:21Z,6440000,False,,,0,,M. Thybulle personal FOUL (3 PF) (George 2 FT),"[1629680, 202331]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,2534.0,,,,3.0,0.0,George,202331.0
660,PT00M07.90S,2023-12-12T06:07:39.8Z,4,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,131,127,2023-12-12T06:07:39Z,6460000,False,,,0,,P. George Free Throw 1 of 2 (19 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
661,PT00M07.90S,2023-12-12T06:07:57.9Z,4,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,132,127,2023-12-12T06:07:57Z,6470000,False,,,0,,P. George Free Throw 2 of 2 (20 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
662,PT00M04.50S,2023-12-12T06:08:08.1Z,4,REGULAR,3pt,Jump Shot,[],1641739,69.56307490144546,25.735294117647058,1610612757,132,127,2023-12-12T06:08:43Z,6480000,False,-121.0,234.0,1,right,MISS T. Camara 26' pullup 3PT,[1641739],1610612757.0,POR,pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
663,PT00M02.60S,2023-12-12T06:08:10.0Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,132,127,2023-12-12T06:08:43Z,6490000,False,,,0,,P. George REBOUND (Off:3 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,662.0,8.0,5.0,3.0,,,,,,,,,,,,,
664,PT00M00.00S,2023-12-12T06:08:11.9Z,4,REGULAR,period,end,[],0,,,1610612746,132,127,2023-12-12T06:08:11Z,6500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M00.00S,2023-12-12T06:10:40.6Z,4,REGULAR,game,end,[],0,,,0,132,127,2023-12-12T06:10:40Z,6510000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
