actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
506,PT07M15.00S,2024-04-11T04:25:12.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203078,,,1610612756,106,105,2024-04-11T04:25:12Z,5020000,False,,,0,,B. Beal Free Throw 2 of 2 (26 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,Made,26.0,,,,,,,,,,
507,PT07M00.00S,2024-04-11T04:25:30.2Z,4,REGULAR,3pt,Jump Shot,[],1629875,15.160972404730614,3.9215686274509807,1610612746,106,105,2024-04-11T04:25:35Z,5030000,False,230.0,90.0,1,left,MISS X. Moon 24' 3PT,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,Above the Break 3,24+ Right,,,,,,,,,Missed,,24.74,,,,,,,,,
508,PT06M55.00S,2024-04-11T04:25:35.2Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,106,105,2024-04-11T04:25:35Z,5040000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:13),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,,,,507.0,16.0,13.0,3.0,,
509,PT06M53.00S,2024-04-11T04:25:36.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,72.05978975032852,79.41176470588235,1610612756,106,105,2024-04-11T04:25:45Z,5050000,False,147.0,210.0,1,right,MISS D. Booker 25' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,25.65,,,,,,,,,
510,PT06M48.00S,2024-04-11T04:25:41.5Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,106,105,2024-04-11T04:25:45Z,5060000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:8),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,509.0,9.0,8.0,1.0,,
511,PT06M38.00S,2024-04-11T04:25:51.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629875,18.05190538764782,42.15686274509803,1610612746,106,105,2024-04-11T04:25:57Z,5070000,False,39.0,117.0,1,left,MISS X. Moon 12' pullup Shot,[1629875],1610612746.0,LAC,pullup,,,Moon,X. Moon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,12.36,,,,,,,,,
512,PT06M34.00S,2024-04-11T04:25:55.0Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,106,105,2024-04-11T04:25:57Z,5080000,False,,,0,,K. Durant REBOUND (Off:0 Def:8),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,511.0,8.0,8.0,0.0,,
513,PT06M30.00S,2024-04-11T04:26:00.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,93.08475689881735,50.0,1610612756,106,107,2024-04-11T04:26:06Z,5090000,False,0.0,13.0,1,right,D. Booker running Layup (32 PTS) (K. Durant 3 AST),"[1626164, 201142]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,32.0,1.25,K. Durant,201142.0,3.0,,,,,,
515,PT06M07.00S,2024-04-11T04:26:22.1Z,4,REGULAR,2pt,Jump Shot,[],1630527,23.78449408672799,81.34957107843138,1610612746,106,107,2024-04-11T04:27:01Z,5110000,False,-157.0,171.0,1,left,MISS B. Boston Jr. 23' step back Shot,[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Missed,,23.2,,,,,,,,,
516,PT06M05.00S,2024-04-11T04:26:24.1Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,106,107,2024-04-11T04:26:26Z,5120000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:14),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,515.0,17.0,14.0,3.0,,
517,PT06M02.00S,2024-04-11T04:26:28.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,70.61432325886992,20.588235294117652,1610612756,106,110,2024-04-11T04:28:41Z,5130000,False,-147.0,224.0,1,right,G. Allen 26' 3PT running pullup (6 PTS) (J. Nurkic 9 AST),"[1628960, 203994]",1610612756.0,PHX,running pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,6.0,26.77,J. Nurkic,203994.0,9.0,,,,,,
519,PT06M02.00S,2024-04-11T04:26:33.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,106,110,2024-04-11T04:26:33Z,5150000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M02.00S,2024-04-11T04:29:00.1Z,4,REGULAR,substitution,out,[],1629875,,,1610612746,106,110,2024-04-11T04:29:24Z,5160000,False,,,0,,SUB out: X. Moon,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M02.00S,2024-04-11T04:29:00.1Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,106,110,2024-04-11T04:29:24Z,5170000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT05M49.00S,2024-04-11T04:29:36.6Z,4,REGULAR,2pt,Jump Shot,[],1629599,17.263469119579497,74.50980392156863,1610612746,106,110,2024-04-11T04:30:28Z,5180000,False,-123.0,110.0,1,left,MISS A. Coffey 16' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Missed,,16.45,,,,,,,,,
523,PT05M43.00S,2024-04-11T04:29:42.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,106,110,2024-04-11T04:29:44Z,5190000,False,,,0,,K. Durant REBOUND (Off:0 Def:9),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,522.0,9.0,9.0,0.0,,
524,PT05M42.00S,2024-04-11T04:29:44.0Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612756,106,110,2024-04-11T04:29:47Z,5200000,False,,,0,,J. Nurkic bad pass TURNOVER (4 TO),"[203994, 1630527]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,4.0,Boston Jr.,1630527.0,,,,,,,,,,,,,,,,
525,PT05M42.00S,2024-04-11T04:29:44.0Z,4,REGULAR,steal,,[],1630527,,,1610612746,106,110,2024-04-11T04:29:46Z,5210000,False,,,0,,B. Boston Jr. STEAL (1 STL),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
526,PT05M37.00S,2024-04-11T04:29:48.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630527,17.920499342969777,4.166666666666657,1610612746,106,110,2024-04-11T04:29:51Z,5220000,False,229.0,116.0,1,left,MISS B. Boston Jr. 25' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,25.69,,,,,,,,,
527,PT05M35.00S,2024-04-11T04:29:50.3Z,4,REGULAR,rebound,offensive,[],1641738,,,1610612746,106,110,2024-04-11T04:29:50Z,5230000,False,,,0,,K. Brown REBOUND (Off:1 Def:1),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,526.0,2.0,1.0,1.0,,
528,PT05M31.00S,2024-04-11T04:29:54.1Z,4,REGULAR,turnover,lost ball,[],203486,,,1610612746,106,110,2024-04-11T04:29:58Z,5240000,False,,,0,,M. Plumlee lost ball TURNOVER (2 TO),"[203486, 201142]",1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,2.0,Durant,201142.0,,,,,,,,,,,,,,,,
529,PT05M31.00S,2024-04-11T04:29:54.1Z,4,REGULAR,steal,,[],201142,,,1610612756,106,110,2024-04-11T04:31:08Z,5250000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
530,PT05M26.00S,2024-04-11T04:29:58.8Z,4,REGULAR,turnover,bad pass,[],203078,,,1610612756,106,110,2024-04-11T04:30:02Z,5260000,False,,,0,,B. Beal bad pass TURNOVER (3 TO),"[203078, 1630527]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,3.0,Boston Jr.,1630527.0,,,,,,,,,,,,,,,,
531,PT05M26.00S,2024-04-11T04:29:58.8Z,4,REGULAR,steal,,[],1630527,,,1610612746,106,110,2024-04-11T04:30:00Z,5270000,False,,,0,,B. Boston Jr. STEAL (2 STL),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
532,PT05M23.00S,2024-04-11T04:30:02.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630538,27.77595269382391,79.41176470588235,1610612746,106,110,2024-04-11T04:32:35Z,5280000,False,-147.0,209.0,1,left,MISS B. Hyland 25' running pullup 3PT,[1630538],1610612746.0,LAC,running pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.52,,,,,,,,,
533,PT05M18.00S,2024-04-11T04:30:07.4Z,4,REGULAR,rebound,offensive,[],1630527,,,1610612746,106,110,2024-04-11T04:30:11Z,5290000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,532.0,4.0,3.0,1.0,,
534,PT05M10.00S,2024-04-11T04:30:16.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630527,8.722076215505908,52.69607843137255,1610612746,106,110,2024-04-11T04:30:22Z,5300000,False,-13.0,29.0,1,left,MISS B. Boston Jr. driving Layup - blocked,"[1630527, 201142]",1610612746.0,LAC,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.24,,,,,,,,Durant,201142.0
535,PT05M10.00S,2024-04-11T04:30:16.5Z,4,REGULAR,block,,[],201142,,,1610612746,106,110,2024-04-11T04:30:19Z,5310000,False,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT05M10.00S,2024-04-11T04:30:16.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,106,110,2024-04-11T04:30:22Z,5320000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,534.0,,,,,
540,PT05M10.00S,2024-04-11T04:30:42.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,106,110,2024-04-11T04:30:42Z,5360000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT05M10.00S,2024-04-11T04:31:51.2Z,4,REGULAR,substitution,out,[],203078,,,1610612746,106,110,2024-04-11T04:32:00Z,5370000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M10.00S,2024-04-11T04:31:51.2Z,4,REGULAR,substitution,out,[],1628960,,,1610612746,106,110,2024-04-11T04:32:00Z,5380000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M10.00S,2024-04-11T04:31:51.2Z,4,REGULAR,substitution,in,[],1626220,,,1610612746,106,110,2024-04-11T04:32:00Z,5390000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT05M10.00S,2024-04-11T04:31:51.2Z,4,REGULAR,substitution,in,[],201569,,,1610612746,106,110,2024-04-11T04:32:00Z,5400000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT05M05.00S,2024-04-11T04:32:02.6Z,4,REGULAR,turnover,bad pass,[],1630538,,,1610612746,106,110,2024-04-11T04:32:07Z,5410000,False,,,0,,B. Hyland bad pass TURNOVER (4 TO),"[1630538, 1626164]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,4.0,Booker,1626164.0,,,,,,,,,,,,,,,,
546,PT05M05.00S,2024-04-11T04:32:02.6Z,4,REGULAR,steal,,[],1626164,,,1610612756,106,110,2024-04-11T04:33:13Z,5420000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
547,PT04M55.00S,2024-04-11T04:32:12.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201142,72.58541392904074,86.51960784313725,1610612756,106,110,2024-04-11T04:34:44Z,5430000,False,183.0,205.0,1,right,MISS K. Durant 27' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,27.47,,,,,,,,,
548,PT04M52.00S,2024-04-11T04:32:15.8Z,4,REGULAR,rebound,defensive,[],203486,,,1610612746,106,110,2024-04-11T04:32:16Z,5440000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:9),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,547.0,10.0,9.0,1.0,,
549,PT04M32.00S,2024-04-11T04:32:35.8Z,4,REGULAR,3pt,Jump Shot,[],1630527,27.250328515111704,14.950980392156865,1610612746,106,110,2024-04-11T04:32:43Z,5450000,False,175.0,204.0,1,left,MISS B. Boston Jr. 26' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.87,,,,,,,,,
550,PT04M31.00S,2024-04-11T04:32:36.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,106,110,2024-04-11T04:32:43Z,5460000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,549.0,,,,,
551,PT04M31.00S,2024-04-11T04:32:43.1Z,4,REGULAR,foul,personal,[],1641738,,,1610612756,106,110,2024-04-11T04:33:02Z,5470000,False,,,0,,K. Brown loose ball personal FOUL (3 PF),"[1641738, 1626220]",1610612746.0,LAC,loose ball,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,202007.0,,,,3.0,0.0,O'Neale,1626220.0,,,,,,,,,,,,
553,PT04M14.00S,2024-04-11T04:33:14.2Z,4,REGULAR,3pt,Jump Shot,[],1626220,72.45400788436268,17.15686274509804,1610612756,106,110,2024-04-11T04:33:20Z,5490000,False,-164.0,206.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.37,,,,,,,,,
554,PT04M11.00S,2024-04-11T04:33:17.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,106,110,2024-04-11T04:33:20Z,5500000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,553.0,,,,,
556,PT04M06.00S,2024-04-11T04:33:38.1Z,4,REGULAR,turnover,lost ball,[],201142,,,1610612756,106,110,2024-04-11T04:33:42Z,5520000,False,,,0,,K. Durant lost ball TURNOVER (4 TO),"[201142, 1641738]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,4.0,Brown,1641738.0,,,,,,,,,,,,,,,,
557,PT04M06.00S,2024-04-11T04:33:38.1Z,4,REGULAR,steal,,[],1641738,,,1610612746,106,110,2024-04-11T04:33:40Z,5530000,False,,,0,,K. Brown STEAL (1 STL),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
558,PT03M51.00S,2024-04-11T04:33:55.6Z,4,REGULAR,turnover,out-of-bounds,[],1630527,,,1610612746,106,110,2024-04-11T04:34:00Z,5540000,False,,,0,,B. Boston Jr. lost ball out-of-bounds TURNOVER (3 TO),[1630527],1610612746.0,LAC,lost ball,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,202007.0,3.0,,,,,,,,,,,,,,,,,,
559,PT03M38.00S,2024-04-11T04:34:16.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,93.08475689881735,49.26470588235294,1610612756,106,112,2024-04-11T04:34:22Z,5550000,False,-4.0,13.0,1,right,K. Durant reverse Layup (21 PTS) (J. Nurkic 10 AST),"[201142, 203994]",1610612756.0,PHX,reverse,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,21.0,1.3,J. Nurkic,203994.0,10.0,,,,,,
561,PT03M23.00S,2024-04-11T04:34:31.4Z,4,REGULAR,3pt,Jump Shot,[],1641738,33.6892247043364,46.81372549019608,1610612746,106,112,2024-04-11T04:34:36Z,5570000,False,16.0,264.0,1,left,MISS K. Brown 26' 3PT,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,26.47,,,,,,,,,
562,PT03M19.00S,2024-04-11T04:34:35.4Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612756,106,112,2024-04-11T04:34:36Z,5580000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:5),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,561.0,7.0,5.0,2.0,,
563,PT03M06.00S,2024-04-11T04:34:47.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,80.46977660972405,39.4607843137255,1610612756,106,114,2024-04-11T04:34:51Z,5590000,False,-53.0,131.0,1,right,J. Nurkic 14' floating Jump Shot (3 PTS),[203994],1610612756.0,PHX,floating,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,3.0,14.13,,,,,,,,,
564,PT02M52.00S,2024-04-11T04:35:05.5Z,4,REGULAR,foul,personal,[],203994,,,1610612746,106,114,2024-04-11T04:35:27Z,5600000,False,,,0,,J. Nurkic personal FOUL (2 PF),"[203994, 203486]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,2.0,0.0,Plumlee,203486.0,,,,,,,,,,,,
566,PT02M52.00S,2024-04-11T04:35:24.7Z,4,REGULAR,substitution,out,[],1626220,,,1610612746,106,114,2024-04-11T04:35:31Z,5620000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT02M52.00S,2024-04-11T04:35:24.7Z,4,REGULAR,substitution,out,[],201569,,,1610612746,106,114,2024-04-11T04:35:31Z,5630000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT02M52.00S,2024-04-11T04:35:24.7Z,4,REGULAR,substitution,in,[],203078,,,1610612746,106,114,2024-04-11T04:35:31Z,5640000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT02M52.00S,2024-04-11T04:35:24.7Z,4,REGULAR,substitution,in,[],1628960,,,1610612746,106,114,2024-04-11T04:35:31Z,5650000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT02M46.00S,2024-04-11T04:35:44.4Z,4,REGULAR,3pt,Jump Shot,[],1630538,29.878449408672807,22.303921568627445,1610612746,106,114,2024-04-11T04:35:50Z,5660000,False,138.0,228.0,1,left,MISS B. Hyland 26' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.71,,,,,,,,,
571,PT02M40.00S,2024-04-11T04:35:50.4Z,4,REGULAR,rebound,offensive,[],1630527,,,1610612746,106,114,2024-04-11T04:35:50Z,5670000,False,,,0,,B. Boston Jr. REBOUND (Off:2 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,570.0,5.0,3.0,2.0,,
572,PT02M40.00S,2024-04-11T04:35:49.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630527,5.590000152587891,50.0,1610612746,108,114,2024-04-11T04:35:52Z,5680000,False,0.0,0.0,1,left,B. Boston Jr. tip DUNK (23 PTS),[1630527],1610612746.0,LAC,tip,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,23.0,0.0,,,,,,,,,
573,PT02M25.00S,2024-04-11T04:36:05.3Z,4,REGULAR,3pt,Jump Shot,[],201142,72.19119579500656,17.64705882352942,1610612756,108,117,2024-04-11T04:36:09Z,5690000,False,-162.0,209.0,1,right,K. Durant 26' 3PT  (24 PTS) (D. Booker 4 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,24.0,26.42,D. Booker,1626164.0,4.0,,,,,,
575,PT02M12.00S,2024-04-11T04:36:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,8.984888304862025,49.26470588235294,1610612746,108,117,2024-04-11T04:36:27Z,5710000,False,4.0,32.0,1,left,MISS M. Plumlee cutting Layup - blocked,"[203486, 203994]",1610612746.0,LAC,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.22,,,,,,,,Nurkic,203994.0
576,PT02M12.00S,2024-04-11T04:36:17.7Z,4,REGULAR,block,,[],203994,,,1610612746,108,117,2024-04-11T04:36:20Z,5720000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
577,PT02M08.00S,2024-04-11T04:36:21.7Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,108,117,2024-04-11T04:36:27Z,5730000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:15),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,575.0,18.0,15.0,3.0,,
578,PT01M59.00S,2024-04-11T04:36:30.8Z,4,REGULAR,3pt,Jump Shot,[],1626164,70.3515111695138,22.794117647058826,1610612756,108,120,2024-04-11T04:36:40Z,5740000,False,-136.0,226.0,1,right,D. Booker 26' 3PT pullup (35 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,35.0,26.39,,,,,,,,,
579,PT01M59.00S,2024-04-11T04:36:37.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,108,120,2024-04-11T04:36:37Z,5750000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT01M59.00S,2024-04-11T04:38:01.0Z,4,REGULAR,substitution,out,[],1629599,,,1610612746,108,120,2024-04-11T04:38:07Z,5760000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT01M59.00S,2024-04-11T04:38:01.0Z,4,REGULAR,substitution,in,[],1629875,,,1610612746,108,120,2024-04-11T04:38:07Z,5770000,False,,,0,,SUB in: X. Moon,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT01M48.00S,2024-04-11T04:38:36.0Z,4,REGULAR,3pt,Jump Shot,[],203486,8.853482260183966,2.941176470588232,1610612746,108,120,2024-04-11T04:38:39Z,5780000,False,235.0,31.0,1,left,MISS M. Plumlee 3PT,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,23.73,,,,,,,,,
583,PT01M46.00S,2024-04-11T04:38:38.0Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,108,120,2024-04-11T04:38:39Z,5790000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:16),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,582.0,19.0,16.0,3.0,,
584,PT01M31.00S,2024-04-11T04:38:55.7Z,4,REGULAR,violation,kicked ball,[],203486,,,1610612756,108,120,2024-04-11T04:39:04Z,5800000,False,,,0,,M. Plumlee kicked ball VIOLATION,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,202053.0,,,,,,,,,,,,,,,,,,,
585,PT01M22.00S,2024-04-11T04:39:18.7Z,4,REGULAR,2pt,Jump Shot,[],1626164,94.3988173455979,15.931372549019613,1610612756,108,122,2024-04-11T04:39:22Z,5810000,False,-170.0,0.0,1,right,D. Booker 17' Jump Shot (37 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,,,,,,,,,Made,37.0,17.03,,,,,,,,,
586,PT01M13.00S,2024-04-11T04:39:29.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,20.02299605781866,45.34313725490197,1610612746,108,122,2024-04-11T04:39:46Z,5820000,False,23.0,136.0,1,left,MISS B. Boston Jr. 13' fadeaway Shot,[1630527],1610612746.0,LAC,fadeaway,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,13.77,,,,,,,,,
