actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
425,PT06M33.00S,2022-11-24T02:10:11.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],204001,70.12155059132719,22.058823529411764,1610612764,70,59,2022-11-24T02:10:19Z,4130000,False,-140.0,228.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
426,PT06M27.00S,2022-11-24T02:10:17.3Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,70,59,2022-11-24T02:10:19Z,4140000,False,,,0,,C. Martin REBOUND (Off:1 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,425.0,6.0,5.0,1.0,,,,,,,
427,PT06M25.00S,2022-11-24T02:10:27.3Z,3,REGULAR,foul,personal,[],1630692,,,1610612748,70,59,2022-11-24T02:11:53Z,4150000,False,,,0,,J. Goodwin personal FOUL (2 PF),"[1630692, 200768]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2005.0,2.0,0.0,Lowry,200768.0,,
429,PT06M13.00S,2022-11-24T02:10:53.1Z,3,REGULAR,3pt,Jump Shot,[],1628997,32.40801576872536,46.32352941176471,1610612748,70,59,2022-11-24T02:10:59Z,4170000,False,18.0,252.0,1,left,MISS C. Martin 25' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
430,PT06M12.00S,2022-11-24T02:10:55.0Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612748,70,59,2022-11-24T02:10:55Z,4180000,False,,,0,,C. Martin REBOUND (Off:2 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,429.0,7.0,5.0,2.0,,,,,,,
431,PT06M10.00S,2022-11-24T02:10:57.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628997,14.931011826544022,96.81372549019608,1610612748,73,59,2022-11-24T02:11:02Z,4190000,False,-234.0,88.0,1,left,C. Martin 25' 3PT  (12 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,25.01,Made,12.0,,,,,,,,,,,,,,,,,
432,PT05M51.00S,2022-11-24T02:11:26.5Z,3,REGULAR,3pt,Jump Shot,[],1630692,76.82325886990802,88.48039215686273,1610612764,73,62,2022-11-24T02:11:32Z,4200000,False,192.0,165.0,1,right,J. Goodwin 25' 3PT  (6 PTS) (K. Porzingis 2 AST),"[1630692, 204001]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,25.37,Made,6.0,,,,K. Porzingis,204001.0,2.0,,,,,,,,,,,
434,PT05M32.00S,2022-11-24T02:11:45.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,14.668199737187912,52.450980392156865,1610612748,75,62,2022-11-24T02:11:49Z,4220000,False,-12.0,85.0,1,left,B. Adebayo 8' Hook (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.63,Made,13.0,,,,,,,,,,,,,,,,,
435,PT05M19.00S,2022-11-24T02:11:58.5Z,3,REGULAR,3pt,Jump Shot,[],204001,66.5735873850197,47.05882352941176,1610612764,75,65,2022-11-24T02:12:06Z,4230000,False,-15.0,262.0,1,right,K. Porzingis 26' 3PT  (19 PTS) (J. Goodwin 3 AST),"[204001, 1630692]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,26.21,Made,19.0,,,,J. Goodwin,1630692.0,3.0,,,,,,,,,,,
437,PT04M59.00S,2022-11-24T02:12:17.6Z,3,REGULAR,3pt,Jump Shot,[],1629312,8.229303547963205,2.2058823529411766,1610612748,75,65,2022-11-24T02:12:24Z,4250000,False,239.0,25.0,1,left,MISS H. Highsmith 24' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,24.03,Missed,,,,,,,,,,,,,,,,,,
438,PT04M55.00S,2022-11-24T02:12:21.6Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,75,65,2022-11-24T02:12:24Z,4260000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,,,,,,,,,,437.0,3.0,3.0,0.0,,,,,,,
439,PT04M46.00S,2022-11-24T02:12:31.0Z,3,REGULAR,3pt,Jump Shot,[],1628398,95.48291721419186,96.07843137254902,1610612764,75,65,2022-11-24T02:12:36Z,4270000,False,230.0,-10.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
440,PT04M45.00S,2022-11-24T02:12:32.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,75,65,2022-11-24T02:12:58Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,439.0,,,,,,,,,,
441,PT04M45.00S,2022-11-24T02:12:58.3Z,3,REGULAR,foul,personal,[],200768,,,1610612764,75,65,2022-11-24T02:13:08Z,4290000,False,,,0,,K. Lowry loose ball personal FOUL (5 PF),"[200768, 1630557]",1610612748.0,MIA,loose ball,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202049.0,5.0,0.0,Kispert,1630557.0,,
449,PT04M45.00S,2022-11-24T02:12:58.7Z,3,REGULAR,substitution,out,[],200768,,,1610612764,75,65,2022-11-24T02:18:49Z,4305000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M45.00S,2022-11-24T02:12:58.7Z,3,REGULAR,substitution,in,[],1629216,,,1610612764,75,65,2022-11-24T02:18:49Z,4307500,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M35.00S,2022-11-24T02:13:11.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,93.24901445466492,48.28431372549019,1610612764,75,67,2022-11-24T02:13:16Z,4310000,False,-9.0,11.0,1,right,J. Goodwin driving Layup (8 PTS),[1630692],1610612764.0,WAS,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,1.4,Made,8.0,,,,,,,,,,,,,,,,,
444,PT04M14.00S,2022-11-24T02:13:32.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.440867279894875,49.01960784313725,1610612748,75,67,2022-11-24T02:13:37Z,4320000,False,5.0,17.0,1,left,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,,
445,PT04M11.00S,2022-11-24T02:13:35.2Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,75,67,2022-11-24T02:13:37Z,4330000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,444.0,5.0,5.0,0.0,,,,,,,
446,PT04M11.00S,2022-11-24T02:13:42.7Z,3,REGULAR,foul,offensive,[],1630166,,,1610612764,75,67,2022-11-24T02:13:58Z,4340000,False,,,0,,D. Avdija charge offensive FOUL (3 PF),"[1630166, 1628997]",1610612764.0,WAS,charge,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1198.0,3.0,0.0,Martin,1628997.0,,
448,PT04M11.00S,2022-11-24T02:13:42.7Z,3,REGULAR,turnover,offensive foul,[],1630166,,,1610612764,75,67,2022-11-24T02:13:42Z,4360000,False,,,0,,D. Avdija offensive foul TURNOVER (2 TO),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,2.0,,,,,,,,,,1198.0,,,,,,
451,PT03M47.00S,2022-11-24T02:14:18.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,18.347568988173457,4.6568627450980395,1610612748,78,67,2022-11-24T02:14:25Z,4390000,False,227.0,120.0,1,left,C. Martin 25' 3PT step back (15 PTS),[1628997],1610612748.0,MIA,step back,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,25.65,Made,15.0,,,,,,,,,,,,,,,,,
452,PT03M45.00S,2022-11-24T02:14:29.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,78,67,2022-11-24T02:14:29Z,4400000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M45.00S,2022-11-24T02:15:41.0Z,3,REGULAR,substitution,out,[],1630692,,,1610612764,78,67,2022-11-24T02:17:20Z,4410000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M45.00S,2022-11-24T02:15:41.0Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,78,67,2022-11-24T02:17:20Z,4420000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M45.00S,2022-11-24T02:15:41.0Z,3,REGULAR,substitution,in,[],1630264,,,1610612764,78,67,2022-11-24T02:17:20Z,4430000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M45.00S,2022-11-24T02:15:41.0Z,3,REGULAR,substitution,in,[],203115,,,1610612764,78,67,2022-11-24T02:17:20Z,4440000,False,,,0,,SUB in: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M29.00S,2022-11-24T02:17:43.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.59198423127464,55.14705882352941,1610612764,78,67,2022-11-24T02:58:52Z,4450000,False,26.0,17.0,1,right,MISS D. Avdija cutting Layup - blocked,"[1630166, 1628997]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,Martin,1628997.0
458,PT03M29.00S,2022-11-24T02:17:43.0Z,3,REGULAR,block,,[],1628997,,,1610612764,78,67,2022-11-24T02:17:45Z,4460000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
459,PT03M25.00S,2022-11-24T02:17:47.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,78,67,2022-11-24T02:17:48Z,4470000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,457.0,9.0,5.0,4.0,,,,,,,
460,PT03M23.00S,2022-11-24T02:17:49.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628997,16.507884362680684,96.81372549019608,1610612748,78,67,2022-11-24T02:17:57Z,4480000,False,-234.0,103.0,1,left,MISS C. Martin 25' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
461,PT03M19.00S,2022-11-24T02:17:53.4Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612748,78,67,2022-11-24T02:17:53Z,4490000,False,,,0,,C. Martin REBOUND (Off:3 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,460.0,8.0,5.0,3.0,,,,,,,
462,PT03M07.00S,2022-11-24T02:18:08.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612748,78,67,2022-11-24T02:18:15Z,4500000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,2005.0,,,,,,
463,PT02M58.00S,2022-11-24T02:18:26.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204001,92.9862023653088,46.81372549019608,1610612764,78,67,2022-11-24T02:18:33Z,4510000,False,-16.0,13.0,1,right,MISS K. Porzingis cutting Layup,[204001],1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
464,PT02M55.00S,2022-11-24T02:18:29.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,78,67,2022-11-24T02:18:33Z,4520000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,463.0,10.0,6.0,4.0,,,,,,,
465,PT02M39.00S,2022-11-24T02:18:44.6Z,3,REGULAR,turnover,lost ball,[],1629639,,,1610612748,78,67,2022-11-24T02:18:49Z,4530000,False,,,0,,T. Herro lost ball TURNOVER (2 TO),"[1629639, 203115]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,2.0,Barton,203115.0,,,,,,,,,,,,,,
466,PT02M39.00S,2022-11-24T02:18:44.6Z,3,REGULAR,steal,,[],203115,,,1610612764,78,67,2022-11-24T02:18:46Z,4540000,False,,,0,,W. Barton STEAL (1 STL),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
467,PT02M35.00S,2022-11-24T02:18:48.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203115,93.38042049934296,49.50980392156863,1610612764,78,69,2022-11-24T02:18:57Z,4550000,False,-2.0,10.0,1,right,W. Barton running DUNK (6 PTS),[203115],1610612764.0,WAS,running,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,1.0,Made,6.0,,,,,,,,,,,,,,,,,
468,PT02M22.00S,2022-11-24T02:19:01.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.966491458607096,50.245098039215684,1610612748,78,69,2022-11-24T02:19:05Z,4560000,False,-1.0,22.0,1,left,MISS B. Adebayo driving Layup - blocked,"[1628389, 1630264]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,Gill,1630264.0
469,PT02M22.00S,2022-11-24T02:19:01.2Z,3,REGULAR,block,,[],1630264,,,1610612748,78,69,2022-11-24T02:19:03Z,4570000,False,,,0,,A. Gill BLOCK (1 BLK),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT02M19.00S,2022-11-24T02:19:04.2Z,3,REGULAR,rebound,defensive,[],1630264,,,1610612764,78,69,2022-11-24T02:19:05Z,4580000,False,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,,,,468.0,1.0,1.0,0.0,,,,,,,
471,PT02M16.00S,2022-11-24T02:19:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,95.87713534822602,46.32352941176471,1610612764,78,71,2022-11-24T02:19:28Z,4590000,False,-18.0,-14.0,1,right,C. Kispert reverse Layup (5 PTS) (W. Barton 4 AST),"[1630557, 203115]",1610612764.0,WAS,reverse,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.29,Made,5.0,,,,W. Barton,203115.0,4.0,,,,,,,,,,,
473,PT01M58.00S,2022-11-24T02:19:25.9Z,3,REGULAR,2pt,Jump Shot,[],1629639,7.440867279894875,11.029411764705882,1610612748,78,71,2022-11-24T02:19:31Z,4610000,False,195.0,17.0,1,left,MISS T. Herro 19' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right,19.57,Missed,,,,,,,,,,,,,,,,,,
474,PT01M58.00S,2022-11-24T02:19:25.9Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,78,71,2022-11-24T02:19:31Z,4620000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:7),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right,,,,,,,,,,473.0,8.0,7.0,1.0,,,,,,,
475,PT01M37.00S,2022-11-24T02:19:47.1Z,3,REGULAR,3pt,Jump Shot,[],1630557,74.85216819973719,11.029411764705882,1610612764,78,74,2022-11-24T02:19:53Z,4630000,False,-195.0,184.0,1,right,C. Kispert 26' 3PT  (8 PTS) (D. Avdija 6 AST),"[1630557, 1630166]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,26.8,Made,8.0,,,,D. Avdija,1630166.0,6.0,,,,,,,,,,,
477,PT01M35.00S,2022-11-24T02:19:54.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,78,74,2022-11-24T02:19:54Z,4650000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M35.00S,2022-11-24T02:20:36.6Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,78,74,2022-11-24T02:21:21Z,4660000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M35.00S,2022-11-24T02:20:36.6Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,78,74,2022-11-24T02:21:21Z,4670000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M35.00S,2022-11-24T02:20:36.6Z,3,REGULAR,substitution,in,[],1631288,,,1610612748,78,74,2022-11-24T02:21:21Z,4680000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M35.00S,2022-11-24T02:20:36.6Z,3,REGULAR,substitution,in,[],203473,,,1610612748,78,74,2022-11-24T02:21:21Z,4690000,False,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M23.00S,2022-11-24T02:21:37.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203473,7.5722733245729295,51.470588235294116,1610612748,80,74,2022-11-24T02:21:42Z,4700000,False,-7.0,19.0,1,left,D. Dedmon cutting Layup (6 PTS) (G. Vincent 3 AST),"[203473, 1629216]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,2.01,Made,6.0,,,,G. Vincent,1629216.0,3.0,,,,,,,,,,,
484,PT01M23.00S,2022-11-24T02:21:40.9Z,3,REGULAR,foul,personal,['1freethrow'],204001,,,1610612748,80,74,2022-11-24T02:21:49Z,4720000,False,,,0,,K. Porzingis shooting personal FOUL (4 PF) (Dedmon 1 FT),"[204001, 203473]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1198.0,4.0,0.0,Dedmon,203473.0,,
486,PT01M23.00S,2022-11-24T02:22:15.4Z,3,REGULAR,substitution,out,[],204001,,,1610612748,80,74,2022-11-24T02:23:38Z,4740000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M23.00S,2022-11-24T02:22:15.4Z,3,REGULAR,substitution,in,[],201959,,,1610612748,80,74,2022-11-24T02:23:38Z,4750000,False,,,0,,SUB in: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M23.00S,2022-11-24T02:22:31.6Z,3,REGULAR,freethrow,1 of 1,[],203473,,,1610612748,81,74,2022-11-24T02:22:31Z,4760000,False,,,0,,D. Dedmon Free Throw 1 of 1 (7 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
489,PT01M06.00S,2022-11-24T02:22:56.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612764,81,74,2022-11-24T02:23:08Z,4770000,False,,,0,,C. Martin personal FOUL (1 PF) (Barton 2 FT),"[1628997, 203115]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Barton,203115.0,,
491,PT01M06.00S,2022-11-24T02:23:22.4Z,3,REGULAR,freethrow,1 of 2,[],203115,,,1610612764,81,75,2022-11-24T02:23:40Z,4790000,False,,,0,,W. Barton Free Throw 1 of 2 (7 PTS),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
492,PT01M06.00S,2022-11-24T02:23:23.2Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,81,75,2022-11-24T02:23:30Z,4800000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M06.00S,2022-11-24T02:23:23.2Z,3,REGULAR,substitution,in,[],1628398,,,1610612764,81,75,2022-11-24T02:23:30Z,4810000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M06.00S,2022-11-24T02:23:22.4Z,3,REGULAR,freethrow,2 of 2,[],203115,,,1610612764,81,75,2022-11-24T02:23:40Z,4820000,False,,,0,,MISS W. Barton Free Throw 2 of 2,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
495,PT01M03.00S,2022-11-24T02:23:25.4Z,3,REGULAR,rebound,defensive,[],1629312,,,1610612748,81,75,2022-11-24T02:23:40Z,4830000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:7),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,494.0,7.0,7.0,0.0,,,,,,,
496,PT00M51.90S,2022-11-24T02:23:51.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203473,7.835085413929041,48.77450980392157,1610612748,83,75,2022-11-24T02:23:55Z,4840000,False,6.0,21.0,1,left,D. Dedmon cutting Layup (9 PTS) (G. Vincent 4 AST),"[203473, 1629216]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,2.2,Made,9.0,,,,G. Vincent,1629216.0,4.0,,,,,,,,,,,
498,PT00M40.00S,2022-11-24T02:24:06.4Z,3,REGULAR,2pt,Jump Shot,[],201959,83.39356110381078,29.901960784313726,1610612764,83,77,2022-11-24T02:24:11Z,4860000,False,-100.0,104.0,1,right,T. Gibson 14' turnaround Jump Shot (2 PTS) (W. Barton 5 AST),"[201959, 203115]",1610612764.0,WAS,turnaround,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Left,14.43,Made,2.0,,,,W. Barton,203115.0,5.0,,,,,,,,,,,
500,PT00M29.80S,2022-11-24T02:24:18.2Z,3,REGULAR,3pt,Jump Shot,[],1629216,20.45006570302234,94.36274509803921,1610612748,83,77,2022-11-24T02:24:22Z,4880000,False,-222.0,140.0,1,left,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
501,PT00M27.40S,2022-11-24T02:24:20.6Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,83,77,2022-11-24T02:24:20Z,4890000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,500.0,6.0,6.0,0.0,,,,,,,
502,PT00M13.30S,2022-11-24T02:24:35.9Z,3,REGULAR,3pt,Jump Shot,[],203115,74.45795006570303,14.705882352941178,1610612764,83,80,2022-11-24T02:24:41Z,4900000,False,-176.0,188.0,1,right,W. Barton 25' 3PT pullup (10 PTS),[203115],1610612764.0,WAS,pullup,,,Barton,W. Barton,,,,,Above the Break 3,24+ Left Center,25.76,Made,10.0,,,,,,,,,,,,,,,,,
503,PT00M02.10S,2022-11-24T02:24:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,16.507884362680684,51.71568627450981,1610612748,83,80,2022-11-24T02:25:24Z,4910000,False,-9.0,103.0,1,left,MISS G. Vincent 10' driving floating Shot,[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,10.31,Missed,,,,,,,,,,,,,,,,,,
504,PT00M01.00S,2022-11-24T02:24:52.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,83,80,2022-11-24T02:25:24Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,503.0,,,,,,,,,,
505,PT00M00.00S,2022-11-24T02:25:01.9Z,3,REGULAR,period,end,[],0,,,1610612748,83,80,2022-11-24T02:25:01Z,4930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-11-24T02:25:59.9Z,4,REGULAR,substitution,out,['startperiod'],1629216,,,1610612748,83,80,2022-11-24T02:27:47Z,4940000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-11-24T02:25:59.9Z,4,REGULAR,substitution,out,['startperiod'],1630557,,,1610612748,83,80,2022-11-24T02:27:47Z,4950000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
