actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
608,PT06M02.00S,2022-10-20T01:46:49.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,98,102,2022-10-20T01:46:49Z,5990000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M02.00S,2022-10-20T01:48:50.1Z,4,REGULAR,substitution,out,[],1628997,,,1610612741,98,102,2022-10-20T01:49:19Z,6000000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M02.00S,2022-10-20T01:48:50.1Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,98,102,2022-10-20T01:49:19Z,6010000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M02.00S,2022-10-20T01:48:50.1Z,4,REGULAR,substitution,in,[],202710,,,1610612741,98,102,2022-10-20T01:49:19Z,6020000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M02.00S,2022-10-20T01:48:50.1Z,4,REGULAR,substitution,in,[],1629750,,,1610612741,98,102,2022-10-20T01:49:19Z,6030000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M49.00S,2022-10-20T01:50:02.4Z,4,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612741,98,102,2022-10-20T01:50:20Z,6040000,,,0,,M. Strus shooting personal FOUL (3 PF) (Green 2 FT),"[1629622, 1629750]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Green,1629750.0
615,PT05M49.00S,2022-10-20T01:50:33.5Z,4,REGULAR,freethrow,1 of 2,[],1629750,,,1610612741,98,103,2022-10-20T01:50:33Z,6060000,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
616,PT05M49.00S,2022-10-20T01:50:34.8Z,4,REGULAR,substitution,out,[],1629216,,,1610612741,98,103,2022-10-20T01:50:39Z,6070000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M49.00S,2022-10-20T01:50:34.8Z,4,REGULAR,substitution,in,[],1629639,,,1610612741,98,103,2022-10-20T01:50:39Z,6080000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M49.00S,2022-10-20T01:50:55.5Z,4,REGULAR,freethrow,2 of 2,[],1629750,,,1610612741,98,104,2022-10-20T01:50:55Z,6090000,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
649,PT05M27.00S,2022-10-20T01:50:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.30946123521682,47.05882352941176,1610612748,98,104,2022-10-20T01:57:03Z,6095000,15.0,16.0,1,left,MISS T. Herro driving finger roll Layup - blocked,"[1629639, 202696]",1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.19,Missed,Vucevic,202696.0,,,,,,,,,,,,,,,,
650,PT05M27.00S,2022-10-20T01:50:57.3Z,4,REGULAR,block,,[],202696,,,1610612748,98,104,2022-10-20T01:57:03Z,6097500,,,0,,N. Vucevic BLOCK (3 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
651,PT05M27.00S,2022-10-20T01:50:57.3Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612741,98,104,2022-10-20T01:57:03Z,6098750,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,649.0,2.0,2.0,0.0,,,,,,,,,,,,
621,PT05M24.00S,2022-10-20T01:51:28.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612741,98,104,2022-10-20T01:51:40Z,6120000,,,0,,K. Lowry shooting personal FOUL (4 PF) (Dragic 2 FT),"[200768, 201609]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101284.0,4.0,0.0,Dragic,201609.0
623,PT05M24.00S,2022-10-20T01:51:51.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201609,,,1610612741,98,104,2022-10-20T01:57:10Z,6140000,,,0,,MISS G. Dragic Free Throw 1 of 2,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
624,PT05M24.00S,2022-10-20T01:51:51.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,98,104,2022-10-20T01:51:51Z,6150000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,623.0,,,,,,,,,,,,,,,
625,PT05M24.00S,2022-10-20T01:51:51.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201609,,,1610612741,98,104,2022-10-20T01:57:10Z,6160000,,,0,,MISS G. Dragic Free Throw 2 of 2,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
626,PT05M21.00S,2022-10-20T01:51:54.2Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,98,104,2022-10-20T01:52:20Z,6170000,,,0,,B. Adebayo REBOUND (Off:1 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,625.0,9.0,8.0,1.0,,,,,,,,,,,,
629,PT05M18.00S,2022-10-20T01:52:28.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612748,98,104,2022-10-20T01:52:32Z,6200000,,,0,,J. Green shooting personal FOUL (5 PF) (Strus 2 FT),"[1629750, 1629622]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,101284.0,5.0,0.0,Strus,1629622.0
631,PT05M18.00S,2022-10-20T01:52:46.7Z,4,REGULAR,freethrow,1 of 2,[],1629622,,,1610612748,98,104,2022-10-20T01:52:46Z,6220000,,,0,,MISS M. Strus Free Throw 1 of 2,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
632,PT05M18.00S,2022-10-20T01:52:46.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,98,104,2022-10-20T01:52:46Z,6230000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,631.0,,,,,,,,,,,,,,,
633,PT05M18.00S,2022-10-20T01:52:47.3Z,4,REGULAR,substitution,out,[],201609,,,1610612748,98,104,2022-10-20T01:52:52Z,6240000,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M18.00S,2022-10-20T01:52:47.3Z,4,REGULAR,substitution,in,[],1627936,,,1610612748,98,104,2022-10-20T01:52:52Z,6250000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M18.00S,2022-10-20T01:52:46.7Z,4,REGULAR,freethrow,2 of 2,[],1629622,,,1610612748,98,104,2022-10-20T01:53:12Z,6260000,,,0,,MISS M. Strus Free Throw 2 of 2,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
636,PT05M15.00S,2022-10-20T01:52:49.7Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612741,98,104,2022-10-20T01:53:12Z,6270000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,635.0,3.0,3.0,0.0,,,,,,,,,,,,
637,PT04M59.00S,2022-10-20T01:53:24.6Z,4,REGULAR,3pt,Jump Shot,[],202696,70.64717477003943,21.07843137254902,1610612741,98,107,2022-10-20T01:53:32Z,6280000,-145.0,223.0,1,right,N. Vucevic 26' 3PT  (13 PTS) (D. DeRozan 9 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,26.61,Made,,,,,,,,,,13.0,D. DeRozan,201942.0,9.0,,,,,
639,PT04M57.00S,2022-10-20T01:53:31.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,98,107,2022-10-20T01:53:40Z,6300000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M33.00S,2022-10-20T01:55:29.7Z,4,REGULAR,3pt,Jump Shot,[],200768,25.969119579500656,13.725490196078432,1610612748,98,107,2022-10-20T01:55:54Z,6310000,181.0,192.0,1,left,MISS K. Lowry 26' step back 3PT,[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,,,,,,,,,,,,,,,,,
641,PT04M29.00S,2022-10-20T01:55:33.7Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,98,107,2022-10-20T01:55:54Z,6320000,,,0,,A. Dosunmu REBOUND (Off:0 Def:5),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,640.0,5.0,5.0,0.0,,,,,,,,,,,,
642,PT04M11.00S,2022-10-20T01:55:52.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.11760840998686,55.88235294117647,1610612741,98,109,2022-10-20T01:56:00Z,6330000,29.0,12.0,1,right,D. DeRozan driving Layup (32 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.18,Made,,,,,,,,,,32.0,,,,,,,,
643,PT04M07.00S,2022-10-20T01:56:04.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612748,98,109,2022-10-20T01:56:44Z,6340000,,,0,,J. Green personal FOUL (6 PF) (Butler 2 FT),"[1629750, 202710]",1610612741.0,CHI,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627519.0,6.0,0.0,Butler,202710.0
645,PT04M07.00S,2022-10-20T01:56:28.2Z,4,REGULAR,substitution,out,[],1629750,,,1610612748,98,109,2022-10-20T01:56:32Z,6360000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M07.00S,2022-10-20T01:56:28.2Z,4,REGULAR,substitution,in,[],1630172,,,1610612748,98,109,2022-10-20T01:56:32Z,6370000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M07.00S,2022-10-20T01:56:45.5Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,99,109,2022-10-20T01:56:45Z,6380000,,,0,,J. Butler Free Throw 1 of 2 (24 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,,24.0,,,,,,,,
648,PT04M07.00S,2022-10-20T01:56:45.5Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,99,109,2022-10-20T01:57:14Z,6390000,,,0,,MISS J. Butler Free Throw 2 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
652,PT04M05.00S,2022-10-20T01:56:47.5Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,99,109,2022-10-20T01:57:14Z,6400000,,,0,,A. Caruso REBOUND (Off:1 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,648.0,4.0,3.0,1.0,,,,,,,,,,,,
653,PT03M57.00S,2022-10-20T01:57:11.7Z,4,REGULAR,2pt,Jump Shot,[],201942,73.80091984231275,33.33333333333333,1610612741,99,109,2022-10-20T01:57:30Z,6410000,-83.0,194.0,1,right,MISS D. DeRozan 21' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,21.09,Missed,,,,,,,,,,,,,,,,,,
655,PT03M52.00S,2022-10-20T01:57:16.7Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,99,109,2022-10-20T01:57:30Z,6430000,,,0,,M. Strus REBOUND (Off:1 Def:5),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Left Center,,,,,653.0,6.0,5.0,1.0,,,,,,,,,,,,
656,PT03M45.00S,2022-10-20T01:57:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,5.995400788436268,53.67647058823529,1610612748,101,109,2022-10-20T01:57:36Z,6440000,-18.0,4.0,1,left,B. Adebayo Layup (10 PTS) (J. Butler 3 AST),"[1628389, 202710]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,,,,,,10.0,J. Butler,202710.0,3.0,,,,,
658,PT03M45.00S,2022-10-20T01:57:28.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627936,,,1610612748,101,109,2022-10-20T01:57:45Z,6460000,,,0,,A. Caruso shooting personal FOUL (4 PF) (Adebayo 1 FT),"[1627936, 1628389]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101284.0,4.0,0.0,Adebayo,1628389.0
660,PT03M45.00S,2022-10-20T01:57:53.0Z,4,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,101,109,2022-10-20T01:57:55Z,6480000,,,0,,MISS B. Adebayo Free Throw 1 of 1,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
661,PT03M43.00S,2022-10-20T01:57:55.0Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,101,109,2022-10-20T01:57:55Z,6490000,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,660.0,2.0,2.0,0.0,,,,,,,,,,,,
662,PT03M23.00S,2022-10-20T01:58:13.3Z,4,REGULAR,3pt,Jump Shot,[],201942,66.3107752956636,34.55882352941176,1610612741,101,112,2022-10-20T01:58:19Z,6500000,-77.0,264.0,1,right,D. DeRozan 27' 3PT  (35 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,27.52,Made,,,,,,,,,,35.0,N. Vucevic,202696.0,2.0,,,,,
664,PT03M19.00S,2022-10-20T01:58:23.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,101,112,2022-10-20T01:58:23Z,6520000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M07.00S,2022-10-20T01:59:58.0Z,4,REGULAR,3pt,Jump Shot,[],1629622,25.706307490144546,87.99019607843137,1610612748,104,112,2022-10-20T02:00:03Z,6530000,-190.0,189.0,1,left,M. Strus 26' 3PT  (20 PTS) (K. Lowry 4 AST),"[1629622, 200768]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,26.81,Made,,,,,,,,,,20.0,K. Lowry,200768.0,4.0,,,,,
667,PT02M38.00S,2022-10-20T02:00:26.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,90.88370565045992,59.55882352941176,1610612741,104,112,2022-10-20T02:00:31Z,6550000,48.0,33.0,1,right,MISS A. Caruso driving Layup - blocked,"[1627936, 202710]",1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,Butler,202710.0,,,,,,,,,,,,,,,,
668,PT02M38.00S,2022-10-20T02:00:26.5Z,4,REGULAR,block,,[],202710,,,1610612741,104,112,2022-10-20T02:00:29Z,6560000,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
669,PT02M35.00S,2022-10-20T02:00:29.5Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612741,104,112,2022-10-20T02:00:31Z,6570000,,,0,,A. Caruso REBOUND (Off:2 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,667.0,5.0,3.0,2.0,,,,,,,,,,,,
670,PT02M33.00S,2022-10-20T02:00:31.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627936,92.9862023653088,79.65686274509804,1610612741,104,112,2022-10-20T02:00:51Z,6580000,148.0,13.0,1,right,MISS A. Caruso 14' fadeaway Shot,[1627936],1610612741.0,CHI,fadeaway,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,14.89,Missed,,,,,,,,,,,,,,,,,,
671,PT02M31.00S,2022-10-20T02:00:33.2Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,104,112,2022-10-20T02:00:39Z,6590000,,,0,,N. Vucevic REBOUND (Off:4 Def:11),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right,,,,,670.0,15.0,11.0,4.0,,,,,,,,,,,,
672,PT02M30.00S,2022-10-20T02:00:33.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,72.88107752956637,18.872549019607842,1610612741,104,112,2022-10-20T02:01:02Z,6600000,-156.0,202.0,1,right,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
673,PT02M27.00S,2022-10-20T02:00:36.9Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,104,112,2022-10-20T02:02:22Z,6610000,,,0,,T. Herro REBOUND (Off:0 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,672.0,6.0,6.0,0.0,,,,,,,,,,,,
674,PT02M25.00S,2022-10-20T02:00:42.0Z,4,REGULAR,turnover,traveling,[],1629639,,,1610612748,104,112,2022-10-20T02:02:47Z,6620000,,,0,,T. Herro traveling TURNOVER (1 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,101284.0,,,,
675,PT02M10.00S,2022-10-20T02:01:14.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201942,88.51839684625493,27.205882352941174,1610612741,104,112,2022-10-20T02:02:50Z,6630000,-114.0,55.0,1,right,MISS D. DeRozan 12' driving floating bank Shot,[201942],1610612741.0,CHI,driving floating bank,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.67,Missed,,,,,,,,,,,,,,,,,,
676,PT02M09.00S,2022-10-20T02:01:16.9Z,4,REGULAR,rebound,offensive,[],1630245,,,1610612741,104,112,2022-10-20T02:01:17Z,6640000,,,0,,A. Dosunmu REBOUND (Off:1 Def:5),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,,,,,675.0,6.0,5.0,1.0,,,,,,,,,,,,
678,PT02M08.00S,2022-10-20T02:01:43.0Z,4,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,104,112,2022-10-20T02:01:54Z,6660000,,,0,,P. Williams lost ball out-of-bounds TURNOVER (1 TO),[1630172],1610612741.0,CHI,lost ball,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,,,,,,,1626302.0,,,,
679,PT01M59.00S,2022-10-20T02:01:53.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],200768,29.911300919842315,76.22549019607843,1610612748,104,112,2022-10-20T02:03:44Z,6670000,-131.0,229.0,1,left,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
680,PT01M56.00S,2022-10-20T02:01:57.6Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,104,112,2022-10-20T02:01:57Z,6680000,,,0,,N. Vucevic REBOUND (Off:4 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,,679.0,16.0,12.0,4.0,,,,,,,,,,,,
681,PT01M48.00S,2022-10-20T02:02:12.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,104,112,2022-10-20T02:02:12Z,6690000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT01M48.00S,2022-10-20T02:03:05.8Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,104,112,2022-10-20T02:03:33Z,6700000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT01M48.00S,2022-10-20T02:03:05.8Z,4,REGULAR,substitution,in,[],201609,,,1610612741,104,112,2022-10-20T02:03:33Z,6710000,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M36.00S,2022-10-20T02:04:16.0Z,4,REGULAR,2pt,Jump Shot,[],201942,83.919185282523,85.5392156862745,1610612741,104,114,2022-10-20T02:04:27Z,6730000,178.0,99.0,1,right,D. DeRozan 20' fadeaway Jump Shot (37 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,20.33,Made,,,,,,,,,,37.0,,,,,,,,
686,PT01M29.00S,2022-10-20T02:04:36.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612748,104,114,2022-10-20T02:04:48Z,6740000,,,0,,G. Dragic shooting personal FOUL (2 PF) (Adebayo 2 FT),"[201609, 1628389]",1610612741.0,CHI,shooting,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Adebayo,1628389.0
688,PT01M29.00S,2022-10-20T02:04:59.8Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,105,114,2022-10-20T02:04:59Z,6760000,,,0,,B. Adebayo Free Throw 1 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
689,PT01M29.00S,2022-10-20T02:05:15.7Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,106,114,2022-10-20T02:05:15Z,6770000,,,0,,B. Adebayo Free Throw 2 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
690,PT01M07.00S,2022-10-20T02:05:38.4Z,4,REGULAR,3pt,Jump Shot,[],1627936,94.56307490144546,95.83333333333334,1610612741,106,114,2022-10-20T02:05:45Z,6780000,229.0,-1.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
691,PT01M05.00S,2022-10-20T02:05:40.4Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,106,114,2022-10-20T02:05:45Z,6790000,,,0,,N. Vucevic REBOUND (Off:5 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,,,690.0,17.0,12.0,5.0,,,,,,,,,,,,
692,PT01M04.00S,2022-10-20T02:05:43.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.30026281208936,54.166666666666664,1610612741,106,116,2022-10-20T02:07:08Z,6800000,21.0,1.0,1,right,N. Vucevic putback Layup (15 PTS),[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,15.0,,,,,,,,
693,PT00M56.90S,2022-10-20T02:05:52.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,6.652431011826544,45.09803921568628,1610612748,108,116,2022-10-20T02:05:59Z,6810000,25.0,10.0,1,left,M. Strus bank Jump Shot (22 PTS) (B. Adebayo 2 AST),"[1629622, 1628389]",1610612748.0,MIA,bank,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,,,,22.0,B. Adebayo,1628389.0,2.0,,,,,
695,PT00M34.40S,2022-10-20T02:06:18.3Z,4,REGULAR,3pt,Jump Shot,[],1630245,74.06373193166885,85.04901960784314,1610612741,108,116,2022-10-20T02:06:26Z,6830000,175.0,191.0,1,right,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
696,PT00M29.20S,2022-10-20T02:06:23.5Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,108,116,2022-10-20T02:06:26Z,6840000,,,0,,M. Strus REBOUND (Off:1 Def:6),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,695.0,7.0,6.0,1.0,,,,,,,,,,,,
697,PT00M27.80S,2022-10-20T02:06:24.9Z,4,REGULAR,turnover,lost ball,[],1629622,,,1610612748,108,116,2022-10-20T02:06:31Z,6850000,,,0,,M. Strus lost ball TURNOVER (2 TO),"[1629622, 201609]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,Dragic,201609.0,,,,,,,,,
698,PT00M27.80S,2022-10-20T02:06:24.9Z,4,REGULAR,steal,,[],201609,,,1610612741,108,116,2022-10-20T02:06:27Z,6860000,,,0,,G. Dragic STEAL (2 STL),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
